OSU_RTS.MDBUS_E3.049_E01 Time [SNAP],OSU_RTS.MDBUS_E3.049_E01 Value [SNAP],OSU_RTS.MDBUS_E3.049_E01 Status [SNAP],OSU_RTS.MDBUS_E3.049_E02 Time [SNAP],OSU_RTS.MDBUS_E3.049_E02 Value [SNAP],OSU_RTS.MDBUS_E3.049_E02 Status [SNAP],OSU_RTS.MDBUS_E3.049_E04 Time [SNAP],OSU_RTS.MDBUS_E3.049_E04 Value [SNAP],OSU_RTS.MDBUS_E3.049_E04 Status [SNAP],OSU_RTS.MDBUS_RT.049S_C Time [SNAP],OSU_RTS.MDBUS_RT.049S_C Value [SNAP],OSU_RTS.MDBUS_RT.049S_C Status [SNAP],OSU_RTS.MDBUS_RT.049S_HF Time [SNAP],OSU_RTS.MDBUS_RT.049S_HF Value [SNAP],OSU_RTS.MDBUS_RT.049S_HF Status [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.049S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.049S_I Time [SNAP],OSU_RTS.MDBUS_RT.049S_I Value [SNAP],OSU_RTS.MDBUS_RT.049S_I Status [SNAP],OSU_RTS.MDBUS_RT.049S_P Time [SNAP],OSU_RTS.MDBUS_RT.049S_P Value [SNAP],OSU_RTS.MDBUS_RT.049S_P Status [SNAP],OSU_RTS.MDBUS_RT.049S_T Time [SNAP],OSU_RTS.MDBUS_RT.049S_T Value [SNAP],OSU_RTS.MDBUS_RT.049S_T Status [SNAP],Comments
10/21/18 13:00,157524,OK,10/21/18 13:00,198151,OK,10/21/18 13:00,1968346,OK,10/21/18 13:00,33605.65625,OK,10/21/18 13:00,949.3764648,OK,10/21/18 13:00,40562244,OK,10/21/18 13:00,0.784967285,OK,10/21/18 13:00,173.1264496,OK,10/21/18 13:00,395.3141479,OK,
10/21/18 13:15,157532,OK,10/21/18 13:15,198161,OK,10/21/18 13:15,1968397,OK,10/21/18 13:15,33605.77734,OK,10/21/18 13:15,727.1921387,OK,10/21/18 13:15,40562392,OK,10/21/18 13:15,0.6042146,OK,10/21/18 13:15,175.7474823,OK,10/21/18 13:15,386.6056519,OK,
10/21/18 13:30,157540,OK,10/21/18 13:30,198172,OK,10/21/18 13:30,1968448,OK,10/21/18 13:30,33605.92969,OK,10/21/18 13:30,677.9089355,OK,10/21/18 13:30,40562576,OK,10/21/18 13:30,0.563566711,OK,10/21/18 13:30,175.4070282,OK,10/21/18 13:30,385.4804077,OK,
10/21/18 13:45,157548,OK,10/21/18 13:45,198182,OK,10/21/18 13:45,1968499,OK,10/21/18 13:45,33606.07422,OK,10/21/18 13:45,651.0704346,OK,10/21/18 13:45,40562752,OK,10/21/18 13:45,0.54186145,OK,10/21/18 13:45,175.1103363,OK,10/21/18 13:45,383.249176,OK,
10/21/18 14:00,157556,OK,10/21/18 14:00,198192,OK,10/21/18 14:00,1968550,OK,10/21/18 14:00,33606.23047,OK,10/21/18 14:00,920.8581543,OK,10/21/18 14:00,40562936,OK,10/21/18 14:00,0.766020081,OK,10/21/18 14:00,173.9060516,OK,10/21/18 14:00,383.8779907,OK,
10/21/18 14:15,157564,OK,10/21/18 14:15,198203,OK,10/21/18 14:15,1968601,OK,10/21/18 14:15,33606.38281,OK,10/21/18 14:15,552.4193726,OK,10/21/18 14:15,40563120,OK,10/21/18 14:15,0.460816803,OK,10/21/18 14:15,174.595871,OK,10/21/18 14:15,378.7124023,OK,
10/21/18 14:30,157572,OK,10/21/18 14:30,198213,OK,10/21/18 14:30,1968653,OK,10/21/18 14:30,33606.53906,OK,10/21/18 14:30,1048.949341,OK,10/21/18 14:30,40563308,OK,10/21/18 14:30,0.874500183,OK,10/21/18 14:30,174.8253021,OK,10/21/18 14:30,379.8943481,OK,
10/21/18 14:45,157581,OK,10/21/18 14:45,198223,OK,10/21/18 14:45,1968704,OK,10/21/18 14:45,33606.69141,OK,10/21/18 14:45,551.6920776,OK,10/21/18 14:45,40563492,OK,10/21/18 14:45,0.460650513,OK,10/21/18 14:45,175.7838898,OK,10/21/18 14:45,378.8007813,OK,
10/21/18 15:00,157589,OK,10/21/18 15:00,198233,OK,10/21/18 15:00,1968762,OK,10/21/18 15:00,33606.82813,OK,10/21/18 15:00,728.68396,OK,10/21/18 15:00,40563656,OK,10/21/18 15:00,0.60842865,OK,10/21/18 15:00,175.9931183,OK,10/21/18 15:00,379.3728943,OK,
10/21/18 15:15,157597,OK,10/21/18 15:15,198244,OK,10/21/18 15:15,1968836,OK,10/21/18 15:15,33606.98047,OK,10/21/18 15:15,981.1055908,OK,10/21/18 15:15,40563840,OK,10/21/18 15:15,0.819200806,OK,10/21/18 15:15,175.8507538,OK,10/21/18 15:15,378.8690186,OK,
10/21/18 15:30,157605,OK,10/21/18 15:30,198254,OK,10/21/18 15:30,1968910,OK,10/21/18 15:30,33607.24219,OK,10/21/18 15:30,1242.171021,OK,10/21/18 15:30,40564152,OK,10/21/18 15:30,1.037206787,OK,10/21/18 15:30,175.447464,OK,10/21/18 15:30,381.3797607,OK,
10/21/18 15:45,157613,OK,10/21/18 15:45,198264,OK,10/21/18 15:45,1968984,OK,10/21/18 15:45,33607.48047,OK,10/21/18 15:45,1081.533691,OK,10/21/18 15:45,40564436,OK,10/21/18 15:45,0.903032593,OK,10/21/18 15:45,176.2489471,OK,10/21/18 15:45,379.1234741,OK,
10/21/18 16:00,157622,OK,10/21/18 16:00,198275,OK,10/21/18 16:00,1969059,OK,10/21/18 16:00,33607.69531,OK,10/21/18 16:00,1090.710938,OK,10/21/18 16:00,40564696,OK,10/21/18 16:00,0.910721436,OK,10/21/18 16:00,175.7841797,OK,10/21/18 16:00,378.7855225,OK,
10/21/18 16:15,157630,OK,10/21/18 16:15,198285,OK,10/21/18 16:15,1969134,OK,10/21/18 16:15,33607.93359,OK,10/21/18 16:15,1156.942139,OK,10/21/18 16:15,40564976,OK,10/21/18 16:15,0.965029419,OK,10/21/18 16:15,175.1772308,OK,10/21/18 16:15,379.0080261,OK,
10/21/18 16:30,157638,OK,10/21/18 16:30,198295,OK,10/21/18 16:30,1969209,OK,10/21/18 16:30,33608.15234,OK,10/21/18 16:30,968.0585938,OK,10/21/18 16:30,40565240,OK,10/21/18 16:30,0.807773071,OK,10/21/18 16:30,173.4680939,OK,10/21/18 16:30,377.8671875,OK,
10/21/18 16:45,157646,OK,10/21/18 16:45,198306,OK,10/21/18 16:45,1969284,OK,10/21/18 16:45,33608.375,OK,10/21/18 16:45,1107.761963,OK,10/21/18 16:45,40565512,OK,10/21/18 16:45,0.925312988,OK,10/21/18 16:45,171.0640106,OK,10/21/18 16:45,376.7668457,OK,
10/21/18 17:00,157655,OK,10/21/18 17:00,198316,OK,10/21/18 17:00,1969358,OK,10/21/18 17:00,33608.58594,OK,10/21/18 17:00,846.8876343,OK,10/21/18 17:00,40565760,OK,10/21/18 17:00,0.707345947,OK,10/21/18 17:00,172.0362701,OK,10/21/18 17:00,376.9258728,OK,
10/21/18 17:15,157663,OK,10/21/18 17:15,198326,OK,10/21/18 17:15,1969433,OK,10/21/18 17:15,33608.79688,OK,10/21/18 17:15,1077.838135,OK,10/21/18 17:15,40566016,OK,10/21/18 17:15,0.900258484,OK,10/21/18 17:15,171.8458405,OK,10/21/18 17:15,376.7843628,OK,
10/21/18 17:30,157671,OK,10/21/18 17:30,198337,OK,10/21/18 17:30,1969508,OK,10/21/18 17:30,33609.01953,OK,10/21/18 17:30,953.2600708,OK,10/21/18 17:30,40566280,OK,10/21/18 17:30,0.795258789,OK,10/21/18 17:30,174.6056671,OK,10/21/18 17:30,378.5491638,OK,
10/21/18 17:45,157679,OK,10/21/18 17:45,198347,OK,10/21/18 17:45,1969582,OK,10/21/18 17:45,33609.23438,OK,10/21/18 17:45,1238.303101,OK,10/21/18 17:45,40566536,OK,10/21/18 17:45,1.033087524,OK,10/21/18 17:45,175.1921539,OK,10/21/18 17:45,378.6393433,OK,
10/21/18 18:00,157688,OK,10/21/18 18:00,198357,OK,10/21/18 18:00,1969657,OK,10/21/18 18:00,33609.46484,OK,10/21/18 18:00,960.519104,OK,10/21/18 18:00,40566812,OK,10/21/18 18:00,0.801996582,OK,10/21/18 18:00,176.1460571,OK,10/21/18 18:00,378.6204224,OK,
10/21/18 18:15,157696,OK,10/21/18 18:15,198367,OK,10/21/18 18:15,1969731,OK,10/21/18 18:15,33609.66406,OK,10/21/18 18:15,1027.648926,OK,10/21/18 18:15,40567052,OK,10/21/18 18:15,0.858086182,OK,10/21/18 18:15,175.3849335,OK,10/21/18 18:15,378.8160095,OK,
10/21/18 18:30,157704,OK,10/21/18 18:30,198378,OK,10/21/18 18:30,1969805,OK,10/21/18 18:30,33609.89844,OK,10/21/18 18:30,1165.471924,OK,10/21/18 18:30,40567328,OK,10/21/18 18:30,0.973167664,OK,10/21/18 18:30,175.3941803,OK,10/21/18 18:30,378.6820984,OK,
10/21/18 18:45,157712,OK,10/21/18 18:45,198388,OK,10/21/18 18:45,1969879,OK,10/21/18 18:45,33610.12109,OK,10/21/18 18:45,900.564209,OK,10/21/18 18:45,40567600,OK,10/21/18 18:45,0.75144574,OK,10/21/18 18:45,173.1524048,OK,10/21/18 18:45,377.8099365,OK,
10/21/18 19:00,157720,OK,10/21/18 19:00,198398,OK,10/21/18 19:00,1969954,OK,10/21/18 19:00,33610.33984,OK,10/21/18 19:00,1141.854736,OK,10/21/18 19:00,40567864,OK,10/21/18 19:00,0.953810669,OK,10/21/18 19:00,170.8145294,OK,10/21/18 19:00,376.5220947,OK,
10/21/18 19:15,157729,OK,10/21/18 19:15,198408,OK,10/21/18 19:15,1970029,OK,10/21/18 19:15,33610.57031,OK,10/21/18 19:15,1107.852051,OK,10/21/18 19:15,40568136,OK,10/21/18 19:15,0.925459106,OK,10/21/18 19:15,170.1363068,OK,10/21/18 19:15,375.9073486,OK,
10/21/18 19:30,157737,OK,10/21/18 19:30,198419,OK,10/21/18 19:30,1970105,OK,10/21/18 19:30,33610.78906,OK,10/21/18 19:30,1026.403687,OK,10/21/18 19:30,40568400,OK,10/21/18 19:30,0.857489136,OK,10/21/18 19:30,169.1682739,OK,10/21/18 19:30,376.0692139,OK,
10/21/18 19:45,157745,OK,10/21/18 19:45,198429,OK,10/21/18 19:45,1970180,OK,10/21/18 19:45,33611.03516,OK,10/21/18 19:45,1134.329102,OK,10/21/18 19:45,40568692,OK,10/21/18 19:45,0.946391357,OK,10/21/18 19:45,174.9330292,OK,10/21/18 19:45,378.4783936,OK,
10/21/18 20:00,157753,OK,10/21/18 20:00,198439,OK,10/21/18 20:00,1970256,OK,10/21/18 20:00,33611.26953,OK,10/21/18 20:00,962.1856079,OK,10/21/18 20:00,40568976,OK,10/21/18 20:00,0.803390198,OK,10/21/18 20:00,176.1085205,OK,10/21/18 20:00,378.3051147,OK,
10/21/18 20:15,157761,OK,10/21/18 20:15,198449,OK,10/21/18 20:15,1970331,OK,10/21/18 20:15,33611.49609,OK,10/21/18 20:15,1258.517334,OK,10/21/18 20:15,40569244,OK,10/21/18 20:15,1.050822388,OK,10/21/18 20:15,176.0112762,OK,10/21/18 20:15,378.6218872,OK,
10/21/18 20:30,157769,OK,10/21/18 20:30,198459,OK,10/21/18 20:30,1970405,OK,10/21/18 20:30,33611.75391,OK,10/21/18 20:30,1136.324341,OK,10/21/18 20:30,40569552,OK,10/21/18 20:30,0.948049866,OK,10/21/18 20:30,174.4331512,OK,10/21/18 20:30,378.3729858,OK,
10/21/18 20:45,157777,OK,10/21/18 20:45,198469,OK,10/21/18 20:45,1970480,OK,10/21/18 20:45,33611.98047,OK,10/21/18 20:45,1170.898315,OK,10/21/18 20:45,40569824,OK,10/21/18 20:45,0.978090881,OK,10/21/18 20:45,170.6325531,OK,10/21/18 20:45,376.027832,OK,
10/21/18 21:00,157785,OK,10/21/18 21:00,198478,OK,10/21/18 21:00,1970553,OK,10/21/18 21:00,33612.23438,OK,10/21/18 21:00,1451.255371,OK,10/21/18 21:00,40570132,OK,10/21/18 21:00,1.211728638,OK,10/21/18 21:00,176.3447876,OK,10/21/18 21:00,378.8106689,OK,
10/21/18 21:15,157793,OK,10/21/18 21:15,198488,OK,10/21/18 21:15,1970625,OK,10/21/18 21:15,33612.49219,OK,10/21/18 21:15,1218.011353,OK,10/21/18 21:15,40570440,OK,10/21/18 21:15,1.016366455,OK,10/21/18 21:15,174.57547,OK,10/21/18 21:15,378.0926819,OK,
10/21/18 21:30,157801,OK,10/21/18 21:30,198498,OK,10/21/18 21:30,1970698,OK,10/21/18 21:30,33612.74609,OK,10/21/18 21:30,1200.058228,OK,10/21/18 21:30,40570744,OK,10/21/18 21:30,1.001717224,OK,10/21/18 21:30,174.1459656,OK,10/21/18 21:30,377.5316772,OK,
10/21/18 21:45,157809,OK,10/21/18 21:45,198508,OK,10/21/18 21:45,1970774,OK,10/21/18 21:45,33613,OK,10/21/18 21:45,1239.049194,OK,10/21/18 21:45,40571048,OK,10/21/18 21:45,1.034899414,OK,10/21/18 21:45,171.9365387,OK,10/21/18 21:45,377.4810791,OK,
10/21/18 22:00,157817,OK,10/21/18 22:00,198518,OK,10/21/18 22:00,1970851,OK,10/21/18 22:00,33613.27344,OK,10/21/18 22:00,1279.72229,OK,10/21/18 22:00,40571376,OK,10/21/18 22:00,1.069137329,OK,10/21/18 22:00,168.9663391,OK,10/21/18 22:00,375.8762512,OK,
10/21/18 22:15,157825,OK,10/21/18 22:15,198528,OK,10/21/18 22:15,1970927,OK,10/21/18 22:15,33613.51172,OK,10/21/18 22:15,1245.598511,OK,10/21/18 22:15,40571664,OK,10/21/18 22:15,1.039151978,OK,10/21/18 22:15,173.8734894,OK,10/21/18 22:15,378.3491516,OK,
10/21/18 22:30,157833,OK,10/21/18 22:30,198538,OK,10/21/18 22:30,1971004,OK,10/21/18 22:30,33613.78906,OK,10/21/18 22:30,1327.198853,OK,10/21/18 22:30,40571992,OK,10/21/18 22:30,1.107366089,OK,10/21/18 22:30,174.8448792,OK,10/21/18 22:30,378.3526001,OK,
10/21/18 22:45,157841,OK,10/21/18 22:45,198548,OK,10/21/18 22:45,1971080,OK,10/21/18 22:45,33614.04688,OK,10/21/18 22:45,1312.425293,OK,10/21/18 22:45,40572304,OK,10/21/18 22:45,1.095832031,OK,10/21/18 22:45,176.0357513,OK,10/21/18 22:45,378.8569946,OK,
10/21/18 23:00,157849,OK,10/21/18 23:00,198558,OK,10/21/18 23:00,1971157,OK,10/21/18 23:00,33614.30469,OK,10/21/18 23:00,1220.221313,OK,10/21/18 23:00,40572612,OK,10/21/18 23:00,1.018161621,OK,10/21/18 23:00,175.0330353,OK,10/21/18 23:00,378.2930603,OK,
10/21/18 23:15,157857,OK,10/21/18 23:15,198568,OK,10/21/18 23:15,1971233,OK,10/21/18 23:15,33614.58203,OK,10/21/18 23:15,1418.145386,OK,10/21/18 23:15,40572944,OK,10/21/18 23:15,1.183585449,OK,10/21/18 23:15,174.3212128,OK,10/21/18 23:15,377.6749573,OK,
10/21/18 23:30,157865,OK,10/21/18 23:30,198578,OK,10/21/18 23:30,1971310,OK,10/21/18 23:30,33614.82813,OK,10/21/18 23:30,1181.810669,OK,10/21/18 23:30,40573240,OK,10/21/18 23:30,0.986120056,OK,10/21/18 23:30,173.3473969,OK,10/21/18 23:30,377.8629456,OK,
10/21/18 23:45,157873,OK,10/21/18 23:45,198587,OK,10/21/18 23:45,1971386,OK,10/21/18 23:45,33615.08984,OK,10/21/18 23:45,1202.282227,OK,10/21/18 23:45,40573552,OK,10/21/18 23:45,1.003288757,OK,10/21/18 23:45,174.5113983,OK,10/21/18 23:45,377.9863892,OK,
