OSU_RTS.MDBUS_C1.070_CDT Time [SNAP],OSU_RTS.MDBUS_C1.070_CDT Value [SNAP],OSU_RTS.MDBUS_C1.070_CDT Status [SNAP],OSU_RTS.MDBUS_C1.070_CHF Time [SNAP],OSU_RTS.MDBUS_C1.070_CHF Value [SNAP],OSU_RTS.MDBUS_C1.070_CHF Status [SNAP],OSU_RTS.MDBUS_C1.070_CHT Time [SNAP],OSU_RTS.MDBUS_C1.070_CHT Value [SNAP],OSU_RTS.MDBUS_C1.070_CHT Status [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.070_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.070_CVF Time [SNAP],OSU_RTS.MDBUS_C1.070_CVF Value [SNAP],OSU_RTS.MDBUS_C1.070_CVF Status [SNAP],OSU_RTS.MDBUS_C1.070_HF Time [SNAP],OSU_RTS.MDBUS_C1.070_HF Value [SNAP],OSU_RTS.MDBUS_C1.070_HF Status [SNAP],OSU_RTS.MDBUS_C1.070_HGT Time [SNAP],OSU_RTS.MDBUS_C1.070_HGT Value [SNAP],OSU_RTS.MDBUS_C1.070_HGT Status [SNAP],OSU_RTS.MDBUS_CC.070_MHT Time [SNAP],OSU_RTS.MDBUS_CC.070_MHT Value [SNAP],OSU_RTS.MDBUS_CC.070_MHT Status [SNAP],OSU_RTS.MDBUS_CC.070_PHT Time [SNAP],OSU_RTS.MDBUS_CC.070_PHT Value [SNAP],OSU_RTS.MDBUS_CC.070_PHT Status [SNAP],OSU_RTS.MDBUS_E1.070E1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C Status [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1_1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E1VD3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C Status [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2_C1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2_I Time [SNAP],OSU_RTS.MDBUS_E1.070E2_I Value [SNAP],OSU_RTS.MDBUS_E1.070E2_I Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2ID3 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD1 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD2 Status [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Time [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Value [SNAP],OSU_RTS.MDBUS_E1.070E2VD3 Status [SNAP],OSU_RTS.MDBUS_G1.070_GBV Time [SNAP],OSU_RTS.MDBUS_G1.070_GBV Value [SNAP],OSU_RTS.MDBUS_G1.070_GBV Status [SNAP],OSU_RTS.MDBUS_G1.070_GCV Time [SNAP],OSU_RTS.MDBUS_G1.070_GCV Value [SNAP],OSU_RTS.MDBUS_G1.070_GCV Status [SNAP],OSU_RTS.MDBUS_G1.070_GUV Time [SNAP],OSU_RTS.MDBUS_G1.070_GUV Value [SNAP],OSU_RTS.MDBUS_G1.070_GUV Status [SNAP],OSU_RTS.MDBUS_RT.070_TEST Time [SNAP],OSU_RTS.MDBUS_RT.070_TEST Value [SNAP],OSU_RTS.MDBUS_RT.070_TEST Status [SNAP],OSU_RTS.MDBUS_RT.070S_1 Time [SNAP],OSU_RTS.MDBUS_RT.070S_1 Value [SNAP],OSU_RTS.MDBUS_RT.070S_1 Status [SNAP],OSU_RTS.MDBUS_RT.070S_2 Time [SNAP],OSU_RTS.MDBUS_RT.070S_2 Value [SNAP],OSU_RTS.MDBUS_RT.070S_2 Status [SNAP],OSU_RTS.MDBUS_RT.070S_C Time [SNAP],OSU_RTS.MDBUS_RT.070S_C Value [SNAP],OSU_RTS.MDBUS_RT.070S_C Status [SNAP],OSU_RTS.MDBUS_RT.070S_CB Time [SNAP],OSU_RTS.MDBUS_RT.070S_CB Value [SNAP],OSU_RTS.MDBUS_RT.070S_CB Status [SNAP],OSU_RTS.MDBUS_RT.070S_HF Time [SNAP],OSU_RTS.MDBUS_RT.070S_HF Value [SNAP],OSU_RTS.MDBUS_RT.070S_HF Status [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.070S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.070S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.070S_I Time [SNAP],OSU_RTS.MDBUS_RT.070S_I Value [SNAP],OSU_RTS.MDBUS_RT.070S_I Status [SNAP],OSU_RTS.MDBUS_RT.070S_P Time [SNAP],OSU_RTS.MDBUS_RT.070S_P Value [SNAP],OSU_RTS.MDBUS_RT.070S_P Status [SNAP],OSU_RTS.MDBUS_RT.070S_T Time [SNAP],OSU_RTS.MDBUS_RT.070S_T Value [SNAP],OSU_RTS.MDBUS_RT.070S_T Status [SNAP],Comments
10/20/18 15:15,13.82529259,OK,10/20/18 15:15,239.2653503,OK,10/20/18 15:15,36321288,OK,10/20/18 15:15,55.1176796,OK,10/20/18 15:15,41.29238892,OK,10/20/18 15:15,413.0099487,OK,10/20/18 15:15,2871.184204,OK,10/20/18 15:15,435855456,OK,,,,,,,10/20/18 15:15,64639690,OK,10/20/18 15:15,21194,OK,10/20/18 15:15,986,OK,10/20/18 15:15,679,OK,10/20/18 15:15,14.4,OK,10/20/18 15:15,15.9,OK,10/20/18 15:15,14.7,OK,10/20/18 15:15,3.8,OK,10/20/18 15:15,3.6,OK,10/20/18 15:15,4,OK,10/20/18 15:15,10842035,OK,10/20/18 15:15,28595,OK,10/20/18 15:15,165,OK,10/20/18 15:15,186,OK,10/20/18 15:15,8.3,OK,10/20/18 15:15,5.9,OK,10/20/18 15:15,5,OK,10/20/18 15:15,2.7,OK,10/20/18 15:15,2.4,OK,10/20/18 15:15,2.7,OK,10/20/18 15:15,4.860000134,OK,10/20/18 15:15,32,OK,10/20/18 15:15,33,OK,,,,,,,,,,10/20/18 15:15,3881162,OK,,,,10/20/18 15:15,3365.042236,OK,10/20/18 15:15,4803376.5,OK,10/20/18 15:15,1268.285889,OK,10/20/18 15:15,2.653220459,OK,10/20/18 15:15,189.2821198,OK,10/20/18 15:15,499.4462891,OK,
10/20/18 15:30,14.42385674,OK,10/20/18 15:30,249.2799835,OK,10/20/18 15:30,36321348,OK,10/20/18 15:30,55.70370102,OK,10/20/18 15:30,41.27984619,OK,10/20/18 15:30,413.4259949,OK,10/20/18 15:30,2991.359802,OK,10/20/18 15:30,435856176,OK,,,,,,,10/20/18 15:30,64639865,OK,10/20/18 15:30,21369,OK,10/20/18 15:30,986,OK,10/20/18 15:30,684,OK,10/20/18 15:30,15.4,OK,10/20/18 15:30,16.2,OK,10/20/18 15:30,14.2,OK,10/20/18 15:30,4.3,OK,10/20/18 15:30,3.7,OK,10/20/18 15:30,4.2,OK,10/20/18 15:30,10842082,OK,10/20/18 15:30,28642,OK,10/20/18 15:30,165,OK,10/20/18 15:30,185,OK,10/20/18 15:30,5.9,OK,10/20/18 15:30,7.3,OK,10/20/18 15:30,0,OK,10/20/18 15:30,2.7,OK,10/20/18 15:30,2.4,OK,10/20/18 15:30,2.8,OK,10/20/18 15:30,4.850000381,OK,10/20/18 15:30,32,OK,10/20/18 15:30,33,OK,,,,,,,,,,10/20/18 15:30,3881832.75,OK,,,,10/20/18 15:30,3345.804932,OK,10/20/18 15:30,4804227.5,OK,10/20/18 15:30,1268.436523,OK,10/20/18 15:30,2.637745605,OK,10/20/18 15:30,188.2507477,OK,10/20/18 15:30,499.5222778,OK,
10/20/18 15:45,14.65160847,OK,10/20/18 15:45,240.3529968,OK,10/20/18 15:45,36321408,OK,10/20/18 15:45,55.71065521,OK,10/20/18 15:45,41.05904388,OK,10/20/18 15:45,392.1836853,OK,10/20/18 15:45,2884.235962,OK,10/20/18 15:45,435856896,OK,,,,,,,10/20/18 15:45,64640050,OK,10/20/18 15:45,21554,OK,10/20/18 15:45,986,OK,10/20/18 15:45,704,OK,10/20/18 15:45,15.4,OK,10/20/18 15:45,16.8,OK,10/20/18 15:45,15.3,OK,10/20/18 15:45,3.8,OK,10/20/18 15:45,3.8,OK,10/20/18 15:45,4.4,OK,10/20/18 15:45,10842128,OK,10/20/18 15:45,28688,OK,10/20/18 15:45,165,OK,10/20/18 15:45,184,OK,10/20/18 15:45,8.4,OK,10/20/18 15:45,5.5,OK,10/20/18 15:45,4.5,OK,10/20/18 15:45,2.8,OK,10/20/18 15:45,2.5,OK,10/20/18 15:45,2.8,OK,10/20/18 15:45,4.870000362,OK,10/20/18 15:45,32,OK,10/20/18 15:45,33,OK,,,,,,,,,,10/20/18 15:45,3882551.75,OK,,,,10/20/18 15:45,3592.493408,OK,10/20/18 15:45,4805139,OK,10/20/18 15:45,1269.722168,OK,10/20/18 15:45,2.82935376,OK,10/20/18 15:45,188.1209564,OK,10/20/18 15:45,501.8432007,OK,
10/20/18 16:00,15.06967735,OK,10/20/18 16:00,239.9575958,OK,10/20/18 16:00,36321472,OK,10/20/18 16:00,55.89996338,OK,10/20/18 16:00,40.83028793,OK,10/20/18 16:00,380.9787598,OK,10/20/18 16:00,2879.49115,OK,10/20/18 16:00,435857664,OK,,,,,,,10/20/18 16:00,64640234,OK,10/20/18 16:00,21738,OK,10/20/18 16:00,986,OK,10/20/18 16:00,737,OK,10/20/18 16:00,15.2,OK,10/20/18 16:00,16.7,OK,10/20/18 16:00,13.5,OK,10/20/18 16:00,4.1,OK,10/20/18 16:00,3.4,OK,10/20/18 16:00,3.4,OK,10/20/18 16:00,10842174,OK,10/20/18 16:00,28734,OK,10/20/18 16:00,165,OK,10/20/18 16:00,184,OK,10/20/18 16:00,7.5,OK,10/20/18 16:00,8.2,OK,10/20/18 16:00,5.8,OK,10/20/18 16:00,2.8,OK,10/20/18 16:00,2.3,OK,10/20/18 16:00,2.8,OK,10/20/18 16:00,4.860000134,OK,10/20/18 16:00,32,OK,10/20/18 16:00,33,OK,,,,,,,,,,10/20/18 16:00,3883295.25,OK,,,,10/20/18 16:00,3637.441406,OK,10/20/18 16:00,4806084,OK,10/20/18 16:00,1270.595459,OK,10/20/18 16:00,2.862781006,OK,10/20/18 16:00,190.5802765,OK,10/20/18 16:00,503.8983459,OK,
10/20/18 16:15,12.36301231,OK,10/20/18 16:15,207.4537048,OK,10/20/18 16:15,36321528,OK,10/20/18 16:15,55.48778152,OK,10/20/18 16:15,43.12477112,OK,10/20/18 16:15,401.5212402,OK,10/20/18 16:15,2489.444458,OK,10/20/18 16:15,435858336,OK,,,,,,,10/20/18 16:15,64640405,OK,10/20/18 16:15,21909,OK,10/20/18 16:15,986,OK,10/20/18 16:15,739,OK,10/20/18 16:15,14.1,OK,10/20/18 16:15,15.3,OK,10/20/18 16:15,14.1,OK,10/20/18 16:15,3.8,OK,10/20/18 16:15,3.5,OK,10/20/18 16:15,4.1,OK,10/20/18 16:15,10842220,OK,10/20/18 16:15,28780,OK,10/20/18 16:15,165,OK,10/20/18 16:15,184,OK,10/20/18 16:15,7.2,OK,10/20/18 16:15,7.3,OK,10/20/18 16:15,4,OK,10/20/18 16:15,2.8,OK,10/20/18 16:15,2.4,OK,10/20/18 16:15,2.7,OK,10/20/18 16:15,4.850000381,OK,10/20/18 16:15,32,OK,10/20/18 16:15,33,OK,,,,,,,,,,10/20/18 16:15,3884013,OK,,,,10/20/18 16:15,3428.50708,OK,10/20/18 16:15,4806996,OK,10/20/18 16:15,1270.773438,OK,10/20/18 16:15,2.697968506,OK,10/20/18 16:15,190.3611603,OK,10/20/18 16:15,504.1819458,OK,
10/20/18 16:30,13.05562973,OK,10/20/18 16:30,211.0766754,OK,10/20/18 16:30,36321576,OK,10/20/18 16:30,54.67334747,OK,10/20/18 16:30,41.61771393,OK,10/20/18 16:30,386.7027893,OK,10/20/18 16:30,2532.920105,OK,10/20/18 16:30,435858912,OK,,,,,,,10/20/18 16:30,64640574,OK,10/20/18 16:30,22078,OK,10/20/18 16:30,986,OK,10/20/18 16:30,679,OK,10/20/18 16:30,13.3,OK,10/20/18 16:30,14.8,OK,10/20/18 16:30,13.7,OK,10/20/18 16:30,3.5,OK,10/20/18 16:30,3.5,OK,10/20/18 16:30,4.2,OK,10/20/18 16:30,10842266,OK,10/20/18 16:30,28826,OK,10/20/18 16:30,165,OK,10/20/18 16:30,182,OK,10/20/18 16:30,7.5,OK,10/20/18 16:30,7.2,OK,10/20/18 16:30,3.8,OK,10/20/18 16:30,2.7,OK,10/20/18 16:30,2.2,OK,10/20/18 16:30,2.6,OK,10/20/18 16:30,4.860000134,OK,10/20/18 16:30,32,OK,10/20/18 16:30,33,OK,,,,,,,,,,10/20/18 16:30,3884663.75,OK,,,,10/20/18 16:30,3088.569824,OK,10/20/18 16:30,4807822.5,OK,10/20/18 16:30,1269.557739,OK,10/20/18 16:30,2.432778076,OK,10/20/18 16:30,189.4422455,OK,10/20/18 16:30,501.7832947,OK,
10/20/18 16:45,14.49547005,OK,10/20/18 16:45,219.4980621,OK,10/20/18 16:45,36321632,OK,10/20/18 16:45,55.99232483,OK,10/20/18 16:45,41.49685669,OK,10/20/18 16:45,362.3755188,OK,10/20/18 16:45,2633.976746,OK,10/20/18 16:45,435859584,OK,,,,,,,10/20/18 16:45,64640744,OK,10/20/18 16:45,22248,OK,10/20/18 16:45,986,OK,10/20/18 16:45,677,OK,10/20/18 16:45,14.1,OK,10/20/18 16:45,16,OK,10/20/18 16:45,14.2,OK,10/20/18 16:45,3.3,OK,10/20/18 16:45,3.8,OK,10/20/18 16:45,3.7,OK,10/20/18 16:45,10842312,OK,10/20/18 16:45,28872,OK,10/20/18 16:45,165,OK,10/20/18 16:45,185,OK,10/20/18 16:45,7.2,OK,10/20/18 16:45,7.8,OK,10/20/18 16:45,4,OK,10/20/18 16:45,2.7,OK,10/20/18 16:45,2.3,OK,10/20/18 16:45,2.7,OK,10/20/18 16:45,4.870000362,OK,10/20/18 16:45,32,OK,10/20/18 16:45,33,OK,,,,,,,,,,10/20/18 16:45,3885312,OK,,,,10/20/18 16:45,3252.693115,OK,10/20/18 16:45,4808645.5,OK,10/20/18 16:45,1269.400757,OK,10/20/18 16:45,2.562384766,OK,10/20/18 16:45,188.7184448,OK,10/20/18 16:45,501.3626099,OK,
10/20/18 17:00,14.54159164,OK,10/20/18 17:00,240.3776855,OK,10/20/18 17:00,36321688,OK,10/20/18 17:00,55.72714233,OK,10/20/18 17:00,41.1855545,OK,10/20/18 17:00,395.4311523,OK,10/20/18 17:00,2884.532227,OK,10/20/18 17:00,435860256,OK,,,,,,,10/20/18 17:00,64640914,OK,10/20/18 17:00,22418,OK,10/20/18 17:00,986,OK,10/20/18 17:00,679,OK,10/20/18 17:00,13.5,OK,10/20/18 17:00,14.5,OK,10/20/18 17:00,13,OK,10/20/18 17:00,4.1,OK,10/20/18 17:00,3.6,OK,10/20/18 17:00,3.9,OK,10/20/18 17:00,10842358,OK,10/20/18 17:00,28918,OK,10/20/18 17:00,165,OK,10/20/18 17:00,184,OK,10/20/18 17:00,7.9,OK,10/20/18 17:00,7.3,OK,10/20/18 17:00,4.3,OK,10/20/18 17:00,2.6,OK,10/20/18 17:00,2.3,OK,10/20/18 17:00,2.6,OK,10/20/18 17:00,4.850000381,OK,10/20/18 17:00,32,OK,10/20/18 17:00,33,OK,,,,,,,,,,10/20/18 17:00,3885962.5,OK,,,,10/20/18 17:00,3573.989502,OK,10/20/18 17:00,4809471,OK,10/20/18 17:00,1269.231934,OK,10/20/18 17:00,2.815867676,OK,10/20/18 17:00,188.5814972,OK,10/20/18 17:00,501.0276489,OK,
10/20/18 17:15,13.89477825,OK,10/20/18 17:15,216.0244293,OK,10/20/18 17:15,36321744,OK,10/20/18 17:15,54.84435654,OK,10/20/18 17:15,40.94957733,OK,10/20/18 17:15,371.4482727,OK,10/20/18 17:15,2592.293152,OK,10/20/18 17:15,435860928,OK,,,,,,,10/20/18 17:15,64641084,OK,10/20/18 17:15,22588,OK,10/20/18 17:15,986,OK,10/20/18 17:15,683,OK,10/20/18 17:15,14.4,OK,10/20/18 17:15,16.4,OK,10/20/18 17:15,12.8,OK,10/20/18 17:15,3.4,OK,10/20/18 17:15,4,OK,10/20/18 17:15,3.4,OK,10/20/18 17:15,10842404,OK,10/20/18 17:15,28964,OK,10/20/18 17:15,165,OK,10/20/18 17:15,183,OK,10/20/18 17:15,7.4,OK,10/20/18 17:15,7.9,OK,10/20/18 17:15,4.2,OK,10/20/18 17:15,2.8,OK,10/20/18 17:15,2.2,OK,10/20/18 17:15,2.7,OK,10/20/18 17:15,4.850000381,OK,10/20/18 17:15,32,OK,10/20/18 17:15,33,OK,,,,,,,,,,10/20/18 17:15,3886664.5,OK,,,,10/20/18 17:15,3518.258057,OK,10/20/18 17:15,4810363,OK,10/20/18 17:15,1270.57666,OK,10/20/18 17:15,2.76902124,OK,10/20/18 17:15,188.5115814,OK,10/20/18 17:15,503.4838257,OK,
10/20/18 17:30,13.31537247,OK,10/20/18 17:30,200.6108551,OK,10/20/18 17:30,36321796,OK,10/20/18 17:30,54.03622055,OK,10/20/18 17:30,40.72084808,OK,10/20/18 17:30,360.2685852,OK,10/20/18 17:30,2407.330261,OK,10/20/18 17:30,435861552,OK,,,,,,,10/20/18 17:30,64641253,OK,10/20/18 17:30,22757,OK,10/20/18 17:30,986,OK,10/20/18 17:30,679,OK,10/20/18 17:30,13.3,OK,10/20/18 17:30,14.8,OK,10/20/18 17:30,12,OK,10/20/18 17:30,4,OK,10/20/18 17:30,3.3,OK,10/20/18 17:30,3.6,OK,10/20/18 17:30,10842450,OK,10/20/18 17:30,29010,OK,10/20/18 17:30,165,OK,10/20/18 17:30,184,OK,10/20/18 17:30,8.4,OK,10/20/18 17:30,7.6,OK,10/20/18 17:30,0,OK,10/20/18 17:30,2.5,OK,10/20/18 17:30,2.3,OK,10/20/18 17:30,2.5,OK,10/20/18 17:30,4.860000134,OK,10/20/18 17:30,32,OK,10/20/18 17:30,33,OK,,,,,,,,,,10/20/18 17:30,3887354.5,OK,,,,10/20/18 17:30,3570.898682,OK,10/20/18 17:30,4811239.5,OK,10/20/18 17:30,1271.118164,OK,10/20/18 17:30,2.809257813,OK,10/20/18 17:30,190.22229,OK,10/20/18 17:30,504.7890625,OK,
10/20/18 17:45,14.42905617,OK,10/20/18 17:45,215.4343567,OK,10/20/18 17:45,36321844,OK,10/20/18 17:45,55.2037735,OK,10/20/18 17:45,40.77471924,OK,10/20/18 17:45,356.5354004,OK,10/20/18 17:45,2585.21228,OK,10/20/18 17:45,435862128,OK,,,,,,,10/20/18 17:45,64641431,OK,10/20/18 17:45,22935,OK,10/20/18 17:45,986,OK,10/20/18 17:45,674,OK,10/20/18 17:45,15.6,OK,10/20/18 17:45,17.1,OK,10/20/18 17:45,14.5,OK,10/20/18 17:45,4.3,OK,10/20/18 17:45,3.6,OK,10/20/18 17:45,3.9,OK,10/20/18 17:45,10842496,OK,10/20/18 17:45,29056,OK,10/20/18 17:45,165,OK,10/20/18 17:45,183,OK,10/20/18 17:45,8.8,OK,10/20/18 17:45,7,OK,10/20/18 17:45,0,OK,10/20/18 17:45,2.7,OK,10/20/18 17:45,2.4,OK,10/20/18 17:45,2.6,OK,10/20/18 17:45,4.870000362,OK,10/20/18 17:45,32,OK,10/20/18 17:45,33,OK,,,,,,,,,,10/20/18 17:45,3888054,OK,,,,10/20/18 17:45,3575.929199,OK,10/20/18 17:45,4812129.5,OK,10/20/18 17:45,1271.918701,OK,10/20/18 17:45,2.811477539,OK,10/20/18 17:45,189.1658783,OK,10/20/18 17:45,506.0390625,OK,
10/20/18 18:00,14.05883598,OK,10/20/18 18:00,209.6867523,OK,10/20/18 18:00,36321896,OK,10/20/18 18:00,55.16938019,OK,10/20/18 18:00,41.1105423,OK,10/20/18 18:00,356.7501221,OK,10/20/18 18:00,2516.241028,OK,10/20/18 18:00,435862752,OK,,,,,,,10/20/18 18:00,64641613,OK,10/20/18 18:00,23117,OK,10/20/18 18:00,986,OK,10/20/18 18:00,715,OK,10/20/18 18:00,15.8,OK,10/20/18 18:00,16.2,OK,10/20/18 18:00,14.8,OK,10/20/18 18:00,3.8,OK,10/20/18 18:00,3.6,OK,10/20/18 18:00,4.3,OK,10/20/18 18:00,10842542,OK,10/20/18 18:00,29102,OK,10/20/18 18:00,165,OK,10/20/18 18:00,184,OK,10/20/18 18:00,7.3,OK,10/20/18 18:00,7.2,OK,10/20/18 18:00,0,OK,10/20/18 18:00,2.8,OK,10/20/18 18:00,2.3,OK,10/20/18 18:00,2.6,OK,10/20/18 18:00,4.840000153,OK,10/20/18 18:00,32,OK,10/20/18 18:00,33,OK,,,,,,,,,,10/20/18 18:00,3888792.5,OK,,,,10/20/18 18:00,3977.568359,OK,10/20/18 18:00,4813069,OK,10/20/18 18:00,1273.363037,OK,10/20/18 18:00,3.123671143,OK,10/20/18 18:00,187.1411591,OK,10/20/18 18:00,508.3521729,OK,
10/20/18 18:15,13.36968136,OK,10/20/18 18:15,203.813446,OK,10/20/18 18:15,36321952,OK,10/20/18 18:15,54.64359283,OK,10/20/18 18:15,41.27391052,OK,10/20/18 18:15,364.894989,OK,10/20/18 18:15,2445.761353,OK,10/20/18 18:15,435863424,OK,,,,,,,10/20/18 18:15,64641797,OK,10/20/18 18:15,23301,OK,10/20/18 18:15,986,OK,10/20/18 18:15,730,OK,10/20/18 18:15,15.2,OK,10/20/18 18:15,16.3,OK,10/20/18 18:15,14.7,OK,10/20/18 18:15,3.6,OK,10/20/18 18:15,3.8,OK,10/20/18 18:15,4.3,OK,10/20/18 18:15,10842589,OK,10/20/18 18:15,29149,OK,10/20/18 18:15,165,OK,10/20/18 18:15,184,OK,10/20/18 18:15,7,OK,10/20/18 18:15,5.3,OK,10/20/18 18:15,0,OK,10/20/18 18:15,2.7,OK,10/20/18 18:15,2.4,OK,10/20/18 18:15,2.7,OK,10/20/18 18:15,4.840000153,OK,10/20/18 18:15,32,OK,10/20/18 18:15,33,OK,,,,,,,,,,10/20/18 18:15,3889552.5,OK,,,,10/20/18 18:15,3748.446777,OK,10/20/18 18:15,4814037,OK,10/20/18 18:15,1274.008545,OK,10/20/18 18:15,2.942248535,OK,10/20/18 18:15,188.725174,OK,10/20/18 18:15,509.8201294,OK,
10/20/18 18:30,11.6460228,OK,10/20/18 18:30,180.3629913,OK,10/20/18 18:30,36322000,OK,10/20/18 18:30,53.28722382,OK,10/20/18 18:30,41.64120102,OK,10/20/18 18:30,371.9744263,OK,10/20/18 18:30,2174.022949,OK,10/20/18 18:30,435864000,OK,,,,,,,10/20/18 18:30,64641971,OK,10/20/18 18:30,23475,OK,10/20/18 18:30,986,OK,10/20/18 18:30,735,OK,10/20/18 18:30,12.5,OK,10/20/18 18:30,13.5,OK,10/20/18 18:30,11.5,OK,10/20/18 18:30,4,OK,10/20/18 18:30,3.3,OK,10/20/18 18:30,3.8,OK,10/20/18 18:30,10842637,OK,10/20/18 18:30,29197,OK,10/20/18 18:30,165,OK,10/20/18 18:30,193,OK,10/20/18 18:30,7.2,OK,10/20/18 18:30,5.3,OK,10/20/18 18:30,0,OK,10/20/18 18:30,2.7,OK,10/20/18 18:30,2.3,OK,10/20/18 18:30,2.7,OK,10/20/18 18:30,4.850000381,OK,10/20/18 18:30,32,OK,10/20/18 18:30,33,OK,,,,,,,,,,10/20/18 18:30,3890411.75,OK,,,,10/20/18 18:30,4149.363281,OK,10/20/18 18:30,4815133.5,OK,10/20/18 18:30,1278.133545,OK,10/20/18 18:30,3.246423828,OK,10/20/18 18:30,185.9409332,OK,10/20/18 18:30,516.902832,OK,
