OSU_RTS.MDBUS_E3.107_E02 Time [SNAP],OSU_RTS.MDBUS_E3.107_E02 Value [SNAP],OSU_RTS.MDBUS_E3.107_E02 Status [SNAP],OSU_RTS.MDBUS_RT.107S_C Time [SNAP],OSU_RTS.MDBUS_RT.107S_C Value [SNAP],OSU_RTS.MDBUS_RT.107S_C Status [SNAP],OSU_RTS.MDBUS_RT.107S_HF Time [SNAP],OSU_RTS.MDBUS_RT.107S_HF Value [SNAP],OSU_RTS.MDBUS_RT.107S_HF Status [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.107S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.107S_I Time [SNAP],OSU_RTS.MDBUS_RT.107S_I Value [SNAP],OSU_RTS.MDBUS_RT.107S_I Status [SNAP],OSU_RTS.MDBUS_RT.107S_P Time [SNAP],OSU_RTS.MDBUS_RT.107S_P Value [SNAP],OSU_RTS.MDBUS_RT.107S_P Status [SNAP],OSU_RTS.MDBUS_RT.107S_T Time [SNAP],OSU_RTS.MDBUS_RT.107S_T Value [SNAP],OSU_RTS.MDBUS_RT.107S_T Status [SNAP],Comments
10/16/18 1:15,193833.858,OK,10/16/18 1:15,76241.10938,OK,10/16/18 1:15,652.7207031,OK,10/16/18 1:15,92285.73438,OK,10/16/18 1:15,0.53324353,OK,10/16/18 1:15,178.1763306,OK,10/16/18 1:15,420.9049683,OK,
10/16/18 1:30,193843.994,OK,10/16/18 1:30,76376.57031,OK,10/16/18 1:30,597.4835815,OK,10/16/18 1:30,92451.58594,OK,10/16/18 1:30,0.487816132,OK,10/16/18 1:30,176.657547,OK,10/16/18 1:30,421.7346802,OK,
10/16/18 1:45,193854.199,OK,10/16/18 1:45,76508.57031,OK,10/16/18 1:45,664.763916,OK,10/16/18 1:45,92613.24219,OK,10/16/18 1:45,0.542867859,OK,10/16/18 1:45,178.0090179,OK,10/16/18 1:45,421.6755981,OK,
10/16/18 2:00,193864.115,OK,10/16/18 2:00,76643.35938,OK,10/16/18 2:00,691.1831055,OK,10/16/18 2:00,92778.30469,OK,10/16/18 2:00,0.564495117,OK,10/16/18 2:00,180.7000732,OK,10/16/18 2:00,422.2381592,OK,
10/16/18 2:15,193874.522,OK,10/16/18 2:15,76779.07031,OK,10/16/18 2:15,670.382019,OK,10/16/18 2:15,92944.42188,OK,10/16/18 2:15,0.547345215,OK,10/16/18 2:15,178.1794281,OK,10/16/18 2:15,422.1186523,OK,
10/16/18 2:30,193884.674,OK,10/16/18 2:30,76917.19531,OK,10/16/18 2:30,751.1724243,OK,10/16/18 2:30,93113.69531,OK,10/16/18 2:30,0.613318848,OK,10/16/18 2:30,180.3925476,OK,10/16/18 2:30,422.6966553,OK,
10/16/18 2:45,193894.958,OK,10/16/18 2:45,77054.10938,OK,10/16/18 2:45,592.3762207,OK,10/16/18 2:45,93281.41406,OK,10/16/18 2:45,0.483417542,OK,10/16/18 2:45,176.3247375,OK,10/16/18 2:45,422.6182556,OK,
10/16/18 3:00,193905.012,OK,10/16/18 3:00,77187.26563,OK,10/16/18 3:00,676.6394043,OK,10/16/18 3:00,93444.55469,OK,10/16/18 3:00,0.552420715,OK,10/16/18 3:00,179.3134613,OK,10/16/18 3:00,422.5562134,OK,
10/16/18 3:15,193915.416,OK,10/16/18 3:15,77323.60938,OK,10/16/18 3:15,715.6950073,OK,10/16/18 3:15,93611.57031,OK,10/16/18 3:15,0.584278259,OK,10/16/18 3:15,179.9101715,OK,10/16/18 3:15,422.8192139,OK,
10/16/18 3:30,193925.462,OK,10/16/18 3:30,77459.14063,OK,10/16/18 3:30,631.2225952,OK,10/16/18 3:30,93777.60938,OK,10/16/18 3:30,0.515115173,OK,10/16/18 3:30,177.3119659,OK,10/16/18 3:30,422.8917236,OK,
10/16/18 3:45,193935.672,OK,10/16/18 3:45,77597.30469,OK,10/16/18 3:45,606.4141235,OK,10/16/18 3:45,93946.80469,OK,10/16/18 3:45,0.494756775,OK,10/16/18 3:45,176.8028717,OK,10/16/18 3:45,423.2186279,OK,
10/16/18 4:00,193945.782,OK,10/16/18 4:00,77731.97656,OK,10/16/18 4:00,676.2180786,OK,10/16/18 4:00,94111.95313,OK,10/16/18 4:00,0.551666443,OK,10/16/18 4:00,177.6190338,OK,10/16/18 4:00,423.5975037,OK,
10/16/18 4:15,193956.072,OK,10/16/18 4:15,77865.60156,OK,10/16/18 4:15,720.1470337,OK,10/16/18 4:15,94275.72656,OK,10/16/18 4:15,0.587561279,OK,10/16/18 4:15,178.1859436,OK,10/16/18 4:15,423.5568542,OK,
10/16/18 4:30,193966.62,OK,10/16/18 4:30,78002.39063,OK,10/16/18 4:30,741.3445435,OK,10/16/18 4:30,94443.42188,OK,10/16/18 4:30,0.60463623,OK,10/16/18 4:30,178.6660309,OK,10/16/18 4:30,424.4279785,OK,
10/16/18 4:45,193976.799,OK,10/16/18 4:45,78138.49219,OK,10/16/18 4:45,702.1549072,OK,10/16/18 4:45,94610.21094,OK,10/16/18 4:45,0.572486084,OK,10/16/18 4:45,179.3612518,OK,10/16/18 4:45,425.2825928,OK,
10/16/18 5:00,193987.271,OK,10/16/18 5:00,78274.01563,OK,10/16/18 5:00,693.1107788,OK,10/16/18 5:00,94776.5625,OK,10/16/18 5:00,0.564928284,OK,10/16/18 5:00,176.864151,OK,10/16/18 5:00,425.2625122,OK,
10/16/18 5:15,193997.442,OK,10/16/18 5:15,78407.53906,OK,10/16/18 5:15,671.3978271,OK,10/16/18 5:15,94940.36719,OK,10/16/18 5:15,0.547373657,OK,10/16/18 5:15,178.7135773,OK,10/16/18 5:15,425.2370605,OK,
10/16/18 5:30,194007.949,OK,10/16/18 5:30,78541.83594,OK,10/16/18 5:30,639.7677612,OK,10/16/18 5:30,95105.00781,OK,10/16/18 5:30,0.521431946,OK,10/16/18 5:30,178.5764923,OK,10/16/18 5:30,425.8019409,OK,
10/16/18 5:45,194018.288,OK,10/16/18 5:45,78676.49219,OK,10/16/18 5:45,674.8781738,OK,10/16/18 5:45,95270.3125,OK,10/16/18 5:45,0.550030396,OK,10/16/18 5:45,177.3011017,OK,10/16/18 5:45,425.5202637,OK,
10/16/18 6:00,194028.597,OK,10/16/18 6:00,78811.39063,OK,10/16/18 6:00,768.4829102,OK,10/16/18 6:00,95435.71094,OK,10/16/18 6:00,0.626460144,OK,10/16/18 6:00,177.6974335,OK,10/16/18 6:00,425.1690674,OK,
10/16/18 6:15,194039.32,OK,10/16/18 6:15,78944.48438,OK,10/16/18 6:15,690.8816528,OK,10/16/18 6:15,95599.09375,OK,10/16/18 6:15,0.563181091,OK,10/16/18 6:15,177.7762756,OK,10/16/18 6:15,425.2600098,OK,
10/16/18 6:30,194049.683,OK,10/16/18 6:30,79074.44531,OK,10/16/18 6:30,644.6513672,OK,10/16/18 6:30,95758.42969,OK,10/16/18 6:30,0.525538208,OK,10/16/18 6:30,177.950119,OK,10/16/18 6:30,425.1435242,OK,
10/16/18 6:45,194060.013,OK,10/16/18 6:45,79206.32813,OK,10/16/18 6:45,581.3915405,OK,10/16/18 6:45,95920.21875,OK,10/16/18 6:45,0.47387616,OK,10/16/18 6:45,178.9812012,OK,10/16/18 6:45,425.8146667,OK,
10/16/18 7:00,194070.559,OK,10/16/18 7:00,79340.40625,OK,10/16/18 7:00,716.5219116,OK,10/16/18 7:00,96084.84375,OK,10/16/18 7:00,0.583798889,OK,10/16/18 7:00,178.5551605,OK,10/16/18 7:00,426.4562988,OK,
10/16/18 7:15,194080.948,OK,10/16/18 7:15,79473.48438,OK,10/16/18 7:15,699.9589233,OK,10/16/18 7:15,96248.17969,OK,10/16/18 7:15,0.570305054,OK,10/16/18 7:15,178.8177948,OK,10/16/18 7:15,426.5211792,OK,
10/16/18 7:30,194091.603,OK,10/16/18 7:30,79608.20313,OK,10/16/18 7:30,684.5616455,OK,10/16/18 7:30,96413.44531,OK,10/16/18 7:30,0.557673218,OK,10/16/18 7:30,179.0740509,OK,10/16/18 7:30,426.9109497,OK,
10/16/18 7:45,194102.378,OK,10/16/18 7:45,79737.53125,OK,10/16/18 7:45,683.0793457,OK,10/16/18 7:45,96572.32031,OK,10/16/18 7:45,0.556454102,OK,10/16/18 7:45,179.0179138,OK,10/16/18 7:45,426.9393921,OK,
10/16/18 8:00,194113.668,OK,10/16/18 8:00,79872.21094,OK,10/16/18 8:00,687.4987183,OK,10/16/18 8:00,96737.67188,OK,10/16/18 8:00,0.559863953,OK,10/16/18 8:00,177.3852844,OK,10/16/18 8:00,427.1879578,OK,
10/16/18 8:15,194125.62,OK,10/16/18 8:15,80008.89063,OK,10/16/18 8:15,631.0237427,OK,10/16/18 8:15,96905.52344,OK,10/16/18 8:15,0.513829285,OK,10/16/18 8:15,178.2581177,OK,10/16/18 8:15,427.6006165,OK,
10/16/18 8:30,194137.495,OK,10/16/18 8:30,80140.55469,OK,10/16/18 8:30,650.8816528,OK,10/16/18 8:30,97067.21875,OK,10/16/18 8:30,0.530086243,OK,10/16/18 8:30,180.3966827,OK,10/16/18 8:30,427.8409424,OK,
10/16/18 8:45,194149.438,OK,10/16/18 8:45,80273.88281,OK,10/16/18 8:45,679.2561035,OK,10/16/18 8:45,97230.96094,OK,10/16/18 8:45,0.553073853,OK,10/16/18 8:45,177.158371,OK,10/16/18 8:45,427.4143677,OK,
10/16/18 9:00,194161.849,OK,10/16/18 9:00,80407.26563,OK,10/16/18 9:00,721.5270386,OK,10/16/18 9:00,97394.74219,OK,10/16/18 9:00,0.587804138,OK,10/16/18 9:00,179.8135223,OK,10/16/18 9:00,427.0507813,OK,
10/16/18 9:15,194174.415,OK,10/16/18 9:15,80538.45313,OK,10/16/18 9:15,718.6466675,OK,10/16/18 9:15,97555.77344,OK,10/16/18 9:15,0.585573242,OK,10/16/18 9:15,180.4992523,OK,10/16/18 9:15,426.8348389,OK,
10/16/18 9:30,194187.852,OK,10/16/18 9:30,80672.02344,OK,10/16/18 9:30,673.4431763,OK,10/16/18 9:30,97719.6875,OK,10/16/18 9:30,0.54876709,OK,10/16/18 9:30,178.6771698,OK,10/16/18 9:30,426.2406006,OK,
10/16/18 9:45,194201.658,OK,10/16/18 9:45,80808.11719,OK,10/16/18 9:45,674.8276367,OK,10/16/18 9:45,97886.66406,OK,10/16/18 9:45,0.550132629,OK,10/16/18 9:45,181.124649,OK,10/16/18 9:45,426.0298462,OK,
10/16/18 10:00,194216.578,OK,10/16/18 10:00,80939.75,OK,10/16/18 10:00,686.1983643,OK,10/16/18 10:00,98048.10938,OK,10/16/18 10:00,0.559739441,OK,10/16/18 10:00,180.4900055,OK,10/16/18 10:00,424.6372986,OK,
10/16/18 10:15,194231.035,OK,10/16/18 10:15,81074.61719,OK,10/16/18 10:15,677.4632568,OK,10/16/18 10:15,98213.28125,OK,10/16/18 10:15,0.553088257,OK,10/16/18 10:15,182.6219635,OK,10/16/18 10:15,423.4872131,OK,
10/16/18 10:30,194246.518,OK,10/16/18 10:30,81207.26563,OK,10/16/18 10:30,592.8287354,OK,10/16/18 10:30,98375.82813,OK,10/16/18 10:30,0.484296234,OK,10/16/18 10:30,178.8703766,OK,10/16/18 10:30,421.1763611,OK,
10/16/18 10:45,194261.656,OK,10/16/18 10:45,81342.66406,OK,10/16/18 10:45,685.6020508,OK,10/16/18 10:45,98541.50781,OK,10/16/18 10:45,0.560485962,OK,10/16/18 10:45,181.174408,OK,10/16/18 10:45,420.3726196,OK,
10/16/18 11:00,194277.461,OK,10/16/18 11:00,81480.51563,OK,10/16/18 11:00,663.7179565,OK,10/16/18 11:00,98709.98438,OK,10/16/18 11:00,0.542899719,OK,10/16/18 11:00,181.0641479,OK,10/16/18 11:00,419.2104492,OK,
10/16/18 11:15,194293.329,OK,10/16/18 11:15,81613.89844,OK,10/16/18 11:15,731.8771362,OK,10/16/18 11:15,98873.13281,OK,10/16/18 11:15,0.598784851,OK,10/16/18 11:15,178.5077057,OK,10/16/18 11:15,418.0242004,OK,
10/16/18 11:30,194309.506,OK,10/16/18 11:30,81751.28125,OK,10/16/18 11:30,646.5038452,OK,10/16/18 11:30,99040.94531,OK,10/16/18 11:30,0.529318481,OK,10/16/18 11:30,181.9133759,OK,10/16/18 11:30,417.5482788,OK,
10/16/18 11:45,194324.914,OK,10/16/18 11:45,81882.04688,OK,10/16/18 11:45,698.5435181,OK,10/16/18 11:45,99200.66406,OK,10/16/18 11:45,0.572139282,OK,10/16/18 11:45,183.5877838,OK,10/16/18 11:45,417.2595825,OK,
10/16/18 12:00,194341.178,OK,10/16/18 12:00,82015.45313,OK,10/16/18 12:00,629.4858398,OK,10/16/18 12:00,99363.60938,OK,10/16/18 12:00,0.515324585,OK,10/16/18 12:00,181.8514709,OK,10/16/18 12:00,417.7671509,OK,
10/16/18 12:15,194356.6,OK,10/16/18 12:15,82151.10156,OK,10/16/18 12:15,639.5407104,OK,10/16/18 12:15,99529.26563,OK,10/16/18 12:15,0.523493469,OK,10/16/18 12:15,183.1493073,OK,10/16/18 12:15,418.3748779,OK,
10/16/18 12:30,194372.98,OK,10/16/18 12:30,82289.63281,OK,10/16/18 12:30,655.9284668,OK,10/16/18 12:30,99698.34375,OK,10/16/18 12:30,0.537252686,OK,10/16/18 12:30,190.2544098,OK,10/16/18 12:30,419.081665,OK,
10/16/18 12:45,194389.398,OK,10/16/18 12:45,82412.07813,OK,10/16/18 12:45,626.8944092,OK,10/16/18 12:45,99847.92969,OK,10/16/18 12:45,0.513399292,OK,10/16/18 12:45,185.4512482,OK,10/16/18 12:45,418.0184631,OK,
10/16/18 13:00,194405.486,OK,10/16/18 13:00,82544.76563,OK,10/16/18 13:00,645.159729,OK,10/16/18 13:00,100009.9453,OK,10/16/18 13:00,0.528323059,OK,10/16/18 13:00,187.6750946,OK,10/16/18 13:00,418.7677612,OK,
10/16/18 13:15,194421.527,OK,10/16/18 13:15,82667.125,OK,10/16/18 13:15,449.3059387,OK,10/16/18 13:15,100159.2813,OK,10/16/18 13:15,0.368141266,OK,10/16/18 13:15,186.8605499,OK,10/16/18 13:15,417.4443359,OK,
10/16/18 13:30,194437.306,OK,10/16/18 13:30,82775.03125,OK,10/16/18 13:30,617.1576538,OK,10/16/18 13:30,100290.9375,OK,10/16/18 13:30,0.50607663,OK,10/16/18 13:30,188.6018219,OK,10/16/18 13:30,416.3384399,OK,
10/16/18 13:45,194453.535,OK,10/16/18 13:45,82885.86719,OK,10/16/18 13:45,634.1635132,OK,10/16/18 13:45,100426.1094,OK,10/16/18 13:45,0.520250671,OK,10/16/18 13:45,186.3408661,OK,10/16/18 13:45,414.8178101,OK,
10/16/18 14:00,194469.131,OK,10/16/18 14:00,82980.67969,OK,10/16/18 14:00,0,OK,10/16/18 14:00,100541.5859,OK,10/16/18 14:00,0,OK,10/16/18 14:00,181.9193878,OK,10/16/18 14:00,413.2344971,OK,
10/16/18 14:15,194485.065,OK,10/16/18 14:15,83103.11719,OK,10/16/18 14:15,642.772644,OK,10/16/18 14:15,100690.8203,OK,10/16/18 14:15,0.527693176,OK,10/16/18 14:15,183.8471527,OK,10/16/18 14:15,412.6587524,OK,
10/16/18 14:30,194500.908,OK,10/16/18 14:30,83223.83594,OK,10/16/18 14:30,625.4735107,OK,10/16/18 14:30,100837.7891,OK,10/16/18 14:30,0.513756042,OK,10/16/18 14:30,183.8982697,OK,10/16/18 14:30,411.6418152,OK,
10/16/18 14:45,194516.827,OK,10/16/18 14:45,83352.74219,OK,10/16/18 14:45,606.0575562,OK,10/16/18 14:45,100994.5859,OK,10/16/18 14:45,0.497973572,OK,10/16/18 14:45,185.9390564,OK,10/16/18 14:45,411.5751343,OK,
10/16/18 15:00,194532.681,OK,10/16/18 15:00,83466.69531,OK,10/16/18 15:00,636.4275513,OK,10/16/18 15:00,101133.3672,OK,10/16/18 15:00,0.523071838,OK,10/16/18 15:00,185.7227325,OK,10/16/18 15:00,410.9613037,OK,
10/16/18 15:15,194548.395,OK,10/16/18 15:15,83589.44531,OK,10/16/18 15:15,606.6151733,OK,10/16/18 15:15,101282.7031,OK,10/16/18 15:15,0.498515839,OK,10/16/18 15:15,184.1875,OK,10/16/18 15:15,410.7246704,OK,
10/16/18 15:30,194564.538,OK,10/16/18 15:30,83713.00781,OK,10/16/18 15:30,622.3961792,OK,10/16/18 15:30,101433.0547,OK,10/16/18 15:30,0.511406433,OK,10/16/18 15:30,183.7861176,OK,10/16/18 15:30,410.9125977,OK,
10/16/18 15:45,194580.462,OK,10/16/18 15:45,83837.14063,OK,10/16/18 15:45,620.8410645,OK,10/16/18 15:45,101584,OK,10/16/18 15:45,0.510314575,OK,10/16/18 15:45,185.7821503,OK,10/16/18 15:45,410.7714844,OK,
10/16/18 16:00,194596.336,OK,10/16/18 16:00,83954.51563,OK,10/16/18 16:00,658.3311157,OK,10/16/18 16:00,101726.9063,OK,10/16/18 16:00,0.541167969,OK,10/16/18 16:00,186.8693085,OK,10/16/18 16:00,410.9534912,OK,
10/16/18 16:15,194612.035,OK,10/16/18 16:15,84076.61719,OK,10/16/18 16:15,663.2833252,OK,10/16/18 16:15,101875.4688,OK,10/16/18 16:15,0.545051575,OK,10/16/18 16:15,185.4177399,OK,10/16/18 16:15,411.2217407,OK,
10/16/18 16:30,194627.696,OK,10/16/18 16:30,84198.25781,OK,10/16/18 16:30,645.8846436,OK,10/16/18 16:30,102023.4297,OK,10/16/18 16:30,0.530549622,OK,10/16/18 16:30,184.9996796,OK,10/16/18 16:30,411.8580322,OK,
10/16/18 16:45,194643.685,OK,10/16/18 16:45,84317.02344,OK,10/16/18 16:45,669.6121826,OK,10/16/18 16:45,102168.1406,OK,10/16/18 16:45,0.549921082,OK,10/16/18 16:45,186.0336609,OK,10/16/18 16:45,412.5914917,OK,
10/16/18 17:00,194659.374,OK,10/16/18 17:00,84441.85156,OK,10/16/18 17:00,637.203125,OK,10/16/18 17:00,102320.1875,OK,10/16/18 17:00,0.522982483,OK,10/16/18 17:00,185.5820465,OK,10/16/18 17:00,413.6905518,OK,
10/16/18 17:15,194674.607,OK,10/16/18 17:15,84558.72656,OK,10/16/18 17:15,610.4430542,OK,10/16/18 17:15,102462.6094,OK,10/16/18 17:15,0.500917023,OK,10/16/18 17:15,185.9589691,OK,10/16/18 17:15,414.2031555,OK,
10/16/18 17:30,194688.09,OK,10/16/18 17:30,84678.35156,OK,10/16/18 17:30,644.1552734,OK,10/16/18 17:30,102608.4297,OK,10/16/18 17:30,0.528533569,OK,10/16/18 17:30,186.9714203,OK,10/16/18 17:30,414.6718445,OK,
10/16/18 17:45,194700.829,OK,10/16/18 17:45,84800.15625,OK,10/16/18 17:45,657.3448486,OK,10/16/18 17:45,102756.8594,OK,10/16/18 17:45,0.538938843,OK,10/16/18 17:45,184.6589508,OK,10/16/18 17:45,415.5568237,OK,
10/16/18 18:00,194713.936,OK,10/16/18 18:00,84919.69531,OK,10/16/18 18:00,624.6506958,OK,10/16/18 18:00,102902.7734,OK,10/16/18 18:00,0.512022888,OK,10/16/18 18:00,184.8593597,OK,10/16/18 18:00,416.0530396,OK,
10/16/18 18:15,194728.116,OK,10/16/18 18:15,85037.59375,OK,10/16/18 18:15,631.6769409,OK,10/16/18 18:15,103046.6328,OK,10/16/18 18:15,0.517612793,OK,10/16/18 18:15,185.5610199,OK,10/16/18 18:15,416.901947,OK,
10/16/18 18:30,194741.742,OK,10/16/18 18:30,85152.84375,OK,10/16/18 18:30,597.9685059,OK,10/16/18 18:30,103187.3203,OK,10/16/18 18:30,0.489668732,OK,10/16/18 18:30,181.761795,OK,10/16/18 18:30,417.1430359,OK,
10/16/18 18:45,194754.475,OK,10/16/18 18:45,85263.75,OK,10/16/18 18:45,627.5164795,OK,10/16/18 18:45,103322.7891,OK,10/16/18 18:45,0.513687866,OK,10/16/18 18:45,180.8556976,OK,10/16/18 18:45,417.5805054,OK,
10/16/18 19:00,194767.045,OK,10/16/18 19:00,85378.79688,OK,10/16/18 19:00,656.4515991,OK,10/16/18 19:00,103463.375,OK,10/16/18 19:00,0.537072571,OK,10/16/18 19:00,179.3579559,OK,10/16/18 19:00,418.2890015,OK,
10/16/18 19:15,194779.576,OK,10/16/18 19:15,85499.07031,OK,10/16/18 19:15,648.3956909,OK,10/16/18 19:15,103610.2734,OK,10/16/18 19:15,0.530274292,OK,10/16/18 19:15,179.518692,OK,10/16/18 19:15,419.1256714,OK,
10/16/18 19:30,194791.217,OK,10/16/18 19:30,85618.76563,OK,10/16/18 19:30,621.6908569,OK,10/16/18 19:30,103756.7344,OK,10/16/18 19:30,0.508423065,OK,10/16/18 19:30,179.5382233,OK,10/16/18 19:30,419.1763916,OK,
10/16/18 19:45,194802.644,OK,10/16/18 19:45,85747.60938,OK,10/16/18 19:45,683.7175293,OK,10/16/18 19:45,103914.1797,OK,10/16/18 19:45,0.559026794,OK,10/16/18 19:45,180.6634064,OK,10/16/18 19:45,419.9350586,OK,
10/16/18 20:00,194814.001,OK,10/16/18 20:00,85879.35156,OK,10/16/18 20:00,661.6014404,OK,10/16/18 20:00,104075.4453,OK,10/16/18 20:00,0.540785583,OK,10/16/18 20:00,181.3432159,OK,10/16/18 20:00,420.7173767,OK,
10/16/18 20:15,194825.317,OK,10/16/18 20:15,86007.30469,OK,10/16/18 20:15,640.0074463,OK,10/16/18 20:15,104232.0156,OK,10/16/18 20:15,0.523085693,OK,10/16/18 20:15,182.4128571,OK,10/16/18 20:15,421.2116699,OK,
10/16/18 20:30,194836.942,OK,10/16/18 20:30,86133.51563,OK,10/16/18 20:30,652.8012695,OK,10/16/18 20:30,104386.4609,OK,10/16/18 20:30,0.533402344,OK,10/16/18 20:30,180.4918976,OK,10/16/18 20:30,421.2008667,OK,
10/16/18 20:45,194848.413,OK,10/16/18 20:45,86264.5,OK,10/16/18 20:45,657.0289917,OK,10/16/18 20:45,104546.7656,OK,10/16/18 20:45,0.536689697,OK,10/16/18 20:45,180.4655762,OK,10/16/18 20:45,421.8100586,OK,
10/16/18 21:00,194860.031,OK,10/16/18 21:00,86398.14063,OK,10/16/18 21:00,675.6084595,OK,10/16/18 21:00,104710.3984,OK,10/16/18 21:00,0.551737183,OK,10/16/18 21:00,181.317215,OK,10/16/18 21:00,422.53125,OK,
10/16/18 21:15,194871.515,OK,10/16/18 21:15,86526.17188,OK,10/16/18 21:15,647.4414063,OK,10/16/18 21:15,104867.1953,OK,10/16/18 21:15,0.528721252,OK,10/16/18 21:15,180.7474976,OK,10/16/18 21:15,422.4223022,OK,
10/16/18 21:30,194882.857,OK,10/16/18 21:30,86651.40625,OK,10/16/18 21:30,643.881897,OK,10/16/18 21:30,105020.5625,OK,10/16/18 21:30,0.525690918,OK,10/16/18 21:30,179.1777344,OK,10/16/18 21:30,422.4645386,OK,
10/16/18 21:45,194894.28,OK,10/16/18 21:45,86781.46094,OK,10/16/18 21:45,677.2336426,OK,10/16/18 21:45,105179.8594,OK,10/16/18 21:45,0.55279364,OK,10/16/18 21:45,178.6669464,OK,10/16/18 21:45,422.7892151,OK,
10/16/18 22:00,194905.403,OK,10/16/18 22:00,86915.58594,OK,10/16/18 22:00,694.0314331,OK,10/16/18 22:00,105344.1953,OK,10/16/18 22:00,0.566304993,OK,10/16/18 22:00,179.2492828,OK,10/16/18 22:00,423.6403198,OK,
10/16/18 22:15,194916.845,OK,10/16/18 22:15,87048.92969,OK,10/16/18 22:15,676.138855,OK,10/16/18 22:15,105507.6094,OK,10/16/18 22:15,0.55168457,OK,10/16/18 22:15,178.9271698,OK,10/16/18 22:15,423.6537781,OK,
10/16/18 22:30,194928.094,OK,10/16/18 22:30,87181.32031,OK,10/16/18 22:30,656.3314819,OK,10/16/18 22:30,105669.8516,OK,10/16/18 22:30,0.535628967,OK,10/16/18 22:30,178.736557,OK,10/16/18 22:30,423.1994019,OK,
10/16/18 22:45,194938.848,OK,10/16/18 22:45,87314.53125,OK,10/16/18 22:45,651.5593872,OK,10/16/18 22:45,105833.0391,OK,10/16/18 22:45,0.531871338,OK,10/16/18 22:45,179.3651886,OK,10/16/18 22:45,422.8513184,OK,
10/16/18 23:00,194949.803,OK,10/16/18 23:00,87450.63281,OK,10/16/18 23:00,642.0663452,OK,10/16/18 23:00,105999.7891,OK,10/16/18 23:00,0.523925903,OK,10/16/18 23:00,178.2572327,OK,10/16/18 23:00,423.3048096,OK,
10/16/18 23:15,194960.667,OK,10/16/18 23:15,87588.78906,OK,10/16/18 23:15,655.3222656,OK,10/16/18 23:15,106169.0781,OK,10/16/18 23:15,0.534828613,OK,10/16/18 23:15,181.555954,OK,10/16/18 23:15,423.8933716,OK,
10/16/18 23:30,194971.55,OK,10/16/18 23:30,87721.60156,OK,10/16/18 23:30,646.2731323,OK,10/16/18 23:30,106331.7813,OK,10/16/18 23:30,0.527530518,OK,10/16/18 23:30,180.7634735,OK,10/16/18 23:30,423.3353882,OK,
10/16/18 23:45,194982.518,OK,10/16/18 23:45,87854.25,OK,10/16/18 23:45,651.7880859,OK,10/16/18 23:45,106494.2734,OK,10/16/18 23:45,0.53209137,OK,10/16/18 23:45,179.7925873,OK,10/16/18 23:45,422.8255615,OK,
10/17/18 0:00,194993.212,OK,10/17/18 0:00,87990.24219,OK,10/17/18 0:00,689.5073853,OK,10/17/18 0:00,106660.8359,OK,10/17/18 0:00,0.563011658,OK,10/17/18 0:00,181.1703339,OK,10/17/18 0:00,422.7632446,OK,
10/17/18 0:15,195004.135,OK,10/17/18 0:15,88123.9375,OK,10/17/18 0:15,726.0675659,OK,10/17/18 0:15,106824.5,OK,10/17/18 0:15,0.592724426,OK,10/17/18 0:15,181.20755,OK,10/17/18 0:15,423.2515869,OK,
10/17/18 0:30,195015.275,OK,10/17/18 0:30,88258.16406,OK,10/17/18 0:30,637.8303223,OK,10/17/18 0:30,106988.9297,OK,10/17/18 0:30,0.520680908,OK,10/17/18 0:30,178.8345184,OK,10/17/18 0:30,422.6389771,OK,
10/17/18 0:45,195026.061,OK,10/17/18 0:45,88391.92969,OK,10/17/18 0:45,667.1116943,OK,10/17/18 0:45,107152.8516,OK,10/17/18 0:45,0.544755005,OK,10/17/18 0:45,180.2705231,OK,10/17/18 0:45,422.4014282,OK,
10/17/18 1:00,195036.719,OK,10/17/18 1:00,88525.35938,OK,10/17/18 1:00,613.2028198,OK,10/17/18 1:00,107316.2656,OK,10/17/18 1:00,0.500707062,OK,10/17/18 1:00,178.8466339,OK,10/17/18 1:00,422.1145325,OK,
10/17/18 1:15,195047.873,OK,10/17/18 1:15,88661.03906,OK,10/17/18 1:15,637.8528442,OK,10/17/18 1:15,107482.2969,OK,10/17/18 1:15,0.52093866,OK,10/17/18 1:15,179.0313873,OK,10/17/18 1:15,421.7611389,OK,
10/17/18 1:30,195058.767,OK,10/17/18 1:30,88798.10938,OK,10/17/18 1:30,636.4465942,OK,10/17/18 1:30,107650.2188,OK,10/17/18 1:30,0.519902344,OK,10/17/18 1:30,179.8702545,OK,10/17/18 1:30,421.5577698,OK,
10/17/18 1:45,195069.456,OK,10/17/18 1:45,88932.20313,OK,10/17/18 1:45,695.53125,OK,10/17/18 1:45,107814.2422,OK,10/17/18 1:45,0.568218079,OK,10/17/18 1:45,178.880722,OK,10/17/18 1:45,421.1016846,OK,
10/17/18 2:00,195080.45,OK,10/17/18 2:00,89066.23438,OK,10/17/18 2:00,0,OK,10/17/18 2:00,107978.3984,OK,10/17/18 2:00,0,OK,10/17/18 2:00,179.4013519,OK,10/17/18 2:00,421.4822998,OK,
