OSU_RTS.MDBUS_C1.338_CDT Time [SNAP],OSU_RTS.MDBUS_C1.338_CDT Value [SNAP],OSU_RTS.MDBUS_C1.338_CDT Status [SNAP],OSU_RTS.MDBUS_C1.338_CHF Time [SNAP],OSU_RTS.MDBUS_C1.338_CHF Value [SNAP],OSU_RTS.MDBUS_C1.338_CHF Status [SNAP],OSU_RTS.MDBUS_C1.338_CHT Time [SNAP],OSU_RTS.MDBUS_C1.338_CHT Value [SNAP],OSU_RTS.MDBUS_C1.338_CHT Status [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.338_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.338_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.338_CVF Time [SNAP],OSU_RTS.MDBUS_C1.338_CVF Value [SNAP],OSU_RTS.MDBUS_C1.338_CVF Status [SNAP],OSU_RTS.MDBUS_C1.338_HF Time [SNAP],OSU_RTS.MDBUS_C1.338_HF Value [SNAP],OSU_RTS.MDBUS_C1.338_HF Status [SNAP],OSU_RTS.MDBUS_C1.338_HGT Time [SNAP],OSU_RTS.MDBUS_C1.338_HGT Value [SNAP],OSU_RTS.MDBUS_C1.338_HGT Status [SNAP],OSU_RTS.MDBUS_E3.338_E01 Time [SNAP],OSU_RTS.MDBUS_E3.338_E01 Value [SNAP],OSU_RTS.MDBUS_E3.338_E01 Status [SNAP],Comments
10/15/18 0:00,-9.114889145,OK,10/15/18 0:00,0,OK,10/15/18 0:00,613893.8125,OK,10/15/18 0:00,48.55181885,OK,10/15/18 0:00,57.6667099,OK,10/15/18 0:00,0,OK,10/15/18 0:00,0,OK,10/15/18 0:00,7366725.75,OK,10/15/18 0:00,147376,OK,
10/15/18 0:15,-9.088439941,OK,10/15/18 0:15,0,OK,10/15/18 0:15,613893.8125,OK,10/15/18 0:15,48.69698715,OK,10/15/18 0:15,57.78542709,OK,10/15/18 0:15,0,OK,10/15/18 0:15,0,OK,10/15/18 0:15,7366725.75,OK,10/15/18 0:15,147381,OK,
10/15/18 0:30,-9.017912865,OK,10/15/18 0:30,0,OK,10/15/18 0:30,613893.8125,OK,10/15/18 0:30,48.67748642,OK,10/15/18 0:30,57.69540024,OK,10/15/18 0:30,0,OK,10/15/18 0:30,0,OK,10/15/18 0:30,7366725.75,OK,10/15/18 0:30,147387,OK,
10/15/18 0:45,-8.743789673,OK,10/15/18 0:45,0,OK,10/15/18 0:45,613893.8125,OK,10/15/18 0:45,48.95845032,OK,10/15/18 0:45,57.70223999,OK,10/15/18 0:45,0,OK,10/15/18 0:45,0,OK,10/15/18 0:45,7366725.75,OK,10/15/18 0:45,147392,OK,
10/15/18 1:00,-8.930630684,OK,10/15/18 1:00,0,OK,10/15/18 1:00,613893.8125,OK,10/15/18 1:00,48.83143616,OK,10/15/18 1:00,57.7620697,OK,10/15/18 1:00,0,OK,10/15/18 1:00,0,OK,10/15/18 1:00,7366725.75,OK,10/15/18 1:00,147398,OK,
10/15/18 1:15,-8.737407684,OK,10/15/18 1:15,0,OK,10/15/18 1:15,613893.8125,OK,10/15/18 1:15,48.81848907,OK,10/15/18 1:15,57.55589294,OK,10/15/18 1:15,0,OK,10/15/18 1:15,0,OK,10/15/18 1:15,7366725.75,OK,10/15/18 1:15,147403,OK,
10/15/18 1:30,-8.662624359,OK,10/15/18 1:30,0,OK,10/15/18 1:30,613893.8125,OK,10/15/18 1:30,48.78942871,OK,10/15/18 1:30,57.45204926,OK,10/15/18 1:30,0,OK,10/15/18 1:30,0,OK,10/15/18 1:30,7366725.75,OK,10/15/18 1:30,147409,OK,
10/15/18 1:45,-8.466215134,OK,10/15/18 1:45,0,OK,10/15/18 1:45,613893.8125,OK,10/15/18 1:45,49.10194397,OK,10/15/18 1:45,57.56815338,OK,10/15/18 1:45,0,OK,10/15/18 1:45,0,OK,10/15/18 1:45,7366725.75,OK,10/15/18 1:45,147414,OK,
10/15/18 2:00,-8.641174316,OK,10/15/18 2:00,0,OK,10/15/18 2:00,613893.8125,OK,10/15/18 2:00,48.79796982,OK,10/15/18 2:00,57.43914795,OK,10/15/18 2:00,0,OK,10/15/18 2:00,0,OK,10/15/18 2:00,7366725.75,OK,10/15/18 2:00,147420,OK,
10/15/18 2:15,-8.603759766,OK,10/15/18 2:15,0,OK,10/15/18 2:15,613893.8125,OK,10/15/18 2:15,48.74694061,OK,10/15/18 2:15,57.35070038,OK,10/15/18 2:15,0,OK,10/15/18 2:15,0,OK,10/15/18 2:15,7366725.75,OK,10/15/18 2:15,147425,OK,
10/15/18 2:30,-8.577045441,OK,10/15/18 2:30,0,OK,10/15/18 2:30,613893.8125,OK,10/15/18 2:30,48.81225967,OK,10/15/18 2:30,57.38930511,OK,10/15/18 2:30,0,OK,10/15/18 2:30,0,OK,10/15/18 2:30,7366725.75,OK,10/15/18 2:30,147430,OK,
10/15/18 2:45,-8.575380325,OK,10/15/18 2:45,0,OK,10/15/18 2:45,613893.8125,OK,10/15/18 2:45,49.1321106,OK,10/15/18 2:45,57.70748901,OK,10/15/18 2:45,0,OK,10/15/18 2:45,0,OK,10/15/18 2:45,7366725.75,OK,10/15/18 2:45,147436,OK,
10/15/18 3:00,-8.638139725,OK,10/15/18 3:00,0,OK,10/15/18 3:00,613893.8125,OK,10/15/18 3:00,49.05895233,OK,10/15/18 3:00,57.69709015,OK,10/15/18 3:00,0,OK,10/15/18 3:00,0,OK,10/15/18 3:00,7366725.75,OK,10/15/18 3:00,147442,OK,
10/15/18 3:15,-8.647428513,OK,10/15/18 3:15,0,OK,10/15/18 3:15,613893.8125,OK,10/15/18 3:15,49.1824646,OK,10/15/18 3:15,57.82989502,OK,10/15/18 3:15,0,OK,10/15/18 3:15,0,OK,10/15/18 3:15,7366725.75,OK,10/15/18 3:15,147447,OK,
10/15/18 3:30,-8.316766739,OK,10/15/18 3:30,0,OK,10/15/18 3:30,613893.8125,OK,10/15/18 3:30,49.25447845,OK,10/15/18 3:30,57.5712471,OK,10/15/18 3:30,0,OK,10/15/18 3:30,0,OK,10/15/18 3:30,7366725.75,OK,10/15/18 3:30,147453,OK,
10/15/18 3:45,-6.839577675,OK,10/15/18 3:45,0,OK,10/15/18 3:45,613893.8125,OK,10/15/18 3:45,52.17440414,OK,10/15/18 3:45,59.01398087,OK,10/15/18 3:45,0,OK,10/15/18 3:45,0,OK,10/15/18 3:45,7366725.75,OK,10/15/18 3:45,147458,OK,
10/15/18 4:00,-7.801231384,OK,10/15/18 4:00,0,OK,10/15/18 4:00,613893.8125,OK,10/15/18 4:00,50.31939697,OK,10/15/18 4:00,58.12062836,OK,10/15/18 4:00,0,OK,10/15/18 4:00,0,OK,10/15/18 4:00,7366725.75,OK,10/15/18 4:00,147463,OK,
10/15/18 4:15,-7.24193573,OK,10/15/18 4:15,0,OK,10/15/18 4:15,613893.8125,OK,10/15/18 4:15,50.73806763,OK,10/15/18 4:15,57.98000336,OK,10/15/18 4:15,0,OK,10/15/18 4:15,0,OK,10/15/18 4:15,7366725.75,OK,10/15/18 4:15,147469,OK,
10/15/18 4:30,-7.747087002,OK,10/15/18 4:30,0,OK,10/15/18 4:30,613893.8125,OK,10/15/18 4:30,50.26092529,OK,10/15/18 4:30,58.00801468,OK,10/15/18 4:30,0,OK,10/15/18 4:30,0,OK,10/15/18 4:30,7366725.75,OK,10/15/18 4:30,147475,OK,
10/15/18 4:45,-7.19583559,OK,10/15/18 4:45,0,OK,10/15/18 4:45,613893.8125,OK,10/15/18 4:45,50.80464172,OK,10/15/18 4:45,58.00048065,OK,10/15/18 4:45,0,OK,10/15/18 4:45,0,OK,10/15/18 4:45,7366725.75,OK,10/15/18 4:45,147480,OK,
10/15/18 5:00,-8.289316177,OK,10/15/18 5:00,0,OK,10/15/18 5:00,613893.8125,OK,10/15/18 5:00,49.25267792,OK,10/15/18 5:00,57.54199219,OK,10/15/18 5:00,0,OK,10/15/18 5:00,0,OK,10/15/18 5:00,7366725.75,OK,10/15/18 5:00,147486,OK,
10/15/18 5:15,-7.878393173,OK,10/15/18 5:15,0,OK,10/15/18 5:15,613893.8125,OK,10/15/18 5:15,50.02386856,OK,10/15/18 5:15,57.90225983,OK,10/15/18 5:15,0,OK,10/15/18 5:15,0,OK,10/15/18 5:15,7366725.75,OK,10/15/18 5:15,147492,OK,
10/15/18 5:30,-7.691031456,OK,10/15/18 5:30,0,OK,10/15/18 5:30,613893.8125,OK,10/15/18 5:30,50.20713806,OK,10/15/18 5:30,57.89817047,OK,10/15/18 5:30,0,OK,10/15/18 5:30,0,OK,10/15/18 5:30,7366725.75,OK,10/15/18 5:30,147498,OK,
10/15/18 5:45,-8.256641388,OK,10/15/18 5:45,0,OK,10/15/18 5:45,613893.8125,OK,10/15/18 5:45,49.50773621,OK,10/15/18 5:45,57.76437759,OK,10/15/18 5:45,0,OK,10/15/18 5:45,0,OK,10/15/18 5:45,7366725.75,OK,10/15/18 5:45,147504,OK,
10/15/18 6:00,-7.643417835,OK,10/15/18 6:00,0,OK,10/15/18 6:00,613893.8125,OK,10/15/18 6:00,50.29963684,OK,10/15/18 6:00,57.94305038,OK,10/15/18 6:00,0,OK,10/15/18 6:00,0,OK,10/15/18 6:00,7366725.75,OK,10/15/18 6:00,147510,OK,
10/15/18 6:15,-7.649725437,OK,10/15/18 6:15,0,OK,10/15/18 6:15,613893.8125,OK,10/15/18 6:15,49.9936142,OK,10/15/18 6:15,57.64333725,OK,10/15/18 6:15,0,OK,10/15/18 6:15,0,OK,10/15/18 6:15,7366725.75,OK,10/15/18 6:15,147516,OK,
10/15/18 6:30,-7.965401649,OK,10/15/18 6:30,0,OK,10/15/18 6:30,613893.8125,OK,10/15/18 6:30,50.01746368,OK,10/15/18 6:30,57.98286438,OK,10/15/18 6:30,0,OK,10/15/18 6:30,0,OK,10/15/18 6:30,7366725.75,OK,10/15/18 6:30,147521,OK,
10/15/18 6:45,-7.476619244,OK,10/15/18 6:45,0,OK,10/15/18 6:45,613893.8125,OK,10/15/18 6:45,50.66448593,OK,10/15/18 6:45,58.14110565,OK,10/15/18 6:45,0,OK,10/15/18 6:45,0,OK,10/15/18 6:45,7366725.75,OK,10/15/18 6:45,147527,OK,
10/15/18 7:00,-8.052043915,OK,10/15/18 7:00,0,OK,10/15/18 7:00,613893.8125,OK,10/15/18 7:00,49.85881805,OK,10/15/18 7:00,57.91086197,OK,10/15/18 7:00,0,OK,10/15/18 7:00,0,OK,10/15/18 7:00,7366725.75,OK,10/15/18 7:00,147533,OK,
10/15/18 7:15,-7.900972843,OK,10/15/18 7:15,0,OK,10/15/18 7:15,613893.8125,OK,10/15/18 7:15,50.02022552,OK,10/15/18 7:15,57.92119598,OK,10/15/18 7:15,0,OK,10/15/18 7:15,0,OK,10/15/18 7:15,7366725.75,OK,10/15/18 7:15,147539,OK,
10/15/18 7:30,-8.103053093,OK,10/15/18 7:30,0,OK,10/15/18 7:30,613893.8125,OK,10/15/18 7:30,49.65957642,OK,10/15/18 7:30,57.76262665,OK,10/15/18 7:30,0,OK,10/15/18 7:30,0,OK,10/15/18 7:30,7366725.75,OK,10/15/18 7:30,147545,OK,
10/15/18 7:45,-7.88074255,OK,10/15/18 7:45,0,OK,10/15/18 7:45,613893.8125,OK,10/15/18 7:45,50.01257324,OK,10/15/18 7:45,57.89331818,OK,10/15/18 7:45,0,OK,10/15/18 7:45,0,OK,10/15/18 7:45,7366725.75,OK,10/15/18 7:45,147551,OK,
10/15/18 8:00,-7.682918072,OK,10/15/18 8:00,0,OK,10/15/18 8:00,613893.8125,OK,10/15/18 8:00,50.24557877,OK,10/15/18 8:00,57.92849731,OK,10/15/18 8:00,0,OK,10/15/18 8:00,0,OK,10/15/18 8:00,7366725.75,OK,10/15/18 8:00,147557,OK,
10/15/18 8:15,-8.205649376,OK,10/15/18 8:15,0,OK,10/15/18 8:15,613893.8125,OK,10/15/18 8:15,49.48488617,OK,10/15/18 8:15,57.6905365,OK,10/15/18 8:15,0,OK,10/15/18 8:15,0,OK,10/15/18 8:15,7366725.75,OK,10/15/18 8:15,147563,OK,
10/15/18 8:30,-7.835913658,OK,10/15/18 8:30,0,OK,10/15/18 8:30,613893.8125,OK,10/15/18 8:30,50.31600952,OK,10/15/18 8:30,58.15192413,OK,10/15/18 8:30,0,OK,10/15/18 8:30,0,OK,10/15/18 8:30,7366725.75,OK,10/15/18 8:30,147569,OK,
10/15/18 8:45,-7.903044701,OK,10/15/18 8:45,0,OK,10/15/18 8:45,613893.8125,OK,10/15/18 8:45,49.83732605,OK,10/15/18 8:45,57.7403717,OK,10/15/18 8:45,0,OK,10/15/18 8:45,0,OK,10/15/18 8:45,7366725.75,OK,10/15/18 8:45,147575,OK,
10/15/18 9:00,-8.364433289,OK,10/15/18 9:00,0,OK,10/15/18 9:00,613893.8125,OK,10/15/18 9:00,49.55111694,OK,10/15/18 9:00,57.91555023,OK,10/15/18 9:00,0,OK,10/15/18 9:00,0,OK,10/15/18 9:00,7366725.75,OK,10/15/18 9:00,147581,OK,
10/15/18 9:15,-7.944232464,OK,10/15/18 9:15,0,OK,10/15/18 9:15,613893.8125,OK,10/15/18 9:15,50.19261169,OK,10/15/18 9:15,58.13684464,OK,10/15/18 9:15,0,OK,10/15/18 9:15,0,OK,10/15/18 9:15,7366725.75,OK,10/15/18 9:15,147587,OK,
10/15/18 9:30,-8.081709862,OK,10/15/18 9:30,0,OK,10/15/18 9:30,613893.8125,OK,10/15/18 9:30,49.54616547,OK,10/15/18 9:30,57.62787247,OK,10/15/18 9:30,0,OK,10/15/18 9:30,0,OK,10/15/18 9:30,7366725.75,OK,10/15/18 9:30,147593,OK,
10/15/18 9:45,-8.408219337,OK,10/15/18 9:45,0,OK,10/15/18 9:45,613893.8125,OK,10/15/18 9:45,49.56283569,OK,10/15/18 9:45,57.97105408,OK,10/15/18 9:45,0,OK,10/15/18 9:45,0,OK,10/15/18 9:45,7366725.75,OK,10/15/18 9:45,147599,OK,
10/15/18 10:00,-8.198108673,OK,10/15/18 10:00,0,OK,10/15/18 10:00,613893.8125,OK,10/15/18 10:00,49.83288956,OK,10/15/18 10:00,58.03099823,OK,10/15/18 10:00,0,OK,10/15/18 10:00,0,OK,10/15/18 10:00,7366725.75,OK,10/15/18 10:00,147605,OK,
10/15/18 10:15,-8.407896042,OK,10/15/18 10:15,0,OK,10/15/18 10:15,613893.8125,OK,10/15/18 10:15,49.59357452,OK,10/15/18 10:15,58.00147247,OK,10/15/18 10:15,0,OK,10/15/18 10:15,0,OK,10/15/18 10:15,7366725.75,OK,10/15/18 10:15,147612,OK,
10/15/18 10:30,-8.153248787,OK,10/15/18 10:30,0,OK,10/15/18 10:30,613893.8125,OK,10/15/18 10:30,49.60378265,OK,10/15/18 10:30,57.7570343,OK,10/15/18 10:30,0,OK,10/15/18 10:30,0,OK,10/15/18 10:30,7366725.75,OK,10/15/18 10:30,147618,OK,
10/15/18 10:45,-8.292226791,OK,10/15/18 10:45,0,OK,10/15/18 10:45,613893.8125,OK,10/15/18 10:45,49.76622391,OK,10/15/18 10:45,58.05844879,OK,10/15/18 10:45,0,OK,10/15/18 10:45,0,OK,10/15/18 10:45,7366725.75,OK,10/15/18 10:45,147624,OK,
10/15/18 11:00,-8.940103531,OK,10/15/18 11:00,0,OK,10/15/18 11:00,613893.8125,OK,10/15/18 11:00,48.79415512,OK,10/15/18 11:00,57.73425674,OK,10/15/18 11:00,0,OK,10/15/18 11:00,0,OK,10/15/18 11:00,7366725.75,OK,10/15/18 11:00,147630,OK,
10/15/18 11:15,-8.652906418,OK,10/15/18 11:15,0,OK,10/15/18 11:15,613893.8125,OK,10/15/18 11:15,49.60614014,OK,10/15/18 11:15,58.25904083,OK,10/15/18 11:15,0,OK,10/15/18 11:15,0,OK,10/15/18 11:15,7366725.75,OK,10/15/18 11:15,147636,OK,
10/15/18 11:30,-8.197688103,OK,10/15/18 11:30,0,OK,10/15/18 11:30,613893.8125,OK,10/15/18 11:30,49.768116,OK,10/15/18 11:30,57.96580505,OK,10/15/18 11:30,0,OK,10/15/18 11:30,0,OK,10/15/18 11:30,7366725.75,OK,10/15/18 11:30,147643,OK,
10/15/18 11:45,-8.891608238,OK,10/15/18 11:45,0,OK,10/15/18 11:45,613893.8125,OK,10/15/18 11:45,48.93860626,OK,10/15/18 11:45,57.83021545,OK,10/15/18 11:45,0,OK,10/15/18 11:45,0,OK,10/15/18 11:45,7366725.75,OK,10/15/18 11:45,147649,OK,
10/15/18 12:00,-8.344421387,OK,10/15/18 12:00,0,OK,10/15/18 12:00,613893.8125,OK,10/15/18 12:00,50.11148834,OK,10/15/18 12:00,58.45590973,OK,10/15/18 12:00,0,OK,10/15/18 12:00,0,OK,10/15/18 12:00,7366725.75,OK,10/15/18 12:00,147655,OK,
10/15/18 12:15,-8.24800396,OK,10/15/18 12:15,0,OK,10/15/18 12:15,613893.8125,OK,10/15/18 12:15,50.13447571,OK,10/15/18 12:15,58.38247681,OK,10/15/18 12:15,0,OK,10/15/18 12:15,0,OK,10/15/18 12:15,7366725.75,OK,10/15/18 12:15,147661,OK,
10/15/18 12:30,-8.898161888,OK,10/15/18 12:30,0,OK,10/15/18 12:30,613893.8125,OK,10/15/18 12:30,49.45789337,OK,10/15/18 12:30,58.35605621,OK,10/15/18 12:30,0,OK,10/15/18 12:30,0,OK,10/15/18 12:30,7366725.75,OK,10/15/18 12:30,147667,OK,
10/15/18 12:45,-8.490774155,OK,10/15/18 12:45,0,OK,10/15/18 12:45,613893.8125,OK,10/15/18 12:45,49.83747101,OK,10/15/18 12:45,58.32824707,OK,10/15/18 12:45,0,OK,10/15/18 12:45,0,OK,10/15/18 12:45,7366725.75,OK,10/15/18 12:45,147673,OK,
10/15/18 13:00,-8.662938118,OK,10/15/18 13:00,0,OK,10/15/18 13:00,613893.8125,OK,10/15/18 13:00,49.82318115,OK,10/15/18 13:00,58.48612213,OK,10/15/18 13:00,0,OK,10/15/18 13:00,0,OK,10/15/18 13:00,7366725.75,OK,10/15/18 13:00,147679,OK,
10/15/18 13:15,-8.965610504,OK,10/15/18 13:15,0,OK,10/15/18 13:15,613893.8125,OK,10/15/18 13:15,50.10282898,OK,10/15/18 13:15,59.06843948,OK,10/15/18 13:15,0,OK,10/15/18 13:15,0,OK,10/15/18 13:15,7366725.75,OK,10/15/18 13:15,147686,OK,
10/15/18 13:30,-9.210780144,OK,10/15/18 13:30,0,OK,10/15/18 13:30,613893.8125,OK,10/15/18 13:30,49.9696312,OK,10/15/18 13:30,59.18041229,OK,10/15/18 13:30,0,OK,10/15/18 13:30,0,OK,10/15/18 13:30,7366725.75,OK,10/15/18 13:30,147692,OK,
10/15/18 13:45,-9.061479568,OK,10/15/18 13:45,0,OK,10/15/18 13:45,613893.8125,OK,10/15/18 13:45,50.32528305,OK,10/15/18 13:45,59.38676071,OK,10/15/18 13:45,0,OK,10/15/18 13:45,0,OK,10/15/18 13:45,7366725.75,OK,10/15/18 13:45,147698,OK,
10/15/18 14:00,-9.35787487,OK,10/15/18 14:00,0,OK,10/15/18 14:00,613893.8125,OK,10/15/18 14:00,49.87998199,OK,10/15/18 14:00,59.23786163,OK,10/15/18 14:00,0,OK,10/15/18 14:00,0,OK,10/15/18 14:00,7366725.75,OK,10/15/18 14:00,147704,OK,
10/15/18 14:15,-9.117910385,OK,10/15/18 14:15,0,OK,10/15/18 14:15,613893.8125,OK,10/15/18 14:15,49.53417969,OK,10/15/18 14:15,58.65208817,OK,10/15/18 14:15,0,OK,10/15/18 14:15,0,OK,10/15/18 14:15,7366725.75,OK,10/15/18 14:15,147710,OK,
10/15/18 14:30,-8.684745789,OK,10/15/18 14:30,0,OK,10/15/18 14:30,613893.8125,OK,10/15/18 14:30,49.83473969,OK,10/15/18 14:30,58.51948547,OK,10/15/18 14:30,0,OK,10/15/18 14:30,0,OK,10/15/18 14:30,7366725.75,OK,10/15/18 14:30,147716,OK,
10/15/18 14:45,-8.647665977,OK,10/15/18 14:45,0,OK,10/15/18 14:45,613893.8125,OK,10/15/18 14:45,50.4537468,OK,10/15/18 14:45,59.10140991,OK,10/15/18 14:45,0,OK,10/15/18 14:45,0,OK,10/15/18 14:45,7366725.75,OK,10/15/18 14:45,147723,OK,
10/15/18 15:00,-8.753041267,OK,10/15/18 15:00,0,OK,10/15/18 15:00,613893.8125,OK,10/15/18 15:00,50.22499466,OK,10/15/18 15:00,58.97803497,OK,10/15/18 15:00,0,OK,10/15/18 15:00,0,OK,10/15/18 15:00,7366725.75,OK,10/15/18 15:00,147729,OK,
10/15/18 15:15,-9.079540253,OK,10/15/18 15:15,0,OK,10/15/18 15:15,613893.8125,OK,10/15/18 15:15,50.08165741,OK,10/15/18 15:15,59.16119766,OK,10/15/18 15:15,0,OK,10/15/18 15:15,0,OK,10/15/18 15:15,7366725.75,OK,10/15/18 15:15,147735,OK,
10/15/18 15:30,-8.709205627,OK,10/15/18 15:30,0,OK,10/15/18 15:30,613893.8125,OK,10/15/18 15:30,50.54787445,OK,10/15/18 15:30,59.25708008,OK,10/15/18 15:30,0,OK,10/15/18 15:30,0,OK,10/15/18 15:30,7366725.75,OK,10/15/18 15:30,147741,OK,
10/15/18 15:45,-8.978982925,OK,10/15/18 15:45,0,OK,10/15/18 15:45,613893.8125,OK,10/15/18 15:45,50.20653534,OK,10/15/18 15:45,59.18551636,OK,10/15/18 15:45,0,OK,10/15/18 15:45,0,OK,10/15/18 15:45,7366725.75,OK,10/15/18 15:45,147747,OK,
10/15/18 16:00,-9.147212029,OK,10/15/18 16:00,0,OK,10/15/18 16:00,613893.8125,OK,10/15/18 16:00,50.30001831,OK,10/15/18 16:00,59.44723129,OK,10/15/18 16:00,0,OK,10/15/18 16:00,0,OK,10/15/18 16:00,7366725.75,OK,10/15/18 16:00,147753,OK,
10/15/18 16:15,-9.51157856,OK,10/15/18 16:15,0,OK,10/15/18 16:15,613893.8125,OK,10/15/18 16:15,49.95442963,OK,10/15/18 16:15,59.46600723,OK,10/15/18 16:15,0,OK,10/15/18 16:15,0,OK,10/15/18 16:15,7366725.75,OK,10/15/18 16:15,147759,OK,
10/15/18 16:30,-10.14085293,OK,10/15/18 16:30,0,OK,10/15/18 16:30,613893.8125,OK,10/15/18 16:30,48.95116806,OK,10/15/18 16:30,59.09202194,OK,10/15/18 16:30,0,OK,10/15/18 16:30,0,OK,10/15/18 16:30,7366725.75,OK,10/15/18 16:30,147765,OK,
10/15/18 16:45,-10.46696663,OK,10/15/18 16:45,0,OK,10/15/18 16:45,613893.8125,OK,10/15/18 16:45,48.62373352,OK,10/15/18 16:45,59.09069824,OK,10/15/18 16:45,0,OK,10/15/18 16:45,0,OK,10/15/18 16:45,7366725.75,OK,10/15/18 16:45,147771,OK,
10/15/18 17:00,-10.47345161,OK,10/15/18 17:00,0,OK,10/15/18 17:00,613893.8125,OK,10/15/18 17:00,48.4149971,OK,10/15/18 17:00,58.88844681,OK,10/15/18 17:00,0,OK,10/15/18 17:00,0,OK,10/15/18 17:00,7366725.75,OK,10/15/18 17:00,147777,OK,
10/15/18 17:15,-10.55832863,OK,10/15/18 17:15,0,OK,10/15/18 17:15,613893.8125,OK,10/15/18 17:15,48.26643753,OK,10/15/18 17:15,58.82476807,OK,10/15/18 17:15,0,OK,10/15/18 17:15,0,OK,10/15/18 17:15,7366725.75,OK,10/15/18 17:15,147783,OK,
10/15/18 17:30,-10.31335258,OK,10/15/18 17:30,0,OK,10/15/18 17:30,613893.8125,OK,10/15/18 17:30,48.75096512,OK,10/15/18 17:30,59.0643158,OK,10/15/18 17:30,0,OK,10/15/18 17:30,0,OK,10/15/18 17:30,7366725.75,OK,10/15/18 17:30,147789,OK,
10/15/18 17:45,-10.26447773,OK,10/15/18 17:45,0,OK,10/15/18 17:45,613893.8125,OK,10/15/18 17:45,48.23874283,OK,10/15/18 17:45,58.5032196,OK,10/15/18 17:45,0,OK,10/15/18 17:45,0,OK,10/15/18 17:45,7366725.75,OK,10/15/18 17:45,147795,OK,
10/15/18 18:00,-10.49066353,OK,10/15/18 18:00,0,OK,10/15/18 18:00,613893.8125,OK,10/15/18 18:00,48.25794601,OK,10/15/18 18:00,58.74861145,OK,10/15/18 18:00,0,OK,10/15/18 18:00,0,OK,10/15/18 18:00,7366725.75,OK,10/15/18 18:00,147801,OK,
10/15/18 18:15,-11.29533577,OK,10/15/18 18:15,0,OK,10/15/18 18:15,613893.8125,OK,10/15/18 18:15,48.20287323,OK,10/15/18 18:15,59.49820709,OK,10/15/18 18:15,0,OK,10/15/18 18:15,0,OK,10/15/18 18:15,7366725.75,OK,10/15/18 18:15,147807,OK,
10/15/18 18:30,-11.22979259,OK,10/15/18 18:30,0,OK,10/15/18 18:30,613893.8125,OK,10/15/18 18:30,48.18505478,OK,10/15/18 18:30,59.41484833,OK,10/15/18 18:30,0,OK,10/15/18 18:30,0,OK,10/15/18 18:30,7366725.75,OK,10/15/18 18:30,147813,OK,
10/15/18 18:45,-11.44028091,OK,10/15/18 18:45,0,OK,10/15/18 18:45,613893.8125,OK,10/15/18 18:45,48.00257874,OK,10/15/18 18:45,59.44286346,OK,10/15/18 18:45,0,OK,10/15/18 18:45,0,OK,10/15/18 18:45,7366725.75,OK,10/15/18 18:45,147819,OK,
10/15/18 19:00,-11.32164764,OK,10/15/18 19:00,0,OK,10/15/18 19:00,613893.8125,OK,10/15/18 19:00,47.77426147,OK,10/15/18 19:00,59.09590912,OK,10/15/18 19:00,0,OK,10/15/18 19:00,0,OK,10/15/18 19:00,7366725.75,OK,10/15/18 19:00,147825,OK,
10/15/18 19:15,-12.00240707,OK,10/15/18 19:15,0,OK,10/15/18 19:15,613893.8125,OK,10/15/18 19:15,47.63230896,OK,10/15/18 19:15,59.63471603,OK,10/15/18 19:15,0,OK,10/15/18 19:15,0,OK,10/15/18 19:15,7366725.75,OK,10/15/18 19:15,147831,OK,
10/15/18 19:30,-11.79217529,OK,10/15/18 19:30,0,OK,10/15/18 19:30,613893.8125,OK,10/15/18 19:30,48.15618896,OK,10/15/18 19:30,59.94836426,OK,10/15/18 19:30,0,OK,10/15/18 19:30,0,OK,10/15/18 19:30,7366725.75,OK,10/15/18 19:30,147837,OK,
10/15/18 19:45,-12.0198307,OK,10/15/18 19:45,0,OK,10/15/18 19:45,613893.8125,OK,10/15/18 19:45,48.29230499,OK,10/15/18 19:45,60.3121376,OK,10/15/18 19:45,0,OK,10/15/18 19:45,0,OK,10/15/18 19:45,7366725.75,OK,10/15/18 19:45,147843,OK,
10/15/18 20:00,-12.5336504,OK,10/15/18 20:00,0,OK,10/15/18 20:00,613893.8125,OK,10/15/18 20:00,47.69000626,OK,10/15/18 20:00,60.2236557,OK,10/15/18 20:00,0,OK,10/15/18 20:00,0,OK,10/15/18 20:00,7366725.75,OK,10/15/18 20:00,147849,OK,
10/15/18 20:15,-12.64449692,OK,10/15/18 20:15,0,OK,10/15/18 20:15,613893.8125,OK,10/15/18 20:15,47.54962158,OK,10/15/18 20:15,60.19411469,OK,10/15/18 20:15,0,OK,10/15/18 20:15,0,OK,10/15/18 20:15,7366725.75,OK,10/15/18 20:15,147854,OK,
10/15/18 20:30,-12.87857246,OK,10/15/18 20:30,0,OK,10/15/18 20:30,613893.8125,OK,10/15/18 20:30,47.45482635,OK,10/15/18 20:30,60.33340073,OK,10/15/18 20:30,0,OK,10/15/18 20:30,0,OK,10/15/18 20:30,7366725.75,OK,10/15/18 20:30,147860,OK,
