OSU_RTS.CALC.1102_DW1 Time [SNAP],OSU_RTS.CALC.1102_DW1 Value [SNAP],OSU_RTS.CALC.1102_DW1 Status [SNAP],OSU_RTS.CALC.1102_DW2 Time [SNAP],OSU_RTS.CALC.1102_DW2 Value [SNAP],OSU_RTS.CALC.1102_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1102_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1102_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1102_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1102_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1102_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1102_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1102_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1102_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1102_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1102_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1102_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1102_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1102_CST Time [SNAP],OSU_RTS.MDBUS_RH.1102_CST Value [SNAP],OSU_RTS.MDBUS_RH.1102_CST Status [SNAP],OSU_RTS.MDBUS_RH.1102_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1102_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1102_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1102_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1102_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1102_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1102_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1102_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1102_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1102_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1102_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1102_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1102_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1102_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1102_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1102_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1102_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1102_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1102_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1102_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1102_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1102_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1102_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1102_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1102_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1102_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1102_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1102_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1102_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1102_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1102_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1102_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1102_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1102_EC Time [SNAP],OSU_RTS.MDBUS_RH.1102_EC Value [SNAP],OSU_RTS.MDBUS_RH.1102_EC Status [SNAP],OSU_RTS.MDBUS_RH.1102_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1102_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1102_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1102_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1102_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1102_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1102_GP Time [SNAP],OSU_RTS.MDBUS_RH.1102_GP Value [SNAP],OSU_RTS.MDBUS_RH.1102_GP Status [SNAP],OSU_RTS.MDBUS_RH.1102_GT Time [SNAP],OSU_RTS.MDBUS_RH.1102_GT Value [SNAP],OSU_RTS.MDBUS_RH.1102_GT Status [SNAP],OSU_RTS.MDBUS_RH.1102_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1102_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1102_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1102_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1102_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1102_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1102_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1102_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1102_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1102_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1102_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1102_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1102_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1102_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1102_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1102_HST Time [SNAP],OSU_RTS.MDBUS_RH.1102_HST Value [SNAP],OSU_RTS.MDBUS_RH.1102_HST Status [SNAP],OSU_RTS.MDBUS_RH.1102_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1102_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1102_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1102C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1102C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1102C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1102C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1102C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1102C_HG Status [SNAP],Comments
10/15/18 15:30,213640,OK,10/15/18 15:30,16216,OK,10/15/18 15:30,2.094331503,OK,10/15/18 15:30,18.18181229,OK,10/15/18 15:30,1028094.688,OK,10/15/18 15:30,43.37955093,OK,10/15/18 15:30,41.2852211,OK,10/15/18 15:30,207.2427027,OK,,,,,,,,,,,,,10/15/18 15:30,18.77007484,OK,10/15/18 15:30,52.06270599,OK,10/15/18 15:30,118.7151947,OK,10/15/18 15:30,137.48526,OK,10/15/18 15:30,1384784.875,OK,10/15/18 15:30,5.635574644,OK,10/15/18 15:30,2495317,OK,10/15/18 15:30,5.650000095,OK,10/15/18 15:30,179577,OK,10/15/18 15:30,5.019999981,OK,10/15/18 15:30,57.29000092,OK,10/15/18 15:30,1444008,OK,10/15/18 15:30,1.493642569,OK,10/15/18 15:30,83.22270203,OK,10/15/18 15:30,6453085.5,OK,10/15/18 15:30,112.2187271,OK,10/15/18 15:30,113.7123718,OK,10/15/18 15:30,112.5527556,OK,10/15/18 15:30,218.1817474,OK,10/15/18 15:30,12337136.25,OK,
10/15/18 15:45,213652,OK,10/15/18 15:45,16216,OK,10/15/18 15:45,1.95295763,OK,10/15/18 15:45,17.16593742,OK,10/15/18 15:45,1028099.313,OK,10/15/18 15:45,43.41703033,OK,10/15/18 15:45,41.46406937,OK,10/15/18 15:45,209.8268202,OK,,,,,,,,,,,,,10/15/18 15:45,17.73087311,OK,10/15/18 15:45,58.19462204,OK,10/15/18 15:45,120.0441513,OK,10/15/18 15:45,137.7750244,OK,10/15/18 15:45,1384800.375,OK,10/15/18 15:45,6.668830477,OK,10/15/18 15:45,2495349,OK,10/15/18 15:45,5.650000095,OK,10/15/18 15:45,179579,OK,10/15/18 15:45,5.300000191,OK,10/15/18 15:45,59.43000031,OK,10/15/18 15:45,1444023,OK,10/15/18 15:45,10.6994648,OK,10/15/18 15:45,624.8718262,OK,10/15/18 15:45,6453159,OK,10/15/18 15:45,109.9469452,OK,10/15/18 15:45,120.6464157,OK,10/15/18 15:45,118.169974,OK,10/15/18 15:45,205.9912491,OK,10/15/18 15:45,12337191.75,OK,
10/15/18 16:00,213662,OK,10/15/18 16:00,16216,OK,10/15/18 16:00,1.905910969,OK,10/15/18 16:00,16.71432304,OK,10/15/18 16:00,1028103.688,OK,10/15/18 16:00,43.56272888,OK,10/15/18 16:00,41.65681458,OK,10/15/18 16:00,209.3511596,OK,,,,,,,,,,,,,10/15/18 16:00,17.68347168,OK,10/15/18 16:00,0,OK,10/15/18 16:00,121.3095093,OK,10/15/18 16:00,138.992981,OK,10/15/18 16:00,1384813.75,OK,10/15/18 16:00,0,OK,10/15/18 16:00,2495381,OK,10/15/18 16:00,5.650000095,OK,10/15/18 16:00,179580,OK,10/15/18 16:00,5.110000134,OK,10/15/18 16:00,57.11999893,OK,10/15/18 16:00,1444031,OK,10/15/18 16:00,1.286085725,OK,10/15/18 16:00,73.47015381,OK,10/15/18 16:00,6453244.5,OK,10/15/18 16:00,118.467453,OK,10/15/18 16:00,119.75354,OK,10/15/18 16:00,115.5653565,OK,10/15/18 16:00,200.5718765,OK,10/15/18 16:00,12337244.25,OK,
10/15/18 16:15,213673,OK,10/15/18 16:15,16216,OK,10/15/18 16:15,2.160636902,OK,10/15/18 16:15,18.81572914,OK,10/15/18 16:15,1028108.438,OK,10/15/18 16:15,43.62985229,OK,10/15/18 16:15,41.46921539,OK,10/15/18 16:15,207.8845124,OK,,,,,,,,,,,,,10/15/18 16:15,16.89042473,OK,10/15/18 16:15,74.88474274,OK,10/15/18 16:15,120.3976822,OK,10/15/18 16:15,137.2881165,OK,10/15/18 16:15,1384824.875,OK,10/15/18 16:15,9.007263272,OK,10/15/18 16:15,2495414,OK,10/15/18 16:15,5.650000095,OK,10/15/18 16:15,179580,OK,10/15/18 16:15,5.239999771,OK,10/15/18 16:15,56.79999924,OK,10/15/18 16:15,1444031,OK,10/15/18 16:15,1.394619107,OK,10/15/18 16:15,79.35034943,OK,10/15/18 16:15,6453264.5,OK,10/15/18 16:15,116.1137924,OK,10/15/18 16:15,117.5084076,OK,10/15/18 16:15,115.0395566,OK,10/15/18 16:15,225.7887497,OK,10/15/18 16:15,12337301.25,OK,
10/15/18 16:30,213697,OK,10/15/18 16:30,16217,OK,10/15/18 16:30,2.179231167,OK,10/15/18 16:30,19.01741409,OK,10/15/18 16:30,1028113.125,OK,10/15/18 16:30,43.512146,OK,10/15/18 16:30,41.33291626,OK,10/15/18 16:30,208.3222653,OK,,,,,,,,,,,,,10/15/18 16:30,17.08909607,OK,10/15/18 16:30,88.47489929,OK,10/15/18 16:30,121.076416,OK,10/15/18 16:30,138.1655121,OK,10/15/18 16:30,1384844.125,OK,10/15/18 16:30,10.5205046,OK,10/15/18 16:30,2495447,OK,10/15/18 16:30,5.659999847,OK,10/15/18 16:30,179582,OK,10/15/18 16:30,5.289999962,OK,10/15/18 16:30,57.78000259,OK,10/15/18 16:30,1444042,OK,10/15/18 16:30,1.341160655,OK,10/15/18 16:30,77.16812897,OK,10/15/18 16:30,6453286,OK,10/15/18 16:30,113.3393784,OK,10/15/18 16:30,114.680542,OK,10/15/18 16:30,116.2570777,OK,10/15/18 16:30,228.2089691,OK,10/15/18 16:30,12337357.5,OK,
10/15/18 16:45,213716,OK,10/15/18 16:45,16217,OK,10/15/18 16:45,2.357189417,OK,10/15/18 16:45,20.56587219,OK,10/15/18 16:45,1028117.938,OK,10/15/18 16:45,43.82440948,OK,10/15/18 16:45,41.46721649,OK,10/15/18 16:45,208.2763334,OK,,,,,,,,,,,,,10/15/18 16:45,16.7770195,OK,10/15/18 16:45,0,OK,10/15/18 16:45,122.836319,OK,10/15/18 16:45,139.613327,OK,10/15/18 16:45,1384859,OK,10/15/18 16:45,0,OK,10/15/18 16:45,2495480,OK,10/15/18 16:45,5.659999847,OK,10/15/18 16:45,179583,OK,10/15/18 16:45,5.099999905,OK,10/15/18 16:45,58.77000046,OK,10/15/18 16:45,1444053,OK,10/15/18 16:45,12.20449924,OK,10/15/18 16:45,702.6917114,OK,10/15/18 16:45,6453343.5,OK,10/15/18 16:45,110.4225616,OK,10/15/18 16:45,122.6270676,OK,10/15/18 16:45,116.5541458,OK,10/15/18 16:45,246.7904663,OK,10/15/18 16:45,12337415.25,OK,
10/15/18 17:00,213722,OK,10/15/18 17:00,16217,OK,10/15/18 17:00,1.889907956,OK,10/15/18 17:00,16.44006348,OK,10/15/18 17:00,1028122.563,OK,10/15/18 17:00,43.71057892,OK,10/15/18 17:00,41.82067108,OK,10/15/18 17:00,207.6588406,OK,,,,,,,,,,,,,10/15/18 17:00,17.05046463,OK,10/15/18 17:00,44.99570084,OK,10/15/18 17:00,121.2713318,OK,10/15/18 17:00,138.3218079,OK,10/15/18 17:00,1384868.25,OK,10/15/18 17:00,5.362740513,OK,10/15/18 17:00,2495514,OK,10/15/18 17:00,5.670000076,OK,10/15/18 17:00,179585,OK,10/15/18 17:00,5.330000401,OK,10/15/18 17:00,57.61999893,OK,10/15/18 17:00,1444069,OK,10/15/18 17:00,2.414156437,OK,10/15/18 17:00,142.8576508,OK,10/15/18 17:00,6453468,OK,10/15/18 17:00,120.9734344,OK,10/15/18 17:00,123.3875885,OK,10/15/18 17:00,119.8116654,OK,10/15/18 17:00,197.2807617,OK,10/15/18 17:00,12337470.75,OK,
10/15/18 17:15,213733,OK,10/15/18 17:15,16218,OK,10/15/18 17:15,0.702283978,OK,10/15/18 17:15,0,OK,10/15/18 17:15,1028123.813,OK,10/15/18 17:15,42.26091003,OK,10/15/18 17:15,41.55862427,OK,10/15/18 17:15,209.3978402,OK,,,,,,,,,,,,,10/15/18 17:15,18.05744934,OK,10/15/18 17:15,58.44639969,OK,10/15/18 17:15,119.5395508,OK,10/15/18 17:15,137.5970001,OK,10/15/18 17:15,1384880.25,OK,10/15/18 17:15,6.570093964,OK,10/15/18 17:15,2495547,OK,10/15/18 17:15,5.659999847,OK,10/15/18 17:15,179585,OK,10/15/18 17:15,5.110000134,OK,10/15/18 17:15,56.13999939,OK,10/15/18 17:15,1444069,OK,10/15/18 17:15,1.663764715,OK,10/15/18 17:15,96.23564148,OK,10/15/18 17:15,6453494,OK,10/15/18 17:15,117.7134552,OK,10/15/18 17:15,119.3772202,OK,10/15/18 17:15,117.0014529,OK,10/15/18 17:15,0,OK,10/15/18 17:15,12337485.75,OK,
10/15/18 17:30,213745,OK,10/15/18 17:30,16218,OK,10/15/18 17:30,0.83599323,OK,10/15/18 17:30,0,OK,10/15/18 17:30,1028123.813,OK,10/15/18 17:30,42.30272675,OK,10/15/18 17:30,41.46673584,OK,10/15/18 17:30,209.8205049,OK,,,,,,,,,,,,,10/15/18 17:30,17.55810165,OK,10/15/18 17:30,68.09527588,OK,10/15/18 17:30,120.2910233,OK,10/15/18 17:30,137.8491211,OK,10/15/18 17:30,1384892.625,OK,10/15/18 17:30,7.880339997,OK,10/15/18 17:30,2495580,OK,10/15/18 17:30,5.659999847,OK,10/15/18 17:30,179586,OK,10/15/18 17:30,5.259999752,OK,10/15/18 17:30,55.81999969,OK,10/15/18 17:30,1444072,OK,10/15/18 17:30,1.58467114,OK,10/15/18 17:30,92.49878693,OK,10/15/18 17:30,6453517.5,OK,10/15/18 17:30,114.5694809,OK,10/15/18 17:30,116.1541519,OK,10/15/18 17:30,117.9805497,OK,10/15/18 17:30,0,OK,10/15/18 17:30,12337485.75,OK,
10/15/18 17:45,213753,OK,10/15/18 17:45,16218,OK,10/15/18 17:45,0.435115099,OK,10/15/18 17:45,0,OK,10/15/18 17:45,1028123.938,OK,10/15/18 17:45,42.05332184,OK,10/15/18 17:45,41.61820602,OK,10/15/18 17:45,209.1107251,OK,,,,,,,,,,,,,10/15/18 17:45,17.75957108,OK,10/15/18 17:45,52.27197266,OK,10/15/18 17:45,118.7745361,OK,10/15/18 17:45,136.5341187,OK,10/15/18 17:45,1384902.375,OK,10/15/18 17:45,5.978659101,OK,10/15/18 17:45,2495614,OK,10/15/18 17:45,5.659999847,OK,10/15/18 17:45,179587,OK,10/15/18 17:45,5.150000095,OK,10/15/18 17:45,58.1099968,OK,10/15/18 17:45,1444084,OK,10/15/18 17:45,13.15004539,OK,10/15/18 17:45,742.2260132,OK,10/15/18 17:45,6453574.5,OK,10/15/18 17:45,111.740921,OK,10/15/18 17:45,124.890976,OK,10/15/18 17:45,114.3208573,OK,10/15/18 17:45,0,OK,10/15/18 17:45,12337487.25,OK,
10/15/18 18:00,213768,OK,10/15/18 18:00,16218,OK,10/15/18 18:00,0.994771957,OK,10/15/18 18:00,0,OK,10/15/18 18:00,1028124.688,OK,10/15/18 18:00,42.62510681,OK,10/15/18 18:00,41.63033295,OK,10/15/18 18:00,208.8252702,OK,,,,,,,,,,,,,10/15/18 18:00,18.77269936,OK,10/15/18 18:00,75.80725861,OK,10/15/18 18:00,119.868515,OK,10/15/18 18:00,138.6412048,OK,10/15/18 18:00,1384918.875,OK,10/15/18 18:00,8.207059585,OK,10/15/18 18:00,2495649,OK,10/15/18 18:00,5.659999847,OK,10/15/18 18:00,179589,OK,10/15/18 18:00,5.289999962,OK,10/15/18 18:00,56.62999725,OK,10/15/18 18:00,1444099,OK,10/15/18 18:00,3.081398726,OK,10/15/18 18:00,171.094101,OK,10/15/18 18:00,6453710.5,OK,10/15/18 18:00,122.5202789,OK,10/15/18 18:00,125.6016846,OK,10/15/18 18:00,112.4805129,OK,10/15/18 18:00,0,OK,10/15/18 18:00,12337496.25,OK,
10/15/18 18:15,213788,OK,10/15/18 18:15,16219,OK,10/15/18 18:15,0.526507378,OK,10/15/18 18:15,0,OK,10/15/18 18:15,1028124.875,OK,10/15/18 18:15,41.87940979,OK,10/15/18 18:15,41.35290527,OK,10/15/18 18:15,208.7835376,OK,,,,,,,,,,,,,10/15/18 18:15,16.46793556,OK,10/15/18 18:15,62.09107971,OK,10/15/18 18:15,121.3725281,OK,10/15/18 18:15,137.8404541,OK,10/15/18 18:15,1384939,OK,10/15/18 18:15,7.671078813,OK,10/15/18 18:15,2495685,OK,10/15/18 18:15,5.659999847,OK,10/15/18 18:15,179590,OK,10/15/18 18:15,5.199999809,OK,10/15/18 18:15,56.30999756,OK,10/15/18 18:15,1444107,OK,10/15/18 18:15,1.588877201,OK,10/15/18 18:15,91.70684052,OK,10/15/18 18:15,6453737.5,OK,10/15/18 18:15,121.575943,OK,10/15/18 18:15,123.1648254,OK,10/15/18 18:15,116.8557306,OK,10/15/18 18:15,0,OK,10/15/18 18:15,12337498.5,OK,
10/15/18 18:30,213804,OK,10/15/18 18:30,16220,OK,10/15/18 18:30,0.775375307,OK,10/15/18 18:30,0,OK,10/15/18 18:30,1028124.875,OK,10/15/18 18:30,42.316185,OK,10/15/18 18:30,41.54080963,OK,10/15/18 18:30,210.4979273,OK,,,,,,,,,,,,,10/15/18 18:30,16.55226326,OK,10/15/18 18:30,58.59089661,OK,10/15/18 18:30,121.0852966,OK,10/15/18 18:30,137.637558,OK,10/15/18 18:30,1384952.375,OK,10/15/18 18:30,7.19193359,OK,10/15/18 18:30,2495719,OK,10/15/18 18:30,5.650000095,OK,10/15/18 18:30,179590,OK,10/15/18 18:30,5.330000401,OK,10/15/18 18:30,54.36000061,OK,10/15/18 18:30,1444107,OK,10/15/18 18:30,1.646747231,OK,10/15/18 18:30,96.71203613,OK,10/15/18 18:30,6453762,OK,10/15/18 18:30,118.0386353,OK,10/15/18 18:30,119.6853867,OK,10/15/18 18:30,118.8045245,OK,10/15/18 18:30,0,OK,10/15/18 18:30,12337498.5,OK,
10/15/18 18:45,213823,OK,10/15/18 18:45,16221,OK,10/15/18 18:45,0.69167608,OK,10/15/18 18:45,0,OK,10/15/18 18:45,1028124.875,OK,10/15/18 18:45,42.08497238,OK,10/15/18 18:45,41.39329529,OK,10/15/18 18:45,209.1854662,OK,,,,,,,,,,,,,10/15/18 18:45,17.12989998,OK,10/15/18 18:45,78.03842163,OK,10/15/18 18:45,121.3770447,OK,10/15/18 18:45,138.506958,OK,10/15/18 18:45,1384968.75,OK,10/15/18 18:45,9.276916899,OK,10/15/18 18:45,2495752,OK,10/15/18 18:45,5.650000095,OK,10/15/18 18:45,179593,OK,10/15/18 18:45,5.019999981,OK,10/15/18 18:45,56.47000122,OK,10/15/18 18:45,1444125,OK,10/15/18 18:45,11.60280991,OK,10/15/18 18:45,718.2045898,OK,10/15/18 18:45,6453834.5,OK,10/15/18 18:45,114.1605301,OK,10/15/18 18:45,125.7633362,OK,10/15/18 18:45,125.3983575,OK,10/15/18 18:45,0,OK,10/15/18 18:45,12337498.5,OK,
10/15/18 19:00,213841,OK,10/15/18 19:00,16221,OK,10/15/18 19:00,0.45491159,OK,10/15/18 19:00,0,OK,10/15/18 19:00,1028124.875,OK,10/15/18 19:00,41.9645195,OK,10/15/18 19:00,41.50960541,OK,10/15/18 19:00,212.4350103,OK,,,,,,,,,,,,,10/15/18 19:00,16.1881485,OK,10/15/18 19:00,77.89188385,OK,10/15/18 19:00,122.5726318,OK,10/15/18 19:00,138.760788,OK,10/15/18 19:00,1384983.75,OK,10/15/18 19:00,9.781870845,OK,10/15/18 19:00,2495785,OK,10/15/18 19:00,5.650000095,OK,10/15/18 19:00,179598,OK,10/15/18 19:00,5.330000401,OK,10/15/18 19:00,57.95000076,OK,10/15/18 19:00,1444160,OK,10/15/18 19:00,8.560503006,OK,10/15/18 19:00,515.3272095,OK,10/15/18 19:00,6453919,OK,10/15/18 19:00,117.3997345,OK,10/15/18 19:00,125.9602432,OK,10/15/18 19:00,121.9584043,OK,10/15/18 19:00,0,OK,10/15/18 19:00,12337498.5,OK,
10/15/18 19:15,213857,OK,10/15/18 19:15,16222,OK,10/15/18 19:15,1.153144479,OK,10/15/18 19:15,10.06435394,OK,10/15/18 19:15,1028125.25,OK,10/15/18 19:15,42.41072083,OK,10/15/18 19:15,41.25757599,OK,10/15/18 19:15,208.3483238,OK,,,,,,,,,,,,,10/15/18 19:15,16.14534378,OK,10/15/18 19:15,82.48526001,OK,10/15/18 19:15,122.0920258,OK,10/15/18 19:15,138.2373657,OK,10/15/18 19:15,1384999.125,OK,10/15/18 19:15,10.38154308,OK,10/15/18 19:15,2495817,OK,10/15/18 19:15,5.670000076,OK,10/15/18 19:15,179601,OK,10/15/18 19:15,5.019999981,OK,10/15/18 19:15,57.26000214,OK,10/15/18 19:15,1444186,OK,10/15/18 19:15,6.648241043,OK,10/15/18 19:15,387.6790466,OK,10/15/18 19:15,6454042.5,OK,10/15/18 19:15,124.5116882,OK,10/15/18 19:15,131.1599274,OK,10/15/18 19:15,118.2582001,OK,10/15/18 19:15,120.7722473,OK,10/15/18 19:15,12337503,OK,
10/15/18 19:30,213883,OK,10/15/18 19:30,16223,OK,10/15/18 19:30,0.597569585,OK,10/15/18 19:30,0,OK,10/15/18 19:30,1028126.75,OK,10/15/18 19:30,41.86906433,OK,10/15/18 19:30,41.271492,OK,10/15/18 19:30,210.7550939,OK,,,,,,,,,,,,,10/15/18 19:30,15.96140194,OK,10/15/18 19:30,56.09671021,OK,10/15/18 19:30,123.2514877,OK,10/15/18 19:30,139.2128906,OK,10/15/18 19:30,1385020.5,OK,10/15/18 19:30,7.14331659,OK,10/15/18 19:30,2495850,OK,10/15/18 19:30,5.670000076,OK,10/15/18 19:30,179604,OK,10/15/18 19:30,5.050000191,OK,10/15/18 19:30,55.48000336,OK,10/15/18 19:30,1444205,OK,10/15/18 19:30,-1.46450603,OK,10/15/18 19:30,0,OK,10/15/18 19:30,6454114,OK,10/15/18 19:30,127.6633606,OK,10/15/18 19:30,126.1988602,OK,10/15/18 19:30,124.1608653,OK,10/15/18 19:30,0,OK,10/15/18 19:30,12337521,OK,
10/15/18 19:45,213901,OK,10/15/18 19:45,16224,OK,10/15/18 19:45,0.743184209,OK,10/15/18 19:45,0,OK,10/15/18 19:45,1028126.75,OK,10/15/18 19:45,42.25831604,OK,10/15/18 19:45,41.51512909,OK,10/15/18 19:45,208.8365334,OK,,,,,,,,,,,,,10/15/18 19:45,14.57641602,OK,10/15/18 19:45,76.45730591,OK,10/15/18 19:45,123.6903,OK,10/15/18 19:45,138.2667236,OK,10/15/18 19:45,1385032.25,OK,10/15/18 19:45,10.65819249,OK,10/15/18 19:45,2495883,OK,10/15/18 19:45,5.630000114,OK,10/15/18 19:45,179605,OK,10/15/18 19:45,5.130000114,OK,10/15/18 19:45,55.65999985,OK,10/15/18 19:45,1444216,OK,10/15/18 19:45,11.1315403,OK,10/15/18 19:45,702.1166992,OK,10/15/18 19:45,6454132.5,OK,10/15/18 19:45,118.5904388,OK,10/15/18 19:45,129.7219696,OK,10/15/18 19:45,127.8956324,OK,10/15/18 19:45,0,OK,10/15/18 19:45,12337521,OK,
10/15/18 20:00,213935,OK,10/15/18 20:00,16227,OK,10/15/18 20:00,0.616958141,OK,10/15/18 20:00,0,OK,10/15/18 20:00,1028126.75,OK,10/15/18 20:00,42.08597183,OK,10/15/18 20:00,41.46901321,OK,10/15/18 20:00,210.405266,OK,,,,,,,,,,,,,10/15/18 20:00,13.60615349,OK,10/15/18 20:00,61.9303093,OK,10/15/18 20:00,124.711586,OK,10/15/18 20:00,138.317749,OK,10/15/18 20:00,1385055.125,OK,10/15/18 20:00,9.258680246,OK,10/15/18 20:00,2495917,OK,10/15/18 20:00,5.670000076,OK,10/15/18 20:00,179610,OK,10/15/18 20:00,5.03000021,OK,10/15/18 20:00,56.79999924,OK,10/15/18 20:00,1444251,OK,10/15/18 20:00,6.884737015,OK,10/15/18 20:00,426.411438,OK,10/15/18 20:00,6454257.5,OK,10/15/18 20:00,123.8036804,OK,10/15/18 20:00,130.6884155,OK,10/15/18 20:00,125.5955701,OK,10/15/18 20:00,0,OK,10/15/18 20:00,12337521,OK,
10/15/18 20:15,213956,OK,10/15/18 20:15,16227,OK,10/15/18 20:15,0.509625256,OK,10/15/18 20:15,0,OK,10/15/18 20:15,1028126.75,OK,10/15/18 20:15,42.11114502,OK,10/15/18 20:15,41.60151672,OK,10/15/18 20:15,210.5154244,OK,,,,,,,,,,,,,10/15/18 20:15,11.98855591,OK,10/15/18 20:15,45.67404175,OK,10/15/18 20:15,126.5692291,OK,10/15/18 20:15,138.557785,OK,10/15/18 20:15,1385070.25,OK,10/15/18 20:15,7.741245215,OK,10/15/18 20:15,2495952,OK,10/15/18 20:15,5.679999828,OK,10/15/18 20:15,179613,OK,10/15/18 20:15,5.199999809,OK,10/15/18 20:15,56.13999939,OK,10/15/18 20:15,1444273,OK,10/15/18 20:15,6.977221012,OK,10/15/18 20:15,417.0282898,OK,10/15/18 20:15,6454357.5,OK,10/15/18 20:15,127.5881119,OK,10/15/18 20:15,134.5653381,OK,10/15/18 20:15,121.3124604,OK,10/15/18 20:15,0,OK,10/15/18 20:15,12337521,OK,
10/15/18 20:30,213976,OK,10/15/18 20:30,16228,OK,10/15/18 20:30,0.787999213,OK,10/15/18 20:30,0,OK,10/15/18 20:30,1028126.813,OK,10/15/18 20:30,42.33255005,OK,10/15/18 20:30,41.54454803,OK,10/15/18 20:30,209.0301245,OK,,,,,,,,,,,,,10/15/18 20:30,13.64420414,OK,10/15/18 20:30,40.02240753,OK,10/15/18 20:30,124.888504,OK,10/15/18 20:30,138.5327148,OK,10/15/18 20:30,1385080.75,OK,10/15/18 20:30,5.960355309,OK,10/15/18 20:30,2495987,OK,10/15/18 20:30,5.659999847,OK,10/15/18 20:30,179614,OK,10/15/18 20:30,5.019999981,OK,10/15/18 20:30,53.88000107,OK,10/15/18 20:30,1444285,OK,10/15/18 20:30,-1.484992981,OK,10/15/18 20:30,0,OK,10/15/18 20:30,6454387,OK,10/15/18 20:30,126.1356277,OK,10/15/18 20:30,124.6506348,OK,10/15/18 20:30,121.626521,OK,10/15/18 20:30,0,OK,10/15/18 20:30,12337521.75,OK,
