OSU_RTS.MDBUS_C1.339_CDT Time [SNAP],OSU_RTS.MDBUS_C1.339_CDT Value [SNAP],OSU_RTS.MDBUS_C1.339_CDT Status [SNAP],OSU_RTS.MDBUS_C1.339_CHF Time [SNAP],OSU_RTS.MDBUS_C1.339_CHF Value [SNAP],OSU_RTS.MDBUS_C1.339_CHF Status [SNAP],OSU_RTS.MDBUS_C1.339_CHT Time [SNAP],OSU_RTS.MDBUS_C1.339_CHT Value [SNAP],OSU_RTS.MDBUS_C1.339_CHT Status [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.339_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.339_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.339_CVF Time [SNAP],OSU_RTS.MDBUS_C1.339_CVF Value [SNAP],OSU_RTS.MDBUS_C1.339_CVF Status [SNAP],OSU_RTS.MDBUS_C1.339_HF Time [SNAP],OSU_RTS.MDBUS_C1.339_HF Value [SNAP],OSU_RTS.MDBUS_C1.339_HF Status [SNAP],OSU_RTS.MDBUS_C1.339_HGT Time [SNAP],OSU_RTS.MDBUS_C1.339_HGT Value [SNAP],OSU_RTS.MDBUS_C1.339_HGT Status [SNAP],OSU_RTS.MDBUS_E3.339_E01 Time [SNAP],OSU_RTS.MDBUS_E3.339_E01 Value [SNAP],OSU_RTS.MDBUS_E3.339_E01 Status [SNAP],OSU_RTS.MDBUS_H1.339_HDT Time [SNAP],OSU_RTS.MDBUS_H1.339_HDT Value [SNAP],OSU_RTS.MDBUS_H1.339_HDT Status [SNAP],OSU_RTS.MDBUS_H1.339_HHF Time [SNAP],OSU_RTS.MDBUS_H1.339_HHF Value [SNAP],OSU_RTS.MDBUS_H1.339_HHF Status [SNAP],OSU_RTS.MDBUS_H1.339_HHT Time [SNAP],OSU_RTS.MDBUS_H1.339_HHT Value [SNAP],OSU_RTS.MDBUS_H1.339_HHT Status [SNAP],OSU_RTS.MDBUS_H1.339_HMT Time [SNAP],OSU_RTS.MDBUS_H1.339_HMT Value [SNAP],OSU_RTS.MDBUS_H1.339_HMT Status [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.339_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.339_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.339_HVF Time [SNAP],OSU_RTS.MDBUS_H1.339_HVF Value [SNAP],OSU_RTS.MDBUS_H1.339_HVF Status [SNAP],Comments
10/18/18 18:45,7.505699635,OK,10/18/18 18:45,0,OK,10/18/18 18:45,1017169.938,OK,10/18/18 18:45,57.30655289,OK,10/18/18 18:45,49.80085373,OK,10/18/18 18:45,0,OK,10/18/18 18:45,0,OK,10/18/18 18:45,12206039.25,OK,10/18/18 18:45,496532,OK,10/18/18 18:45,7.743964672,OK,10/18/18 18:45,507.7984314,OK,10/18/18 18:45,11593181,OK,10/18/18 18:45,2381395.75,OK,10/18/18 18:45,132.9287415,OK,10/18/18 18:45,140.672699,OK,10/18/18 18:45,133.512208,OK,
10/18/18 19:00,4.10046339,OK,10/18/18 19:00,0,OK,10/18/18 19:00,1017169.938,OK,10/18/18 19:00,58.23174667,OK,10/18/18 19:00,54.13128281,OK,10/18/18 19:00,0,OK,10/18/18 19:00,0,OK,10/18/18 19:00,12206039.25,OK,10/18/18 19:00,496555,OK,10/18/18 19:00,8.20189476,OK,10/18/18 19:00,539.6360474,OK,10/18/18 19:00,11593313,OK,10/18/18 19:00,2381412.25,OK,10/18/18 19:00,132.5072784,OK,10/18/18 19:00,140.7091675,OK,10/18/18 19:00,133.7663553,OK,
10/18/18 19:15,2.154673576,OK,10/18/18 19:15,0,OK,10/18/18 19:15,1017169.938,OK,10/18/18 19:15,59.23815155,OK,10/18/18 19:15,57.08347702,OK,10/18/18 19:15,0,OK,10/18/18 19:15,0,OK,10/18/18 19:15,12206039.25,OK,10/18/18 19:15,496577,OK,10/18/18 19:15,8.870241165,OK,10/18/18 19:15,579.0996094,OK,10/18/18 19:15,11593451,OK,10/18/18 19:15,2381428.75,OK,10/18/18 19:15,133.1460266,OK,10/18/18 19:15,142.0162811,OK,10/18/18 19:15,132.6778895,OK,
10/18/18 19:30,1.021795869,OK,10/18/18 19:30,0,OK,10/18/18 19:30,1017169.938,OK,10/18/18 19:30,59.74411774,OK,10/18/18 19:30,58.72232437,OK,10/18/18 19:30,0,OK,10/18/18 19:30,0,OK,10/18/18 19:30,12206039.25,OK,10/18/18 19:30,496599,OK,10/18/18 19:30,8.806625366,OK,10/18/18 19:30,573.0272217,OK,10/18/18 19:30,11593593,OK,10/18/18 19:30,2381445,OK,10/18/18 19:30,134.1555786,OK,10/18/18 19:30,142.9622192,OK,10/18/18 19:30,132.6071768,OK,
10/18/18 19:45,0.265703619,OK,10/18/18 19:45,0,OK,10/18/18 19:45,1017169.938,OK,10/18/18 19:45,59.86196136,OK,10/18/18 19:45,59.59626007,OK,10/18/18 19:45,0,OK,10/18/18 19:45,0,OK,10/18/18 19:45,12206039.25,OK,10/18/18 19:45,496621,OK,10/18/18 19:45,8.404363632,OK,10/18/18 19:45,548.0609131,OK,10/18/18 19:45,11593732,OK,10/18/18 19:45,2381461.25,OK,10/18/18 19:45,134.4328461,OK,10/18/18 19:45,142.837204,OK,10/18/18 19:45,132.2373127,OK,
10/18/18 20:00,0.051978167,OK,10/18/18 20:00,0,OK,10/18/18 20:00,1017169.938,OK,10/18/18 20:00,60.02862549,OK,10/18/18 20:00,59.97665024,OK,10/18/18 20:00,0,OK,10/18/18 20:00,0,OK,10/18/18 20:00,12206039.25,OK,10/18/18 20:00,496644,OK,10/18/18 20:00,8.9099226,OK,10/18/18 20:00,577.1253052,OK,10/18/18 20:00,11593877,OK,10/18/18 20:00,2381477.5,OK,10/18/18 20:00,134.9880676,OK,10/18/18 20:00,143.8979797,OK,10/18/18 20:00,131.7070774,OK,
10/18/18 20:15,0.04735627,OK,10/18/18 20:15,0,OK,10/18/18 20:15,1017169.938,OK,10/18/18 20:15,60.19166565,OK,10/18/18 20:15,60.14430618,OK,10/18/18 20:15,0,OK,10/18/18 20:15,0,OK,10/18/18 20:15,12206039.25,OK,10/18/18 20:15,496666,OK,10/18/18 20:15,8.890126228,OK,10/18/18 20:15,577.1727905,OK,10/18/18 20:15,11594020,OK,10/18/18 20:15,2381493.75,OK,10/18/18 20:15,135.2568512,OK,10/18/18 20:15,144.1469727,OK,10/18/18 20:15,131.8970715,OK,
10/18/18 20:30,0.101835757,OK,10/18/18 20:30,0,OK,10/18/18 20:30,1017169.938,OK,10/18/18 20:30,60.21231461,OK,10/18/18 20:30,60.11048126,OK,10/18/18 20:30,0,OK,10/18/18 20:30,0,OK,10/18/18 20:30,12206039.25,OK,10/18/18 20:30,496688,OK,10/18/18 20:30,8.852851868,OK,10/18/18 20:30,574.21698,OK,10/18/18 20:30,11594163,OK,10/18/18 20:30,2381510,OK,10/18/18 20:30,135.4091034,OK,10/18/18 20:30,144.2619629,OK,10/18/18 20:30,132.0362995,OK,
10/18/18 20:45,-0.028266441,OK,10/18/18 20:45,0,OK,10/18/18 20:45,1017169.938,OK,10/18/18 20:45,60.10176849,OK,10/18/18 20:45,60.1300354,OK,10/18/18 20:45,0,OK,10/18/18 20:45,0,OK,10/18/18 20:45,12206039.25,OK,10/18/18 20:45,496709,OK,10/18/18 20:45,9.353760719,OK,10/18/18 20:45,607.9893799,OK,10/18/18 20:45,11594309,OK,10/18/18 20:45,2381526.25,OK,10/18/18 20:45,135.16716,OK,10/18/18 20:45,144.5209198,OK,10/18/18 20:45,132.4904427,OK,
10/18/18 21:00,-0.26628536,OK,10/18/18 21:00,0,OK,10/18/18 21:00,1017169.938,OK,10/18/18 21:00,59.88679504,OK,10/18/18 21:00,60.15307999,OK,10/18/18 21:00,0,OK,10/18/18 21:00,0,OK,10/18/18 21:00,12206039.25,OK,10/18/18 21:00,496731,OK,10/18/18 21:00,8.922863007,OK,10/18/18 21:00,578.3574219,OK,10/18/18 21:00,11594455,OK,10/18/18 21:00,2381542.5,OK,10/18/18 21:00,135.690567,OK,10/18/18 21:00,144.6134338,OK,10/18/18 21:00,131.8809579,OK,
10/18/18 21:15,-0.528773189,OK,10/18/18 21:15,0,OK,10/18/18 21:15,1017169.938,OK,10/18/18 21:15,59.65491867,OK,10/18/18 21:15,60.18369293,OK,10/18/18 21:15,0,OK,10/18/18 21:15,0,OK,10/18/18 21:15,12206039.25,OK,10/18/18 21:15,496752,OK,10/18/18 21:15,9.021399498,OK,10/18/18 21:15,585.0969238,OK,10/18/18 21:15,11594603,OK,10/18/18 21:15,2381558.75,OK,10/18/18 21:15,135.7925568,OK,10/18/18 21:15,144.8139648,OK,10/18/18 21:15,132.0844532,OK,
10/18/18 21:30,-0.700046182,OK,10/18/18 21:30,0,OK,10/18/18 21:30,1017169.938,OK,10/18/18 21:30,59.49097443,OK,10/18/18 21:30,60.19102478,OK,10/18/18 21:30,0,OK,10/18/18 21:30,0,OK,10/18/18 21:30,12206039.25,OK,10/18/18 21:30,496773,OK,10/18/18 21:30,9.182855606,OK,10/18/18 21:30,594.8481445,OK,10/18/18 21:30,11594752,OK,10/18/18 21:30,2381574.75,OK,10/18/18 21:30,136.0182953,OK,10/18/18 21:30,145.2011566,OK,10/18/18 21:30,131.9509544,OK,
10/18/18 21:45,-0.624949634,OK,10/18/18 21:45,0,OK,10/18/18 21:45,1017169.938,OK,10/18/18 21:45,59.49343491,OK,10/18/18 21:45,60.11838531,OK,10/18/18 21:45,0,OK,10/18/18 21:45,0,OK,10/18/18 21:45,12206039.25,OK,10/18/18 21:45,496795,OK,10/18/18 21:45,9.267152786,OK,10/18/18 21:45,600.8117065,OK,10/18/18 21:45,11594902,OK,10/18/18 21:45,2381591.25,OK,10/18/18 21:45,136.0401001,OK,10/18/18 21:45,145.307251,OK,10/18/18 21:45,131.9165543,OK,
10/18/18 22:00,-0.451327175,OK,10/18/18 22:00,0,OK,10/18/18 22:00,1017169.938,OK,10/18/18 22:00,59.5707283,OK,10/18/18 22:00,60.02205658,OK,10/18/18 22:00,0,OK,10/18/18 22:00,0,OK,10/18/18 22:00,12206039.25,OK,10/18/18 22:00,496816,OK,10/18/18 22:00,9.467516899,OK,10/18/18 22:00,613.9559326,OK,10/18/18 22:00,11595052,OK,10/18/18 22:00,2381607.25,OK,10/18/18 22:00,135.9961243,OK,10/18/18 22:00,145.4636383,OK,10/18/18 22:00,132.1384581,OK,
10/18/18 22:15,-0.053857878,OK,10/18/18 22:15,0,OK,10/18/18 22:15,1017169.938,OK,10/18/18 22:15,59.89794922,OK,10/18/18 22:15,59.95180893,OK,10/18/18 22:15,0,OK,10/18/18 22:15,0,OK,10/18/18 22:15,12206039.25,OK,10/18/18 22:15,496838,OK,10/18/18 22:15,9.48884964,OK,10/18/18 22:15,613.8063965,OK,10/18/18 22:15,11595207,OK,10/18/18 22:15,2381623.5,OK,10/18/18 22:15,136.1936188,OK,10/18/18 22:15,145.6824646,OK,10/18/18 22:15,131.6232053,OK,
10/18/18 22:30,0.431930065,OK,10/18/18 22:30,0,OK,10/18/18 22:30,1017169.938,OK,10/18/18 22:30,60.30365753,OK,10/18/18 22:30,59.8717308,OK,10/18/18 22:30,0,OK,10/18/18 22:30,0,OK,10/18/18 22:30,12206039.25,OK,10/18/18 22:30,496859,OK,10/18/18 22:30,9.776879311,OK,10/18/18 22:30,632.6109009,OK,10/18/18 22:30,11595365,OK,10/18/18 22:30,2381639.75,OK,10/18/18 22:30,136.5683594,OK,10/18/18 22:30,146.3452454,OK,10/18/18 22:30,131.7324604,OK,
10/18/18 22:45,0.865340173,OK,10/18/18 22:45,0,OK,10/18/18 22:45,1017169.938,OK,10/18/18 22:45,60.61611176,OK,10/18/18 22:45,59.75077057,OK,10/18/18 22:45,0,OK,10/18/18 22:45,0,OK,10/18/18 22:45,12206039.25,OK,10/18/18 22:45,496881,OK,10/18/18 22:45,9.899171829,OK,10/18/18 22:45,640.3187256,OK,10/18/18 22:45,11595523,OK,10/18/18 22:45,2381656,OK,10/18/18 22:45,136.5361633,OK,10/18/18 22:45,146.4353333,OK,10/18/18 22:45,131.5209246,OK,
10/18/18 23:00,1.310616732,OK,10/18/18 23:00,0,OK,10/18/18 23:00,1017169.938,OK,10/18/18 23:00,60.9021759,OK,10/18/18 23:00,59.59156036,OK,10/18/18 23:00,0,OK,10/18/18 23:00,0,OK,10/18/18 23:00,12206039.25,OK,10/18/18 23:00,496902,OK,10/18/18 23:00,9.96031189,OK,10/18/18 23:00,645.4717407,OK,10/18/18 23:00,11595681,OK,10/18/18 23:00,2381672,OK,10/18/18 23:00,136.6470032,OK,10/18/18 23:00,146.6072998,OK,10/18/18 23:00,132.0177526,OK,
10/18/18 23:15,0.817012966,OK,10/18/18 23:15,6.535980701,OK,10/18/18 23:15,1017173.75,OK,10/18/18 23:15,60.34390259,OK,10/18/18 23:15,59.52688599,OK,10/18/18 23:15,192.0085439,OK,10/18/18 23:15,78.43176842,OK,10/18/18 23:15,12206085,OK,10/18/18 23:15,496918,OK,10/18/18 23:15,3.056126118,OK,10/18/18 23:15,198.3069611,OK,10/18/18 23:15,11595764,OK,10/18/18 23:15,2381688.25,OK,10/18/18 23:15,144.1600494,OK,10/18/18 23:15,147.2161865,OK,10/18/18 23:15,131.623718,OK,
10/18/18 23:30,2.210321903,OK,10/18/18 23:30,17.8632431,OK,10/18/18 23:30,1017175.875,OK,10/18/18 23:30,60.82032394,OK,10/18/18 23:30,58.61000061,OK,10/18/18 23:30,192.2034208,OK,10/18/18 23:30,212.4211121,OK,10/18/18 23:30,12206110.5,OK,10/18/18 23:30,496935,OK,10/18/18 23:30,2.962119818,OK,10/18/18 23:30,192.2706604,OK,10/18/18 23:30,11595810,OK,10/18/18 23:30,2381704.25,OK,10/18/18 23:30,144.281311,OK,10/18/18 23:30,147.2434387,OK,10/18/18 23:30,131.3089331,OK,
10/18/18 23:45,1.816649199,OK,10/18/18 23:45,14.53869343,OK,10/18/18 23:45,1017177.125,OK,10/18/18 23:45,61.18464661,OK,10/18/18 23:45,59.36800003,OK,10/18/18 23:45,192.0815597,OK,10/18/18 23:45,174.4643211,OK,10/18/18 23:45,12206125.5,OK,10/18/18 23:45,496951,OK,10/18/18 23:45,3.050510883,OK,10/18/18 23:45,196.1763916,OK,10/18/18 23:45,11595858,OK,10/18/18 23:45,2381720.5,OK,10/18/18 23:45,144.2610626,OK,10/18/18 23:45,147.3115692,OK,10/18/18 23:45,130.6510667,OK,
10/19/18 0:00,0.816607475,OK,10/19/18 0:00,6.506001949,OK,10/19/18 0:00,1017178.313,OK,10/19/18 0:00,61.13742065,OK,10/19/18 0:00,60.32081223,OK,10/19/18 0:00,191.2372394,OK,10/19/18 0:00,78.07202339,OK,10/19/18 0:00,12206139.75,OK,10/19/18 0:00,496968,OK,10/19/18 0:00,-0.506473362,OK,10/19/18 0:00,0,OK,10/19/18 0:00,11595862,OK,10/19/18 0:00,2381736.5,OK,10/19/18 0:00,147.9484863,OK,10/19/18 0:00,147.4420013,OK,10/19/18 0:00,130.6384688,OK,
10/19/18 0:15,0.394781411,OK,10/19/18 0:15,3.120351315,OK,10/19/18 0:15,1017179.688,OK,10/19/18 0:15,61.31019592,OK,10/19/18 0:15,60.9154129,OK,10/19/18 0:15,189.7338565,OK,10/19/18 0:15,37.44421577,OK,10/19/18 0:15,12206156.25,OK,10/19/18 0:15,496985,OK,10/19/18 0:15,-0.141306102,OK,10/19/18 0:15,0,OK,10/19/18 0:15,11595862,OK,10/19/18 0:15,2381752.75,OK,10/19/18 0:15,148.0530396,OK,10/19/18 0:15,147.9117126,OK,10/19/18 0:15,130.5960526,OK,
10/19/18 0:30,0.478735507,OK,10/19/18 0:30,3.775958776,OK,10/19/18 0:30,1017181,OK,10/19/18 0:30,61.70493317,OK,10/19/18 0:30,61.22619629,OK,10/19/18 0:30,189.3403264,OK,10/19/18 0:30,45.31150532,OK,10/19/18 0:30,12206172,OK,10/19/18 0:30,497002,OK,10/19/18 0:30,-0.076691881,OK,10/19/18 0:30,0,OK,10/19/18 0:30,11595863,OK,10/19/18 0:30,2381768.75,OK,10/19/18 0:30,148.2145386,OK,10/19/18 0:30,148.1378479,OK,10/19/18 0:30,130.847726,OK,
10/19/18 0:45,0.56822449,OK,10/19/18 0:45,4.450150967,OK,10/19/18 0:45,1017182.25,OK,10/19/18 0:45,62.05998993,OK,10/19/18 0:45,61.49176788,OK,10/19/18 0:45,188.0081058,OK,10/19/18 0:45,53.4018116,OK,10/19/18 0:45,12206187,OK,10/19/18 0:45,497018,OK,10/19/18 0:45,0.0992622,OK,10/19/18 0:45,0,OK,10/19/18 0:45,11595863,OK,10/19/18 0:45,2381784.75,OK,10/19/18 0:45,148.1952057,OK,10/19/18 0:45,148.2944641,OK,10/19/18 0:45,131.0699472,OK,
10/19/18 1:00,0.67031455,OK,10/19/18 1:00,5.274757385,OK,10/19/18 1:00,1017183.375,OK,10/19/18 1:00,62.38425064,OK,10/19/18 1:00,61.71393585,OK,10/19/18 1:00,188.1194036,OK,10/19/18 1:00,63.03238678,OK,10/19/18 1:00,12206200.5,OK,10/19/18 1:00,497035,OK,10/19/18 1:00,-0.48556453,OK,10/19/18 1:00,0,OK,10/19/18 1:00,11595863,OK,10/19/18 1:00,2381801,OK,10/19/18 1:00,148.537384,OK,10/19/18 1:00,148.0518188,OK,10/19/18 1:00,130.7682891,OK,
10/19/18 1:15,0.617435098,OK,10/19/18 1:15,4.836680889,OK,10/19/18 1:15,1017184.563,OK,10/19/18 1:15,62.61228943,OK,10/19/18 1:15,61.99485397,OK,10/19/18 1:15,188.0604343,OK,10/19/18 1:15,58.04017067,OK,10/19/18 1:15,12206214.75,OK,10/19/18 1:15,497052,OK,10/19/18 1:15,-0.086195052,OK,10/19/18 1:15,0,OK,10/19/18 1:15,11595863,OK,10/19/18 1:15,2381817,OK,10/19/18 1:15,148.4984436,OK,10/19/18 1:15,148.412262,OK,10/19/18 1:15,131.3535629,OK,
10/19/18 1:30,0.589467585,OK,10/19/18 1:30,4.606987953,OK,10/19/18 1:30,1017185.75,OK,10/19/18 1:30,62.77855682,OK,10/19/18 1:30,62.18909073,OK,10/19/18 1:30,187.6324472,OK,10/19/18 1:30,55.28385544,OK,10/19/18 1:30,12206229,OK,10/19/18 1:30,497069,OK,10/19/18 1:30,-0.101531237,OK,10/19/18 1:30,0,OK,10/19/18 1:30,11595863,OK,10/19/18 1:30,2381833,OK,10/19/18 1:30,148.2919769,OK,10/19/18 1:30,148.1904602,OK,10/19/18 1:30,131.3094214,OK,
10/19/18 1:45,0.609161317,OK,10/19/18 1:45,4.762098312,OK,10/19/18 1:45,1017186.938,OK,10/19/18 1:45,62.95206451,OK,10/19/18 1:45,62.34290314,OK,10/19/18 1:45,187.6825296,OK,10/19/18 1:45,57.14517975,OK,10/19/18 1:45,12206243.25,OK,10/19/18 1:45,497086,OK,10/19/18 1:45,-0.006734847,OK,10/19/18 1:45,0,OK,10/19/18 1:45,11595863,OK,10/19/18 1:45,2381849.25,OK,10/19/18 1:45,148.3517151,OK,10/19/18 1:45,148.344986,OK,10/19/18 1:45,130.8975072,OK,
10/19/18 2:00,0.589981496,OK,10/19/18 2:00,4.609040737,OK,10/19/18 2:00,1017188.125,OK,10/19/18 2:00,63.06053543,OK,10/19/18 2:00,62.47055435,OK,10/19/18 2:00,187.5573644,OK,10/19/18 2:00,55.30848885,OK,10/19/18 2:00,12206257.5,OK,10/19/18 2:00,497103,OK,10/19/18 2:00,0.267508924,OK,10/19/18 2:00,16.79481697,OK,10/19/18 2:00,11595866,OK,10/19/18 2:00,2381865.25,OK,10/19/18 2:00,148.881958,OK,10/19/18 2:00,149.1494751,OK,10/19/18 2:00,130.8369347,OK,
10/19/18 2:15,0.609300494,OK,10/19/18 2:15,4.734709263,OK,10/19/18 2:15,1017189.313,OK,10/19/18 2:15,63.17201996,OK,10/19/18 2:15,62.56272125,OK,10/19/18 2:15,186.5647013,OK,10/19/18 2:15,56.81651115,OK,10/19/18 2:15,12206271.75,OK,10/19/18 2:15,497119,OK,10/19/18 2:15,0.079139553,OK,10/19/18 2:15,0,OK,10/19/18 2:15,11595869,OK,10/19/18 2:15,2381881.25,OK,10/19/18 2:15,149.5569458,OK,10/19/18 2:15,149.6360931,OK,10/19/18 2:15,130.7780305,OK,
10/19/18 2:30,0.612198293,OK,10/19/18 2:30,4.783884048,OK,10/19/18 2:30,1017190.5,OK,10/19/18 2:30,63.23263931,OK,10/19/18 2:30,62.62044144,OK,10/19/18 2:30,187.6069584,OK,10/19/18 2:30,57.40660858,OK,10/19/18 2:30,12206286,OK,10/19/18 2:30,497136,OK,10/19/18 2:30,0.522183061,OK,10/19/18 2:30,33.24958801,OK,10/19/18 2:30,11595871,OK,10/19/18 2:30,2381897.25,OK,10/19/18 2:30,149.3780212,OK,10/19/18 2:30,149.9002075,OK,10/19/18 2:30,130.9840975,OK,
10/19/18 2:45,0.636850357,OK,10/19/18 2:45,4.962717533,OK,10/19/18 2:45,1017191.688,OK,10/19/18 2:45,63.28012848,OK,10/19/18 2:45,62.64328003,OK,10/19/18 2:45,187.0911441,OK,10/19/18 2:45,59.5526104,OK,10/19/18 2:45,12206300.25,OK,10/19/18 2:45,497153,OK,10/19/18 2:45,-0.217507333,OK,10/19/18 2:45,0,OK,10/19/18 2:45,11595873,OK,10/19/18 2:45,2381913.5,OK,10/19/18 2:45,150.0311279,OK,10/19/18 2:45,149.8136292,OK,10/19/18 2:45,130.8173705,OK,
10/19/18 3:00,0.632704854,OK,10/19/18 3:00,4.9320364,OK,10/19/18 3:00,1017192.813,OK,10/19/18 3:00,63.32854462,OK,10/19/18 3:00,62.69583893,OK,10/19/18 3:00,187.1538569,OK,10/19/18 3:00,59.1844368,OK,10/19/18 3:00,12206313.75,OK,10/19/18 3:00,497173,OK,10/19/18 3:00,0.16358383,OK,10/19/18 3:00,10.28985691,OK,10/19/18 3:00,11595876,OK,10/19/18 3:00,2381929.5,OK,10/19/18 3:00,150.0993652,OK,10/19/18 3:00,150.2629547,OK,10/19/18 3:00,130.7715607,OK,
10/19/18 3:15,0.610105455,OK,10/19/18 3:15,4.772322178,OK,10/19/18 3:15,1017194,OK,10/19/18 3:15,63.34913635,OK,10/19/18 3:15,62.73903275,OK,10/19/18 3:15,187.5787352,OK,10/19/18 3:15,57.1998539,OK,10/19/18 3:15,12206328,OK,10/19/18 3:15,497189,OK,10/19/18 3:15,0.332714885,OK,10/19/18 3:15,21.0927639,OK,10/19/18 3:15,11595879,OK,10/19/18 3:15,2381945.5,OK,10/19/18 3:15,150.2109375,OK,10/19/18 3:15,150.5436401,OK,10/19/18 3:15,130.5408025,OK,
10/19/18 3:30,0.648004174,OK,10/19/18 3:30,5.045053005,OK,10/19/18 3:30,1017195.25,OK,10/19/18 3:30,63.34552002,OK,10/19/18 3:30,62.6975174,OK,10/19/18 3:30,186.9229441,OK,10/19/18 3:30,60.54063606,OK,10/19/18 3:30,12206343,OK,10/19/18 3:30,497205,OK,10/19/18 3:30,-0.222380534,OK,10/19/18 3:30,0,OK,10/19/18 3:30,11595881,OK,10/19/18 3:30,2381961.5,OK,10/19/18 3:30,150.686615,OK,10/19/18 3:30,150.4642334,OK,10/19/18 3:30,130.452194,OK,
10/19/18 3:45,0.633283675,OK,10/19/18 3:45,4.961235046,OK,10/19/18 3:45,1017196.5,OK,10/19/18 3:45,63.37700653,OK,10/19/18 3:45,62.74372101,OK,10/19/18 3:45,187.5230212,OK,10/19/18 3:45,59.53482056,OK,10/19/18 3:45,12206358,OK,10/19/18 3:45,497226,OK,10/19/18 3:45,0.255274385,OK,10/19/18 3:45,16.67673874,OK,10/19/18 3:45,11595885,OK,10/19/18 3:45,2381977.5,OK,10/19/18 3:45,150.7842102,OK,10/19/18 3:45,151.0394745,OK,10/19/18 3:45,130.8050819,OK,
10/19/18 4:00,0.656138957,OK,10/19/18 4:00,5.137985229,OK,10/19/18 4:00,1017197.688,OK,10/19/18 4:00,63.42250443,OK,10/19/18 4:00,62.76636505,OK,10/19/18 4:00,188.0070315,OK,10/19/18 4:00,61.65582275,OK,10/19/18 4:00,12206372.25,OK,10/19/18 4:00,497243,OK,10/19/18 4:00,0.193558276,OK,10/19/18 4:00,12.42904186,OK,10/19/18 4:00,11595888,OK,10/19/18 4:00,2381993.5,OK,10/19/18 4:00,150.9646759,OK,10/19/18 4:00,151.1582336,OK,10/19/18 4:00,130.3662222,OK,
10/19/18 4:15,0.623022556,OK,10/19/18 4:15,4.87376976,OK,10/19/18 4:15,1017198.875,OK,10/19/18 4:15,63.42321396,OK,10/19/18 4:15,62.80018997,OK,10/19/18 4:15,187.8191372,OK,10/19/18 4:15,58.48523712,OK,10/19/18 4:15,12206386.5,OK,10/19/18 4:15,497259,OK,10/19/18 4:15,-0.024155688,OK,10/19/18 4:15,0,OK,10/19/18 4:15,11595890,OK,10/19/18 4:15,2382009.5,OK,10/19/18 4:15,151.0118561,OK,10/19/18 4:15,150.9877014,OK,10/19/18 4:15,131.0056881,OK,
10/19/18 4:30,0.604777575,OK,10/19/18 4:30,4.734174728,OK,10/19/18 4:30,1017200.125,OK,10/19/18 4:30,63.36347961,OK,10/19/18 4:30,62.75870514,OK,10/19/18 4:30,187.0588355,OK,10/19/18 4:30,56.81009674,OK,10/19/18 4:30,12206401.5,OK,10/19/18 4:30,497277,OK,10/19/18 4:30,0.087534919,OK,10/19/18 4:30,0,OK,10/19/18 4:30,11595894,OK,10/19/18 4:30,2382025.5,OK,10/19/18 4:30,151.2846222,OK,10/19/18 4:30,151.3721619,OK,10/19/18 4:30,130.4971167,OK,
10/19/18 4:45,0.650158882,OK,10/19/18 4:45,5.072281361,OK,10/19/18 4:45,1017201.313,OK,10/19/18 4:45,63.417099,OK,10/19/18 4:45,62.76694107,OK,10/19/18 4:45,187.3096055,OK,10/19/18 4:45,60.86737633,OK,10/19/18 4:45,12206415.75,OK,10/19/18 4:45,497296,OK,10/19/18 4:45,0.325765133,OK,10/19/18 4:45,20.44433975,OK,10/19/18 4:45,11595897,OK,10/19/18 4:45,2382041.5,OK,10/19/18 4:45,151.4060822,OK,10/19/18 4:45,151.7318573,OK,10/19/18 4:45,130.6591642,OK,
10/19/18 5:00,0.666417599,OK,10/19/18 5:00,5.197574615,OK,10/19/18 5:00,1017202.5,OK,10/19/18 5:00,63.40871429,OK,10/19/18 5:00,62.74229431,OK,10/19/18 5:00,187.2521336,OK,10/19/18 5:00,62.37089539,OK,10/19/18 5:00,12206430,OK,10/19/18 5:00,497312,OK,10/19/18 5:00,0.359275013,OK,10/19/18 5:00,22.62793922,OK,10/19/18 5:00,11595900,OK,10/19/18 5:00,2382057.5,OK,10/19/18 5:00,151.5019836,OK,10/19/18 5:00,151.8612518,OK,10/19/18 5:00,130.7939814,OK,
