OSU_RTS.MDBUS_RH.852_CDT Time [SNAP],OSU_RTS.MDBUS_RH.852_CDT Value [SNAP],OSU_RTS.MDBUS_RH.852_CDT Status [SNAP],OSU_RTS.MDBUS_RH.852_CHF Time [SNAP],OSU_RTS.MDBUS_RH.852_CHF Value [SNAP],OSU_RTS.MDBUS_RH.852_CHF Status [SNAP],OSU_RTS.MDBUS_RH.852_CHT Time [SNAP],OSU_RTS.MDBUS_RH.852_CHT Value [SNAP],OSU_RTS.MDBUS_RH.852_CHT Status [SNAP],OSU_RTS.MDBUS_RH.852_CRT Time [SNAP],OSU_RTS.MDBUS_RH.852_CRT Value [SNAP],OSU_RTS.MDBUS_RH.852_CRT Status [SNAP],OSU_RTS.MDBUS_RH.852_CST Time [SNAP],OSU_RTS.MDBUS_RH.852_CST Value [SNAP],OSU_RTS.MDBUS_RH.852_CST Status [SNAP],OSU_RTS.MDBUS_RH.852_CVF Time [SNAP],OSU_RTS.MDBUS_RH.852_CVF Value [SNAP],OSU_RTS.MDBUS_RH.852_CVF Status [SNAP],OSU_RTS.MDBUS_RH.852_DCT Time [SNAP],OSU_RTS.MDBUS_RH.852_DCT Value [SNAP],OSU_RTS.MDBUS_RH.852_DCT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHDT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Time [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Value [SNAP],OSU_RTS.MDBUS_RH.852_DHHF Status [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHHT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Time [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Value [SNAP],OSU_RTS.MDBUS_RH.852_DHRT Status [SNAP],OSU_RTS.MDBUS_RH.852_DHST Time [SNAP],OSU_RTS.MDBUS_RH.852_DHST Value [SNAP],OSU_RTS.MDBUS_RH.852_DHST Status [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Time [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Value [SNAP],OSU_RTS.MDBUS_RH.852_DHVF Status [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLDT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Time [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Value [SNAP],OSU_RTS.MDBUS_RH.852_DLHF Status [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLHT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Time [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Value [SNAP],OSU_RTS.MDBUS_RH.852_DLRT Status [SNAP],OSU_RTS.MDBUS_RH.852_DLST Time [SNAP],OSU_RTS.MDBUS_RH.852_DLST Value [SNAP],OSU_RTS.MDBUS_RH.852_DLST Status [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Time [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Value [SNAP],OSU_RTS.MDBUS_RH.852_DLVF Status [SNAP],OSU_RTS.MDBUS_RH.852_EC Time [SNAP],OSU_RTS.MDBUS_RH.852_EC Value [SNAP],OSU_RTS.MDBUS_RH.852_EC Status [SNAP],OSU_RTS.MDBUS_RH.852_HDT Time [SNAP],OSU_RTS.MDBUS_RH.852_HDT Value [SNAP],OSU_RTS.MDBUS_RH.852_HDT Status [SNAP],OSU_RTS.MDBUS_RH.852_HF Time [SNAP],OSU_RTS.MDBUS_RH.852_HF Value [SNAP],OSU_RTS.MDBUS_RH.852_HF Status [SNAP],OSU_RTS.MDBUS_RH.852_HGT Time [SNAP],OSU_RTS.MDBUS_RH.852_HGT Value [SNAP],OSU_RTS.MDBUS_RH.852_HGT Status [SNAP],OSU_RTS.MDBUS_RH.852_HHF Time [SNAP],OSU_RTS.MDBUS_RH.852_HHF Value [SNAP],OSU_RTS.MDBUS_RH.852_HHF Status [SNAP],OSU_RTS.MDBUS_RH.852_HHT Time [SNAP],OSU_RTS.MDBUS_RH.852_HHT Value [SNAP],OSU_RTS.MDBUS_RH.852_HHT Status [SNAP],OSU_RTS.MDBUS_RH.852_HRT Time [SNAP],OSU_RTS.MDBUS_RH.852_HRT Value [SNAP],OSU_RTS.MDBUS_RH.852_HRT Status [SNAP],OSU_RTS.MDBUS_RH.852_HST Time [SNAP],OSU_RTS.MDBUS_RH.852_HST Value [SNAP],OSU_RTS.MDBUS_RH.852_HST Status [SNAP],OSU_RTS.MDBUS_RH.852_HVF Time [SNAP],OSU_RTS.MDBUS_RH.852_HVF Value [SNAP],OSU_RTS.MDBUS_RH.852_HVF Status [SNAP],OSU_RTS.MDBUS_RH.852_SC Time [SNAP],OSU_RTS.MDBUS_RH.852_SC Value [SNAP],OSU_RTS.MDBUS_RH.852_SC Status [SNAP],OSU_RTS.MDBUS_RH.852_SF Time [SNAP],OSU_RTS.MDBUS_RH.852_SF Value [SNAP],OSU_RTS.MDBUS_RH.852_SF Status [SNAP],OSU_RTS.MDBUS_RH.852_SHF Time [SNAP],OSU_RTS.MDBUS_RH.852_SHF Value [SNAP],OSU_RTS.MDBUS_RH.852_SHF Status [SNAP],OSU_RTS.MDBUS_RH.852_SHT Time [SNAP],OSU_RTS.MDBUS_RH.852_SHT Value [SNAP],OSU_RTS.MDBUS_RH.852_SHT Status [SNAP],OSU_RTS.MDBUS_RH.852_SP Time [SNAP],OSU_RTS.MDBUS_RH.852_SP Value [SNAP],OSU_RTS.MDBUS_RH.852_SP Status [SNAP],OSU_RTS.MDBUS_RH.852_ST Time [SNAP],OSU_RTS.MDBUS_RH.852_ST Value [SNAP],OSU_RTS.MDBUS_RH.852_ST Status [SNAP],OSU_RTS.MDBUS_RH.852DC_T Time [SNAP],OSU_RTS.MDBUS_RH.852DC_T Value [SNAP],OSU_RTS.MDBUS_RH.852DC_T Status [SNAP],Comments
10/17/18 15:45,0.235633299,OK,10/17/18 15:45,2.476857424,OK,10/17/18 15:45,1894736.5,OK,10/17/18 15:45,69.62316895,OK,10/17/18 15:45,69.3875351,OK,10/17/18 15:45,252.53438,OK,10/17/18 15:45,7440,OK,10/17/18 15:45,79.13903809,OK,10/17/18 15:45,68.712677,OK,10/17/18 15:45,5421244,OK,10/17/18 15:45,68.17604065,OK,10/17/18 15:45,147.3150635,OK,10/17/18 15:45,1.769819179,OK,10/17/18 15:45,74.31852722,OK,10/17/18 15:45,0,OK,10/17/18 15:45,2819609.5,OK,10/17/18 15:45,68.34163666,OK,10/17/18 15:45,142.6601563,OK,10/17/18 15:45,0,OUT OF RANGE,10/17/18 15:45,11031717,OK,10/17/18 15:45,-1.010141015,OK,10/17/18 15:45,29.72228909,OK,10/17/18 15:45,22736838,OK,10/17/18 15:45,0,OK,10/17/18 15:45,20044076,OK,10/17/18 15:45,96.98612213,OK,10/17/18 15:45,95.97598267,OK,10/17/18 15:45,252.0273223,OK,10/17/18 15:45,19028.28125,OK,10/17/18 15:45,0.283376709,OK,10/17/18 15:45,339.3925171,OK,10/17/18 15:45,22831842,OK,10/17/18 15:45,176.3369904,OK,10/17/18 15:45,378.3719482,OK,10/17/18 15:45,7440,OK,
10/17/18 16:00,0.126896709,OK,10/17/18 16:00,1.336165428,OK,10/17/18 16:00,1894736.875,OK,10/17/18 16:00,69.74110413,OK,10/17/18 16:00,69.61421204,OK,10/17/18 16:00,252.9788225,OK,10/17/18 16:00,7470,OK,10/17/18 16:00,79.5423584,OK,10/17/18 16:00,0,OK,10/17/18 16:00,5421278.5,OK,10/17/18 16:00,68.04199219,OK,10/17/18 16:00,147.5843506,OK,10/17/18 16:00,0,OK,10/17/18 16:00,73.52353668,OK,10/17/18 16:00,16.07633018,OK,10/17/18 16:00,2819625.75,OK,10/17/18 16:00,68.00823975,OK,10/17/18 16:00,141.5317688,OK,10/17/18 16:00,0.444989457,OK,10/17/18 16:00,11031772,OK,10/17/18 16:00,-0.685235083,OK,10/17/18 16:00,16.03398514,OK,10/17/18 16:00,22736842.5,OK,10/17/18 16:00,0,OK,10/17/18 16:00,20044076,OK,10/17/18 16:00,95.09521484,OK,10/17/18 16:00,94.40997314,OK,10/17/18 16:00,245.9868858,OK,10/17/18 16:00,19028.39844,OK,10/17/18 16:00,0.279575775,OK,10/17/18 16:00,334.8536682,OK,10/17/18 16:00,22831984,OK,10/17/18 16:00,177.0279846,OK,10/17/18 16:00,378.0305481,OK,10/17/18 16:00,7470,OK,
10/17/18 16:15,0.236123919,OK,10/17/18 16:15,2.492276669,OK,10/17/18 16:15,1894737.375,OK,10/17/18 16:15,69.98059082,OK,10/17/18 16:15,69.74446106,OK,10/17/18 16:15,253.5976825,OK,10/17/18 16:15,7510,OK,10/17/18 16:15,79.09724426,OK,10/17/18 16:15,94.34456635,OK,10/17/18 16:15,5421311.5,OK,10/17/18 16:15,68.12139893,OK,10/17/18 16:15,147.2186584,OK,10/17/18 16:15,2.431242929,OK,10/17/18 16:15,75.66290283,OK,10/17/18 16:15,88.65582275,OK,10/17/18 16:15,2819643.75,OK,10/17/18 16:15,67.99224854,OK,10/17/18 16:15,143.6551514,OK,10/17/18 16:15,2.385986745,OK,10/17/18 16:15,11031830,OK,10/17/18 16:15,-0.939627886,OK,10/17/18 16:15,29.90732002,OK,10/17/18 16:15,22736848.5,OK,10/17/18 16:15,0,OK,10/17/18 16:15,20044076,OK,10/17/18 16:15,93.56974792,OK,10/17/18 16:15,92.63011932,OK,10/17/18 16:15,247.6116416,OK,10/17/18 16:15,19028.51953,OK,10/17/18 16:15,0.663148926,OK,10/17/18 16:15,794.3671265,OK,10/17/18 16:15,22832128,OK,10/17/18 16:15,179.1750641,OK,10/17/18 16:15,379.3295593,OK,10/17/18 16:15,7510,OK,
10/17/18 16:30,0.088721395,OK,10/17/18 16:30,0.968122125,OK,10/17/18 16:30,1894737.75,OK,10/17/18 16:30,70.01202393,OK,10/17/18 16:30,69.9233017,OK,10/17/18 16:30,254.2843662,OK,10/17/18 16:30,7550,OK,10/17/18 16:30,79.15040588,OK,10/17/18 16:30,228.1047363,OK,10/17/18 16:30,5421348.5,OK,10/17/18 16:30,67.94403076,OK,10/17/18 16:30,147.0944366,OK,10/17/18 16:30,5.874049363,OK,10/17/18 16:30,75.88470459,OK,10/17/18 16:30,17.63882446,OK,10/17/18 16:30,2819659.75,OK,10/17/18 16:30,67.97447205,OK,10/17/18 16:30,143.8591614,OK,10/17/18 16:30,0.473346767,OK,10/17/18 16:30,11031888,OK,10/17/18 16:30,0.409612536,OK,10/17/18 16:30,11.26796293,OK,10/17/18 16:30,22736853,OK,10/17/18 16:30,0,OK,10/17/18 16:30,20044082,OK,10/17/18 16:30,92.3122406,OK,10/17/18 16:30,92.72184753,OK,10/17/18 16:30,273.0900646,OK,10/17/18 16:30,19028.65234,OK,10/17/18 16:30,0.99263446,OK,10/17/18 16:30,1188.57959,OK,10/17/18 16:30,22832288,OK,10/17/18 16:30,173.2844391,OK,10/17/18 16:30,377.2116089,OK,10/17/18 16:30,7550,OK,
10/17/18 16:45,0.12754716,OK,10/17/18 16:45,1.348035097,OK,10/17/18 16:45,1894738.125,OK,10/17/18 16:45,70.12962341,OK,10/17/18 16:45,70.0020752,OK,10/17/18 16:45,253.9307133,OK,10/17/18 16:45,7590,OK,10/17/18 16:45,79.65327454,OK,10/17/18 16:45,23.69171906,OK,10/17/18 16:45,5421374.5,OK,10/17/18 16:45,68.12242126,OK,10/17/18 16:45,147.7756958,OK,10/17/18 16:45,0.606362072,OK,10/17/18 16:45,74.16655731,OK,10/17/18 16:45,53.10959244,OK,10/17/18 16:45,2819670.75,OK,10/17/18 16:45,68.04774475,OK,10/17/18 16:45,142.2142944,OK,10/17/18 16:45,1.457565594,OK,10/17/18 16:45,11031948,OK,10/17/18 16:45,6.515155315,OK,10/17/18 16:45,16.17642117,OK,10/17/18 16:45,22736857.5,OK,10/17/18 16:45,862.0865479,OK,10/17/18 16:45,20044220,OK,10/17/18 16:45,93.09260559,OK,10/17/18 16:45,99.60775757,OK,10/17/18 16:45,266.7377077,OK,10/17/18 16:45,19028.76563,OK,10/17/18 16:45,0.165515182,OK,10/17/18 16:45,198.2953796,OK,10/17/18 16:45,22832424,OK,10/17/18 16:45,174.9549103,OK,10/17/18 16:45,377.6317139,OK,10/17/18 16:45,7590,OK,
10/17/18 17:00,0.15281263,OK,10/17/18 17:00,1.618326783,OK,10/17/18 17:00,1894738.5,OK,10/17/18 17:00,70.25859833,OK,10/17/18 17:00,70.10578918,OK,10/17/18 17:00,254.4451604,OK,10/17/18 17:00,7620,OK,10/17/18 17:00,78.52388763,OK,10/17/18 17:00,130.5567932,OK,10/17/18 17:00,5421398.5,OK,10/17/18 17:00,68.17694092,OK,10/17/18 17:00,146.7008362,OK,10/17/18 17:00,3.388467274,OK,10/17/18 17:00,73.05745697,OK,10/17/18 17:00,113.6401901,OK,10/17/18 17:00,2819700.75,OK,10/17/18 17:00,68.10230255,OK,10/17/18 17:00,141.1597595,OK,10/17/18 17:00,3.165240204,OK,10/17/18 17:00,11032010,OK,10/17/18 17:00,9.147123337,OK,10/17/18 17:00,19.4199214,OK,10/17/18 17:00,22736862,OK,10/17/18 17:00,1155.116699,OK,10/17/18 17:00,20044472,OK,10/17/18 17:00,98.21800995,OK,10/17/18 17:00,107.3651276,OK,10/17/18 17:00,255.0527735,OK,10/17/18 17:00,19028.88477,OK,10/17/18 17:00,0.23580249,OK,10/17/18 17:00,282.4298096,OK,10/17/18 17:00,22832566,OK,10/17/18 17:00,177.2864227,OK,10/17/18 17:00,378.3007813,OK,10/17/18 17:00,7620,OK,
10/17/18 17:15,0.142625481,OK,10/17/18 17:15,1.514702916,OK,10/17/18 17:15,1894738.75,OK,10/17/18 17:15,70.32312012,OK,10/17/18 17:15,70.18049622,OK,10/17/18 17:15,255.1710701,OK,10/17/18 17:15,7670,OK,10/17/18 17:15,79.00860596,OK,10/17/18 17:15,122.4687271,OK,10/17/18 17:15,5421429,OK,10/17/18 17:15,68.35514832,OK,10/17/18 17:15,147.3637543,OK,10/17/18 17:15,3.159675975,OK,10/17/18 17:15,75.33441162,OK,10/17/18 17:15,140.3516693,OK,10/17/18 17:15,2819722,OK,10/17/18 17:15,68.22697449,OK,10/17/18 17:15,143.5613861,OK,10/17/18 17:15,3.793611739,OK,10/17/18 17:15,11032073,OK,10/17/18 17:15,-3.432287216,OK,10/17/18 17:15,18.17643499,OK,10/17/18 17:15,22736865,OK,10/17/18 17:15,0,OK,10/17/18 17:15,20044584,OK,10/17/18 17:15,102.1112061,OK,10/17/18 17:15,98.6789093,OK,10/17/18 17:15,260.7699777,OK,10/17/18 17:15,19028.99414,OK,10/17/18 17:15,0.787287231,OK,10/17/18 17:15,943.2650757,OK,10/17/18 17:15,22832696,OK,10/17/18 17:15,175.2535248,OK,10/17/18 17:15,377.8409119,OK,10/17/18 17:15,7670,OK,
10/17/18 17:30,0.129137874,OK,10/17/18 17:30,1.370290995,OK,10/17/18 17:30,1894739.125,OK,10/17/18 17:30,70.40981293,OK,10/17/18 17:30,70.2806778,OK,10/17/18 17:30,254.9520879,OK,10/17/18 17:30,7710,OK,10/17/18 17:30,77.71717834,OK,10/17/18 17:30,300.0549622,OK,10/17/18 17:30,5421465,OK,10/17/18 17:30,68.43423462,OK,10/17/18 17:30,146.151413,OK,10/17/18 17:30,7.867350947,OK,10/17/18 17:30,75.30212402,OK,10/17/18 17:30,223.400238,OK,10/17/18 17:30,2819740.75,OK,10/17/18 17:30,68.3936615,OK,10/17/18 17:30,143.6957855,OK,10/17/18 17:30,6.041185274,OK,10/17/18 17:30,11032136,OK,10/17/18 17:30,-0.373487502,OK,10/17/18 17:30,16.44349194,OK,10/17/18 17:30,22736869.5,OK,10/17/18 17:30,0,OK,10/17/18 17:30,20044584,OK,10/17/18 17:30,97.4285965,OK,10/17/18 17:30,97.05511475,OK,10/17/18 17:30,264.1389904,OK,10/17/18 17:30,19029.10742,OK,10/17/18 17:30,0.397825714,OK,10/17/18 17:30,476.4384155,OK,10/17/18 17:30,22832832,OK,10/17/18 17:30,175.3871918,OK,10/17/18 17:30,377.6732178,OK,10/17/18 17:30,7710,OK,
10/17/18 17:45,0.155068889,OK,10/17/18 17:45,1.640737534,OK,10/17/18 17:45,1894739.375,OK,10/17/18 17:45,70.44754028,OK,10/17/18 17:45,70.29246521,OK,10/17/18 17:45,254.2247133,OK,10/17/18 17:45,7750,OK,10/17/18 17:45,78.16108704,OK,10/17/18 17:45,49.715065,OK,10/17/18 17:45,5421498.5,OK,10/17/18 17:45,68.62780762,OK,10/17/18 17:45,146.7888947,OK,10/17/18 17:45,1.28232952,OK,10/17/18 17:45,74.29135895,OK,10/17/18 17:45,0,OK,10/17/18 17:45,2819753,OK,10/17/18 17:45,68.82504272,OK,10/17/18 17:45,143.116394,OK,10/17/18 17:45,0,OUT OF RANGE,10/17/18 17:45,11032199,OK,10/17/18 17:45,-0.638105989,OK,10/17/18 17:45,19.6888504,OK,10/17/18 17:45,22736872.5,OK,10/17/18 17:45,0,OK,10/17/18 17:45,20044584,OK,10/17/18 17:45,95.5497818,OK,10/17/18 17:45,94.91168213,OK,10/17/18 17:45,257.678119,OK,10/17/18 17:45,19029.21289,OK,10/17/18 17:45,0.298671631,OK,10/17/18 17:45,357.7471619,OK,10/17/18 17:45,22832960,OK,10/17/18 17:45,178.0672913,OK,10/17/18 17:45,378.99823,OK,10/17/18 17:45,7750,OK,
10/17/18 18:00,0.097675033,OK,10/17/18 18:00,1.033466578,OK,10/17/18 18:00,1894739.625,OK,10/17/18 18:00,70.42272949,OK,10/17/18 18:00,70.32505798,OK,10/17/18 18:00,254.2240785,OK,10/17/18 18:00,7780,OK,10/17/18 18:00,78.24198914,OK,10/17/18 18:00,143.9248352,OK,10/17/18 18:00,5421535,OK,10/17/18 18:00,68.77496338,OK,10/17/18 18:00,147.0169525,OK,10/17/18 18:00,3.906698158,OK,10/17/18 18:00,73.69302368,OK,10/17/18 18:00,14.47792435,OK,10/17/18 18:00,2819759.5,OK,10/17/18 18:00,68.84899902,OK,10/17/18 18:00,142.5420227,OK,10/17/18 18:00,0.399933389,OK,10/17/18 18:00,11032263,OK,10/17/18 18:00,-0.338040739,OK,10/17/18 18:00,12.40159893,OK,10/17/18 18:00,22736875.5,OK,10/17/18 18:00,0,OK,10/17/18 18:00,20044584,OK,10/17/18 18:00,93.39608765,OK,10/17/18 18:00,93.05804443,OK,10/17/18 18:00,260.995975,OK,10/17/18 18:00,19029.31641,OK,10/17/18 18:00,0.299633881,OK,10/17/18 18:00,358.8427734,OK,10/17/18 18:00,22833084,OK,10/17/18 18:00,175.3612213,OK,10/17/18 18:00,377.5596924,OK,10/17/18 18:00,7780,OK,
10/17/18 18:15,0.060845718,OK,10/17/18 18:15,0.640372515,OK,10/17/18 18:15,1894739.875,OK,10/17/18 18:15,70.37614441,OK,10/17/18 18:15,70.31530762,OK,10/17/18 18:15,252.8715612,OK,10/17/18 18:15,7830,OK,10/17/18 18:15,78.7961731,OK,10/17/18 18:15,76.42914581,OK,10/17/18 18:15,5421588.5,OK,10/17/18 18:15,68.20077515,OK,10/17/18 18:15,146.9969482,OK,10/17/18 18:15,1.976982491,OK,10/17/18 18:15,73.95461273,OK,10/17/18 18:15,0,OK,10/17/18 18:15,2819770.5,OK,10/17/18 18:15,68.34689331,OK,10/17/18 18:15,142.3015137,OK,10/17/18 18:15,0,OUT OF RANGE,10/17/18 18:15,11032328,OK,10/17/18 18:15,0.008977241,OK,10/17/18 18:15,7.684470177,OK,10/17/18 18:15,22736878.5,OK,10/17/18 18:15,0,OK,10/17/18 18:15,20044592,OK,10/17/18 18:15,91.81655884,OK,10/17/18 18:15,91.82554626,OK,10/17/18 18:15,277.1117596,OK,10/17/18 18:15,19029.45117,OK,10/17/18 18:15,1.290593628,OK,10/17/18 18:15,1545.752441,OK,10/17/18 18:15,22833244,OK,10/17/18 18:15,176.8251038,OK,10/17/18 18:15,378.3995361,OK,10/17/18 18:15,7830,OK,
10/17/18 18:30,0.081414133,OK,10/17/18 18:30,0.859017551,OK,10/17/18 18:30,1894740.125,OK,10/17/18 18:30,70.35142517,OK,10/17/18 18:30,70.27001953,OK,10/17/18 18:30,253.5114666,OK,10/17/18 18:30,7880,OK,10/17/18 18:30,79.41195679,OK,10/17/18 18:30,113.1870499,OK,10/17/18 18:30,5421647,OK,10/17/18 18:30,67.84916687,OK,10/17/18 18:30,147.2611389,OK,10/17/18 18:30,2.905167508,OK,10/17/18 18:30,75.50694275,OK,10/17/18 18:30,62.40512466,OK,10/17/18 18:30,2819782.5,OK,10/17/18 18:30,68.05540466,OK,10/17/18 18:30,143.5623474,OK,10/17/18 18:30,1.682927157,OK,10/17/18 18:30,11032396,OK,10/17/18 18:30,6.682014465,OK,10/17/18 18:30,10.30821061,OK,10/17/18 18:30,22736881.5,OK,10/17/18 18:30,918.4078979,OK,10/17/18 18:30,20044686,OK,10/17/18 18:30,91.49992371,OK,10/17/18 18:30,98.18193054,OK,10/17/18 18:30,276.8859413,OK,10/17/18 18:30,19029.5918,OK,10/17/18 18:30,0.62644696,OK,10/17/18 18:30,750.144043,OK,10/17/18 18:30,22833412,OK,10/17/18 18:30,173.8806915,OK,10/17/18 18:30,377.1346741,OK,10/17/18 18:30,7880,OK,
10/17/18 18:45,0.071497992,OK,10/17/18 18:45,0.751195729,OK,10/17/18 18:45,1894740.25,OK,10/17/18 18:45,70.32208252,OK,10/17/18 18:45,70.25058746,OK,10/17/18 18:45,252.4532749,OK,10/17/18 18:45,7930,OK,10/17/18 18:45,78.97250366,OK,10/17/18 18:45,239.5868988,OK,10/17/18 18:45,5421683.5,OK,10/17/18 18:45,67.93884277,OK,10/17/18 18:45,146.9113464,OK,10/17/18 18:45,6.18332272,OK,10/17/18 18:45,73.81387329,OK,10/17/18 18:45,0,OK,10/17/18 18:45,2819798,OK,10/17/18 18:45,67.99311829,OK,10/17/18 18:45,141.8070068,OK,10/17/18 18:45,0,OUT OF RANGE,10/17/18 18:45,11032463,OK,10/17/18 18:45,7.954734325,OK,10/17/18 18:45,9.014348745,OK,10/17/18 18:45,22736883,OK,10/17/18 18:45,1086.225342,OK,10/17/18 18:45,20044948,OK,10/17/18 18:45,96.35791016,OK,10/17/18 18:45,104.3126373,OK,10/17/18 18:45,275.4979903,OK,10/17/18 18:45,19029.7168,OK,10/17/18 18:45,0.211198181,OK,10/17/18 18:45,252.8817291,OK,10/17/18 18:45,22833560,OK,10/17/18 18:45,172.9730988,OK,10/17/18 18:45,376.3251343,OK,10/17/18 18:45,7930,OK,
10/17/18 19:00,0.079065569,OK,10/17/18 19:00,0.840868294,OK,10/17/18 19:00,1894740.5,OK,10/17/18 19:00,70.28244781,OK,10/17/18 19:00,70.2033844,OK,10/17/18 19:00,255.5225908,OK,10/17/18 19:00,7970,OK,10/17/18 19:00,78.76312256,OK,10/17/18 19:00,269.5639038,OK,10/17/18 19:00,5421740.5,OK,10/17/18 19:00,67.83354187,OK,10/17/18 19:00,146.5966492,OK,10/17/18 19:00,6.974855681,OK,10/17/18 19:00,74.88516235,OK,10/17/18 19:00,34.12833023,OK,10/17/18 19:00,2819808.25,OK,10/17/18 19:00,68.03204346,OK,10/17/18 19:00,142.9172058,OK,10/17/18 19:00,0.927830815,OK,10/17/18 19:00,11032530,OK,10/17/18 19:00,-2.27763319,OK,10/17/18 19:00,10.09041953,OK,10/17/18 19:00,22736886,OK,10/17/18 19:00,0,OK,10/17/18 19:00,20045152,OK,10/17/18 19:00,101.0263824,OK,10/17/18 19:00,98.74874878,OK,10/17/18 19:00,267.174956,OK,10/17/18 19:00,19029.83984,OK,10/17/18 19:00,0.611419983,OK,10/17/18 19:00,732.3527832,OK,10/17/18 19:00,22833710,OK,10/17/18 19:00,178.0167542,OK,10/17/18 19:00,378.5592651,OK,10/17/18 19:00,7970,OK,
10/17/18 19:15,-0.037513472,OK,10/17/18 19:15,0,OK,10/17/18 19:15,1894740.625,OK,10/17/18 19:15,70.15245819,OK,10/17/18 19:15,70.18997192,OK,10/17/18 19:15,256.2093559,OK,10/17/18 19:15,8020,OK,10/17/18 19:15,79.63581848,OK,10/17/18 19:15,195.5448151,OK,10/17/18 19:15,5421802.5,OK,10/17/18 19:15,67.87284851,OK,10/17/18 19:15,147.508667,OK,10/17/18 19:15,5.005529694,OK,10/17/18 19:15,74.2906189,OK,10/17/18 19:15,0,OK,10/17/18 19:15,2819813.25,OK,10/17/18 19:15,68.24053192,OK,10/17/18 19:15,142.5311584,OK,10/17/18 19:15,0,OUT OF RANGE,10/17/18 19:15,11032596,OK,10/17/18 19:15,-0.532973051,OK,10/17/18 19:15,0,OK,10/17/18 19:15,22736887.5,OK,10/17/18 19:15,0,OK,10/17/18 19:15,20045152,OK,10/17/18 19:15,97.40716553,OK,10/17/18 19:15,96.87418365,OK,10/17/18 19:15,283.6176189,OK,10/17/18 19:15,19029.9707,OK,10/17/18 19:15,0.43907135,OK,10/17/18 19:15,525.7800903,OK,10/17/18 19:15,22833864,OK,10/17/18 19:15,174.1179504,OK,10/17/18 19:15,377.4697571,OK,10/17/18 19:15,8020,OK,
10/17/18 19:30,0.441900879,OK,10/17/18 19:30,1.743923187,OK,10/17/18 19:30,1894740.875,OK,10/17/18 19:30,70.49759674,OK,10/17/18 19:30,70.05569458,OK,10/17/18 19:30,94.81743993,OK,10/17/18 19:30,8070,OK,10/17/18 19:30,79.2334671,OK,10/17/18 19:30,214.8843994,OK,10/17/18 19:30,5421853,OK,10/17/18 19:30,67.89167786,OK,10/17/18 19:30,147.1251526,OK,10/17/18 19:30,5.593553641,OK,10/17/18 19:30,74.92652893,OK,10/17/18 19:30,168.2950134,OK,10/17/18 19:30,2819836.75,OK,10/17/18 19:30,67.85176086,OK,10/17/18 19:30,142.7782898,OK,10/17/18 19:30,4.572648519,OK,10/17/18 19:30,11032663,OK,10/17/18 19:30,-0.112311289,OK,10/17/18 19:30,20.92707825,OK,10/17/18 19:30,22736890.5,OK,10/17/18 19:30,0,OK,10/17/18 19:30,20045152,OK,10/17/18 19:30,94.58522034,OK,10/17/18 19:30,94.47291565,OK,10/17/18 19:30,275.6074652,OK,10/17/18 19:30,19030.09961,OK,10/17/18 19:30,0.219254196,OK,10/17/18 19:30,262.6034851,OK,10/17/18 19:30,22834020,OK,10/17/18 19:30,176.9117584,OK,10/17/18 19:30,378.6730042,OK,10/17/18 19:30,8070,OK,
