OSU_RTS.MDBUS_E3.106E_1C Time [SNAP],OSU_RTS.MDBUS_E3.106E_1C Value [SNAP],OSU_RTS.MDBUS_E3.106E_1C Status [SNAP],OSU_RTS.MDBUS_RT.106S_C Time [SNAP],OSU_RTS.MDBUS_RT.106S_C Value [SNAP],OSU_RTS.MDBUS_RT.106S_C Status [SNAP],OSU_RTS.MDBUS_RT.106S_DP Time [SNAP],OSU_RTS.MDBUS_RT.106S_DP Value [SNAP],OSU_RTS.MDBUS_RT.106S_DP Status [SNAP],OSU_RTS.MDBUS_RT.106S_HF Time [SNAP],OSU_RTS.MDBUS_RT.106S_HF Value [SNAP],OSU_RTS.MDBUS_RT.106S_HF Status [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.106S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.106S_I Time [SNAP],OSU_RTS.MDBUS_RT.106S_I Value [SNAP],OSU_RTS.MDBUS_RT.106S_I Status [SNAP],OSU_RTS.MDBUS_RT.106S_P Time [SNAP],OSU_RTS.MDBUS_RT.106S_P Value [SNAP],OSU_RTS.MDBUS_RT.106S_P Status [SNAP],OSU_RTS.MDBUS_RT.106S_T Time [SNAP],OSU_RTS.MDBUS_RT.106S_T Value [SNAP],OSU_RTS.MDBUS_RT.106S_T Status [SNAP],Comments
10/18/18 18:30,3314703,OK,10/18/18 18:30,54395.23828,OK,10/18/18 18:30,52.28980637,OK,10/18/18 18:30,1785.3302,OK,10/18/18 18:30,65766844,OK,10/18/18 18:30,1.490599854,OK,10/18/18 18:30,177.1038666,OK,10/18/18 18:30,373.3907471,OK,
10/18/18 18:45,3314733,OK,10/18/18 18:45,54395.54297,OK,10/18/18 18:45,43.62767792,OK,10/18/18 18:45,1455.573975,OK,10/18/18 18:45,65767212,OK,10/18/18 18:45,1.21525354,OK,10/18/18 18:45,177.4924011,OK,10/18/18 18:45,373.7415161,OK,
10/18/18 19:00,3314764,OK,10/18/18 19:00,54395.87109,OK,10/18/18 19:00,48.68510056,OK,10/18/18 19:00,1664.538086,OK,10/18/18 19:00,65767600,OK,10/18/18 19:00,1.389774536,OK,10/18/18 19:00,176.7850647,OK,10/18/18 19:00,373.2990112,OK,
10/18/18 19:15,3314794,OK,10/18/18 19:15,54396.21094,OK,10/18/18 19:15,45.01333237,OK,10/18/18 19:15,1501.321289,OK,10/18/18 19:15,65768008,OK,10/18/18 19:15,1.253572266,OK,10/18/18 19:15,175.7961884,OK,10/18/18 19:15,373.5053406,OK,
10/18/18 19:30,3314824,OK,10/18/18 19:30,54396.52734,OK,10/18/18 19:30,42.64237976,OK,10/18/18 19:30,1408.372437,OK,10/18/18 19:30,65768388,OK,10/18/18 19:30,1.176054932,OK,10/18/18 19:30,174.701767,OK,10/18/18 19:30,372.7879028,OK,
10/18/18 19:45,3314852,OK,10/18/18 19:45,54396.88281,OK,10/18/18 19:45,47.19082642,OK,10/18/18 19:45,1580.899414,OK,10/18/18 19:45,65768812,OK,10/18/18 19:45,1.320071289,OK,10/18/18 19:45,175.1682587,OK,10/18/18 19:45,372.7666626,OK,
10/18/18 20:00,3314882,OK,10/18/18 20:00,54397.23438,OK,10/18/18 20:00,47.77911377,OK,10/18/18 20:00,1592.630615,OK,10/18/18 20:00,65769240,OK,10/18/18 20:00,1.330135864,OK,10/18/18 20:00,172.7466583,OK,10/18/18 20:00,371.9455566,OK,
10/18/18 20:15,3314911,OK,10/18/18 20:15,54397.58594,OK,10/18/18 20:15,57.04817581,OK,10/18/18 20:15,1944.116821,OK,10/18/18 20:15,65769656,OK,10/18/18 20:15,1.623748047,OK,10/18/18 20:15,172.3241425,OK,10/18/18 20:15,372.0638428,OK,
10/18/18 20:30,3314941,OK,10/18/18 20:30,54397.95703,OK,10/18/18 20:30,52.65395355,OK,10/18/18 20:30,1786.937378,OK,10/18/18 20:30,65770100,OK,10/18/18 20:30,1.492217529,OK,10/18/18 20:30,174.3494568,OK,10/18/18 20:30,374.691803,OK,
10/18/18 20:45,3314970,OK,10/18/18 20:45,54398.33594,OK,10/18/18 20:45,60.07660675,OK,10/18/18 20:45,2067.671143,OK,10/18/18 20:45,65770556,OK,10/18/18 20:45,1.72307312,OK,10/18/18 20:45,173.9324799,OK,10/18/18 20:45,380.4699707,OK,
10/18/18 21:00,3314998,OK,10/18/18 21:00,54398.73438,OK,10/18/18 21:00,56.55119324,OK,10/18/18 21:00,1933.749756,OK,10/18/18 21:00,65771036,OK,10/18/18 21:00,1.60746228,OK,10/18/18 21:00,174.468399,OK,10/18/18 21:00,385.3786011,OK,
10/18/18 21:15,3315026,OK,10/18/18 21:15,54399.15234,OK,10/18/18 21:15,57.01606369,OK,10/18/18 21:15,1947.752197,OK,10/18/18 21:15,65771540,OK,10/18/18 21:15,1.615574585,OK,10/18/18 21:15,174.082962,OK,10/18/18 21:15,389.4644775,OK,
10/18/18 21:30,3315052,OK,10/18/18 21:30,54399.57813,OK,10/18/18 21:30,65.77668762,OK,10/18/18 21:30,2275.548584,OK,10/18/18 21:30,65772056,OK,10/18/18 21:30,1.884502075,OK,10/18/18 21:30,173.211319,OK,10/18/18 21:30,392.2495728,OK,
10/18/18 21:45,3315077,OK,10/18/18 21:45,54400.02344,OK,10/18/18 21:45,65.87623596,OK,10/18/18 21:45,2269.292969,OK,10/18/18 21:45,65772588,OK,10/18/18 21:45,1.876302368,OK,10/18/18 21:45,171.8557434,OK,10/18/18 21:45,394.9651184,OK,
10/18/18 22:00,3315103,OK,10/18/18 22:00,54400.46094,OK,10/18/18 22:00,59.80120087,OK,10/18/18 22:00,2056.287598,OK,10/18/18 22:00,65773116,OK,10/18/18 22:00,1.699706787,OK,10/18/18 22:00,174.9207611,OK,10/18/18 22:00,396.3616333,OK,
10/18/18 22:15,3315127,OK,10/18/18 22:15,54400.91016,OK,10/18/18 22:15,66.23789978,OK,10/18/18 22:15,2280.754395,OK,10/18/18 22:15,65773660,OK,10/18/18 22:15,1.884003784,OK,10/18/18 22:15,171.6127472,OK,10/18/18 22:15,396.7061768,OK,
10/18/18 22:30,3315151,OK,10/18/18 22:30,54401.34766,OK,10/18/18 22:30,62.76692581,OK,10/18/18 22:30,2146.476318,OK,10/18/18 22:30,65774192,OK,10/18/18 22:30,1.773000854,OK,10/18/18 22:30,171.152298,OK,10/18/18 22:30,396.6678162,OK,
10/18/18 22:45,3315176,OK,10/18/18 22:45,54401.80469,OK,10/18/18 22:45,63.22944641,OK,10/18/18 22:45,2172.220947,OK,10/18/18 22:45,65774744,OK,10/18/18 22:45,1.792255493,OK,10/18/18 22:45,172.6759796,OK,10/18/18 22:45,399.2539063,OK,
10/18/18 23:00,3315200,OK,10/18/18 23:00,54402.25781,OK,10/18/18 23:00,64.69999695,OK,10/18/18 23:00,2236.739746,OK,10/18/18 23:00,65775296,OK,10/18/18 23:00,1.843265503,OK,10/18/18 23:00,174.2267303,OK,10/18/18 23:00,402.1225586,OK,
10/18/18 23:15,3315224,OK,10/18/18 23:15,54402.70313,OK,10/18/18 23:15,62.71718979,OK,10/18/18 23:15,2152.265381,OK,10/18/18 23:15,65775836,OK,10/18/18 23:15,1.772860107,OK,10/18/18 23:15,172.8133698,OK,10/18/18 23:15,402.6074829,OK,
10/18/18 23:30,3315248,OK,10/18/18 23:30,54403.15625,OK,10/18/18 23:30,69.24737549,OK,10/18/18 23:30,2411.55127,OK,10/18/18 23:30,65776388,OK,10/18/18 23:30,1.987670044,OK,10/18/18 23:30,174.9139862,OK,10/18/18 23:30,401.9761353,OK,
10/18/18 23:45,3315274,OK,10/18/18 23:45,54403.60547,OK,10/18/18 23:45,62.01477814,OK,10/18/18 23:45,2105.272217,OK,10/18/18 23:45,65776932,OK,10/18/18 23:45,1.735692383,OK,10/18/18 23:45,173.3624115,OK,10/18/18 23:45,400.9703979,OK,
10/19/18 0:00,3315299,OK,10/19/18 0:00,54404.05469,OK,10/19/18 0:00,70.22122955,OK,10/19/18 0:00,2412.256592,OK,10/19/18 0:00,65777476,OK,10/19/18 0:00,1.988658447,OK,10/19/18 0:00,169.7255402,OK,10/19/18 0:00,400.0054932,OK,
10/19/18 0:15,3315324,OK,10/19/18 0:15,54404.52344,OK,10/19/18 0:15,64.18469238,OK,10/19/18 0:15,2201.534668,OK,10/19/18 0:15,65778040,OK,10/19/18 0:15,1.814963135,OK,10/19/18 0:15,171.6450348,OK,10/19/18 0:15,400.5568848,OK,
10/19/18 0:30,3315350,OK,10/19/18 0:30,54404.97266,OK,10/19/18 0:30,62.65391541,OK,10/19/18 0:30,2133.487305,OK,10/19/18 0:30,65778588,OK,10/19/18 0:30,1.758522705,OK,10/19/18 0:30,169.9528046,OK,10/19/18 0:30,400.442688,OK,
10/19/18 0:45,3315374,OK,10/19/18 0:45,54405.44141,OK,10/19/18 0:45,64.98417664,OK,10/19/18 0:45,2234.984375,OK,10/19/18 0:45,65779160,OK,10/19/18 0:45,1.840682007,OK,10/19/18 0:45,172.2932587,OK,10/19/18 0:45,402.8001099,OK,
10/19/18 1:00,3315398,OK,10/19/18 1:00,54405.89844,OK,10/19/18 1:00,63.85157013,OK,10/19/18 1:00,2203.533203,OK,10/19/18 1:00,65779712,OK,10/19/18 1:00,1.813470215,OK,10/19/18 1:00,174.263504,OK,10/19/18 1:00,404.8475952,OK,
10/19/18 1:15,3315423,OK,10/19/18 1:15,54406.35156,OK,10/19/18 1:15,64.83712769,OK,10/19/18 1:15,2239.838379,OK,10/19/18 1:15,65780264,OK,10/19/18 1:15,1.843305908,OK,10/19/18 1:15,174.0667114,OK,10/19/18 1:15,404.8366699,OK,
10/19/18 1:30,3315448,OK,10/19/18 1:30,54406.82031,OK,10/19/18 1:30,63.3745079,OK,10/19/18 1:30,2179.123047,OK,10/19/18 1:30,65780832,OK,10/19/18 1:30,1.793663696,OK,10/19/18 1:30,173.2231903,OK,10/19/18 1:30,404.2212524,OK,
10/19/18 1:45,3315474,OK,10/19/18 1:45,54407.28125,OK,10/19/18 1:45,64.71563721,OK,10/19/18 1:45,2202.929688,OK,10/19/18 1:45,65781392,OK,10/19/18 1:45,1.81365979,OK,10/19/18 1:45,170.371048,OK,10/19/18 1:45,402.9091797,OK,
10/19/18 2:00,3315499,OK,10/19/18 2:00,54407.74219,OK,10/19/18 2:00,75.38301086,OK,10/19/18 2:00,2614,OK,10/19/18 2:00,65781952,OK,10/19/18 2:00,2.154062256,OK,10/19/18 2:00,172.0716095,OK,10/19/18 2:00,401.5722046,OK,
10/19/18 2:15,3315524,OK,10/19/18 2:15,54408.24219,OK,10/19/18 2:15,65.97718811,OK,10/19/18 2:15,2280.272705,OK,10/19/18 2:15,65782560,OK,10/19/18 2:15,1.877833008,OK,10/19/18 2:15,173.516098,OK,10/19/18 2:15,403.3224487,OK,
10/19/18 2:30,3315548,OK,10/19/18 2:30,54408.70313,OK,10/19/18 2:30,65.02664948,OK,10/19/18 2:30,2240.056396,OK,10/19/18 2:30,65783120,OK,10/19/18 2:30,1.844611328,OK,10/19/18 2:30,172.8678131,OK,10/19/18 2:30,403.2435913,OK,
10/19/18 2:45,3315572,OK,10/19/18 2:45,54409.19141,OK,10/19/18 2:45,67.60894775,OK,10/19/18 2:45,2334.570313,OK,10/19/18 2:45,65783712,OK,10/19/18 2:45,1.92120105,OK,10/19/18 2:45,172.6329041,OK,10/19/18 2:45,404.4838867,OK,
10/19/18 3:00,3315596,OK,10/19/18 3:00,54409.66016,OK,10/19/18 3:00,66.06504822,OK,10/19/18 3:00,2294.472412,OK,10/19/18 3:00,65784284,OK,10/19/18 3:00,1.887324829,OK,10/19/18 3:00,169.9896851,OK,10/19/18 3:00,404.6298218,OK,
10/19/18 3:15,3315620,OK,10/19/18 3:15,54410.09766,OK,10/19/18 3:15,58.76935577,OK,10/19/18 3:15,2008.747314,OK,10/19/18 3:15,65784816,OK,10/19/18 3:15,1.655091431,OK,10/19/18 3:15,173.9211731,OK,10/19/18 3:15,402.3856812,OK,
10/19/18 3:30,3315643,OK,10/19/18 3:30,54410.53516,OK,10/19/18 3:30,59.99843597,OK,10/19/18 3:30,2048.108154,OK,10/19/18 3:30,65785344,OK,10/19/18 3:30,1.689107056,OK,10/19/18 3:30,172.4913177,OK,10/19/18 3:30,400.0549316,OK,
10/19/18 3:45,3315667,OK,10/19/18 3:45,54410.97656,OK,10/19/18 3:45,65.12068939,OK,10/19/18 3:45,2241.488281,OK,10/19/18 3:45,65785880,OK,10/19/18 3:45,1.84885437,OK,10/19/18 3:45,172.3045502,OK,10/19/18 3:45,399.7230835,OK,
10/19/18 4:00,3315690,OK,10/19/18 4:00,54411.41406,OK,10/19/18 4:00,62.43412018,OK,10/19/18 4:00,2189.283447,OK,10/19/18 4:00,65786408,OK,10/19/18 4:00,1.805379028,OK,10/19/18 4:00,170.7540131,OK,10/19/18 4:00,399.7427063,OK,
10/19/18 4:15,3315715,OK,10/19/18 4:15,54411.89453,OK,10/19/18 4:15,65.21191406,OK,10/19/18 4:15,2261.941162,OK,10/19/18 4:15,65786992,OK,10/19/18 4:15,1.864755615,OK,10/19/18 4:15,175.0681915,OK,10/19/18 4:15,401.5897217,OK,
10/19/18 4:30,3315740,OK,10/19/18 4:30,54412.34766,OK,10/19/18 4:30,64.65562439,OK,10/19/18 4:30,2219.376465,OK,10/19/18 4:30,65787544,OK,10/19/18 4:30,1.829699585,OK,10/19/18 4:30,171.6435394,OK,10/19/18 4:30,400.5258179,OK,
10/19/18 4:45,3315766,OK,10/19/18 4:45,54412.80078,OK,10/19/18 4:45,64.00869751,OK,10/19/18 4:45,2192.572021,OK,10/19/18 4:45,65788092,OK,10/19/18 4:45,1.808952393,OK,10/19/18 4:45,171.162796,OK,10/19/18 4:45,398.9243774,OK,
10/19/18 5:00,3315791,OK,10/19/18 5:00,54413.29688,OK,10/19/18 5:00,66.58358002,OK,10/19/18 5:00,2292.73877,OK,10/19/18 5:00,65788696,OK,10/19/18 5:00,1.890432129,OK,10/19/18 5:00,171.817215,OK,10/19/18 5:00,400.3085022,OK,
10/19/18 5:15,3315817,OK,10/19/18 5:15,54413.76172,OK,10/19/18 5:15,66.47207642,OK,10/19/18 5:15,2296.20874,OK,10/19/18 5:15,65789256,OK,10/19/18 5:15,1.893802368,OK,10/19/18 5:15,172.87117,OK,10/19/18 5:15,400.0802002,OK,
10/19/18 5:30,3315842,OK,10/19/18 5:30,54414.26172,OK,10/19/18 5:30,67.19851685,OK,10/19/18 5:30,2318.41748,OK,10/19/18 5:30,65789864,OK,10/19/18 5:30,1.910263306,OK,10/19/18 5:30,172.2487793,OK,10/19/18 5:30,401.8633423,OK,
10/19/18 5:45,3315867,OK,10/19/18 5:45,54414.73828,OK,10/19/18 5:45,63.96506119,OK,10/19/18 5:45,2205.925049,OK,10/19/18 5:45,65790440,OK,10/19/18 5:45,1.817725708,OK,10/19/18 5:45,173.7859039,OK,10/19/18 5:45,402.1535645,OK,
10/19/18 6:00,3315891,OK,10/19/18 6:00,54415.20703,OK,10/19/18 6:00,66.63467407,OK,10/19/18 6:00,2296.941895,OK,10/19/18 6:00,65791008,OK,10/19/18 6:00,1.892933594,OK,10/19/18 6:00,172.108017,OK,10/19/18 6:00,401.4299622,OK,
10/19/18 6:15,3315916,OK,10/19/18 6:15,54415.69531,OK,10/19/18 6:15,65.86108398,OK,10/19/18 6:15,2273.376953,OK,10/19/18 6:15,65791604,OK,10/19/18 6:15,1.87294104,OK,10/19/18 6:15,173.0636749,OK,10/19/18 6:15,402.3353882,OK,
10/19/18 6:30,3315941,OK,10/19/18 6:30,54416.16016,OK,10/19/18 6:30,63.80395889,OK,10/19/18 6:30,2183.954346,OK,10/19/18 6:30,65792168,OK,10/19/18 6:30,1.799431519,OK,10/19/18 6:30,171.1970215,OK,10/19/18 6:30,401.5951538,OK,
10/19/18 6:45,3315965,OK,10/19/18 6:45,54416.59766,OK,10/19/18 6:45,61.63188934,OK,10/19/18 6:45,2128.073486,OK,10/19/18 6:45,65792696,OK,10/19/18 6:45,1.756421387,OK,10/19/18 6:45,175.4255219,OK,10/19/18 6:45,399.3919983,OK,
10/19/18 7:00,3315990,OK,10/19/18 7:00,54417.08203,OK,10/19/18 7:00,64.57118225,OK,10/19/18 7:00,2228.522705,OK,10/19/18 7:00,65793288,OK,10/19/18 7:00,1.836402954,OK,10/19/18 7:00,173.7025604,OK,10/19/18 7:00,402.0677795,OK,
10/19/18 7:15,3316017,OK,10/19/18 7:15,54417.52344,OK,10/19/18 7:15,60.16454315,OK,10/19/18 7:15,2069.707031,OK,10/19/18 7:15,65793820,OK,10/19/18 7:15,1.705948608,OK,10/19/18 7:15,175.2174225,OK,10/19/18 7:15,402.022522,OK,
10/19/18 7:30,3316043,OK,10/19/18 7:30,54417.99219,OK,10/19/18 7:30,64.99143219,OK,10/19/18 7:30,2230.700928,OK,10/19/18 7:30,65794392,OK,10/19/18 7:30,1.837134399,OK,10/19/18 7:30,171.5649109,OK,10/19/18 7:30,402.6047974,OK,
10/19/18 7:45,3316070,OK,10/19/18 7:45,54418.44531,OK,10/19/18 7:45,60.8353653,OK,10/19/18 7:45,2076.302979,OK,10/19/18 7:45,65794944,OK,10/19/18 7:45,1.71082251,OK,10/19/18 7:45,171.9915314,OK,10/19/18 7:45,401.7279663,OK,
10/19/18 8:00,3316096,OK,10/19/18 8:00,54418.87109,OK,10/19/18 8:00,68.19190979,OK,10/19/18 8:00,2375.528809,OK,10/19/18 8:00,65795456,OK,10/19/18 8:00,1.96107373,OK,10/19/18 8:00,176.176239,OK,10/19/18 8:00,399.2290344,OK,
10/19/18 8:15,3316123,OK,10/19/18 8:15,54419.30859,OK,10/19/18 8:15,63.41811371,OK,10/19/18 8:15,2194.484375,OK,10/19/18 8:15,65795988,OK,10/19/18 8:15,1.812061768,OK,10/19/18 8:15,175.0337677,OK,10/19/18 8:15,398.3946533,OK,
10/19/18 8:30,3316150,OK,10/19/18 8:30,54419.73438,OK,10/19/18 8:30,58.61981964,OK,10/19/18 8:30,1994.009521,OK,10/19/18 8:30,65796504,OK,10/19/18 8:30,1.646490356,OK,10/19/18 8:30,172.0112152,OK,10/19/18 8:30,397.5762329,OK,
10/19/18 8:45,3316178,OK,10/19/18 8:45,54420.16016,OK,10/19/18 8:45,62.12335587,OK,10/19/18 8:45,2142.607666,OK,10/19/18 8:45,65797016,OK,10/19/18 8:45,1.770534058,OK,10/19/18 8:45,174.5460815,OK,10/19/18 8:45,396.8275146,OK,
10/19/18 9:00,3316207,OK,10/19/18 9:00,54420.56641,OK,10/19/18 9:00,58.03843689,OK,10/19/18 9:00,1980.964355,OK,10/19/18 9:00,65797512,OK,10/19/18 9:00,1.638108887,OK,10/19/18 9:00,173.4503632,OK,10/19/18 9:00,395.1691895,OK,
10/19/18 9:15,3316237,OK,10/19/18 9:15,54420.9375,OK,10/19/18 9:15,51.34332275,OK,10/19/18 9:15,1731.592041,OK,10/19/18 9:15,65797956,OK,10/19/18 9:15,1.435037231,OK,10/19/18 9:15,174.3258057,OK,10/19/18 9:15,391.1936035,OK,
10/19/18 9:30,3316267,OK,10/19/18 9:30,54421.33203,OK,10/19/18 9:30,59.09144592,OK,10/19/18 9:30,2034.336182,OK,10/19/18 9:30,65798432,OK,10/19/18 9:30,1.686989502,OK,10/19/18 9:30,175.396286,OK,10/19/18 9:30,390.2802124,OK,
10/19/18 9:45,3316297,OK,10/19/18 9:45,54421.69531,OK,10/19/18 9:45,48.37545013,OK,10/19/18 9:45,1613.26416,OK,10/19/18 9:45,65798868,OK,10/19/18 9:45,1.340094482,OK,10/19/18 9:45,172.9237213,OK,10/19/18 9:45,386.3443604,OK,
10/19/18 10:00,3316328,OK,10/19/18 10:00,54422.04297,OK,10/19/18 10:00,47.72423172,OK,10/19/18 10:00,1603.253418,OK,10/19/18 10:00,65799288,OK,10/19/18 10:00,1.33527063,OK,10/19/18 10:00,176.0436859,OK,10/19/18 10:00,382.1716309,OK,
10/19/18 10:15,3316359,OK,10/19/18 10:15,54422.36328,OK,10/19/18 10:15,45.21385956,OK,10/19/18 10:15,1502.338745,OK,10/19/18 10:15,65799676,OK,10/19/18 10:15,1.253773682,OK,10/19/18 10:15,174.1645966,OK,10/19/18 10:15,377.7602539,OK,
10/19/18 10:30,3316391,OK,10/19/18 10:30,54422.69922,OK,10/19/18 10:30,56.92956543,OK,10/19/18 10:30,1952.155884,OK,10/19/18 10:30,65800076,OK,10/19/18 10:30,1.630148315,OK,10/19/18 10:30,174.6301727,OK,10/19/18 10:30,373.7063293,OK,
10/19/18 10:45,3316421,OK,10/19/18 10:45,54423.05859,OK,10/19/18 10:45,50.41349792,OK,10/19/18 10:45,1705.14856,OK,10/19/18 10:45,65800508,OK,10/19/18 10:45,1.423814575,OK,10/19/18 10:45,175.2195435,OK,10/19/18 10:45,374.9090271,OK,
10/19/18 11:00,3316453,OK,10/19/18 11:00,54423.38281,OK,10/19/18 11:00,44.41423035,OK,10/19/18 11:00,1478.710449,OK,10/19/18 11:00,65800896,OK,10/19/18 11:00,1.234696289,OK,10/19/18 11:00,175.7439728,OK,10/19/18 11:00,373.6152039,OK,
10/19/18 11:15,3316485,OK,10/19/18 11:15,54423.70313,OK,10/19/18 11:15,52.23420715,OK,10/19/18 11:15,1781.563599,OK,10/19/18 11:15,65801280,OK,10/19/18 11:15,1.487487305,OK,10/19/18 11:15,176.7323761,OK,10/19/18 11:15,373.5166016,OK,
10/19/18 11:30,3316517,OK,10/19/18 11:30,54424.02734,OK,10/19/18 11:30,43.93786621,OK,10/19/18 11:30,1467.265137,OK,10/19/18 11:30,65801664,OK,10/19/18 11:30,1.225014893,OK,10/19/18 11:30,177.4865875,OK,10/19/18 11:30,374.0476685,OK,
10/19/18 11:45,3316549,OK,10/19/18 11:45,54424.32422,OK,10/19/18 11:45,48.32320404,OK,10/19/18 11:45,1613.356445,OK,10/19/18 11:45,65802024,OK,10/19/18 11:45,1.346985229,OK,10/19/18 11:45,177.5045471,OK,10/19/18 11:45,373.7914124,OK,
10/19/18 12:00,3316583,OK,10/19/18 12:00,54424.64453,OK,10/19/18 12:00,44.66075134,OK,10/19/18 12:00,1498.849976,OK,10/19/18 12:00,65802408,OK,10/19/18 12:00,1.251300903,OK,10/19/18 12:00,178.6377563,OK,10/19/18 12:00,374.6437683,OK,
10/19/18 12:15,3316617,OK,10/19/18 12:15,54424.94531,OK,10/19/18 12:15,41.94629669,OK,10/19/18 12:15,1414.098267,OK,10/19/18 12:15,65802768,OK,10/19/18 12:15,1.180209473,OK,10/19/18 12:15,183.5260773,OK,10/19/18 12:15,376.2626953,OK,
10/19/18 12:30,3316651,OK,10/19/18 12:30,54425.22266,OK,10/19/18 12:30,47.79655457,OK,10/19/18 12:30,1629.93042,OK,10/19/18 12:30,65803096,OK,10/19/18 12:30,1.360509644,OK,10/19/18 12:30,181.4361115,OK,10/19/18 12:30,375.758728,OK,
10/19/18 12:45,3316685,OK,10/19/18 12:45,54425.5,OK,10/19/18 12:45,33.79199982,OK,10/19/18 12:45,1107.658936,OK,10/19/18 12:45,65803432,OK,10/19/18 12:45,0.924361328,OK,10/19/18 12:45,185.2539215,OK,10/19/18 12:45,377.4015198,OK,
10/19/18 13:00,3316720,OK,10/19/18 13:00,54425.75,OK,10/19/18 13:00,32.79427338,OK,10/19/18 13:00,1068.234985,OK,10/19/18 13:00,65803732,OK,10/19/18 13:00,0.8914823,OK,10/19/18 13:00,184.8535919,OK,10/19/18 13:00,377.1165466,OK,
10/19/18 13:15,3316754,OK,10/19/18 13:15,54425.99609,OK,10/19/18 13:15,43.58522797,OK,10/19/18 13:15,1485.259888,OK,10/19/18 13:15,65804024,OK,10/19/18 13:15,1.239440796,OK,10/19/18 13:15,185.7405548,OK,10/19/18 13:15,377.9162292,OK,
10/19/18 13:30,3316788,OK,10/19/18 13:30,54426.24609,OK,10/19/18 13:30,31.67293549,OK,10/19/18 13:30,1027.143433,OK,10/19/18 13:30,65804324,OK,10/19/18 13:30,0.857153992,OK,10/19/18 13:30,185.568222,OK,10/19/18 13:30,377.6806641,OK,
10/19/18 13:45,3316824,OK,10/19/18 13:45,54426.49219,OK,10/19/18 13:45,45.26032257,OK,10/19/18 13:45,1549.945679,OK,10/19/18 13:45,65804624,OK,10/19/18 13:45,1.293412354,OK,10/19/18 13:45,185.8525543,OK,10/19/18 13:45,377.4031677,OK,
10/19/18 14:00,3316861,OK,10/19/18 14:00,54426.73438,OK,10/19/18 14:00,34.75875854,OK,10/19/18 14:00,1145.804443,OK,10/19/18 14:00,65804912,OK,10/19/18 14:00,0.956174133,OK,10/19/18 14:00,185.6169281,OK,10/19/18 14:00,377.882019,OK,
10/19/18 14:15,3316901,OK,10/19/18 14:15,54426.96094,OK,10/19/18 14:15,30.40966988,OK,10/19/18 14:15,981.2824097,OK,10/19/18 14:15,65805180,OK,10/19/18 14:15,0.818827454,OK,10/19/18 14:15,186.7233582,OK,10/19/18 14:15,377.4372559,OK,
10/19/18 14:30,3316938,OK,10/19/18 14:30,54427.20313,OK,10/19/18 14:30,35.35195923,OK,10/19/18 14:30,1143.591187,OK,10/19/18 14:30,65805472,OK,10/19/18 14:30,0.954325989,OK,10/19/18 14:30,185.6038971,OK,10/19/18 14:30,377.7904663,OK,
10/19/18 14:45,3316977,OK,10/19/18 14:45,54427.44141,OK,10/19/18 14:45,34.2040329,OK,10/19/18 14:45,1125.921387,OK,10/19/18 14:45,65805756,OK,10/19/18 14:45,0.939551636,OK,10/19/18 14:45,186.164032,OK,10/19/18 14:45,377.5986328,OK,
10/19/18 15:00,3317011,OK,10/19/18 15:00,54427.6875,OK,10/19/18 15:00,40.85533905,OK,10/19/18 15:00,1379.218506,OK,10/19/18 15:00,65806056,OK,10/19/18 15:00,1.150984619,OK,10/19/18 15:00,185.2458038,OK,10/19/18 15:00,377.0621338,OK,
10/19/18 15:15,3317053,OK,10/19/18 15:15,54427.95703,OK,10/19/18 15:15,40.34251022,OK,10/19/18 15:15,1358.009766,OK,10/19/18 15:15,65806372,OK,10/19/18 15:15,1.133302124,OK,10/19/18 15:15,184.9733276,OK,10/19/18 15:15,377.1717529,OK,
10/19/18 15:30,3317089,OK,10/19/18 15:30,54428.21094,OK,10/19/18 15:30,38.1243515,OK,10/19/18 15:30,1275.38916,OK,10/19/18 15:30,65806680,OK,10/19/18 15:30,1.064305664,OK,10/19/18 15:30,185.7271881,OK,10/19/18 15:30,377.7391663,OK,
10/19/18 15:45,3317129,OK,10/19/18 15:45,54428.49609,OK,10/19/18 15:45,38.84953308,OK,10/19/18 15:45,1301.499756,OK,10/19/18 15:45,65807024,OK,10/19/18 15:45,1.08612915,OK,10/19/18 15:45,185.1869202,OK,10/19/18 15:45,377.3207092,OK,
10/19/18 16:00,3317166,OK,10/19/18 16:00,54428.78906,OK,10/19/18 16:00,37.27346039,OK,10/19/18 16:00,1243.396484,OK,10/19/18 16:00,65807368,OK,10/19/18 16:00,1.037593506,OK,10/19/18 16:00,185.9659882,OK,10/19/18 16:00,377.7209778,OK,
10/19/18 16:15,3317202,OK,10/19/18 16:15,54429.07813,OK,10/19/18 16:15,48.04951477,OK,10/19/18 16:15,1656.961792,OK,10/19/18 16:15,65807720,OK,10/19/18 16:15,1.382749146,OK,10/19/18 16:15,185.4423065,OK,10/19/18 16:15,377.2233276,OK,
10/19/18 16:30,3317240,OK,10/19/18 16:30,54429.39844,OK,10/19/18 16:30,43.33533478,OK,10/19/18 16:30,1456.984619,OK,10/19/18 16:30,65808104,OK,10/19/18 16:30,1.21619458,OK,10/19/18 16:30,180.824234,OK,10/19/18 16:30,375.5419312,OK,
