OSU_RTS.MDBUS_C1.072_CDT Time [SNAP],OSU_RTS.MDBUS_C1.072_CDT Value [SNAP],OSU_RTS.MDBUS_C1.072_CDT Status [SNAP],OSU_RTS.MDBUS_C1.072_CHF Time [SNAP],OSU_RTS.MDBUS_C1.072_CHF Value [SNAP],OSU_RTS.MDBUS_C1.072_CHF Status [SNAP],OSU_RTS.MDBUS_C1.072_CHT Time [SNAP],OSU_RTS.MDBUS_C1.072_CHT Value [SNAP],OSU_RTS.MDBUS_C1.072_CHT Status [SNAP],OSU_RTS.MDBUS_C1.072_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.072_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.072_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.072_CVF Time [SNAP],OSU_RTS.MDBUS_C1.072_CVF Value [SNAP],OSU_RTS.MDBUS_C1.072_CVF Status [SNAP],OSU_RTS.MDBUS_C1.072_CWRT Time [SNAP],OSU_RTS.MDBUS_C1.072_CWRT Value [SNAP],OSU_RTS.MDBUS_C1.072_CWRT Status [SNAP],OSU_RTS.MDBUS_C1.072_HF Time [SNAP],OSU_RTS.MDBUS_C1.072_HF Value [SNAP],OSU_RTS.MDBUS_C1.072_HF Status [SNAP],OSU_RTS.MDBUS_C1.072_HGT Time [SNAP],OSU_RTS.MDBUS_C1.072_HGT Value [SNAP],OSU_RTS.MDBUS_C1.072_HGT Status [SNAP],OSU_RTS.MDBUS_CC.072_MHT Time [SNAP],OSU_RTS.MDBUS_CC.072_MHT Value [SNAP],OSU_RTS.MDBUS_CC.072_MHT Status [SNAP],OSU_RTS.MDBUS_CC.072_PHT Time [SNAP],OSU_RTS.MDBUS_CC.072_PHT Value [SNAP],OSU_RTS.MDBUS_CC.072_PHT Status [SNAP],OSU_RTS.MDBUS_E3.072_E01 Time [SNAP],OSU_RTS.MDBUS_E3.072_E01 Value [SNAP],OSU_RTS.MDBUS_E3.072_E01 Status [SNAP],Comments
10/16/18 18:30,21.46208191,OK,10/16/18 18:30,0,OK,10/16/18 18:30,4126809.25,OK,10/16/18 18:30,41.63720703,OK,10/16/18 18:30,0,OK,10/16/18 18:30,63.0993042,OK,10/16/18 18:30,0,OK,10/16/18 18:30,49521711,OK,,,,,,,10/16/18 18:30,1069451.235,OK,
10/16/18 18:45,21.32543755,OK,10/16/18 18:45,0,OK,10/16/18 18:45,4126809.25,OK,10/16/18 18:45,42.25948715,OK,10/16/18 18:45,0,OK,10/16/18 18:45,63.58491516,OK,10/16/18 18:45,0,OK,10/16/18 18:45,49521711,OK,,,,,,,10/16/18 18:45,1069512.312,OK,
10/16/18 19:00,21.23004723,OK,10/16/18 19:00,0,OK,10/16/18 19:00,4126809.25,OK,10/16/18 19:00,42.82917404,OK,10/16/18 19:00,0,OK,10/16/18 19:00,64.05921173,OK,10/16/18 19:00,0,OK,10/16/18 19:00,49521711,OK,,,,,,,10/16/18 19:00,1069573.225,OK,
10/16/18 19:15,20.91279793,OK,10/16/18 19:15,0,OK,10/16/18 19:15,4126809.25,OK,10/16/18 19:15,43.19244766,OK,10/16/18 19:15,0,OK,10/16/18 19:15,64.10525513,OK,10/16/18 19:15,0,OK,10/16/18 19:15,49521711,OK,,,,,,,10/16/18 19:15,1069641.185,OK,
10/16/18 19:30,20.63923454,OK,10/16/18 19:30,0,OK,10/16/18 19:30,4126809.25,OK,10/16/18 19:30,43.63921738,OK,10/16/18 19:30,0,OK,10/16/18 19:30,64.27845001,OK,10/16/18 19:30,0,OK,10/16/18 19:30,49521711,OK,,,,,,,10/16/18 19:30,1069705.899,OK,
10/16/18 19:45,20.51813698,OK,10/16/18 19:45,0,OK,10/16/18 19:45,4126809.25,OK,10/16/18 19:45,43.86228561,OK,10/16/18 19:45,0,OK,10/16/18 19:45,64.38043213,OK,10/16/18 19:45,0,OK,10/16/18 19:45,49521711,OK,,,,,,,10/16/18 19:45,1069769.944,OK,
10/16/18 20:00,20.2532196,OK,10/16/18 20:00,0,OK,10/16/18 20:00,4126809.25,OK,10/16/18 20:00,44.18082809,OK,10/16/18 20:00,0,OK,10/16/18 20:00,64.43404388,OK,10/16/18 20:00,0,OK,10/16/18 20:00,49521711,OK,,,,,,,10/16/18 20:00,1069837.795,OK,
10/16/18 20:15,20.20339584,OK,10/16/18 20:15,0,OK,10/16/18 20:15,4126809.25,OK,10/16/18 20:15,44.47810745,OK,10/16/18 20:15,0,OK,10/16/18 20:15,64.68151093,OK,10/16/18 20:15,0,OK,10/16/18 20:15,49521711,OK,,,,,,,10/16/18 20:15,1069902.049,OK,
10/16/18 20:30,19.96126366,OK,10/16/18 20:30,0,OK,10/16/18 20:30,4126809.25,OK,10/16/18 20:30,44.69855118,OK,10/16/18 20:30,0,OK,10/16/18 20:30,64.65982056,OK,10/16/18 20:30,0,OK,10/16/18 20:30,49521711,OK,,,,,,,10/16/18 20:30,1069964.849,OK,
10/16/18 20:45,19.99865532,OK,10/16/18 20:45,0,OK,10/16/18 20:45,4126809.25,OK,10/16/18 20:45,44.91305923,OK,10/16/18 20:45,0,OK,10/16/18 20:45,64.91172028,OK,10/16/18 20:45,0,OK,10/16/18 20:45,49521711,OK,,,,,,,10/16/18 20:45,1070026.712,OK,
10/16/18 21:00,19.82134247,OK,10/16/18 21:00,0,OK,10/16/18 21:00,4126809.25,OK,10/16/18 21:00,45.24291611,OK,10/16/18 21:00,0,OK,10/16/18 21:00,65.0642395,OK,10/16/18 21:00,0,OK,10/16/18 21:00,49521711,OK,,,,,,,10/16/18 21:00,1070091.341,OK,
10/16/18 21:15,19.5925045,OK,10/16/18 21:15,0,OK,10/16/18 21:15,4126809.25,OK,10/16/18 21:15,45.49228287,OK,10/16/18 21:15,0,OK,10/16/18 21:15,65.08478546,OK,10/16/18 21:15,0,OK,10/16/18 21:15,49521711,OK,,,,,,,10/16/18 21:15,1070152.433,OK,
10/16/18 21:30,19.31983376,OK,10/16/18 21:30,0,OK,10/16/18 21:30,4126809.25,OK,10/16/18 21:30,45.78441238,OK,10/16/18 21:30,0,OK,10/16/18 21:30,65.10424805,OK,10/16/18 21:30,0,OK,10/16/18 21:30,49521711,OK,,,,,,,10/16/18 21:30,1070211.894,OK,
10/16/18 21:45,19.22840118,OK,10/16/18 21:45,0,OK,10/16/18 21:45,4126809.25,OK,10/16/18 21:45,45.99036789,OK,10/16/18 21:45,0,OK,10/16/18 21:45,65.21877289,OK,10/16/18 21:45,0,OK,10/16/18 21:45,49521711,OK,,,,,,,10/16/18 21:45,1070271.559,OK,
10/16/18 22:00,19.29476929,OK,10/16/18 22:00,0,OK,10/16/18 22:00,4126809.25,OK,10/16/18 22:00,46.05511093,OK,10/16/18 22:00,0,OK,10/16/18 22:00,65.34988403,OK,10/16/18 22:00,0,OK,10/16/18 22:00,49521711,OK,,,,,,,10/16/18 22:00,1070331.738,OK,
10/16/18 22:15,19.2871685,OK,10/16/18 22:15,0,OK,10/16/18 22:15,4126809.25,OK,10/16/18 22:15,46.21143723,OK,10/16/18 22:15,0,OK,10/16/18 22:15,65.49860382,OK,10/16/18 22:15,0,OK,10/16/18 22:15,49521711,OK,,,,,,,10/16/18 22:15,1070392.713,OK,
10/16/18 22:30,19.05151176,OK,10/16/18 22:30,0,OK,10/16/18 22:30,4126809.25,OK,10/16/18 22:30,46.47785568,OK,10/16/18 22:30,0,OK,10/16/18 22:30,65.52936554,OK,10/16/18 22:30,0,OK,10/16/18 22:30,49521711,OK,,,,,,,10/16/18 22:30,1070451.331,OK,
10/16/18 22:45,18.8217907,OK,10/16/18 22:45,0,OK,10/16/18 22:45,4126809.25,OK,10/16/18 22:45,46.76542282,OK,10/16/18 22:45,0,OK,10/16/18 22:45,65.58721161,OK,10/16/18 22:45,0,OK,10/16/18 22:45,49521711,OK,,,,,,,10/16/18 22:45,1070508.059,OK,
10/16/18 23:00,18.94372559,OK,10/16/18 23:00,0,OK,10/16/18 23:00,4126809.25,OK,10/16/18 23:00,46.87402725,OK,10/16/18 23:00,0,OK,10/16/18 23:00,65.81774902,OK,10/16/18 23:00,0,OK,10/16/18 23:00,49521711,OK,,,,,,,10/16/18 23:00,1070563.98,OK,
10/16/18 23:15,18.89307976,OK,10/16/18 23:15,0,OK,10/16/18 23:15,4126809.25,OK,10/16/18 23:15,47.02851486,OK,10/16/18 23:15,0,OK,10/16/18 23:15,65.92160034,OK,10/16/18 23:15,0,OK,10/16/18 23:15,49521711,OK,,,,,,,10/16/18 23:15,1070615.633,OK,
10/16/18 23:30,18.75776863,OK,10/16/18 23:30,0,OK,10/16/18 23:30,4126809.25,OK,10/16/18 23:30,47.31887817,OK,10/16/18 23:30,0,OK,10/16/18 23:30,66.0766449,OK,10/16/18 23:30,0,OK,10/16/18 23:30,49521711,OK,,,,,,,10/16/18 23:30,1070667.746,OK,
10/16/18 23:45,18.58892441,OK,10/16/18 23:45,0,OK,10/16/18 23:45,4126809.25,OK,10/16/18 23:45,47.54714584,OK,10/16/18 23:45,0,OK,10/16/18 23:45,66.13607788,OK,10/16/18 23:45,0,OK,10/16/18 23:45,49521711,OK,,,,,,,10/16/18 23:45,1070719.673,OK,
10/17/18 0:00,18.51540375,OK,10/17/18 0:00,0,OK,10/17/18 0:00,4126809.25,OK,10/17/18 0:00,47.69535446,OK,10/17/18 0:00,0,OK,10/17/18 0:00,66.21075439,OK,10/17/18 0:00,0,OK,10/17/18 0:00,49521711,OK,,,,,,,10/17/18 0:00,1070769.376,OK,
10/17/18 0:15,18.43478012,OK,10/17/18 0:15,0,OK,10/17/18 0:15,4126809.25,OK,10/17/18 0:15,47.96463394,OK,10/17/18 0:15,0,OK,10/17/18 0:15,66.39942932,OK,10/17/18 0:15,0,OK,10/17/18 0:15,49521711,OK,,,,,,,10/17/18 0:15,1070817.653,OK,
10/17/18 0:30,18.3324604,OK,10/17/18 0:30,0,OK,10/17/18 0:30,4126809.25,OK,10/17/18 0:30,48.18562698,OK,10/17/18 0:30,0,OK,10/17/18 0:30,66.51807404,OK,10/17/18 0:30,0,OK,10/17/18 0:30,49521711,OK,,,,,,,10/17/18 0:30,1070865.719,OK,
10/17/18 0:45,18.16165161,OK,10/17/18 0:45,0,OK,10/17/18 0:45,4126809.25,OK,10/17/18 0:45,48.36317444,OK,10/17/18 0:45,0,OK,10/17/18 0:45,66.52482605,OK,10/17/18 0:45,0,OK,10/17/18 0:45,49521711,OK,,,,,,,10/17/18 0:45,1070913.733,OK,
10/17/18 1:00,17.94894981,OK,10/17/18 1:00,0,OK,10/17/18 1:00,4126809.25,OK,10/17/18 1:00,48.62995911,OK,10/17/18 1:00,0,OK,10/17/18 1:00,66.57891083,OK,10/17/18 1:00,0,OK,10/17/18 1:00,49521711,OK,,,,,,,10/17/18 1:00,1070961.095,OK,
10/17/18 1:15,17.86073685,OK,10/17/18 1:15,0,OK,10/17/18 1:15,4126809.25,OK,10/17/18 1:15,48.84027481,OK,10/17/18 1:15,0,OK,10/17/18 1:15,66.70100403,OK,10/17/18 1:15,0,OK,10/17/18 1:15,49521711,OK,,,,,,,10/17/18 1:15,1071007.755,OK,
10/17/18 1:30,17.84845924,OK,10/17/18 1:30,0,OK,10/17/18 1:30,4126809.25,OK,10/17/18 1:30,48.98482132,OK,10/17/18 1:30,0,OK,10/17/18 1:30,66.83327484,OK,10/17/18 1:30,0,OK,10/17/18 1:30,49521711,OK,,,,,,,10/17/18 1:30,1071054.618,OK,
10/17/18 1:45,17.7124176,OK,10/17/18 1:45,0,OK,10/17/18 1:45,4126809.25,OK,10/17/18 1:45,49.24679565,OK,10/17/18 1:45,0,OK,10/17/18 1:45,66.95922089,OK,10/17/18 1:45,0,OK,10/17/18 1:45,49521711,OK,,,,,,,10/17/18 1:45,1071101.714,OK,
10/17/18 2:00,17.63539886,OK,10/17/18 2:00,0,OK,10/17/18 2:00,4126809.25,OK,10/17/18 2:00,49.41957092,OK,10/17/18 2:00,0,OK,10/17/18 2:00,67.05496216,OK,10/17/18 2:00,0,OK,10/17/18 2:00,49521711,OK,,,,,,,10/17/18 2:00,1071148.84,OK,
10/17/18 2:15,17.4377079,OK,10/17/18 2:15,0,OK,10/17/18 2:15,4126809.25,OK,10/17/18 2:15,49.64891434,OK,10/17/18 2:15,0,OK,10/17/18 2:15,67.08663177,OK,10/17/18 2:15,0,OK,10/17/18 2:15,49521711,OK,,,,,,,10/17/18 2:15,1071195.617,OK,
10/17/18 2:30,17.45641136,OK,10/17/18 2:30,0,OK,10/17/18 2:30,4126809.25,OK,10/17/18 2:30,49.80860519,OK,10/17/18 2:30,0,OK,10/17/18 2:30,67.26500702,OK,10/17/18 2:30,0,OK,10/17/18 2:30,49521711,OK,,,,,,,10/17/18 2:30,1071242.708,OK,
10/17/18 2:45,17.31119919,OK,10/17/18 2:45,0,OK,10/17/18 2:45,4126809.25,OK,10/17/18 2:45,50.04939651,OK,10/17/18 2:45,0,OK,10/17/18 2:45,67.3605957,OK,10/17/18 2:45,0,OK,10/17/18 2:45,49521711,OK,,,,,,,10/17/18 2:45,1071290.056,OK,
10/17/18 3:00,17.15728188,OK,10/17/18 3:00,0,OK,10/17/18 3:00,4126809.25,OK,10/17/18 3:00,50.28886032,OK,10/17/18 3:00,0,OK,10/17/18 3:00,67.44613647,OK,10/17/18 3:00,0,OK,10/17/18 3:00,49521711,OK,,,,,,,10/17/18 3:00,1071336.569,OK,
10/17/18 3:15,17.19482231,OK,10/17/18 3:15,0,OK,10/17/18 3:15,4126809.25,OK,10/17/18 3:15,50.34762955,OK,10/17/18 3:15,0,OK,10/17/18 3:15,67.54244995,OK,10/17/18 3:15,0,OK,10/17/18 3:15,49521711,OK,,,,,,,10/17/18 3:15,1071383.766,OK,
10/17/18 3:30,17.08959007,OK,10/17/18 3:30,0,OK,10/17/18 3:30,4126809.25,OK,10/17/18 3:30,50.48390579,OK,10/17/18 3:30,0,OK,10/17/18 3:30,67.57349396,OK,10/17/18 3:30,0,OK,10/17/18 3:30,49521711,OK,,,,,,,10/17/18 3:30,1071431.078,OK,
10/17/18 3:45,16.99725151,OK,10/17/18 3:45,0,OK,10/17/18 3:45,4126809.25,OK,10/17/18 3:45,50.71883011,OK,10/17/18 3:45,0,OK,10/17/18 3:45,67.71608734,OK,10/17/18 3:45,0,OK,10/17/18 3:45,49521711,OK,,,,,,,10/17/18 3:45,1071478.598,OK,
10/17/18 4:00,16.93645859,OK,10/17/18 4:00,0,OK,10/17/18 4:00,4126809.25,OK,10/17/18 4:00,50.85174942,OK,10/17/18 4:00,0,OK,10/17/18 4:00,67.78821564,OK,10/17/18 4:00,0,OK,10/17/18 4:00,49521711,OK,,,,,,,10/17/18 4:00,1071524.86,OK,
10/17/18 4:15,16.76226616,OK,10/17/18 4:15,0,OK,10/17/18 4:15,4126809.25,OK,10/17/18 4:15,51.06813431,OK,10/17/18 4:15,0,OK,10/17/18 4:15,67.83040619,OK,10/17/18 4:15,0,OK,10/17/18 4:15,49521711,OK,,,,,,,10/17/18 4:15,1071571.443,OK,
10/17/18 4:30,16.76290131,OK,10/17/18 4:30,0,OK,10/17/18 4:30,4126809.25,OK,10/17/18 4:30,51.23330688,OK,10/17/18 4:30,0,OK,10/17/18 4:30,67.99620819,OK,10/17/18 4:30,0,OK,10/17/18 4:30,49521711,OK,,,,,,,10/17/18 4:30,1071618.702,OK,
10/17/18 4:45,16.72525597,OK,10/17/18 4:45,0,OK,10/17/18 4:45,4126809.25,OK,10/17/18 4:45,51.36098099,OK,10/17/18 4:45,0,OK,10/17/18 4:45,68.08624268,OK,10/17/18 4:45,0,OK,10/17/18 4:45,49521711,OK,,,,,,,10/17/18 4:45,1071665.204,OK,
10/17/18 5:00,16.4597683,OK,10/17/18 5:00,0,OK,10/17/18 5:00,4126809.25,OK,10/17/18 5:00,51.64570236,OK,10/17/18 5:00,0,OK,10/17/18 5:00,68.10547638,OK,10/17/18 5:00,0,OK,10/17/18 5:00,49521711,OK,,,,,,,10/17/18 5:00,1071711.465,OK,
10/17/18 5:15,16.40773773,OK,10/17/18 5:15,0,OK,10/17/18 5:15,4126809.25,OK,10/17/18 5:15,51.76452255,OK,10/17/18 5:15,0,OK,10/17/18 5:15,68.1722641,OK,10/17/18 5:15,0,OK,10/17/18 5:15,49521711,OK,,,,,,,10/17/18 5:15,1071763.742,OK,
10/17/18 5:30,16.34228516,OK,10/17/18 5:30,0,OK,10/17/18 5:30,4126809.25,OK,10/17/18 5:30,51.91831589,OK,10/17/18 5:30,0,OK,10/17/18 5:30,68.26059723,OK,10/17/18 5:30,0,OK,10/17/18 5:30,49521711,OK,,,,,,,10/17/18 5:30,1071815.582,OK,
10/17/18 5:45,16.24850655,OK,10/17/18 5:45,0,OK,10/17/18 5:45,4126809.25,OK,10/17/18 5:45,52.1224823,OK,10/17/18 5:45,0,OK,10/17/18 5:45,68.37099457,OK,10/17/18 5:45,0,OK,10/17/18 5:45,49521711,OK,,,,,,,10/17/18 5:45,1071868.317,OK,
10/17/18 6:00,16.04714966,OK,10/17/18 6:00,0,OK,10/17/18 6:00,4126809.25,OK,10/17/18 6:00,52.31274033,OK,10/17/18 6:00,0,OK,10/17/18 6:00,68.35988617,OK,10/17/18 6:00,0,OK,10/17/18 6:00,49521711,OK,,,,,,,10/17/18 6:00,1071921.522,OK,
10/17/18 6:15,16.02242279,OK,10/17/18 6:15,0,OK,10/17/18 6:15,4126809.25,OK,10/17/18 6:15,52.46429062,OK,10/17/18 6:15,0,OK,10/17/18 6:15,68.48671722,OK,10/17/18 6:15,0,OK,10/17/18 6:15,49521711,OK,,,,,,,10/17/18 6:15,1071975.435,OK,
10/17/18 6:30,16.01044655,OK,10/17/18 6:30,0,OK,10/17/18 6:30,4126809.25,OK,10/17/18 6:30,52.55012131,OK,10/17/18 6:30,0,OK,10/17/18 6:30,68.5605545,OK,10/17/18 6:30,0,OK,10/17/18 6:30,49521711,OK,,,,,,,10/17/18 6:30,1072031.19,OK,
10/17/18 6:45,15.90247059,OK,10/17/18 6:45,0,OK,10/17/18 6:45,4126809.25,OK,10/17/18 6:45,52.66463089,OK,10/17/18 6:45,0,OK,10/17/18 6:45,68.56710052,OK,10/17/18 6:45,0,OK,10/17/18 6:45,49521711,OK,,,,,,,10/17/18 6:45,1072093.114,OK,
10/17/18 7:00,15.78593826,OK,10/17/18 7:00,0,OK,10/17/18 7:00,4126809.25,OK,10/17/18 7:00,52.94884109,OK,10/17/18 7:00,0,OK,10/17/18 7:00,68.73477173,OK,10/17/18 7:00,0,OK,10/17/18 7:00,49521711,OK,,,,,,,10/17/18 7:00,1072155.882,OK,
10/17/18 7:15,15.78348827,OK,10/17/18 7:15,0,OK,10/17/18 7:15,4126809.25,OK,10/17/18 7:15,53.0163765,OK,10/17/18 7:15,0,OK,10/17/18 7:15,68.79988098,OK,10/17/18 7:15,0,OK,10/17/18 7:15,49521711,OK,,,,,,,10/17/18 7:15,1072218.857,OK,
10/17/18 7:30,15.66745758,OK,10/17/18 7:30,0,OK,10/17/18 7:30,4126809.25,OK,10/17/18 7:30,53.1720314,OK,10/17/18 7:30,0,OK,10/17/18 7:30,68.83948517,OK,10/17/18 7:30,0,OK,10/17/18 7:30,49521711,OK,,,,,,,10/17/18 7:30,1072280.752,OK,
10/17/18 7:45,15.51185322,OK,10/17/18 7:45,0,OK,10/17/18 7:45,4126809.25,OK,10/17/18 7:45,53.35621262,OK,10/17/18 7:45,0,OK,10/17/18 7:45,68.86805725,OK,10/17/18 7:45,0,OK,10/17/18 7:45,49521711,OK,,,,,,,10/17/18 7:45,1072356.37,OK,
10/17/18 8:00,15.48654079,OK,10/17/18 8:00,0,OK,10/17/18 8:00,4126809.25,OK,10/17/18 8:00,53.49940872,OK,10/17/18 8:00,0,OK,10/17/18 8:00,68.98595428,OK,10/17/18 8:00,0,OK,10/17/18 8:00,49521711,OK,,,,,,,10/17/18 8:00,1072423.5,OK,
10/17/18 8:15,15.44678783,OK,10/17/18 8:15,0,OK,10/17/18 8:15,4126809.25,OK,10/17/18 8:15,53.58437729,OK,10/17/18 8:15,0,OK,10/17/18 8:15,69.03117371,OK,10/17/18 8:15,0,OK,10/17/18 8:15,49521711,OK,,,,,,,10/17/18 8:15,1072488.72,OK,
10/17/18 8:30,15.35148621,OK,10/17/18 8:30,0,OK,10/17/18 8:30,4126809.25,OK,10/17/18 8:30,53.74941635,OK,10/17/18 8:30,0,OK,10/17/18 8:30,69.10089874,OK,10/17/18 8:30,0,OK,10/17/18 8:30,49521711,OK,,,,,,,10/17/18 8:30,1072559.645,OK,
10/17/18 8:45,15.19647121,OK,10/17/18 8:45,0,OK,10/17/18 8:45,4126809.25,OK,10/17/18 8:45,53.91504288,OK,10/17/18 8:45,0,OK,10/17/18 8:45,69.11151886,OK,10/17/18 8:45,0,OK,10/17/18 8:45,49521711,OK,,,,,,,10/17/18 8:45,1072626.412,OK,
10/17/18 9:00,15.10985184,OK,10/17/18 9:00,0,OK,10/17/18 9:00,4126809.25,OK,10/17/18 9:00,54.09692001,OK,10/17/18 9:00,0,OK,10/17/18 9:00,69.20675659,OK,10/17/18 9:00,0,OK,10/17/18 9:00,49521711,OK,,,,,,,10/17/18 9:00,1072702.443,OK,
10/17/18 9:15,15.12447739,OK,10/17/18 9:15,0,OK,10/17/18 9:15,4126809.25,OK,10/17/18 9:15,54.23038101,OK,10/17/18 9:15,0,OK,10/17/18 9:15,69.3548584,OK,10/17/18 9:15,0,OK,10/17/18 9:15,49521711,OK,,,,,,,10/17/18 9:15,1072775.943,OK,
10/17/18 9:30,14.98756313,OK,10/17/18 9:30,0,OK,10/17/18 9:30,4126809.25,OK,10/17/18 9:30,54.44316101,OK,10/17/18 9:30,0,OK,10/17/18 9:30,69.43073273,OK,10/17/18 9:30,0,OK,10/17/18 9:30,49521711,OK,,,,,,,10/17/18 9:30,1072851.827,OK,
10/17/18 9:45,14.84969234,OK,10/17/18 9:45,0,OK,10/17/18 9:45,4126809.25,OK,10/17/18 9:45,54.61353683,OK,10/17/18 9:45,0,OK,10/17/18 9:45,69.46322632,OK,10/17/18 9:45,0,OK,10/17/18 9:45,49521711,OK,,,,,,,10/17/18 9:45,1072923.162,OK,
10/17/18 10:00,14.83272934,OK,10/17/18 10:00,0,OK,10/17/18 10:00,4126809.25,OK,10/17/18 10:00,54.75785828,OK,10/17/18 10:00,0,OK,10/17/18 10:00,69.5905838,OK,10/17/18 10:00,0,OK,10/17/18 10:00,49521711,OK,,,,,,,10/17/18 10:00,1072992.409,OK,
10/17/18 10:15,14.76424313,OK,10/17/18 10:15,0,OK,10/17/18 10:15,4126809.25,OK,10/17/18 10:15,54.89389038,OK,10/17/18 10:15,0,OK,10/17/18 10:15,69.65813446,OK,10/17/18 10:15,0,OK,10/17/18 10:15,49521711,OK,,,,,,,10/17/18 10:15,1073061.51,OK,
10/17/18 10:30,14.75196362,OK,10/17/18 10:30,0,OK,10/17/18 10:30,4126809.25,OK,10/17/18 10:30,54.92993164,OK,10/17/18 10:30,0,OK,10/17/18 10:30,69.68190002,OK,10/17/18 10:30,0,OK,10/17/18 10:30,49521711,OK,,,,,,,10/17/18 10:30,1073131.559,OK,
10/17/18 10:45,14.64734554,OK,10/17/18 10:45,0,OK,10/17/18 10:45,4126809.25,OK,10/17/18 10:45,55.06547546,OK,10/17/18 10:45,0,OK,10/17/18 10:45,69.71282196,OK,10/17/18 10:45,0,OK,10/17/18 10:45,49521711,OK,,,,,,,10/17/18 10:45,1073204.264,OK,
10/17/18 11:00,14.50251102,OK,10/17/18 11:00,0,OK,10/17/18 11:00,4126809.25,OK,10/17/18 11:00,55.20032883,OK,10/17/18 11:00,0,OK,10/17/18 11:00,69.70284271,OK,10/17/18 11:00,0,OK,10/17/18 11:00,49521711,OK,,,,,,,10/17/18 11:00,1073276.468,OK,
10/17/18 11:15,14.4864769,OK,10/17/18 11:15,0,OK,10/17/18 11:15,4126809.25,OK,10/17/18 11:15,55.30778122,OK,10/17/18 11:15,0,OK,10/17/18 11:15,69.79425812,OK,10/17/18 11:15,0,OK,10/17/18 11:15,49521711,OK,,,,,,,10/17/18 11:15,1073349.755,OK,
10/17/18 11:30,14.38840866,OK,10/17/18 11:30,0,OK,10/17/18 11:30,4126809.25,OK,10/17/18 11:30,55.46406937,OK,10/17/18 11:30,0,OK,10/17/18 11:30,69.85247803,OK,10/17/18 11:30,0,OK,10/17/18 11:30,49521711,OK,,,,,,,10/17/18 11:30,1073423.639,OK,
10/17/18 11:45,14.98288822,OK,10/17/18 11:45,67.18724823,OK,10/17/18 11:45,4126814.25,OK,10/17/18 11:45,49.32971573,OK,10/17/18 11:45,107.4260743,OK,10/17/18 11:45,64.31260681,OK,10/17/18 11:45,805.7606506,OK,10/17/18 11:45,49521771,OK,,,,,,,10/17/18 11:45,1073494.636,OK,
10/17/18 12:00,18.28033638,OK,10/17/18 12:00,77.03160095,OK,10/17/18 12:00,4126834,OK,10/17/18 12:00,41.52807236,OK,10/17/18 12:00,100.8622711,OK,10/17/18 12:00,59.80840683,OK,10/17/18 12:00,924.3792114,OK,10/17/18 12:00,49522008,OK,,,,,,,10/17/18 12:00,1073566.916,OK,
10/17/18 12:15,18.87657928,OK,10/17/18 12:15,73.13585663,OK,10/17/18 12:15,4126851.25,OK,10/17/18 12:15,42.46672058,OK,10/17/18 12:15,92.76341122,OK,10/17/18 12:15,61.34329605,OK,10/17/18 12:15,877.6364136,OK,10/17/18 12:15,49522215,OK,,,,,,,10/17/18 12:15,1073637.766,OK,
10/17/18 12:30,19.26068306,OK,10/17/18 12:30,63.75474167,OK,10/17/18 12:30,4126868.25,OK,10/17/18 12:30,41.54258728,OK,10/17/18 12:30,79.2367084,OK,10/17/18 12:30,60.80327225,OK,10/17/18 12:30,765.0569,OK,10/17/18 12:30,49522419,OK,,,,,,,10/17/18 12:30,1073707.869,OK,
10/17/18 12:45,19.20419502,OK,10/17/18 12:45,70.52165985,OK,10/17/18 12:45,4126885,OK,10/17/18 12:45,41.45669937,OK,10/17/18 12:45,87.90264506,OK,10/17/18 12:45,60.66089249,OK,10/17/18 12:45,846.2599182,OK,10/17/18 12:45,49522620,OK,,,,,,,10/17/18 12:45,1073778.814,OK,
10/17/18 13:00,19.23933792,OK,10/17/18 13:00,64.51042175,OK,10/17/18 13:00,4126902,OK,10/17/18 13:00,41.43470383,OK,10/17/18 13:00,80.17845087,OK,10/17/18 13:00,60.67404175,OK,10/17/18 13:00,773.3037415,OK,10/17/18 13:00,49522824,OK,,,,,,,10/17/18 13:00,1073850.422,OK,
10/17/18 13:15,19.5277729,OK,10/17/18 13:15,71.82193756,OK,10/17/18 13:15,4126918.75,OK,10/17/18 13:15,41.5160408,OK,10/17/18 13:15,88.04350888,OK,10/17/18 13:15,61.0438118,OK,10/17/18 13:15,861.8632507,OK,10/17/18 13:15,49523025,OK,,,,,,,10/17/18 13:15,1073925.145,OK,
10/17/18 13:30,19.03692436,OK,10/17/18 13:30,63.56787109,OK,10/17/18 13:30,4126935.5,OK,10/17/18 13:30,41.52874756,OK,10/17/18 13:30,79.93229523,OK,10/17/18 13:30,60.56567001,OK,10/17/18 13:30,762.8144531,OK,10/17/18 13:30,49523226,OK,,,,,,,10/17/18 13:30,1074001.001,OK,
10/17/18 13:45,19.22987366,OK,10/17/18 13:45,70.7946701,OK,10/17/18 13:45,4126952,OK,10/17/18 13:45,41.46691513,OK,10/17/18 13:45,88.05862963,OK,10/17/18 13:45,60.69678879,OK,10/17/18 13:45,848.8910522,OK,10/17/18 13:45,49523424,OK,,,,,,,10/17/18 13:45,1074082.255,OK,
