OSU_RTS.MDBUS_C1.025_CDT Time [SNAP],OSU_RTS.MDBUS_C1.025_CDT Value [SNAP],OSU_RTS.MDBUS_C1.025_CDT Status [SNAP],OSU_RTS.MDBUS_C1.025_CHF Time [SNAP],OSU_RTS.MDBUS_C1.025_CHF Value [SNAP],OSU_RTS.MDBUS_C1.025_CHF Status [SNAP],OSU_RTS.MDBUS_C1.025_CHT Time [SNAP],OSU_RTS.MDBUS_C1.025_CHT Value [SNAP],OSU_RTS.MDBUS_C1.025_CHT Status [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.025_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.025_CVF Time [SNAP],OSU_RTS.MDBUS_C1.025_CVF Value [SNAP],OSU_RTS.MDBUS_C1.025_CVF Status [SNAP],OSU_RTS.MDBUS_C1.025_HF Time [SNAP],OSU_RTS.MDBUS_C1.025_HF Value [SNAP],OSU_RTS.MDBUS_C1.025_HF Status [SNAP],OSU_RTS.MDBUS_C1.025_HGT Time [SNAP],OSU_RTS.MDBUS_C1.025_HGT Value [SNAP],OSU_RTS.MDBUS_C1.025_HGT Status [SNAP],OSU_RTS.MDBUS_CC.025_MHT Time [SNAP],OSU_RTS.MDBUS_CC.025_MHT Value [SNAP],OSU_RTS.MDBUS_CC.025_MHT Status [SNAP],OSU_RTS.MDBUS_CC.025_PHT Time [SNAP],OSU_RTS.MDBUS_CC.025_PHT Value [SNAP],OSU_RTS.MDBUS_CC.025_PHT Status [SNAP],OSU_RTS.MDBUS_E3.025_E01 Time [SNAP],OSU_RTS.MDBUS_E3.025_E01 Value [SNAP],OSU_RTS.MDBUS_E3.025_E01 Status [SNAP],OSU_RTS.MDBUS_E3.025_E02 Time [SNAP],OSU_RTS.MDBUS_E3.025_E02 Value [SNAP],OSU_RTS.MDBUS_E3.025_E02 Status [SNAP],OSU_RTS.MDBUS_RT.025S_C Time [SNAP],OSU_RTS.MDBUS_RT.025S_C Value [SNAP],OSU_RTS.MDBUS_RT.025S_C Status [SNAP],OSU_RTS.MDBUS_RT.025S_HF Time [SNAP],OSU_RTS.MDBUS_RT.025S_HF Value [SNAP],OSU_RTS.MDBUS_RT.025S_HF Status [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.025S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.025S_I Time [SNAP],OSU_RTS.MDBUS_RT.025S_I Value [SNAP],OSU_RTS.MDBUS_RT.025S_I Status [SNAP],OSU_RTS.MDBUS_RT.025S_P Time [SNAP],OSU_RTS.MDBUS_RT.025S_P Value [SNAP],OSU_RTS.MDBUS_RT.025S_P Status [SNAP],OSU_RTS.MDBUS_RT.025S_T Time [SNAP],OSU_RTS.MDBUS_RT.025S_T Value [SNAP],OSU_RTS.MDBUS_RT.025S_T Status [SNAP],Comments
10/20/18 7:45,1.471853256,OK,10/20/18 7:45,0,OK,10/20/18 7:45,2457500.5,OK,10/20/18 7:45,58.20129395,OK,10/20/18 7:45,56.7294426,OK,10/20/18 7:45,0,OK,10/20/18 7:45,0,OK,10/20/18 7:45,29490006,OK,,,,,,,10/20/18 7:45,371853,OK,10/20/18 7:45,201345,OK,10/20/18 7:45,19659.55469,OK,10/20/18 7:45,356.7095337,OK,10/20/18 7:45,24373412,OK,10/20/18 7:45,0.297784058,OK,10/20/18 7:45,179.2472382,OK,10/20/18 7:45,380.5446777,OK,
10/20/18 8:00,1.458809733,OK,10/20/18 8:00,0,OK,10/20/18 8:00,2457500.5,OK,10/20/18 8:00,58.44078064,OK,10/20/18 8:00,56.98197174,OK,10/20/18 8:00,0,OK,10/20/18 8:00,0,OK,10/20/18 8:00,29490006,OK,,,,,,,10/20/18 8:00,371865,OK,10/20/18 8:00,201352,OK,10/20/18 8:00,19659.63281,OK,10/20/18 8:00,384.6607056,OK,10/20/18 8:00,24373508,OK,10/20/18 8:00,0.321114868,OK,10/20/18 8:00,179.4445343,OK,10/20/18 8:00,380.1990356,OK,
10/20/18 8:15,1.409311771,OK,10/20/18 8:15,0,OK,10/20/18 8:15,2457500.5,OK,10/20/18 8:15,58.62843704,OK,10/20/18 8:15,57.21912384,OK,10/20/18 8:15,0,OK,10/20/18 8:15,0,OK,10/20/18 8:15,29490006,OK,,,,,,,10/20/18 8:15,371878,OK,10/20/18 8:15,201359,OK,10/20/18 8:15,19659.70898,OK,10/20/18 8:15,377.1893921,OK,10/20/18 8:15,24373598,OK,10/20/18 8:15,0.314870728,OK,10/20/18 8:15,179.7992096,OK,10/20/18 8:15,380.4902344,OK,
10/20/18 8:30,1.385940194,OK,10/20/18 8:30,0,OK,10/20/18 8:30,2457500.5,OK,10/20/18 8:30,58.79908752,OK,10/20/18 8:30,57.41314697,OK,10/20/18 8:30,0,OK,10/20/18 8:30,0,OK,10/20/18 8:30,29490006,OK,,,,,,,10/20/18 8:30,371891,OK,10/20/18 8:30,201367,OK,10/20/18 8:30,19659.7832,OK,10/20/18 8:30,358.519043,OK,10/20/18 8:30,24373688,OK,10/20/18 8:30,0.299260345,OK,10/20/18 8:30,181.197403,OK,10/20/18 8:30,381.1185303,OK,
10/20/18 8:45,1.389511347,OK,10/20/18 8:45,0,OK,10/20/18 8:45,2457500.5,OK,10/20/18 8:45,58.96569061,OK,10/20/18 8:45,57.5761795,OK,10/20/18 8:45,0,OK,10/20/18 8:45,0,OK,10/20/18 8:45,29490006,OK,,,,,,,10/20/18 8:45,371904,OK,10/20/18 8:45,201374,OK,10/20/18 8:45,19659.85938,OK,10/20/18 8:45,365.8804932,OK,10/20/18 8:45,24373778,OK,10/20/18 8:45,0.305049835,OK,10/20/18 8:45,183.1578217,OK,10/20/18 8:45,382.1653442,OK,
10/20/18 9:00,1.32756424,OK,10/20/18 9:00,0,OK,10/20/18 9:00,2457500.5,OK,10/20/18 9:00,59.17256927,OK,10/20/18 9:00,57.84500504,OK,10/20/18 9:00,0,OK,10/20/18 9:00,0,OK,10/20/18 9:00,29490006,OK,,,,,,,10/20/18 9:00,371916,OK,10/20/18 9:00,201379,OK,10/20/18 9:00,19659.93359,OK,10/20/18 9:00,346.1849365,OK,10/20/18 9:00,24373868,OK,10/20/18 9:00,0.288893127,OK,10/20/18 9:00,185.4923859,OK,10/20/18 9:00,382.3861084,OK,
10/20/18 9:15,1.252658248,OK,10/20/18 9:15,0,OK,10/20/18 9:15,2457500.5,OK,10/20/18 9:15,59.33624649,OK,10/20/18 9:15,58.08358765,OK,10/20/18 9:15,0,OK,10/20/18 9:15,0,OK,10/20/18 9:15,29490006,OK,,,,,,,10/20/18 9:15,371928,OK,10/20/18 9:15,201384,OK,10/20/18 9:15,19660.00781,OK,10/20/18 9:15,359.9359436,OK,10/20/18 9:15,24373956,OK,10/20/18 9:15,0.30042865,OK,10/20/18 9:15,182.0125732,OK,10/20/18 9:15,381.3622742,OK,
10/20/18 9:30,1.308778167,OK,10/20/18 9:30,0,OK,10/20/18 9:30,2457500.5,OK,10/20/18 9:30,59.57099915,OK,10/20/18 9:30,58.26222229,OK,10/20/18 9:30,0,OK,10/20/18 9:30,0,OK,10/20/18 9:30,29490006,OK,,,,,,,10/20/18 9:30,371941,OK,10/20/18 9:30,201389,OK,10/20/18 9:30,19660.07813,OK,10/20/18 9:30,322.2828064,OK,10/20/18 9:30,24374040,OK,10/20/18 9:30,0.268725647,OK,10/20/18 9:30,182.962265,OK,10/20/18 9:30,381.928894,OK,
10/20/18 9:45,1.230884314,OK,10/20/18 9:45,0.383598655,OK,10/20/18 9:45,2457500.5,OK,10/20/18 9:45,59.65597916,OK,10/20/18 9:45,58.4250946,OK,10/20/18 9:45,7.479043621,OK,10/20/18 9:45,4.603183866,OK,10/20/18 9:45,29490006,OK,,,,,,,10/20/18 9:45,371953,OK,10/20/18 9:45,201394,OK,10/20/18 9:45,19660.14648,OK,10/20/18 9:45,334.4532776,OK,10/20/18 9:45,24374124,OK,10/20/18 9:45,0.278903137,OK,10/20/18 9:45,183.7117462,OK,10/20/18 9:45,381.9425964,OK,
10/20/18 10:00,-2.709382534,OK,10/20/18 10:00,0,OK,10/20/18 10:00,2457501.5,OK,10/20/18 10:00,58.94706345,OK,10/20/18 10:00,61.65644836,OK,10/20/18 10:00,61.84628898,OK,10/20/18 10:00,0,OK,10/20/18 10:00,29490018,OK,,,,,,,10/20/18 10:00,371965,OK,10/20/18 10:00,201399,OK,10/20/18 10:00,19660.21289,OK,10/20/18 10:00,313.0108948,OK,10/20/18 10:00,24374204,OK,10/20/18 10:00,0.261253876,OK,10/20/18 10:00,182.5234833,OK,10/20/18 10:00,381.4702148,OK,
10/20/18 10:15,11.95709133,OK,10/20/18 10:15,28.31365013,OK,10/20/18 10:15,2457506,OK,10/20/18 10:15,58.65452576,OK,10/20/18 10:15,46.69743729,OK,10/20/18 10:15,56.61859654,OK,10/20/18 10:15,339.145134,OK,10/20/18 10:15,29490072,OK,,,,,,,10/20/18 10:15,371978,OK,10/20/18 10:15,201404,OK,10/20/18 10:15,19660.2793,OK,10/20/18 10:15,303.261322,OK,10/20/18 10:15,24374282,OK,10/20/18 10:15,0.252844818,OK,10/20/18 10:15,183.7622223,OK,10/20/18 10:15,382.316864,OK,
10/20/18 10:30,5.06098175,OK,10/20/18 10:30,11.98958397,OK,10/20/18 10:30,2457509.75,OK,10/20/18 10:30,49.97914505,OK,10/20/18 10:30,44.91815948,OK,10/20/18 10:30,56.67791983,OK,10/20/18 10:30,143.8750076,OK,10/20/18 10:30,29490117,OK,,,,,,,10/20/18 10:30,371990,OK,10/20/18 10:30,201409,OK,10/20/18 10:30,19660.34375,OK,10/20/18 10:30,333.7732239,OK,10/20/18 10:30,24374360,OK,10/20/18 10:30,0.278585388,OK,10/20/18 10:30,182.382309,OK,10/20/18 10:30,381.4509888,OK,
10/20/18 10:45,3.706358433,OK,10/20/18 10:45,8.689524651,OK,10/20/18 10:45,2457512.5,OK,10/20/18 10:45,48.79296112,OK,10/20/18 10:45,45.08660126,OK,10/20/18 10:45,56.09185668,OK,10/20/18 10:45,104.2742958,OK,10/20/18 10:45,29490150,OK,,,,,,,10/20/18 10:45,372002,OK,10/20/18 10:45,201414,OK,10/20/18 10:45,19660.4082,OK,10/20/18 10:45,325.7955933,OK,10/20/18 10:45,24374438,OK,10/20/18 10:45,0.271657776,OK,10/20/18 10:45,183.3756561,OK,10/20/18 10:45,382.0269165,OK,
10/20/18 11:00,3.872863293,OK,10/20/18 11:00,9.163640976,OK,10/20/18 11:00,2457514.5,OK,10/20/18 11:00,49.00111771,OK,10/20/18 11:00,45.12825394,OK,10/20/18 11:00,56.61133321,OK,10/20/18 11:00,109.9636917,OK,10/20/18 11:00,29490174,OK,,,,,,,10/20/18 11:00,372015,OK,10/20/18 11:00,201419,OK,10/20/18 11:00,19660.47461,OK,10/20/18 11:00,294.5378113,OK,10/20/18 11:00,24374516,OK,10/20/18 11:00,0.245622726,OK,10/20/18 11:00,183.4951324,OK,10/20/18 11:00,381.8370361,OK,
10/20/18 11:15,3.285482883,OK,10/20/18 11:15,7.642566681,OK,10/20/18 11:15,2457516.75,OK,10/20/18 11:15,49.0497818,OK,10/20/18 11:15,45.7643013,OK,10/20/18 11:15,55.52272095,OK,10/20/18 11:15,91.71080017,OK,10/20/18 11:15,29490201,OK,,,,,,,10/20/18 11:15,372027,OK,10/20/18 11:15,201424,OK,10/20/18 11:15,19660.53125,OK,10/20/18 11:15,268.9660339,OK,10/20/18 11:15,24374584,OK,10/20/18 11:15,0.224279739,OK,10/20/18 11:15,183.3399811,OK,10/20/18 11:15,381.9468994,OK,
10/20/18 11:30,4.621353149,OK,10/20/18 11:30,10.89651299,OK,10/20/18 11:30,2457519,OK,10/20/18 11:30,49.52192307,OK,10/20/18 11:30,44.9005661,OK,10/20/18 11:30,56.42433403,OK,10/20/18 11:30,130.7581558,OK,10/20/18 11:30,29490228,OK,,,,,,,10/20/18 11:30,372039,OK,10/20/18 11:30,201429,OK,10/20/18 11:30,19660.58984,OK,10/20/18 11:30,226.6085205,OK,10/20/18 11:30,24374654,OK,10/20/18 11:30,0.188954193,OK,10/20/18 11:30,184.0530853,OK,10/20/18 11:30,382.2202759,OK,
10/20/18 11:45,4.030085564,OK,10/20/18 11:45,9.469798088,OK,10/20/18 11:45,2457521.5,OK,10/20/18 11:45,48.83306122,OK,10/20/18 11:45,44.80297089,OK,10/20/18 11:45,56.20967316,OK,10/20/18 11:45,113.6375771,OK,10/20/18 11:45,29490258,OK,,,,,,,10/20/18 11:45,372052,OK,10/20/18 11:45,201434,OK,10/20/18 11:45,19660.64648,OK,10/20/18 11:45,300.5331116,OK,10/20/18 11:45,24374722,OK,10/20/18 11:45,0.250569473,OK,10/20/18 11:45,182.3607788,OK,10/20/18 11:45,381.9146729,OK,
10/20/18 12:00,2.826056957,OK,10/20/18 12:00,6.644207478,OK,10/20/18 12:00,2457523.5,OK,10/20/18 12:00,48.44828796,OK,10/20/18 12:00,45.62223053,OK,10/20/18 12:00,56.26290909,OK,10/20/18 12:00,79.73048973,OK,10/20/18 12:00,29490282,OK,,,,,,,10/20/18 12:00,372064,OK,10/20/18 12:00,201439,OK,10/20/18 12:00,19660.70898,OK,10/20/18 12:00,246.8995667,OK,10/20/18 12:00,24374798,OK,10/20/18 12:00,0.205902054,OK,10/20/18 12:00,184.101059,OK,10/20/18 12:00,381.9564819,OK,
10/20/18 12:15,4.24852562,OK,10/20/18 12:15,9.613900185,OK,10/20/18 12:15,2457525.5,OK,10/20/18 12:15,48.96850586,OK,10/20/18 12:15,44.71997833,OK,10/20/18 12:15,54.22111614,OK,10/20/18 12:15,115.5622559,OK,10/20/18 12:15,29490306,OK,,,,,,,10/20/18 12:15,372077,OK,10/20/18 12:15,201444,OK,10/20/18 12:15,19660.77148,OK,10/20/18 12:15,306.6716614,OK,10/20/18 12:15,24374872,OK,10/20/18 12:15,0.255969162,OK,10/20/18 12:15,182.0337372,OK,10/20/18 12:15,381.7357788,OK,
10/20/18 12:30,3.717728615,OK,10/20/18 12:30,8.640037537,OK,10/20/18 12:30,2457527.75,OK,10/20/18 12:30,48.48432541,OK,10/20/18 12:30,44.76659775,OK,10/20/18 12:30,55.59009697,OK,10/20/18 12:30,103.6804504,OK,10/20/18 12:30,29490333,OK,,,,,,,10/20/18 12:30,372089,OK,10/20/18 12:30,201449,OK,10/20/18 12:30,19660.83203,OK,10/20/18 12:30,301.6599731,OK,10/20/18 12:30,24374944,OK,10/20/18 12:30,0.251553543,OK,10/20/18 12:30,183.7974396,OK,10/20/18 12:30,381.9904785,OK,
10/20/18 12:45,3.479261398,OK,10/20/18 12:45,8.206029892,OK,10/20/18 12:45,2457529.75,OK,10/20/18 12:45,48.57659912,OK,10/20/18 12:45,45.09733582,OK,10/20/18 12:45,56.42788228,OK,10/20/18 12:45,98.4723587,OK,10/20/18 12:45,29490357,OK,,,,,,,10/20/18 12:45,372102,OK,10/20/18 12:45,201454,OK,10/20/18 12:45,19660.88867,OK,10/20/18 12:45,250.7261963,OK,10/20/18 12:45,24375012,OK,10/20/18 12:45,0.209073151,OK,10/20/18 12:45,183.2479706,OK,10/20/18 12:45,381.8939209,OK,
10/20/18 13:00,3.526028872,OK,10/20/18 13:00,7.836830616,OK,10/20/18 13:00,2457532,OK,10/20/18 13:00,48.71670532,OK,10/20/18 13:00,45.19067383,OK,10/20/18 13:00,53.2119122,OK,10/20/18 13:00,94.04196739,OK,10/20/18 13:00,29490384,OK,,,,,,,10/20/18 13:00,372114,OK,10/20/18 13:00,201459,OK,10/20/18 13:00,19660.9375,OK,10/20/18 13:00,220.1622314,OK,10/20/18 13:00,24375072,OK,10/20/18 13:00,0.183599518,OK,10/20/18 13:00,183.5294952,OK,10/20/18 13:00,381.8368835,OK,
10/20/18 13:15,3.418878317,OK,10/20/18 13:15,8.019046783,OK,10/20/18 13:15,2457534,OK,10/20/18 13:15,48.71083832,OK,10/20/18 13:15,45.29196167,OK,10/20/18 13:15,56.12364442,OK,10/20/18 13:15,96.2285614,OK,10/20/18 13:15,29490408,OK,,,,,,,10/20/18 13:15,372126,OK,10/20/18 13:15,201464,OK,10/20/18 13:15,19660.98242,OK,10/20/18 13:15,215.3623962,OK,10/20/18 13:15,24375126,OK,10/20/18 13:15,0.179574905,OK,10/20/18 13:15,182.9938202,OK,10/20/18 13:15,381.9210815,OK,
10/20/18 13:30,3.331373692,OK,10/20/18 13:30,7.817821026,OK,10/20/18 13:30,2457536,OK,10/20/18 13:30,48.94855499,OK,10/20/18 13:30,45.61717987,OK,10/20/18 13:30,56.11036291,OK,10/20/18 13:30,93.73190689,OK,10/20/18 13:30,29490432,OK,,,,,,,10/20/18 13:30,372138,OK,10/20/18 13:30,201469,OK,10/20/18 13:30,19661.0332,OK,10/20/18 13:30,249.7556915,OK,10/20/18 13:30,24375184,OK,10/20/18 13:30,0.208451706,OK,10/20/18 13:30,183.0413361,OK,10/20/18 13:30,381.6743774,OK,
10/20/18 13:45,3.587506056,OK,10/20/18 13:45,8.009173393,OK,10/20/18 13:45,2457538,OK,10/20/18 13:45,48.72906494,OK,10/20/18 13:45,45.14155579,OK,10/20/18 13:45,53.41452856,OK,10/20/18 13:45,96.11008072,OK,10/20/18 13:45,29490456,OK,,,,,,,10/20/18 13:45,372151,OK,10/20/18 13:45,201474,OK,10/20/18 13:45,19661.08984,OK,10/20/18 13:45,297.9497681,OK,10/20/18 13:45,24375256,OK,10/20/18 13:45,0.248682465,OK,10/20/18 13:45,182.555954,OK,10/20/18 13:45,381.6713257,OK,
10/20/18 14:00,3.586254358,OK,10/20/18 14:00,8.302253723,OK,10/20/18 14:00,2457540,OK,10/20/18 14:00,48.67007065,OK,10/20/18 14:00,45.08381653,OK,10/20/18 14:00,55.43213482,OK,10/20/18 14:00,99.70955658,OK,10/20/18 14:00,29490480,OK,,,,,,,10/20/18 14:00,372164,OK,10/20/18 14:00,201479,OK,10/20/18 14:00,19661.14844,OK,10/20/18 14:00,240.1879578,OK,10/20/18 14:00,24375324,OK,10/20/18 14:00,0.20027388,OK,10/20/18 14:00,184.7138214,OK,10/20/18 14:00,382.437561,OK,
10/20/18 14:15,3.125840664,OK,10/20/18 14:15,7.349234104,OK,10/20/18 14:15,2457542,OK,10/20/18 14:15,48.65763092,OK,10/20/18 14:15,45.53178787,OK,10/20/18 14:15,56.26452859,OK,10/20/18 14:15,88.19080925,OK,10/20/18 14:15,29490504,OK,,,,,,,10/20/18 14:15,372176,OK,10/20/18 14:15,201485,OK,10/20/18 14:15,19661.19336,OK,10/20/18 14:15,208.0198517,OK,10/20/18 14:15,24375378,OK,10/20/18 14:15,0.173617676,OK,10/20/18 14:15,183.0724335,OK,10/20/18 14:15,381.7097473,OK,
10/20/18 14:30,3.352752447,OK,10/20/18 14:30,7.853606701,OK,10/20/18 14:30,2457544,OK,10/20/18 14:30,48.84030533,OK,10/20/18 14:30,45.48755264,OK,10/20/18 14:30,56.05645151,OK,10/20/18 14:30,94.24328041,OK,10/20/18 14:30,29490528,OK,,,,,,,10/20/18 14:30,372189,OK,10/20/18 14:30,201490,OK,10/20/18 14:30,19661.24023,OK,10/20/18 14:30,245.0001831,OK,10/20/18 14:30,24375436,OK,10/20/18 14:30,0.204478897,OK,10/20/18 14:30,183.3652802,OK,10/20/18 14:30,381.6635742,OK,
10/20/18 14:45,3.181272268,OK,10/20/18 14:45,7.540300846,OK,10/20/18 14:45,2457546,OK,10/20/18 14:45,48.96983337,OK,10/20/18 14:45,45.78855896,OK,10/20/18 14:45,56.72196368,OK,10/20/18 14:45,90.48361015,OK,10/20/18 14:45,29490552,OK,,,,,,,10/20/18 14:45,372201,OK,10/20/18 14:45,201495,OK,10/20/18 14:45,19661.29492,OK,10/20/18 14:45,247.4634705,OK,10/20/18 14:45,24375500,OK,10/20/18 14:45,0.206344864,OK,10/20/18 14:45,184.6912079,OK,10/20/18 14:45,382.3851929,OK,
10/20/18 15:00,3.845432043,OK,10/20/18 15:00,8.970943451,OK,10/20/18 15:00,2457548,OK,10/20/18 15:00,49.29758835,OK,10/20/18 15:00,45.45215607,OK,10/20/18 15:00,55.82752441,OK,10/20/18 15:00,107.6513214,OK,10/20/18 15:00,29490576,OK,,,,,,,10/20/18 15:00,372214,OK,10/20/18 15:00,201500,OK,10/20/18 15:00,19661.35156,OK,10/20/18 15:00,274.5257263,OK,10/20/18 15:00,24375568,OK,10/20/18 15:00,0.229046967,OK,10/20/18 15:00,183.0548859,OK,10/20/18 15:00,381.800293,OK,
10/20/18 15:15,3.857997894,OK,10/20/18 15:15,8.582399368,OK,10/20/18 15:15,2457550.25,OK,10/20/18 15:15,49.03047943,OK,10/20/18 15:15,45.17248535,OK,10/20/18 15:15,53.16534144,OK,10/20/18 15:15,102.9887924,OK,10/20/18 15:15,29490603,OK,,,,,,,10/20/18 15:15,372226,OK,10/20/18 15:15,201505,OK,10/20/18 15:15,19661.4082,OK,10/20/18 15:15,266.1481018,OK,10/20/18 15:15,24375636,OK,10/20/18 15:15,0.221922714,OK,10/20/18 15:15,182.789093,OK,10/20/18 15:15,381.9020386,OK,
10/20/18 15:30,3.622076273,OK,10/20/18 15:30,8.381924629,OK,10/20/18 15:30,2457552.25,OK,10/20/18 15:30,48.69585419,OK,10/20/18 15:30,45.07377625,OK,10/20/18 15:30,55.36447397,OK,10/20/18 15:30,100.5830956,OK,10/20/18 15:30,29490627,OK,,,,,,,10/20/18 15:30,372239,OK,10/20/18 15:30,201510,OK,10/20/18 15:30,19661.46484,OK,10/20/18 15:30,244.6112671,OK,10/20/18 15:30,24375704,OK,10/20/18 15:30,0.204165466,OK,10/20/18 15:30,182.4223175,OK,10/20/18 15:30,381.4338684,OK,
10/20/18 15:45,3.071541071,OK,10/20/18 15:45,7.04706049,OK,10/20/18 15:45,2457554.25,OK,10/20/18 15:45,48.28257751,OK,10/20/18 15:45,45.21103668,OK,10/20/18 15:45,54.94642361,OK,10/20/18 15:45,84.56472588,OK,10/20/18 15:45,29490651,OK,,,,,,,10/20/18 15:45,372252,OK,10/20/18 15:45,201515,OK,10/20/18 15:45,19661.52734,OK,10/20/18 15:45,335.2693176,OK,10/20/18 15:45,24375780,OK,10/20/18 15:45,0.279836273,OK,10/20/18 15:45,182.2250366,OK,10/20/18 15:45,381.7377625,OK,
10/20/18 16:00,3.400019646,OK,10/20/18 16:00,7.834328651,OK,10/20/18 16:00,2457556.25,OK,10/20/18 16:00,48.41464996,OK,10/20/18 16:00,45.01462936,OK,10/20/18 16:00,55.12387264,OK,10/20/18 16:00,94.01194382,OK,10/20/18 16:00,29490675,OK,,,,,,,10/20/18 16:00,372264,OK,10/20/18 16:00,201521,OK,10/20/18 16:00,19661.59375,OK,10/20/18 16:00,308.2475281,OK,10/20/18 16:00,24375860,OK,10/20/18 16:00,0.257072571,OK,10/20/18 16:00,184.7212067,OK,10/20/18 16:00,382.0690308,OK,
10/20/18 16:15,3.005354881,OK,10/20/18 16:15,6.935625553,OK,10/20/18 16:15,2457558,OK,10/20/18 16:15,48.08211899,OK,10/20/18 16:15,45.07676697,OK,10/20/18 16:15,55.20947005,OK,10/20/18 16:15,83.22750664,OK,10/20/18 16:15,29490696,OK,,,,,,,10/20/18 16:15,372277,OK,10/20/18 16:15,201526,OK,10/20/18 16:15,19661.65234,OK,10/20/18 16:15,254.7161865,OK,10/20/18 16:15,24375930,OK,10/20/18 16:15,0.212410675,OK,10/20/18 16:15,184.5036621,OK,10/20/18 16:15,382.173584,OK,
10/20/18 16:30,2.881611109,OK,10/20/18 16:30,6.744018555,OK,10/20/18 16:30,2457559.75,OK,10/20/18 16:30,48.30727768,OK,10/20/18 16:30,45.42566681,OK,10/20/18 16:30,56.00549427,OK,10/20/18 16:30,80.92822266,OK,10/20/18 16:30,29490717,OK,,,,,,,10/20/18 16:30,372289,OK,10/20/18 16:30,201531,OK,10/20/18 16:30,19661.71094,OK,10/20/18 16:30,268.9034729,OK,10/20/18 16:30,24375998,OK,10/20/18 16:30,0.224219421,OK,10/20/18 16:30,183.6378632,OK,10/20/18 16:30,382.1037903,OK,
10/20/18 16:45,3.587788582,OK,10/20/18 16:45,8.216071129,OK,10/20/18 16:45,2457561.5,OK,10/20/18 16:45,48.46730042,OK,10/20/18 16:45,44.87950897,OK,10/20/18 16:45,54.78016459,OK,10/20/18 16:45,98.59285355,OK,10/20/18 16:45,29490738,OK,,,,,,,10/20/18 16:45,372302,OK,10/20/18 16:45,201536,OK,10/20/18 16:45,19661.77148,OK,10/20/18 16:45,299.8694153,OK,10/20/18 16:45,24376072,OK,10/20/18 16:45,0.250287415,OK,10/20/18 16:45,182.3339996,OK,10/20/18 16:45,381.5894775,OK,
10/20/18 17:00,3.340780973,OK,10/20/18 17:00,7.737998486,OK,10/20/18 17:00,2457563.5,OK,10/20/18 17:00,48.04553604,OK,10/20/18 17:00,44.70475769,OK,10/20/18 17:00,55.39842647,OK,10/20/18 17:00,92.85598183,OK,10/20/18 17:00,29490762,OK,,,,,,,10/20/18 17:00,372314,OK,10/20/18 17:00,201541,OK,10/20/18 17:00,19661.83398,OK,10/20/18 17:00,276.8544617,OK,10/20/18 17:00,24376146,OK,10/20/18 17:00,0.231070374,OK,10/20/18 17:00,182.9477386,OK,10/20/18 17:00,381.4950562,OK,
10/20/18 17:15,3.199542046,OK,10/20/18 17:15,7.439528942,OK,10/20/18 17:15,2457565.5,OK,10/20/18 17:15,47.90904999,OK,10/20/18 17:15,44.7095108,OK,10/20/18 17:15,55.6116835,OK,10/20/18 17:15,89.27434731,OK,10/20/18 17:15,29490786,OK,,,,,,,10/20/18 17:15,372327,OK,10/20/18 17:15,201547,OK,10/20/18 17:15,19661.89844,OK,10/20/18 17:15,328.6061401,OK,10/20/18 17:15,24376224,OK,10/20/18 17:15,0.274265106,OK,10/20/18 17:15,182.8757172,OK,10/20/18 17:15,381.3051147,OK,
10/20/18 17:30,3.465684414,OK,10/20/18 17:30,7.925759315,OK,10/20/18 17:30,2457567.25,OK,10/20/18 17:30,48.0687561,OK,10/20/18 17:30,44.60307312,OK,10/20/18 17:30,54.69486422,OK,10/20/18 17:30,95.10911179,OK,10/20/18 17:30,29490807,OK,,,,,,,10/20/18 17:30,372339,OK,10/20/18 17:30,201552,OK,10/20/18 17:30,19661.9668,OK,10/20/18 17:30,348.6711731,OK,10/20/18 17:30,24376306,OK,10/20/18 17:30,0.290729675,OK,10/20/18 17:30,184.453598,OK,10/20/18 17:30,382.3474121,OK,
10/20/18 17:45,3.1907444,OK,10/20/18 17:45,7.261484146,OK,10/20/18 17:45,2457569,OK,10/20/18 17:45,47.72529602,OK,10/20/18 17:45,44.53455353,OK,10/20/18 17:45,54.43888579,OK,10/20/18 17:45,87.13780975,OK,10/20/18 17:45,29490828,OK,,,,,,,10/20/18 17:45,372351,OK,10/20/18 17:45,201557,OK,10/20/18 17:45,19662.03711,OK,10/20/18 17:45,324.3573303,OK,10/20/18 17:45,24376392,OK,10/20/18 17:45,0.270707458,OK,10/20/18 17:45,183.4702759,OK,10/20/18 17:45,381.7645264,OK,
