OSU_RTS.CALC.1106_DW1 Time [SNAP],OSU_RTS.CALC.1106_DW1 Value [SNAP],OSU_RTS.CALC.1106_DW1 Status [SNAP],OSU_RTS.CALC.1106_DW2 Time [SNAP],OSU_RTS.CALC.1106_DW2 Value [SNAP],OSU_RTS.CALC.1106_DW2 Status [SNAP],OSU_RTS.CALC.1106_GPALARM Time [SNAP],OSU_RTS.CALC.1106_GPALARM Value [SNAP],OSU_RTS.CALC.1106_GPALARM Status [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_CST Time [SNAP],OSU_RTS.MDBUS_RH.1106_CST Value [SNAP],OSU_RTS.MDBUS_RH.1106_CST Status [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2L Status [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Time [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Value [SNAP],OSU_RTS.MDBUS_RH.1106_D2H Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW1 Status [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Time [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Value [SNAP],OSU_RTS.MDBUS_RH.1106_DW2 Status [SNAP],OSU_RTS.MDBUS_RH.1106_EC Time [SNAP],OSU_RTS.MDBUS_RH.1106_EC Value [SNAP],OSU_RTS.MDBUS_RH.1106_EC Status [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GBV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GCV Status [SNAP],OSU_RTS.MDBUS_RH.1106_GP Time [SNAP],OSU_RTS.MDBUS_RH.1106_GP Value [SNAP],OSU_RTS.MDBUS_RH.1106_GP Status [SNAP],OSU_RTS.MDBUS_RH.1106_GT Time [SNAP],OSU_RTS.MDBUS_RH.1106_GT Value [SNAP],OSU_RTS.MDBUS_RH.1106_GT Status [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Time [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Value [SNAP],OSU_RTS.MDBUS_RH.1106_GUV Status [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1106_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1106_HST Time [SNAP],OSU_RTS.MDBUS_RH.1106_HST Value [SNAP],OSU_RTS.MDBUS_RH.1106_HST Status [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1106_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1106C_HG Status [SNAP],Comments
10/17/18 22:45,19821,OK,10/17/18 22:45,398295,OK,10/17/18 22:45,0,OK,10/17/18 22:45,15.73746014,OK,10/17/18 22:45,7.971395493,OK,10/17/18 22:45,944812.25,OK,10/17/18 22:45,57.56640244,OK,10/17/18 22:45,41.82894135,OK,10/17/18 22:45,12.11246555,OK,,,,,,,,,,10/17/18 22:45,0,OK,10/17/18 22:45,0,OK,10/17/18 22:45,0,OK,10/17/18 22:45,153.6482239,OK,10/17/18 22:45,72323.25,OK,10/17/18 22:45,11.07860292,OK,10/17/18 22:45,19821,OK,10/17/18 22:45,5079,OK,10/17/18 22:45,2102579,OK,10/17/18 22:45,5.630000114,OK,10/17/18 22:45,209969,OK,10/17/18 22:45,4.910000324,OK,10/17/18 22:45,54.04999924,OK,10/17/18 22:45,1561876,OK,10/17/18 22:45,3.554934978,OK,10/17/18 22:45,151.7829132,OK,10/17/18 22:45,5547821,OK,10/17/18 22:45,58109412,OK,10/17/18 22:45,107.9378204,OK,10/17/18 22:45,111.4927521,OK,10/17/18 22:45,86.2030668,OK,10/17/18 22:45,95.58566093,OK,10/17/18 22:45,11337747,OK,
10/17/18 23:00,19821,OK,10/17/18 23:00,398319,OK,10/17/18 23:00,0,OK,10/17/18 23:00,14.15137863,OK,10/17/18 23:00,0,OK,10/17/18 23:00,944813.25,OK,10/17/18 23:00,56.00466919,OK,10/17/18 23:00,41.85329056,OK,10/17/18 23:00,0,OK,,,,,,,,,,10/17/18 23:00,0,OK,10/17/18 23:00,0,OK,10/17/18 23:00,0,OK,10/17/18 23:00,153.3341064,OK,10/17/18 23:00,72323.25,OK,10/17/18 23:00,6.196353478,OK,10/17/18 23:00,19821,OK,10/17/18 23:00,5103,OK,10/17/18 23:00,2102602,OK,10/17/18 23:00,5.650000095,OK,10/17/18 23:00,209974,OK,10/17/18 23:00,5.039999962,OK,10/17/18 23:00,54.38000107,OK,10/17/18 23:00,1561918,OK,10/17/18 23:00,6.593011379,OK,10/17/18 23:00,287.6138916,OK,10/17/18 23:00,5547893,OK,10/17/18 23:00,58120272,OK,10/17/18 23:00,113.8567123,OK,10/17/18 23:00,120.4497223,OK,10/17/18 23:00,88.26410249,OK,10/17/18 23:00,0,OK,10/17/18 23:00,11337759,OK,
10/17/18 23:15,19821,OK,10/17/18 23:15,398334,OK,10/17/18 23:15,0,OK,10/17/18 23:15,12.9958477,OK,10/17/18 23:15,7.37381649,OK,10/17/18 23:15,944814.9375,OK,10/17/18 23:15,54.49862671,OK,10/17/18 23:15,41.50278091,OK,10/17/18 23:15,13.57091554,OK,,,,,,,,,,10/17/18 23:15,0,OK,10/17/18 23:15,0,OK,10/17/18 23:15,0,OK,10/17/18 23:15,153.2801514,OK,10/17/18 23:15,72323.25,OK,10/17/18 23:15,6.265417156,OK,10/17/18 23:15,19821,OK,10/17/18 23:15,5118,OK,10/17/18 23:15,2102624,OK,10/17/18 23:15,5.630000114,OK,10/17/18 23:15,209978,OK,10/17/18 23:15,4.990000248,OK,10/17/18 23:15,54.04999924,OK,10/17/18 23:15,1561948,OK,10/17/18 23:15,6.423190594,OK,10/17/18 23:15,280.9396362,OK,10/17/18 23:15,5547965.5,OK,10/17/18 23:15,58131184,OK,10/17/18 23:15,118.061203,OK,10/17/18 23:15,124.4843903,OK,10/17/18 23:15,88.58029533,OK,10/17/18 23:15,88.48579788,OK,10/17/18 23:15,11337780,OK,
10/17/18 23:30,19821,OK,10/17/18 23:30,398353,OK,10/17/18 23:30,0,OK,10/17/18 23:30,19.79240417,OK,10/17/18 23:30,10.26468277,OK,10/17/18 23:30,944816.25,OK,10/17/18 23:30,61.34463501,OK,10/17/18 23:30,41.55223083,OK,10/17/18 23:30,12.4152131,OK,,,,,,,,,,10/17/18 23:30,0,OK,10/17/18 23:30,0,OK,10/17/18 23:30,0,OK,10/17/18 23:30,153.4451447,OK,10/17/18 23:30,72323.25,OK,10/17/18 23:30,6.421732334,OK,10/17/18 23:30,19821,OK,10/17/18 23:30,5137,OK,10/17/18 23:30,2102646,OK,10/17/18 23:30,5.639999866,OK,10/17/18 23:30,209981,OK,10/17/18 23:30,4.950000286,OK,10/17/18 23:30,53.11999893,OK,10/17/18 23:30,1561971,OK,10/17/18 23:30,7.25886631,OK,10/17/18 23:30,320.1334229,OK,10/17/18 23:30,5548018.5,OK,10/17/18 23:30,58142164,OK,10/17/18 23:30,111.6979065,OK,10/17/18 23:30,118.9567719,OK,10/17/18 23:30,89.20023775,OK,10/17/18 23:30,123.1761932,OK,10/17/18 23:30,11337795,OK,
10/17/18 23:45,19821,OK,10/17/18 23:45,398372,OK,10/17/18 23:45,0,OK,10/17/18 23:45,13.68360996,OK,10/17/18 23:45,0,OK,10/17/18 23:45,944817.625,OK,10/17/18 23:45,55.39242554,OK,10/17/18 23:45,41.70881653,OK,10/17/18 23:45,0,OK,,,,,,,,,,10/17/18 23:45,0,OK,10/17/18 23:45,0,OK,10/17/18 23:45,0,OK,10/17/18 23:45,153.112915,OK,10/17/18 23:45,72323.25,OK,10/17/18 23:45,8.141666736,OK,10/17/18 23:45,19821,OK,10/17/18 23:45,5156,OK,10/17/18 23:45,2102666,OK,10/17/18 23:45,5.630000114,OK,10/17/18 23:45,209986,OK,10/17/18 23:45,5.170000076,OK,10/17/18 23:45,53.40000153,OK,10/17/18 23:45,1562009,OK,10/17/18 23:45,7.359660625,OK,10/17/18 23:45,330.5859985,OK,10/17/18 23:45,5548100,OK,10/17/18 23:45,58153244,OK,10/17/18 23:45,117.3598328,OK,10/17/18 23:45,124.7194977,OK,10/17/18 23:45,90.97573712,OK,10/17/18 23:45,0,OK,10/17/18 23:45,11337811.5,OK,
10/18/18 0:00,19821,OK,10/18/18 0:00,398393,OK,10/18/18 0:00,0,OK,10/18/18 0:00,10.46096039,OK,10/18/18 0:00,5.736240387,OK,10/18/18 0:00,944819.5625,OK,10/18/18 0:00,52.0925827,OK,10/18/18 0:00,41.63162231,OK,10/18/18 0:00,13.11059851,OK,,,,,,,,,,10/18/18 0:00,0,OK,10/18/18 0:00,0,OK,10/18/18 0:00,0,OK,10/18/18 0:00,154.4725342,OK,10/18/18 0:00,72323.25,OK,10/18/18 0:00,6.214088614,OK,10/18/18 0:00,19821,OK,10/18/18 0:00,5177,OK,10/18/18 0:00,2102685,OK,10/18/18 0:00,5.630000114,OK,10/18/18 0:00,209988,OK,10/18/18 0:00,4.990000248,OK,10/18/18 0:00,52.26000214,OK,10/18/18 0:00,1562024,OK,10/18/18 0:00,4.382550716,OK,10/18/18 0:00,197.6072083,OK,10/18/18 0:00,5548160,OK,10/18/18 0:00,58164476,OK,10/18/18 0:00,111.4189301,OK,10/18/18 0:00,115.8014832,OK,10/18/18 0:00,91.12825482,OK,10/18/18 0:00,68.83488464,OK,10/18/18 0:00,11337834.75,OK,
10/18/18 0:15,19821,OK,10/18/18 0:15,398407,OK,10/18/18 0:15,0,OK,10/18/18 0:15,10.27765465,OK,10/18/18 0:15,6.118576527,OK,10/18/18 0:15,944820.5,OK,10/18/18 0:15,51.62234879,OK,10/18/18 0:15,41.34469604,OK,10/18/18 0:15,14.23265668,OK,,,,,,,,,,10/18/18 0:15,0,OK,10/18/18 0:15,0,OK,10/18/18 0:15,0,OK,10/18/18 0:15,153.9654999,OK,10/18/18 0:15,72323.25,OK,10/18/18 0:15,6.211794664,OK,10/18/18 0:15,19821,OK,10/18/18 0:15,5191,OK,10/18/18 0:15,2102703,OK,10/18/18 0:15,5.650000095,OK,10/18/18 0:15,209993,OK,10/18/18 0:15,5.210000038,OK,10/18/18 0:15,52.42000198,OK,10/18/18 0:15,1562058,OK,10/18/18 0:15,7.094202995,OK,10/18/18 0:15,310.5871277,OK,10/18/18 0:15,5548239.5,OK,10/18/18 0:15,58175628,OK,10/18/18 0:15,116.888382,OK,10/18/18 0:15,123.9825821,OK,10/18/18 0:15,88.65489806,OK,10/18/18 0:15,73.42291832,OK,10/18/18 0:15,11337846,OK,
10/18/18 0:30,19821,OK,10/18/18 0:30,398419,OK,10/18/18 0:30,0,OK,10/18/18 0:30,9.62250042,OK,10/18/18 0:30,2.356421232,OK,10/18/18 0:30,944821.625,OK,10/18/18 0:30,51.18544006,OK,10/18/18 0:30,41.5629425,OK,10/18/18 0:30,5.854555362,OK,,,,,,,,,,10/18/18 0:30,0,OK,10/18/18 0:30,0,OK,10/18/18 0:30,0,OK,10/18/18 0:30,154.7601929,OK,10/18/18 0:30,72323.25,OK,10/18/18 0:30,6.189618622,OK,10/18/18 0:30,19821,OK,10/18/18 0:30,5203,OK,10/18/18 0:30,2102719,OK,10/18/18 0:30,5.639999866,OK,10/18/18 0:30,209996,OK,10/18/18 0:30,5.039999962,OK,10/18/18 0:30,51.93000031,OK,10/18/18 0:30,1562081,OK,10/18/18 0:30,5.083629608,OK,10/18/18 0:30,230.8559265,OK,10/18/18 0:30,5548310.5,OK,10/18/18 0:30,58186648,OK,10/18/18 0:30,114.223526,OK,10/18/18 0:30,119.3071594,OK,10/18/18 0:30,91.85597934,OK,10/18/18 0:30,28.27705479,OK,10/18/18 0:30,11337859.5,OK,
10/18/18 0:45,19821,OK,10/18/18 0:45,398428,OK,10/18/18 0:45,0,OK,10/18/18 0:45,15.03097439,OK,10/18/18 0:45,9.793535233,OK,10/18/18 0:45,944822.875,OK,10/18/18 0:45,56.58273315,OK,10/18/18 0:45,41.55175781,OK,10/18/18 0:45,15.58943532,OK,,,,,,,,,,10/18/18 0:45,0,OK,10/18/18 0:45,0,OK,10/18/18 0:45,0,OK,10/18/18 0:45,154.1121368,OK,10/18/18 0:45,72323.25,OK,10/18/18 0:45,6.163699016,OK,10/18/18 0:45,19821,OK,10/18/18 0:45,5212,OK,10/18/18 0:45,2102735,OK,10/18/18 0:45,5.639999866,OK,10/18/18 0:45,210000,OK,10/18/18 0:45,5.259999752,OK,10/18/18 0:45,52.09000015,OK,10/18/18 0:45,1562112,OK,10/18/18 0:45,8.814250946,OK,10/18/18 0:45,409.7175903,OK,10/18/18 0:45,5548404.5,OK,10/18/18 0:45,58198112,OK,10/18/18 0:45,117.2004852,OK,10/18/18 0:45,126.01474,OK,10/18/18 0:45,94.19481192,OK,10/18/18 0:45,117.5224228,OK,10/18/18 0:45,11337874.5,OK,
10/18/18 1:00,19821,OK,10/18/18 1:00,398438,OK,10/18/18 1:00,0,OK,10/18/18 1:00,7.790189743,OK,10/18/18 1:00,0,OK,10/18/18 1:00,944823.4375,OK,10/18/18 1:00,49.85898972,OK,10/18/18 1:00,42.06879807,OK,10/18/18 1:00,0,OK,,,,,,,,,,10/18/18 1:00,0,OK,10/18/18 1:00,0,OK,10/18/18 1:00,0,OK,10/18/18 1:00,154.1847839,OK,10/18/18 1:00,72323.25,OK,10/18/18 1:00,6.174607743,OK,10/18/18 1:00,19821,OK,10/18/18 1:00,5222,OK,10/18/18 1:00,2102752,OK,10/18/18 1:00,5.639999866,OK,10/18/18 1:00,210003,OK,10/18/18 1:00,4.990000248,OK,10/18/18 1:00,51.4600029,OK,10/18/18 1:00,1562131,OK,10/18/18 1:00,9.014026642,OK,10/18/18 1:00,433.7912903,OK,10/18/18 1:00,5548495,OK,10/18/18 1:00,58210044,OK,10/18/18 1:00,114.7012405,OK,10/18/18 1:00,123.7152634,OK,10/18/18 1:00,97.44449442,OK,10/18/18 1:00,0,OK,10/18/18 1:00,11337881.25,OK,
10/18/18 1:15,19821,OK,10/18/18 1:15,398447,OK,10/18/18 1:15,0,OK,10/18/18 1:15,8.587678909,OK,10/18/18 1:15,0,OK,10/18/18 1:15,944824.3125,OK,10/18/18 1:15,49.94333267,OK,10/18/18 1:15,41.35565186,OK,10/18/18 1:15,0,OK,,,,,,,,,,10/18/18 1:15,0,OK,10/18/18 1:15,0,OK,10/18/18 1:15,0,OK,10/18/18 1:15,153.5576324,OK,10/18/18 1:15,72323.25,OK,10/18/18 1:15,6.203241942,OK,10/18/18 1:15,19821,OK,10/18/18 1:15,5231,OK,10/18/18 1:15,2102768,OK,10/18/18 1:15,5.639999866,OK,10/18/18 1:15,210006,OK,10/18/18 1:15,5.119999886,OK,10/18/18 1:15,51.24000168,OK,10/18/18 1:15,1562153,OK,10/18/18 1:15,5.540513039,OK,10/18/18 1:15,265.7709961,OK,10/18/18 1:15,5548588,OK,10/18/18 1:15,58222028,OK,10/18/18 1:15,114.5541992,OK,10/18/18 1:15,120.0947113,OK,10/18/18 1:15,97.04630938,OK,10/18/18 1:15,0,OK,10/18/18 1:15,11337891.75,OK,
10/18/18 1:30,19821,OK,10/18/18 1:30,398452,OK,10/18/18 1:30,0,OK,10/18/18 1:30,14.67582607,OK,10/18/18 1:30,8.360969543,OK,10/18/18 1:30,944825.0625,OK,10/18/18 1:30,56.33624268,OK,10/18/18 1:30,41.66041565,OK,10/18/18 1:30,13.64704519,OK,,,,,,,,,,10/18/18 1:30,0,OK,10/18/18 1:30,0,OK,10/18/18 1:30,0,OK,10/18/18 1:30,154.2129974,OK,10/18/18 1:30,72323.25,OK,10/18/18 1:30,5.988128386,OK,10/18/18 1:30,19821,OK,10/18/18 1:30,5236,OK,10/18/18 1:30,2102784,OK,10/18/18 1:30,5.650000095,OK,10/18/18 1:30,210008,OK,10/18/18 1:30,4.920000076,OK,10/18/18 1:30,50.9600029,OK,10/18/18 1:30,1562172,OK,10/18/18 1:30,8.553553581,OK,10/18/18 1:30,407.0641479,OK,10/18/18 1:30,5548683,OK,10/18/18 1:30,58234048,OK,10/18/18 1:30,116.0825424,OK,10/18/18 1:30,124.6360931,OK,10/18/18 1:30,96.38442277,OK,10/18/18 1:30,100.3316345,OK,10/18/18 1:30,11337900.75,OK,
10/18/18 1:45,19821,OK,10/18/18 1:45,398461,OK,10/18/18 1:45,0,OK,10/18/18 1:45,14.81033707,OK,10/18/18 1:45,0,OK,10/18/18 1:45,944826.25,OK,10/18/18 1:45,56.68830109,OK,10/18/18 1:45,41.87796021,OK,10/18/18 1:45,0,OK,,,,,,,,,,10/18/18 1:45,0,OK,10/18/18 1:45,0,OK,10/18/18 1:45,0,OK,10/18/18 1:45,153.1031494,OK,10/18/18 1:45,72323.25,OK,10/18/18 1:45,6.167250825,OK,10/18/18 1:45,19821,OK,10/18/18 1:45,5245,OK,10/18/18 1:45,2102800,OK,10/18/18 1:45,5.650000095,OK,10/18/18 1:45,210011,OK,10/18/18 1:45,5.199999809,OK,10/18/18 1:45,50.9600029,OK,10/18/18 1:45,1562195,OK,10/18/18 1:45,9.051280975,OK,10/18/18 1:45,435.7536621,OK,10/18/18 1:45,5548787.5,OK,10/18/18 1:45,58246024,OK,10/18/18 1:45,118.6352386,OK,10/18/18 1:45,127.6865158,OK,10/18/18 1:45,97.57118153,OK,10/18/18 1:45,0,OK,10/18/18 1:45,11337915,OK,
10/18/18 2:00,19822,OK,10/18/18 2:00,398471,OK,10/18/18 2:00,0,OK,10/18/18 2:00,17.58067322,OK,10/18/18 2:00,3.114658833,OK,10/18/18 2:00,944827.375,OK,10/18/18 2:00,59.30302048,OK,10/18/18 2:00,41.72234344,OK,10/18/18 2:00,4.240433623,OK,,,,,,,,,,10/18/18 2:00,0,OK,10/18/18 2:00,0,OK,10/18/18 2:00,0,OK,10/18/18 2:00,153.7654572,OK,10/18/18 2:00,72323.25,OK,10/18/18 2:00,6.200021764,OK,10/18/18 2:00,19822,OK,10/18/18 2:00,5255,OK,10/18/18 2:00,2102816,OK,10/18/18 2:00,5.639999866,OK,10/18/18 2:00,210012,OK,10/18/18 2:00,4.990000248,OK,10/18/18 2:00,49.66999817,OK,10/18/18 2:00,1562203,OK,10/18/18 2:00,10.48032188,OK,10/18/18 2:00,520.0943604,OK,10/18/18 2:00,5548865.5,OK,10/18/18 2:00,58258236,OK,10/18/18 2:00,108.6705017,OK,10/18/18 2:00,119.1508331,OK,10/18/18 2:00,100.3763646,OK,10/18/18 2:00,37.37590599,OK,10/18/18 2:00,11337928.5,OK,
10/18/18 2:15,19822,OK,10/18/18 2:15,398480,OK,10/18/18 2:15,0,OK,10/18/18 2:15,15.91946411,OK,10/18/18 2:15,0,OK,10/18/18 2:15,944828.1875,OK,10/18/18 2:15,57.77384949,OK,10/18/18 2:15,41.85438538,OK,10/18/18 2:15,0,OK,,,,,,,,,,10/18/18 2:15,0,OK,10/18/18 2:15,0,OK,10/18/18 2:15,0,OK,10/18/18 2:15,154.6348572,OK,10/18/18 2:15,72323.25,OK,10/18/18 2:15,6.165107431,OK,10/18/18 2:15,19822,OK,10/18/18 2:15,5264,OK,10/18/18 2:15,2102833,OK,10/18/18 2:15,5.639999866,OK,10/18/18 2:15,210016,OK,10/18/18 2:15,5.039999962,OK,10/18/18 2:15,50.15999985,OK,10/18/18 2:15,1562229,OK,10/18/18 2:15,9.466703415,OK,10/18/18 2:15,456.7330322,OK,10/18/18 2:15,5548982.5,OK,10/18/18 2:15,58270504,OK,10/18/18 2:15,114.8279419,OK,10/18/18 2:15,124.2946472,OK,10/18/18 2:15,97.70544528,OK,10/18/18 2:15,0,OK,10/18/18 2:15,11337938.25,OK,
10/18/18 2:30,19822,OK,10/18/18 2:30,398487,OK,10/18/18 2:30,0,OK,10/18/18 2:30,17.32764053,OK,10/18/18 2:30,8.050182343,OK,10/18/18 2:30,944829.125,OK,10/18/18 2:30,59.21534729,OK,10/18/18 2:30,41.88770294,OK,10/18/18 2:30,11.12009036,OK,,,,,,,,,,10/18/18 2:30,0,OK,10/18/18 2:30,0,OK,10/18/18 2:30,0,OK,10/18/18 2:30,154.0996246,OK,10/18/18 2:30,72323.25,OK,10/18/18 2:30,6.193120076,OK,10/18/18 2:30,19822,OK,10/18/18 2:30,5271,OK,10/18/18 2:30,2102849,OK,10/18/18 2:30,5.639999866,OK,10/18/18 2:30,210019,OK,10/18/18 2:30,5.039999962,OK,10/18/18 2:30,50.48000336,OK,10/18/18 2:30,1562252,OK,10/18/18 2:30,9.167737961,OK,10/18/18 2:30,444.281189,OK,10/18/18 2:30,5549096,OK,10/18/18 2:30,58282608,OK,10/18/18 2:30,118.0948334,OK,10/18/18 2:30,127.2625732,OK,10/18/18 2:30,98.20801067,OK,10/18/18 2:30,96.60218811,OK,10/18/18 2:30,11337949.5,OK,
10/18/18 2:45,19822,OK,10/18/18 2:45,398492,OK,10/18/18 2:45,0,OK,10/18/18 2:45,13.72695351,OK,10/18/18 2:45,4.514725208,OK,10/18/18 2:45,944830,OK,10/18/18 2:45,55.70172882,OK,10/18/18 2:45,41.97477722,OK,10/18/18 2:45,7.868725792,OK,,,,,,,,,,10/18/18 2:45,0,OK,10/18/18 2:45,0,OK,10/18/18 2:45,0,OK,10/18/18 2:45,153.5591583,OK,10/18/18 2:45,72323.25,OK,10/18/18 2:45,6.009056743,OK,10/18/18 2:45,19822,OK,10/18/18 2:45,5276,OK,10/18/18 2:45,2102865,OK,10/18/18 2:45,5.650000095,OK,10/18/18 2:45,210022,OK,10/18/18 2:45,5.079999924,OK,10/18/18 2:45,50.63999939,OK,10/18/18 2:45,1562275,OK,10/18/18 2:45,8.091267586,OK,10/18/18 2:45,390.0364685,OK,10/18/18 2:45,5549208,OK,10/18/18 2:45,58294720,OK,10/18/18 2:45,120.4081116,OK,10/18/18 2:45,128.4993896,OK,10/18/18 2:45,97.71196397,OK,10/18/18 2:45,54.1767025,OK,10/18/18 2:45,11337960,OK,
10/18/18 3:00,19822,OK,10/18/18 3:00,398498,OK,10/18/18 3:00,0,OK,10/18/18 3:00,26.33281136,OK,10/18/18 3:00,8.830627441,OK,10/18/18 3:00,944830.75,OK,10/18/18 3:00,68.1151886,OK,10/18/18 3:00,41.78237534,OK,10/18/18 3:00,8.031526594,OK,,,,,,,,,,10/18/18 3:00,0,OK,10/18/18 3:00,0,OK,10/18/18 3:00,0,OK,10/18/18 3:00,153.273407,OK,10/18/18 3:00,72323.25,OK,10/18/18 3:00,6.170864178,OK,10/18/18 3:00,19822,OK,10/18/18 3:00,5282,OK,10/18/18 3:00,2102881,OK,10/18/18 3:00,5.630000114,OK,10/18/18 3:00,210023,OK,10/18/18 3:00,5.259999752,OK,10/18/18 3:00,49.34000015,OK,10/18/18 3:00,1562278,OK,10/18/18 3:00,6.007018089,OK,10/18/18 3:00,294.7897339,OK,10/18/18 3:00,5549284,OK,10/18/18 3:00,58306848,OK,10/18/18 3:00,110.5054016,OK,10/18/18 3:00,116.5124207,OK,10/18/18 3:00,99.19843575,OK,10/18/18 3:00,105.9675293,OK,10/18/18 3:00,11337969,OK,
