OSU_RTS.MDBUS_C1.252_CDT Time [SNAP],OSU_RTS.MDBUS_C1.252_CDT Value [SNAP],OSU_RTS.MDBUS_C1.252_CDT Status [SNAP],OSU_RTS.MDBUS_C1.252_CHF Time [SNAP],OSU_RTS.MDBUS_C1.252_CHF Value [SNAP],OSU_RTS.MDBUS_C1.252_CHF Status [SNAP],OSU_RTS.MDBUS_C1.252_CHT Time [SNAP],OSU_RTS.MDBUS_C1.252_CHT Value [SNAP],OSU_RTS.MDBUS_C1.252_CHT Status [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.252_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.252_CVF Time [SNAP],OSU_RTS.MDBUS_C1.252_CVF Value [SNAP],OSU_RTS.MDBUS_C1.252_CVF Status [SNAP],OSU_RTS.MDBUS_C1.252_HF Time [SNAP],OSU_RTS.MDBUS_C1.252_HF Value [SNAP],OSU_RTS.MDBUS_C1.252_HF Status [SNAP],OSU_RTS.MDBUS_C1.252_HGT Time [SNAP],OSU_RTS.MDBUS_C1.252_HGT Value [SNAP],OSU_RTS.MDBUS_C1.252_HGT Status [SNAP],OSU_RTS.MDBUS_E1.252E1 Time [SNAP],OSU_RTS.MDBUS_E1.252E1 Value [SNAP],OSU_RTS.MDBUS_E1.252E1 Status [SNAP],OSU_RTS.MDBUS_E1.252E1_L Time [SNAP],OSU_RTS.MDBUS_E1.252E1_L Value [SNAP],OSU_RTS.MDBUS_E1.252E1_L Status [SNAP],OSU_RTS.MDBUS_RT.252S_CON Time [SNAP],OSU_RTS.MDBUS_RT.252S_CON Value [SNAP],OSU_RTS.MDBUS_RT.252S_CON Status [SNAP],OSU_RTS.MDBUS_RT.252S_DP Time [SNAP],OSU_RTS.MDBUS_RT.252S_DP Value [SNAP],OSU_RTS.MDBUS_RT.252S_DP Status [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Time [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Value [SNAP],OSU_RTS.MDBUS_RT.252S_FLO Status [SNAP],OSU_RTS.MDBUS_RT.252S_HF Time [SNAP],OSU_RTS.MDBUS_RT.252S_HF Value [SNAP],OSU_RTS.MDBUS_RT.252S_HF Status [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.252S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Time [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Value [SNAP],OSU_RTS.MDBUS_RT.252S_HSE Status [SNAP],OSU_RTS.MDBUS_RT.252S_P Time [SNAP],OSU_RTS.MDBUS_RT.252S_P Value [SNAP],OSU_RTS.MDBUS_RT.252S_P Status [SNAP],OSU_RTS.MDBUS_RT.252S_T Time [SNAP],OSU_RTS.MDBUS_RT.252S_T Value [SNAP],OSU_RTS.MDBUS_RT.252S_T Status [SNAP],Comments
10/18/18 6:30,3.003010988,OK,10/18/18 6:30,29.24437332,OK,10/18/18 6:30,3375144,OK,10/18/18 6:30,45.09884262,OK,10/18/18 6:30,42.09583282,OK,10/18/18 6:30,232.4732203,OK,10/18/18 6:30,350.9324799,OK,10/18/18 6:30,40501728,OK,10/18/18 6:30,2529137,OK,10/18/18 6:30,106,OK,10/18/18 6:30,86710.17188,OK,10/18/18 6:30,69.25085449,OK,10/18/18 6:30,1.85049292,OK,10/18/18 6:30,0,OK,10/18/18 6:30,0,OK,10/18/18 6:30,0,OK,10/18/18 6:30,174.568985,OK,10/18/18 6:30,513.7918701,OK,
10/18/18 6:45,3.135763645,OK,10/18/18 6:45,30.51202965,OK,10/18/18 6:45,3375151.5,OK,10/18/18 6:45,45.33630371,OK,10/18/18 6:45,42.20054245,OK,10/18/18 6:45,232.0105483,OK,10/18/18 6:45,366.1443558,OK,10/18/18 6:45,40501818,OK,10/18/18 6:45,2529162,OK,10/18/18 6:45,99,OK,10/18/18 6:45,86710.60938,OK,10/18/18 6:45,65.52867126,OK,10/18/18 6:45,1.752188232,OK,10/18/18 6:45,0,OK,10/18/18 6:45,0,OK,10/18/18 6:45,0,OK,10/18/18 6:45,175.5543365,OK,10/18/18 6:45,515.1853027,OK,
10/18/18 7:00,2.952580929,OK,10/18/18 7:00,28.82092476,OK,10/18/18 7:00,3375159,OK,10/18/18 7:00,45.10713959,OK,10/18/18 7:00,42.15455627,OK,10/18/18 7:00,233.0205946,OK,10/18/18 7:00,345.8514404,OK,10/18/18 7:00,40501908,OK,10/18/18 7:00,2529187,OK,10/18/18 7:00,101,OK,10/18/18 7:00,86711.02344,OK,10/18/18 7:00,60.89512634,OK,10/18/18 7:00,1.618758545,OK,10/18/18 7:00,0,OK,10/18/18 7:00,0,OK,10/18/18 7:00,0,OK,10/18/18 7:00,175.9563599,OK,10/18/18 7:00,514.4219971,OK,
10/18/18 7:15,3.019098759,OK,10/18/18 7:15,29.50535011,OK,10/18/18 7:15,3375166.5,OK,10/18/18 7:15,45.09418488,OK,10/18/18 7:15,42.07508469,OK,10/18/18 7:15,233.2123464,OK,10/18/18 7:15,353.9341965,OK,10/18/18 7:15,40501998,OK,10/18/18 7:15,2529213,OK,10/18/18 7:15,134,OK,10/18/18 7:15,86711.41406,OK,10/18/18 7:15,58.83306885,OK,10/18/18 7:15,1.555447388,OK,10/18/18 7:15,0,OK,10/18/18 7:15,0,OK,10/18/18 7:15,0,OK,10/18/18 7:15,174.4487915,OK,10/18/18 7:15,513.7779541,OK,
10/18/18 7:30,2.971219063,OK,10/18/18 7:30,28.82712173,OK,10/18/18 7:30,3375173.75,OK,10/18/18 7:30,45.01366425,OK,10/18/18 7:30,42.04244614,OK,10/18/18 7:30,231.6083918,OK,10/18/18 7:30,345.9254608,OK,10/18/18 7:30,40502085,OK,10/18/18 7:30,2529241,OK,10/18/18 7:30,100,OK,10/18/18 7:30,86711.79688,OK,10/18/18 7:30,59.29772186,OK,10/18/18 7:30,1.575714111,OK,10/18/18 7:30,0,OK,10/18/18 7:30,0,OK,10/18/18 7:30,0,OK,10/18/18 7:30,176.8896637,OK,10/18/18 7:30,513.5302734,OK,
10/18/18 7:45,2.894331455,OK,10/18/18 7:45,28.09326172,OK,10/18/18 7:45,3375181,OK,10/18/18 7:45,45.11412048,OK,10/18/18 7:45,42.2197876,OK,10/18/18 7:45,231.7081334,OK,10/18/18 7:45,337.1191406,OK,10/18/18 7:45,40502172,OK,10/18/18 7:45,2529269,OK,10/18/18 7:45,109,OK,10/18/18 7:45,86712.17969,OK,10/18/18 7:45,55.57552719,OK,10/18/18 7:45,1.46889978,OK,10/18/18 7:45,0,OK,10/18/18 7:45,0,OK,10/18/18 7:45,0,OK,10/18/18 7:45,177.842392,OK,10/18/18 7:45,513.9954834,OK,
10/18/18 8:00,2.909929752,OK,10/18/18 8:00,28.22125435,OK,10/18/18 8:00,3375188.25,OK,10/18/18 8:00,45.09043121,OK,10/18/18 8:00,42.18050003,OK,10/18/18 8:00,231.5163327,OK,10/18/18 8:00,338.6550522,OK,10/18/18 8:00,40502259,OK,10/18/18 8:00,2529298,OK,10/18/18 8:00,104,OK,10/18/18 8:00,86712.5625,OK,10/18/18 8:00,57.84381485,OK,10/18/18 8:00,1.528890137,OK,10/18/18 8:00,0,OK,10/18/18 8:00,0,OK,10/18/18 8:00,0,OK,10/18/18 8:00,176.0184784,OK,10/18/18 8:00,515.2015381,OK,
10/18/18 8:15,2.870334387,OK,10/18/18 8:15,27.98097801,OK,10/18/18 8:15,3375195.5,OK,10/18/18 8:15,44.94987488,OK,10/18/18 8:15,42.07954407,OK,10/18/18 8:15,232.8301122,OK,10/18/18 8:15,335.7717361,OK,10/18/18 8:15,40502346,OK,10/18/18 8:15,2529326,OK,10/18/18 8:15,99,OK,10/18/18 8:15,86712.9375,OK,10/18/18 8:15,50.27311707,OK,10/18/18 8:15,1.307923828,OK,10/18/18 8:15,0,OK,10/18/18 8:15,0,OK,10/18/18 8:15,0,OK,10/18/18 8:15,176.8399353,OK,10/18/18 8:15,514.5693359,OK,
10/18/18 8:30,3.156882763,OK,10/18/18 8:30,30.47646523,OK,10/18/18 8:30,3375203,OK,10/18/18 8:30,45.06057739,OK,10/18/18 8:30,41.90369797,OK,10/18/18 8:30,230.4589873,OK,10/18/18 8:30,365.7175827,OK,10/18/18 8:30,40502436,OK,10/18/18 8:30,2529351,OK,10/18/18 8:30,95,OK,10/18/18 8:30,86713.25781,OK,10/18/18 8:30,48.67962646,OK,10/18/18 8:30,1.263511841,OK,10/18/18 8:30,0,OK,10/18/18 8:30,0,OK,10/18/18 8:30,0,OK,10/18/18 8:30,176.8567047,OK,10/18/18 8:30,510.4515991,OK,
10/18/18 8:45,2.983632565,OK,10/18/18 8:45,28.76830482,OK,10/18/18 8:45,3375210,OK,10/18/18 8:45,45.12234497,OK,10/18/18 8:45,42.13871002,OK,10/18/18 8:45,230.3240725,OK,10/18/18 8:45,345.4444199,OK,10/18/18 8:45,40502520,OK,10/18/18 8:45,2529377,OK,10/18/18 8:45,132,OK,10/18/18 8:45,86713.58594,OK,10/18/18 8:45,49.9539032,OK,10/18/18 8:45,1.301024536,OK,10/18/18 8:45,0,OK,10/18/18 8:45,0,OK,10/18/18 8:45,0,OK,10/18/18 8:45,176.4889374,OK,10/18/18 8:45,508.8709717,OK,
10/18/18 9:00,2.894003391,OK,10/18/18 9:00,27.93603706,OK,10/18/18 9:00,3375217.5,OK,10/18/18 9:00,45.0667038,OK,10/18/18 9:00,42.17269897,OK,10/18/18 9:00,230.4368515,OK,10/18/18 9:00,335.2324448,OK,10/18/18 9:00,40502610,OK,10/18/18 9:00,2529408,OK,10/18/18 9:00,110,OK,10/18/18 9:00,86713.88281,OK,10/18/18 9:00,47.20745087,OK,10/18/18 9:00,1.224375244,OK,10/18/18 9:00,0,OK,10/18/18 9:00,0,OK,10/18/18 9:00,0,OK,10/18/18 9:00,176.9808502,OK,10/18/18 9:00,504.866394,OK,
10/18/18 9:15,2.871579647,OK,10/18/18 9:15,27.98521805,OK,10/18/18 9:15,3375224.75,OK,10/18/18 9:15,45.04354477,OK,10/18/18 9:15,42.17196655,OK,10/18/18 9:15,231.9699062,OK,10/18/18 9:15,334.8469162,OK,10/18/18 9:15,40502697,OK,10/18/18 9:15,2529437,OK,10/18/18 9:15,129,OK,10/18/18 9:15,86714.1875,OK,10/18/18 9:15,47.09215546,OK,10/18/18 9:15,1.223433594,OK,10/18/18 9:15,0,OK,10/18/18 9:15,0,OK,10/18/18 9:15,0,OK,10/18/18 9:15,177.5088043,OK,10/18/18 9:15,503.0435181,OK,
10/18/18 9:30,3.154807329,OK,10/18/18 9:30,30.66252327,OK,10/18/18 9:30,3375232,OK,10/18/18 9:30,45.07326508,OK,10/18/18 9:30,41.91845703,OK,10/18/18 9:30,232.0186377,OK,10/18/18 9:30,367.9502792,OK,10/18/18 9:30,40502784,OK,10/18/18 9:30,2529469,OK,10/18/18 9:30,109,OK,10/18/18 9:30,86714.47656,OK,10/18/18 9:30,41.06434631,OK,10/18/18 9:30,1.057507935,OK,10/18/18 9:30,0,OK,10/18/18 9:30,0,OK,10/18/18 9:30,0,OK,10/18/18 9:30,179.1764832,OK,10/18/18 9:30,499.858429,OK,
10/18/18 9:45,3.118210554,OK,10/18/18 9:45,30.05503082,OK,10/18/18 9:45,3375239.5,OK,10/18/18 9:45,45.14237213,OK,10/18/18 9:45,42.02415848,OK,10/18/18 9:45,230.0909299,OK,10/18/18 9:45,360.6603699,OK,10/18/18 9:45,40502874,OK,10/18/18 9:45,2529500,OK,10/18/18 9:45,118,OK,10/18/18 9:45,86714.73438,OK,10/18/18 9:45,36.12797928,OK,10/18/18 9:45,0.928175415,OK,10/18/18 9:45,0,OK,10/18/18 9:45,0,OK,10/18/18 9:45,0,OK,10/18/18 9:45,180.8061981,OK,10/18/18 9:45,495.486145,OK,
10/18/18 10:00,3.151762009,OK,10/18/18 10:00,30.34503174,OK,10/18/18 10:00,3375247,OK,10/18/18 10:00,45.11894989,OK,10/18/18 10:00,41.96718597,OK,10/18/18 10:00,229.8380602,OK,10/18/18 10:00,364.1403809,OK,10/18/18 10:00,40502964,OK,10/18/18 10:00,2529529,OK,10/18/18 10:00,140,OK,10/18/18 10:00,86714.97656,OK,10/18/18 10:00,38.02327728,OK,10/18/18 10:00,0.972279297,OK,10/18/18 10:00,0,OK,10/18/18 10:00,0,OK,10/18/18 10:00,0,OK,10/18/18 10:00,178.2793732,OK,10/18/18 10:00,490.6333313,OK,
10/18/18 10:15,3.065705538,OK,10/18/18 10:15,29.64945984,OK,10/18/18 10:15,3375254.5,OK,10/18/18 10:15,45.09629822,OK,10/18/18 10:15,42.03059387,OK,10/18/18 10:15,230.8042254,OK,10/18/18 10:15,355.7935181,OK,10/18/18 10:15,40503054,OK,10/18/18 10:15,2529560,OK,10/18/18 10:15,119,OK,10/18/18 10:15,86715.19531,OK,10/18/18 10:15,36.39310455,OK,10/18/18 10:15,0.933830139,OK,10/18/18 10:15,0,OK,10/18/18 10:15,0,OK,10/18/18 10:15,0,OK,10/18/18 10:15,180.4715729,OK,10/18/18 10:15,484.3401184,OK,
10/18/18 10:30,3.250483036,OK,10/18/18 10:30,31.94475555,OK,10/18/18 10:30,3375262.25,OK,10/18/18 10:30,45.41469193,OK,10/18/18 10:30,42.16420746,OK,10/18/18 10:30,234.2457818,OK,10/18/18 10:30,383.3370667,OK,10/18/18 10:30,40503147,OK,10/18/18 10:30,2529591,OK,10/18/18 10:30,115,OK,10/18/18 10:30,86715.41406,OK,10/18/18 10:30,32.43157578,OK,10/18/18 10:30,0.817400452,OK,10/18/18 10:30,0,OK,10/18/18 10:30,0,OK,10/18/18 10:30,0,OK,10/18/18 10:30,179.2840576,OK,10/18/18 10:30,479.9689331,OK,
10/18/18 10:45,3.23844552,OK,10/18/18 10:45,31.38786697,OK,10/18/18 10:45,3375270,OK,10/18/18 10:45,45.15084076,OK,10/18/18 10:45,41.91239929,OK,10/18/18 10:45,231.3728728,OK,10/18/18 10:45,376.6544037,OK,10/18/18 10:45,40503240,OK,10/18/18 10:45,2529623,OK,10/18/18 10:45,120,OK,10/18/18 10:45,86715.63281,OK,10/18/18 10:45,33.92450714,OK,10/18/18 10:45,0.857381531,OK,10/18/18 10:45,0,OK,10/18/18 10:45,0,OK,10/18/18 10:45,0,OK,10/18/18 10:45,179.1605072,OK,10/18/18 10:45,477.6138916,OK,
10/18/18 11:00,3.314493179,OK,10/18/18 11:00,32.1291275,OK,10/18/18 11:00,3375277.75,OK,10/18/18 11:00,45.24230576,OK,10/18/18 11:00,41.92781067,OK,10/18/18 11:00,231.4034073,OK,10/18/18 11:00,385.54953,OK,10/18/18 11:00,40503333,OK,10/18/18 11:00,2529655,OK,10/18/18 11:00,115,OK,10/18/18 11:00,86715.82813,OK,10/18/18 11:00,30.45371628,OK,10/18/18 11:00,0.763595276,OK,10/18/18 11:00,0,OK,10/18/18 11:00,0,OK,10/18/18 11:00,0,OK,10/18/18 11:00,179.8626556,OK,10/18/18 11:00,473.4867554,OK,
10/18/18 11:15,3.269081354,OK,10/18/18 11:15,31.87709999,OK,10/18/18 11:15,3375285.5,OK,10/18/18 11:15,45.14936066,OK,10/18/18 11:15,41.88027954,OK,10/18/18 11:15,232.7780767,OK,10/18/18 11:15,382.5251999,OK,10/18/18 11:15,40503426,OK,10/18/18 11:15,2529688,OK,10/18/18 11:15,143,OK,10/18/18 11:15,86716.04688,OK,10/18/18 11:15,33.58236694,OK,10/18/18 11:15,0.862840149,OK,10/18/18 11:15,0,OK,10/18/18 11:15,0,OK,10/18/18 11:15,0,OK,10/18/18 11:15,182.8272095,OK,10/18/18 11:15,472.6983643,OK,
10/18/18 11:30,3.253113508,OK,10/18/18 11:30,31.6082859,OK,10/18/18 11:30,3375293.25,OK,10/18/18 11:30,45.33866882,OK,10/18/18 11:30,42.08555603,OK,10/18/18 11:30,231.947103,OK,10/18/18 11:30,379.2994308,OK,10/18/18 11:30,40503519,OK,10/18/18 11:30,2529719,OK,10/18/18 11:30,112,OK,10/18/18 11:30,86716.25,OK,10/18/18 11:30,36.40187836,OK,10/18/18 11:30,0.934945129,OK,10/18/18 11:30,0,OK,10/18/18 11:30,0,OK,10/18/18 11:30,0,OK,10/18/18 11:30,177.941391,OK,10/18/18 11:30,470.5144653,OK,
10/18/18 11:45,3.309312344,OK,10/18/18 11:45,32.12519836,OK,10/18/18 11:45,3375301,OK,10/18/18 11:45,45.32143402,OK,10/18/18 11:45,42.01212311,OK,10/18/18 11:45,231.7371867,OK,10/18/18 11:45,385.5023804,OK,10/18/18 11:45,40503612,OK,10/18/18 11:45,2529749,OK,10/18/18 11:45,118,OK,10/18/18 11:45,86716.45313,OK,10/18/18 11:45,27.99012375,OK,10/18/18 11:45,0.693568909,OK,10/18/18 11:45,0,OK,10/18/18 11:45,0,OK,10/18/18 11:45,0,OK,10/18/18 11:45,180.1405182,OK,10/18/18 11:45,468.8918457,OK,
10/18/18 12:00,3.209168196,OK,10/18/18 12:00,30.90489006,OK,10/18/18 12:00,3375308.75,OK,10/18/18 12:00,45.03847122,OK,10/18/18 12:00,41.82929993,OK,10/18/18 12:00,230.8247173,OK,10/18/18 12:00,372.3645172,OK,10/18/18 12:00,40503705,OK,10/18/18 12:00,2529781,OK,10/18/18 12:00,152,OK,10/18/18 12:00,86716.64844,OK,10/18/18 12:00,33.7289505,OK,10/18/18 12:00,0.859302979,OK,10/18/18 12:00,0,OK,10/18/18 12:00,0,OK,10/18/18 12:00,0,OK,10/18/18 12:00,178.997818,OK,10/18/18 12:00,466.6284485,OK,
10/18/18 12:15,3.20590353,OK,10/18/18 12:15,30.89604187,OK,10/18/18 12:15,3375316.25,OK,10/18/18 12:15,45.27098083,OK,10/18/18 12:15,42.06507492,OK,10/18/18 12:15,230.0595327,OK,10/18/18 12:15,370.7525024,OK,10/18/18 12:15,40503795,OK,10/18/18 12:15,2529813,OK,10/18/18 12:15,112,OK,10/18/18 12:15,86716.84375,OK,10/18/18 12:15,26.7502079,OK,10/18/18 12:15,0.670494934,OK,10/18/18 12:15,0,OK,10/18/18 12:15,0,OK,10/18/18 12:15,0,OK,10/18/18 12:15,180.2640076,OK,10/18/18 12:15,463.6946716,OK,
10/18/18 12:30,3.140878677,OK,10/18/18 12:30,30.56405449,OK,10/18/18 12:30,3375324,OK,10/18/18 12:30,45.35422516,OK,10/18/18 12:30,42.21334457,OK,10/18/18 12:30,232.2993399,OK,10/18/18 12:30,366.7686539,OK,10/18/18 12:30,40503888,OK,10/18/18 12:30,2529850,OK,10/18/18 12:30,154,OK,10/18/18 12:30,86717.03125,OK,10/18/18 12:30,26.65716934,OK,10/18/18 12:30,0.658036682,OK,10/18/18 12:30,0,OK,10/18/18 12:30,0,OK,10/18/18 12:30,0,OK,10/18/18 12:30,180.4668427,OK,10/18/18 12:30,460.5054321,OK,
10/18/18 12:45,3.227064133,OK,10/18/18 12:45,31.4345417,OK,10/18/18 12:45,3375331.5,OK,10/18/18 12:45,45.68186951,OK,10/18/18 12:45,42.45480347,OK,10/18/18 12:45,232.5752569,OK,10/18/18 12:45,377.2145004,OK,10/18/18 12:45,40503978,OK,10/18/18 12:45,2529886,OK,10/18/18 12:45,125,OK,10/18/18 12:45,86717.19531,OK,10/18/18 12:45,24.44303131,OK,10/18/18 12:45,0.59861438,OK,10/18/18 12:45,0,OK,10/18/18 12:45,0,OK,10/18/18 12:45,0,OK,10/18/18 12:45,182.1021881,OK,10/18/18 12:45,456.2079773,OK,
10/18/18 13:00,3.09739995,OK,10/18/18 13:00,30.46674156,OK,10/18/18 13:00,3375339.25,OK,10/18/18 13:00,45.40599823,OK,10/18/18 13:00,42.30859756,OK,10/18/18 13:00,234.8096277,OK,10/18/18 13:00,365.6008987,OK,10/18/18 13:00,40504071,OK,10/18/18 13:00,2529917,OK,10/18/18 13:00,124,OK,10/18/18 13:00,86717.36719,OK,10/18/18 13:00,26.36571503,OK,10/18/18 13:00,0.650900696,OK,10/18/18 13:00,0,OK,10/18/18 13:00,0,OK,10/18/18 13:00,0,OK,10/18/18 13:00,179.790802,OK,10/18/18 13:00,453.9089966,OK,
10/18/18 13:15,2.944327354,OK,10/18/18 13:15,28.93741035,OK,10/18/18 13:15,3375347,OK,10/18/18 13:15,44.8853035,OK,10/18/18 13:15,41.94097519,OK,10/18/18 13:15,234.4503269,OK,10/18/18 13:15,347.0006104,OK,10/18/18 13:15,40504164,OK,10/18/18 13:15,2529950,OK,10/18/18 13:15,150,OK,10/18/18 13:15,86717.54688,OK,10/18/18 13:15,31.04339218,OK,10/18/18 13:15,0.793766296,OK,10/18/18 13:15,0,OK,10/18/18 13:15,0,OK,10/18/18 13:15,0,OK,10/18/18 13:15,181.6703339,OK,10/18/18 13:15,453.7372131,OK,
10/18/18 13:30,3.010026455,OK,10/18/18 13:30,29.39106178,OK,10/18/18 13:30,3375354.25,OK,10/18/18 13:30,45.36187744,OK,10/18/18 13:30,42.35185242,OK,10/18/18 13:30,233.0949125,OK,10/18/18 13:30,352.6927414,OK,10/18/18 13:30,40504251,OK,10/18/18 13:30,2529982,OK,10/18/18 13:30,116,OK,10/18/18 13:30,86717.72656,OK,10/18/18 13:30,27.38903618,OK,10/18/18 13:30,0.68062146,OK,10/18/18 13:30,0,OK,10/18/18 13:30,0,OK,10/18/18 13:30,0,OK,10/18/18 13:30,179.611908,OK,10/18/18 13:30,454.197998,OK,
10/18/18 13:45,3.247789621,OK,10/18/18 13:45,32.67287445,OK,10/18/18 13:45,3375362,OK,10/18/18 13:45,45.45248413,OK,10/18/18 13:45,42.20469666,OK,10/18/18 13:45,240.15298,OK,10/18/18 13:45,392.0744934,OK,10/18/18 13:45,40504344,OK,10/18/18 13:45,2530012,OK,10/18/18 13:45,129,OK,10/18/18 13:45,86717.86719,OK,10/18/18 13:45,19.62053871,OK,10/18/18 13:45,0.470940765,OK,10/18/18 13:45,0,OK,10/18/18 13:45,0,OK,10/18/18 13:45,0,OK,10/18/18 13:45,183.0760803,OK,10/18/18 13:45,447.270752,OK,
10/18/18 14:00,3.079203129,OK,10/18/18 14:00,28.53855896,OK,10/18/18 14:00,3375369.75,OK,10/18/18 14:00,45.1509285,OK,10/18/18 14:00,42.07172394,OK,10/18/18 14:00,221.2489236,OK,10/18/18 14:00,342.4627075,OK,10/18/18 14:00,40504437,OK,10/18/18 14:00,2530047,OK,10/18/18 14:00,159,OK,10/18/18 14:00,86718.03125,OK,10/18/18 14:00,17.41479874,OK,10/18/18 14:00,0.410010529,OK,10/18/18 14:00,0,OK,10/18/18 14:00,0,OK,10/18/18 14:00,0,OK,10/18/18 14:00,180.4374847,OK,10/18/18 14:00,448.2573853,OK,
10/18/18 14:15,3.385074615,OK,10/18/18 14:15,29.87182236,OK,10/18/18 14:15,3375377.5,OK,10/18/18 14:15,45.44081116,OK,10/18/18 14:15,42.05573654,OK,10/18/18 14:15,210.6597307,OK,10/18/18 14:15,358.4618683,OK,10/18/18 14:15,40504530,OK,10/18/18 14:15,2530081,OK,10/18/18 14:15,115,OK,10/18/18 14:15,86718.17969,OK,10/18/18 14:15,16.86313248,OK,10/18/18 14:15,0.397851929,OK,10/18/18 14:15,0,OK,10/18/18 14:15,0,OK,10/18/18 14:15,0,OK,10/18/18 14:15,181.5520477,OK,10/18/18 14:15,444.2111511,OK,
10/18/18 14:30,4.064925671,OK,10/18/18 14:30,37.21918488,OK,10/18/18 14:30,3375384.75,OK,10/18/18 14:30,47.15410995,OK,10/18/18 14:30,43.08918381,OK,10/18/18 14:30,218.800958,OK,10/18/18 14:30,446.6302185,OK,10/18/18 14:30,40504617,OK,10/18/18 14:30,2530112,OK,10/18/18 14:30,117,OK,10/18/18 14:30,86718.32031,OK,10/18/18 14:30,36.55924606,OK,10/18/18 14:30,0.944058167,OK,10/18/18 14:30,0,OK,10/18/18 14:30,0,OK,10/18/18 14:30,0,OK,10/18/18 14:30,178.551712,OK,10/18/18 14:30,442.6228027,OK,
10/18/18 14:45,3.594562054,OK,10/18/18 14:45,37.2437706,OK,10/18/18 14:45,3375392.5,OK,10/18/18 14:45,46.98683167,OK,10/18/18 14:45,43.39227295,OK,10/18/18 14:45,247.5999714,OK,10/18/18 14:45,446.9252472,OK,10/18/18 14:45,40504710,OK,10/18/18 14:45,2530142,OK,10/18/18 14:45,135,OK,10/18/18 14:45,86718.49219,OK,10/18/18 14:45,20.66116333,OK,10/18/18 14:45,0.497826202,OK,10/18/18 14:45,0,OK,10/18/18 14:45,0,OK,10/18/18 14:45,0,OK,10/18/18 14:45,180.7510529,OK,10/18/18 14:45,445.2822876,OK,
10/18/18 15:00,3.205111504,OK,10/18/18 15:00,32.94632339,OK,10/18/18 15:00,3375400.5,OK,10/18/18 15:00,45.06352615,OK,10/18/18 15:00,41.8584137,OK,10/18/18 15:00,245.3871505,OK,10/18/18 15:00,395.3558807,OK,10/18/18 15:00,40504806,OK,10/18/18 15:00,2530173,OK,10/18/18 15:00,112,OK,10/18/18 15:00,86718.64063,OK,10/18/18 15:00,14.27229881,OK,10/18/18 15:00,0.330799133,OK,10/18/18 15:00,0,OK,10/18/18 15:00,0,OK,10/18/18 15:00,0,OK,10/18/18 15:00,180.253952,OK,10/18/18 15:00,442.4190369,OK,
10/18/18 15:15,2.865218401,OK,10/18/18 15:15,29.45676804,OK,10/18/18 15:15,3375408.5,OK,10/18/18 15:15,44.7513504,OK,10/18/18 15:15,41.88613129,OK,10/18/18 15:15,245.4231375,OK,10/18/18 15:15,353.4812164,OK,10/18/18 15:15,40504902,OK,10/18/18 15:15,2530203,OK,10/18/18 15:15,151,OK,10/18/18 15:15,86718.78906,OK,10/18/18 15:15,22.23021317,OK,10/18/18 15:15,0.540429688,OK,10/18/18 15:15,0,OK,10/18/18 15:15,0,OK,10/18/18 15:15,0,OK,10/18/18 15:15,179.7002258,OK,10/18/18 15:15,443.4025879,OK,
10/18/18 15:30,2.876926422,OK,10/18/18 15:30,29.79352188,OK,10/18/18 15:30,3375416,OK,10/18/18 15:30,44.91644669,OK,10/18/18 15:30,42.03952026,OK,10/18/18 15:30,247.218551,OK,10/18/18 15:30,357.5222626,OK,10/18/18 15:30,40504992,OK,10/18/18 15:30,2530233,OK,10/18/18 15:30,117,OK,10/18/18 15:30,86718.94531,OK,10/18/18 15:30,15.66991806,OK,10/18/18 15:30,0.36715509,OK,10/18/18 15:30,0,OK,10/18/18 15:30,0,OK,10/18/18 15:30,0,OK,10/18/18 15:30,181.7516785,OK,10/18/18 15:30,442.4525146,OK,
10/18/18 15:45,3.009211302,OK,10/18/18 15:45,31.39858055,OK,10/18/18 15:45,3375423.75,OK,10/18/18 15:45,45.11323166,OK,10/18/18 15:45,42.10401917,OK,10/18/18 15:45,249.0834972,OK,10/18/18 15:45,376.7829666,OK,10/18/18 15:45,40505085,OK,10/18/18 15:45,2530267,OK,10/18/18 15:45,146,OK,10/18/18 15:45,86719.07813,OK,10/18/18 15:45,28.44264984,OK,10/18/18 15:45,0.718013062,OK,10/18/18 15:45,0,OK,10/18/18 15:45,0,OK,10/18/18 15:45,0,OK,10/18/18 15:45,180.636261,OK,10/18/18 15:45,439.5059204,OK,
