OSU_RTS.MDBUS_C1.279_CDT Time [SNAP],OSU_RTS.MDBUS_C1.279_CDT Value [SNAP],OSU_RTS.MDBUS_C1.279_CDT Status [SNAP],OSU_RTS.MDBUS_C1.279_CHF Time [SNAP],OSU_RTS.MDBUS_C1.279_CHF Value [SNAP],OSU_RTS.MDBUS_C1.279_CHF Status [SNAP],OSU_RTS.MDBUS_C1.279_CHT Time [SNAP],OSU_RTS.MDBUS_C1.279_CHT Value [SNAP],OSU_RTS.MDBUS_C1.279_CHT Status [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.279_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.279_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.279_CVF Time [SNAP],OSU_RTS.MDBUS_C1.279_CVF Value [SNAP],OSU_RTS.MDBUS_C1.279_CVF Status [SNAP],OSU_RTS.MDBUS_C1.279_HF Time [SNAP],OSU_RTS.MDBUS_C1.279_HF Value [SNAP],OSU_RTS.MDBUS_C1.279_HF Status [SNAP],OSU_RTS.MDBUS_C1.279_HGT Time [SNAP],OSU_RTS.MDBUS_C1.279_HGT Value [SNAP],OSU_RTS.MDBUS_C1.279_HGT Status [SNAP],OSU_RTS.MDBUS_E1.279E1_H Time [SNAP],OSU_RTS.MDBUS_E1.279E1_H Value [SNAP],OSU_RTS.MDBUS_E1.279E1_H Status [SNAP],OSU_RTS.MDBUS_E1.279E1_L Time [SNAP],OSU_RTS.MDBUS_E1.279E1_L Value [SNAP],OSU_RTS.MDBUS_E1.279E1_L Status [SNAP],OSU_RTS.MDBUS_E1.279E2 Time [SNAP],OSU_RTS.MDBUS_E1.279E2 Value [SNAP],OSU_RTS.MDBUS_E1.279E2 Status [SNAP],OSU_RTS.MDBUS_E1.279E3 Time [SNAP],OSU_RTS.MDBUS_E1.279E3 Value [SNAP],OSU_RTS.MDBUS_E1.279E3 Status [SNAP],OSU_RTS.MDBUS_E1.279E4 Time [SNAP],OSU_RTS.MDBUS_E1.279E4 Value [SNAP],OSU_RTS.MDBUS_E1.279E4 Status [SNAP],OSU_RTS.MDBUS_E3.279E1_H Time [SNAP],OSU_RTS.MDBUS_E3.279E1_H Value [SNAP],OSU_RTS.MDBUS_E3.279E1_H Status [SNAP],OSU_RTS.MDBUS_E3.279E1_L Time [SNAP],OSU_RTS.MDBUS_E3.279E1_L Value [SNAP],OSU_RTS.MDBUS_E3.279E1_L Status [SNAP],OSU_RTS.MDBUS_E3.279E2 Time [SNAP],OSU_RTS.MDBUS_E3.279E2 Value [SNAP],OSU_RTS.MDBUS_E3.279E2 Status [SNAP],OSU_RTS.MDBUS_E3.279E3 Time [SNAP],OSU_RTS.MDBUS_E3.279E3 Value [SNAP],OSU_RTS.MDBUS_E3.279E3 Status [SNAP],OSU_RTS.MDBUS_E3.279E4 Time [SNAP],OSU_RTS.MDBUS_E3.279E4 Value [SNAP],OSU_RTS.MDBUS_E3.279E4 Status [SNAP],OSU_RTS.MDBUS_EC.279E1 Time [SNAP],OSU_RTS.MDBUS_EC.279E1 Value [SNAP],OSU_RTS.MDBUS_EC.279E1 Status [SNAP],OSU_RTS.MDBUS_RT.279S_C Time [SNAP],OSU_RTS.MDBUS_RT.279S_C Value [SNAP],OSU_RTS.MDBUS_RT.279S_C Status [SNAP],OSU_RTS.MDBUS_RT.279S_HF Time [SNAP],OSU_RTS.MDBUS_RT.279S_HF Value [SNAP],OSU_RTS.MDBUS_RT.279S_HF Status [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.279S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.279S_I Time [SNAP],OSU_RTS.MDBUS_RT.279S_I Value [SNAP],OSU_RTS.MDBUS_RT.279S_I Status [SNAP],OSU_RTS.MDBUS_RT.279S_P Time [SNAP],OSU_RTS.MDBUS_RT.279S_P Value [SNAP],OSU_RTS.MDBUS_RT.279S_P Status [SNAP],OSU_RTS.MDBUS_RT.279S_T Time [SNAP],OSU_RTS.MDBUS_RT.279S_T Value [SNAP],OSU_RTS.MDBUS_RT.279S_T Status [SNAP],OSU_RTS.MDBUS_RT.279S_V Time [SNAP],OSU_RTS.MDBUS_RT.279S_V Value [SNAP],OSU_RTS.MDBUS_RT.279S_V Status [SNAP],Comments
10/16/18 23:30,5.307333946,OK,10/16/18 23:30,115.462677,OK,10/16/18 23:30,7462620.5,OK,10/16/18 23:30,53.60081482,OK,10/16/18 23:30,48.29348373,OK,10/16/18 23:30,515.0954905,OK,10/16/18 23:30,1370.015808,OK,10/16/18 23:30,89551446,OK,10/16/18 23:30,21900000,OK,10/16/18 23:30,2618,OK,10/16/18 23:30,2820647,OK,10/16/18 23:30,1305765,OK,10/16/18 23:30,21241287,OK,10/16/18 23:30,21900000,OK,10/16/18 23:30,2618,OK,10/16/18 23:30,2820647,OK,10/16/18 23:30,1305765,OK,,,,10/16/18 23:30,21902618,OK,10/16/18 23:30,22004.70117,OK,10/16/18 23:30,99.18126678,OK,10/16/18 23:30,28264048,OK,10/16/18 23:30,0.082470024,OK,10/16/18 23:30,181.8453827,OK,10/16/18 23:30,386.9577637,OK,10/16/18 23:30,192.5534821,OK,
10/16/18 23:45,5.552656174,OK,10/16/18 23:45,120.7122116,OK,10/16/18 23:45,7462652.5,OK,10/16/18 23:45,53.53447342,OK,10/16/18 23:45,47.98181915,OK,10/16/18 23:45,514.9204545,OK,10/16/18 23:45,1439.779266,OK,10/16/18 23:45,89551830,OK,10/16/18 23:45,21900000,OK,10/16/18 23:45,2644,OK,10/16/18 23:45,2820656,OK,10/16/18 23:45,1305772,OK,10/16/18 23:45,21241386,OK,10/16/18 23:45,21900000,OK,10/16/18 23:45,2644,OK,10/16/18 23:45,2820656,OK,10/16/18 23:45,1305772,OK,,,,10/16/18 23:45,21902644,OK,10/16/18 23:45,22004.72461,OK,10/16/18 23:45,110.3645782,OK,10/16/18 23:45,28264076,OK,10/16/18 23:45,0.09175824,OK,10/16/18 23:45,181.0032196,OK,10/16/18 23:45,386.9273071,OK,10/16/18 23:45,217.271347,OK,
10/17/18 0:00,6.929322243,OK,10/17/18 0:00,148.0157318,OK,10/17/18 0:00,7462684,OK,10/17/18 0:00,53.94655991,OK,10/17/18 0:00,47.0172348,OK,10/17/18 0:00,515.9138662,OK,10/17/18 0:00,1780.125366,OK,10/17/18 0:00,89552208,OK,10/17/18 0:00,21900000,OK,10/17/18 0:00,2670,OK,10/17/18 0:00,2820665,OK,10/17/18 0:00,1305779,OK,10/17/18 0:00,21241483,OK,10/17/18 0:00,21900000,OK,10/17/18 0:00,2670,OK,10/17/18 0:00,2820665,OK,10/17/18 0:00,1305779,OK,,,,10/17/18 0:00,21902670,OK,10/17/18 0:00,22004.74805,OK,10/17/18 0:00,114.7116699,OK,10/17/18 0:00,28264104,OK,10/17/18 0:00,0.095352943,OK,10/17/18 0:00,182.0227814,OK,10/17/18 0:00,387.6159668,OK,10/17/18 0:00,224.8571777,OK,
10/17/18 0:15,6.772232056,OK,10/17/18 0:15,147.253891,OK,10/17/18 0:15,7462712.5,OK,10/17/18 0:15,54.49172211,OK,10/17/18 0:15,47.71949005,OK,10/17/18 0:15,515.1200353,OK,10/17/18 0:15,1755.741394,OK,10/17/18 0:15,89552550,OK,10/17/18 0:15,21900000,OK,10/17/18 0:15,2696,OK,10/17/18 0:15,2820675,OK,10/17/18 0:15,1305786,OK,10/17/18 0:15,21241580,OK,10/17/18 0:15,21900000,OK,10/17/18 0:15,2696,OK,10/17/18 0:15,2820675,OK,10/17/18 0:15,1305786,OK,,,,10/17/18 0:15,21902696,OK,10/17/18 0:15,22004.77148,OK,10/17/18 0:15,131.3140106,OK,10/17/18 0:15,28264134,OK,10/17/18 0:15,0.109172768,OK,10/17/18 0:15,181.8327179,OK,10/17/18 0:15,387.2319946,OK,10/17/18 0:15,257.6315308,OK,
10/17/18 0:30,5.981317043,OK,10/17/18 0:30,128.7071228,OK,10/17/18 0:30,7462742,OK,10/17/18 0:30,54.13063812,OK,10/17/18 0:30,48.1493187,OK,10/17/18 0:30,514.9058057,OK,10/17/18 0:30,1544.306763,OK,10/17/18 0:30,89552904,OK,10/17/18 0:30,21900000,OK,10/17/18 0:30,2724,OK,10/17/18 0:30,2820683,OK,10/17/18 0:30,1305792,OK,10/17/18 0:30,21241675,OK,10/17/18 0:30,21900000,OK,10/17/18 0:30,2724,OK,10/17/18 0:30,2820684,OK,10/17/18 0:30,1305792,OK,,,,10/17/18 0:30,21902724,OK,10/17/18 0:30,22004.79688,OK,10/17/18 0:30,134.1408997,OK,10/17/18 0:30,28264164,OK,10/17/18 0:30,0.111419388,OK,10/17/18 0:30,179.6689148,OK,10/17/18 0:30,388.390686,OK,10/17/18 0:30,266.3802795,OK,
10/17/18 0:45,6.587180614,OK,10/17/18 0:45,141.3689575,OK,10/17/18 0:45,7462774.5,OK,10/17/18 0:45,53.73139572,OK,10/17/18 0:45,47.14421844,OK,10/17/18 0:45,514.2563136,OK,10/17/18 0:45,1698.073242,OK,10/17/18 0:45,89553294,OK,10/17/18 0:45,21900000,OK,10/17/18 0:45,2750,OK,10/17/18 0:45,2820693,OK,10/17/18 0:45,1305799,OK,10/17/18 0:45,21241774,OK,10/17/18 0:45,21900000,OK,10/17/18 0:45,2750,OK,10/17/18 0:45,2820693,OK,10/17/18 0:45,1305799,OK,,,,10/17/18 0:45,21902750,OK,10/17/18 0:45,22004.82227,OK,10/17/18 0:45,76.81180573,OK,10/17/18 0:45,28264194,OK,10/17/18 0:45,0.063815712,OK,10/17/18 0:45,180.6252136,OK,10/17/18 0:45,388.2260742,OK,10/17/18 0:45,151.7191467,OK,
10/17/18 1:00,5.854557037,OK,10/17/18 1:00,125.3451614,OK,10/17/18 1:00,7462806,OK,10/17/18 1:00,53.80174255,OK,10/17/18 1:00,47.94718552,OK,10/17/18 1:00,514.2665677,OK,10/17/18 1:00,1506.587769,OK,10/17/18 1:00,89553672,OK,10/17/18 1:00,21900000,OK,10/17/18 1:00,2776,OK,10/17/18 1:00,2820702,OK,10/17/18 1:00,1305805,OK,10/17/18 1:00,21241874,OK,10/17/18 1:00,21900000,OK,10/17/18 1:00,2776,OK,10/17/18 1:00,2820702,OK,10/17/18 1:00,1305805,OK,,,,10/17/18 1:00,21902776,OK,10/17/18 1:00,22004.8457,OK,10/17/18 1:00,105.8815689,OK,10/17/18 1:00,28264224,OK,10/17/18 1:00,0.087931206,OK,10/17/18 1:00,179.7916412,OK,10/17/18 1:00,388.7687378,OK,10/17/18 1:00,210.211441,OK,
10/17/18 1:15,5.529191971,OK,10/17/18 1:15,119.4461136,OK,10/17/18 1:15,7462836,OK,10/17/18 1:15,53.55971146,OK,10/17/18 1:15,48.03051758,OK,10/17/18 1:15,515.3054882,OK,10/17/18 1:15,1433.715637,OK,10/17/18 1:15,89554032,OK,10/17/18 1:15,21900000,OK,10/17/18 1:15,2802,OK,10/17/18 1:15,2820711,OK,10/17/18 1:15,1305812,OK,10/17/18 1:15,21241971,OK,10/17/18 1:15,21900000,OK,10/17/18 1:15,2802,OK,10/17/18 1:15,2820711,OK,10/17/18 1:15,1305812,OK,,,,10/17/18 1:15,21902802,OK,10/17/18 1:15,22004.86914,OK,10/17/18 1:15,168.4862518,OK,10/17/18 1:15,28264252,OK,10/17/18 1:15,0.139923721,OK,10/17/18 1:15,179.7136383,OK,10/17/18 1:15,388.7303467,OK,10/17/18 1:15,334.6098022,OK,
10/17/18 1:30,5.459856033,OK,10/17/18 1:30,118.3101501,OK,10/17/18 1:30,7462867,OK,10/17/18 1:30,53.65721893,OK,10/17/18 1:30,48.19736481,OK,10/17/18 1:30,515.142692,OK,10/17/18 1:30,1415.669037,OK,10/17/18 1:30,89554404,OK,10/17/18 1:30,21900000,OK,10/17/18 1:30,2830,OK,10/17/18 1:30,2820720,OK,10/17/18 1:30,1305818,OK,10/17/18 1:30,21242067,OK,10/17/18 1:30,21900000,OK,10/17/18 1:30,2830,OK,10/17/18 1:30,2820720,OK,10/17/18 1:30,1305818,OK,,,,10/17/18 1:30,21902830,OK,10/17/18 1:30,22004.89453,OK,10/17/18 1:30,161.5513916,OK,10/17/18 1:30,28264280,OK,10/17/18 1:30,0.134135452,OK,10/17/18 1:30,181.1884308,OK,10/17/18 1:30,389.5911255,OK,10/17/18 1:30,318.5384521,OK,
10/17/18 1:45,6.059908867,OK,10/17/18 1:45,127.8229675,OK,10/17/18 1:45,7462897.5,OK,10/17/18 1:45,54.14023972,OK,10/17/18 1:45,48.0803299,OK,10/17/18 1:45,515.3147006,OK,10/17/18 1:45,1569.598938,OK,10/17/18 1:45,89554770,OK,10/17/18 1:45,21900000,OK,10/17/18 1:45,2856,OK,10/17/18 1:45,2820729,OK,10/17/18 1:45,1305825,OK,10/17/18 1:45,21242163,OK,10/17/18 1:45,21900000,OK,10/17/18 1:45,2856,OK,10/17/18 1:45,2820729,OK,10/17/18 1:45,1305825,OK,,,,10/17/18 1:45,21902856,OK,10/17/18 1:45,22004.91602,OK,10/17/18 1:45,157.3100891,OK,10/17/18 1:45,28264308,OK,10/17/18 1:45,0.130713043,OK,10/17/18 1:45,179.6886139,OK,10/17/18 1:45,387.6661377,OK,10/17/18 1:45,313.6133728,OK,
10/17/18 2:00,6.125295162,OK,10/17/18 2:00,132.3042297,OK,10/17/18 2:00,7462929.5,OK,10/17/18 2:00,54.14929962,OK,10/17/18 2:00,48.02400208,OK,10/17/18 2:00,515.1198074,OK,10/17/18 2:00,1584.645996,OK,10/17/18 2:00,89555154,OK,10/17/18 2:00,21900000,OK,10/17/18 2:00,2882,OK,10/17/18 2:00,2820738,OK,10/17/18 2:00,1305831,OK,10/17/18 2:00,21242260,OK,10/17/18 2:00,21900000,OK,10/17/18 2:00,2882,OK,10/17/18 2:00,2820738,OK,10/17/18 2:00,1305831,OK,,,,10/17/18 2:00,21902882,OK,10/17/18 2:00,22004.94727,OK,10/17/18 2:00,137.4670715,OK,10/17/18 2:00,28264344,OK,10/17/18 2:00,0.114105949,OK,10/17/18 2:00,180.6986389,OK,10/17/18 2:00,389.9990845,OK,10/17/18 2:00,273.4511108,OK,
10/17/18 2:15,5.708244801,OK,10/17/18 2:15,123.7732239,OK,10/17/18 2:15,7462960.5,OK,10/17/18 2:15,53.55155945,OK,10/17/18 2:15,47.84331131,OK,10/17/18 2:15,514.9617639,OK,10/17/18 2:15,1479.634735,OK,10/17/18 2:15,89555526,OK,10/17/18 2:15,21900000,OK,10/17/18 2:15,2908,OK,10/17/18 2:15,2820747,OK,10/17/18 2:15,1305838,OK,10/17/18 2:15,21242360,OK,10/17/18 2:15,21900000,OK,10/17/18 2:15,2910,OK,10/17/18 2:15,2820747,OK,10/17/18 2:15,1305838,OK,,,,10/17/18 2:15,21902908,OK,10/17/18 2:15,22004.9707,OK,10/17/18 2:15,98.04824829,OK,10/17/18 2:15,28264374,OK,10/17/18 2:15,0.081559204,OK,10/17/18 2:15,182.1886139,OK,10/17/18 2:15,386.3172607,OK,10/17/18 2:15,191.5876465,OK,
10/17/18 2:30,6.127322674,OK,10/17/18 2:30,132.2513428,OK,10/17/18 2:30,7462990.5,OK,10/17/18 2:30,53.75851822,OK,10/17/18 2:30,47.63119507,OK,10/17/18 2:30,514.7017001,OK,10/17/18 2:30,1583.680664,OK,10/17/18 2:30,89555886,OK,10/17/18 2:30,21900000,OK,10/17/18 2:30,2936,OK,10/17/18 2:30,2820756,OK,10/17/18 2:30,1305844,OK,10/17/18 2:30,21242458,OK,10/17/18 2:30,21900000,OK,10/17/18 2:30,2936,OK,10/17/18 2:30,2820756,OK,10/17/18 2:30,1305844,OK,,,,10/17/18 2:30,21902936,OK,10/17/18 2:30,22004.99023,OK,10/17/18 2:30,148.800705,OK,10/17/18 2:30,28264396,OK,10/17/18 2:30,0.123683388,OK,10/17/18 2:30,180.5166168,OK,10/17/18 2:30,387.2736206,OK,10/17/18 2:30,293.776062,OK,
10/17/18 2:45,5.103196144,OK,10/17/18 2:45,108.8896408,OK,10/17/18 2:45,7463021,OK,10/17/18 2:45,53.43813324,OK,10/17/18 2:45,48.33493805,OK,10/17/18 2:45,514.7768318,OK,10/17/18 2:45,1312.437836,OK,10/17/18 2:45,89556252,OK,10/17/18 2:45,21900000,OK,10/17/18 2:45,2962,OK,10/17/18 2:45,2820765,OK,10/17/18 2:45,1305851,OK,10/17/18 2:45,21242555,OK,10/17/18 2:45,21900000,OK,10/17/18 2:45,2962,OK,10/17/18 2:45,2820765,OK,10/17/18 2:45,1305851,OK,,,,10/17/18 2:45,21902962,OK,10/17/18 2:45,22005.01563,OK,10/17/18 2:45,132.1653137,OK,10/17/18 2:45,28264428,OK,10/17/18 2:45,0.10984697,OK,10/17/18 2:45,180.5539398,OK,10/17/18 2:45,387.4474487,OK,10/17/18 2:45,260.9153137,OK,
10/17/18 3:00,5.173591137,OK,10/17/18 3:00,111.7641754,OK,10/17/18 3:00,7463051,OK,10/17/18 3:00,53.95410538,OK,10/17/18 3:00,48.78051376,OK,10/17/18 3:00,514.2855134,OK,10/17/18 3:00,1338.317322,OK,10/17/18 3:00,89556612,OK,10/17/18 3:00,21900000,OK,10/17/18 3:00,2988,OK,10/17/18 3:00,2820774,OK,10/17/18 3:00,1305857,OK,10/17/18 3:00,21242651,OK,10/17/18 3:00,21900000,OK,10/17/18 3:00,2988,OK,10/17/18 3:00,2820774,OK,10/17/18 3:00,1305857,OK,,,,10/17/18 3:00,21902988,OK,10/17/18 3:00,22005.03906,OK,10/17/18 3:00,143.4247284,OK,10/17/18 3:00,28264456,OK,10/17/18 3:00,0.119198311,OK,10/17/18 3:00,181.8021698,OK,10/17/18 3:00,387.9250488,OK,10/17/18 3:00,281.3644104,OK,
10/17/18 3:15,5.684241772,OK,10/17/18 3:15,121.8285675,OK,10/17/18 3:15,7463082,OK,10/17/18 3:15,53.83856964,OK,10/17/18 3:15,48.15432739,OK,10/17/18 3:15,514.0620714,OK,10/17/18 3:15,1463.55368,OK,10/17/18 3:15,89556984,OK,10/17/18 3:15,21900000,OK,10/17/18 3:15,3016,OK,10/17/18 3:15,2820783,OK,10/17/18 3:15,1305863,OK,10/17/18 3:15,21242747,OK,10/17/18 3:15,21900000,OK,10/17/18 3:15,3016,OK,10/17/18 3:15,2820783,OK,10/17/18 3:15,1305863,OK,,,,10/17/18 3:15,21903016,OK,10/17/18 3:15,22005.06445,OK,10/17/18 3:15,135.2301025,OK,10/17/18 3:15,28264484,OK,10/17/18 3:15,0.11236113,OK,10/17/18 3:15,180.4294891,OK,10/17/18 3:15,387.9881287,OK,10/17/18 3:15,267.7112732,OK,
10/17/18 3:30,5.819584846,OK,10/17/18 3:30,124.9997711,OK,10/17/18 3:30,7463113,OK,10/17/18 3:30,53.74860382,OK,10/17/18 3:30,47.92901993,OK,10/17/18 3:30,513.9541265,OK,10/17/18 3:30,1499.297699,OK,10/17/18 3:30,89557356,OK,10/17/18 3:30,21900000,OK,10/17/18 3:30,3042,OK,10/17/18 3:30,2820792,OK,10/17/18 3:30,1305870,OK,10/17/18 3:30,21242843,OK,10/17/18 3:30,21900000,OK,10/17/18 3:30,3042,OK,10/17/18 3:30,2820792,OK,10/17/18 3:30,1305870,OK,,,,10/17/18 3:30,21903042,OK,10/17/18 3:30,22005.08789,OK,10/17/18 3:30,141.7972412,OK,10/17/18 3:30,28264514,OK,10/17/18 3:30,0.117874969,OK,10/17/18 3:30,180.3822632,OK,10/17/18 3:30,387.0291748,OK,10/17/18 3:30,280.0488281,OK,
10/17/18 3:45,4.816468239,OK,10/17/18 3:45,103.4270706,OK,10/17/18 3:45,7463144,OK,10/17/18 3:45,53.49794769,OK,10/17/18 3:45,48.68148041,OK,10/17/18 3:45,514.8245867,OK,10/17/18 3:45,1241.75235,OK,10/17/18 3:45,89557728,OK,10/17/18 3:45,21900000,OK,10/17/18 3:45,3068,OK,10/17/18 3:45,2820801,OK,10/17/18 3:45,1305876,OK,10/17/18 3:45,21242942,OK,10/17/18 3:45,21900000,OK,10/17/18 3:45,3068,OK,10/17/18 3:45,2820801,OK,10/17/18 3:45,1305876,OK,,,,10/17/18 3:45,21903068,OK,10/17/18 3:45,22005.11328,OK,10/17/18 3:45,95.80339813,OK,10/17/18 3:45,28264544,OK,10/17/18 3:45,0.079694351,OK,10/17/18 3:45,181.8263245,OK,10/17/18 3:45,386.1542664,OK,10/17/18 3:45,187.52742,OK,
10/17/18 4:00,5.333476543,OK,10/17/18 4:00,114.7330856,OK,10/17/18 4:00,7463176,OK,10/17/18 4:00,53.43360519,OK,10/17/18 4:00,48.10012817,OK,10/17/18 4:00,514.3508142,OK,10/17/18 4:00,1375.609406,OK,10/17/18 4:00,89558112,OK,10/17/18 4:00,21900000,OK,10/17/18 4:00,3094,OK,10/17/18 4:00,2820810,OK,10/17/18 4:00,1305883,OK,10/17/18 4:00,21243039,OK,10/17/18 4:00,21900000,OK,10/17/18 4:00,3094,OK,10/17/18 4:00,2820810,OK,10/17/18 4:00,1305883,OK,,,,10/17/18 4:00,21903094,OK,10/17/18 4:00,22005.13867,OK,10/17/18 4:00,108.0048828,OK,10/17/18 4:00,28264576,OK,10/17/18 4:00,0.089860497,OK,10/17/18 4:00,180.8525238,OK,10/17/18 4:00,385.5415344,OK,10/17/18 4:00,212.3356323,OK,
10/17/18 4:15,5.415219307,OK,10/17/18 4:15,117.1988373,OK,10/17/18 4:15,7463207,OK,10/17/18 4:15,53.61849213,OK,10/17/18 4:15,48.20326996,OK,10/17/18 4:15,515.3768438,OK,10/17/18 4:15,1403.115692,OK,10/17/18 4:15,89558484,OK,10/17/18 4:15,21900000,OK,10/17/18 4:15,3122,OK,10/17/18 4:15,2820819,OK,10/17/18 4:15,1305889,OK,10/17/18 4:15,21243136,OK,10/17/18 4:15,21900000,OK,10/17/18 4:15,3122,OK,10/17/18 4:15,2820819,OK,10/17/18 4:15,1305889,OK,,,,10/17/18 4:15,21903122,OK,10/17/18 4:15,22005.16602,OK,10/17/18 4:15,72.51865387,OK,10/17/18 4:15,28264608,OK,10/17/18 4:15,0.060326763,OK,10/17/18 4:15,180.8646698,OK,10/17/18 4:15,385.7908325,OK,10/17/18 4:15,142.9126282,OK,
10/17/18 4:30,5.185887337,OK,10/17/18 4:30,112.0112686,OK,10/17/18 4:30,7463239.5,OK,10/17/18 4:30,53.37322617,OK,10/17/18 4:30,48.18733978,OK,10/17/18 4:30,515.0054171,OK,10/17/18 4:30,1342.773651,OK,10/17/18 4:30,89558874,OK,10/17/18 4:30,21900000,OK,10/17/18 4:30,3148,OK,10/17/18 4:30,2820828,OK,10/17/18 4:30,1305895,OK,10/17/18 4:30,21243231,OK,10/17/18 4:30,21900000,OK,10/17/18 4:30,3148,OK,10/17/18 4:30,2820828,OK,10/17/18 4:30,1305895,OK,,,,10/17/18 4:30,21903148,OK,10/17/18 4:30,22005.19141,OK,10/17/18 4:30,146.1011353,OK,10/17/18 4:30,28264640,OK,10/17/18 4:30,0.121352455,OK,10/17/18 4:30,180.7308502,OK,10/17/18 4:30,388.7246094,OK,10/17/18 4:30,288.5653381,OK,
10/17/18 4:45,5.51625061,OK,10/17/18 4:45,114.0082626,OK,10/17/18 4:45,7463268.5,OK,10/17/18 4:45,53.79147339,OK,10/17/18 4:45,48.27522278,OK,10/17/18 4:45,514.9756639,OK,10/17/18 4:45,1425.696991,OK,10/17/18 4:45,89559222,OK,10/17/18 4:45,21900000,OK,10/17/18 4:45,3174,OK,10/17/18 4:45,2820837,OK,10/17/18 4:45,1305902,OK,10/17/18 4:45,21243330,OK,10/17/18 4:45,21900000,OK,10/17/18 4:45,3174,OK,10/17/18 4:45,2820837,OK,10/17/18 4:45,1305902,OK,,,,10/17/18 4:45,21903174,OK,10/17/18 4:45,22005.2207,OK,10/17/18 4:45,144.1674805,OK,10/17/18 4:45,28264674,OK,10/17/18 4:45,0.119751472,OK,10/17/18 4:45,180.6584015,OK,10/17/18 4:45,388.6242676,OK,10/17/18 4:45,284.7514038,OK,
10/17/18 5:00,5.475590229,OK,10/17/18 5:00,117.8519058,OK,10/17/18 5:00,7463299,OK,10/17/18 5:00,53.7771225,OK,10/17/18 5:00,48.30153656,OK,10/17/18 5:00,514.715535,OK,10/17/18 5:00,1415.144806,OK,10/17/18 5:00,89559588,OK,10/17/18 5:00,21900000,OK,10/17/18 5:00,3200,OK,10/17/18 5:00,2820845,OK,10/17/18 5:00,1305908,OK,10/17/18 5:00,21243427,OK,10/17/18 5:00,21900000,OK,10/17/18 5:00,3200,OK,10/17/18 5:00,2820845,OK,10/17/18 5:00,1305908,OK,,,,10/17/18 5:00,21903200,OK,10/17/18 5:00,22005.24805,OK,10/17/18 5:00,145.1083069,OK,10/17/18 5:00,28264708,OK,10/17/18 5:00,0.120596405,OK,10/17/18 5:00,181.158432,OK,10/17/18 5:00,387.7559814,OK,10/17/18 5:00,285.045929,OK,
10/17/18 5:15,5.417917728,OK,10/17/18 5:15,117.608078,OK,10/17/18 5:15,7463330.5,OK,10/17/18 5:15,53.38976288,OK,10/17/18 5:15,47.97184372,OK,10/17/18 5:15,514.2622382,OK,10/17/18 5:15,1397.627106,OK,10/17/18 5:15,89559966,OK,10/17/18 5:15,21900000,OK,10/17/18 5:15,3228,OK,10/17/18 5:15,2820854,OK,10/17/18 5:15,1305914,OK,10/17/18 5:15,21243526,OK,10/17/18 5:15,21900000,OK,10/17/18 5:15,3228,OK,10/17/18 5:15,2820854,OK,10/17/18 5:15,1305914,OK,,,,10/17/18 5:15,21903226,OK,10/17/18 5:15,22005.27539,OK,10/17/18 5:15,84.79141235,OK,10/17/18 5:15,28264740,OK,10/17/18 5:15,0.070475395,OK,10/17/18 5:15,179.502594,OK,10/17/18 5:15,387.0639648,OK,10/17/18 5:15,168.3007965,OK,
10/17/18 5:30,5.988031387,OK,10/17/18 5:30,130.1560974,OK,10/17/18 5:30,7463360.5,OK,10/17/18 5:30,53.82466888,OK,10/17/18 5:30,47.8366394,OK,10/17/18 5:30,515.3619672,OK,10/17/18 5:30,1557.647827,OK,10/17/18 5:30,89560326,OK,10/17/18 5:30,21900000,OK,10/17/18 5:30,3254,OK,10/17/18 5:30,2820862,OK,10/17/18 5:30,1305920,OK,10/17/18 5:30,21243623,OK,10/17/18 5:30,21900000,OK,10/17/18 5:30,3254,OK,10/17/18 5:30,2820862,OK,10/17/18 5:30,1305920,OK,,,,10/17/18 5:30,21903254,OK,10/17/18 5:30,22005.30078,OK,10/17/18 5:30,105.1398544,OK,10/17/18 5:30,28264770,OK,10/17/18 5:30,0.087382828,OK,10/17/18 5:30,180.8564301,OK,10/17/18 5:30,387.5893555,OK,10/17/18 5:30,207.2531128,OK,
