OSU_RTS.MDBUS_CC.388_THF Time [SNAP],OSU_RTS.MDBUS_CC.388_THF Value [SNAP],OSU_RTS.MDBUS_CC.388_THF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HF Time [SNAP],OSU_RTS.MDBUS_CC.388C_HF Value [SNAP],OSU_RTS.MDBUS_CC.388C_HF Status [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Time [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Value [SNAP],OSU_RTS.MDBUS_CC.388C_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_C Time [SNAP],OSU_RTS.MDBUS_RT.388S_C Value [SNAP],OSU_RTS.MDBUS_RT.388S_C Status [SNAP],OSU_RTS.MDBUS_RT.388S_DP Time [SNAP],OSU_RTS.MDBUS_RT.388S_DP Value [SNAP],OSU_RTS.MDBUS_RT.388S_DP Status [SNAP],OSU_RTS.MDBUS_RT.388S_HF Time [SNAP],OSU_RTS.MDBUS_RT.388S_HF Value [SNAP],OSU_RTS.MDBUS_RT.388S_HF Status [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.388S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.388S_I Time [SNAP],OSU_RTS.MDBUS_RT.388S_I Value [SNAP],OSU_RTS.MDBUS_RT.388S_I Status [SNAP],OSU_RTS.MDBUS_RT.388S_P Time [SNAP],OSU_RTS.MDBUS_RT.388S_P Value [SNAP],OSU_RTS.MDBUS_RT.388S_P Status [SNAP],OSU_RTS.MDBUS_RT.388S_T Time [SNAP],OSU_RTS.MDBUS_RT.388S_T Value [SNAP],OSU_RTS.MDBUS_RT.388S_T Status [SNAP],OSU_RTS.OPCRTS.388__CHF Time [SNAP],OSU_RTS.OPCRTS.388__CHF Value [SNAP],OSU_RTS.OPCRTS.388__CHF Status [SNAP],OSU_RTS.OPCRTS.388_AT Time [SNAP],OSU_RTS.OPCRTS.388_AT Value [SNAP],OSU_RTS.OPCRTS.388_AT Status [SNAP],OSU_RTS.OPCRTS.388_C1T Time [SNAP],OSU_RTS.OPCRTS.388_C1T Value [SNAP],OSU_RTS.OPCRTS.388_C1T Status [SNAP],OSU_RTS.OPCRTS.388_C2T Time [SNAP],OSU_RTS.OPCRTS.388_C2T Value [SNAP],OSU_RTS.OPCRTS.388_C2T Status [SNAP],OSU_RTS.OPCRTS.388_C3T Time [SNAP],OSU_RTS.OPCRTS.388_C3T Value [SNAP],OSU_RTS.OPCRTS.388_C3T Status [SNAP],OSU_RTS.OPCRTS.388_C4T Time [SNAP],OSU_RTS.OPCRTS.388_C4T Value [SNAP],OSU_RTS.OPCRTS.388_C4T Status [SNAP],OSU_RTS.OPCRTS.388_C5T Time [SNAP],OSU_RTS.OPCRTS.388_C5T Value [SNAP],OSU_RTS.OPCRTS.388_C5T Status [SNAP],OSU_RTS.OPCRTS.388_C6T Time [SNAP],OSU_RTS.OPCRTS.388_C6T Value [SNAP],OSU_RTS.OPCRTS.388_C6T Status [SNAP],OSU_RTS.OPCRTS.388_C7T Time [SNAP],OSU_RTS.OPCRTS.388_C7T Value [SNAP],OSU_RTS.OPCRTS.388_C7T Status [SNAP],OSU_RTS.OPCRTS.388_C8T Time [SNAP],OSU_RTS.OPCRTS.388_C8T Value [SNAP],OSU_RTS.OPCRTS.388_C8T Status [SNAP],OSU_RTS.OPCRTS.388_CDT Time [SNAP],OSU_RTS.OPCRTS.388_CDT Value [SNAP],OSU_RTS.OPCRTS.388_CDT Status [SNAP],OSU_RTS.OPCRTS.388_CHT Time [SNAP],OSU_RTS.OPCRTS.388_CHT Value [SNAP],OSU_RTS.OPCRTS.388_CHT Status [SNAP],OSU_RTS.OPCRTS.388_CRWT Time [SNAP],OSU_RTS.OPCRTS.388_CRWT Value [SNAP],OSU_RTS.OPCRTS.388_CRWT Status [SNAP],OSU_RTS.OPCRTS.388_CSWT Time [SNAP],OSU_RTS.OPCRTS.388_CSWT Value [SNAP],OSU_RTS.OPCRTS.388_CSWT Status [SNAP],OSU_RTS.OPCRTS.388_CVF Time [SNAP],OSU_RTS.OPCRTS.388_CVF Value [SNAP],OSU_RTS.OPCRTS.388_CVF Status [SNAP],OSU_RTS.OPCRTS..388_CWP Time [SNAP],OSU_RTS.OPCRTS..388_CWP Value [SNAP],OSU_RTS.OPCRTS..388_CWP Status [SNAP],OSU_RTS.OPCRTS..388_CWST Time [SNAP],OSU_RTS.OPCRTS..388_CWST Value [SNAP],OSU_RTS.OPCRTS..388_CWST Status [SNAP],OSU_RTS.OPCRTS..388_E1C Time [SNAP],OSU_RTS.OPCRTS..388_E1C Value [SNAP],OSU_RTS.OPCRTS..388_E1C Status [SNAP],OSU_RTS.OPCRTS..388_E2C Time [SNAP],OSU_RTS.OPCRTS..388_E2C Value [SNAP],OSU_RTS.OPCRTS..388_E2C Status [SNAP],OSU_RTS.OPCRTS..388_E3C Time [SNAP],OSU_RTS.OPCRTS..388_E3C Value [SNAP],OSU_RTS.OPCRTS..388_E3C Status [SNAP],OSU_RTS.OPCRTS..388_E4C Time [SNAP],OSU_RTS.OPCRTS..388_E4C Value [SNAP],OSU_RTS.OPCRTS..388_E4C Status [SNAP],OSU_RTS.OPCRTS..388_E5C Time [SNAP],OSU_RTS.OPCRTS..388_E5C Value [SNAP],OSU_RTS.OPCRTS..388_E5C Status [SNAP],OSU_RTS.OPCRTS..388_KWPT Time [SNAP],OSU_RTS.OPCRTS..388_KWPT Value [SNAP],OSU_RTS.OPCRTS..388_KWPT Status [SNAP],OSU_RTS.OPCRTS.388_TONA Time [SNAP],OSU_RTS.OPCRTS.388_TONA Value [SNAP],OSU_RTS.OPCRTS.388_TONA Status [SNAP],OSU_RTS.OPCRTS.388_WB Time [SNAP],OSU_RTS.OPCRTS.388_WB Value [SNAP],OSU_RTS.OPCRTS.388_WB Status [SNAP],Comments
,,,10/21/18 10:45,0,OK,10/21/18 10:45,683862,OK,10/21/18 10:45,10143.41602,OK,10/21/18 10:45,22.00284958,OK,10/21/18 10:45,661.3347778,OK,10/21/18 10:45,13014959,OK,10/21/18 10:45,0.521580017,OK,10/21/18 10:45,177.4946289,OK,10/21/18 10:45,496.602356,OK,10/21/18 10:45,0,OK,10/21/18 10:45,39.94388,OK,10/21/18 10:45,20959690,OK,10/21/18 10:45,22512700,OK,10/21/18 10:45,23824870,OK,10/21/18 10:45,22734450,OK,10/21/18 10:45,22225320,OK,10/21/18 10:45,22964610,OK,10/21/18 10:45,23015430,OK,10/21/18 10:45,23920440,OK,10/21/18 10:45,0,OK,10/21/18 10:45,56988.5,OK,10/21/18 10:45,66.03963,OK,10/21/18 10:45,45.54387,OK,10/21/18 10:45,0.1194458,OK,10/21/18 10:45,73.82861,OK,10/21/18 10:45,40.83063,OK,10/21/18 10:45,8504301,OK,10/21/18 10:45,2194.007,OK,10/21/18 10:45,336817.7,OK,10/21/18 10:45,9381001,OK,10/21/18 10:45,5076154,OK,10/21/18 10:45,0.7740899,UNRELIABLE,10/21/18 10:45,984.4143,OK,10/21/18 10:45,34.04373,OK,
,,,10/21/18 11:00,0,OK,10/21/18 11:00,683862,OK,10/21/18 11:00,10143.55957,OK,10/21/18 11:00,24.71472168,OK,10/21/18 11:00,752.3346558,OK,10/21/18 11:00,13015140,OK,10/21/18 11:00,0.593433777,OK,10/21/18 11:00,177.5980225,OK,10/21/18 11:00,496.3031616,OK,10/21/18 11:00,0,OK,10/21/18 11:00,39.91037,OK,10/21/18 11:00,20959690,OK,10/21/18 11:00,22512950,OK,10/21/18 11:00,23824870,OK,10/21/18 11:00,22734450,OK,10/21/18 11:00,22225320,OK,10/21/18 11:00,22964610,OK,10/21/18 11:00,23015430,OK,10/21/18 11:00,23920440,OK,10/21/18 11:00,0,OK,10/21/18 11:00,56988.5,OK,10/21/18 11:00,65.99159,OK,10/21/18 11:00,45.57423,OK,10/21/18 11:00,0.1207275,OK,10/21/18 11:00,73.79144,OK,10/21/18 11:00,40.86623,OK,10/21/18 11:00,8504301,OK,10/21/18 11:00,2194.007,OK,10/21/18 11:00,336817.7,OK,10/21/18 11:00,9381001,OK,10/21/18 11:00,5076154,OK,10/21/18 11:00,0.7740899,UNRELIABLE,10/21/18 11:00,1005.819,OK,10/21/18 11:00,33.99191,OK,
,,,10/21/18 11:15,0,OK,10/21/18 11:15,683862,OK,10/21/18 11:15,10143.70605,OK,10/21/18 11:15,37.77129364,OK,10/21/18 11:15,1220.877441,OK,10/21/18 11:15,13015326,OK,10/21/18 11:15,0.96391394,OK,10/21/18 11:15,177.3926544,OK,10/21/18 11:15,494.1641846,OK,10/21/18 11:15,0,OK,10/21/18 11:15,40.03659,OK,10/21/18 11:15,20959690,OK,10/21/18 11:15,22513200,OK,10/21/18 11:15,23824870,OK,10/21/18 11:15,22734450,OK,10/21/18 11:15,22225320,OK,10/21/18 11:15,22964610,OK,10/21/18 11:15,23015430,OK,10/21/18 11:15,23920440,OK,10/21/18 11:15,0,OK,10/21/18 11:15,56988.5,OK,10/21/18 11:15,65.99287,OK,10/21/18 11:15,45.56441,OK,10/21/18 11:15,0.1199951,OK,10/21/18 11:15,73.73846,OK,10/21/18 11:15,40.73253,OK,10/21/18 11:15,8504301,OK,10/21/18 11:15,2194.007,OK,10/21/18 11:15,336817.7,OK,10/21/18 11:15,9381001,OK,10/21/18 11:15,5076154,OK,10/21/18 11:15,0.7740899,UNRELIABLE,10/21/18 11:15,989.6617,OK,10/21/18 11:15,33.93564,OK,
,,,10/21/18 11:30,0,OK,10/21/18 11:30,683862,OK,10/21/18 11:30,10143.82422,OK,10/21/18 11:30,18.64373398,OK,10/21/18 11:30,549.251709,OK,10/21/18 11:30,13015476,OK,10/21/18 11:30,0.434684448,OK,10/21/18 11:30,177.4440918,OK,10/21/18 11:30,488.8150635,OK,10/21/18 11:30,0,OK,10/21/18 11:30,40.21365,OK,10/21/18 11:30,20959690,OK,10/21/18 11:30,22513450,OK,10/21/18 11:30,23824870,OK,10/21/18 11:30,22734450,OK,10/21/18 11:30,22225320,OK,10/21/18 11:30,22964610,OK,10/21/18 11:30,23015430,OK,10/21/18 11:30,23920440,OK,10/21/18 11:30,0,OK,10/21/18 11:30,56988.5,OK,10/21/18 11:30,65.93605,OK,10/21/18 11:30,45.506,OK,10/21/18 11:30,0.1236572,OK,10/21/18 11:30,73.70648,OK,10/21/18 11:30,40.87376,OK,10/21/18 11:30,8504301,OK,10/21/18 11:30,2194.007,OK,10/21/18 11:30,336817.7,OK,10/21/18 11:30,9381001,OK,10/21/18 11:30,5076154,OK,10/21/18 11:30,0.7740899,UNRELIABLE,10/21/18 11:30,1061.179,OK,10/21/18 11:30,33.96402,OK,
,,,10/21/18 11:45,0,OK,10/21/18 11:45,683862,OK,10/21/18 11:45,10143.94141,OK,10/21/18 11:45,19.08798599,OK,10/21/18 11:45,564.2580566,OK,10/21/18 11:45,13015623,OK,10/21/18 11:45,0.447012024,OK,10/21/18 11:45,177.4412231,OK,10/21/18 11:45,486.5488892,OK,10/21/18 11:45,0,OK,10/21/18 11:45,40.06577,OK,10/21/18 11:45,20959690,OK,10/21/18 11:45,22513720,OK,10/21/18 11:45,23824870,OK,10/21/18 11:45,22734450,OK,10/21/18 11:45,22225320,OK,10/21/18 11:45,22964610,OK,10/21/18 11:45,23015430,OK,10/21/18 11:45,23920440,OK,10/21/18 11:45,0,OK,10/21/18 11:45,56988.5,OK,10/21/18 11:45,65.92506,OK,10/21/18 11:45,46.03957,OK,10/21/18 11:45,0.1166382,OK,10/21/18 11:45,73.63007,OK,10/21/18 11:45,40.70563,OK,10/21/18 11:45,8504301,OK,10/21/18 11:45,2194.007,OK,10/21/18 11:45,336817.7,OK,10/21/18 11:45,9381001,OK,10/21/18 11:45,5076154,OK,10/21/18 11:45,0.7740899,UNRELIABLE,10/21/18 11:45,1049.61,OK,10/21/18 11:45,33.90402,OK,
,,,10/21/18 12:00,0,OK,10/21/18 12:00,683862,OK,10/21/18 12:00,10144.0498,OK,10/21/18 12:00,14.89110088,OK,10/21/18 12:00,425.899292,OK,10/21/18 12:00,13015760,OK,10/21/18 12:00,0.338187714,OK,10/21/18 12:00,178.7911072,OK,10/21/18 12:00,481.6362915,OK,10/21/18 12:00,0,OK,10/21/18 12:00,41.11838,OK,10/21/18 12:00,20959690,OK,10/21/18 12:00,22513980,OK,10/21/18 12:00,23824870,OK,10/21/18 12:00,22734450,OK,10/21/18 12:00,22225320,OK,10/21/18 12:00,22964610,OK,10/21/18 12:00,23015430,OK,10/21/18 12:00,23920440,OK,10/21/18 12:00,0,OK,10/21/18 12:00,56988.5,OK,10/21/18 12:00,65.90575,OK,10/21/18 12:00,45.53471,OK,10/21/18 12:00,0.1192627,OK,10/21/18 12:00,73.66797,OK,10/21/18 12:00,40.59834,OK,10/21/18 12:00,8504301,OK,10/21/18 12:00,2194.007,OK,10/21/18 12:00,336817.7,OK,10/21/18 12:00,9381001,OK,10/21/18 12:00,5076154,OK,10/21/18 12:00,0.7740899,UNRELIABLE,10/21/18 12:00,1018.857,OK,10/21/18 12:00,34.4863,OK,
,,,10/21/18 12:15,0,OK,10/21/18 12:15,683862,OK,10/21/18 12:15,10144.14355,OK,10/21/18 12:15,18.37346649,OK,10/21/18 12:15,542.4335938,OK,10/21/18 12:15,13015878,OK,10/21/18 12:15,0.431500763,OK,10/21/18 12:15,178.5566254,OK,10/21/18 12:15,477.5580139,OK,10/21/18 12:15,0,OK,10/21/18 12:15,42.12253,OK,10/21/18 12:15,20959690,OK,10/21/18 12:15,22514240,OK,10/21/18 12:15,23824870,OK,10/21/18 12:15,22734450,OK,10/21/18 12:15,22225320,OK,10/21/18 12:15,22964610,OK,10/21/18 12:15,23015430,OK,10/21/18 12:15,23920440,OK,10/21/18 12:15,0,OK,10/21/18 12:15,56988.5,OK,10/21/18 12:15,65.8893,OK,10/21/18 12:15,45.62233,OK,10/21/18 12:15,0.1155396,OK,10/21/18 12:15,73.59045,OK,10/21/18 12:15,40.8806,OK,10/21/18 12:15,8504301,OK,10/21/18 12:15,2194.007,OK,10/21/18 12:15,336817.7,OK,10/21/18 12:15,9381001,OK,10/21/18 12:15,5076154,OK,10/21/18 12:15,0.7740899,UNRELIABLE,10/21/18 12:15,1068.596,OK,10/21/18 12:15,34.89944,OK,
,,,10/21/18 12:30,0,OK,10/21/18 12:30,683862,OK,10/21/18 12:30,10144.2959,OK,10/21/18 12:30,17.32865143,OK,10/21/18 12:30,503.9940491,OK,10/21/18 12:30,13016071,OK,10/21/18 12:30,0.39885498,OK,10/21/18 12:30,176.9677124,OK,10/21/18 12:30,488.767395,OK,10/21/18 12:30,0,OK,10/21/18 12:30,43.74039,OK,10/21/18 12:30,20959690,OK,10/21/18 12:30,22514510,OK,10/21/18 12:30,23824870,OK,10/21/18 12:30,22734450,OK,10/21/18 12:30,22225320,OK,10/21/18 12:30,22964610,OK,10/21/18 12:30,23015430,OK,10/21/18 12:30,23920440,OK,10/21/18 12:30,0,OK,10/21/18 12:30,56988.5,OK,10/21/18 12:30,65.85155,OK,10/21/18 12:30,45.58897,OK,10/21/18 12:30,0.1194458,OK,10/21/18 12:30,73.50671,OK,10/21/18 12:30,40.7989,OK,10/21/18 12:30,8504301,OK,10/21/18 12:30,2194.007,OK,10/21/18 12:30,336817.7,OK,10/21/18 12:30,9381001,OK,10/21/18 12:30,5076154,OK,10/21/18 12:30,0.7740899,UNRELIABLE,10/21/18 12:30,1088.415,OK,10/21/18 12:30,35.98343,OK,
,,,10/21/18 12:45,0,OK,10/21/18 12:45,683862,OK,10/21/18 12:45,10144.35938,OK,10/21/18 12:45,14.49926662,OK,10/21/18 12:45,412.7145081,OK,10/21/18 12:45,13016150,OK,10/21/18 12:45,0.329424042,OK,10/21/18 12:45,178.2211456,OK,10/21/18 12:45,469.946991,OK,10/21/18 12:45,0,OK,10/21/18 12:45,45.40353,OK,10/21/18 12:45,20959690,OK,10/21/18 12:45,22514780,OK,10/21/18 12:45,23824870,OK,10/21/18 12:45,22734450,OK,10/21/18 12:45,22225320,OK,10/21/18 12:45,22964610,OK,10/21/18 12:45,23015430,OK,10/21/18 12:45,23920440,OK,10/21/18 12:45,0,OK,10/21/18 12:45,56988.5,OK,10/21/18 12:45,65.84331,OK,10/21/18 12:45,45.54073,OK,10/21/18 12:45,0.1212769,OK,10/21/18 12:45,73.65497,OK,10/21/18 12:45,40.66403,OK,10/21/18 12:45,8504301,OK,10/21/18 12:45,2194.007,OK,10/21/18 12:45,336817.7,OK,10/21/18 12:45,9381001,OK,10/21/18 12:45,5076154,OK,10/21/18 12:45,0.7740899,UNRELIABLE,10/21/18 12:45,1050.818,OK,10/21/18 12:45,36.9924,OK,
,,,10/21/18 13:00,0,OK,10/21/18 13:00,683862,OK,10/21/18 13:00,10144.48828,OK,10/21/18 13:00,25.79922295,OK,10/21/18 13:00,791.8112183,OK,10/21/18 13:00,13016312,OK,10/21/18 13:00,0.628568726,OK,10/21/18 13:00,177.6285553,OK,10/21/18 13:00,482.003479,OK,10/21/18 13:00,0,OK,10/21/18 13:00,45.43979,OK,10/21/18 13:00,20959690,OK,10/21/18 13:00,22515040,OK,10/21/18 13:00,23824870,OK,10/21/18 13:00,22734450,OK,10/21/18 13:00,22225320,OK,10/21/18 13:00,22964610,OK,10/21/18 13:00,23015430,OK,10/21/18 13:00,23920440,OK,10/21/18 13:00,0,OK,10/21/18 13:00,56988.5,OK,10/21/18 13:00,65.81709,OK,10/21/18 13:00,45.76735,OK,10/21/18 13:00,0.121582,OK,10/21/18 13:00,73.70361,OK,10/21/18 13:00,40.8024,OK,10/21/18 13:00,8504301,OK,10/21/18 13:00,2194.007,OK,10/21/18 13:00,336817.7,OK,10/21/18 13:00,9381001,OK,10/21/18 13:00,5076154,OK,10/21/18 13:00,0.7740899,UNRELIABLE,10/21/18 13:00,1073.429,OK,10/21/18 13:00,36.96115,OK,
,,,10/21/18 13:15,0,OK,10/21/18 13:15,683862,OK,10/21/18 13:15,10144.59473,OK,10/21/18 13:15,9.403342247,OK,10/21/18 13:15,253.461853,OK,10/21/18 13:15,13016446,OK,10/21/18 13:15,0.201865173,OK,10/21/18 13:15,179.9363861,OK,10/21/18 13:15,475.2279053,OK,10/21/18 13:15,0,OK,10/21/18 13:15,46.80099,OK,10/21/18 13:15,20959690,OK,10/21/18 13:15,22515320,OK,10/21/18 13:15,23824870,OK,10/21/18 13:15,22734450,OK,10/21/18 13:15,22225320,OK,10/21/18 13:15,22964610,OK,10/21/18 13:15,23015430,OK,10/21/18 13:15,23920440,OK,10/21/18 13:15,0,OK,10/21/18 13:15,56988.5,OK,10/21/18 13:15,65.79515,OK,10/21/18 13:15,45.68358,OK,10/21/18 13:15,0.1212769,OK,10/21/18 13:15,73.66339,OK,10/21/18 13:15,41.15546,OK,10/21/18 13:15,8504301,OK,10/21/18 13:15,2194.007,OK,10/21/18 13:15,336817.7,OK,10/21/18 13:15,9381001,OK,10/21/18 13:15,5076154,OK,10/21/18 13:15,0.7740899,UNRELIABLE,10/21/18 13:15,1193.461,OK,10/21/18 13:15,37.74368,OK,
,,,10/21/18 13:30,0,OK,10/21/18 13:30,683862,OK,10/21/18 13:30,10144.65527,OK,10/21/18 13:30,10.46907043,OK,10/21/18 13:30,287.158905,OK,10/21/18 13:30,13016522,OK,10/21/18 13:30,0.229974426,OK,10/21/18 13:30,179.8428802,OK,10/21/18 13:30,462.9112854,OK,10/21/18 13:30,0,OK,10/21/18 13:30,48.634,OK,10/21/18 13:30,20959690,OK,10/21/18 13:30,22515660,OK,10/21/18 13:30,23824870,OK,10/21/18 13:30,22734450,OK,10/21/18 13:30,22225320,OK,10/21/18 13:30,22964610,OK,10/21/18 13:30,23015430,OK,10/21/18 13:30,23920440,OK,10/21/18 13:30,0,OK,10/21/18 13:30,56988.5,OK,10/21/18 13:30,65.7812,OK,10/21/18 13:30,46.11555,OK,10/21/18 13:30,0.1186523,OK,10/21/18 13:30,73.66797,OK,10/21/18 13:30,40.42606,OK,10/21/18 13:30,8504301,OK,10/21/18 13:30,2194.007,OK,10/21/18 13:30,336817.7,OK,10/21/18 13:30,9381001,OK,10/21/18 13:30,5076154,OK,10/21/18 13:30,0.7740899,UNRELIABLE,10/21/18 13:30,1409.22,OK,10/21/18 13:30,38.8107,OK,
,,,10/21/18 13:45,0,OK,10/21/18 13:45,683862,OK,10/21/18 13:45,10144.74121,OK,10/21/18 13:45,17.56767464,OK,10/21/18 13:45,516.5499878,OK,10/21/18 13:45,13016630,OK,10/21/18 13:45,0.413454254,OK,10/21/18 13:45,178.75737,OK,10/21/18 13:45,463.8909302,OK,10/21/18 13:45,0,OK,10/21/18 13:45,48.21951,OK,10/21/18 13:45,20959690,OK,10/21/18 13:45,22515990,OK,10/21/18 13:45,23824870,OK,10/21/18 13:45,22734450,OK,10/21/18 13:45,22225320,OK,10/21/18 13:45,22964610,OK,10/21/18 13:45,23015430,OK,10/21/18 13:45,23920440,OK,10/21/18 13:45,0,OK,10/21/18 13:45,56988.5,OK,10/21/18 13:45,65.76891,OK,10/21/18 13:45,46.12126,OK,10/21/18 13:45,0.1209717,OK,10/21/18 13:45,73.64569,OK,10/21/18 13:45,40.59761,OK,10/21/18 13:45,8504301,OK,10/21/18 13:45,2194.007,OK,10/21/18 13:45,336817.7,OK,10/21/18 13:45,9381001,OK,10/21/18 13:45,5076154,OK,10/21/18 13:45,0.7740899,UNRELIABLE,10/21/18 13:45,1296.03,OK,10/21/18 13:45,38.48477,OK,
,,,10/21/18 14:00,0,OK,10/21/18 14:00,683862,OK,10/21/18 14:00,10144.86914,OK,10/21/18 14:00,19.45631599,OK,10/21/18 14:00,576.4725342,OK,10/21/18 14:00,13016790,OK,10/21/18 14:00,0.459006744,OK,10/21/18 14:00,176.8648529,OK,10/21/18 14:00,475.1032104,OK,10/21/18 14:00,0,OK,10/21/18 14:00,47.91562,OK,10/21/18 14:00,20959690,OK,10/21/18 14:00,22516300,OK,10/21/18 14:00,23824870,OK,10/21/18 14:00,22734450,OK,10/21/18 14:00,22225320,OK,10/21/18 14:00,22964610,OK,10/21/18 14:00,23015430,OK,10/21/18 14:00,23920440,OK,10/21/18 14:00,0,OK,10/21/18 14:00,56988.5,OK,10/21/18 14:00,65.72392,OK,10/21/18 14:00,46.37685,OK,10/21/18 14:00,0.1202393,OK,10/21/18 14:00,73.81793,OK,10/21/18 14:00,41.28189,OK,10/21/18 14:00,8504301,OK,10/21/18 14:00,2194.007,OK,10/21/18 14:00,336817.7,OK,10/21/18 14:00,9381001,OK,10/21/18 14:00,5076154,OK,10/21/18 14:00,0.7740899,UNRELIABLE,10/21/18 14:00,1133.485,OK,10/21/18 14:00,38.41153,OK,
,,,10/21/18 14:15,0,OK,10/21/18 14:15,683862,OK,10/21/18 14:15,10144.9707,OK,10/21/18 14:15,12.85816002,OK,10/21/18 14:15,359.9675598,OK,10/21/18 14:15,13016917,OK,10/21/18 14:15,0.287063446,OK,10/21/18 14:15,178.1052399,OK,10/21/18 14:15,471.9226685,OK,10/21/18 14:15,0,OK,10/21/18 14:15,47.43582,OK,10/21/18 14:15,20959690,OK,10/21/18 14:15,22516600,OK,10/21/18 14:15,23824870,OK,10/21/18 14:15,22734450,OK,10/21/18 14:15,22225320,OK,10/21/18 14:15,22964610,OK,10/21/18 14:15,23015430,OK,10/21/18 14:15,23920440,OK,10/21/18 14:15,0,OK,10/21/18 14:15,56988.5,OK,10/21/18 14:15,65.70857,OK,10/21/18 14:15,46.41469,OK,10/21/18 14:15,0.1216431,OK,10/21/18 14:15,73.71783,OK,10/21/18 14:15,41.02921,OK,10/21/18 14:15,8504301,OK,10/21/18 14:15,2194.007,OK,10/21/18 14:15,336817.7,OK,10/21/18 14:15,9381001,OK,10/21/18 14:15,5076154,OK,10/21/18 14:15,0.7740899,UNRELIABLE,10/21/18 14:15,1224.539,OK,10/21/18 14:15,38.11179,OK,
,,,10/21/18 14:30,0,OK,10/21/18 14:30,683862,OK,10/21/18 14:30,10145.07813,OK,10/21/18 14:30,20.62106895,OK,10/21/18 14:30,619.0112915,OK,10/21/18 14:30,13017051,OK,10/21/18 14:30,0.493052338,OK,10/21/18 14:30,179.0517426,OK,10/21/18 14:30,474.7979126,OK,10/21/18 14:30,0,OK,10/21/18 14:30,48.05502,OK,10/21/18 14:30,20959690,OK,10/21/18 14:30,22516930,OK,10/21/18 14:30,23824870,OK,10/21/18 14:30,22734450,OK,10/21/18 14:30,22225320,OK,10/21/18 14:30,22964610,OK,10/21/18 14:30,23015430,OK,10/21/18 14:30,23920440,OK,10/21/18 14:30,0,OK,10/21/18 14:30,56988.5,OK,10/21/18 14:30,65.68086,OK,10/21/18 14:30,46.41017,OK,10/21/18 14:30,0.1186523,OK,10/21/18 14:30,73.65955,OK,10/21/18 14:30,40.65266,OK,10/21/18 14:30,8504301,OK,10/21/18 14:30,2194.007,OK,10/21/18 14:30,336817.7,OK,10/21/18 14:30,9381001,OK,10/21/18 14:30,5076154,OK,10/21/18 14:30,0.7740899,UNRELIABLE,10/21/18 14:30,1366.299,OK,10/21/18 14:30,38.47263,OK,
,,,10/21/18 14:45,0,OK,10/21/18 14:45,683862,OK,10/21/18 14:45,10145.19824,OK,10/21/18 14:45,17.51151276,OK,10/21/18 14:45,514.5180664,OK,10/21/18 14:45,13017203,OK,10/21/18 14:45,0.409492462,OK,10/21/18 14:45,179.2227325,OK,10/21/18 14:45,476.6255188,OK,10/21/18 14:45,0,OK,10/21/18 14:45,47.99142,OK,10/21/18 14:45,20959690,OK,10/21/18 14:45,22517260,OK,10/21/18 14:45,23824870,OK,10/21/18 14:45,22734450,OK,10/21/18 14:45,22225320,OK,10/21/18 14:45,22964610,OK,10/21/18 14:45,23015430,OK,10/21/18 14:45,23920440,OK,10/21/18 14:45,0,OK,10/21/18 14:45,56988.5,OK,10/21/18 14:45,65.6812,OK,10/21/18 14:45,46.41484,OK,10/21/18 14:45,0.1182251,OK,10/21/18 14:45,73.64581,OK,10/21/18 14:45,40.75275,OK,10/21/18 14:45,8504301,OK,10/21/18 14:45,2194.007,OK,10/21/18 14:45,336817.7,OK,10/21/18 14:45,9381001,OK,10/21/18 14:45,5076154,OK,10/21/18 14:45,0.7740899,UNRELIABLE,10/21/18 14:45,1328.63,OK,10/21/18 14:45,38.54367,OK,
,,,10/21/18 15:00,0,OK,10/21/18 15:00,683862,OK,10/21/18 15:00,10145.30078,OK,10/21/18 15:00,16.36737442,OK,10/21/18 15:00,477.1099854,OK,10/21/18 15:00,13017331,OK,10/21/18 15:00,0.380245331,OK,10/21/18 15:00,179.8731079,OK,10/21/18 15:00,473.696106,OK,10/21/18 15:00,0,OK,10/21/18 15:00,46.39371,OK,10/21/18 15:00,20959690,OK,10/21/18 15:00,22517590,OK,10/21/18 15:00,23824870,OK,10/21/18 15:00,22734450,OK,10/21/18 15:00,22225320,OK,10/21/18 15:00,22964610,OK,10/21/18 15:00,23015430,OK,10/21/18 15:00,23920440,OK,10/21/18 15:00,0,OK,10/21/18 15:00,56988.5,OK,10/21/18 15:00,65.66554,OK,10/21/18 15:00,46.48146,OK,10/21/18 15:00,0.1221313,OK,10/21/18 15:00,73.50275,OK,10/21/18 15:00,40.67693,OK,10/21/18 15:00,8504301,OK,10/21/18 15:00,2194.007,OK,10/21/18 15:00,336817.7,OK,10/21/18 15:00,9381001,OK,10/21/18 15:00,5076154,OK,10/21/18 15:00,0.7740899,UNRELIABLE,10/21/18 15:00,1319.48,OK,10/21/18 15:00,37.8461,OK,
