OSU_RTS.MDBUS_C1.187_CDT Time [SNAP],OSU_RTS.MDBUS_C1.187_CDT Value [SNAP],OSU_RTS.MDBUS_C1.187_CDT Status [SNAP],OSU_RTS.MDBUS_C1.187_CHF Time [SNAP],OSU_RTS.MDBUS_C1.187_CHF Value [SNAP],OSU_RTS.MDBUS_C1.187_CHF Status [SNAP],OSU_RTS.MDBUS_C1.187_CHT Time [SNAP],OSU_RTS.MDBUS_C1.187_CHT Value [SNAP],OSU_RTS.MDBUS_C1.187_CHT Status [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.187_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.187_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.187_CVF Time [SNAP],OSU_RTS.MDBUS_C1.187_CVF Value [SNAP],OSU_RTS.MDBUS_C1.187_CVF Status [SNAP],OSU_RTS.MDBUS_C1.187_HF Time [SNAP],OSU_RTS.MDBUS_C1.187_HF Value [SNAP],OSU_RTS.MDBUS_C1.187_HF Status [SNAP],OSU_RTS.MDBUS_C1.187_HGT Time [SNAP],OSU_RTS.MDBUS_C1.187_HGT Value [SNAP],OSU_RTS.MDBUS_C1.187_HGT Status [SNAP],OSU_RTS.MDBUS_CC.187_MHT Time [SNAP],OSU_RTS.MDBUS_CC.187_MHT Value [SNAP],OSU_RTS.MDBUS_CC.187_MHT Status [SNAP],OSU_RTS.MDBUS_CC.187_PHT Time [SNAP],OSU_RTS.MDBUS_CC.187_PHT Value [SNAP],OSU_RTS.MDBUS_CC.187_PHT Status [SNAP],OSU_RTS.MDBUS_E1.187E_1C Time [SNAP],OSU_RTS.MDBUS_E1.187E_1C Value [SNAP],OSU_RTS.MDBUS_E1.187E_1C Status [SNAP],OSU_RTS.MDBUS_E1.187E_2C Time [SNAP],OSU_RTS.MDBUS_E1.187E_2C Value [SNAP],OSU_RTS.MDBUS_E1.187E_2C Status [SNAP],OSU_RTS.MDBUS_H1.187_HDT Time [SNAP],OSU_RTS.MDBUS_H1.187_HDT Value [SNAP],OSU_RTS.MDBUS_H1.187_HDT Status [SNAP],OSU_RTS.MDBUS_H1.187_HHF Time [SNAP],OSU_RTS.MDBUS_H1.187_HHF Value [SNAP],OSU_RTS.MDBUS_H1.187_HHF Status [SNAP],OSU_RTS.MDBUS_H1.187_HHT Time [SNAP],OSU_RTS.MDBUS_H1.187_HHT Value [SNAP],OSU_RTS.MDBUS_H1.187_HHT Status [SNAP],OSU_RTS.MDBUS_H1.187_HMT Time [SNAP],OSU_RTS.MDBUS_H1.187_HMT Value [SNAP],OSU_RTS.MDBUS_H1.187_HMT Status [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.187_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.187_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.187_HVF Time [SNAP],OSU_RTS.MDBUS_H1.187_HVF Value [SNAP],OSU_RTS.MDBUS_H1.187_HVF Status [SNAP],Comments
10/16/18 5:00,-1.022540212,OK,10/16/18 5:00,0,OK,10/16/18 5:00,410865.9375,OK,10/16/18 5:00,62.43434906,OK,10/16/18 5:00,63.45688629,OK,10/16/18 5:00,0,OK,10/16/18 5:00,0,OK,10/16/18 5:00,4930391.25,OK,,,,,,,10/16/18 5:00,185440,OK,10/16/18 5:00,450462,OK,10/16/18 5:00,-12.47811794,OK,10/16/18 5:00,0,OK,10/16/18 5:00,7934327,OK,10/16/18 5:00,1678145.25,OK,10/16/18 5:00,139.7827454,OK,10/16/18 5:00,127.3046188,OK,10/16/18 5:00,0,OK,
10/16/18 5:15,-0.962375402,OK,10/16/18 5:15,0,OK,10/16/18 5:15,410865.9375,OK,10/16/18 5:15,62.57266617,OK,10/16/18 5:15,63.53504181,OK,10/16/18 5:15,0,OK,10/16/18 5:15,0,OK,10/16/18 5:15,4930391.25,OK,,,,,,,10/16/18 5:15,185443,OK,10/16/18 5:15,450465,OK,10/16/18 5:15,-12.4652729,OK,10/16/18 5:15,0,OK,10/16/18 5:15,7934327,OK,10/16/18 5:15,1678145.25,OK,10/16/18 5:15,139.8572845,OK,10/16/18 5:15,127.3920135,OK,10/16/18 5:15,0,OK,
10/16/18 5:30,-1.101285338,OK,10/16/18 5:30,0,OK,10/16/18 5:30,410865.9375,OK,10/16/18 5:30,62.64229584,OK,10/16/18 5:30,63.74357986,OK,10/16/18 5:30,0,OK,10/16/18 5:30,0,OK,10/16/18 5:30,4930391.25,OK,,,,,,,10/16/18 5:30,185445,OK,10/16/18 5:30,450468,OK,10/16/18 5:30,-12.18767548,OK,10/16/18 5:30,0,OK,10/16/18 5:30,7934327,OK,10/16/18 5:30,1678145.25,OK,10/16/18 5:30,139.6179199,OK,10/16/18 5:30,127.3699493,OK,10/16/18 5:30,0,OK,
10/16/18 5:45,-1.035470724,OK,10/16/18 5:45,0,OK,10/16/18 5:45,410865.9375,OK,10/16/18 5:45,62.80319595,OK,10/16/18 5:45,63.83866882,OK,10/16/18 5:45,0,OK,10/16/18 5:45,0,OK,10/16/18 5:45,4930391.25,OK,,,,,,,10/16/18 5:45,185447,OK,10/16/18 5:45,450471,OK,10/16/18 5:45,-10.97079659,OK,10/16/18 5:45,0,OK,10/16/18 5:45,7934327,OK,10/16/18 5:45,1678145.25,OK,10/16/18 5:45,137.1782227,OK,10/16/18 5:45,126.2074127,OK,10/16/18 5:45,0,OK,
10/16/18 6:00,-1.012957573,OK,10/16/18 6:00,0,OK,10/16/18 6:00,410865.9375,OK,10/16/18 6:00,62.86724091,OK,10/16/18 6:00,63.88019943,OK,10/16/18 6:00,0,OK,10/16/18 6:00,0,OK,10/16/18 6:00,4930391.25,OK,,,,,,,10/16/18 6:00,185450,OK,10/16/18 6:00,450474,OK,10/16/18 6:00,-10.55076408,OK,10/16/18 6:00,0,OK,10/16/18 6:00,7934327,OK,10/16/18 6:00,1678145.25,OK,10/16/18 6:00,135.6639099,OK,10/16/18 6:00,125.1131439,OK,10/16/18 6:00,0,OK,
10/16/18 6:15,-1.115777493,OK,10/16/18 6:15,0,OK,10/16/18 6:15,410865.9375,OK,10/16/18 6:15,62.97407913,OK,10/16/18 6:15,64.08985901,OK,10/16/18 6:15,0,OK,10/16/18 6:15,0,OK,10/16/18 6:15,4930391.25,OK,,,,,,,10/16/18 6:15,185452,OK,10/16/18 6:15,450478,OK,10/16/18 6:15,-10.77775002,OK,10/16/18 6:15,0,OK,10/16/18 6:15,7934327,OK,10/16/18 6:15,1678145.25,OK,10/16/18 6:15,134.8319092,OK,10/16/18 6:15,124.0541534,OK,10/16/18 6:15,0,OK,
10/16/18 6:30,-1.085693359,OK,10/16/18 6:30,0,OK,10/16/18 6:30,410865.9375,OK,10/16/18 6:30,63.10314178,OK,10/16/18 6:30,64.18883514,OK,10/16/18 6:30,0,OK,10/16/18 6:30,0,OK,10/16/18 6:30,4930391.25,OK,,,,,,,10/16/18 6:30,185454,OK,10/16/18 6:30,450481,OK,10/16/18 6:30,-10.95545292,OK,10/16/18 6:30,0,OK,10/16/18 6:30,7934327,OK,10/16/18 6:30,1678145.25,OK,10/16/18 6:30,134.4352417,OK,10/16/18 6:30,123.4797974,OK,10/16/18 6:30,0,OK,
10/16/18 6:45,-1.063093424,OK,10/16/18 6:45,0,OK,10/16/18 6:45,410865.9375,OK,10/16/18 6:45,63.26675415,OK,10/16/18 6:45,64.32984161,OK,10/16/18 6:45,0,OK,10/16/18 6:45,0,OK,10/16/18 6:45,4930391.25,OK,,,,,,,10/16/18 6:45,185457,OK,10/16/18 6:45,450484,OK,10/16/18 6:45,-10.73343849,OK,10/16/18 6:45,0,OK,10/16/18 6:45,7934327,OK,10/16/18 6:45,1678145.25,OK,10/16/18 6:45,134.309845,OK,10/16/18 6:45,123.5764084,OK,10/16/18 6:45,0,OK,
10/16/18 7:00,-1.067833304,OK,10/16/18 7:00,0,OK,10/16/18 7:00,410865.9375,OK,10/16/18 7:00,63.35387421,OK,10/16/18 7:00,64.42170715,OK,10/16/18 7:00,0,OK,10/16/18 7:00,0,OK,10/16/18 7:00,4930391.25,OK,,,,,,,10/16/18 7:00,185459,OK,10/16/18 7:00,450487,OK,10/16/18 7:00,-10.72170925,OK,10/16/18 7:00,0,OK,10/16/18 7:00,7934327,OK,10/16/18 7:00,1678145.25,OK,10/16/18 7:00,134.1908264,OK,10/16/18 7:00,123.4691162,OK,10/16/18 7:00,0,OK,
10/16/18 7:15,-1.017414331,OK,10/16/18 7:15,0,OK,10/16/18 7:15,410865.9375,OK,10/16/18 7:15,63.51034546,OK,10/16/18 7:15,64.52775574,OK,10/16/18 7:15,0,OK,10/16/18 7:15,0,OK,10/16/18 7:15,4930391.25,OK,,,,,,,10/16/18 7:15,185461,OK,10/16/18 7:15,450490,OK,10/16/18 7:15,-10.71198845,OK,10/16/18 7:15,0,OK,10/16/18 7:15,7934327,OK,10/16/18 7:15,1678145.25,OK,10/16/18 7:15,134.0250854,OK,10/16/18 7:15,123.3131104,OK,10/16/18 7:15,0,OK,
10/16/18 7:30,-1.122338533,OK,10/16/18 7:30,0,OK,10/16/18 7:30,410865.9375,OK,10/16/18 7:30,63.55457306,OK,10/16/18 7:30,64.6769104,OK,10/16/18 7:30,0,OK,10/16/18 7:30,0,OK,10/16/18 7:30,4930391.25,OK,,,,,,,10/16/18 7:30,185463,OK,10/16/18 7:30,450493,OK,10/16/18 7:30,-10.73552132,OK,10/16/18 7:30,0,OK,10/16/18 7:30,7934327,OK,10/16/18 7:30,1678145.25,OK,10/16/18 7:30,133.8807831,OK,10/16/18 7:30,123.1452637,OK,10/16/18 7:30,0,OK,
10/16/18 7:45,-0.93761301,OK,10/16/18 7:45,0,OK,10/16/18 7:45,410865.9375,OK,10/16/18 7:45,63.72845078,OK,10/16/18 7:45,64.6660614,OK,10/16/18 7:45,0,OK,10/16/18 7:45,0,OK,10/16/18 7:45,4930391.25,OK,,,,,,,10/16/18 7:45,185466,OK,10/16/18 7:45,450497,OK,10/16/18 7:45,-10.66898918,OK,10/16/18 7:45,0,OK,10/16/18 7:45,7934327,OK,10/16/18 7:45,1678145.25,OK,10/16/18 7:45,133.7655792,OK,10/16/18 7:45,123.0965881,OK,10/16/18 7:45,0,OK,
10/16/18 8:00,-1.005376935,OK,10/16/18 8:00,0,OK,10/16/18 8:00,410865.9375,OK,10/16/18 8:00,63.88191223,OK,10/16/18 8:00,64.88728333,OK,10/16/18 8:00,0,OK,10/16/18 8:00,0,OK,10/16/18 8:00,4930391.25,OK,,,,,,,10/16/18 8:00,185468,OK,10/16/18 8:00,450501,OK,10/16/18 8:00,-10.93803596,OK,10/16/18 8:00,0,OK,10/16/18 8:00,7934327,OK,10/16/18 8:00,1678145.25,OK,10/16/18 8:00,133.696167,OK,10/16/18 8:00,122.7581329,OK,10/16/18 8:00,0,OK,
10/16/18 8:15,-1.075410604,OK,10/16/18 8:15,0,OK,10/16/18 8:15,410865.9375,OK,10/16/18 8:15,63.92171478,OK,10/16/18 8:15,64.99712372,OK,10/16/18 8:15,0,OK,10/16/18 8:15,0,OK,10/16/18 8:15,4930391.25,OK,,,,,,,10/16/18 8:15,185470,OK,10/16/18 8:15,450506,OK,10/16/18 8:15,-10.7009697,OK,10/16/18 8:15,0,OK,10/16/18 8:15,7934327,OK,10/16/18 8:15,1678145.25,OK,10/16/18 8:15,133.7467346,OK,10/16/18 8:15,123.0457764,OK,10/16/18 8:15,0,OK,
10/16/18 8:30,-1.045108795,OK,10/16/18 8:30,0,OK,10/16/18 8:30,410865.9375,OK,10/16/18 8:30,64.06052399,OK,10/16/18 8:30,65.10562897,OK,10/16/18 8:30,0,OK,10/16/18 8:30,0,OK,10/16/18 8:30,4930391.25,OK,,,,,,,10/16/18 8:30,185473,OK,10/16/18 8:30,450509,OK,10/16/18 8:30,-10.10546494,OK,10/16/18 8:30,0,OK,10/16/18 8:30,7934327,OK,10/16/18 8:30,1678145.25,OK,10/16/18 8:30,133.6284485,OK,10/16/18 8:30,123.522995,OK,10/16/18 8:30,0,OK,
10/16/18 8:45,-1.085890651,OK,10/16/18 8:45,0,OK,10/16/18 8:45,410865.9375,OK,10/16/18 8:45,64.15919495,OK,10/16/18 8:45,65.24508667,OK,10/16/18 8:45,0,OK,10/16/18 8:45,0,OK,10/16/18 8:45,4930391.25,OK,,,,,,,10/16/18 8:45,185475,OK,10/16/18 8:45,450514,OK,10/16/18 8:45,-9.972229004,OK,10/16/18 8:45,0,OK,10/16/18 8:45,7934327,OK,10/16/18 8:45,1678145.25,OK,10/16/18 8:45,133.6125946,OK,10/16/18 8:45,123.6403656,OK,10/16/18 8:45,0,OK,
10/16/18 9:00,-1.005553126,OK,10/16/18 9:00,0,OK,10/16/18 9:00,410865.9375,OK,10/16/18 9:00,64.26623535,OK,10/16/18 9:00,65.27178192,OK,10/16/18 9:00,0,OK,10/16/18 9:00,0,OK,10/16/18 9:00,4930391.25,OK,,,,,,,10/16/18 9:00,185477,OK,10/16/18 9:00,450518,OK,10/16/18 9:00,-9.915605545,OK,10/16/18 9:00,0,OK,10/16/18 9:00,7934327,OK,10/16/18 9:00,1678145.25,OK,10/16/18 9:00,133.6192322,OK,10/16/18 9:00,123.7036285,OK,10/16/18 9:00,0,OK,
10/16/18 9:15,-1.051591635,OK,10/16/18 9:15,0,OK,10/16/18 9:15,410865.9375,OK,10/16/18 9:15,64.41368103,OK,10/16/18 9:15,65.465271,OK,10/16/18 9:15,0,OK,10/16/18 9:15,0,OK,10/16/18 9:15,4930391.25,OK,,,,,,,10/16/18 9:15,185479,OK,10/16/18 9:15,450523,OK,10/16/18 9:15,-9.927080154,OK,10/16/18 9:15,0,OK,10/16/18 9:15,7934327,OK,10/16/18 9:15,1678145.25,OK,10/16/18 9:15,133.5106812,OK,10/16/18 9:15,123.5836029,OK,10/16/18 9:15,0,OK,
10/16/18 9:30,-1.000201702,OK,10/16/18 9:30,0,OK,10/16/18 9:30,410865.9375,OK,10/16/18 9:30,64.50379944,OK,10/16/18 9:30,65.50400543,OK,10/16/18 9:30,0,OK,10/16/18 9:30,0,OK,10/16/18 9:30,4930391.25,OK,,,,,,,10/16/18 9:30,185482,OK,10/16/18 9:30,450528,OK,10/16/18 9:30,-9.976761818,OK,10/16/18 9:30,0,OK,10/16/18 9:30,7934327,OK,10/16/18 9:30,1678145.25,OK,10/16/18 9:30,133.4178467,OK,10/16/18 9:30,123.4411011,OK,10/16/18 9:30,0,OK,
10/16/18 9:45,-1.046341658,OK,10/16/18 9:45,0,OK,10/16/18 9:45,410865.9375,OK,10/16/18 9:45,64.57359314,OK,10/16/18 9:45,65.61993408,OK,10/16/18 9:45,0,OK,10/16/18 9:45,0,OK,10/16/18 9:45,4930391.25,OK,,,,,,,10/16/18 9:45,185484,OK,10/16/18 9:45,450534,OK,10/16/18 9:45,-10.23463535,OK,10/16/18 9:45,0,OK,10/16/18 9:45,7934327,OK,10/16/18 9:45,1678145.25,OK,10/16/18 9:45,133.2705841,OK,10/16/18 9:45,123.0359497,OK,10/16/18 9:45,0,OK,
10/16/18 10:00,-0.966717839,OK,10/16/18 10:00,0,OK,10/16/18 10:00,410865.9375,OK,10/16/18 10:00,64.72612762,OK,10/16/18 10:00,65.69284058,OK,10/16/18 10:00,0,OK,10/16/18 10:00,0,OK,10/16/18 10:00,4930391.25,OK,,,,,,,10/16/18 10:00,185486,OK,10/16/18 10:00,450541,OK,10/16/18 10:00,-10.53200722,OK,10/16/18 10:00,0,OK,10/16/18 10:00,7934327,OK,10/16/18 10:00,1678145.25,OK,10/16/18 10:00,133.1141663,OK,10/16/18 10:00,122.5821686,OK,10/16/18 10:00,0,OK,
10/16/18 10:15,-0.985984325,OK,10/16/18 10:15,0,OK,10/16/18 10:15,410865.9375,OK,10/16/18 10:15,64.79710388,OK,10/16/18 10:15,65.78309631,OK,10/16/18 10:15,0,OK,10/16/18 10:15,0,OK,10/16/18 10:15,4930391.25,OK,,,,,,,10/16/18 10:15,185489,OK,10/16/18 10:15,450548,OK,10/16/18 10:15,-10.30548763,OK,10/16/18 10:15,0,OK,10/16/18 10:15,7934327,OK,10/16/18 10:15,1678145.25,OK,10/16/18 10:15,132.7887726,OK,10/16/18 10:15,122.483284,OK,10/16/18 10:15,0,OK,
10/16/18 10:30,-1.036833048,OK,10/16/18 10:30,0,OK,10/16/18 10:30,410865.9375,OK,10/16/18 10:30,64.8381958,OK,10/16/18 10:30,65.87503052,OK,10/16/18 10:30,0,OK,10/16/18 10:30,0,OK,10/16/18 10:30,4930391.25,OK,,,,,,,10/16/18 10:30,185491,OK,10/16/18 10:30,450555,OK,10/16/18 10:30,-9.909682274,OK,10/16/18 10:30,0,OK,10/16/18 10:30,7934327,OK,10/16/18 10:30,1678145.25,OK,10/16/18 10:30,131.7320251,OK,10/16/18 10:30,121.8223343,OK,10/16/18 10:30,0,OK,
10/16/18 10:45,-0.970638216,OK,10/16/18 10:45,0,OK,10/16/18 10:45,410865.9375,OK,10/16/18 10:45,64.99943542,OK,10/16/18 10:45,65.97007751,OK,10/16/18 10:45,0,OK,10/16/18 10:45,0,OK,10/16/18 10:45,4930391.25,OK,,,,,,,10/16/18 10:45,185493,OK,10/16/18 10:45,450562,OK,10/16/18 10:45,-9.747920036,OK,10/16/18 10:45,0,OK,10/16/18 10:45,7934327,OK,10/16/18 10:45,1678145.25,OK,10/16/18 10:45,130.8528442,OK,10/16/18 10:45,121.1049271,OK,10/16/18 10:45,0,OK,
10/16/18 11:00,-0.986059785,OK,10/16/18 11:00,0,OK,10/16/18 11:00,410865.9375,OK,10/16/18 11:00,65.02975464,OK,10/16/18 11:00,66.01581573,OK,10/16/18 11:00,0,OK,10/16/18 11:00,0,OK,10/16/18 11:00,4930391.25,OK,,,,,,,10/16/18 11:00,185496,OK,10/16/18 11:00,450569,OK,10/16/18 11:00,-9.648646355,OK,10/16/18 11:00,0,OK,10/16/18 11:00,7934327,OK,10/16/18 11:00,1678145.25,OK,10/16/18 11:00,130.1603394,OK,10/16/18 11:00,120.5116882,OK,10/16/18 11:00,0,OK,
10/16/18 11:15,-0.995621204,OK,10/16/18 11:15,0,OK,10/16/18 11:15,410865.9375,OK,10/16/18 11:15,65.15036774,OK,10/16/18 11:15,66.14599609,OK,10/16/18 11:15,0,OK,10/16/18 11:15,0,OK,10/16/18 11:15,4930391.25,OK,,,,,,,10/16/18 11:15,185498,OK,10/16/18 11:15,450576,OK,10/16/18 11:15,-9.578279495,OK,10/16/18 11:15,0,OK,10/16/18 11:15,7934327,OK,10/16/18 11:15,1678145.25,OK,10/16/18 11:15,129.7516937,OK,10/16/18 11:15,120.1734161,OK,10/16/18 11:15,0,OK,
10/16/18 11:30,-1.026079297,OK,10/16/18 11:30,0,OK,10/16/18 11:30,410865.9375,OK,10/16/18 11:30,65.20927429,OK,10/16/18 11:30,66.23535156,OK,10/16/18 11:30,0,OK,10/16/18 11:30,0,OK,10/16/18 11:30,4930391.25,OK,,,,,,,10/16/18 11:30,185500,OK,10/16/18 11:30,450584,OK,10/16/18 11:30,-9.543463707,OK,10/16/18 11:30,0,OK,10/16/18 11:30,7934327,OK,10/16/18 11:30,1678145.25,OK,10/16/18 11:30,129.4173431,OK,10/16/18 11:30,119.8738785,OK,10/16/18 11:30,0,OK,
10/16/18 11:45,-1.059813976,OK,10/16/18 11:45,0,OK,10/16/18 11:45,410865.9375,OK,10/16/18 11:45,65.30314636,OK,10/16/18 11:45,66.36296082,OK,10/16/18 11:45,0,OK,10/16/18 11:45,0,OK,10/16/18 11:45,4930391.25,OK,,,,,,,10/16/18 11:45,185503,OK,10/16/18 11:45,450591,OK,10/16/18 11:45,-9.349481583,OK,10/16/18 11:45,0,OK,10/16/18 11:45,7934327,OK,10/16/18 11:45,1678145.25,OK,10/16/18 11:45,129.1284332,OK,10/16/18 11:45,119.7789536,OK,10/16/18 11:45,0,OK,
10/16/18 12:00,-0.992963612,OK,10/16/18 12:00,0,OK,10/16/18 12:00,410865.9375,OK,10/16/18 12:00,65.41659546,OK,10/16/18 12:00,66.40956116,OK,10/16/18 12:00,0,OK,10/16/18 12:00,0,OK,10/16/18 12:00,4930391.25,OK,,,,,,,10/16/18 12:00,185505,OK,10/16/18 12:00,450598,OK,10/16/18 12:00,-9.302244186,OK,10/16/18 12:00,0,OK,10/16/18 12:00,7934327,OK,10/16/18 12:00,1678145.25,OK,10/16/18 12:00,128.9112396,OK,10/16/18 12:00,119.6089935,OK,10/16/18 12:00,0,OK,
10/16/18 12:15,-1.09054625,OK,10/16/18 12:15,0,OK,10/16/18 12:15,410865.9375,OK,10/16/18 12:15,65.4349823,OK,10/16/18 12:15,66.52552795,OK,10/16/18 12:15,0,OK,10/16/18 12:15,0,OK,10/16/18 12:15,4930391.25,OK,,,,,,,10/16/18 12:15,185507,OK,10/16/18 12:15,450605,OK,10/16/18 12:15,-9.314331055,OK,10/16/18 12:15,0,OK,10/16/18 12:15,7934327,OK,10/16/18 12:15,1678145.25,OK,10/16/18 12:15,128.7571106,OK,10/16/18 12:15,119.4427948,OK,10/16/18 12:15,0,OK,
10/16/18 12:30,-1.068589807,OK,10/16/18 12:30,0,OK,10/16/18 12:30,410865.9375,OK,10/16/18 12:30,65.55090332,OK,10/16/18 12:30,66.61949158,OK,10/16/18 12:30,0,OK,10/16/18 12:30,0,OK,10/16/18 12:30,4930391.25,OK,,,,,,,10/16/18 12:30,185510,OK,10/16/18 12:30,450612,OK,10/16/18 12:30,-9.321562767,OK,10/16/18 12:30,0,OK,10/16/18 12:30,7934327,OK,10/16/18 12:30,1678145.25,OK,10/16/18 12:30,128.6634521,OK,10/16/18 12:30,119.3418961,OK,10/16/18 12:30,0,OK,
10/16/18 12:45,-0.964828849,OK,10/16/18 12:45,0,OK,10/16/18 12:45,410865.9375,OK,10/16/18 12:45,65.70237732,OK,10/16/18 12:45,66.66720581,OK,10/16/18 12:45,0,OK,10/16/18 12:45,0,OK,10/16/18 12:45,4930391.25,OK,,,,,,,10/16/18 12:45,185512,OK,10/16/18 12:45,450620,OK,10/16/18 12:45,-9.18184185,OK,10/16/18 12:45,0,OK,10/16/18 12:45,7934327,OK,10/16/18 12:45,1678145.25,OK,10/16/18 12:45,128.6118774,OK,10/16/18 12:45,119.4300385,OK,10/16/18 12:45,0,OK,
10/16/18 13:00,-1.073771954,OK,10/16/18 13:00,0,OK,10/16/18 13:00,410865.9375,OK,10/16/18 13:00,65.74575806,OK,10/16/18 13:00,66.8195343,OK,10/16/18 13:00,0,OK,10/16/18 13:00,0,OK,10/16/18 13:00,4930391.25,OK,,,,,,,10/16/18 13:00,185514,OK,10/16/18 13:00,450628,OK,10/16/18 13:00,-9.259746552,OK,10/16/18 13:00,0,OK,10/16/18 13:00,7934327,OK,10/16/18 13:00,1678145.25,OK,10/16/18 13:00,128.5563507,OK,10/16/18 13:00,119.2966003,OK,10/16/18 13:00,0,OK,
10/16/18 13:15,-1.080655813,OK,10/16/18 13:15,0,OK,10/16/18 13:15,410865.9375,OK,10/16/18 13:15,65.7828064,OK,10/16/18 13:15,66.86345673,OK,10/16/18 13:15,0,OK,10/16/18 13:15,0,OK,10/16/18 13:15,4930391.25,OK,,,,,,,10/16/18 13:15,185517,OK,10/16/18 13:15,450635,OK,10/16/18 13:15,-9.650787354,OK,10/16/18 13:15,0,OK,10/16/18 13:15,7934327,OK,10/16/18 13:15,1678145.25,OK,10/16/18 13:15,128.4588013,OK,10/16/18 13:15,118.8080139,OK,10/16/18 13:15,0,OK,
10/16/18 13:30,-0.934872448,OK,10/16/18 13:30,0,OK,10/16/18 13:30,410865.9375,OK,10/16/18 13:30,65.95001984,OK,10/16/18 13:30,66.8848877,OK,10/16/18 13:30,0,OK,10/16/18 13:30,0,OK,10/16/18 13:30,4930391.25,OK,,,,,,,10/16/18 13:30,185519,OK,10/16/18 13:30,450642,OK,10/16/18 13:30,-9.640377998,OK,10/16/18 13:30,0,OK,10/16/18 13:30,7934327,OK,10/16/18 13:30,1678145.25,OK,10/16/18 13:30,128.2558899,OK,10/16/18 13:30,118.615509,OK,10/16/18 13:30,0,OK,
10/16/18 13:45,-1.04063344,OK,10/16/18 13:45,0,OK,10/16/18 13:45,410865.9375,OK,10/16/18 13:45,66.03353119,OK,10/16/18 13:45,67.07415771,OK,10/16/18 13:45,0,OK,10/16/18 13:45,0,OK,10/16/18 13:45,4930391.25,OK,,,,,,,10/16/18 13:45,185521,OK,10/16/18 13:45,450649,OK,10/16/18 13:45,-9.570837021,OK,10/16/18 13:45,0,OK,10/16/18 13:45,7934327,OK,10/16/18 13:45,1678145.25,OK,10/16/18 13:45,127.9823074,OK,10/16/18 13:45,118.4114685,OK,10/16/18 13:45,0,OK,
10/16/18 14:00,-0.92498368,OK,10/16/18 14:00,0,OK,10/16/18 14:00,410865.9375,OK,10/16/18 14:00,66.12358856,OK,10/16/18 14:00,67.04856873,OK,10/16/18 14:00,0,OK,10/16/18 14:00,0,OK,10/16/18 14:00,4930391.25,OK,,,,,,,10/16/18 14:00,185524,OK,10/16/18 14:00,450656,OK,10/16/18 14:00,-9.165805817,OK,10/16/18 14:00,0,OK,10/16/18 14:00,7934327,OK,10/16/18 14:00,1678145.25,OK,10/16/18 14:00,127.1652832,OK,10/16/18 14:00,117.9994659,OK,10/16/18 14:00,0,OK,
10/16/18 14:15,-1.102427483,OK,10/16/18 14:15,0,OK,10/16/18 14:15,410865.9375,OK,10/16/18 14:15,66.06663513,OK,10/16/18 14:15,67.16905975,OK,10/16/18 14:15,0,OK,10/16/18 14:15,0,OK,10/16/18 14:15,4930391.25,OK,,,,,,,10/16/18 14:15,185526,OK,10/16/18 14:15,450662,OK,10/16/18 14:15,-8.921293259,OK,10/16/18 14:15,0,OK,10/16/18 14:15,7934327,OK,10/16/18 14:15,1678145.25,OK,10/16/18 14:15,126.4130096,OK,10/16/18 14:15,117.4917145,OK,10/16/18 14:15,0,OK,
10/16/18 14:30,-0.992240548,OK,10/16/18 14:30,0,OK,10/16/18 14:30,410865.9375,OK,10/16/18 14:30,66.24275208,OK,10/16/18 14:30,67.23499298,OK,10/16/18 14:30,0,OK,10/16/18 14:30,0,OK,10/16/18 14:30,4930391.25,OK,,,,,,,10/16/18 14:30,185528,OK,10/16/18 14:30,450669,OK,10/16/18 14:30,-8.786743164,OK,10/16/18 14:30,0,OK,10/16/18 14:30,7934327,OK,10/16/18 14:30,1678145.25,OK,10/16/18 14:30,125.9171524,OK,10/16/18 14:30,117.1304092,OK,10/16/18 14:30,0,OK,
10/16/18 14:45,-1.021420479,OK,10/16/18 14:45,0,OK,10/16/18 14:45,410865.9375,OK,10/16/18 14:45,66.27354431,OK,10/16/18 14:45,67.29496765,OK,10/16/18 14:45,0,OK,10/16/18 14:45,0,OK,10/16/18 14:45,4930391.25,OK,,,,,,,10/16/18 14:45,185531,OK,10/16/18 14:45,450675,OK,10/16/18 14:45,-8.766880989,OK,10/16/18 14:45,0,OK,10/16/18 14:45,7934327,OK,10/16/18 14:45,1678145.25,OK,10/16/18 14:45,125.5267487,OK,10/16/18 14:45,116.7598648,OK,10/16/18 14:45,0,OK,
