OSU_RTS.MDBUS_E3.077_E01 Time [SNAP],OSU_RTS.MDBUS_E3.077_E01 Value [SNAP],OSU_RTS.MDBUS_E3.077_E01 Status [SNAP],OSU_RTS.MDBUS_H1.077_HDT Time [SNAP],OSU_RTS.MDBUS_H1.077_HDT Value [SNAP],OSU_RTS.MDBUS_H1.077_HDT Status [SNAP],OSU_RTS.MDBUS_H1.077_HHF Time [SNAP],OSU_RTS.MDBUS_H1.077_HHF Value [SNAP],OSU_RTS.MDBUS_H1.077_HHF Status [SNAP],OSU_RTS.MDBUS_H1.077_HHT Time [SNAP],OSU_RTS.MDBUS_H1.077_HHT Value [SNAP],OSU_RTS.MDBUS_H1.077_HHT Status [SNAP],OSU_RTS.MDBUS_H1.077_HMT Time [SNAP],OSU_RTS.MDBUS_H1.077_HMT Value [SNAP],OSU_RTS.MDBUS_H1.077_HMT Status [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.077_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.077_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.077_HVF Time [SNAP],OSU_RTS.MDBUS_H1.077_HVF Value [SNAP],OSU_RTS.MDBUS_H1.077_HVF Status [SNAP],Comments
10/15/18 0:00,248946,OK,10/15/18 0:00,0.403657138,OK,10/15/18 0:00,0,OK,10/15/18 0:00,1041893.188,OK,10/15/18 0:00,738813184,OK,10/15/18 0:00,49.60762787,OK,10/15/18 0:00,49.20396805,OK,10/15/18 0:00,501.1412401,OK,
10/15/18 0:15,248954,OK,10/15/18 0:15,0.41267705,OK,10/15/18 0:15,0,OK,10/15/18 0:15,1041893.188,OK,10/15/18 0:15,738875904,OK,10/15/18 0:15,49.60077667,OK,10/15/18 0:15,49.18809891,OK,10/15/18 0:15,501.1806614,OK,
10/15/18 0:30,248961,OK,10/15/18 0:30,0.416938126,OK,10/15/18 0:30,0,OK,10/15/18 0:30,1041893.188,OK,10/15/18 0:30,738938624,OK,10/15/18 0:30,49.57468796,OK,10/15/18 0:30,49.15775299,OK,10/15/18 0:30,501.2035786,OK,
10/15/18 0:45,248968,OK,10/15/18 0:45,0.378057003,OK,10/15/18 0:45,0,OK,10/15/18 0:45,1041893.188,OK,10/15/18 0:45,739001344,OK,10/15/18 0:45,49.542099,OK,10/15/18 0:45,49.16404343,OK,10/15/18 0:45,501.170505,OK,
10/15/18 1:00,248975,OK,10/15/18 1:00,0.409260571,OK,10/15/18 1:00,0,OK,10/15/18 1:00,1041893.188,OK,10/15/18 1:00,739064064,OK,10/15/18 1:00,49.53495789,OK,10/15/18 1:00,49.1257019,OK,10/15/18 1:00,501.1719699,OK,
10/15/18 1:15,248982,OK,10/15/18 1:15,0.376062334,OK,10/15/18 1:15,0,OK,10/15/18 1:15,1041893.188,OK,10/15/18 1:15,739126784,OK,10/15/18 1:15,49.48989105,OK,10/15/18 1:15,49.11383057,OK,10/15/18 1:15,501.1811497,OK,
10/15/18 1:30,248989,OK,10/15/18 1:30,0.422611803,OK,10/15/18 1:30,0,OK,10/15/18 1:30,1041893.188,OK,10/15/18 1:30,739189504,OK,10/15/18 1:30,49.48916245,OK,10/15/18 1:30,49.06655121,OK,10/15/18 1:30,501.1917945,OK,
10/15/18 1:45,248996,OK,10/15/18 1:45,0.445061862,OK,10/15/18 1:45,0,OK,10/15/18 1:45,1041893.188,OK,10/15/18 1:45,739252160,OK,10/15/18 1:45,49.50004578,OK,10/15/18 1:45,49.05498505,OK,10/15/18 1:45,501.2662751,OK,
10/15/18 2:00,249003,OK,10/15/18 2:00,0.425750047,OK,10/15/18 2:00,0,OK,10/15/18 2:00,1041893.188,OK,10/15/18 2:00,739314944,OK,10/15/18 2:00,49.47766113,OK,10/15/18 2:00,49.05191422,OK,10/15/18 2:00,501.1827448,OK,
10/15/18 2:15,249010,OK,10/15/18 2:15,0.432122946,OK,10/15/18 2:15,0,OK,10/15/18 2:15,1041893.188,OK,10/15/18 2:15,739377664,OK,10/15/18 2:15,49.47376633,OK,10/15/18 2:15,49.04164505,OK,10/15/18 2:15,501.1941383,OK,
10/15/18 2:30,249017,OK,10/15/18 2:30,0.406477243,OK,10/15/18 2:30,0,OK,10/15/18 2:30,1041893.188,OK,10/15/18 2:30,739440384,OK,10/15/18 2:30,49.45609283,OK,10/15/18 2:30,49.04961395,OK,10/15/18 2:30,501.2326807,OK,
10/15/18 2:45,249024,OK,10/15/18 2:45,0.433828354,OK,10/15/18 2:45,0,OK,10/15/18 2:45,1041893.188,OK,10/15/18 2:45,739503104,OK,10/15/18 2:45,49.44685364,OK,10/15/18 2:45,49.01302338,OK,10/15/18 2:45,501.1972308,OK,
10/15/18 3:00,249031,OK,10/15/18 3:00,0.448854268,OK,10/15/18 3:00,0,OK,10/15/18 3:00,1041893.188,OK,10/15/18 3:00,739565824,OK,10/15/18 3:00,49.44849014,OK,10/15/18 3:00,48.99963379,OK,10/15/18 3:00,501.2276676,OK,
10/15/18 3:15,249038,OK,10/15/18 3:15,0.434641063,OK,10/15/18 3:15,0,OK,10/15/18 3:15,1041893.188,OK,10/15/18 3:15,739628544,OK,10/15/18 3:15,49.44644165,OK,10/15/18 3:15,49.01180267,OK,10/15/18 3:15,501.1754204,OK,
10/15/18 3:30,249046,OK,10/15/18 3:30,0.426014543,OK,10/15/18 3:30,0,OK,10/15/18 3:30,1041893.188,OK,10/15/18 3:30,739691264,OK,10/15/18 3:30,49.44197464,OK,10/15/18 3:30,49.01596069,OK,10/15/18 3:30,501.2102193,OK,
10/15/18 3:45,249054,OK,10/15/18 3:45,0.435951024,OK,10/15/18 3:45,0,OK,10/15/18 3:45,1041893.188,OK,10/15/18 3:45,739753984,OK,10/15/18 3:45,49.44503784,OK,10/15/18 3:45,49.00908661,OK,10/15/18 3:45,501.1439419,OK,
10/15/18 4:00,249063,OK,10/15/18 4:00,0.456748843,OK,10/15/18 4:00,0,OK,10/15/18 4:00,1041893.188,OK,10/15/18 4:00,739816704,OK,10/15/18 4:00,49.45759583,OK,10/15/18 4:00,49.00084305,OK,10/15/18 4:00,501.2029926,OK,
10/15/18 4:15,249071,OK,10/15/18 4:15,0.45029664,OK,10/15/18 4:15,0,OK,10/15/18 4:15,1041893.188,OK,10/15/18 4:15,739879424,OK,10/15/18 4:15,49.45810699,OK,10/15/18 4:15,49.0078125,OK,10/15/18 4:15,501.1292281,OK,
10/15/18 4:30,249078,OK,10/15/18 4:30,0.444087267,OK,10/15/18 4:30,0,OK,10/15/18 4:30,1041893.188,OK,10/15/18 4:30,739942144,OK,10/15/18 4:30,49.4573822,OK,10/15/18 4:30,49.01329422,OK,10/15/18 4:30,501.2263329,OK,
10/15/18 4:45,249085,OK,10/15/18 4:45,0.417844653,OK,10/15/18 4:45,0,OK,10/15/18 4:45,1041893.188,OK,10/15/18 4:45,740004864,OK,10/15/18 4:45,49.43421173,OK,10/15/18 4:45,49.01636505,OK,10/15/18 4:45,501.1867488,OK,
10/15/18 5:00,249093,OK,10/15/18 5:00,0.444943428,OK,10/15/18 5:00,0,OK,10/15/18 5:00,1041893.188,OK,10/15/18 5:00,740067584,OK,10/15/18 5:00,49.44903564,OK,10/15/18 5:00,49.00408936,OK,10/15/18 5:00,501.1766249,OK,
10/15/18 5:15,249101,OK,10/15/18 5:15,0.447555363,OK,10/15/18 5:15,0,OK,10/15/18 5:15,1041893.188,OK,10/15/18 5:15,740130304,OK,10/15/18 5:15,49.46198273,OK,10/15/18 5:15,49.01442719,OK,10/15/18 5:15,501.1516569,OK,
10/15/18 5:30,249110,OK,10/15/18 5:30,0.410392493,OK,10/15/18 5:30,0,OK,10/15/18 5:30,1041893.188,OK,10/15/18 5:30,740193024,OK,10/15/18 5:30,49.45139313,OK,10/15/18 5:30,49.04100037,OK,10/15/18 5:30,501.1906226,OK,
10/15/18 5:45,249120,OK,10/15/18 5:45,0.453866959,OK,10/15/18 5:45,0,OK,10/15/18 5:45,1041893.188,OK,10/15/18 5:45,740255744,OK,10/15/18 5:45,49.46389008,OK,10/15/18 5:45,49.01002502,OK,10/15/18 5:45,501.1693982,OK,
10/15/18 6:00,249131,OK,10/15/18 6:00,0.452017367,OK,10/15/18 6:00,0,OK,10/15/18 6:00,1041893.188,OK,10/15/18 6:00,740318464,OK,10/15/18 6:00,49.48789215,OK,10/15/18 6:00,49.03587341,OK,10/15/18 6:00,501.2184552,OK,
10/15/18 6:15,249142,OK,10/15/18 6:15,0.429503381,OK,10/15/18 6:15,0,OK,10/15/18 6:15,1041893.188,OK,10/15/18 6:15,740381184,OK,10/15/18 6:15,49.48861694,OK,10/15/18 6:15,49.05911255,OK,10/15/18 6:15,501.2091776,OK,
10/15/18 6:30,249151,OK,10/15/18 6:30,0.42080617,OK,10/15/18 6:30,0,OK,10/15/18 6:30,1041893.188,OK,10/15/18 6:30,740443904,OK,10/15/18 6:30,49.50211334,OK,10/15/18 6:30,49.08130646,OK,10/15/18 6:30,501.200486,OK,
10/15/18 6:45,249161,OK,10/15/18 6:45,0.417274207,OK,10/15/18 6:45,0,OK,10/15/18 6:45,1041893.188,OK,10/15/18 6:45,740506624,OK,10/15/18 6:45,49.52590561,OK,10/15/18 6:45,49.10863113,OK,10/15/18 6:45,501.2246727,OK,
10/15/18 7:00,249171,OK,10/15/18 7:00,0.40833205,OK,10/15/18 7:00,0,OK,10/15/18 7:00,1041893.188,OK,10/15/18 7:00,740569408,OK,10/15/18 7:00,49.53524399,OK,10/15/18 7:00,49.12691116,OK,10/15/18 7:00,501.1576141,OK,
10/15/18 7:15,249181,OK,10/15/18 7:15,0.424285829,OK,10/15/18 7:15,0,OK,10/15/18 7:15,1041893.188,OK,10/15/18 7:15,740632064,OK,10/15/18 7:15,49.56665802,OK,10/15/18 7:15,49.14237213,OK,10/15/18 7:15,501.2082662,OK,
10/15/18 7:30,249193,OK,10/15/18 7:30,0.428268552,OK,10/15/18 7:30,0,OK,10/15/18 7:30,1041893.188,OK,10/15/18 7:30,740694848,OK,10/15/18 7:30,49.57688904,OK,10/15/18 7:30,49.14861679,OK,10/15/18 7:30,501.2222638,OK,
10/15/18 7:45,249204,OK,10/15/18 7:45,0.38010329,OK,10/15/18 7:45,0,OK,10/15/18 7:45,1041893.188,OK,10/15/18 7:45,740757568,OK,10/15/18 7:45,49.56672287,OK,10/15/18 7:45,49.1866188,OK,10/15/18 7:45,501.1849258,OK,
10/15/18 8:00,249216,OK,10/15/18 8:00,0.407541186,OK,10/15/18 8:00,0,OK,10/15/18 8:00,1041893.188,OK,10/15/18 8:00,740820288,OK,10/15/18 8:00,49.59374237,OK,10/15/18 8:00,49.186203,OK,10/15/18 8:00,501.2041971,OK,
10/15/18 8:15,249230,OK,10/15/18 8:15,0.401876926,OK,10/15/18 8:15,0,OK,10/15/18 8:15,1041893.188,OK,10/15/18 8:15,740883008,OK,10/15/18 8:15,49.62266541,OK,10/15/18 8:15,49.22078705,OK,10/15/18 8:15,501.1803359,OK,
10/15/18 8:30,249243,OK,10/15/18 8:30,0.40430969,OK,10/15/18 8:30,0,OK,10/15/18 8:30,1041893.188,OK,10/15/18 8:30,740945728,OK,10/15/18 8:30,49.63547516,OK,10/15/18 8:30,49.23116302,OK,10/15/18 8:30,501.1830378,OK,
10/15/18 8:45,249256,OK,10/15/18 8:45,0.394375384,OK,10/15/18 8:45,0,OK,10/15/18 8:45,1041893.188,OK,10/15/18 8:45,741008448,OK,10/15/18 8:45,49.66609573,OK,10/15/18 8:45,49.27172089,OK,10/15/18 8:45,501.2110657,OK,
10/15/18 9:00,249270,OK,10/15/18 9:00,0.429661453,OK,10/15/18 9:00,0,OK,10/15/18 9:00,1041893.188,OK,10/15/18 9:00,741071168,OK,10/15/18 9:00,49.73452759,OK,10/15/18 9:00,49.30486298,OK,10/15/18 9:00,501.1930966,OK,
10/15/18 9:15,249285,OK,10/15/18 9:15,0.426281273,OK,10/15/18 9:15,0,OK,10/15/18 9:15,1041893.188,OK,10/15/18 9:15,741133888,OK,10/15/18 9:15,49.8017807,OK,10/15/18 9:15,49.37550354,OK,10/15/18 9:15,501.2506173,OK,
10/15/18 9:30,249297,OK,10/15/18 9:30,0.425333261,OK,10/15/18 9:30,0,OK,10/15/18 9:30,1041893.188,OK,10/15/18 9:30,741196608,OK,10/15/18 9:30,49.85792542,OK,10/15/18 9:30,49.43258667,OK,10/15/18 9:30,501.2088847,OK,
10/15/18 9:45,249309,OK,10/15/18 9:45,0.441940278,OK,10/15/18 9:45,0,OK,10/15/18 9:45,1041893.188,OK,10/15/18 9:45,741259328,OK,10/15/18 9:45,49.93177414,OK,10/15/18 9:45,49.48983383,OK,10/15/18 9:45,501.1565399,OK,
10/15/18 10:00,249320,OK,10/15/18 10:00,0.456328183,OK,10/15/18 10:00,0,OK,10/15/18 10:00,1041893.188,OK,10/15/18 10:00,741322048,OK,10/15/18 10:00,49.96702194,OK,10/15/18 10:00,49.5106926,OK,10/15/18 10:00,501.232583,OK,
10/15/18 10:15,249333,OK,10/15/18 10:15,0.449155509,OK,10/15/18 10:15,0,OK,10/15/18 10:15,1041893.188,OK,10/15/18 10:15,741384768,OK,10/15/18 10:15,50.01683426,OK,10/15/18 10:15,49.56768036,OK,10/15/18 10:15,501.2600901,OK,
10/15/18 10:30,249344,OK,10/15/18 10:30,0.426606655,OK,10/15/18 10:30,0,OK,10/15/18 10:30,1041893.188,OK,10/15/18 10:30,741447488,OK,10/15/18 10:30,50.04563141,OK,10/15/18 10:30,49.61902618,OK,10/15/18 10:30,501.1976865,OK,
10/15/18 10:45,249357,OK,10/15/18 10:45,0.430231929,OK,10/15/18 10:45,0,OK,10/15/18 10:45,1041893.188,OK,10/15/18 10:45,741510208,OK,10/15/18 10:45,50.0867691,OK,10/15/18 10:45,49.65653992,OK,10/15/18 10:45,501.1445279,OK,
10/15/18 11:00,249372,OK,10/15/18 11:00,0.413209379,OK,10/15/18 11:00,0,OK,10/15/18 11:00,1041893.188,OK,10/15/18 11:00,741572928,OK,10/15/18 11:00,50.10769653,OK,10/15/18 11:00,49.69448853,OK,10/15/18 11:00,501.2349919,OK,
10/15/18 11:15,249387,OK,10/15/18 11:15,0.421175033,OK,10/15/18 11:15,0,OK,10/15/18 11:15,1041893.188,OK,10/15/18 11:15,741635648,OK,10/15/18 11:15,50.14260864,OK,10/15/18 11:15,49.72143173,OK,10/15/18 11:15,501.2184877,OK,
10/15/18 11:30,249402,OK,10/15/18 11:30,0.425942361,OK,10/15/18 11:30,0,OK,10/15/18 11:30,1041893.188,OK,10/15/18 11:30,741698432,OK,10/15/18 11:30,50.15918732,OK,10/15/18 11:30,49.73324585,OK,10/15/18 11:30,501.2011697,OK,
10/15/18 11:45,249416,OK,10/15/18 11:45,0.409916729,OK,10/15/18 11:45,0,OK,10/15/18 11:45,1041893.188,OK,10/15/18 11:45,741761152,OK,10/15/18 11:45,50.17366028,OK,10/15/18 11:45,49.76374435,OK,10/15/18 11:45,501.2216453,OK,
10/15/18 12:00,249430,OK,10/15/18 12:00,0.407078862,OK,10/15/18 12:00,0,OK,10/15/18 12:00,1041893.188,OK,10/15/18 12:00,741823872,OK,10/15/18 12:00,50.18601608,OK,10/15/18 12:00,49.77893829,OK,10/15/18 12:00,501.194594,OK,
10/15/18 12:15,249444,OK,10/15/18 12:15,0.426762849,OK,10/15/18 12:15,0,OK,10/15/18 12:15,1041893.188,OK,10/15/18 12:15,741886592,OK,10/15/18 12:15,50.20464325,OK,10/15/18 12:15,49.77787781,OK,10/15/18 12:15,501.1726209,OK,
10/15/18 12:30,249458,OK,10/15/18 12:30,0.440426081,OK,10/15/18 12:30,0,OK,10/15/18 12:30,1041893.188,OK,10/15/18 12:30,741949312,OK,10/15/18 12:30,50.21457672,OK,10/15/18 12:30,49.77415466,OK,10/15/18 12:30,501.2332015,OK,
10/15/18 12:45,249471,OK,10/15/18 12:45,0.383158028,OK,10/15/18 12:45,0,OK,10/15/18 12:45,1041893.188,OK,10/15/18 12:45,742012032,OK,10/15/18 12:45,50.16894531,OK,10/15/18 12:45,49.78578949,OK,10/15/18 12:45,501.2475248,OK,
10/15/18 13:00,249485,OK,10/15/18 13:00,0.43591705,OK,10/15/18 13:00,0,OK,10/15/18 13:00,1041893.188,OK,10/15/18 13:00,742074752,OK,10/15/18 13:00,50.21311951,OK,10/15/18 13:00,49.77720261,OK,10/15/18 13:00,501.1949195,OK,
10/15/18 13:15,249497,OK,10/15/18 13:15,2.602132559,OK,10/15/18 13:15,653.6430664,OK,10/15/18 13:15,1042010.063,OK,10/15/18 13:15,742137472,OK,10/15/18 13:15,53.82477188,OK,10/15/18 13:15,51.22264099,OK,10/15/18 13:15,501.3164063,OK,
10/15/18 13:30,249509,OK,10/15/18 13:30,0.435450017,OK,10/15/18 13:30,0,OK,10/15/18 13:30,1042022.813,OK,10/15/18 13:30,742200192,OK,10/15/18 13:30,52.81416321,OK,10/15/18 13:30,52.37871552,OK,10/15/18 13:30,501.1545216,OK,
10/15/18 13:45,249522,OK,10/15/18 13:45,13.13571835,OK,10/15/18 13:45,3293.376465,OK,10/15/18 13:45,1042240.688,OK,10/15/18 13:45,742262912,OK,10/15/18 13:45,66.2159729,OK,10/15/18 13:45,53.0802536,OK,10/15/18 13:45,501.1485644,OK,
10/15/18 14:00,249534,OK,10/15/18 14:00,1.285125375,OK,10/15/18 14:00,322.0625305,OK,10/15/18 14:00,1042428.188,OK,10/15/18 14:00,742325568,OK,10/15/18 14:00,60.29490662,OK,10/15/18 14:00,59.00978088,OK,10/15/18 14:00,501.2215477,OK,
10/15/18 14:15,249546,OK,10/15/18 14:15,0.461525142,OK,10/15/18 14:15,0,OK,10/15/18 14:15,1042432,OK,10/15/18 14:15,742388224,OK,10/15/18 14:15,59.16920471,OK,10/15/18 14:15,58.70767975,OK,10/15/18 14:15,501.1879532,OK,
10/15/18 14:30,249557,OK,10/15/18 14:30,0.415802002,OK,10/15/18 14:30,0,OK,10/15/18 14:30,1042432,OK,10/15/18 14:30,742450944,OK,10/15/18 14:30,58.52674484,OK,10/15/18 14:30,58.11094284,OK,10/15/18 14:30,501.2153626,OK,
10/15/18 14:45,249569,OK,10/15/18 14:45,0.415239662,OK,10/15/18 14:45,0,OK,10/15/18 14:45,1042432,OK,10/15/18 14:45,742513600,OK,10/15/18 14:45,57.99503326,OK,10/15/18 14:45,57.57979584,OK,10/15/18 14:45,501.1695284,OK,
10/15/18 15:00,249580,OK,10/15/18 15:00,0.420209646,OK,10/15/18 15:00,0,OK,10/15/18 15:00,1042432,OK,10/15/18 15:00,742576320,OK,10/15/18 15:00,57.54415131,OK,10/15/18 15:00,57.12393951,OK,10/15/18 15:00,501.2621084,OK,
10/15/18 15:15,249593,OK,10/15/18 15:15,0.443625897,OK,10/15/18 15:15,0,OK,10/15/18 15:15,1042432,OK,10/15/18 15:15,742638976,OK,10/15/18 15:15,57.10956573,OK,10/15/18 15:15,56.66593933,OK,10/15/18 15:15,501.2500313,OK,
10/15/18 15:30,249605,OK,10/15/18 15:30,0.415552139,OK,10/15/18 15:30,0,OK,10/15/18 15:30,1042432,OK,10/15/18 15:30,742701696,OK,10/15/18 15:30,56.70677948,OK,10/15/18 15:30,56.29122925,OK,10/15/18 15:30,501.1711235,OK,
10/15/18 15:45,249617,OK,10/15/18 15:45,0.414382041,OK,10/15/18 15:45,0,OK,10/15/18 15:45,1042432,OK,10/15/18 15:45,742764352,OK,10/15/18 15:45,56.308815,OK,10/15/18 15:45,55.89443207,OK,10/15/18 15:45,501.2094706,OK,
10/15/18 16:00,249627,OK,10/15/18 16:00,0.415556401,OK,10/15/18 16:00,0,OK,10/15/18 16:00,1042432,OK,10/15/18 16:00,742827136,OK,10/15/18 16:00,55.93193817,OK,10/15/18 16:00,55.51638031,OK,10/15/18 16:00,501.1443,OK,
10/15/18 16:15,249638,OK,10/15/18 16:15,0.419134468,OK,10/15/18 16:15,0,OK,10/15/18 16:15,1042432,OK,10/15/18 16:15,742889792,OK,10/15/18 16:15,55.59827423,OK,10/15/18 16:15,55.17913818,OK,10/15/18 16:15,501.1620738,OK,
10/15/18 16:30,249647,OK,10/15/18 16:30,0.40757826,OK,10/15/18 16:30,0,OK,10/15/18 16:30,1042432,OK,10/15/18 16:30,742952512,OK,10/15/18 16:30,55.26785278,OK,10/15/18 16:30,54.86027145,OK,10/15/18 16:30,501.1846329,OK,
10/15/18 16:45,249657,OK,10/15/18 16:45,0.445513844,OK,10/15/18 16:45,0,OK,10/15/18 16:45,1042432,OK,10/15/18 16:45,743015232,OK,10/15/18 16:45,55.00243378,OK,10/15/18 16:45,54.55692291,OK,10/15/18 16:45,501.2032205,OK,
10/15/18 17:00,249666,OK,10/15/18 17:00,0.393651962,OK,10/15/18 17:00,0,OK,10/15/18 17:00,1042432,OK,10/15/18 17:00,743077952,OK,10/15/18 17:00,54.70883942,OK,10/15/18 17:00,54.31518936,OK,10/15/18 17:00,501.1916643,OK,
10/15/18 17:15,249676,OK,10/15/18 17:15,0.447034419,OK,10/15/18 17:15,0,OK,10/15/18 17:15,1042432,OK,10/15/18 17:15,743140608,OK,10/15/18 17:15,54.47111511,OK,10/15/18 17:15,54.02408218,OK,10/15/18 17:15,501.2377264,OK,
10/15/18 17:30,249684,OK,10/15/18 17:30,0.407963395,OK,10/15/18 17:30,0,OK,10/15/18 17:30,1042432,OK,10/15/18 17:30,743203328,OK,10/15/18 17:30,54.2082634,OK,10/15/18 17:30,53.8003006,OK,10/15/18 17:30,501.2351547,OK,
10/15/18 17:45,249692,OK,10/15/18 17:45,0.45205304,OK,10/15/18 17:45,0,OK,10/15/18 17:45,1042432,OK,10/15/18 17:45,743266048,OK,10/15/18 17:45,53.98820877,OK,10/15/18 17:45,53.5361557,OK,10/15/18 17:45,501.2071594,OK,
10/15/18 18:00,249701,OK,10/15/18 18:00,0.432835609,OK,10/15/18 18:00,0,OK,10/15/18 18:00,1042432,OK,10/15/18 18:00,743328768,OK,10/15/18 18:00,53.74567795,OK,10/15/18 18:00,53.31284332,OK,10/15/18 18:00,501.218683,OK,
10/15/18 18:15,249709,OK,10/15/18 18:15,0.450870812,OK,10/15/18 18:15,0,OK,10/15/18 18:15,1042432,OK,10/15/18 18:15,743391488,OK,10/15/18 18:15,53.54175568,OK,10/15/18 18:15,53.09088135,OK,10/15/18 18:15,501.2076151,OK,
10/15/18 18:30,249716,OK,10/15/18 18:30,0.432189107,OK,10/15/18 18:30,0,OK,10/15/18 18:30,1042432,OK,10/15/18 18:30,743454208,OK,10/15/18 18:30,53.32008362,OK,10/15/18 18:30,52.88789368,OK,10/15/18 18:30,501.2215477,OK,
10/15/18 18:45,249724,OK,10/15/18 18:45,0.434579819,OK,10/15/18 18:45,0,OK,10/15/18 18:45,1042432,OK,10/15/18 18:45,743516928,OK,10/15/18 18:45,53.10874939,OK,10/15/18 18:45,52.67417145,OK,10/15/18 18:45,501.2354477,OK,
10/15/18 19:00,249731,OK,10/15/18 19:00,0.448517323,OK,10/15/18 19:00,0,OK,10/15/18 19:00,1042432,OK,10/15/18 19:00,743579584,OK,10/15/18 19:00,52.92256927,OK,10/15/18 19:00,52.47405243,OK,10/15/18 19:00,501.2012348,OK,
10/15/18 19:15,249739,OK,10/15/18 19:15,0.414737463,OK,10/15/18 19:15,0,OK,10/15/18 19:15,1042432,OK,10/15/18 19:15,743642304,OK,10/15/18 19:15,52.71907806,OK,10/15/18 19:15,52.30433655,OK,10/15/18 19:15,501.1965797,OK,
10/15/18 19:30,249746,OK,10/15/18 19:30,7.678277969,OK,10/15/18 19:30,1920.660767,OK,10/15/18 19:30,1043334.938,OK,10/15/18 19:30,743704960,OK,10/15/18 19:30,76.29443359,OK,10/15/18 19:30,68.6161499,OK,10/15/18 19:30,501.1300419,OK,
10/15/18 19:45,249754,OK,10/15/18 19:45,8.341201782,OK,10/15/18 19:45,2083.066895,OK,10/15/18 19:45,1043896.875,OK,10/15/18 19:45,743767552,OK,10/15/18 19:45,86.23091125,OK,10/15/18 19:45,77.88970947,OK,10/15/18 19:45,501.2945635,OK,
10/15/18 20:00,249762,OK,10/15/18 20:00,8.727374077,OK,10/15/18 20:00,2178.07251,OK,10/15/18 20:00,1044432.625,OK,10/15/18 20:00,743830080,OK,10/15/18 20:00,94.64445496,OK,10/15/18 20:00,85.91708374,OK,10/15/18 20:00,501.2359685,OK,
10/15/18 20:15,249770,OK,10/15/18 20:15,8.60773468,OK,10/15/18 20:15,2142.528564,OK,10/15/18 20:15,1044973.438,OK,10/15/18 20:15,743892480,OK,10/15/18 20:15,102.0263367,OK,10/15/18 20:15,93.41859436,OK,10/15/18 20:15,501.1774713,OK,
10/15/18 20:30,249779,OK,10/15/18 20:30,8.889385223,OK,10/15/18 20:30,2212.237549,OK,10/15/18 20:30,1045507.813,OK,10/15/18 20:30,743954816,OK,10/15/18 20:30,108.6749268,OK,10/15/18 20:30,99.78553772,OK,10/15/18 20:30,501.2463529,OK,
10/15/18 20:45,249788,OK,10/15/18 20:45,5.96903038,OK,10/15/18 20:45,1484.14563,OK,10/15/18 20:45,1046031.938,OK,10/15/18 20:45,744017088,OK,10/15/18 20:45,112.1188812,OK,10/15/18 20:45,106.1498489,OK,10/15/18 20:45,501.3614919,OK,
10/15/18 21:00,249798,OK,10/15/18 21:00,4.541616917,OK,10/15/18 21:00,1128.36731,OK,10/15/18 21:00,1046315.688,OK,10/15/18 21:00,744079296,OK,10/15/18 21:00,112.5302887,OK,10/15/18 21:00,107.988678,OK,10/15/18 21:00,501.1973284,OK,
10/15/18 21:15,249808,OK,10/15/18 21:15,4.535573959,OK,10/15/18 21:15,1127.498657,OK,10/15/18 21:15,1046621.875,OK,10/15/18 21:15,744141504,OK,10/15/18 21:15,113.4195862,OK,10/15/18 21:15,108.8840179,OK,10/15/18 21:15,501.3431972,OK,
10/15/18 21:30,249818,OK,10/15/18 21:30,4.666845322,OK,10/15/18 21:30,1159.099731,OK,10/15/18 21:30,1046925.438,OK,10/15/18 21:30,744203648,OK,10/15/18 21:30,114.1909332,OK,10/15/18 21:30,109.5240936,OK,10/15/18 21:30,501.2165997,OK,
10/15/18 21:45,249828,OK,10/15/18 21:45,4.699515343,OK,10/15/18 21:45,1167.215088,OK,10/15/18 21:45,1047223.25,OK,10/15/18 21:45,744265856,OK,10/15/18 21:45,114.729805,OK,10/15/18 21:45,110.0302887,OK,10/15/18 21:45,501.2777337,OK,
10/15/18 22:00,249838,OK,10/15/18 22:00,4.869728088,OK,10/15/18 22:00,1209.135498,OK,10/15/18 22:00,1047520.875,OK,10/15/18 22:00,744328000,OK,10/15/18 22:00,115.4037628,OK,10/15/18 22:00,110.5340271,OK,10/15/18 22:00,501.1906226,OK,
10/15/18 22:15,249848,OK,10/15/18 22:15,5.135120869,OK,10/15/18 22:15,1275.000977,OK,10/15/18 22:15,1047816.438,OK,10/15/18 22:15,744390144,OK,10/15/18 22:15,116.0253143,OK,10/15/18 22:15,110.8901978,OK,10/15/18 22:15,501.2209617,OK,
10/15/18 22:30,249858,OK,10/15/18 22:30,5.236356258,OK,10/15/18 22:30,1299.811157,OK,10/15/18 22:30,1048116.313,OK,10/15/18 22:30,744452288,OK,10/15/18 22:30,116.7098999,OK,10/15/18 22:30,111.4735413,OK,10/15/18 22:30,501.1651012,OK,
10/15/18 22:45,249867,OK,10/15/18 22:45,5.131820202,OK,10/15/18 22:45,1273.460083,OK,10/15/18 22:45,1048409.375,OK,10/15/18 22:45,744514432,OK,10/15/18 22:45,117.1157532,OK,10/15/18 22:45,111.9839325,OK,10/15/18 22:45,501.1663057,OK,
