OSU_RTS.MDBUS_C1.337 CDT Time [SNAP],OSU_RTS.MDBUS_C1.337 CDT Value [SNAP],OSU_RTS.MDBUS_C1.337 CDT Status [SNAP],OSU_RTS.MDBUS_C1.337_CHF Time [SNAP],OSU_RTS.MDBUS_C1.337_CHF Value [SNAP],OSU_RTS.MDBUS_C1.337_CHF Status [SNAP],OSU_RTS.MDBUS_C1.337_CHT Time [SNAP],OSU_RTS.MDBUS_C1.337_CHT Value [SNAP],OSU_RTS.MDBUS_C1.337_CHT Status [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.337_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.337_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.337_CVF Time [SNAP],OSU_RTS.MDBUS_C1.337_CVF Value [SNAP],OSU_RTS.MDBUS_C1.337_CVF Status [SNAP],OSU_RTS.MDBUS_C1.337_HF Time [SNAP],OSU_RTS.MDBUS_C1.337_HF Value [SNAP],OSU_RTS.MDBUS_C1.337_HF Status [SNAP],OSU_RTS.MDBUS_C1.337_HGT Time [SNAP],OSU_RTS.MDBUS_C1.337_HGT Value [SNAP],OSU_RTS.MDBUS_C1.337_HGT Status [SNAP],OSU_RTS.MDBUS_H1.337_HDT Time [SNAP],OSU_RTS.MDBUS_H1.337_HDT Value [SNAP],OSU_RTS.MDBUS_H1.337_HDT Status [SNAP],OSU_RTS.MDBUS_H1.337_HHF Time [SNAP],OSU_RTS.MDBUS_H1.337_HHF Value [SNAP],OSU_RTS.MDBUS_H1.337_HHF Status [SNAP],OSU_RTS.MDBUS_H1.337_HHT Time [SNAP],OSU_RTS.MDBUS_H1.337_HHT Value [SNAP],OSU_RTS.MDBUS_H1.337_HHT Status [SNAP],OSU_RTS.MDBUS_H1.337_HMT Time [SNAP],OSU_RTS.MDBUS_H1.337_HMT Value [SNAP],OSU_RTS.MDBUS_H1.337_HMT Status [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.337_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.337_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.337_HVF Time [SNAP],OSU_RTS.MDBUS_H1.337_HVF Value [SNAP],OSU_RTS.MDBUS_H1.337_HVF Status [SNAP],Comments
10/16/18 8:30,-2.570429564,OK,10/16/18 8:30,0,OK,10/16/18 8:30,673574.5625,OK,10/16/18 8:30,60.45404053,OK,10/16/18 8:30,63.02447128,OK,10/16/18 8:30,0,OK,10/16/18 8:30,0,OK,10/16/18 8:30,8082894.75,OK,10/16/18 8:30,15.93382168,OK,10/16/18 8:30,346.2272034,OK,10/16/18 8:30,10339214,OK,10/16/18 8:30,1062325.625,OK,10/16/18 8:30,139.4005127,OK,10/16/18 8:30,155.3343201,OK,10/16/18 8:30,44.32949172,OK,
10/16/18 8:45,-2.442214966,OK,10/16/18 8:45,0,OK,10/16/18 8:45,673574.5625,OK,10/16/18 8:45,60.54348755,OK,10/16/18 8:45,62.98570251,OK,10/16/18 8:45,0,OK,10/16/18 8:45,0,OK,10/16/18 8:45,8082894.75,OK,10/16/18 8:45,15.76671886,OK,10/16/18 8:45,343.0313721,OK,10/16/18 8:45,10339299,OK,10/16/18 8:45,1062331.125,OK,10/16/18 8:45,139.3707581,OK,10/16/18 8:45,155.1374817,OK,10/16/18 8:45,44.23481616,OK,
10/16/18 9:00,-2.394319296,OK,10/16/18 9:00,0,OK,10/16/18 9:00,673574.5625,OK,10/16/18 9:00,60.55930328,OK,10/16/18 9:00,62.95362091,OK,10/16/18 9:00,0,OK,10/16/18 9:00,0,OK,10/16/18 9:00,8082894.75,OK,10/16/18 9:00,15.4103384,OK,10/16/18 9:00,335.763092,OK,10/16/18 9:00,10339383,OK,10/16/18 9:00,1062336.5,OK,10/16/18 9:00,139.3069305,OK,10/16/18 9:00,154.7172546,OK,10/16/18 9:00,44.32289165,OK,
10/16/18 9:15,-2.498062611,OK,10/16/18 9:15,0,OK,10/16/18 9:15,673574.5625,OK,10/16/18 9:15,60.46114349,OK,10/16/18 9:15,62.95920944,OK,10/16/18 9:15,0,OK,10/16/18 9:15,0,OK,10/16/18 9:15,8082894.75,OK,10/16/18 9:15,15.28346825,OK,10/16/18 9:15,330.9555664,OK,10/16/18 9:15,10339467,OK,10/16/18 9:15,1062341.875,OK,10/16/18 9:15,139.0661011,OK,10/16/18 9:15,154.3495789,OK,10/16/18 9:15,44.13005332,OK,
10/16/18 9:30,-2.55325675,OK,10/16/18 9:30,0,OK,10/16/18 9:30,673574.5625,OK,10/16/18 9:30,60.3515625,OK,10/16/18 9:30,62.90481949,OK,10/16/18 9:30,0,OK,10/16/18 9:30,0,OK,10/16/18 9:30,8082894.75,OK,10/16/18 9:30,14.48522186,OK,10/16/18 9:30,311.4511108,OK,10/16/18 9:30,10339548,OK,10/16/18 9:30,1062347.25,OK,10/16/18 9:30,138.4468689,OK,10/16/18 9:30,152.9320831,OK,10/16/18 9:30,43.8980215,OK,
10/16/18 9:45,-2.514007807,OK,10/16/18 9:45,0,OK,10/16/18 9:45,673574.5625,OK,10/16/18 9:45,60.33784485,OK,10/16/18 9:45,62.85185242,OK,10/16/18 9:45,0,OK,10/16/18 9:45,0,OK,10/16/18 9:45,8082894.75,OK,10/16/18 9:45,13.8633337,OK,10/16/18 9:45,303.8286743,OK,10/16/18 9:45,10339627,OK,10/16/18 9:45,1062352.75,OK,10/16/18 9:45,136.0391693,OK,10/16/18 9:45,149.9024963,OK,10/16/18 9:45,44.54844548,OK,
10/16/18 10:00,-2.703664541,OK,10/16/18 10:00,0,OK,10/16/18 10:00,673574.5625,OK,10/16/18 10:00,60.23813248,OK,10/16/18 10:00,62.94179535,OK,10/16/18 10:00,0,OK,10/16/18 10:00,0,OK,10/16/18 10:00,8082894.75,OK,10/16/18 10:00,14.07170868,OK,10/16/18 10:00,310.0493469,OK,10/16/18 10:00,10339703,OK,10/16/18 10:00,1062358.25,OK,10/16/18 10:00,133.8890991,OK,10/16/18 10:00,147.9608154,OK,10/16/18 10:00,44.92917005,OK,
10/16/18 10:15,-2.652952194,OK,10/16/18 10:15,0,OK,10/16/18 10:15,673574.5625,OK,10/16/18 10:15,60.34152222,OK,10/16/18 10:15,62.9944725,OK,10/16/18 10:15,0,OK,10/16/18 10:15,0,OK,10/16/18 10:15,8082894.75,OK,10/16/18 10:15,13.87708759,OK,10/16/18 10:15,306.3325195,OK,10/16/18 10:15,10339780,OK,10/16/18 10:15,1062363.75,OK,10/16/18 10:15,133.4476013,OK,10/16/18 10:15,147.3246918,OK,10/16/18 10:15,44.95159888,OK,
10/16/18 10:30,-2.608244181,OK,10/16/18 10:30,0,OK,10/16/18 10:30,673574.5625,OK,10/16/18 10:30,60.48929214,OK,10/16/18 10:30,63.09753799,OK,10/16/18 10:30,0,OK,10/16/18 10:30,0,OK,10/16/18 10:30,8082894.75,OK,10/16/18 10:30,13.67806244,OK,10/16/18 10:30,300.9749146,OK,10/16/18 10:30,10339856,OK,10/16/18 10:30,1062369.25,OK,10/16/18 10:30,133.2735748,OK,10/16/18 10:30,146.9516296,OK,10/16/18 10:30,44.76986918,OK,
10/16/18 10:45,-2.513936281,OK,10/16/18 10:45,0,OK,10/16/18 10:45,673574.5625,OK,10/16/18 10:45,60.59247589,OK,10/16/18 10:45,63.10641479,OK,10/16/18 10:45,0,OK,10/16/18 10:45,0,OK,10/16/18 10:45,8082894.75,OK,10/16/18 10:45,13.75309181,OK,10/16/18 10:45,302.4678345,OK,10/16/18 10:45,10339932,OK,10/16/18 10:45,1062374.75,OK,10/16/18 10:45,133.2833405,OK,10/16/18 10:45,147.036438,OK,10/16/18 10:45,44.627512,OK,
10/16/18 11:00,-2.347276211,OK,10/16/18 11:00,0,OK,10/16/18 11:00,673574.5625,OK,10/16/18 11:00,60.79789352,OK,10/16/18 11:00,63.14517212,OK,10/16/18 11:00,0,OK,10/16/18 11:00,0,OK,10/16/18 11:00,8082894.75,OK,10/16/18 11:00,13.94021606,OK,10/16/18 11:00,305.3848267,OK,10/16/18 11:00,10340008,OK,10/16/18 11:00,1062380.25,OK,10/16/18 11:00,133.2116852,OK,10/16/18 11:00,147.1519012,OK,10/16/18 11:00,44.59346591,OK,
10/16/18 11:15,-2.13360405,OK,10/16/18 11:15,0,OK,10/16/18 11:15,673574.5625,OK,10/16/18 11:15,60.97673035,OK,10/16/18 11:15,63.1103363,OK,10/16/18 11:15,0,OK,10/16/18 11:15,0,OK,10/16/18 11:15,8082894.75,OK,10/16/18 11:15,13.72465229,OK,10/16/18 11:15,301.7427979,OK,10/16/18 11:15,10340084,OK,10/16/18 11:15,1062385.75,OK,10/16/18 11:15,132.9973145,OK,10/16/18 11:15,146.7219696,OK,10/16/18 11:15,44.7329381,OK,
10/16/18 11:30,-2.033828259,OK,10/16/18 11:30,0,OK,10/16/18 11:30,673574.5625,OK,10/16/18 11:30,61.03442764,OK,10/16/18 11:30,63.06825638,OK,10/16/18 11:30,0,OK,10/16/18 11:30,0,OK,10/16/18 11:30,8082894.75,OK,10/16/18 11:30,13.68981552,OK,10/16/18 11:30,300.6882324,OK,10/16/18 11:30,10340159,OK,10/16/18 11:30,1062391.25,OK,10/16/18 11:30,132.7819824,OK,10/16/18 11:30,146.4718018,OK,10/16/18 11:30,44.68178961,OK,
10/16/18 11:45,-2.031622887,OK,10/16/18 11:45,0,OK,10/16/18 11:45,673574.5625,OK,10/16/18 11:45,61.00084686,OK,10/16/18 11:45,63.0324707,OK,10/16/18 11:45,0,OK,10/16/18 11:45,0,OK,10/16/18 11:45,8082894.75,OK,10/16/18 11:45,13.44696808,OK,10/16/18 11:45,295.8135681,OK,10/16/18 11:45,10340234,OK,10/16/18 11:45,1062396.75,OK,10/16/18 11:45,132.9078522,OK,10/16/18 11:45,146.3548279,OK,10/16/18 11:45,44.79979735,OK,
10/16/18 12:00,-1.840805888,OK,10/16/18 12:00,0,OK,10/16/18 12:00,673574.5625,OK,10/16/18 12:00,61.06798553,OK,10/16/18 12:00,62.90879059,OK,10/16/18 12:00,0,OK,10/16/18 12:00,0,OK,10/16/18 12:00,8082894.75,OK,10/16/18 12:00,13.33711243,OK,10/16/18 12:00,292.7120972,OK,10/16/18 12:00,10340307,OK,10/16/18 12:00,1062402.25,OK,10/16/18 12:00,132.8839111,OK,10/16/18 12:00,146.2210388,OK,10/16/18 12:00,44.68025557,OK,
10/16/18 12:15,-1.760876894,OK,10/16/18 12:15,0,OK,10/16/18 12:15,673574.5625,OK,10/16/18 12:15,61.14932251,OK,10/16/18 12:15,62.91020203,OK,10/16/18 12:15,0,OK,10/16/18 12:15,0,OK,10/16/18 12:15,8082894.75,OK,10/16/18 12:15,13.31035233,OK,10/16/18 12:15,291.4197693,OK,10/16/18 12:15,10340380,OK,10/16/18 12:15,1062407.75,OK,10/16/18 12:15,132.6289368,OK,10/16/18 12:15,145.9393005,OK,10/16/18 12:15,44.53558308,OK,
10/16/18 12:30,-1.644401431,OK,10/16/18 12:30,0,OK,10/16/18 12:30,673574.5625,OK,10/16/18 12:30,61.26692963,OK,10/16/18 12:30,62.91133118,OK,10/16/18 12:30,0,OK,10/16/18 12:30,0,OK,10/16/18 12:30,8082894.75,OK,10/16/18 12:30,13.20087051,OK,10/16/18 12:30,288.502655,OK,10/16/18 12:30,10340451,OK,10/16/18 12:30,1062413.25,OK,10/16/18 12:30,132.3773956,OK,10/16/18 12:30,145.5782623,OK,10/16/18 12:30,44.50579732,OK,
10/16/18 12:45,5.613516808,OK,10/16/18 12:45,11.07876682,OK,10/16/18 12:45,673577.3125,OK,10/16/18 12:45,50.87705231,OK,10/16/18 12:45,45.26353836,OK,10/16/18 12:45,47.21187358,OK,10/16/18 12:45,132.9066124,OK,10/16/18 12:45,8082927.75,OK,10/16/18 12:45,13.24834251,OK,10/16/18 12:45,288.8999023,OK,10/16/18 12:45,10340522,OK,10/16/18 12:45,1062418.625,OK,10/16/18 12:45,132.1704102,OK,10/16/18 12:45,145.4187469,OK,10/16/18 12:45,44.3565878,OK,
10/16/18 13:00,4.383621693,OK,10/16/18 13:00,4.622944355,OK,10/16/18 13:00,673578.875,OK,10/16/18 13:00,49.54738235,OK,10/16/18 13:00,45.16376114,OK,10/16/18 13:00,25.23319305,OK,10/16/18 13:00,55.47533226,OK,10/16/18 13:00,8082946.5,OK,10/16/18 13:00,13.09896469,OK,10/16/18 13:00,286.6130066,OK,10/16/18 13:00,10340593,OK,10/16/18 13:00,1062424.125,OK,10/16/18 13:00,131.8374023,OK,10/16/18 13:00,144.9363708,OK,10/16/18 13:00,44.40086359,OK,
10/16/18 13:15,5.055813313,OK,10/16/18 13:15,5.184103966,OK,10/16/18 13:15,673580.4375,OK,10/16/18 13:15,48.27223206,OK,10/16/18 13:15,43.21641922,OK,10/16/18 13:15,24.51123851,OK,10/16/18 13:15,62.20924759,OK,10/16/18 13:15,8082965.25,OK,10/16/18 13:15,11.838377,OK,10/16/18 13:15,261.280365,OK,10/16/18 13:15,10340660,OK,10/16/18 13:15,1062429.625,OK,10/16/18 13:15,129.2722778,OK,10/16/18 13:15,141.1106567,OK,10/16/18 13:15,44.85191834,OK,
10/16/18 13:30,3.999144554,OK,10/16/18 13:30,4.107847214,OK,10/16/18 13:30,673581.5,OK,10/16/18 13:30,47.79515076,OK,10/16/18 13:30,43.79600906,OK,10/16/18 13:30,24.55617959,OK,10/16/18 13:30,49.29416656,OK,10/16/18 13:30,8082978,OK,10/16/18 13:30,12.47822762,OK,10/16/18 13:30,275.9465637,OK,10/16/18 13:30,10340728,OK,10/16/18 13:30,1062435.125,OK,10/16/18 13:30,128.2910156,OK,10/16/18 13:30,140.7692566,OK,10/16/18 13:30,45.03310279,OK,
10/16/18 13:45,3.476575851,OK,10/16/18 13:45,3.587257147,OK,10/16/18 13:45,673582.4375,OK,10/16/18 13:45,47.82308578,OK,10/16/18 13:45,44.34651184,OK,10/16/18 13:45,24.67330026,OK,10/16/18 13:45,43.04708576,OK,10/16/18 13:45,8082989.25,OK,10/16/18 13:45,12.47214603,OK,10/16/18 13:45,277.4682312,OK,10/16/18 13:45,10340796,OK,10/16/18 13:45,1062440.75,OK,10/16/18 13:45,127.7073212,OK,10/16/18 13:45,140.1794586,OK,10/16/18 13:45,45.10871466,OK,
10/16/18 14:00,4.01173687,OK,10/16/18 14:00,4.078173161,OK,10/16/18 14:00,673583.5,OK,10/16/18 14:00,47.65123749,OK,10/16/18 14:00,43.63950348,OK,10/16/18 14:00,24.30002009,OK,10/16/18 14:00,48.93807793,OK,10/16/18 14:00,8083002,OK,10/16/18 14:00,12.50252438,OK,10/16/18 14:00,278.1193848,OK,10/16/18 14:00,10340866,OK,10/16/18 14:00,1062446.25,OK,10/16/18 14:00,127.4661484,OK,10/16/18 14:00,139.9686737,OK,10/16/18 14:00,45.03014863,OK,
10/16/18 14:15,3.665725708,OK,10/16/18 14:15,3.807391167,OK,10/16/18 14:15,673584.4375,OK,10/16/18 14:15,47.47161865,OK,10/16/18 14:15,43.80589294,OK,10/16/18 14:15,24.82812717,OK,10/16/18 14:15,45.688694,OK,10/16/18 14:15,8083013.25,OK,10/16/18 14:15,12.87806606,OK,10/16/18 14:15,285.3833923,OK,10/16/18 14:15,10340936,OK,10/16/18 14:15,1062451.75,OK,10/16/18 14:15,126.8149109,OK,10/16/18 14:15,139.6929932,OK,10/16/18 14:15,45.12716799,OK,
10/16/18 14:30,4.490412712,OK,10/16/18 14:30,10.54154205,OK,10/16/18 14:30,673586.375,OK,10/16/18 14:30,48.69441986,OK,10/16/18 14:30,44.2040062,OK,10/16/18 14:30,56.14063288,OK,10/16/18 14:30,126.4985046,OK,10/16/18 14:30,8083036.5,OK,10/16/18 14:30,13.08410835,OK,10/16/18 14:30,289.4521484,OK,10/16/18 14:30,10341008,OK,10/16/18 14:30,1062457.375,OK,10/16/18 14:30,126.2383575,OK,10/16/18 14:30,139.3224792,OK,10/16/18 14:30,45.07323218,OK,
10/16/18 14:45,5.407896996,OK,10/16/18 14:45,10.59070015,OK,10/16/18 14:45,673589.25,OK,10/16/18 14:45,49.76766968,OK,10/16/18 14:45,44.35977173,OK,10/16/18 14:45,46.8421559,OK,10/16/18 14:45,127.0884018,OK,10/16/18 14:45,8083071,OK,10/16/18 14:45,14.06601524,OK,10/16/18 14:45,303.1113892,OK,10/16/18 14:45,10341082,OK,10/16/18 14:45,1062462.875,OK,10/16/18 14:45,125.3017502,OK,10/16/18 14:45,139.3677673,OK,10/16/18 14:45,43.95264905,OK,
10/16/18 15:00,5.230932713,OK,10/16/18 15:00,8.136649132,OK,10/16/18 15:00,673591.5625,OK,10/16/18 15:00,49.48496628,OK,10/16/18 15:00,44.25403595,OK,10/16/18 15:00,37.21817599,OK,10/16/18 15:00,97.67946625,OK,10/16/18 15:00,8083098.75,OK,10/16/18 15:00,14.10906792,OK,10/16/18 15:00,304.8022461,OK,10/16/18 15:00,10341158,OK,10/16/18 15:00,1062468.25,OK,10/16/18 15:00,125.0360107,OK,10/16/18 15:00,139.1450806,OK,10/16/18 15:00,43.99632669,OK,
10/16/18 15:15,4.918507099,OK,10/16/18 15:15,6.8461833,OK,10/16/18 15:15,673593.5625,OK,10/16/18 15:15,49.62180328,OK,10/16/18 15:15,44.70329666,OK,10/16/18 15:15,33.29714827,OK,10/16/18 15:15,82.1541996,OK,10/16/18 15:15,8083122.75,OK,10/16/18 15:15,14.57586098,OK,10/16/18 15:15,320.5857544,OK,10/16/18 15:15,10341236,OK,10/16/18 15:15,1062473.75,OK,10/16/18 15:15,124.5897675,OK,10/16/18 15:15,139.1656189,OK,10/16/18 15:15,44.68172451,OK,
10/16/18 15:30,5.556666374,OK,10/16/18 15:30,6.903481007,OK,10/16/18 15:30,673595.3125,OK,10/16/18 15:30,49.83187866,OK,10/16/18 15:30,44.27520752,OK,10/16/18 15:30,29.71557029,OK,10/16/18 15:30,82.84177208,OK,10/16/18 15:30,8083143.75,OK,10/16/18 15:30,14.17168427,OK,10/16/18 15:30,309.0514526,OK,10/16/18 15:30,10341315,OK,10/16/18 15:30,1062479.25,OK,10/16/18 15:30,124.5920105,OK,10/16/18 15:30,138.7637024,OK,10/16/18 15:30,44.28915074,OK,
10/16/18 15:45,4.994297981,OK,10/16/18 15:45,6.112374306,OK,10/16/18 15:45,673596.875,OK,10/16/18 15:45,49.21410751,OK,10/16/18 15:45,44.21981049,OK,10/16/18 15:45,29.27038113,OK,10/16/18 15:45,73.34849167,OK,10/16/18 15:45,8083162.5,OK,10/16/18 15:45,14.20282173,OK,10/16/18 15:45,309.6289063,OK,10/16/18 15:45,10341393,OK,10/16/18 15:45,1062484.625,OK,10/16/18 15:45,124.6793365,OK,10/16/18 15:45,138.8821564,OK,10/16/18 15:45,44.30846672,OK,
10/16/18 16:00,4.62993145,OK,10/16/18 16:00,5.642642498,OK,10/16/18 16:00,673598.375,OK,10/16/18 16:00,49.1042099,OK,10/16/18 16:00,44.4742775,OK,10/16/18 16:00,29.14999909,OK,10/16/18 16:00,67.71170998,OK,10/16/18 16:00,8083180.5,OK,10/16/18 16:00,14.17922306,OK,10/16/18 16:00,308.3691101,OK,10/16/18 16:00,10341470,OK,10/16/18 16:00,1062490.125,OK,10/16/18 16:00,124.6063309,OK,10/16/18 16:00,138.785553,OK,10/16/18 16:00,44.13274706,OK,
10/16/18 16:15,4.907317638,OK,10/16/18 16:15,6.079615593,OK,10/16/18 16:15,673599.8125,OK,10/16/18 16:15,49.14749908,OK,10/16/18 16:15,44.24018097,OK,10/16/18 16:15,29.62951917,OK,10/16/18 16:15,72.95538712,OK,10/16/18 16:15,8083197.75,OK,10/16/18 16:15,14.37593651,OK,10/16/18 16:15,311.9337158,OK,10/16/18 16:15,10341548,OK,10/16/18 16:15,1062495.5,OK,10/16/18 16:15,124.5130692,OK,10/16/18 16:15,138.8890076,OK,10/16/18 16:15,44.10687984,OK,
10/16/18 16:30,5.132134438,OK,10/16/18 16:30,6.350407124,OK,10/16/18 16:30,673601.3125,OK,10/16/18 16:30,49.01261902,OK,10/16/18 16:30,43.88048553,OK,10/16/18 16:30,29.58919651,OK,10/16/18 16:30,76.20488548,OK,10/16/18 16:30,8083215.75,OK,10/16/18 16:30,14.47402,OK,10/16/18 16:30,314.6630249,OK,10/16/18 16:30,10341627,OK,10/16/18 16:30,1062501,OK,10/16/18 16:30,124.4144745,OK,10/16/18 16:30,138.8884888,OK,10/16/18 16:30,44.19283941,OK,
10/16/18 16:45,4.436291218,OK,10/16/18 16:45,5.196176529,OK,10/16/18 16:45,673602.75,OK,10/16/18 16:45,48.28822708,OK,10/16/18 16:45,43.85193634,OK,10/16/18 16:45,28.00491596,OK,10/16/18 16:45,62.35411835,OK,10/16/18 16:45,8083233,OK,10/16/18 16:45,14.75048637,OK,10/16/18 16:45,326.5629272,OK,10/16/18 16:45,10341707,OK,10/16/18 16:45,1062506.5,OK,10/16/18 16:45,124.2173004,OK,10/16/18 16:45,138.9677734,OK,10/16/18 16:45,45.01415303,OK,
10/16/18 17:00,5.112139225,OK,10/16/18 17:00,5.970948696,OK,10/16/18 17:00,673604.125,OK,10/16/18 17:00,48.50562286,OK,10/16/18 17:00,43.39348221,OK,10/16/18 17:00,27.92329812,OK,10/16/18 17:00,71.65138435,OK,10/16/18 17:00,8083249.5,OK,10/16/18 17:00,14.6085186,OK,10/16/18 17:00,319.0916443,OK,10/16/18 17:00,10341788,OK,10/16/18 17:00,1062512,OK,10/16/18 17:00,124.3672791,OK,10/16/18 17:00,138.9757996,OK,10/16/18 17:00,44.4004933,OK,
10/16/18 17:15,4.634599209,OK,10/16/18 17:15,5.092362404,OK,10/16/18 17:15,673605.4375,OK,10/16/18 17:15,47.99831772,OK,10/16/18 17:15,43.36371994,OK,10/16/18 17:15,26.26526935,OK,10/16/18 17:15,61.10834885,OK,10/16/18 17:15,8083265.25,OK,10/16/18 17:15,14.93526173,OK,10/16/18 17:15,326.5358276,OK,10/16/18 17:15,10341868,OK,10/16/18 17:15,1062517.5,OK,10/16/18 17:15,124.3417358,OK,10/16/18 17:15,139.2770081,OK,10/16/18 17:15,44.41908905,OK,
10/16/18 17:30,4.520354748,OK,10/16/18 17:30,4.957830429,OK,10/16/18 17:30,673606.6875,OK,10/16/18 17:30,47.78432465,OK,10/16/18 17:30,43.26396942,OK,10/16/18 17:30,26.21549419,OK,10/16/18 17:30,59.49396515,OK,10/16/18 17:30,8083280.25,OK,10/16/18 17:30,14.9630394,OK,10/16/18 17:30,326.787262,OK,10/16/18 17:30,10341948,OK,10/16/18 17:30,1062523,OK,10/16/18 17:30,124.9155273,OK,10/16/18 17:30,139.8785706,OK,10/16/18 17:30,44.30994787,OK,
10/16/18 17:45,4.435929298,OK,10/16/18 17:45,4.78331089,OK,10/16/18 17:45,673607.9375,OK,10/16/18 17:45,47.6759491,OK,10/16/18 17:45,43.24001694,OK,10/16/18 17:45,25.7731066,OK,10/16/18 17:45,57.39973068,OK,10/16/18 17:45,8083295.25,OK,10/16/18 17:45,15.00686741,OK,10/16/18 17:45,326.0296326,OK,10/16/18 17:45,10342030,OK,10/16/18 17:45,1062528.375,OK,10/16/18 17:45,126.2452011,OK,10/16/18 17:45,141.2520752,OK,10/16/18 17:45,44.09641821,OK,
10/16/18 18:00,4.442394257,OK,10/16/18 18:00,4.782264233,OK,10/16/18 18:00,673609.125,OK,10/16/18 18:00,47.79058838,OK,10/16/18 18:00,43.34819412,OK,10/16/18 18:00,25.73159372,OK,10/16/18 18:00,57.38717079,OK,10/16/18 18:00,8083309.5,OK,10/16/18 18:00,14.98562431,OK,10/16/18 18:00,324.8478394,OK,10/16/18 18:00,10342111,OK,10/16/18 18:00,1062533.75,OK,10/16/18 18:00,126.7523651,OK,10/16/18 18:00,141.7379913,OK,10/16/18 18:00,44.03209807,OK,
10/16/18 18:15,3.651734114,OK,10/16/18 18:15,3.743567467,OK,10/16/18 18:15,673610.25,OK,10/16/18 18:15,46.97076416,OK,10/16/18 18:15,43.31903076,OK,10/16/18 18:15,24.49729576,OK,10/16/18 18:15,44.9228096,OK,10/16/18 18:15,8083323,OK,10/16/18 18:15,14.91855812,OK,10/16/18 18:15,322.6500549,OK,10/16/18 18:15,10342192,OK,10/16/18 18:15,1062539.25,OK,10/16/18 18:15,126.9769592,OK,10/16/18 18:15,141.8955078,OK,10/16/18 18:15,44.03392103,OK,
10/16/18 18:30,3.645195961,OK,10/16/18 18:30,0,OK,10/16/18 18:30,673610.875,OK,10/16/18 18:30,47.32444,OK,10/16/18 18:30,43.679245,OK,10/16/18 18:30,0,OK,10/16/18 18:30,0,OK,10/16/18 18:30,8083330.5,OK,10/16/18 18:30,15.18191051,OK,10/16/18 18:30,327.691803,OK,10/16/18 18:30,10342273,OK,10/16/18 18:30,1062544.625,OK,10/16/18 18:30,127.8811493,OK,10/16/18 18:30,143.0630493,OK,10/16/18 18:30,43.74181313,OK,
10/16/18 18:45,8.664421082,OK,10/16/18 18:45,0,OK,10/16/18 18:45,673610.875,OK,10/16/18 18:45,52.61938858,OK,10/16/18 18:45,43.9549675,OK,10/16/18 18:45,0,OK,10/16/18 18:45,0,OK,10/16/18 18:45,8083330.5,OK,10/16/18 18:45,15.49084473,OK,10/16/18 18:45,333.0596619,OK,10/16/18 18:45,10342356,OK,10/16/18 18:45,1062550,OK,10/16/18 18:45,128.8012085,OK,10/16/18 18:45,144.2920532,OK,10/16/18 18:45,43.71296734,OK,
10/16/18 19:00,10.04208088,OK,10/16/18 19:00,0,OK,10/16/18 19:00,673610.875,OK,10/16/18 19:00,54.25954056,OK,10/16/18 19:00,44.21746063,OK,10/16/18 19:00,0,OK,10/16/18 19:00,0,OK,10/16/18 19:00,8083330.5,OK,10/16/18 19:00,15.53235531,OK,10/16/18 19:00,332.9930725,OK,10/16/18 19:00,10342438,OK,10/16/18 19:00,1062555.375,OK,10/16/18 19:00,129.1312866,OK,10/16/18 19:00,144.6636353,OK,10/16/18 19:00,43.66533048,OK,
10/16/18 19:15,10.26940346,OK,10/16/18 19:15,0,OK,10/16/18 19:15,673610.875,OK,10/16/18 19:15,54.93186951,OK,10/16/18 19:15,44.66246414,OK,10/16/18 19:15,0,OK,10/16/18 19:15,0,OK,10/16/18 19:15,8083330.5,OK,10/16/18 19:15,15.23626804,OK,10/16/18 19:15,326.6573181,OK,10/16/18 19:15,10342521,OK,10/16/18 19:15,1062560.75,OK,10/16/18 19:15,129.9117126,OK,10/16/18 19:15,145.1479797,OK,10/16/18 19:15,43.46289724,OK,
10/16/18 19:30,8.35479641,OK,10/16/18 19:30,0,OK,10/16/18 19:30,673610.875,OK,10/16/18 19:30,55.90423203,OK,10/16/18 19:30,47.54943848,OK,10/16/18 19:30,0,OK,10/16/18 19:30,0,OK,10/16/18 19:30,8083330.5,OK,10/16/18 19:30,15.65554047,OK,10/16/18 19:30,335.5514221,OK,10/16/18 19:30,10342605,OK,10/16/18 19:30,1062566.125,OK,10/16/18 19:30,130.4302063,OK,10/16/18 19:30,146.0857544,OK,10/16/18 19:30,43.62842382,OK,
