OSU_RTS.CALC.041_GPA Time [SNAP],OSU_RTS.CALC.041_GPA Value [SNAP],OSU_RTS.CALC.041_GPA Status [SNAP],OSU_RTS.MDBUS_C1.041_CDT Time [SNAP],OSU_RTS.MDBUS_C1.041_CDT Value [SNAP],OSU_RTS.MDBUS_C1.041_CDT Status [SNAP],OSU_RTS.MDBUS_C1.041_CHF Time [SNAP],OSU_RTS.MDBUS_C1.041_CHF Value [SNAP],OSU_RTS.MDBUS_C1.041_CHF Status [SNAP],OSU_RTS.MDBUS_C1.041_CHT Time [SNAP],OSU_RTS.MDBUS_C1.041_CHT Value [SNAP],OSU_RTS.MDBUS_C1.041_CHT Status [SNAP],OSU_RTS.MDBUS_C1.041_CRT Time [SNAP],OSU_RTS.MDBUS_C1.041_CRT Value [SNAP],OSU_RTS.MDBUS_C1.041_CRT Status [SNAP],OSU_RTS.MDBUS_C1.041_CST Time [SNAP],OSU_RTS.MDBUS_C1.041_CST Value [SNAP],OSU_RTS.MDBUS_C1.041_CST Status [SNAP],OSU_RTS.MDBUS_C1.041_CVF Time [SNAP],OSU_RTS.MDBUS_C1.041_CVF Value [SNAP],OSU_RTS.MDBUS_C1.041_CVF Status [SNAP],OSU_RTS.MDBUS_C1.041_HF Time [SNAP],OSU_RTS.MDBUS_C1.041_HF Value [SNAP],OSU_RTS.MDBUS_C1.041_HF Status [SNAP],OSU_RTS.MDBUS_C1.041_HGT Time [SNAP],OSU_RTS.MDBUS_C1.041_HGT Value [SNAP],OSU_RTS.MDBUS_C1.041_HGT Status [SNAP],OSU_RTS.MDBUS_E3.041_E01 Time [SNAP],OSU_RTS.MDBUS_E3.041_E01 Value [SNAP],OSU_RTS.MDBUS_E3.041_E01 Status [SNAP],OSU_RTS.MDBUS_G1.041_GBV Time [SNAP],OSU_RTS.MDBUS_G1.041_GBV Value [SNAP],OSU_RTS.MDBUS_G1.041_GBV Status [SNAP],OSU_RTS.MDBUS_G1.041_GCV Time [SNAP],OSU_RTS.MDBUS_G1.041_GCV Value [SNAP],OSU_RTS.MDBUS_G1.041_GCV Status [SNAP],OSU_RTS.MDBUS_G1.041_GP Time [SNAP],OSU_RTS.MDBUS_G1.041_GP Value [SNAP],OSU_RTS.MDBUS_G1.041_GP Status [SNAP],OSU_RTS.MDBUS_G1.041_GP2 Time [SNAP],OSU_RTS.MDBUS_G1.041_GP2 Value [SNAP],OSU_RTS.MDBUS_G1.041_GP2 Status [SNAP],OSU_RTS.MDBUS_G1.041_GT Time [SNAP],OSU_RTS.MDBUS_G1.041_GT Value [SNAP],OSU_RTS.MDBUS_G1.041_GT Status [SNAP],OSU_RTS.MDBUS_G1.041_GUV Time [SNAP],OSU_RTS.MDBUS_G1.041_GUV Value [SNAP],OSU_RTS.MDBUS_G1.041_GUV Status [SNAP],Comments
10/18/18 22:15,0,OK,10/18/18 22:15,1.81616354,OK,10/18/18 22:15,0,OK,10/18/18 22:15,349284.2188,OK,10/18/18 22:15,47.76621246,OK,10/18/18 22:15,45.95004654,OK,10/18/18 22:15,0,OK,10/18/18 22:15,0,OK,10/18/18 22:15,4191410.625,OK,10/18/18 22:15,494577.983,OK,10/18/18 22:15,4.71999979,OK,10/18/18 22:15,13593,OK,10/18/18 22:15,0.289999992,OK,10/18/18 22:15,5.343900204,OK,10/18/18 22:15,67.70999908,OK,10/18/18 22:15,130218,OK,
10/18/18 22:30,0,OK,10/18/18 22:30,1.776008129,OK,10/18/18 22:30,0,OK,10/18/18 22:30,349284.2188,OK,10/18/18 22:30,48.06283569,OK,10/18/18 22:30,46.28682709,OK,10/18/18 22:30,0,OK,10/18/18 22:30,0,OK,10/18/18 22:30,4191410.625,OK,10/18/18 22:30,494604.489,OK,10/18/18 22:30,4.71999979,OK,10/18/18 22:30,13593,OK,10/18/18 22:30,0.289999992,OK,10/18/18 22:30,5.454909325,OK,10/18/18 22:30,67.70999908,OK,10/18/18 22:30,130218,OK,
10/18/18 22:45,0,OK,10/18/18 22:45,1.708285332,OK,10/18/18 22:45,0,OK,10/18/18 22:45,349284.2188,OK,10/18/18 22:45,48.34408188,OK,10/18/18 22:45,46.63579559,OK,10/18/18 22:45,0,OK,10/18/18 22:45,0,OK,10/18/18 22:45,4191410.625,OK,10/18/18 22:45,494630.874,OK,10/18/18 22:45,4.71999979,OK,10/18/18 22:45,13593,OK,10/18/18 22:45,0.289999992,OK,10/18/18 22:45,5.533874989,OK,10/18/18 22:45,67.70999908,OK,10/18/18 22:45,130218,OK,
10/18/18 23:00,0,OK,10/18/18 23:00,1.707658052,OK,10/18/18 23:00,0,OK,10/18/18 23:00,349284.2188,OK,10/18/18 23:00,48.66799164,OK,10/18/18 23:00,46.96033478,OK,10/18/18 23:00,0,OK,10/18/18 23:00,0,OK,10/18/18 23:00,4191410.625,OK,10/18/18 23:00,494657.184,OK,10/18/18 23:00,4.71999979,OK,10/18/18 23:00,13593,OK,10/18/18 23:00,0.289999992,OK,10/18/18 23:00,5.570496559,OK,10/18/18 23:00,67.70999908,OK,10/18/18 23:00,130218,OK,
10/18/18 23:15,0,OK,10/18/18 23:15,1.637053847,OK,10/18/18 23:15,0,OK,10/18/18 23:15,349284.2188,OK,10/18/18 23:15,48.92945862,OK,10/18/18 23:15,47.29240799,OK,10/18/18 23:15,0,OK,10/18/18 23:15,0,OK,10/18/18 23:15,4191410.625,OK,10/18/18 23:15,494683.517,OK,10/18/18 23:15,4.71999979,OK,10/18/18 23:15,13593,OK,10/18/18 23:15,0.289999992,OK,10/18/18 23:15,5.432592869,OK,10/18/18 23:15,67.70999908,OK,10/18/18 23:15,130218,OK,
10/18/18 23:30,0,OK,10/18/18 23:30,1.622233748,OK,10/18/18 23:30,0,OK,10/18/18 23:30,349284.2188,OK,10/18/18 23:30,49.29344177,OK,10/18/18 23:30,47.67121124,OK,10/18/18 23:30,0,OK,10/18/18 23:30,0,OK,10/18/18 23:30,4191410.625,OK,10/18/18 23:30,494709.838,OK,10/18/18 23:30,4.71999979,OK,10/18/18 23:30,13593,OK,10/18/18 23:30,0.289999992,OK,10/18/18 23:30,5.503547668,OK,10/18/18 23:30,67.70999908,OK,10/18/18 23:30,130218,OK,
10/18/18 23:45,0,OK,10/18/18 23:45,1.554453492,OK,10/18/18 23:45,0,OK,10/18/18 23:45,349284.2188,OK,10/18/18 23:45,49.55947876,OK,10/18/18 23:45,48.00502014,OK,10/18/18 23:45,0,OK,10/18/18 23:45,0,OK,10/18/18 23:45,4191410.625,OK,10/18/18 23:45,494736.122,OK,10/18/18 23:45,4.71999979,OK,10/18/18 23:45,13593,OK,10/18/18 23:45,0.289999992,OK,10/18/18 23:45,5.568207741,OK,10/18/18 23:45,67.70999908,OK,10/18/18 23:45,130218,OK,
10/19/18 0:00,0,OK,10/19/18 0:00,1.517281413,OK,10/19/18 0:00,0,OK,10/19/18 0:00,349284.2188,OK,10/19/18 0:00,49.86074829,OK,10/19/18 0:00,48.34346771,OK,10/19/18 0:00,0,OK,10/19/18 0:00,0,OK,10/19/18 0:00,4191410.625,OK,10/19/18 0:00,494762.464,OK,10/19/18 0:00,4.71999979,OK,10/19/18 0:00,13593,OK,10/19/18 0:00,0.289999992,OK,10/19/18 0:00,5.591668606,OK,10/19/18 0:00,67.70999908,OK,10/19/18 0:00,130218,OK,
10/19/18 0:15,0,OK,10/19/18 0:15,1.481446981,OK,10/19/18 0:15,0,OK,10/19/18 0:15,349284.2188,OK,10/19/18 0:15,50.13993454,OK,10/19/18 0:15,48.65848923,OK,10/19/18 0:15,0,OK,10/19/18 0:15,0,OK,10/19/18 0:15,4191410.625,OK,10/19/18 0:15,494788.787,OK,10/19/18 0:15,4.71999979,OK,10/19/18 0:15,13593,OK,10/19/18 0:15,0.289999992,OK,10/19/18 0:15,5.435454369,OK,10/19/18 0:15,67.70999908,OK,10/19/18 0:15,130218,OK,
10/19/18 0:30,0,OK,10/19/18 0:30,1.491007686,OK,10/19/18 0:30,0,OK,10/19/18 0:30,349284.2188,OK,10/19/18 0:30,50.47821808,OK,10/19/18 0:30,48.98721313,OK,10/19/18 0:30,0,OK,10/19/18 0:30,0,OK,10/19/18 0:30,4191410.625,OK,10/19/18 0:30,494815.148,OK,10/19/18 0:30,4.71999979,OK,10/19/18 0:30,13593,OK,10/19/18 0:30,0.289999992,OK,10/19/18 0:30,5.317006111,OK,10/19/18 0:30,67.70999908,OK,10/19/18 0:30,130218,OK,
10/19/18 0:45,0,OK,10/19/18 0:45,1.441745996,OK,10/19/18 0:45,0,OK,10/19/18 0:45,349284.2188,OK,10/19/18 0:45,50.79180908,OK,10/19/18 0:45,49.35006332,OK,10/19/18 0:45,0,OK,10/19/18 0:45,0,OK,10/19/18 0:45,4191410.625,OK,10/19/18 0:45,494841.452,OK,10/19/18 0:45,4.71999979,OK,10/19/18 0:45,13593,OK,10/19/18 0:45,0.289999992,OK,10/19/18 0:45,5.353628159,OK,10/19/18 0:45,67.70999908,OK,10/19/18 0:45,130218,OK,
10/19/18 1:00,0,OK,10/19/18 1:00,1.295640826,OK,10/19/18 1:00,0,OK,10/19/18 1:00,349284.2188,OK,10/19/18 1:00,50.95654678,OK,10/19/18 1:00,49.66090393,OK,10/19/18 1:00,0,OK,10/19/18 1:00,0,OK,10/19/18 1:00,4191410.625,OK,10/19/18 1:00,494867.773,OK,10/19/18 1:00,4.71999979,OK,10/19/18 1:00,13593,OK,10/19/18 1:00,0.289999992,OK,10/19/18 1:00,5.384527206,OK,10/19/18 1:00,67.70999908,OK,10/19/18 1:00,130218,OK,
10/19/18 1:15,0,OK,10/19/18 1:15,1.351926804,OK,10/19/18 1:15,0,OK,10/19/18 1:15,349284.2188,OK,10/19/18 1:15,51.32428741,OK,10/19/18 1:15,49.9723587,OK,10/19/18 1:15,0,OK,10/19/18 1:15,0,OK,10/19/18 1:15,4191410.625,OK,10/19/18 1:15,494894.161,OK,10/19/18 1:15,4.71999979,OK,10/19/18 1:15,13593,OK,10/19/18 1:15,0.289999992,OK,10/19/18 1:15,5.369077682,OK,10/19/18 1:15,67.70999908,OK,10/19/18 1:15,130218,OK,
10/19/18 1:30,0,OK,10/19/18 1:30,1.238537192,OK,10/19/18 1:30,0,OK,10/19/18 1:30,349284.2188,OK,10/19/18 1:30,51.52696228,OK,10/19/18 1:30,50.28842545,OK,10/19/18 1:30,0,OK,10/19/18 1:30,0,OK,10/19/18 1:30,4191410.625,OK,10/19/18 1:30,494920.477,OK,10/19/18 1:30,4.71999979,OK,10/19/18 1:30,13593,OK,10/19/18 1:30,0.289999992,OK,10/19/18 1:30,5.517852783,OK,10/19/18 1:30,67.70999908,OK,10/19/18 1:30,130218,OK,
10/19/18 1:45,0,OK,10/19/18 1:45,1.273441195,OK,10/19/18 1:45,0,OK,10/19/18 1:45,349284.2188,OK,10/19/18 1:45,51.92749786,OK,10/19/18 1:45,50.65406036,OK,10/19/18 1:45,0,OK,10/19/18 1:45,0,OK,10/19/18 1:45,4191410.625,OK,10/19/18 1:45,494946.785,OK,10/19/18 1:45,4.71999979,OK,10/19/18 1:45,13593,OK,10/19/18 1:45,0.289999992,OK,10/19/18 1:45,5.491530895,OK,10/19/18 1:45,67.70999908,OK,10/19/18 1:45,130218,OK,
10/19/18 2:00,0,OK,10/19/18 2:00,1.243349314,OK,10/19/18 2:00,0,OK,10/19/18 2:00,349284.2188,OK,10/19/18 2:00,52.19608688,OK,10/19/18 2:00,50.9527359,OK,10/19/18 2:00,0,OK,10/19/18 2:00,0,OK,10/19/18 2:00,4191410.625,OK,10/19/18 2:00,494972.939,OK,10/19/18 2:00,4.71999979,OK,10/19/18 2:00,13593,OK,10/19/18 2:00,0.289999992,OK,10/19/18 2:00,5.474364758,OK,10/19/18 2:00,67.70999908,OK,10/19/18 2:00,130218,OK,
10/19/18 2:15,0,OK,10/19/18 2:15,1.170100212,OK,10/19/18 2:15,0,OK,10/19/18 2:15,349284.2188,OK,10/19/18 2:15,52.44998169,OK,10/19/18 2:15,51.27987671,OK,10/19/18 2:15,0,OK,10/19/18 2:15,0,OK,10/19/18 2:15,4191410.625,OK,10/19/18 2:15,494999.441,OK,10/19/18 2:15,4.71999979,OK,10/19/18 2:15,13593,OK,10/19/18 2:15,0.289999992,OK,10/19/18 2:15,5.475509167,OK,10/19/18 2:15,67.70999908,OK,10/19/18 2:15,130218,OK,
10/19/18 2:30,0,OK,10/19/18 2:30,1.153177261,OK,10/19/18 2:30,0,OK,10/19/18 2:30,349284.2188,OK,10/19/18 2:30,52.71620941,OK,10/19/18 2:30,51.56303406,OK,10/19/18 2:30,0,OK,10/19/18 2:30,0,OK,10/19/18 2:30,4191410.625,OK,10/19/18 2:30,495025.771,OK,10/19/18 2:30,4.71999979,OK,10/19/18 2:30,13593,OK,10/19/18 2:30,0.289999992,OK,10/19/18 2:30,5.381093979,OK,10/19/18 2:30,67.70999908,OK,10/19/18 2:30,130218,OK,
10/19/18 2:45,0,OK,10/19/18 2:45,1.146796703,OK,10/19/18 2:45,0,OK,10/19/18 2:45,349284.2188,OK,10/19/18 2:45,53.04258728,OK,10/19/18 2:45,51.8957901,OK,10/19/18 2:45,0,OK,10/19/18 2:45,0,OK,10/19/18 2:45,4191410.625,OK,10/19/18 2:45,495052.018,OK,10/19/18 2:45,4.71999979,OK,10/19/18 2:45,13593,OK,10/19/18 2:45,0.289999992,OK,10/19/18 2:45,5.341611385,OK,10/19/18 2:45,67.70999908,OK,10/19/18 2:45,130218,OK,
10/19/18 3:00,0,OK,10/19/18 3:00,1.070879459,OK,10/19/18 3:00,0,OK,10/19/18 3:00,349284.2188,OK,10/19/18 3:00,53.28499222,OK,10/19/18 3:00,52.21411133,OK,10/19/18 3:00,0,OK,10/19/18 3:00,0,OK,10/19/18 3:00,4191410.625,OK,10/19/18 3:00,495078.153,OK,10/19/18 3:00,4.71999979,OK,10/19/18 3:00,13593,OK,10/19/18 3:00,0.289999992,OK,10/19/18 3:00,5.358205795,OK,10/19/18 3:00,67.70999908,OK,10/19/18 3:00,130218,OK,
10/19/18 3:15,0,OK,10/19/18 3:15,1.093176126,OK,10/19/18 3:15,0,OK,10/19/18 3:15,349284.2188,OK,10/19/18 3:15,53.57621002,OK,10/19/18 3:15,52.48303604,OK,10/19/18 3:15,0,OK,10/19/18 3:15,0,OK,10/19/18 3:15,4191410.625,OK,10/19/18 3:15,495104.515,OK,10/19/18 3:15,4.71999979,OK,10/19/18 3:15,13593,OK,10/19/18 3:15,0.289999992,OK,10/19/18 3:15,5.47722578,OK,10/19/18 3:15,67.70999908,OK,10/19/18 3:15,130218,OK,
10/19/18 3:30,0,OK,10/19/18 3:30,1.053440094,OK,10/19/18 3:30,0,OK,10/19/18 3:30,349284.2188,OK,10/19/18 3:30,53.87107849,OK,10/19/18 3:30,52.8176384,OK,10/19/18 3:30,0,OK,10/19/18 3:30,0,OK,10/19/18 3:30,4191410.625,OK,10/19/18 3:30,495130.843,OK,10/19/18 3:30,4.71999979,OK,10/19/18 3:30,13593,OK,10/19/18 3:30,0.289999992,OK,10/19/18 3:30,5.477797985,OK,10/19/18 3:30,67.70999908,OK,10/19/18 3:30,130218,OK,
10/19/18 3:45,0,OK,10/19/18 3:45,0.94274056,OK,10/19/18 3:45,0,OK,10/19/18 3:45,349284.2188,OK,10/19/18 3:45,54.09695435,OK,10/19/18 3:45,53.15421295,OK,10/19/18 3:45,0,OK,10/19/18 3:45,0,OK,10/19/18 3:45,4191410.625,OK,10/19/18 3:45,495157.37,OK,10/19/18 3:45,4.71999979,OK,10/19/18 3:45,13593,OK,10/19/18 3:45,0.289999992,OK,10/19/18 3:45,5.323300838,OK,10/19/18 3:45,67.70999908,OK,10/19/18 3:45,130218,OK,
10/19/18 4:00,0,OK,10/19/18 4:00,0.960810184,OK,10/19/18 4:00,0,OK,10/19/18 4:00,349284.2188,OK,10/19/18 4:00,54.41098022,OK,10/19/18 4:00,53.45017242,OK,10/19/18 4:00,0,OK,10/19/18 4:00,0,OK,10/19/18 4:00,4191410.625,OK,10/19/18 4:00,495183.624,OK,10/19/18 4:00,4.71999979,OK,10/19/18 4:00,13593,OK,10/19/18 4:00,0.289999992,OK,10/19/18 4:00,5.33474493,OK,10/19/18 4:00,67.70999908,OK,10/19/18 4:00,130218,OK,
10/19/18 4:15,0,OK,10/19/18 4:15,0.878299713,OK,10/19/18 4:15,0,OK,10/19/18 4:15,349284.2188,OK,10/19/18 4:15,54.59151459,OK,10/19/18 4:15,53.71321106,OK,10/19/18 4:15,0,OK,10/19/18 4:15,0,OK,10/19/18 4:15,4191410.625,OK,10/19/18 4:15,495209.9,OK,10/19/18 4:15,4.71999979,OK,10/19/18 4:15,13593,OK,10/19/18 4:15,0.289999992,OK,10/19/18 4:15,5.373083115,OK,10/19/18 4:15,67.70999908,OK,10/19/18 4:15,130218,OK,
10/19/18 4:30,0,OK,10/19/18 4:30,0.804284811,OK,10/19/18 4:30,0,OK,10/19/18 4:30,349284.2188,OK,10/19/18 4:30,54.85042191,OK,10/19/18 4:30,54.04613495,OK,10/19/18 4:30,0,OK,10/19/18 4:30,0,OK,10/19/18 4:30,4191410.625,OK,10/19/18 4:30,495236.147,OK,10/19/18 4:30,4.71999979,OK,10/19/18 4:30,13593,OK,10/19/18 4:30,0.289999992,OK,10/19/18 4:30,5.378232956,OK,10/19/18 4:30,67.70999908,OK,10/19/18 4:30,130218,OK,
10/19/18 4:45,0,OK,10/19/18 4:45,0.819688737,OK,10/19/18 4:45,0,OK,10/19/18 4:45,349284.2188,OK,10/19/18 4:45,55.11846924,OK,10/19/18 4:45,54.29878235,OK,10/19/18 4:45,0,OK,10/19/18 4:45,0,OK,10/19/18 4:45,4191410.625,OK,10/19/18 4:45,495262.599,OK,10/19/18 4:45,4.71999979,OK,10/19/18 4:45,13593,OK,10/19/18 4:45,0.289999992,OK,10/19/18 4:45,5.35133934,OK,10/19/18 4:45,67.70999908,OK,10/19/18 4:45,130218,OK,
10/19/18 5:00,0,OK,10/19/18 5:00,0.801198602,OK,10/19/18 5:00,0,OK,10/19/18 5:00,349284.2188,OK,10/19/18 5:00,55.43556595,OK,10/19/18 5:00,54.6343689,OK,10/19/18 5:00,0,OK,10/19/18 5:00,0,OK,10/19/18 5:00,4191410.625,OK,10/19/18 5:00,495288.641,OK,10/19/18 5:00,4.71999979,OK,10/19/18 5:00,13593,OK,10/19/18 5:00,0.289999992,OK,10/19/18 5:00,5.567063332,OK,10/19/18 5:00,67.70999908,OK,10/19/18 5:00,130218,OK,
10/19/18 5:15,0,OK,10/19/18 5:15,0.813222051,OK,10/19/18 5:15,0,OK,10/19/18 5:15,349284.2188,OK,10/19/18 5:15,55.73232651,OK,10/19/18 5:15,54.91910553,OK,10/19/18 5:15,0,OK,10/19/18 5:15,0,OK,10/19/18 5:15,4191410.625,OK,10/19/18 5:15,495314.826,OK,10/19/18 5:15,4.71999979,OK,10/19/18 5:15,13593,OK,10/19/18 5:15,0.289999992,OK,10/19/18 5:15,5.679789543,OK,10/19/18 5:15,67.70999908,OK,10/19/18 5:15,130218,OK,
10/19/18 5:30,0,OK,10/19/18 5:30,0.738265514,OK,10/19/18 5:30,0,OK,10/19/18 5:30,349284.2188,OK,10/19/18 5:30,55.90465546,OK,10/19/18 5:30,55.16638947,OK,10/19/18 5:30,0,OK,10/19/18 5:30,0,OK,10/19/18 5:30,4191410.625,OK,10/19/18 5:30,495341.064,OK,10/19/18 5:30,4.71999979,OK,10/19/18 5:30,13593,OK,10/19/18 5:30,0.289999992,OK,10/19/18 5:30,5.41657114,OK,10/19/18 5:30,67.70999908,OK,10/19/18 5:30,130218,OK,
10/19/18 5:45,0,OK,10/19/18 5:45,0.789812326,OK,10/19/18 5:45,0,OK,10/19/18 5:45,349284.2188,OK,10/19/18 5:45,56.27656555,OK,10/19/18 5:45,55.48675156,OK,10/19/18 5:45,0,OK,10/19/18 5:45,0,OK,10/19/18 5:45,4191410.625,OK,10/19/18 5:45,495367.546,OK,10/19/18 5:45,4.71999979,OK,10/19/18 5:45,13593,OK,10/19/18 5:45,0.289999992,OK,10/19/18 5:45,5.354772568,OK,10/19/18 5:45,67.70999908,OK,10/19/18 5:45,130218,OK,
10/19/18 6:00,0,OK,10/19/18 6:00,0.69064492,OK,10/19/18 6:00,0,OK,10/19/18 6:00,349284.2188,OK,10/19/18 6:00,56.43953705,OK,10/19/18 6:00,55.74889374,OK,10/19/18 6:00,0,OK,10/19/18 6:00,0,OK,10/19/18 6:00,4191410.625,OK,10/19/18 6:00,495393.976,OK,10/19/18 6:00,4.71999979,OK,10/19/18 6:00,13593,OK,10/19/18 6:00,0.289999992,OK,10/19/18 6:00,5.35133934,OK,10/19/18 6:00,67.70999908,OK,10/19/18 6:00,130218,OK,
10/19/18 6:15,0,OK,10/19/18 6:15,0.736585259,OK,10/19/18 6:15,0,OK,10/19/18 6:15,349284.2188,OK,10/19/18 6:15,56.70610809,OK,10/19/18 6:15,55.96952438,OK,10/19/18 6:15,0,OK,10/19/18 6:15,0,OK,10/19/18 6:15,4191410.625,OK,10/19/18 6:15,495420.178,OK,10/19/18 6:15,4.71999979,OK,10/19/18 6:15,13593,OK,10/19/18 6:15,0.289999992,OK,10/19/18 6:15,5.370222092,OK,10/19/18 6:15,67.70999908,OK,10/19/18 6:15,130218,OK,
10/19/18 6:30,0,OK,10/19/18 6:30,0.639412403,OK,10/19/18 6:30,0,OK,10/19/18 6:30,349284.2188,OK,10/19/18 6:30,56.94129944,OK,10/19/18 6:30,56.30188751,OK,10/19/18 6:30,0,OK,10/19/18 6:30,0,OK,10/19/18 6:30,4191410.625,OK,10/19/18 6:30,495446.656,OK,10/19/18 6:30,4.71999979,OK,10/19/18 6:30,13593,OK,10/19/18 6:30,0.289999992,OK,10/19/18 6:30,5.375371933,OK,10/19/18 6:30,67.70999908,OK,10/19/18 6:30,130218,OK,
10/19/18 6:45,0,OK,10/19/18 6:45,0.587918282,OK,10/19/18 6:45,0,OK,10/19/18 6:45,349284.2188,OK,10/19/18 6:45,57.16375732,OK,10/19/18 6:45,56.57583618,OK,10/19/18 6:45,0,OK,10/19/18 6:45,0,OK,10/19/18 6:45,4191410.625,OK,10/19/18 6:45,495473.134,OK,10/19/18 6:45,4.71999979,OK,10/19/18 6:45,13593,OK,10/19/18 6:45,0.289999992,OK,10/19/18 6:45,5.400548935,OK,10/19/18 6:45,67.70999908,OK,10/19/18 6:45,130218,OK,
10/19/18 7:00,0,OK,10/19/18 7:00,0.563089669,OK,10/19/18 7:00,0,OK,10/19/18 7:00,349284.2188,OK,10/19/18 7:00,57.40797806,OK,10/19/18 7:00,56.84488678,OK,10/19/18 7:00,0,OK,10/19/18 7:00,0,OK,10/19/18 7:00,4191410.625,OK,10/19/18 7:00,495499.642,OK,10/19/18 7:00,4.71999979,OK,10/19/18 7:00,13593,OK,10/19/18 7:00,0.289999992,OK,10/19/18 7:00,5.445181847,OK,10/19/18 7:00,67.70999908,OK,10/19/18 7:00,130218,OK,
10/19/18 7:15,0,OK,10/19/18 7:15,0.563931286,OK,10/19/18 7:15,0,OK,10/19/18 7:15,349284.2188,OK,10/19/18 7:15,57.67975616,OK,10/19/18 7:15,57.11582565,OK,10/19/18 7:15,0,OK,10/19/18 7:15,0,OK,10/19/18 7:15,4191410.625,OK,10/19/18 7:15,495526.047,OK,10/19/18 7:15,4.71999979,OK,10/19/18 7:15,13593,OK,10/19/18 7:15,0.289999992,OK,10/19/18 7:15,5.296406746,OK,10/19/18 7:15,67.70999908,OK,10/19/18 7:15,130218,OK,
10/19/18 7:30,0,OK,10/19/18 7:30,0.505538046,OK,10/19/18 7:30,0,OK,10/19/18 7:30,349284.2188,OK,10/19/18 7:30,57.86733246,OK,10/19/18 7:30,57.36179352,OK,10/19/18 7:30,0,OK,10/19/18 7:30,0,OK,10/19/18 7:30,4191410.625,OK,10/19/18 7:30,495552.722,OK,10/19/18 7:30,4.71999979,OK,10/19/18 7:30,13593,OK,10/19/18 7:30,0.289999992,OK,10/19/18 7:30,5.322156429,OK,10/19/18 7:30,67.70999908,OK,10/19/18 7:30,130218,OK,
10/19/18 7:45,0,OK,10/19/18 7:45,0.569292963,OK,10/19/18 7:45,0,OK,10/19/18 7:45,349284.2188,OK,10/19/18 7:45,58.17053986,OK,10/19/18 7:45,57.60124588,OK,10/19/18 7:45,0,OK,10/19/18 7:45,0,OK,10/19/18 7:45,4191410.625,OK,10/19/18 7:45,495578.363,OK,10/19/18 7:45,4.71999979,OK,10/19/18 7:45,13593,OK,10/19/18 7:45,0.289999992,OK,10/19/18 7:45,5.294117928,OK,10/19/18 7:45,67.70999908,OK,10/19/18 7:45,130218,OK,
10/19/18 8:00,0,OK,10/19/18 8:00,0.418040633,OK,10/19/18 8:00,0,OK,10/19/18 8:00,349284.2188,OK,10/19/18 8:00,58.3531723,OK,10/19/18 8:00,57.93513489,OK,10/19/18 8:00,0,OK,10/19/18 8:00,0,OK,10/19/18 8:00,4191410.625,OK,10/19/18 8:00,495603.24,OK,10/19/18 8:00,4.71999979,OK,10/19/18 8:00,13593,OK,10/19/18 8:00,0.289999992,OK,10/19/18 8:00,5.492675304,OK,10/19/18 8:00,67.70999908,OK,10/19/18 8:00,130218,OK,
10/19/18 8:15,0,OK,10/19/18 8:15,0.385008663,OK,10/19/18 8:15,0,OK,10/19/18 8:15,349284.2188,OK,10/19/18 8:15,58.59853745,OK,10/19/18 8:15,58.21353149,OK,10/19/18 8:15,0,OK,10/19/18 8:15,0,OK,10/19/18 8:15,4191410.625,OK,10/19/18 8:15,495628.433,OK,10/19/18 8:15,4.71999979,OK,10/19/18 8:15,13593,OK,10/19/18 8:15,0.289999992,OK,10/19/18 8:15,5.278095722,OK,10/19/18 8:15,67.70999908,OK,10/19/18 8:15,130218,OK,
10/19/18 8:30,0,OK,10/19/18 8:30,0.452934116,OK,10/19/18 8:30,0,OK,10/19/18 8:30,349284.2188,OK,10/19/18 8:30,58.84477234,OK,10/19/18 8:30,58.39183807,OK,10/19/18 8:30,0,OK,10/19/18 8:30,0,OK,10/19/18 8:30,4191410.625,OK,10/19/18 8:30,495653.91,OK,10/19/18 8:30,4.71999979,OK,10/19/18 8:30,13593,OK,10/19/18 8:30,0.289999992,OK,10/19/18 8:30,5.456625938,OK,10/19/18 8:30,67.70999908,OK,10/19/18 8:30,130218,OK,
10/19/18 8:45,0,OK,10/19/18 8:45,0.470297068,OK,10/19/18 8:45,0,OK,10/19/18 8:45,349284.2188,OK,10/19/18 8:45,59.10411072,OK,10/19/18 8:45,58.63381195,OK,10/19/18 8:45,0,OK,10/19/18 8:45,0,OK,10/19/18 8:45,4191410.625,OK,10/19/18 8:45,495679.84,OK,10/19/18 8:45,4.71999979,OK,10/19/18 8:45,13593,OK,10/19/18 8:45,0.289999992,OK,10/19/18 8:45,5.371938705,OK,10/19/18 8:45,67.70999908,OK,10/19/18 8:45,130218,OK,
10/19/18 9:00,0,OK,10/19/18 9:00,0.401801705,OK,10/19/18 9:00,0,OK,10/19/18 9:00,349284.2188,OK,10/19/18 9:00,59.34418869,OK,10/19/18 9:00,58.94238663,OK,10/19/18 9:00,0,OK,10/19/18 9:00,0,OK,10/19/18 9:00,4191410.625,OK,10/19/18 9:00,495707.06,OK,10/19/18 9:00,4.71999979,OK,10/19/18 9:00,13593,OK,10/19/18 9:00,0.289999992,OK,10/19/18 9:00,5.233463287,OK,10/19/18 9:00,67.70999908,OK,10/19/18 9:00,130218,OK,
