OSU_RTS.MDBUS_C1.030_HDT Time [SNAP],OSU_RTS.MDBUS_C1.030_HDT Value [SNAP],OSU_RTS.MDBUS_C1.030_HDT Status [SNAP],OSU_RTS.MDBUS_C1.030_HHF Time [SNAP],OSU_RTS.MDBUS_C1.030_HHF Value [SNAP],OSU_RTS.MDBUS_C1.030_HHF Status [SNAP],OSU_RTS.MDBUS_C1.030_HHT Time [SNAP],OSU_RTS.MDBUS_C1.030_HHT Value [SNAP],OSU_RTS.MDBUS_C1.030_HHT Status [SNAP],OSU_RTS.MDBUS_C1.030_HMT Time [SNAP],OSU_RTS.MDBUS_C1.030_HMT Value [SNAP],OSU_RTS.MDBUS_C1.030_HMT Status [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Time [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Value [SNAP],OSU_RTS.MDBUS_C1.030_HRWT Status [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Time [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Value [SNAP],OSU_RTS.MDBUS_C1.030_HSWT Status [SNAP],OSU_RTS.MDBUS_C1.030_HVF Time [SNAP],OSU_RTS.MDBUS_C1.030_HVF Value [SNAP],OSU_RTS.MDBUS_C1.030_HVF Status [SNAP],OSU_RTS.MDBUS_E3.030_E01 Time [SNAP],OSU_RTS.MDBUS_E3.030_E01 Value [SNAP],OSU_RTS.MDBUS_E3.030_E01 Status [SNAP],OSU_RTS.MDBUS_E3.030_E02 Time [SNAP],OSU_RTS.MDBUS_E3.030_E02 Value [SNAP],OSU_RTS.MDBUS_E3.030_E02 Status [SNAP],OSU_RTS.MDBUS_H1.030_HDT Time [SNAP],OSU_RTS.MDBUS_H1.030_HDT Value [SNAP],OSU_RTS.MDBUS_H1.030_HDT Status [SNAP],OSU_RTS.MDBUS_H1.030_HHF Time [SNAP],OSU_RTS.MDBUS_H1.030_HHF Value [SNAP],OSU_RTS.MDBUS_H1.030_HHF Status [SNAP],OSU_RTS.MDBUS_H1.030_HHT Time [SNAP],OSU_RTS.MDBUS_H1.030_HHT Value [SNAP],OSU_RTS.MDBUS_H1.030_HHT Status [SNAP],OSU_RTS.MDBUS_H1.030_HMT Time [SNAP],OSU_RTS.MDBUS_H1.030_HMT Value [SNAP],OSU_RTS.MDBUS_H1.030_HMT Status [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Time [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Value [SNAP],OSU_RTS.MDBUS_H1.030_HRWT Status [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Time [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Value [SNAP],OSU_RTS.MDBUS_H1.030_HSWT Status [SNAP],OSU_RTS.MDBUS_H1.030_HVF Time [SNAP],OSU_RTS.MDBUS_H1.030_HVF Value [SNAP],OSU_RTS.MDBUS_H1.030_HVF Status [SNAP],Comments
10/16/18 1:15,7.734549046,OK,10/16/18 1:15,1106.822998,OK,10/16/18 1:15,34309680,OK,10/16/18 1:15,10486904,OK,10/16/18 1:15,155.9382935,OK,10/16/18 1:15,163.6728363,OK,10/16/18 1:15,292.7618447,OK,10/16/18 1:15,261045,OK,10/16/18 1:15,679924,OK,10/16/18 1:15,7.734164238,OK,10/16/18 1:15,1106.822998,OK,10/16/18 1:15,34309680,OK,10/16/18 1:15,10486904,OK,10/16/18 1:15,155.93927,OK,10/16/18 1:15,163.6734314,OK,10/16/18 1:15,292.9683918,OK,
10/16/18 1:30,7.819704056,OK,10/16/18 1:30,1115.61377,OK,10/16/18 1:30,34309960,OK,10/16/18 1:30,10486940,OK,10/16/18 1:30,155.9432983,OK,10/16/18 1:30,163.7630005,OK,10/16/18 1:30,291.8768661,OK,10/16/18 1:30,261058,OK,10/16/18 1:30,679945,OK,10/16/18 1:30,7.815224648,OK,10/16/18 1:30,1115.61377,OK,10/16/18 1:30,34309960,OK,10/16/18 1:30,10486940,OK,10/16/18 1:30,155.9480133,OK,10/16/18 1:30,163.7632446,OK,10/16/18 1:30,291.6712955,OK,
10/16/18 1:45,7.790179253,OK,10/16/18 1:45,1122.932861,OK,10/16/18 1:45,34310232,OK,10/16/18 1:45,10486976,OK,10/16/18 1:45,155.7903748,OK,10/16/18 1:45,163.5805511,OK,10/16/18 1:45,294.9003966,OK,10/16/18 1:45,261071,OK,10/16/18 1:45,679965,OK,10/16/18 1:45,7.783593655,OK,10/16/18 1:45,1122.932861,OK,10/16/18 1:45,34310232,OK,10/16/18 1:45,10486976,OK,10/16/18 1:45,155.7935181,OK,10/16/18 1:45,163.5771027,OK,10/16/18 1:45,294.9752353,OK,
10/16/18 2:00,7.851115227,OK,10/16/18 2:00,1125.23877,OK,10/16/18 2:00,34310512,OK,10/16/18 2:00,10487012,OK,10/16/18 2:00,156.2088928,OK,10/16/18 2:00,164.0599976,OK,10/16/18 2:00,293.2258188,OK,10/16/18 2:00,261084,OK,10/16/18 2:00,679986,OK,10/16/18 2:00,7.851115227,OK,10/16/18 2:00,1125.400391,OK,10/16/18 2:00,34310512,OK,10/16/18 2:00,10487012,OK,10/16/18 2:00,156.2088928,OK,10/16/18 2:00,164.0599976,OK,10/16/18 2:00,293.2258188,OK,
10/16/18 2:15,7.759438038,OK,10/16/18 2:15,1117.253052,OK,10/16/18 2:15,34310788,OK,10/16/18 2:15,10487048,OK,10/16/18 2:15,156.171814,OK,10/16/18 2:15,163.9312439,OK,10/16/18 2:15,294.5794592,OK,10/16/18 2:15,261097,OK,10/16/18 2:15,680007,OK,10/16/18 2:15,7.759438038,OK,10/16/18 2:15,1119.092285,OK,10/16/18 2:15,34310788,OK,10/16/18 2:15,10487048,OK,10/16/18 2:15,156.171814,OK,10/16/18 2:15,163.9312439,OK,10/16/18 2:15,294.5794592,OK,
10/16/18 2:30,7.825855732,OK,10/16/18 2:30,1125.711426,OK,10/16/18 2:30,34311068,OK,10/16/18 2:30,10487084,OK,10/16/18 2:30,156.4593201,OK,10/16/18 2:30,164.2851868,OK,10/16/18 2:30,294.4378873,OK,10/16/18 2:30,261110,OK,10/16/18 2:30,680028,OK,10/16/18 2:30,7.82804203,OK,10/16/18 2:30,1125.711426,OK,10/16/18 2:30,34311068,OK,10/16/18 2:30,10487084,OK,10/16/18 2:30,156.4586945,OK,10/16/18 2:30,164.2867432,OK,10/16/18 2:30,294.2193934,OK,
10/16/18 2:45,7.847033501,OK,10/16/18 2:45,1127.397217,OK,10/16/18 2:45,34311344,OK,10/16/18 2:45,10487120,OK,10/16/18 2:45,156.4706573,OK,10/16/18 2:45,164.317688,OK,10/16/18 2:45,294.1199122,OK,10/16/18 2:45,261123,OK,10/16/18 2:45,680049,OK,10/16/18 2:45,7.847033501,OK,10/16/18 2:45,1127.397217,OK,10/16/18 2:45,34311344,OK,10/16/18 2:45,10487120,OK,10/16/18 2:45,156.4706573,OK,10/16/18 2:45,164.317688,OK,10/16/18 2:45,294.1199122,OK,
10/16/18 3:00,8.00462532,OK,10/16/18 3:00,1146.584229,OK,10/16/18 3:00,34311624,OK,10/16/18 3:00,10487156,OK,10/16/18 3:00,156.2051086,OK,10/16/18 3:00,164.2097321,OK,10/16/18 3:00,293.0650734,OK,10/16/18 3:00,261136,OK,10/16/18 3:00,680070,OK,10/16/18 3:00,8.00462532,OK,10/16/18 3:00,1146.244873,OK,10/16/18 3:00,34311624,OK,10/16/18 3:00,10487156,OK,10/16/18 3:00,156.2051086,OK,10/16/18 3:00,164.2097321,OK,10/16/18 3:00,293.0650734,OK,
10/16/18 3:15,7.764713287,OK,10/16/18 3:15,1111.501831,OK,10/16/18 3:15,34311904,OK,10/16/18 3:15,10487191,OK,10/16/18 3:15,156.6500854,OK,10/16/18 3:15,164.4147949,OK,10/16/18 3:15,292.9614255,OK,10/16/18 3:15,261149,OK,10/16/18 3:15,680091,OK,10/16/18 3:15,7.764713287,OK,10/16/18 3:15,1111.823242,OK,10/16/18 3:15,34311904,OK,10/16/18 3:15,10487191,OK,10/16/18 3:15,156.6500854,OK,10/16/18 3:15,164.4147949,OK,10/16/18 3:15,292.9614255,OK,
10/16/18 3:30,7.812605381,OK,10/16/18 3:30,1119.695068,OK,10/16/18 3:30,34312184,OK,10/16/18 3:30,10487227,OK,10/16/18 3:30,156.7558136,OK,10/16/18 3:30,164.5684204,OK,10/16/18 3:30,293.3308339,OK,10/16/18 3:30,261162,OK,10/16/18 3:30,680112,OK,10/16/18 3:30,7.812605381,OK,10/16/18 3:30,1119.695068,OK,10/16/18 3:30,34312184,OK,10/16/18 3:30,10487227,OK,10/16/18 3:30,156.7558136,OK,10/16/18 3:30,164.5684204,OK,10/16/18 3:30,293.3308339,OK,
10/16/18 3:45,7.924650669,OK,10/16/18 3:45,1144.159302,OK,10/16/18 3:45,34312468,OK,10/16/18 3:45,10487263,OK,10/16/18 3:45,156.7702484,OK,10/16/18 3:45,164.6949005,OK,10/16/18 3:45,295.4078286,OK,10/16/18 3:45,261175,OK,10/16/18 3:45,680132,OK,10/16/18 3:45,7.924650669,OK,10/16/18 3:45,1143.563599,OK,10/16/18 3:45,34312468,OK,10/16/18 3:45,10487263,OK,10/16/18 3:45,156.7702484,OK,10/16/18 3:45,164.6949005,OK,10/16/18 3:45,295.4078286,OK,
10/16/18 4:00,8.044235229,OK,10/16/18 4:00,1157.552979,OK,10/16/18 4:00,34312752,OK,10/16/18 4:00,10487299,OK,10/16/18 4:00,156.9332886,OK,10/16/18 4:00,164.9775085,OK,10/16/18 4:00,294.8619193,OK,10/16/18 4:00,261188,OK,10/16/18 4:00,680153,OK,10/16/18 4:00,8.044235229,OK,10/16/18 4:00,1157.552979,OK,10/16/18 4:00,34312752,OK,10/16/18 4:00,10487299,OK,10/16/18 4:00,156.9332886,OK,10/16/18 4:00,164.9775085,OK,10/16/18 4:00,294.8619193,OK,
10/16/18 4:15,7.967923641,OK,10/16/18 4:15,1138.040771,OK,10/16/18 4:15,34313036,OK,10/16/18 4:15,10487335,OK,10/16/18 4:15,157.0559082,OK,10/16/18 4:15,165.0238342,OK,10/16/18 4:15,291.8740665,OK,10/16/18 4:15,261201,OK,10/16/18 4:15,680174,OK,10/16/18 4:15,7.969660759,OK,10/16/18 4:15,1138.040771,OK,10/16/18 4:15,34313036,OK,10/16/18 4:15,10487335,OK,10/16/18 4:15,157.0545959,OK,10/16/18 4:15,165.0242615,OK,10/16/18 4:15,292.1787927,OK,
10/16/18 4:30,8.104310989,OK,10/16/18 4:30,1161.661133,OK,10/16/18 4:30,34313320,OK,10/16/18 4:30,10487371,OK,10/16/18 4:30,157.0386353,OK,10/16/18 4:30,165.1429443,OK,10/16/18 4:30,293.4038172,OK,10/16/18 4:30,261214,OK,10/16/18 4:30,680195,OK,10/16/18 4:30,8.104310989,OK,10/16/18 4:30,1161.661133,OK,10/16/18 4:30,34313320,OK,10/16/18 4:30,10487371,OK,10/16/18 4:30,157.0386353,OK,10/16/18 4:30,165.1429443,OK,10/16/18 4:30,293.4038172,OK,
10/16/18 4:45,7.980637074,OK,10/16/18 4:45,1149.390381,OK,10/16/18 4:45,34313612,OK,10/16/18 4:45,10487407,OK,10/16/18 4:45,157.3880615,OK,10/16/18 4:45,165.3686829,OK,10/16/18 4:45,294.6969094,OK,10/16/18 4:45,261227,OK,10/16/18 4:45,680216,OK,10/16/18 4:45,7.980637074,OK,10/16/18 4:45,1148.923096,OK,10/16/18 4:45,34313612,OK,10/16/18 4:45,10487407,OK,10/16/18 4:45,157.3880615,OK,10/16/18 4:45,165.3686829,OK,10/16/18 4:45,294.6969094,OK,
10/16/18 5:00,8.160089493,OK,10/16/18 5:00,1164.983276,OK,10/16/18 5:00,34313896,OK,10/16/18 5:00,10487442,OK,10/16/18 5:00,157.1521606,OK,10/16/18 5:00,165.3122559,OK,10/16/18 5:00,291.8386817,OK,10/16/18 5:00,261240,OK,10/16/18 5:00,680236,OK,10/16/18 5:00,8.163303375,OK,10/16/18 5:00,1164.983276,OK,10/16/18 5:00,34313896,OK,10/16/18 5:00,10487442,OK,10/16/18 5:00,157.1476135,OK,10/16/18 5:00,165.3109131,OK,10/16/18 5:00,292.0147594,OK,
10/16/18 5:15,8.058326721,OK,10/16/18 5:15,1150.643677,OK,10/16/18 5:15,34314188,OK,10/16/18 5:15,10487478,OK,10/16/18 5:15,157.3531494,OK,10/16/18 5:15,165.4114685,OK,10/16/18 5:15,292.328991,OK,10/16/18 5:15,261253,OK,10/16/18 5:15,680257,OK,10/16/18 5:15,8.058326721,OK,10/16/18 5:15,1151.240967,OK,10/16/18 5:15,34314188,OK,10/16/18 5:15,10487478,OK,10/16/18 5:15,157.3531494,OK,10/16/18 5:15,165.4114685,OK,10/16/18 5:15,292.328991,OK,
10/16/18 5:30,8.210109711,OK,10/16/18 5:30,1175.789673,OK,10/16/18 5:30,34314472,OK,10/16/18 5:30,10487514,OK,10/16/18 5:30,156.7197571,OK,10/16/18 5:30,164.9298706,OK,10/16/18 5:30,293.2361706,OK,10/16/18 5:30,261266,OK,10/16/18 5:30,680278,OK,10/16/18 5:30,8.210109711,OK,10/16/18 5:30,1175.789673,OK,10/16/18 5:30,34314472,OK,10/16/18 5:30,10487514,OK,10/16/18 5:30,156.7197571,OK,10/16/18 5:30,164.9298706,OK,10/16/18 5:30,293.2361706,OK,
10/16/18 5:45,8.125656128,OK,10/16/18 5:45,1167.830444,OK,10/16/18 5:45,34314768,OK,10/16/18 5:45,10487550,OK,10/16/18 5:45,156.9586639,OK,10/16/18 5:45,165.0843201,OK,10/16/18 5:45,294.2386972,OK,10/16/18 5:45,261278,OK,10/16/18 5:45,680299,OK,10/16/18 5:45,8.125656128,OK,10/16/18 5:45,1167.830444,OK,10/16/18 5:45,34314768,OK,10/16/18 5:45,10487550,OK,10/16/18 5:45,156.9586639,OK,10/16/18 5:45,165.0843201,OK,10/16/18 5:45,294.2386972,OK,
10/16/18 6:00,8.116096497,OK,10/16/18 6:00,1158.995728,OK,10/16/18 6:00,34315060,OK,10/16/18 6:00,10487586,OK,10/16/18 6:00,157.3024597,OK,10/16/18 6:00,165.4185486,OK,10/16/18 6:00,292.2051604,OK,10/16/18 6:00,261291,OK,10/16/18 6:00,680320,OK,10/16/18 6:00,8.116096497,OK,10/16/18 6:00,1159.703125,OK,10/16/18 6:00,34315060,OK,10/16/18 6:00,10487586,OK,10/16/18 6:00,157.3024597,OK,10/16/18 6:00,165.4185486,OK,10/16/18 6:00,292.2051604,OK,
10/16/18 6:15,8.184106827,OK,10/16/18 6:15,1168.034912,OK,10/16/18 6:15,34315348,OK,10/16/18 6:15,10487622,OK,10/16/18 6:15,157.4238586,OK,10/16/18 6:15,165.6079559,OK,10/16/18 6:15,292.0586405,OK,10/16/18 6:15,261303,OK,10/16/18 6:15,680340,OK,10/16/18 6:15,8.184106827,OK,10/16/18 6:15,1168.092529,OK,10/16/18 6:15,34315348,OK,10/16/18 6:15,10487622,OK,10/16/18 6:15,157.4238586,OK,10/16/18 6:15,165.6079559,OK,10/16/18 6:15,292.0586405,OK,
10/16/18 6:30,7.661245823,OK,10/16/18 6:30,1096.957397,OK,10/16/18 6:30,34315640,OK,10/16/18 6:30,10487657,OK,10/16/18 6:30,157.6859436,OK,10/16/18 6:30,165.3471985,OK,10/16/18 6:30,292.6744732,OK,10/16/18 6:30,261315,OK,10/16/18 6:30,680361,OK,10/16/18 6:30,7.663113594,OK,10/16/18 6:30,1096.957397,OK,10/16/18 6:30,34315640,OK,10/16/18 6:30,10487657,OK,10/16/18 6:30,157.6851654,OK,10/16/18 6:30,165.3482666,OK,10/16/18 6:30,292.8965154,OK,
10/16/18 6:45,8.025853157,OK,10/16/18 6:45,1144.443604,OK,10/16/18 6:45,34315928,OK,10/16/18 6:45,10487693,OK,10/16/18 6:45,157.7044525,OK,10/16/18 6:45,165.7303162,OK,10/16/18 6:45,292.2162283,OK,10/16/18 6:45,261326,OK,10/16/18 6:45,680382,OK,10/16/18 6:45,8.026376724,OK,10/16/18 6:45,1144.443604,OK,10/16/18 6:45,34315928,OK,10/16/18 6:45,10487693,OK,10/16/18 6:45,157.7042236,OK,10/16/18 6:45,165.7306061,OK,10/16/18 6:45,291.7676191,OK,
10/16/18 7:00,7.962199211,OK,10/16/18 7:00,1141.285522,OK,10/16/18 7:00,34316220,OK,10/16/18 7:00,10487729,OK,10/16/18 7:00,157.9062653,OK,10/16/18 7:00,165.8684692,OK,10/16/18 7:00,292.8794252,OK,10/16/18 7:00,261338,OK,10/16/18 7:00,680403,OK,10/16/18 7:00,7.962199211,OK,10/16/18 7:00,1139.613403,OK,10/16/18 7:00,34316220,OK,10/16/18 7:00,10487729,OK,10/16/18 7:00,157.9062653,OK,10/16/18 7:00,165.8684692,OK,10/16/18 7:00,292.8794252,OK,
10/16/18 7:15,8.099144936,OK,10/16/18 7:15,1159.473022,OK,10/16/18 7:15,34316512,OK,10/16/18 7:15,10487765,OK,10/16/18 7:15,158.0684967,OK,10/16/18 7:15,166.1676331,OK,10/16/18 7:15,292.9581051,OK,10/16/18 7:15,261349,OK,10/16/18 7:15,680424,OK,10/16/18 7:15,8.099144936,OK,10/16/18 7:15,1157.717529,OK,10/16/18 7:15,34316512,OK,10/16/18 7:15,10487765,OK,10/16/18 7:15,158.0684967,OK,10/16/18 7:15,166.1676331,OK,10/16/18 7:15,292.9581051,OK,
10/16/18 7:30,8.086004257,OK,10/16/18 7:30,1165.312378,OK,10/16/18 7:30,34316800,OK,10/16/18 7:30,10487800,OK,10/16/18 7:30,158.1024475,OK,10/16/18 7:30,166.188446,OK,10/16/18 7:30,294.7461292,OK,10/16/18 7:30,261362,OK,10/16/18 7:30,680445,OK,10/16/18 7:30,8.086004257,OK,10/16/18 7:30,1165.312378,OK,10/16/18 7:30,34316800,OK,10/16/18 7:30,10487800,OK,10/16/18 7:30,158.1024475,OK,10/16/18 7:30,166.188446,OK,10/16/18 7:30,294.7461292,OK,
10/16/18 7:45,8.105073929,OK,10/16/18 7:45,1161.861572,OK,10/16/18 7:45,34317088,OK,10/16/18 7:45,10487836,OK,10/16/18 7:45,157.7944641,OK,10/16/18 7:45,165.8995361,OK,10/16/18 7:45,293.0652036,OK,10/16/18 7:45,261375,OK,10/16/18 7:45,680466,OK,10/16/18 7:45,8.105073929,OK,10/16/18 7:45,1161.861572,OK,10/16/18 7:45,34317088,OK,10/16/18 7:45,10487836,OK,10/16/18 7:45,157.7944641,OK,10/16/18 7:45,165.8995361,OK,10/16/18 7:45,293.0652036,OK,
10/16/18 8:00,8.16339016,OK,10/16/18 8:00,1164.40332,OK,10/16/18 8:00,34317380,OK,10/16/18 8:00,10487872,OK,10/16/18 8:00,158.0194092,OK,10/16/18 8:00,166.182785,OK,10/16/18 8:00,291.752417,OK,10/16/18 8:00,261389,OK,10/16/18 8:00,680487,OK,10/16/18 8:00,8.16339016,OK,10/16/18 8:00,1164.40332,OK,10/16/18 8:00,34317380,OK,10/16/18 8:00,10487872,OK,10/16/18 8:00,158.0194092,OK,10/16/18 8:00,166.182785,OK,10/16/18 8:00,291.752417,OK,
10/16/18 8:15,8.468940735,OK,10/16/18 8:15,1218.63269,OK,10/16/18 8:15,34317668,OK,10/16/18 8:15,10487908,OK,10/16/18 8:15,157.779541,OK,10/16/18 8:15,166.2484894,OK,10/16/18 8:15,294.4764298,OK,10/16/18 8:15,261405,OK,10/16/18 8:15,680508,OK,10/16/18 8:15,8.468940735,OK,10/16/18 8:15,1217.710693,OK,10/16/18 8:15,34317668,OK,10/16/18 8:15,10487908,OK,10/16/18 8:15,157.779541,OK,10/16/18 8:15,166.2484894,OK,10/16/18 8:15,294.4764298,OK,
10/16/18 8:30,7.992095947,OK,10/16/18 8:30,1146.176514,OK,10/16/18 8:30,34317960,OK,10/16/18 8:30,10487944,OK,10/16/18 8:30,158.1291199,OK,10/16/18 8:30,166.1212158,OK,10/16/18 8:30,293.4427177,OK,10/16/18 8:30,261423,OK,10/16/18 8:30,680529,OK,10/16/18 8:30,7.98786974,OK,10/16/18 8:30,1146.176514,OK,10/16/18 8:30,34317960,OK,10/16/18 8:30,10487944,OK,10/16/18 8:30,158.1294098,OK,10/16/18 8:30,166.1172791,OK,10/16/18 8:30,293.6275521,OK,
10/16/18 8:45,8.043020248,OK,10/16/18 8:45,1153.961182,OK,10/16/18 8:45,34318248,OK,10/16/18 8:45,10487979,OK,10/16/18 8:45,157.9528961,OK,10/16/18 8:45,165.9959106,OK,10/16/18 8:45,293.5931764,OK,10/16/18 8:45,261441,OK,10/16/18 8:45,680550,OK,10/16/18 8:45,8.043020248,OK,10/16/18 8:45,1153.727905,OK,10/16/18 8:45,34318248,OK,10/16/18 8:45,10487979,OK,10/16/18 8:45,157.9528961,OK,10/16/18 8:45,165.9959106,OK,10/16/18 8:45,293.5931764,OK,
10/16/18 9:00,7.94657135,OK,10/16/18 9:00,1139.549438,OK,10/16/18 9:00,34318532,OK,10/16/18 9:00,10488015,OK,10/16/18 9:00,157.4740295,OK,10/16/18 9:00,165.4205933,OK,10/16/18 9:00,293.2471083,OK,10/16/18 9:00,261460,OK,10/16/18 9:00,680571,OK,10/16/18 9:00,7.942470551,OK,10/16/18 9:00,1138.853638,OK,10/16/18 9:00,34318532,OK,10/16/18 9:00,10488015,OK,10/16/18 9:00,157.4775391,OK,10/16/18 9:00,165.4200134,OK,10/16/18 9:00,293.4221444,OK,
10/16/18 9:15,6.937646389,OK,10/16/18 9:15,991.5370483,OK,10/16/18 9:15,34318816,OK,10/16/18 9:15,10488051,OK,10/16/18 9:15,157.2587585,OK,10/16/18 9:15,164.1964111,OK,10/16/18 9:15,292.3895716,OK,10/16/18 9:15,261481,OK,10/16/18 9:15,680592,OK,10/16/18 9:15,6.937646389,OK,10/16/18 9:15,991.5370483,OK,10/16/18 9:15,34318816,OK,10/16/18 9:15,10488051,OK,10/16/18 9:15,157.2587585,OK,10/16/18 9:15,164.1964111,OK,10/16/18 9:15,292.3895716,OK,
10/16/18 9:30,8.25318718,OK,10/16/18 9:30,1176.80188,OK,10/16/18 9:30,34319088,OK,10/16/18 9:30,10488087,OK,10/16/18 9:30,155.6967468,OK,10/16/18 9:30,163.9499512,OK,10/16/18 9:30,291.7263748,OK,10/16/18 9:30,261503,OK,10/16/18 9:30,680613,OK,10/16/18 9:30,8.25318718,OK,10/16/18 9:30,1176.384277,OK,10/16/18 9:30,34319088,OK,10/16/18 9:30,10488087,OK,10/16/18 9:30,155.6967468,OK,10/16/18 9:30,163.9499512,OK,10/16/18 9:30,291.7263748,OK,
10/16/18 9:45,8.203249931,OK,10/16/18 9:45,1172.935791,OK,10/16/18 9:45,34319368,OK,10/16/18 9:45,10488123,OK,10/16/18 9:45,155.5589752,OK,10/16/18 9:45,163.7622375,OK,10/16/18 9:45,292.8553036,OK,10/16/18 9:45,261525,OK,10/16/18 9:45,680634,OK,10/16/18 9:45,8.200521469,OK,10/16/18 9:45,1172.935791,OK,10/16/18 9:45,34319368,OK,10/16/18 9:45,10488123,OK,10/16/18 9:45,155.5604553,OK,10/16/18 9:45,163.7609863,OK,10/16/18 9:45,292.6288342,OK,
10/16/18 10:00,7.901832581,OK,10/16/18 10:00,1132.544922,OK,10/16/18 10:00,34319640,OK,10/16/18 10:00,10488158,OK,10/16/18 10:00,155.40448,OK,10/16/18 10:00,163.3063202,OK,10/16/18 10:00,293.216639,OK,10/16/18 10:00,261547,OK,10/16/18 10:00,680655,OK,10/16/18 10:00,7.898487091,OK,10/16/18 10:00,1132.544922,OK,10/16/18 10:00,34319640,OK,10/16/18 10:00,10488158,OK,10/16/18 10:00,155.4053802,OK,10/16/18 10:00,163.3038635,OK,10/16/18 10:00,293.8860208,OK,
10/16/18 10:15,7.901466846,OK,10/16/18 10:15,1131.606445,OK,10/16/18 10:15,34319912,OK,10/16/18 10:15,10488194,OK,10/16/18 10:15,155.2836609,OK,10/16/18 10:15,163.1851196,OK,10/16/18 10:15,293.2724343,OK,10/16/18 10:15,261569,OK,10/16/18 10:15,680676,OK,10/16/18 10:15,7.901466846,OK,10/16/18 10:15,1131.606445,OK,10/16/18 10:15,34319912,OK,10/16/18 10:15,10488194,OK,10/16/18 10:15,155.2836609,OK,10/16/18 10:15,163.1851196,OK,10/16/18 10:15,293.2724343,OK,
10/16/18 10:30,7.59017086,OK,10/16/18 10:30,1083.016846,OK,10/16/18 10:30,34320176,OK,10/16/18 10:30,10488230,OK,10/16/18 10:30,154.7044983,OK,10/16/18 10:30,162.2946625,OK,10/16/18 10:30,292.1183097,OK,10/16/18 10:30,261592,OK,10/16/18 10:30,680697,OK,10/16/18 10:30,7.589216232,OK,10/16/18 10:30,1083.016846,OK,10/16/18 10:30,34320176,OK,10/16/18 10:30,10488230,OK,10/16/18 10:30,154.7043457,OK,10/16/18 10:30,162.2935486,OK,10/16/18 10:30,291.91632,OK,
10/16/18 10:45,7.776877403,OK,10/16/18 10:45,1109.653442,OK,10/16/18 10:45,34320448,OK,10/16/18 10:45,10488266,OK,10/16/18 10:45,154.5378418,OK,10/16/18 10:45,162.3147125,OK,10/16/18 10:45,291.8791448,OK,10/16/18 10:45,261614,OK,10/16/18 10:45,680718,OK,10/16/18 10:45,7.776877403,OK,10/16/18 10:45,1110.965942,OK,10/16/18 10:45,34320448,OK,10/16/18 10:45,10488266,OK,10/16/18 10:45,154.5378418,OK,10/16/18 10:45,162.3147125,OK,10/16/18 10:45,291.8791448,OK,
10/16/18 11:00,8.277551651,OK,10/16/18 11:00,1189.319458,OK,10/16/18 11:00,34320716,OK,10/16/18 11:00,10488302,OK,10/16/18 11:00,154.1699524,OK,10/16/18 11:00,162.4474945,OK,10/16/18 11:00,293.7343251,OK,10/16/18 11:00,261638,OK,10/16/18 11:00,680739,OK,10/16/18 11:00,8.277551651,OK,10/16/18 11:00,1188.581909,OK,10/16/18 11:00,34320716,OK,10/16/18 11:00,10488302,OK,10/16/18 11:00,154.1699524,OK,10/16/18 11:00,162.4474945,OK,10/16/18 11:00,293.7343251,OK,
10/16/18 11:15,7.53862524,OK,10/16/18 11:15,1084.212158,OK,10/16/18 11:15,34320984,OK,10/16/18 11:15,10488338,OK,10/16/18 11:15,154.2241821,OK,10/16/18 11:15,161.7628021,OK,10/16/18 11:15,294.6152672,OK,10/16/18 11:15,261662,OK,10/16/18 11:15,680760,OK,10/16/18 11:15,7.535853386,OK,10/16/18 11:15,1082.07605,OK,10/16/18 11:15,34320984,OK,10/16/18 11:15,10488338,OK,10/16/18 11:15,154.2241516,OK,10/16/18 11:15,161.7599945,OK,10/16/18 11:15,294.260833,OK,
10/16/18 11:30,7.57096529,OK,10/16/18 11:30,1077.697876,OK,10/16/18 11:30,34321248,OK,10/16/18 11:30,10488373,OK,10/16/18 11:30,154.1100311,OK,10/16/18 11:30,161.6809998,OK,10/16/18 11:30,291.8520283,OK,10/16/18 11:30,261686,OK,10/16/18 11:30,680781,OK,10/16/18 11:30,7.57096529,OK,10/16/18 11:30,1080.375122,OK,10/16/18 11:30,34321248,OK,10/16/18 11:30,10488373,OK,10/16/18 11:30,154.1100311,OK,10/16/18 11:30,161.6809998,OK,10/16/18 11:30,291.8520283,OK,
10/16/18 11:45,6.594690323,OK,10/16/18 11:45,947.1925049,OK,10/16/18 11:45,34321512,OK,10/16/18 11:45,10488409,OK,10/16/18 11:45,154.1265564,OK,10/16/18 11:45,160.7212524,OK,10/16/18 11:45,293.6631323,OK,10/16/18 11:45,261711,OK,10/16/18 11:45,680802,OK,10/16/18 11:45,6.595036507,OK,10/16/18 11:45,947.1925049,OK,10/16/18 11:45,34321512,OK,10/16/18 11:45,10488409,OK,10/16/18 11:45,154.1265564,OK,10/16/18 11:45,160.7215881,OK,10/16/18 11:45,293.5343211,OK,
