OSU_RTS.MDBUS_RH.099_CDT Time [SNAP],OSU_RTS.MDBUS_RH.099_CDT Value [SNAP],OSU_RTS.MDBUS_RH.099_CDT Status [SNAP],OSU_RTS.MDBUS_RH.099_CHF Time [SNAP],OSU_RTS.MDBUS_RH.099_CHF Value [SNAP],OSU_RTS.MDBUS_RH.099_CHF Status [SNAP],OSU_RTS.MDBUS_RH.099_CHT Time [SNAP],OSU_RTS.MDBUS_RH.099_CHT Value [SNAP],OSU_RTS.MDBUS_RH.099_CHT Status [SNAP],OSU_RTS.MDBUS_RH.099_CRT Time [SNAP],OSU_RTS.MDBUS_RH.099_CRT Value [SNAP],OSU_RTS.MDBUS_RH.099_CRT Status [SNAP],OSU_RTS.MDBUS_RH.099_CST Time [SNAP],OSU_RTS.MDBUS_RH.099_CST Value [SNAP],OSU_RTS.MDBUS_RH.099_CST Status [SNAP],OSU_RTS.MDBUS_RH.099_CVF Time [SNAP],OSU_RTS.MDBUS_RH.099_CVF Value [SNAP],OSU_RTS.MDBUS_RH.099_CVF Status [SNAP],OSU_RTS.MDBUS_RH.099_DCT Time [SNAP],OSU_RTS.MDBUS_RH.099_DCT Value [SNAP],OSU_RTS.MDBUS_RH.099_DCT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHDT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Time [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Value [SNAP],OSU_RTS.MDBUS_RH.099_DHHF Status [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHHT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Time [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Value [SNAP],OSU_RTS.MDBUS_RH.099_DHRT Status [SNAP],OSU_RTS.MDBUS_RH.099_DHST Time [SNAP],OSU_RTS.MDBUS_RH.099_DHST Value [SNAP],OSU_RTS.MDBUS_RH.099_DHST Status [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Time [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Value [SNAP],OSU_RTS.MDBUS_RH.099_DHVF Status [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLDT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Time [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Value [SNAP],OSU_RTS.MDBUS_RH.099_DLHF Status [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLHT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Time [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Value [SNAP],OSU_RTS.MDBUS_RH.099_DLRT Status [SNAP],OSU_RTS.MDBUS_RH.099_DLST Time [SNAP],OSU_RTS.MDBUS_RH.099_DLST Value [SNAP],OSU_RTS.MDBUS_RH.099_DLST Status [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Time [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Value [SNAP],OSU_RTS.MDBUS_RH.099_DLVF Status [SNAP],OSU_RTS.MDBUS_RH.099_EC Time [SNAP],OSU_RTS.MDBUS_RH.099_EC Value [SNAP],OSU_RTS.MDBUS_RH.099_EC Status [SNAP],OSU_RTS.MDBUS_RH.099_HDT Time [SNAP],OSU_RTS.MDBUS_RH.099_HDT Value [SNAP],OSU_RTS.MDBUS_RH.099_HDT Status [SNAP],OSU_RTS.MDBUS_RH.099_HF Time [SNAP],OSU_RTS.MDBUS_RH.099_HF Value [SNAP],OSU_RTS.MDBUS_RH.099_HF Status [SNAP],OSU_RTS.MDBUS_RH.099_HGT Time [SNAP],OSU_RTS.MDBUS_RH.099_HGT Value [SNAP],OSU_RTS.MDBUS_RH.099_HGT Status [SNAP],OSU_RTS.MDBUS_RH.099_HHF Time [SNAP],OSU_RTS.MDBUS_RH.099_HHF Value [SNAP],OSU_RTS.MDBUS_RH.099_HHF Status [SNAP],OSU_RTS.MDBUS_RH.099_HHT Time [SNAP],OSU_RTS.MDBUS_RH.099_HHT Value [SNAP],OSU_RTS.MDBUS_RH.099_HHT Status [SNAP],OSU_RTS.MDBUS_RH.099_HRT Time [SNAP],OSU_RTS.MDBUS_RH.099_HRT Value [SNAP],OSU_RTS.MDBUS_RH.099_HRT Status [SNAP],OSU_RTS.MDBUS_RH.099_HST Time [SNAP],OSU_RTS.MDBUS_RH.099_HST Value [SNAP],OSU_RTS.MDBUS_RH.099_HST Status [SNAP],OSU_RTS.MDBUS_RH.099_HVF Time [SNAP],OSU_RTS.MDBUS_RH.099_HVF Value [SNAP],OSU_RTS.MDBUS_RH.099_HVF Status [SNAP],OSU_RTS.MDBUS_RH.099_SC Time [SNAP],OSU_RTS.MDBUS_RH.099_SC Value [SNAP],OSU_RTS.MDBUS_RH.099_SC Status [SNAP],OSU_RTS.MDBUS_RH.099_SF Time [SNAP],OSU_RTS.MDBUS_RH.099_SF Value [SNAP],OSU_RTS.MDBUS_RH.099_SF Status [SNAP],OSU_RTS.MDBUS_RH.099_SHF Time [SNAP],OSU_RTS.MDBUS_RH.099_SHF Value [SNAP],OSU_RTS.MDBUS_RH.099_SHF Status [SNAP],OSU_RTS.MDBUS_RH.099_SHT Time [SNAP],OSU_RTS.MDBUS_RH.099_SHT Value [SNAP],OSU_RTS.MDBUS_RH.099_SHT Status [SNAP],OSU_RTS.MDBUS_RH.099_SP Time [SNAP],OSU_RTS.MDBUS_RH.099_SP Value [SNAP],OSU_RTS.MDBUS_RH.099_SP Status [SNAP],OSU_RTS.MDBUS_RH.099_ST Time [SNAP],OSU_RTS.MDBUS_RH.099_ST Value [SNAP],OSU_RTS.MDBUS_RH.099_ST Status [SNAP],Comments
10/17/18 2:15,0.290167004,OK,10/17/18 2:15,0.259420276,OK,10/17/18 2:15,1033808,OK,10/17/18 2:15,75.41165161,OK,10/17/18 2:15,75.12148285,OK,10/17/18 2:15,21.52943652,OK,10/17/18 2:15,927940,OK,10/17/18 2:15,64.18745422,OK,10/17/18 2:15,9.436796188,OK,10/17/18 2:15,1565558,OK,10/17/18 2:15,73.84499359,OK,10/17/18 2:15,138.0324402,OK,10/17/18 2:15,0.298932523,OK,10/17/18 2:15,58.36074066,OK,10/17/18 2:15,9.326026917,OK,10/17/18 2:15,1117422.375,OK,10/17/18 2:15,74.7640152,OK,10/17/18 2:15,133.1247559,OK,10/17/18 2:15,0.324488867,OK,10/17/18 2:15,4239809,OK,10/17/18 2:15,7.426778793,OK,10/17/18 2:15,3.113043308,OK,10/17/18 2:15,12405696,OK,10/17/18 2:15,1021.400635,OK,10/17/18 2:15,13789503,OK,10/17/18 2:15,105.546524,OK,10/17/18 2:15,112.9733047,OK,10/17/18 2:15,277.7668834,OK,10/17/18 2:15,17875.63086,OK,10/17/18 2:15,0.18676918,OK,10/17/18 2:15,234.5772247,OK,10/17/18 2:15,22354948,OK,10/17/18 2:15,178.4447784,OK,10/17/18 2:15,475.5581665,OK,
10/17/18 2:30,0.247234762,OK,10/17/18 2:30,0.216383472,OK,10/17/18 2:30,1033808.125,OK,10/17/18 2:30,75.51187134,OK,10/17/18 2:30,75.26463318,OK,10/17/18 2:30,21.75799334,OK,10/17/18 2:30,927940,OK,10/17/18 2:30,66.74198914,OK,10/17/18 2:30,0,OK,10/17/18 2:30,1565558.25,OK,10/17/18 2:30,75.18487549,OK,10/17/18 2:30,141.9268646,OK,10/17/18 2:30,0,OK,10/17/18 2:30,57.69491577,OK,10/17/18 2:30,0,OK,10/17/18 2:30,1117422.875,OK,10/17/18 2:30,75.92597961,OK,10/17/18 2:30,133.6208954,OK,10/17/18 2:30,0,OUT OF RANGE,10/17/18 2:30,4239836,OK,10/17/18 2:30,5.306310177,OK,10/17/18 2:30,2.596601665,OK,10/17/18 2:30,12405697.5,OK,10/17/18 2:30,723.842041,OK,10/17/18 2:30,13789724,OK,10/17/18 2:30,108.2849121,OK,10/17/18 2:30,113.591217,OK,10/17/18 2:30,275.5498143,OK,10/17/18 2:30,17875.74414,OK,10/17/18 2:30,1.305165649,OK,10/17/18 2:30,1634.87854,OK,10/17/18 2:30,22355092,OK,10/17/18 2:30,176.5969391,OK,10/17/18 2:30,469.1950073,OK,
10/17/18 2:45,0.352198541,OK,10/17/18 2:45,0.317688107,OK,10/17/18 2:45,1033808.25,OK,10/17/18 2:45,75.69593811,OK,10/17/18 2:45,75.34374237,OK,10/17/18 2:45,21.64318798,OK,10/17/18 2:45,927940,OK,10/17/18 2:45,63.99438477,OK,10/17/18 2:45,8.796518326,OK,10/17/18 2:45,1565558.625,OK,10/17/18 2:45,76.15601349,OK,10/17/18 2:45,140.1503906,OK,10/17/18 2:45,0.279663847,OK,10/17/18 2:45,56.78777695,OK,10/17/18 2:45,10.33622265,OK,10/17/18 2:45,1117423.5,OK,10/17/18 2:45,76.68475342,OK,10/17/18 2:45,133.4725342,OK,10/17/18 2:45,0.36962619,OK,10/17/18 2:45,4239863,OK,10/17/18 2:45,12.68025017,OK,10/17/18 2:45,3.81225729,OK,10/17/18 2:45,12405699,OK,10/17/18 2:45,1779.136353,OK,10/17/18 2:45,13790012,OK,10/17/18 2:45,109.8979797,OK,10/17/18 2:45,122.5782318,OK,10/17/18 2:45,284.0268067,OK,10/17/18 2:45,17875.95313,OK,10/17/18 2:45,0.199524109,OK,10/17/18 2:45,249.5069427,OK,10/17/18 2:45,22355352,OK,10/17/18 2:45,177.0344696,OK,10/17/18 2:45,465.5454712,OK,
10/17/18 3:00,0.257890821,OK,10/17/18 3:00,0.233117059,OK,10/17/18 3:00,1033808.375,OK,10/17/18 3:00,75.72782898,OK,10/17/18 3:00,75.46994019,OK,10/17/18 3:00,21.55236585,OK,10/17/18 3:00,927940,OK,10/17/18 3:00,64.65037537,OK,10/17/18 3:00,14.8626833,OK,10/17/18 3:00,1565559,OK,10/17/18 3:00,76.83427429,OK,10/17/18 3:00,141.4846497,OK,10/17/18 3:00,0.467864366,OK,10/17/18 3:00,55.99404907,OK,10/17/18 3:00,8.931447983,OK,10/17/18 3:00,1117423.875,OK,10/17/18 3:00,77.41902161,OK,10/17/18 3:00,133.4130859,OK,10/17/18 3:00,0.323910388,OK,10/17/18 3:00,4239885,OK,10/17/18 3:00,-5.145814896,OK,10/17/18 3:00,2.797404706,OK,10/17/18 3:00,12405700.5,OK,10/17/18 3:00,0,OK,10/17/18 3:00,13790208,OK,10/17/18 3:00,115.5227509,OK,10/17/18 3:00,110.3769379,OK,10/17/18 3:00,283.05195,OK,10/17/18 3:00,17876.01758,OK,10/17/18 3:00,0.19838147,OK,10/17/18 3:00,246.9699249,OK,10/17/18 3:00,22355436,OK,10/17/18 3:00,178.3351288,OK,10/17/18 3:00,455.9393921,OK,
10/17/18 3:15,0.393847197,OK,10/17/18 3:15,0.350575954,OK,10/17/18 3:15,1033808.5,OK,10/17/18 3:15,75.86178589,OK,10/17/18 3:15,75.46794128,OK,10/17/18 3:15,21.43619532,OK,10/17/18 3:15,927950,OK,10/17/18 3:15,65.07950592,OK,10/17/18 3:15,0,OK,10/17/18 3:15,1565559.625,OK,10/17/18 3:15,77.16494751,OK,10/17/18 3:15,142.2444458,OK,10/17/18 3:15,0,OK,10/17/18 3:15,55.22553253,OK,10/17/18 3:15,8.411647797,OK,10/17/18 3:15,1117424.375,OK,10/17/18 3:15,78.00894928,OK,10/17/18 3:15,133.2344818,OK,10/17/18 3:15,0.309287217,OK,10/17/18 3:15,4239907,OK,10/17/18 3:15,0.770419121,OK,10/17/18 3:15,4.206911445,OK,10/17/18 3:15,12405702,OK,10/17/18 3:15,0,OK,10/17/18 3:15,13790208,OK,10/17/18 3:15,107.0434189,OK,10/17/18 3:15,107.8138428,OK,10/17/18 3:15,278.2563137,OK,10/17/18 3:15,17876.08398,OK,10/17/18 3:15,1.619834839,OK,10/17/18 3:15,2010.876953,OK,10/17/18 3:15,22355516,OK,10/17/18 3:15,176.2006378,OK,10/17/18 3:15,449.2238159,OK,
10/17/18 3:30,4.974531651,OK,10/17/18 3:30,4.459236145,OK,10/17/18 3:30,1033808.938,OK,10/17/18 3:30,75.93225098,OK,10/17/18 3:30,70.9577179,OK,10/17/18 3:30,21.56140127,OK,10/17/18 3:30,927950,OK,10/17/18 3:30,67.35232544,OK,10/17/18 3:30,0,OK,10/17/18 3:30,1565566.75,OK,10/17/18 3:30,74.61177063,OK,10/17/18 3:30,141.9640808,OK,10/17/18 3:30,0,OK,10/17/18 3:30,54.87618256,OK,10/17/18 3:30,0,OK,10/17/18 3:30,1117425.125,OK,10/17/18 3:30,78.49029541,OK,10/17/18 3:30,133.3664703,OK,10/17/18 3:30,0,OUT OF RANGE,10/17/18 3:30,4239927,OK,10/17/18 3:30,0.422219038,OK,10/17/18 3:30,53.51083374,OK,10/17/18 3:30,12405707.25,OK,10/17/18 3:30,0,OK,10/17/18 3:30,13790212,OK,10/17/18 3:30,103.8680801,OK,10/17/18 3:30,104.2902985,OK,10/17/18 3:30,275.8671058,OK,10/17/18 3:30,17876.15625,OK,10/17/18 3:30,0.18837207,OK,10/17/18 3:30,233.3937378,OK,10/17/18 3:30,22355608,OK,10/17/18 3:30,176.5993805,OK,10/17/18 3:30,445.3187561,OK,
10/17/18 3:45,11.61077595,OK,10/17/18 3:45,10.35745049,OK,10/17/18 3:45,1033811,OK,10/17/18 3:45,73.9943161,OK,10/17/18 3:45,62.38353729,OK,10/17/18 3:45,21.42008171,OK,10/17/18 3:45,927950,OK,10/17/18 3:45,67.12010193,OK,10/17/18 3:45,0,OK,10/17/18 3:45,1565568,OK,10/17/18 3:45,75.08161163,OK,10/17/18 3:45,142.2017059,OK,10/17/18 3:45,0,OK,10/17/18 3:45,54.52311707,OK,10/17/18 3:45,0,OK,10/17/18 3:45,1117425.625,OK,10/17/18 3:45,78.73633575,OK,10/17/18 3:45,133.2594604,OK,10/17/18 3:45,0,OUT OF RANGE,10/17/18 3:45,4239948,OK,10/17/18 3:45,0.745745599,OK,10/17/18 3:45,124.2894058,OK,10/17/18 3:45,12405732,OK,10/17/18 3:45,0,OK,10/17/18 3:45,13790225,OK,10/17/18 3:45,100.4350433,OK,10/17/18 3:45,101.1807861,OK,10/17/18 3:45,275.2100939,OK,10/17/18 3:45,17876.23047,OK,10/17/18 3:45,0.222426926,OK,10/17/18 3:45,274.9101257,OK,10/17/18 3:45,22355696,OK,10/17/18 3:45,178.2397614,OK,10/17/18 3:45,440.658783,OK,
10/17/18 4:00,10.10564899,OK,10/17/18 4:00,8.998206139,OK,10/17/18 4:00,1033813.563,OK,10/17/18 4:00,67.80757904,OK,10/17/18 4:00,57.701931,OK,10/17/18 4:00,21.36742563,OK,10/17/18 4:00,927960,OK,10/17/18 4:00,62.19841766,OK,10/17/18 4:00,0,OK,10/17/18 4:00,1565577.375,OK,10/17/18 4:00,74.05975342,OK,10/17/18 4:00,136.2581787,OK,10/17/18 4:00,0,OK,10/17/18 4:00,53.81473541,OK,10/17/18 4:00,5.566163063,OK,10/17/18 4:00,1117426,OK,10/17/18 4:00,79.485466,OK,10/17/18 4:00,133.3002014,OK,10/17/18 4:00,0.210024568,OK,10/17/18 4:00,4239969,OK,10/17/18 4:00,0.845713139,OK,10/17/18 4:00,107.9784737,OK,10/17/18 4:00,12405762.75,OK,10/17/18 4:00,0,OK,10/17/18 4:00,13790228,OK,10/17/18 4:00,97.5131073,OK,10/17/18 4:00,98.35882568,OK,10/17/18 4:00,272.3407494,OK,10/17/18 4:00,17876.31641,OK,10/17/18 4:00,0.194932739,OK,10/17/18 4:00,240.6404114,OK,10/17/18 4:00,22355804,OK,10/17/18 4:00,177.4210052,OK,10/17/18 4:00,438.001709,OK,
10/17/18 4:15,7.563228607,OK,10/17/18 4:15,6.673300743,OK,10/17/18 4:15,1033815.563,OK,10/17/18 4:15,62.59873962,OK,10/17/18 4:15,55.03551102,OK,10/17/18 4:15,21.16935648,OK,10/17/18 4:15,927960,OK,10/17/18 4:15,65.46510315,OK,10/17/18 4:15,0,OK,10/17/18 4:15,1565577.75,OK,10/17/18 4:15,75.26356506,OK,10/17/18 4:15,140.7286682,OK,10/17/18 4:15,0,OK,10/17/18 4:15,53.57605362,OK,10/17/18 4:15,0,OK,10/17/18 4:15,1117426.375,OK,10/17/18 4:15,79.70159149,OK,10/17/18 4:15,133.2776489,OK,10/17/18 4:15,0,OUT OF RANGE,10/17/18 4:15,4239989,OK,10/17/18 4:15,7.750962257,OK,10/17/18 4:15,80.07960892,OK,10/17/18 4:15,12405786.75,OK,10/17/18 4:15,1043.834229,OK,10/17/18 4:15,13790303,OK,10/17/18 4:15,94.99404907,OK,10/17/18 4:15,102.7450104,OK,10/17/18 4:15,271.6834284,OK,10/17/18 4:15,17876.38281,OK,10/17/18 4:15,0.214295471,OK,10/17/18 4:15,264.120697,OK,10/17/18 4:15,22355886,OK,10/17/18 4:15,177.2791901,OK,10/17/18 4:15,434.6896057,OK,
10/17/18 4:30,2.179858923,OK,10/17/18 4:30,1.928458333,OK,10/17/18 4:30,1033816.625,OK,10/17/18 4:30,59.73016739,OK,10/17/18 4:30,57.55030823,OK,10/17/18 4:30,21.22920876,OK,10/17/18 4:30,927960,OK,10/17/18 4:30,63.26435089,OK,10/17/18 4:30,0,OK,10/17/18 4:30,1565577.75,OK,10/17/18 4:30,76.29912567,OK,10/17/18 4:30,139.5634766,OK,10/17/18 4:30,0,OK,10/17/18 4:30,54.03094101,OK,10/17/18 4:30,0,OK,10/17/18 4:30,1117427.375,OK,10/17/18 4:30,79.06437683,OK,10/17/18 4:30,133.0953217,OK,10/17/18 4:30,0,OUT OF RANGE,10/17/18 4:30,4240010,OK,10/17/18 4:30,6.874536514,OK,10/17/18 4:30,23.1415,OK,10/17/18 4:30,12405799.5,OK,10/17/18 4:30,942.8894043,OK,10/17/18 4:30,13790561,OK,10/17/18 4:30,99.40512085,OK,10/17/18 4:30,106.2796631,OK,10/17/18 4:30,276.7121097,OK,10/17/18 4:30,17876.45898,OK,10/17/18 4:30,1.308743774,OK,10/17/18 4:30,1611.101196,OK,10/17/18 4:30,22355980,OK,10/17/18 4:30,176.7276459,OK,10/17/18 4:30,432.0887146,OK,
10/17/18 4:45,0.76858151,OK,10/17/18 4:45,0.680687904,OK,10/17/18 4:45,1033816.875,OK,10/17/18 4:45,60.39138794,OK,10/17/18 4:45,59.62280655,OK,10/17/18 4:45,21.25700472,OK,10/17/18 4:45,927960,OK,10/17/18 4:45,67.19929504,OK,10/17/18 4:45,0,OK,10/17/18 4:45,1565578,OK,10/17/18 4:45,77.16630554,OK,10/17/18 4:45,144.3656006,OK,10/17/18 4:45,0,OK,10/17/18 4:45,53.99412537,OK,10/17/18 4:45,0,OK,10/17/18 4:45,1117427.625,OK,10/17/18 4:45,79.22735596,OK,10/17/18 4:45,133.2214813,OK,10/17/18 4:45,0,OUT OF RANGE,10/17/18 4:45,4240034,OK,10/17/18 4:45,5.616308689,OK,10/17/18 4:45,8.168254852,OK,10/17/18 4:45,12405802.5,OK,10/17/18 4:45,782.0516968,OK,10/17/18 4:45,13790799,OK,10/17/18 4:45,103.3933105,OK,10/17/18 4:45,109.0096207,OK,10/17/18 4:45,280.9696167,OK,10/17/18 4:45,17876.58008,OK,10/17/18 4:45,1.239392944,OK,10/17/18 4:45,1528.428101,OK,10/17/18 4:45,22356128,OK,10/17/18 4:45,176.6522369,OK,10/17/18 4:45,435.6917725,OK,
10/17/18 5:00,1.389682531,OK,10/17/18 5:00,1.238434434,OK,10/17/18 5:00,1033817.063,OK,10/17/18 5:00,62.38370514,OK,10/17/18 5:00,60.99402618,OK,10/17/18 5:00,21.39235899,OK,10/17/18 5:00,927960,OK,10/17/18 5:00,61.14322281,OK,10/17/18 5:00,0,OK,10/17/18 5:00,1565578,OK,10/17/18 5:00,78.03756714,OK,10/17/18 5:00,139.1807861,OK,10/17/18 5:00,0,OK,10/17/18 5:00,53.3288002,OK,10/17/18 5:00,0,OK,10/17/18 5:00,1117427.75,OK,10/17/18 5:00,80.04278564,OK,10/17/18 5:00,133.371582,OK,10/17/18 5:00,0,OUT OF RANGE,10/17/18 5:00,4240060,OK,10/17/18 5:00,13.83262157,OK,10/17/18 5:00,14.86121321,OK,10/17/18 5:00,12405804.75,OK,10/17/18 5:00,1946.623291,OK,10/17/18 5:00,13791084,OK,10/17/18 5:00,105.4856033,OK,10/17/18 5:00,119.318222,OK,10/17/18 5:00,284.6548466,OK,10/17/18 5:00,17876.89648,OK,10/17/18 5:00,2.076745117,OK,10/17/18 5:00,2573.06665,OK,10/17/18 5:00,22356520,OK,10/17/18 5:00,176.8378906,OK,10/17/18 5:00,445.3532104,OK,
10/17/18 5:15,2.183768749,OK,10/17/18 5:15,1.915015936,OK,10/17/18 5:15,1033817.5,OK,10/17/18 5:15,63.88282013,OK,10/17/18 5:15,61.6990509,OK,10/17/18 5:15,21.25211774,OK,10/17/18 5:15,927970,OK,10/17/18 5:15,63.4705658,OK,10/17/18 5:15,76.01053619,OK,10/17/18 5:15,1565587,OK,10/17/18 5:15,74.56208801,OK,10/17/18 5:15,138.0326538,OK,10/17/18 5:15,2.43501396,OK,10/17/18 5:15,51.94195938,OK,10/17/18 5:15,24.15261841,OK,10/17/18 5:15,1117428.25,OK,10/17/18 5:15,81.29688263,OK,10/17/18 5:15,133.2388458,OK,10/17/18 5:15,0.944173241,OK,10/17/18 5:15,4240086,OK,10/17/18 5:15,9.602116585,OK,10/17/18 5:15,23.19927692,OK,10/17/18 5:15,12405810,OK,10/17/18 5:15,1333.05127,OK,10/17/18 5:15,13791503,OK,10/17/18 5:15,114.1606445,OK,10/17/18 5:15,123.762764,OK,10/17/18 5:15,281.1124581,OK,10/17/18 5:15,17877.55273,OK,10/17/18 5:15,2.858209717,OK,10/17/18 5:15,3563.509277,OK,10/17/18 5:15,22357336,OK,10/17/18 5:15,174.7441559,OK,10/17/18 5:15,458.3400879,OK,
10/17/18 5:30,2.163279772,OK,10/17/18 5:30,1.928835273,OK,10/17/18 5:30,1033818,OK,10/17/18 5:30,64.59049988,OK,10/17/18 5:30,62.42721939,OK,10/17/18 5:30,21.40645026,OK,10/17/18 5:30,927970,OK,10/17/18 5:30,69.33746338,OK,10/17/18 5:30,0,OK,10/17/18 5:30,1565587.5,OK,10/17/18 5:30,75.33796692,OK,10/17/18 5:30,144.6754303,OK,10/17/18 5:30,0,OK,10/17/18 5:30,53.84848022,OK,10/17/18 5:30,0,OK,10/17/18 5:30,1117429.5,OK,10/17/18 5:30,79.3747406,OK,10/17/18 5:30,133.2232208,OK,10/17/18 5:30,0,OUT OF RANGE,10/17/18 5:30,4240109,OK,10/17/18 5:30,-7.608335018,OK,10/17/18 5:30,23.14602327,OK,10/17/18 5:30,12405816,OK,10/17/18 5:30,0,OK,10/17/18 5:30,13791695,OK,10/17/18 5:30,117.8235321,OK,10/17/18 5:30,110.2151947,OK,10/17/18 5:30,287.9354135,OK,10/17/18 5:30,17877.70313,OK,10/17/18 5:30,0.196248093,OK,10/17/18 5:30,243.6049805,OK,10/17/18 5:30,22357524,OK,10/17/18 5:30,177.0850372,OK,10/17/18 5:30,449.2886353,OK,
10/17/18 5:45,2.972792149,OK,10/17/18 5:45,2.671808243,OK,10/17/18 5:45,1033818.5,OK,10/17/18 5:45,65.03739929,OK,10/17/18 5:45,62.06461334,OK,10/17/18 5:45,21.57662578,OK,10/17/18 5:45,927970,OK,10/17/18 5:45,63.86075974,OK,10/17/18 5:45,0,OK,10/17/18 5:45,1565587.75,OK,10/17/18 5:45,76.36473083,OK,10/17/18 5:45,140.2254944,OK,10/17/18 5:45,0,OK,10/17/18 5:45,53.92195129,OK,10/17/18 5:45,0,OK,10/17/18 5:45,1117430,OK,10/17/18 5:45,79.34526062,OK,10/17/18 5:45,133.2672119,OK,10/17/18 5:45,0,OUT OF RANGE,10/17/18 5:45,4240130,OK,10/17/18 5:45,1.485818863,OK,10/17/18 5:45,32.06169891,OK,10/17/18 5:45,12405822,OK,10/17/18 5:45,210.1251831,OK,10/17/18 5:45,13791715,OK,10/17/18 5:45,106.7518463,OK,10/17/18 5:45,108.2376556,OK,10/17/18 5:45,285.3037854,OK,10/17/18 5:45,17877.77148,OK,10/17/18 5:45,0.209060516,OK,10/17/18 5:45,258.8049927,OK,10/17/18 5:45,22357608,OK,10/17/18 5:45,177.9148865,OK,10/17/18 5:45,443.8618774,OK,
10/17/18 6:00,5.499087811,OK,10/17/18 6:00,4.879014969,OK,10/17/18 6:00,1033819.438,OK,10/17/18 6:00,65.11342621,OK,10/17/18 6:00,59.61433411,OK,10/17/18 6:00,21.29523791,OK,10/17/18 6:00,927980,OK,10/17/18 6:00,64.65584564,OK,10/17/18 6:00,0,OK,10/17/18 6:00,1565587.875,OK,10/17/18 6:00,77.27335358,OK,10/17/18 6:00,141.9291992,OK,10/17/18 6:00,0,OK,10/17/18 6:00,55.57659149,OK,10/17/18 6:00,11.92210007,OK,10/17/18 6:00,1117431.75,OK,10/17/18 6:00,77.42904663,OK,10/17/18 6:00,133.0056458,OK,10/17/18 6:00,0.43556986,OK,10/17/18 6:00,4240150,OK,10/17/18 6:00,0.631735861,OK,10/17/18 6:00,58.54817963,OK,10/17/18 6:00,12405833.25,OK,10/17/18 6:00,0,OK,10/17/18 6:00,13791728,OK,10/17/18 6:00,103.9213791,OK,10/17/18 6:00,104.5531158,OK,10/17/18 6:00,277.5296716,OK,10/17/18 6:00,17877.83203,OK,10/17/18 6:00,0.210900742,OK,10/17/18 6:00,260.5450134,OK,10/17/18 6:00,22357684,OK,10/17/18 6:00,178.2439423,OK,10/17/18 6:00,439.7220459,OK,
10/17/18 6:15,8.222007751,OK,10/17/18 6:15,7.129589558,OK,10/17/18 6:15,1033821,OK,10/17/18 6:15,63.64396667,OK,10/17/18 6:15,55.42195892,OK,10/17/18 6:15,20.88066052,OK,10/17/18 6:15,927980,OK,10/17/18 6:15,66.82897186,OK,10/17/18 6:15,10.37861538,OK,10/17/18 6:15,1565592.5,OK,10/17/18 6:15,74.83430481,OK,10/17/18 6:15,141.663269,OK,10/17/18 6:15,0.316075543,OK,10/17/18 6:15,55.2297554,OK,10/17/18 6:15,0,OK,10/17/18 6:15,1117432,OK,10/17/18 6:15,77.91229248,OK,10/17/18 6:15,133.1420441,OK,10/17/18 6:15,0,OUT OF RANGE,10/17/18 6:15,4240171,OK,10/17/18 6:15,0.570887327,OK,10/17/18 6:15,85.8696785,OK,10/17/18 6:15,12405852,OK,10/17/18 6:15,0,OK,10/17/18 6:15,13791733,OK,10/17/18 6:15,100.692955,OK,10/17/18 6:15,101.2638397,OK,10/17/18 6:15,275.4093818,OK,10/17/18 6:15,17877.9043,OK,10/17/18 6:15,0.223742737,OK,10/17/18 6:15,276.1268921,OK,10/17/18 6:15,22357772,OK,10/17/18 6:15,176.1911621,OK,10/17/18 6:15,437.1038818,OK,
