OSU_RTS.MDBUS_C1.180_CDT Time [SNAP],OSU_RTS.MDBUS_C1.180_CDT Value [SNAP],OSU_RTS.MDBUS_C1.180_CDT Status [SNAP],OSU_RTS.MDBUS_C1.180_CHF Time [SNAP],OSU_RTS.MDBUS_C1.180_CHF Value [SNAP],OSU_RTS.MDBUS_C1.180_CHF Status [SNAP],OSU_RTS.MDBUS_C1.180_CHT Time [SNAP],OSU_RTS.MDBUS_C1.180_CHT Value [SNAP],OSU_RTS.MDBUS_C1.180_CHT Status [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.180_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.180_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.180_CVF Time [SNAP],OSU_RTS.MDBUS_C1.180_CVF Value [SNAP],OSU_RTS.MDBUS_C1.180_CVF Status [SNAP],OSU_RTS.MDBUS_C1.180_HF Time [SNAP],OSU_RTS.MDBUS_C1.180_HF Value [SNAP],OSU_RTS.MDBUS_C1.180_HF Status [SNAP],OSU_RTS.MDBUS_C1.180_HGT Time [SNAP],OSU_RTS.MDBUS_C1.180_HGT Value [SNAP],OSU_RTS.MDBUS_C1.180_HGT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Time [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Value [SNAP],OSU_RTS.MDBUS_C1.180B_CDT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Time [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Value [SNAP],OSU_RTS.MDBUS_C1.180B_CHF Status [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Time [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Value [SNAP],OSU_RTS.MDBUS_C1.180B_CHT Status [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Time [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Value [SNAP],OSU_RTS.MDBUS_C1.180B_CRW Status [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Time [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Value [SNAP],OSU_RTS.MDBUS_C1.180B_CSW Status [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Time [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Value [SNAP],OSU_RTS.MDBUS_C1.180B_CVF Status [SNAP],OSU_RTS.MDBUS_C1.180B_HF Time [SNAP],OSU_RTS.MDBUS_C1.180B_HF Value [SNAP],OSU_RTS.MDBUS_C1.180B_HF Status [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Time [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Value [SNAP],OSU_RTS.MDBUS_C1.180B_HGT Status [SNAP],OSU_RTS.MDBUS_CC.180_MHT Time [SNAP],OSU_RTS.MDBUS_CC.180_MHT Value [SNAP],OSU_RTS.MDBUS_CC.180_MHT Status [SNAP],OSU_RTS.MDBUS_CC.180_PHT Time [SNAP],OSU_RTS.MDBUS_CC.180_PHT Value [SNAP],OSU_RTS.MDBUS_CC.180_PHT Status [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Time [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Value [SNAP],OSU_RTS.MDBUS_E3.180E_E1 Status [SNAP],OSU_RTS.MDBUS_EC.180_E02C Time [SNAP],OSU_RTS.MDBUS_EC.180_E02C Value [SNAP],OSU_RTS.MDBUS_EC.180_E02C Status [SNAP],Comments
10/18/18 3:00,0.491847098,OK,10/18/18 3:00,0.202271983,OK,10/18/18 3:00,5737085.5,OK,10/18/18 3:00,58.9054451,OK,10/18/18 3:00,58.41359711,OK,10/18/18 3:00,9.869021636,OK,10/18/18 3:00,2.427263796,OK,10/18/18 3:00,68845026,OK,10/18/18 3:00,-6.889220238,OK,10/18/18 3:00,0,OK,10/18/18 3:00,1221899.25,OK,10/18/18 3:00,58.09306335,OK,10/18/18 3:00,64.98228455,OK,10/18/18 3:00,5.422443245,OK,10/18/18 3:00,0,OK,10/18/18 3:00,14662791,OK,,,,,,,10/18/18 3:00,2904112,OK,10/18/18 3:00,7750,OK,
10/18/18 3:15,0.448980033,OK,10/18/18 3:15,0.186767295,OK,10/18/18 3:15,5737085.5,OK,10/18/18 3:15,58.84639359,OK,10/18/18 3:15,58.39741516,OK,10/18/18 3:15,9.982825995,OK,10/18/18 3:15,2.24120754,OK,10/18/18 3:15,68845026,OK,10/18/18 3:15,-6.728077412,OK,10/18/18 3:15,0,OK,10/18/18 3:15,1221899.25,OK,10/18/18 3:15,58.1256485,OK,10/18/18 3:15,64.85372162,OK,10/18/18 3:15,5.410459261,OK,10/18/18 3:15,0,OK,10/18/18 3:15,14662791,OK,,,,,,,10/18/18 3:15,2904112,OK,10/18/18 3:15,7750,OK,
10/18/18 3:30,0.603824019,OK,10/18/18 3:30,0.244147703,OK,10/18/18 3:30,5737085.5,OK,10/18/18 3:30,58.93540573,OK,10/18/18 3:30,58.33158112,OK,10/18/18 3:30,9.703525569,OK,10/18/18 3:30,2.929772437,OK,10/18/18 3:30,68845026,OK,10/18/18 3:30,-6.601227283,OK,10/18/18 3:30,0,OK,10/18/18 3:30,1221899.25,OK,10/18/18 3:30,58.11601257,OK,10/18/18 3:30,64.71723938,OK,10/18/18 3:30,5.233833211,OK,10/18/18 3:30,0,OK,10/18/18 3:30,14662791,OK,,,,,,,10/18/18 3:30,2904112,OK,10/18/18 3:30,7750,OK,
10/18/18 3:45,0.537678719,OK,10/18/18 3:45,0.221136764,OK,10/18/18 3:45,5737085.5,OK,10/18/18 3:45,58.92004395,OK,10/18/18 3:45,58.38236237,OK,10/18/18 3:45,9.86990056,OK,10/18/18 3:45,2.653641164,OK,10/18/18 3:45,68845026,OK,10/18/18 3:45,-6.664666176,OK,10/18/18 3:45,0,OK,10/18/18 3:45,1221899.25,OK,10/18/18 3:45,58.02450562,OK,10/18/18 3:45,64.68917084,OK,10/18/18 3:45,5.317137184,OK,10/18/18 3:45,0,OK,10/18/18 3:45,14662791,OK,,,,,,,10/18/18 3:45,2904112,OK,10/18/18 3:45,7750,OK,
10/18/18 4:00,0.370786905,OK,10/18/18 4:00,0.143102542,OK,10/18/18 4:00,5737085.5,OK,10/18/18 4:00,58.85173798,OK,10/18/18 4:00,58.4809494,OK,10/18/18 4:00,9.404090259,OK,10/18/18 4:00,1.717230499,OK,10/18/18 4:00,68845026,OK,10/18/18 4:00,-6.610567093,OK,10/18/18 4:00,0,OK,10/18/18 4:00,1221899.25,OK,10/18/18 4:00,58.02411652,OK,10/18/18 4:00,64.63468933,OK,10/18/18 4:00,5.314314251,OK,10/18/18 4:00,0,OK,10/18/18 4:00,14662791,OK,,,,,,,10/18/18 4:00,2904112,OK,10/18/18 4:00,7750,OK,
10/18/18 4:15,0.316485763,OK,10/18/18 4:15,0.133701533,OK,10/18/18 4:15,5737086,OK,10/18/18 4:15,58.89975739,OK,10/18/18 4:15,58.58326721,OK,10/18/18 4:15,10.081415,OK,10/18/18 4:15,1.604418397,OK,10/18/18 4:15,68845032,OK,10/18/18 4:15,-6.631762028,OK,10/18/18 4:15,0,OK,10/18/18 4:15,1221899.25,OK,10/18/18 4:15,57.92638397,OK,10/18/18 4:15,64.55814362,OK,10/18/18 4:15,5.077340009,OK,10/18/18 4:15,0,OK,10/18/18 4:15,14662791,OK,,,,,,,10/18/18 4:15,2904112,OK,10/18/18 4:15,7750,OK,
10/18/18 4:30,0.311289221,OK,10/18/18 4:30,0.129833385,OK,10/18/18 4:30,5737086,OK,10/18/18 4:30,58.88986206,OK,10/18/18 4:30,58.57857513,OK,10/18/18 4:30,10.00944803,OK,10/18/18 4:30,1.558000624,OK,10/18/18 4:30,68845032,OK,10/18/18 4:30,-6.652522087,OK,10/18/18 4:30,0,OK,10/18/18 4:30,1221899.25,OK,10/18/18 4:30,57.88829041,OK,10/18/18 4:30,64.54081726,OK,10/18/18 4:30,5.298225062,OK,10/18/18 4:30,0,OK,10/18/18 4:30,14662791,OK,,,,,,,10/18/18 4:30,2904112,OK,10/18/18 4:30,7750,OK,
10/18/18 4:45,0.408221155,OK,10/18/18 4:45,0.16635412,OK,10/18/18 4:45,5737086,OK,10/18/18 4:45,58.99199295,OK,10/18/18 4:45,58.58377075,OK,10/18/18 4:45,9.779992959,OK,10/18/18 4:45,1.996249437,OK,10/18/18 4:45,68845032,OK,10/18/18 4:45,-6.526562214,OK,10/18/18 4:45,0,OK,10/18/18 4:45,1221899.25,OK,10/18/18 4:45,58.0398407,OK,10/18/18 4:45,64.56640625,OK,10/18/18 4:45,5.39509081,OK,10/18/18 4:45,0,OK,10/18/18 4:45,14662791,OK,,,,,,,10/18/18 4:45,2904112,OK,10/18/18 4:45,7750,OK,
10/18/18 5:00,0.43113327,OK,10/18/18 5:00,0.173390478,OK,10/18/18 5:00,5737086,OK,10/18/18 5:00,59.0032196,OK,10/18/18 5:00,58.57209015,OK,10/18/18 5:00,9.651181789,OK,10/18/18 5:00,2.080685735,OK,10/18/18 5:00,68845032,OK,10/18/18 5:00,-6.490124226,OK,10/18/18 5:00,0,OK,10/18/18 5:00,1221899.25,OK,10/18/18 5:00,58.15078354,OK,10/18/18 5:00,64.64090729,OK,10/18/18 5:00,5.5621077,OK,10/18/18 5:00,0,OK,10/18/18 5:00,14662791,OK,,,,,,,10/18/18 5:00,2904112,OK,10/18/18 5:00,7750,OK,
10/18/18 5:15,0.587485492,OK,10/18/18 5:15,0.24368085,OK,10/18/18 5:15,5737086,OK,10/18/18 5:15,59.11725616,OK,10/18/18 5:15,58.52977371,OK,10/18/18 5:15,9.954483754,OK,10/18/18 5:15,2.924170196,OK,10/18/18 5:15,68845032,OK,10/18/18 5:15,-6.475580215,OK,10/18/18 5:15,0,OK,10/18/18 5:15,1221899.25,OK,10/18/18 5:15,58.19812012,OK,10/18/18 5:15,64.67370605,OK,10/18/18 5:15,5.509191704,OK,10/18/18 5:15,0,OK,10/18/18 5:15,14662791,OK,,,,,,,10/18/18 5:15,2904112,OK,10/18/18 5:15,7750,OK,
10/18/18 5:30,0.523077369,OK,10/18/18 5:30,0.219862044,OK,10/18/18 5:30,5737086,OK,10/18/18 5:30,59.01087189,OK,10/18/18 5:30,58.48779297,OK,10/18/18 5:30,10.08769972,OK,10/18/18 5:30,2.638344526,OK,10/18/18 5:30,68845032,OK,10/18/18 5:30,-6.486291409,OK,10/18/18 5:30,0,OK,10/18/18 5:30,1221899.25,OK,10/18/18 5:30,58.22822571,OK,10/18/18 5:30,64.71451569,OK,10/18/18 5:30,5.248853246,OK,10/18/18 5:30,0,OK,10/18/18 5:30,14662791,OK,,,,,,,10/18/18 5:30,2904112,OK,10/18/18 5:30,7750,OK,
10/18/18 5:45,0.614736199,OK,10/18/18 5:45,0.258852124,OK,10/18/18 5:45,5737086,OK,10/18/18 5:45,59.03610992,OK,10/18/18 5:45,58.42137146,OK,10/18/18 5:45,10.10735038,OK,10/18/18 5:45,3.106225491,OK,10/18/18 5:45,68845032,OK,10/18/18 5:45,-6.490559101,OK,10/18/18 5:45,0,OK,10/18/18 5:45,1221899.25,OK,10/18/18 5:45,58.19235611,OK,10/18/18 5:45,64.68291473,OK,10/18/18 5:45,5.27180038,OK,10/18/18 5:45,0,OK,10/18/18 5:45,14662791,OK,,,,,,,10/18/18 5:45,2904112,OK,10/18/18 5:45,7750,OK,
10/18/18 6:00,0.544642329,OK,10/18/18 6:00,0.218211323,OK,10/18/18 6:00,5737086,OK,10/18/18 6:00,58.97628021,OK,10/18/18 6:00,58.43163681,OK,10/18/18 6:00,9.728618641,OK,10/18/18 6:00,2.649207294,OK,10/18/18 6:00,68845032,OK,10/18/18 6:00,-6.573406696,OK,10/18/18 6:00,0,OK,10/18/18 6:00,1221899.25,OK,10/18/18 6:00,58.14374924,OK,10/18/18 6:00,64.71715546,OK,10/18/18 6:00,5.173392447,OK,10/18/18 6:00,0,OK,10/18/18 6:00,14662791,OK,,,,,,,10/18/18 6:00,2904112,OK,10/18/18 6:00,7750,OK,
10/18/18 6:15,0.417488426,OK,10/18/18 6:15,0.17276831,OK,10/18/18 6:15,5737086,OK,10/18/18 6:15,58.91949844,OK,10/18/18 6:15,58.50201035,OK,10/18/18 6:15,9.944520582,OK,10/18/18 6:15,2.075745285,OK,10/18/18 6:15,68845032,OK,10/18/18 6:15,-6.533412933,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,1221899.25,UNRELIABLE,10/18/18 6:15,58.22343445,UNRELIABLE,10/18/18 6:15,64.75684357,UNRELIABLE,10/18/18 6:15,5.395922939,UNRELIABLE,10/18/18 6:15,0,UNRELIABLE,10/18/18 6:15,14662791,UNRELIABLE,,,,,,,10/18/18 6:15,2904112,OK,10/18/18 6:15,7750,OK,
10/18/18 6:30,0.414263964,OK,10/18/18 6:30,0.171460614,OK,10/18/18 6:30,5737086,OK,10/18/18 6:30,58.99869537,OK,10/18/18 6:30,58.58443451,OK,10/18/18 6:30,9.933036588,OK,10/18/18 6:30,2.057527363,OK,10/18/18 6:30,68845032,OK,10/18/18 6:30,-6.605795383,OK,10/18/18 6:30,0,OK,10/18/18 6:30,1221899.25,UNRELIABLE,10/18/18 6:30,58.14847565,OK,10/18/18 6:30,64.75427246,OK,10/18/18 6:30,5.234832681,OK,10/18/18 6:30,0,OK,10/18/18 6:30,14662791,UNRELIABLE,,,,,,,10/18/18 6:30,2904112,OK,10/18/18 6:30,7750,OK,
10/18/18 6:45,0.348919034,OK,10/18/18 6:45,0.145693332,OK,10/18/18 6:45,5737086,OK,10/18/18 6:45,58.98182678,OK,10/18/18 6:45,58.63290787,OK,10/18/18 6:45,10.07113851,OK,10/18/18 6:45,1.748319983,OK,10/18/18 6:45,68845032,OK,10/18/18 6:45,-6.681540012,OK,10/18/18 6:45,0,OK,10/18/18 6:45,1221899.25,OK,10/18/18 6:45,58.07598877,OK,10/18/18 6:45,64.75752258,OK,10/18/18 6:45,5.435518763,OK,10/18/18 6:45,0,OK,10/18/18 6:45,14662791,OK,,,,,,,10/18/18 6:45,2904112,OK,10/18/18 6:45,7750,OK,
10/18/18 7:00,0.367640495,OK,10/18/18 7:00,0.150738388,OK,10/18/18 7:00,5737086.5,OK,10/18/18 7:00,59.02232361,OK,10/18/18 7:00,58.65468216,OK,10/18/18 7:00,9.846682322,OK,10/18/18 7:00,1.80886066,OK,10/18/18 7:00,68845038,OK,10/18/18 7:00,-6.490178585,OK,10/18/18 7:00,0,OK,10/18/18 7:00,1221899.25,OK,10/18/18 7:00,58.22924805,OK,10/18/18 7:00,64.71942139,OK,10/18/18 7:00,5.29238795,OK,10/18/18 7:00,0,OK,10/18/18 7:00,14662791,OK,,,,,,,10/18/18 7:00,2904112,OK,10/18/18 7:00,7750,OK,
10/18/18 7:15,0.425405085,OK,10/18/18 7:15,0.177599698,OK,10/18/18 7:15,5737086.5,OK,10/18/18 7:15,59.06241608,OK,10/18/18 7:15,58.63701248,OK,10/18/18 7:15,10.01931151,OK,10/18/18 7:15,2.13119638,OK,10/18/18 7:15,68845038,OK,10/18/18 7:15,-6.472651005,OK,10/18/18 7:15,0,OK,10/18/18 7:15,1221899.25,OK,10/18/18 7:15,58.2204895,OK,10/18/18 7:15,64.69313812,OK,10/18/18 7:15,5.237146977,OK,10/18/18 7:15,0,OK,10/18/18 7:15,14662791,OK,,,,,,,10/18/18 7:15,2904112,OK,10/18/18 7:15,7750,OK,
10/18/18 7:30,0.464104354,OK,10/18/18 7:30,0.195034549,OK,10/18/18 7:30,5737086.5,OK,10/18/18 7:30,59.0966568,OK,10/18/18 7:30,58.6325531,OK,10/18/18 7:30,10.08553496,OK,10/18/18 7:30,2.340414584,OK,10/18/18 7:30,68845038,OK,10/18/18 7:30,-6.505111217,OK,10/18/18 7:30,0,OK,10/18/18 7:30,1221899.25,OK,10/18/18 7:30,58.12954712,OK,10/18/18 7:30,64.63465881,OK,10/18/18 7:30,5.27414672,OK,10/18/18 7:30,0,OK,10/18/18 7:30,14662791,OK,,,,,,,10/18/18 7:30,2904112,OK,10/18/18 7:30,7750,OK,
10/18/18 7:45,0.452669978,OK,10/18/18 7:45,0.181613684,OK,10/18/18 7:45,5737086.5,OK,10/18/18 7:45,59.04907227,OK,10/18/18 7:45,58.5963974,OK,10/18/18 7:45,9.628590192,OK,10/18/18 7:45,2.179364204,OK,10/18/18 7:45,68845038,OK,10/18/18 7:45,-6.533735752,OK,10/18/18 7:45,0,OK,10/18/18 7:45,1221899.25,OK,10/18/18 7:45,58.10077286,OK,10/18/18 7:45,64.63450623,OK,10/18/18 7:45,5.35630677,OK,10/18/18 7:45,0,OK,10/18/18 7:45,14662791,OK,,,,,,,10/18/18 7:45,2904112,OK,10/18/18 7:45,7750,OK,
10/18/18 8:00,0.53094697,OK,10/18/18 8:00,0.215341985,OK,10/18/18 8:00,5737086.5,OK,10/18/18 8:00,59.07870483,OK,10/18/18 8:00,58.54776001,OK,10/18/18 8:00,9.733468998,OK,10/18/18 8:00,2.584103823,OK,10/18/18 8:00,68845038,OK,10/18/18 8:00,-6.431570053,OK,10/18/18 8:00,0,OK,10/18/18 8:00,1221899.25,OK,10/18/18 8:00,58.16136932,OK,10/18/18 8:00,64.59294128,OK,10/18/18 8:00,5.408626644,OK,10/18/18 8:00,0,OK,10/18/18 8:00,14662791,OK,,,,,,,10/18/18 8:00,2904112,OK,10/18/18 8:00,7750,OK,
10/18/18 8:15,0.502201438,OK,10/18/18 8:15,0.20871757,OK,10/18/18 8:15,5737086.5,OK,10/18/18 8:15,59.06116104,OK,10/18/18 8:15,58.55895996,OK,10/18/18 8:15,10.09303836,OK,10/18/18 8:15,2.504610837,OK,10/18/18 8:15,68845038,OK,10/18/18 8:15,-6.496876717,OK,10/18/18 8:15,0,OK,10/18/18 8:15,1221899.25,OK,10/18/18 8:15,58.14048767,OK,10/18/18 8:15,64.63735962,OK,10/18/18 8:15,5.196766327,OK,10/18/18 8:15,0,OK,10/18/18 8:15,14662791,OK,,,,,,,10/18/18 8:15,2904112,OK,10/18/18 8:15,7750,OK,
10/18/18 8:30,0.443199128,OK,10/18/18 8:30,0.183295816,OK,10/18/18 8:30,5737086.5,OK,10/18/18 8:30,59.02929306,OK,10/18/18 8:30,58.5860939,OK,10/18/18 8:30,9.925373471,OK,10/18/18 8:30,2.199549794,OK,10/18/18 8:30,68845038,OK,10/18/18 8:30,-6.733845234,OK,10/18/18 8:30,0,OK,10/18/18 8:30,1221899.25,OK,10/18/18 8:30,57.93746948,OK,10/18/18 8:30,64.67131042,OK,10/18/18 8:30,5.176817096,OK,10/18/18 8:30,0,OK,10/18/18 8:30,14662791,OK,,,,,,,10/18/18 8:30,2904112,OK,10/18/18 8:30,7750,OK,
10/18/18 8:45,0.468129456,OK,10/18/18 8:45,0.187963545,OK,10/18/18 8:45,5737086.5,OK,10/18/18 8:45,59.04236984,OK,10/18/18 8:45,58.57424164,OK,10/18/18 8:45,9.635582926,OK,10/18/18 8:45,2.255562544,OK,10/18/18 8:45,68845038,OK,10/18/18 8:45,-6.81306839,OK,10/18/18 8:45,0,OK,10/18/18 8:45,1221899.25,OK,10/18/18 8:45,57.88718414,OK,10/18/18 8:45,64.70025635,OK,10/18/18 8:45,5.26198217,OK,10/18/18 8:45,0,OK,10/18/18 8:45,14662791,OK,,,,,,,10/18/18 8:45,2904112,OK,10/18/18 8:45,7750,OK,
10/18/18 9:00,0.487497121,OK,10/18/18 9:00,0.201063335,OK,10/18/18 9:00,5737086.5,OK,10/18/18 9:00,59.06077957,OK,10/18/18 9:00,58.57328033,OK,10/18/18 9:00,9.898646659,OK,10/18/18 9:00,2.412760019,OK,10/18/18 9:00,68845038,OK,10/18/18 9:00,-6.79299736,OK,10/18/18 9:00,0,OK,10/18/18 9:00,1221899.25,OK,10/18/18 9:00,57.82073975,OK,10/18/18 9:00,64.61373901,OK,10/18/18 9:00,5.327948252,OK,10/18/18 9:00,0,OK,10/18/18 9:00,14662791,OK,,,,,,,10/18/18 9:00,2904112,OK,10/18/18 9:00,7750,OK,
10/18/18 9:15,0.528897285,OK,10/18/18 9:15,0.222953558,OK,10/18/18 9:15,5737086.5,OK,10/18/18 9:15,59.05731964,OK,10/18/18 9:15,58.52841949,OK,10/18/18 9:15,10.11644175,OK,10/18/18 9:15,2.675442696,OK,10/18/18 9:15,68845038,OK,10/18/18 9:15,-6.862770557,OK,10/18/18 9:15,0,OK,10/18/18 9:15,1221899.25,OK,10/18/18 9:15,57.6747818,OK,10/18/18 9:15,64.53755188,OK,10/18/18 9:15,5.440837066,OK,10/18/18 9:15,0,OK,10/18/18 9:15,14662791,OK,,,,,,,10/18/18 9:15,2904112,OK,10/18/18 9:15,7750,OK,
10/18/18 9:30,0.498093158,OK,10/18/18 9:30,0.206963226,OK,10/18/18 9:30,5737087,OK,10/18/18 9:30,59.03137207,OK,10/18/18 9:30,58.53327942,OK,10/18/18 9:30,9.971563766,OK,10/18/18 9:30,2.483558714,OK,10/18/18 9:30,68845044,OK,10/18/18 9:30,-6.866997719,OK,10/18/18 9:30,0,OK,10/18/18 9:30,1221899.25,OK,10/18/18 9:30,57.65960693,OK,10/18/18 9:30,64.5266037,OK,10/18/18 9:30,5.288247141,OK,10/18/18 9:30,0,OK,10/18/18 9:30,14662791,OK,,,,,,,10/18/18 9:30,2904112,OK,10/18/18 9:30,7750,OK,
10/18/18 9:45,0.528846145,OK,10/18/18 9:45,0.22230415,OK,10/18/18 9:45,5737087,OK,10/18/18 9:45,59.06920624,OK,10/18/18 9:45,58.5403595,OK,10/18/18 9:45,9.901983314,OK,10/18/18 9:45,2.667649806,OK,10/18/18 9:45,68845044,OK,10/18/18 9:45,-6.94293499,OK,10/18/18 9:45,0,OK,10/18/18 9:45,1221899.25,OK,10/18/18 9:45,57.57627869,OK,10/18/18 9:45,64.51921082,OK,10/18/18 9:45,5.469416841,OK,10/18/18 9:45,0,OK,10/18/18 9:45,14662791,OK,,,,,,,10/18/18 9:45,2904112,OK,10/18/18 9:45,7750,OK,
10/18/18 10:00,0.76395911,OK,10/18/18 10:00,0.320752382,OK,10/18/18 10:00,5737087,OK,10/18/18 10:00,59.17866516,OK,10/18/18 10:00,58.41470718,OK,10/18/18 10:00,10.07607839,OK,10/18/18 10:00,3.849028587,OK,10/18/18 10:00,68845044,OK,10/18/18 10:00,-6.975779533,OK,10/18/18 10:00,0,OK,10/18/18 10:00,1221899.25,OK,10/18/18 10:00,57.56827545,OK,10/18/18 10:00,64.54405975,OK,10/18/18 10:00,5.817565283,OK,10/18/18 10:00,0,OK,10/18/18 10:00,14662791,OK,,,,,,,10/18/18 10:00,2904112,OK,10/18/18 10:00,7750,OK,
10/18/18 10:15,0.694514453,OK,10/18/18 10:15,0.294272959,OK,10/18/18 10:15,5737087,OK,10/18/18 10:15,59.03703308,OK,10/18/18 10:15,58.34251785,OK,10/18/18 10:15,10.16941623,OK,10/18/18 10:15,3.531275511,OK,10/18/18 10:15,68845044,OK,10/18/18 10:15,-7.056799889,OK,10/18/18 10:15,0,OK,10/18/18 10:15,1221899.25,OK,10/18/18 10:15,57.54784393,OK,10/18/18 10:15,64.60464478,OK,10/18/18 10:15,5.769888243,OK,10/18/18 10:15,0,OK,10/18/18 10:15,14662791,OK,,,,,,,10/18/18 10:15,2904112,OK,10/18/18 10:15,7750,OK,
10/18/18 10:30,0.647026122,OK,10/18/18 10:30,0.275355607,OK,10/18/18 10:30,5737087,OK,10/18/18 10:30,58.9086113,OK,10/18/18 10:30,58.26158524,OK,10/18/18 10:30,10.21274698,OK,10/18/18 10:30,3.304267287,OK,10/18/18 10:30,68845044,OK,10/18/18 10:30,-7.410654068,OK,10/18/18 10:30,0,OK,10/18/18 10:30,1221899.25,OK,10/18/18 10:30,57.31927872,OK,10/18/18 10:30,64.72993469,OK,10/18/18 10:30,5.795113052,OK,10/18/18 10:30,0,OK,10/18/18 10:30,14662791,OK,,,,,,,10/18/18 10:30,2904112,OK,10/18/18 10:30,7750,OK,
10/18/18 10:45,0.790948868,OK,10/18/18 10:45,0.33937034,OK,10/18/18 10:45,5737087,OK,10/18/18 10:45,58.99384308,OK,10/18/18 10:45,58.20289612,OK,10/18/18 10:45,10.29689579,OK,10/18/18 10:45,4.072444081,OK,10/18/18 10:45,68845044,OK,10/18/18 10:45,-7.611316681,OK,10/18/18 10:45,0,OK,10/18/18 10:45,1221899.25,OK,10/18/18 10:45,57.31125641,OK,10/18/18 10:45,64.9225769,OK,10/18/18 10:45,6.000649491,OK,10/18/18 10:45,0,OK,10/18/18 10:45,14662791,OK,,,,,,,10/18/18 10:45,2904112,OK,10/18/18 10:45,7750,OK,
10/18/18 11:00,0.782016635,OK,10/18/18 11:00,0.335784405,OK,10/18/18 11:00,5737087,OK,10/18/18 11:00,58.9378624,OK,10/18/18 11:00,58.15584564,OK,10/18/18 11:00,10.30536764,OK,10/18/18 11:00,4.029412866,OK,10/18/18 11:00,68845044,OK,10/18/18 11:00,-8.037682533,OK,10/18/18 11:00,0,OK,10/18/18 11:00,1221899.25,OK,10/18/18 11:00,57.10614014,OK,10/18/18 11:00,65.14382172,OK,10/18/18 11:00,5.925217175,OK,10/18/18 11:00,0,OK,10/18/18 11:00,14662791,OK,,,,,,,10/18/18 11:00,2904112,OK,10/18/18 11:00,7750,OK,
10/18/18 11:15,0.750428855,OK,10/18/18 11:15,0.324772179,OK,10/18/18 11:15,5737087.5,OK,10/18/18 11:15,58.84755707,OK,10/18/18 11:15,58.09712982,OK,10/18/18 11:15,10.38561827,OK,10/18/18 11:15,3.89726615,OK,10/18/18 11:15,68845050,OK,10/18/18 11:15,-7.899827003,OK,10/18/18 11:15,0,OK,10/18/18 11:15,1221899.25,OK,10/18/18 11:15,57.33209229,OK,10/18/18 11:15,65.23191833,OK,10/18/18 11:15,6.032129511,OK,10/18/18 11:15,0,OK,10/18/18 11:15,14662791,OK,,,,,,,10/18/18 11:15,2904112,OK,10/18/18 11:15,7750,OK,
10/18/18 11:30,0.722576857,OK,10/18/18 11:30,0.317534804,OK,10/18/18 11:30,5737087.5,OK,10/18/18 11:30,58.76676178,OK,10/18/18 11:30,58.04418182,OK,10/18/18 11:30,10.5298045,OK,10/18/18 11:30,3.810417652,OK,10/18/18 11:30,68845050,OK,10/18/18 11:30,-7.913532734,OK,10/18/18 11:30,0,OK,10/18/18 11:30,1221899.25,OK,10/18/18 11:30,57.43833923,OK,10/18/18 11:30,65.35186768,OK,10/18/18 11:30,6.080994217,OK,10/18/18 11:30,0,OK,10/18/18 11:30,14662791,OK,,,,,,,10/18/18 11:30,2904112,OK,10/18/18 11:30,7750,OK,
10/18/18 11:45,0.828094363,OK,10/18/18 11:45,0.354829788,OK,10/18/18 11:45,5737087.5,OK,10/18/18 11:45,58.81808472,OK,10/18/18 11:45,57.98999023,OK,10/18/18 11:45,10.28304359,OK,10/18/18 11:45,4.257957458,OK,10/18/18 11:45,68845050,OK,10/18/18 11:45,-7.00394392,OK,10/18/18 11:45,0,OK,10/18/18 11:45,1221899.25,OK,10/18/18 11:45,58.2664032,OK,10/18/18 11:45,65.2703476,OK,10/18/18 11:45,5.951848873,OK,10/18/18 11:45,0,OK,10/18/18 11:45,14662791,OK,,,,,,,10/18/18 11:45,2904112,OK,10/18/18 11:45,7750,OK,
