OSU_RTS.MDBUS_C1.250_CDT Time [SNAP],OSU_RTS.MDBUS_C1.250_CDT Value [SNAP],OSU_RTS.MDBUS_C1.250_CDT Status [SNAP],OSU_RTS.MDBUS_C1.250_CHF Time [SNAP],OSU_RTS.MDBUS_C1.250_CHF Value [SNAP],OSU_RTS.MDBUS_C1.250_CHF Status [SNAP],OSU_RTS.MDBUS_C1.250_CHT Time [SNAP],OSU_RTS.MDBUS_C1.250_CHT Value [SNAP],OSU_RTS.MDBUS_C1.250_CHT Status [SNAP],OSU_RTS.MDBUS_C1.250_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.250_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.250_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.250_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.250_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.250_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.250_CVF Time [SNAP],OSU_RTS.MDBUS_C1.250_CVF Value [SNAP],OSU_RTS.MDBUS_C1.250_CVF Status [SNAP],OSU_RTS.MDBUS_C1.250_HF Time [SNAP],OSU_RTS.MDBUS_C1.250_HF Value [SNAP],OSU_RTS.MDBUS_C1.250_HF Status [SNAP],OSU_RTS.MDBUS_C1.250_HGT Time [SNAP],OSU_RTS.MDBUS_C1.250_HGT Value [SNAP],OSU_RTS.MDBUS_C1.250_HGT Status [SNAP],OSU_RTS.MDBUS_E3.250E_1C Time [SNAP],OSU_RTS.MDBUS_E3.250E_1C Value [SNAP],OSU_RTS.MDBUS_E3.250E_1C Status [SNAP],OSU_RTS.MDBUS_RT.250S_C Time [SNAP],OSU_RTS.MDBUS_RT.250S_C Value [SNAP],OSU_RTS.MDBUS_RT.250S_C Status [SNAP],OSU_RTS.MDBUS_RT.250S_DP Time [SNAP],OSU_RTS.MDBUS_RT.250S_DP Value [SNAP],OSU_RTS.MDBUS_RT.250S_DP Status [SNAP],OSU_RTS.MDBUS_RT.250S_HF Time [SNAP],OSU_RTS.MDBUS_RT.250S_HF Value [SNAP],OSU_RTS.MDBUS_RT.250S_HF Status [SNAP],OSU_RTS.MDBUS_RT.250S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.250S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.250S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.250S_I Time [SNAP],OSU_RTS.MDBUS_RT.250S_I Value [SNAP],OSU_RTS.MDBUS_RT.250S_I Status [SNAP],OSU_RTS.MDBUS_RT.250S_P Time [SNAP],OSU_RTS.MDBUS_RT.250S_P Value [SNAP],OSU_RTS.MDBUS_RT.250S_P Status [SNAP],OSU_RTS.MDBUS_RT.250S_T Time [SNAP],OSU_RTS.MDBUS_RT.250S_T Value [SNAP],OSU_RTS.MDBUS_RT.250S_T Status [SNAP],Comments
10/16/18 17:30,15.58780956,OK,10/16/18 17:30,49.79719162,OK,10/16/18 17:30,1381311.625,OK,10/16/18 17:30,57.17060089,OK,10/16/18 17:30,41.58279037,OK,10/16/18 17:30,76.44265838,OK,10/16/18 17:30,597.5662994,OK,10/16/18 17:30,16575739.5,OK,10/16/18 17:30,2062101,OK,10/16/18 17:30,10793.82715,OK,10/16/18 17:30,7.710931778,OK,10/16/18 17:30,205.3227234,OK,10/16/18 17:30,13022868,OK,10/16/18 17:30,0.17352211,OK,10/16/18 17:30,66.05639648,OK,10/16/18 17:30,309.6952515,OK,
10/16/18 17:45,15.47747803,OK,10/16/18 17:45,48.59733963,OK,10/16/18 17:45,1381323.875,OK,10/16/18 17:45,57.05667114,OK,10/16/18 17:45,41.57919312,OK,10/16/18 17:45,75.13136913,OK,10/16/18 17:45,583.1680756,OK,10/16/18 17:45,16575886.5,OK,10/16/18 17:45,2062134,OK,10/16/18 17:45,10793.88086,OK,10/16/18 17:45,10.37969971,OK,10/16/18 17:45,264.7759094,OK,10/16/18 17:45,13022931,OK,10/16/18 17:45,0.223761887,OK,10/16/18 17:45,66.18101501,OK,10/16/18 17:45,309.6617432,OK,
10/16/18 18:00,15.3351059,OK,10/16/18 18:00,47.8636055,OK,10/16/18 18:00,1381336,OK,10/16/18 18:00,56.9006424,OK,10/16/18 18:00,41.5655365,OK,10/16/18 18:00,74.68225533,OK,10/16/18 18:00,574.363266,OK,10/16/18 18:00,16576032,OK,10/16/18 18:00,2062169,OK,10/16/18 18:00,10793.93457,OK,10/16/18 18:00,9.767951012,OK,10/16/18 18:00,251.2171173,OK,10/16/18 18:00,13022995,OK,10/16/18 18:00,0.21230275,OK,10/16/18 18:00,66.19827271,OK,10/16/18 18:00,309.8834839,OK,
10/16/18 18:15,15.52712727,OK,10/16/18 18:15,47.85231018,OK,10/16/18 18:15,1381347.875,OK,10/16/18 18:15,57.07910538,OK,10/16/18 18:15,41.55197906,OK,10/16/18 18:15,73.74292991,OK,10/16/18 18:15,574.2277222,OK,10/16/18 18:15,16576174.5,OK,10/16/18 18:15,2062201,OK,10/16/18 18:15,10793.9873,OK,10/16/18 18:15,9.923868179,OK,10/16/18 18:15,247.911972,OK,10/16/18 18:15,13023057,OK,10/16/18 18:15,0.209514923,OK,10/16/18 18:15,66.0724411,OK,10/16/18 18:15,309.9433899,OK,
10/16/18 18:30,15.46337509,OK,10/16/18 18:30,47.73032379,OK,10/16/18 18:30,1381359.75,OK,10/16/18 18:30,57.03630066,OK,10/16/18 18:30,41.57292557,OK,10/16/18 18:30,73.85797127,OK,10/16/18 18:30,572.7638855,OK,10/16/18 18:30,16576317,OK,10/16/18 18:30,2062231,OK,10/16/18 18:30,10794.03906,OK,10/16/18 18:30,12.02050114,OK,10/16/18 18:30,299.987854,OK,10/16/18 18:30,13023119,OK,10/16/18 18:30,0.25355249,OK,10/16/18 18:30,65.47990417,OK,10/16/18 18:30,309.3452759,OK,
10/16/18 18:45,15.46207428,OK,10/16/18 18:45,47.5664711,OK,10/16/18 18:45,1381371.625,OK,10/16/18 18:45,57.00372314,OK,10/16/18 18:45,41.54164886,OK,10/16/18 18:45,73.60990316,OK,10/16/18 18:45,570.7976532,OK,10/16/18 18:45,16576459.5,OK,10/16/18 18:45,2062259,OK,10/16/18 18:45,10794.0918,OK,10/16/18 18:45,8.418682098,OK,10/16/18 18:45,204.2593689,OK,10/16/18 18:45,13023181,OK,10/16/18 18:45,0.172700317,OK,10/16/18 18:45,63.86004639,OK,10/16/18 18:45,308.1784058,OK,
10/16/18 19:00,15.32533646,OK,10/16/18 19:00,47.01965332,OK,10/16/18 19:00,1381383.5,OK,10/16/18 19:00,56.79341125,OK,10/16/18 19:00,41.4680748,OK,10/16/18 19:00,73.41000495,OK,10/16/18 19:00,564.2358398,OK,10/16/18 19:00,16576602,OK,10/16/18 19:00,2062291,OK,10/16/18 19:00,10794.14453,OK,10/16/18 19:00,9.426121712,OK,10/16/18 19:00,243.0359497,OK,10/16/18 19:00,13023243,OK,10/16/18 19:00,0.205404404,OK,10/16/18 19:00,65.79130554,OK,10/16/18 19:00,309.4690552,OK,
10/16/18 19:15,15.33830643,OK,10/16/18 19:15,45.51545334,OK,10/16/18 19:15,1381395.125,OK,10/16/18 19:15,56.76003647,OK,10/16/18 19:15,41.42173004,OK,10/16/18 19:15,71.00061432,OK,10/16/18 19:15,546.1854401,OK,10/16/18 19:15,16576741.5,OK,10/16/18 19:15,2062320,OK,10/16/18 19:15,10794.19824,OK,10/16/18 19:15,9.474740028,OK,10/16/18 19:15,243.8911133,OK,10/16/18 19:15,13023307,OK,10/16/18 19:15,0.206133316,OK,10/16/18 19:15,65.62953186,OK,10/16/18 19:15,309.680542,OK,
10/16/18 19:30,15.18323803,OK,10/16/18 19:30,44.78501129,OK,10/16/18 19:30,1381406.375,OK,10/16/18 19:30,56.88763809,OK,10/16/18 19:30,41.70439911,OK,10/16/18 19:30,70.57899944,OK,10/16/18 19:30,537.4201355,OK,10/16/18 19:30,16576876.5,OK,10/16/18 19:30,2062349,OK,10/16/18 19:30,10794.25195,OK,10/16/18 19:30,9.650801659,OK,10/16/18 19:30,247.4669342,OK,10/16/18 19:30,13023371,OK,10/16/18 19:30,0.209164078,OK,10/16/18 19:30,65.41049194,OK,10/16/18 19:30,309.2666016,OK,
10/16/18 19:45,15.09685802,OK,10/16/18 19:45,44.24640656,OK,10/16/18 19:45,1381417.5,OK,10/16/18 19:45,56.9190979,OK,10/16/18 19:45,41.82223892,OK,10/16/18 19:45,70.13076457,OK,10/16/18 19:45,530.9568787,OK,10/16/18 19:45,16577010,OK,10/16/18 19:45,2062379,OK,10/16/18 19:45,10794.30566,OK,10/16/18 19:45,11.51315117,OK,10/16/18 19:45,288.8250122,OK,10/16/18 19:45,13023434,OK,10/16/18 19:45,0.244115997,OK,10/16/18 19:45,65.51056671,OK,10/16/18 19:45,309.3846741,OK,
10/16/18 20:00,15.6290493,OK,10/16/18 20:00,45.97441101,OK,10/16/18 20:00,1381428.75,OK,10/16/18 20:00,57.07005692,OK,10/16/18 20:00,41.44100571,OK,10/16/18 20:00,70.38570131,OK,10/16/18 20:00,551.6929321,OK,10/16/18 20:00,16577145,OK,10/16/18 20:00,2062409,OK,10/16/18 20:00,10794.35742,OK,10/16/18 20:00,6.91335392,OK,10/16/18 20:00,186.6309814,OK,10/16/18 20:00,13023495,OK,10/16/18 20:00,0.157751648,OK,10/16/18 20:00,65.17236328,OK,10/16/18 20:00,309.3403931,OK,
10/16/18 20:15,15.35718536,OK,10/16/18 20:15,44.89637375,OK,10/16/18 20:15,1381440,OK,10/16/18 20:15,57.01120758,OK,10/16/18 20:15,41.65402222,OK,10/16/18 20:15,69.95365328,OK,10/16/18 20:15,538.756485,OK,10/16/18 20:15,16577280,OK,10/16/18 20:15,2062441,OK,10/16/18 20:15,10794.41016,OK,10/16/18 20:15,9.058546066,OK,10/16/18 20:15,234.5981445,OK,10/16/18 20:15,13023558,OK,10/16/18 20:15,0.198280792,OK,10/16/18 20:15,65.58221436,OK,10/16/18 20:15,309.2446899,OK,
10/16/18 20:30,15.34544563,OK,10/16/18 20:30,45.17500305,OK,10/16/18 20:30,1381451.25,OK,10/16/18 20:30,56.87068176,OK,10/16/18 20:30,41.52523422,OK,10/16/18 20:30,70.41368852,OK,10/16/18 20:30,541.9053955,OK,10/16/18 20:30,16577415,OK,10/16/18 20:30,2062470,OK,10/16/18 20:30,10794.46191,OK,10/16/18 20:30,11.08206558,OK,10/16/18 20:30,289.8505859,OK,10/16/18 20:30,13023619,OK,10/16/18 20:30,0.244975967,OK,10/16/18 20:30,65.6781311,OK,10/16/18 20:30,309.2935791,OK,
10/16/18 20:45,15.03494549,OK,10/16/18 20:45,42.32509613,OK,10/16/18 20:45,1381462.375,OK,10/16/18 20:45,56.67610168,OK,10/16/18 20:45,41.64115524,OK,10/16/18 20:45,67.35745064,OK,10/16/18 20:45,507.9011536,OK,10/16/18 20:45,16577548.5,OK,10/16/18 20:45,2062499,OK,10/16/18 20:45,10794.51563,OK,10/16/18 20:45,9.689144135,OK,10/16/18 20:45,248.8295288,OK,10/16/18 20:45,13023682,OK,10/16/18 20:45,0.210301956,OK,10/16/18 20:45,65.76365662,OK,10/16/18 20:45,309.5582886,OK,
10/16/18 21:00,15.66238403,OK,10/16/18 21:00,43.94364929,OK,10/16/18 21:00,1381473.125,OK,10/16/18 21:00,57.55651855,OK,10/16/18 21:00,41.89413452,OK,10/16/18 21:00,67.14243983,OK,10/16/18 21:00,527.3237915,OK,10/16/18 21:00,16577677.5,OK,10/16/18 21:00,2062529,OK,10/16/18 21:00,10794.57031,OK,10/16/18 21:00,12.90428543,OK,10/16/18 21:00,329.0968933,OK,10/16/18 21:00,13023746,OK,10/16/18 21:00,0.278142487,OK,10/16/18 21:00,65.73509979,OK,10/16/18 21:00,309.2818298,OK,
10/16/18 21:15,16.01153946,OK,10/16/18 21:15,44.73016739,OK,10/16/18 21:15,1381484.125,OK,10/16/18 21:15,57.61818314,OK,10/16/18 21:15,41.60664368,OK,10/16/18 21:15,66.85141838,OK,10/16/18 21:15,536.7620087,OK,10/16/18 21:15,16577809.5,OK,10/16/18 21:15,2062554,OK,10/16/18 21:15,10794.62305,OK,10/16/18 21:15,8.107832909,OK,10/16/18 21:15,227.2429962,OK,10/16/18 21:15,13023809,OK,10/16/18 21:15,0.192073303,OK,10/16/18 21:15,65.25215149,OK,10/16/18 21:15,309.3564453,OK,
10/16/18 21:30,15.35151672,OK,10/16/18 21:30,41.5629921,OK,10/16/18 21:30,1381495.125,OK,10/16/18 21:30,57.07460022,OK,10/16/18 21:30,41.7230835,OK,10/16/18 21:30,64.78512543,OK,10/16/18 21:30,498.7559052,OK,10/16/18 21:30,16577941.5,OK,10/16/18 21:30,2062580,OK,10/16/18 21:30,10794.67578,OK,10/16/18 21:30,8.689128876,OK,10/16/18 21:30,226.0579224,OK,10/16/18 21:30,13023872,OK,10/16/18 21:30,0.191072495,OK,10/16/18 21:30,65.30567932,OK,10/16/18 21:30,309.3571777,OK,
10/16/18 21:45,15.56651497,OK,10/16/18 21:45,37.95491028,OK,10/16/18 21:45,1381505.125,OK,10/16/18 21:45,57.24297714,OK,10/16/18 21:45,41.67646408,OK,10/16/18 21:45,58.34491688,OK,10/16/18 21:45,455.4589233,OK,10/16/18 21:45,16578061.5,OK,10/16/18 21:45,2062603,OK,10/16/18 21:45,10794.72949,OK,10/16/18 21:45,11.4320507,OK,10/16/18 21:45,285.753418,OK,10/16/18 21:45,13023935,OK,10/16/18 21:45,0.241554855,OK,10/16/18 21:45,64.79958344,OK,10/16/18 21:45,308.6525269,OK,
10/16/18 22:00,16.01538467,OK,10/16/18 22:00,37.61488724,OK,10/16/18 22:00,1381514.625,OK,10/16/18 22:00,57.48303223,OK,10/16/18 22:00,41.46764374,OK,10/16/18 22:00,56.20161229,OK,10/16/18 22:00,451.3786469,OK,10/16/18 22:00,16578175.5,OK,10/16/18 22:00,2062626,OK,10/16/18 22:00,10794.7832,OK,10/16/18 22:00,9.089947701,OK,10/16/18 22:00,234.416275,OK,10/16/18 22:00,13023998,OK,10/16/18 22:00,0.198151123,OK,10/16/18 22:00,64.9717865,OK,10/16/18 22:00,308.8787231,OK,
10/16/18 22:15,15.64697838,OK,10/16/18 22:15,34.93660355,OK,10/16/18 22:15,1381523.625,OK,10/16/18 22:15,57.5030365,OK,10/16/18 22:15,41.85606003,OK,10/16/18 22:15,53.43226573,OK,10/16/18 22:15,419.2392426,OK,10/16/18 22:15,16578283.5,OK,10/16/18 22:15,2062649,OK,10/16/18 22:15,10794.83496,OK,10/16/18 22:15,7.551309586,OK,10/16/18 22:15,198.7015686,OK,10/16/18 22:15,13024060,OK,10/16/18 22:15,0.168011658,OK,10/16/18 22:15,63.5508194,OK,10/16/18 22:15,309.060791,OK,
10/16/18 22:30,15.65805149,OK,10/16/18 22:30,0,OK,10/16/18 22:30,1381524.25,OK,10/16/18 22:30,58.13066483,OK,10/16/18 22:30,42.47261047,OK,10/16/18 22:30,0,OK,10/16/18 22:30,0,OK,10/16/18 22:30,16578291,OK,10/16/18 22:30,2062671,OK,10/16/18 22:30,10794.88867,OK,10/16/18 22:30,7.04824543,OK,10/16/18 22:30,189.7988739,OK,10/16/18 22:30,13024123,OK,10/16/18 22:30,0.160424149,OK,10/16/18 22:30,65.3263855,OK,10/16/18 22:30,309.364502,OK,
10/16/18 22:45,15.44269085,OK,10/16/18 22:45,0,OK,10/16/18 22:45,1381524.25,OK,10/16/18 22:45,58.4349823,OK,10/16/18 22:45,42.99228668,OK,10/16/18 22:45,0,OK,10/16/18 22:45,0,OK,10/16/18 22:45,16578291,OK,10/16/18 22:45,2062693,OK,10/16/18 22:45,10794.94238,OK,10/16/18 22:45,9.761320114,OK,10/16/18 22:45,251.6260529,OK,10/16/18 22:45,13024187,OK,10/16/18 22:45,0.212675217,OK,10/16/18 22:45,65.51669312,OK,10/16/18 22:45,309.4926758,OK,
10/16/18 23:00,15.22151947,OK,10/16/18 23:00,0,OK,10/16/18 23:00,1381524.25,OK,10/16/18 23:00,58.55579376,OK,10/16/18 23:00,43.33427429,OK,10/16/18 23:00,0,OK,10/16/18 23:00,0,OK,10/16/18 23:00,16578291,OK,10/16/18 23:00,2062717,OK,10/16/18 23:00,10794.99414,OK,10/16/18 23:00,11.35629845,OK,10/16/18 23:00,282.9549866,OK,10/16/18 23:00,13024248,OK,10/16/18 23:00,0.239157562,OK,10/16/18 23:00,65.47920227,OK,10/16/18 23:00,309.342865,OK,
10/16/18 23:15,15.07264709,OK,10/16/18 23:15,0,OK,10/16/18 23:15,1381524.25,OK,10/16/18 23:15,58.70882797,OK,10/16/18 23:15,43.63618469,OK,10/16/18 23:15,0,OK,10/16/18 23:15,0,OK,10/16/18 23:15,16578291,OK,10/16/18 23:15,2062740,OK,10/16/18 23:15,10795.04688,OK,10/16/18 23:15,9.712604523,OK,10/16/18 23:15,248.6736603,OK,10/16/18 23:15,13024311,OK,10/16/18 23:15,0.210188416,OK,10/16/18 23:15,65.30065155,OK,10/16/18 23:15,309.2440186,OK,
10/16/18 23:30,14.89356422,OK,10/16/18 23:30,0,OK,10/16/18 23:30,1381524.25,OK,10/16/18 23:30,58.85173798,OK,10/16/18 23:30,43.95817566,OK,10/16/18 23:30,0,OK,10/16/18 23:30,0,OK,10/16/18 23:30,16578291,OK,10/16/18 23:30,2062765,OK,10/16/18 23:30,10795.10059,OK,10/16/18 23:30,11.07022476,OK,10/16/18 23:30,287.5141907,OK,10/16/18 23:30,13024374,OK,10/16/18 23:30,0.243023178,OK,10/16/18 23:30,65.21115112,OK,10/16/18 23:30,307.7445679,OK,
10/16/18 23:45,14.66802216,OK,10/16/18 23:45,0,OK,10/16/18 23:45,1381524.25,OK,10/16/18 23:45,58.94958878,OK,10/16/18 23:45,44.28157043,OK,10/16/18 23:45,0,OK,10/16/18 23:45,0,OK,10/16/18 23:45,16578291,OK,10/16/18 23:45,2062788,OK,10/16/18 23:45,10795.15234,OK,10/16/18 23:45,10.4052372,OK,10/16/18 23:45,263.0371094,OK,10/16/18 23:45,13024436,OK,10/16/18 23:45,0.222319366,OK,10/16/18 23:45,65.52729797,OK,10/16/18 23:45,309.3376465,OK,
10/17/18 0:00,14.47485352,OK,10/17/18 0:00,0,OK,10/17/18 0:00,1381524.25,OK,10/17/18 0:00,59.10421371,OK,10/17/18 0:00,44.6293602,OK,10/17/18 0:00,0,OK,10/17/18 0:00,0,OK,10/17/18 0:00,16578291,OK,10/17/18 0:00,2062812,OK,10/17/18 0:00,10795.20508,OK,10/17/18 0:00,10.86550522,OK,10/17/18 0:00,275.4719238,OK,10/17/18 0:00,13024498,OK,10/17/18 0:00,0.232821426,OK,10/17/18 0:00,65.71082306,OK,10/17/18 0:00,309.1796265,OK,
10/17/18 0:15,14.28916836,OK,10/17/18 0:15,0,OK,10/17/18 0:15,1381524.25,OK,10/17/18 0:15,59.3006897,OK,10/17/18 0:15,45.01152039,OK,10/17/18 0:15,0,OK,10/17/18 0:15,0,OK,10/17/18 0:15,16578291,OK,10/17/18 0:15,2062834,OK,10/17/18 0:15,10795.25977,OK,10/17/18 0:15,8.244934082,OK,10/17/18 0:15,216.0081329,OK,10/17/18 0:15,13024563,OK,10/17/18 0:15,0.182584274,OK,10/17/18 0:15,65.14274597,OK,10/17/18 0:15,309.0560608,OK,
10/17/18 0:30,14.08175468,OK,10/17/18 0:30,0,OK,10/17/18 0:30,1381524.25,OK,10/17/18 0:30,59.40973663,OK,10/17/18 0:30,45.32798386,OK,10/17/18 0:30,0,OK,10/17/18 0:30,0,OK,10/17/18 0:30,16578291,OK,10/17/18 0:30,2062854,OK,10/17/18 0:30,10795.3125,OK,10/17/18 0:30,8.648796082,OK,10/17/18 0:30,224.8127136,OK,10/17/18 0:30,13024625,OK,10/17/18 0:30,0.190029678,OK,10/17/18 0:30,65.06137848,OK,10/17/18 0:30,308.9544678,OK,
10/17/18 0:45,13.80307579,OK,10/17/18 0:45,0,OK,10/17/18 0:45,1381524.25,OK,10/17/18 0:45,59.51483154,OK,10/17/18 0:45,45.71175766,OK,10/17/18 0:45,0,OK,10/17/18 0:45,0,OK,10/17/18 0:45,16578291,OK,10/17/18 0:45,2062875,OK,10/17/18 0:45,10795.36426,OK,10/17/18 0:45,9.180107117,OK,10/17/18 0:45,236.6683655,OK,10/17/18 0:45,13024686,OK,10/17/18 0:45,0.200047623,OK,10/17/18 0:45,65.14321136,OK,10/17/18 0:45,309.1970215,OK,
10/17/18 1:00,13.64607525,OK,10/17/18 1:00,0,OK,10/17/18 1:00,1381524.25,OK,10/17/18 1:00,59.67596436,OK,10/17/18 1:00,46.02988815,OK,10/17/18 1:00,0,OK,10/17/18 1:00,0,OK,10/17/18 1:00,16578291,OK,10/17/18 1:00,2062894,OK,10/17/18 1:00,10795.41992,OK,10/17/18 1:00,10.6745224,OK,10/17/18 1:00,269.918335,OK,10/17/18 1:00,13024752,OK,10/17/18 1:00,0.228146667,OK,10/17/18 1:00,65.26863861,OK,10/17/18 1:00,309.0653076,OK,
10/17/18 1:15,13.36398983,OK,10/17/18 1:15,0,OK,10/17/18 1:15,1381524.25,OK,10/17/18 1:15,59.73114777,OK,10/17/18 1:15,46.36715698,OK,10/17/18 1:15,0,OK,10/17/18 1:15,0,OK,10/17/18 1:15,16578291,OK,10/17/18 1:15,2062914,OK,10/17/18 1:15,10795.47266,OK,10/17/18 1:15,8.797008514,OK,10/17/18 1:15,228.1567383,OK,10/17/18 1:15,13024814,OK,10/17/18 1:15,0.192854401,OK,10/17/18 1:15,65.10829163,OK,10/17/18 1:15,309.144104,OK,
10/17/18 1:30,13.13332748,OK,10/17/18 1:30,0,OK,10/17/18 1:30,1381524.25,OK,10/17/18 1:30,59.81370926,OK,10/17/18 1:30,46.68038177,OK,10/17/18 1:30,0,OK,10/17/18 1:30,0,OK,10/17/18 1:30,16578291,OK,10/17/18 1:30,2062933,OK,10/17/18 1:30,10795.52539,OK,10/17/18 1:30,9.814832687,OK,10/17/18 1:30,251.6877136,OK,10/17/18 1:30,13024877,OK,10/17/18 1:30,0.212749741,OK,10/17/18 1:30,64.98390198,OK,10/17/18 1:30,309.1539612,OK,
10/17/18 1:45,13.01862144,OK,10/17/18 1:45,0,OK,10/17/18 1:45,1381524.25,OK,10/17/18 1:45,60.00001144,OK,10/17/18 1:45,46.98138809,OK,10/17/18 1:45,0,OK,10/17/18 1:45,0,OK,10/17/18 1:45,16578291,OK,10/17/18 1:45,2062950,OK,10/17/18 1:45,10795.5791,OK,10/17/18 1:45,12.06578064,OK,10/17/18 1:45,302.3525696,OK,10/17/18 1:45,13024941,OK,10/17/18 1:45,0.255549454,OK,10/17/18 1:45,65.51559448,OK,10/17/18 1:45,309.2774048,OK,
10/17/18 2:00,12.82183456,OK,10/17/18 2:00,0,OK,10/17/18 2:00,1381524.25,OK,10/17/18 2:00,60.09030914,OK,10/17/18 2:00,47.26847839,OK,10/17/18 2:00,0,OK,10/17/18 2:00,0,OK,10/17/18 2:00,16578291,OK,10/17/18 2:00,2062967,OK,10/17/18 2:00,10795.63281,OK,10/17/18 2:00,7.798712254,OK,10/17/18 2:00,206.3200378,OK,10/17/18 2:00,13025004,OK,10/17/18 2:00,0.174390503,OK,10/17/18 2:00,65.27207947,OK,10/17/18 2:00,309.1350708,OK,
10/17/18 2:15,12.68680954,OK,10/17/18 2:15,0,OK,10/17/18 2:15,1381524.25,OK,10/17/18 2:15,60.24928284,OK,10/17/18 2:15,47.5624733,OK,10/17/18 2:15,0,OK,10/17/18 2:15,0,OK,10/17/18 2:15,16578291,OK,10/17/18 2:15,2062983,OK,10/17/18 2:15,10795.68457,OK,10/17/18 2:15,9.720407486,OK,10/17/18 2:15,248.7629547,OK,10/17/18 2:15,13025065,OK,10/17/18 2:15,0.210266098,OK,10/17/18 2:15,65.24688721,OK,10/17/18 2:15,309.1812744,OK,
10/17/18 2:30,12.44380951,OK,10/17/18 2:30,0,OK,10/17/18 2:30,1381524.25,OK,10/17/18 2:30,60.27304077,OK,10/17/18 2:30,47.82923126,OK,10/17/18 2:30,0,OK,10/17/18 2:30,0,OK,10/17/18 2:30,16578291,OK,10/17/18 2:30,2062999,OK,10/17/18 2:30,10795.73633,OK,10/17/18 2:30,9.490730286,OK,10/17/18 2:30,243.5726318,OK,10/17/18 2:30,13025127,OK,10/17/18 2:30,0.205882187,OK,10/17/18 2:30,65.17524719,OK,10/17/18 2:30,309.0222778,OK,
10/17/18 2:45,12.33135223,OK,10/17/18 2:45,0,OK,10/17/18 2:45,1381524.25,OK,10/17/18 2:45,60.45795822,OK,10/17/18 2:45,48.12660599,OK,10/17/18 2:45,0,OK,10/17/18 2:45,0,OK,10/17/18 2:45,16578291,OK,10/17/18 2:45,2063014,OK,10/17/18 2:45,10795.78906,OK,10/17/18 2:45,9.655925751,OK,10/17/18 2:45,247.3720398,OK,10/17/18 2:45,13025188,OK,10/17/18 2:45,0.209089432,OK,10/17/18 2:45,65.27153015,OK,10/17/18 2:45,309.0480347,OK,
10/17/18 3:00,12.2075634,OK,10/17/18 3:00,0,OK,10/17/18 3:00,1381524.25,OK,10/17/18 3:00,60.5766449,OK,10/17/18 3:00,48.36907959,OK,10/17/18 3:00,0,OK,10/17/18 3:00,0,OK,10/17/18 3:00,16578291,OK,10/17/18 3:00,2063033,OK,10/17/18 3:00,10795.83984,OK,10/17/18 3:00,8.332351685,OK,10/17/18 3:00,218.0818024,OK,10/17/18 3:00,13025249,OK,10/17/18 3:00,0.184333176,OK,10/17/18 3:00,65.24320984,OK,10/17/18 3:00,309.2633667,OK,
10/17/18 3:15,12.0343895,OK,10/17/18 3:15,0,OK,10/17/18 3:15,1381524.25,OK,10/17/18 3:15,60.63803101,OK,10/17/18 3:15,48.6036377,OK,10/17/18 3:15,0,OK,10/17/18 3:15,0,OK,10/17/18 3:15,16578291,OK,10/17/18 3:15,2063048,OK,10/17/18 3:15,10795.88965,OK,10/17/18 3:15,8.534378052,OK,10/17/18 3:15,230.2855835,OK,10/17/18 3:15,13025307,OK,10/17/18 3:15,0.194648895,OK,10/17/18 3:15,65.21322632,OK,10/17/18 3:15,309.0335083,OK,
10/17/18 3:30,11.79445744,OK,10/17/18 3:30,0,OK,10/17/18 3:30,1381524.25,OK,10/17/18 3:30,60.68428802,OK,10/17/18 3:30,48.88982773,OK,10/17/18 3:30,0,OK,10/17/18 3:30,0,OK,10/17/18 3:30,16578291,OK,10/17/18 3:30,2063064,OK,10/17/18 3:30,10795.93945,OK,10/17/18 3:30,9.482120514,OK,10/17/18 3:30,243.5339813,OK,10/17/18 3:30,13025367,OK,10/17/18 3:30,0.205845139,OK,10/17/18 3:30,65.27600098,OK,10/17/18 3:30,308.8900757,OK,
10/17/18 3:45,11.79802704,OK,10/17/18 3:45,0,OK,10/17/18 3:45,1381524.25,OK,10/17/18 3:45,60.8904686,OK,10/17/18 3:45,49.09243774,OK,10/17/18 3:45,0,OK,10/17/18 3:45,0,OK,10/17/18 3:45,16578291,OK,10/17/18 3:45,2063081,OK,10/17/18 3:45,10795.99121,OK,10/17/18 3:45,9.503950119,OK,10/17/18 3:45,243.9277039,OK,10/17/18 3:45,13025428,OK,10/17/18 3:45,0.206180618,OK,10/17/18 3:45,65.21417236,OK,10/17/18 3:45,309.1530762,OK,
