OSU_RTS.MDBUS_H1.355_HDT Time [SNAP],OSU_RTS.MDBUS_H1.355_HDT Value [SNAP],OSU_RTS.MDBUS_H1.355_HDT Status [SNAP],OSU_RTS.MDBUS_H1.355_HHF Time [SNAP],OSU_RTS.MDBUS_H1.355_HHF Value [SNAP],OSU_RTS.MDBUS_H1.355_HHF Status [SNAP],OSU_RTS.MDBUS_H1.355_HHT Time [SNAP],OSU_RTS.MDBUS_H1.355_HHT Value [SNAP],OSU_RTS.MDBUS_H1.355_HHT Status [SNAP],OSU_RTS.MDBUS_H1.355_HMT Time [SNAP],OSU_RTS.MDBUS_H1.355_HMT Value [SNAP],OSU_RTS.MDBUS_H1.355_HMT Status [SNAP],OSU_RTS.MDBUS_H1.355_HVF Time [SNAP],OSU_RTS.MDBUS_H1.355_HVF Value [SNAP],OSU_RTS.MDBUS_H1.355_HVF Status [SNAP],OSU_RTS.MDBUS_H1.355_HWRT Time [SNAP],OSU_RTS.MDBUS_H1.355_HWRT Value [SNAP],OSU_RTS.MDBUS_H1.355_HWRT Status [SNAP],OSU_RTS.MDBUS_H1.355_HWST Time [SNAP],OSU_RTS.MDBUS_H1.355_HWST Value [SNAP],OSU_RTS.MDBUS_H1.355_HWST Status [SNAP],Comments
10/19/18 14:15,2.903519154,OK,10/19/18 14:15,407.0425415,OK,10/19/18 14:15,32241.10938,OK,10/19/18 14:15,407.0425415,OK,10/19/18 14:15,282.4091962,OK,10/19/18 14:15,93.67628479,OK,10/19/18 14:15,96.57980347,OK,
10/19/18 14:30,2.143006325,OK,10/19/18 14:30,300.0651245,OK,10/19/18 14:30,32330.36328,OK,10/19/18 14:30,300.0651245,OK,10/19/18 14:30,281.9975018,OK,10/19/18 14:30,93.69777679,OK,10/19/18 14:30,95.84078217,OK,
10/19/18 14:45,2.441379786,OK,10/19/18 14:45,338.1167908,OK,10/19/18 14:45,32409.2793,OK,10/19/18 14:45,337.2976685,OK,10/19/18 14:45,279.0275205,OK,10/19/18 14:45,94.03167725,OK,10/19/18 14:45,96.47305298,OK,
10/19/18 15:00,3.08595705,OK,10/19/18 15:00,431.484375,OK,10/19/18 15:00,32492.7168,OK,10/19/18 15:00,431.484375,OK,10/19/18 15:00,281.8377655,OK,10/19/18 15:00,94.74996185,OK,10/19/18 15:00,97.83592224,OK,
10/19/18 15:15,2.704240561,OK,10/19/18 15:15,379.0997925,OK,10/19/18 15:15,32595.04492,OK,10/19/18 15:15,379.0997925,OK,10/19/18 15:15,282.2466604,OK,10/19/18 15:15,96.37626648,OK,10/19/18 15:15,99.08050537,OK,
10/19/18 15:30,2.538786173,OK,10/19/18 15:30,352.5723267,OK,10/19/18 15:30,32689.86914,OK,10/19/18 15:30,352.5723267,OK,10/19/18 15:30,280.0697614,OK,10/19/18 15:30,97.80471802,OK,10/19/18 15:30,100.3435059,OK,
10/19/18 15:45,2.315652847,OK,10/19/18 15:45,321.1712952,OK,10/19/18 15:45,32782.84766,OK,10/19/18 15:45,321.1712952,OK,10/19/18 15:45,279.7560833,OK,10/19/18 15:45,98.84228516,OK,10/19/18 15:45,101.1579437,OK,
10/19/18 16:00,2.432075024,OK,10/19/18 16:00,336.6132507,OK,10/19/18 16:00,32864.58594,OK,10/19/18 16:00,335.8045654,OK,10/19/18 16:00,279.1279132,OK,10/19/18 16:00,97.95594788,OK,10/19/18 16:00,100.3880234,OK,
10/19/18 16:15,2.648084641,OK,10/19/18 16:15,365.0088196,OK,10/19/18 16:15,32942.26172,OK,10/19/18 16:15,365.0088196,OK,10/19/18 16:15,278.0136982,OK,10/19/18 16:15,98.26546478,OK,10/19/18 16:15,100.9135513,OK,
10/19/18 16:30,3.050239563,OK,10/19/18 16:30,425.5679321,OK,10/19/18 16:30,33036.47266,OK,10/19/18 16:30,425.5679321,OK,10/19/18 16:30,281.4487604,OK,10/19/18 16:30,98.7183075,OK,10/19/18 16:30,101.7685394,OK,
10/19/18 16:45,2.142214298,OK,10/19/18 16:45,295.3414307,OK,10/19/18 16:45,33126.04688,OK,10/19/18 16:45,295.3414307,OK,10/19/18 16:45,278.2650704,OK,10/19/18 16:45,98.86519623,OK,10/19/18 16:45,101.0074158,OK,
10/19/18 17:00,2.717984915,OK,10/19/18 17:00,378.5946655,OK,10/19/18 17:00,33216.49609,OK,10/19/18 17:00,378.5946655,OK,10/19/18 17:00,280.8885604,OK,10/19/18 17:00,99.58053589,OK,10/19/18 17:00,102.2985229,OK,
10/19/18 17:15,3.129836321,OK,10/19/18 17:15,433.835083,OK,10/19/18 17:15,33328.50781,OK,10/19/18 17:15,433.835083,OK,10/19/18 17:15,279.4749904,OK,10/19/18 17:15,102.6483383,OK,10/19/18 17:15,105.7781677,OK,
10/19/18 17:30,2.393195629,OK,10/19/18 17:30,330.8547668,OK,10/19/18 17:30,33426.0625,OK,10/19/18 17:30,330.8547668,OK,10/19/18 17:30,279.1608891,OK,10/19/18 17:30,104.4544678,OK,10/19/18 17:30,106.8476715,OK,
10/19/18 17:45,2.176655769,OK,10/19/18 17:45,303.5867615,OK,10/19/18 17:45,33517.31641,OK,10/19/18 17:45,303.5867615,OK,10/19/18 17:45,281.3125272,OK,10/19/18 17:45,105.1027069,OK,10/19/18 17:45,107.2793655,OK,
10/19/18 18:00,2.796842813,OK,10/19/18 18:00,389.0916443,OK,10/19/18 18:00,33615.55078,OK,10/19/18 18:00,389.0916443,OK,10/19/18 18:00,280.65991,OK,10/19/18 18:00,105.4518127,OK,10/19/18 18:00,108.2486572,OK,
10/19/18 18:15,2.30847168,OK,10/19/18 18:15,318.9324646,OK,10/19/18 18:15,33708.04688,OK,10/19/18 18:15,320.0500183,OK,10/19/18 18:15,278.7539474,OK,10/19/18 18:15,106.4309082,OK,10/19/18 18:15,108.7393799,OK,
10/19/18 18:30,3.394485474,OK,10/19/18 18:30,467.9477844,OK,10/19/18 18:30,33810.66797,OK,10/19/18 18:30,467.9477844,OK,10/19/18 18:30,278.2939772,OK,10/19/18 18:30,107.6005707,OK,10/19/18 18:30,110.9950562,OK,
10/19/18 18:45,2.985368013,OK,10/19/18 18:45,412.5879517,OK,10/19/18 18:45,33916.44922,OK,10/19/18 18:45,412.5879517,OK,10/19/18 18:45,279.1302244,OK,10/19/18 18:45,110.0187149,OK,10/19/18 18:45,113.0040817,OK,
10/19/18 19:00,2.872093916,OK,10/19/18 19:00,396.7627563,OK,10/19/18 19:00,34008.71875,OK,10/19/18 19:00,396.7627563,OK,10/19/18 19:00,279.0343241,OK,10/19/18 19:00,110.4877243,OK,10/19/18 19:00,113.3598175,OK,
10/19/18 19:15,3.077739477,OK,10/19/18 19:15,427.3696899,OK,10/19/18 19:15,34108.49609,OK,10/19/18 19:15,427.6508179,OK,10/19/18 19:15,280.5176871,OK,10/19/18 19:15,110.8892365,OK,10/19/18 19:15,113.9669724,OK,
10/19/18 19:30,3.128555059,OK,10/19/18 19:30,431.9527588,OK,10/19/18 19:30,34213.58594,OK,10/19/18 19:30,431.9527588,OK,10/19/18 19:30,279.0535953,OK,10/19/18 19:30,112.8490143,OK,10/19/18 19:30,115.9775696,OK,
10/19/18 19:45,2.399101496,OK,10/19/18 19:45,329.4578857,OK,10/19/18 19:45,34320.22266,OK,10/19/18 19:45,329.4578857,OK,10/19/18 19:45,277.7665578,OK,10/19/18 19:45,116.7949371,OK,10/19/18 19:45,119.1940384,OK,
10/19/18 20:00,3.039670229,OK,10/19/18 20:00,420.569458,OK,10/19/18 20:00,34421.25,OK,10/19/18 20:00,420.569458,OK,10/19/18 20:00,280.3347081,OK,10/19/18 20:00,115.4207687,OK,10/19/18 20:00,118.460434,OK,
10/19/18 20:15,2.286227465,OK,10/19/18 20:15,312.2809143,OK,10/19/18 20:15,34524.51172,OK,10/19/18 20:15,312.2809143,OK,10/19/18 20:15,276.652473,OK,10/19/18 20:15,117.7934875,OK,10/19/18 20:15,120.0797119,OK,
10/19/18 20:30,3.121144056,OK,10/19/18 20:30,431.8500671,OK,10/19/18 20:30,34622.23828,OK,10/19/18 20:30,431.8500671,OK,10/19/18 20:30,279.9134432,OK,10/19/18 20:30,116.8084564,OK,10/19/18 20:30,119.9296036,OK,
10/19/18 20:45,2.590801001,OK,10/19/18 20:45,358.7736511,OK,10/19/18 20:45,34720.24219,OK,10/19/18 20:45,358.7736511,OK,10/19/18 20:45,280.2344132,OK,10/19/18 20:45,118.6060944,OK,10/19/18 20:45,121.1968994,OK,
10/19/18 21:00,4.033555984,OK,10/19/18 21:00,551.904541,OK,10/19/18 21:00,34826.32422,OK,10/19/18 21:00,551.904541,OK,10/19/18 21:00,276.9454477,OK,10/19/18 21:00,117.9648819,OK,10/19/18 21:00,121.998436,OK,
10/19/18 21:15,3.826582909,OK,10/19/18 21:15,528.1279907,OK,10/19/18 21:15,34943.70313,OK,10/19/18 21:15,528.1279907,OK,10/19/18 21:15,279.583391,OK,10/19/18 21:15,121.714859,OK,10/19/18 21:15,125.5414429,OK,
10/19/18 21:30,3.675698757,OK,10/19/18 21:30,506.7377319,OK,10/19/18 21:30,35058.04688,OK,10/19/18 21:30,506.7377319,OK,10/19/18 21:30,279.386154,OK,10/19/18 21:30,124.704895,OK,10/19/18 21:30,128.3805847,OK,
10/19/18 21:45,3.002596617,OK,10/19/18 21:45,409.0174561,OK,10/19/18 21:45,35173.70313,OK,10/19/18 21:45,409.0174561,OK,10/19/18 21:45,276.2875243,OK,10/19/18 21:45,129.055954,OK,10/19/18 21:45,132.058548,OK,
10/19/18 22:00,2.936545849,OK,10/19/18 22:00,400.5159607,OK,10/19/18 22:00,35277.68359,OK,10/19/18 22:00,400.9540405,OK,10/19/18 22:00,276.6094058,OK,10/19/18 22:00,128.8496246,OK,10/19/18 22:00,131.7861633,OK,
10/19/18 22:15,3.675900936,OK,10/19/18 22:15,500.9398804,OK,10/19/18 22:15,35388.32422,OK,10/19/18 22:15,500.9398804,OK,10/19/18 22:15,276.4136336,OK,10/19/18 22:15,128.5586548,OK,10/19/18 22:15,132.2345581,OK,
10/19/18 22:30,3.469038725,OK,10/19/18 22:30,477.0335693,OK,10/19/18 22:30,35491.15625,OK,10/19/18 22:30,477.0335693,OK,10/19/18 22:30,278.917004,OK,10/19/18 22:30,128.7464294,OK,10/19/18 22:30,132.2154541,OK,
10/19/18 22:45,2.445505142,OK,10/19/18 22:45,337.0213318,OK,10/19/18 22:45,35593.10156,OK,10/19/18 22:45,337.0213318,OK,10/19/18 22:45,279.6505148,OK,10/19/18 22:45,131.33078,OK,10/19/18 22:45,133.7762756,OK,
10/19/18 23:00,3.149479389,OK,10/19/18 23:00,432.293457,OK,10/19/18 23:00,35697.76172,OK,10/19/18 23:00,432.293457,OK,10/19/18 23:00,276.3555596,OK,10/19/18 23:00,129.9145508,OK,10/19/18 23:00,133.0640259,OK,
10/19/18 23:15,3.334757328,OK,10/19/18 23:15,456.4877319,OK,10/19/18 23:15,35798.79688,OK,10/19/18 23:15,456.4877319,OK,10/19/18 23:15,277.5865738,OK,10/19/18 23:15,128.0454102,OK,10/19/18 23:15,131.3801575,OK,
10/19/18 23:30,3.308863163,OK,10/19/18 23:30,454.6176758,OK,10/19/18 23:30,35901.09375,OK,10/19/18 23:30,454.6176758,OK,10/19/18 23:30,279.0592595,OK,10/19/18 23:30,128.5348969,OK,10/19/18 23:30,131.84375,OK,
10/19/18 23:45,2.696420193,OK,10/19/18 23:45,371.2273865,OK,10/19/18 23:45,36006.30469,OK,10/19/18 23:45,371.2273865,OK,10/19/18 23:45,279.3703985,OK,10/19/18 23:45,131.0789337,OK,10/19/18 23:45,133.7753601,OK,
10/20/18 0:00,2.967929125,OK,10/20/18 0:00,404.4753723,OK,10/20/18 0:00,36113.14063,OK,10/20/18 0:00,404.4753723,OK,10/20/18 0:00,276.480204,OK,10/20/18 0:00,129.9775391,OK,10/20/18 0:00,132.9454803,OK,
10/20/18 0:15,3.434686661,OK,10/20/18 0:15,471.1777649,OK,10/20/18 0:15,36219.19922,OK,10/20/18 0:15,471.1777649,OK,10/20/18 0:15,278.2532212,OK,10/20/18 0:15,128.8415527,OK,10/20/18 0:15,132.2762451,OK,
10/20/18 0:30,3.084571123,OK,10/20/18 0:30,424.5561218,OK,10/20/18 0:30,36325.04297,OK,10/20/18 0:30,424.5561218,OK,10/20/18 0:30,279.4519756,OK,10/20/18 0:30,129.3791809,OK,10/20/18 0:30,132.4637451,OK,
10/20/18 0:45,2.479543447,OK,10/20/18 0:45,338.0697632,OK,10/20/18 0:45,36428.55469,OK,10/20/18 0:45,338.107605,OK,10/20/18 0:45,276.694759,OK,10/20/18 0:45,131.621521,OK,10/20/18 0:45,134.1010742,OK,
10/20/18 1:00,2.602616787,OK,10/20/18 1:00,355.3483887,OK,10/20/18 1:00,36529.89844,OK,10/20/18 1:00,355.3483887,OK,10/20/18 1:00,276.9540741,OK,10/20/18 1:00,129.8386536,OK,10/20/18 1:00,132.4412689,OK,
10/20/18 1:15,3.238381386,OK,10/20/18 1:15,447.9928284,OK,10/20/18 1:15,36630.78516,OK,10/20/18 1:15,447.9928284,OK,10/20/18 1:15,280.5610799,OK,10/20/18 1:15,128.5592804,OK,10/20/18 1:15,131.7976532,OK,
10/20/18 1:30,2.480278015,OK,10/20/18 1:30,341.0698547,OK,10/20/18 1:30,36736.08203,OK,10/20/18 1:30,341.0698547,OK,10/20/18 1:30,279.0350728,OK,10/20/18 1:30,131.2311096,OK,10/20/18 1:30,133.7113953,OK,
10/20/18 1:45,2.622460604,OK,10/20/18 1:45,357.3622742,OK,10/20/18 1:45,36842.49609,OK,10/20/18 1:45,357.3622742,OK,10/20/18 1:45,276.4892211,OK,10/20/18 1:45,130.7692719,OK,10/20/18 1:45,133.3917236,OK,
10/20/18 2:00,3.366351128,OK,10/20/18 2:00,459.1798706,OK,10/20/18 2:00,36946.47266,OK,10/20/18 2:00,459.1798706,OK,10/20/18 2:00,276.6671543,OK,10/20/18 2:00,128.836731,OK,10/20/18 2:00,132.2030792,OK,
10/20/18 2:15,3.358048916,OK,10/20/18 2:15,462.3078918,OK,10/20/18 2:15,37047.30859,OK,10/20/18 2:15,463.8043518,OK,10/20/18 2:15,279.211769,OK,10/20/18 2:15,128.4812317,OK,10/20/18 2:15,131.8392792,OK,
10/20/18 2:30,2.416268826,OK,10/20/18 2:30,329.0470581,OK,10/20/18 2:30,37149.82813,OK,10/20/18 2:30,329.0470581,OK,10/20/18 2:30,276.2743079,OK,10/20/18 2:30,130.5444946,OK,10/20/18 2:30,132.9607544,OK,
10/20/18 2:45,3.184639454,OK,10/20/18 2:45,434.3097534,OK,10/20/18 2:45,37252.71484,OK,10/20/18 2:45,434.3097534,OK,10/20/18 2:45,276.6618808,OK,10/20/18 2:45,129.6417542,OK,10/20/18 2:45,132.8264008,OK,
10/20/18 3:00,3.789094687,OK,10/20/18 3:00,522.8129272,OK,10/20/18 3:00,37352.01953,OK,10/20/18 3:00,522.8129272,OK,10/20/18 3:00,279.7997365,OK,10/20/18 3:00,127.6137238,OK,10/20/18 3:00,131.4028168,OK,
10/20/18 3:15,3.021214962,OK,10/20/18 3:15,412.4151611,OK,10/20/18 3:15,37451.94922,OK,10/20/18 3:15,412.4151611,OK,10/20/18 3:15,279.1995617,OK,10/20/18 3:15,128.2700653,OK,10/20/18 3:15,131.2912903,OK,
10/20/18 3:30,2.589452744,OK,10/20/18 3:30,352.3027649,OK,10/20/18 3:30,37554.19922,OK,10/20/18 3:30,352.3027649,OK,10/20/18 3:30,275.9392101,OK,10/20/18 3:30,129.3737793,OK,10/20/18 3:30,131.9632263,OK,
10/20/18 3:45,3.030402184,OK,10/20/18 3:45,413.7520447,OK,10/20/18 3:45,37656.35156,OK,10/20/18 3:45,413.7520447,OK,10/20/18 3:45,276.8508169,OK,10/20/18 3:45,128.1291199,OK,10/20/18 3:45,131.1595306,OK,
10/20/18 4:00,3.296404839,OK,10/20/18 4:00,455.9249878,OK,10/20/18 4:00,37754.375,OK,10/20/18 4:00,455.9249878,OK,10/20/18 4:00,280.3595133,OK,10/20/18 4:00,126.6852264,OK,10/20/18 4:00,129.9816284,OK,
10/20/18 4:15,2.671780348,OK,10/20/18 4:15,367.7619019,OK,10/20/18 4:15,37857.03906,OK,10/20/18 4:15,367.7619019,OK,10/20/18 4:15,279.1103673,OK,10/20/18 4:15,128.529541,OK,10/20/18 4:15,131.2013245,OK,
10/20/18 4:30,2.28963542,OK,10/20/18 4:30,313.1921692,OK,10/20/18 4:30,37958.47656,OK,10/20/18 4:30,313.1921692,OK,10/20/18 4:30,277.3041462,OK,10/20/18 4:30,128.0914307,OK,10/20/18 4:30,130.3810577,OK,
10/20/18 4:45,2.847367287,OK,10/20/18 4:45,389.8980103,OK,10/20/18 4:45,38061.34375,OK,10/20/18 4:45,389.8980103,OK,10/20/18 4:45,277.5598805,OK,10/20/18 4:45,127.0206451,OK,10/20/18 4:45,129.8680115,OK,
10/20/18 5:00,3.298554897,OK,10/20/18 5:00,455.0789795,OK,10/20/18 5:00,38160.21484,OK,10/20/18 5:00,455.0789795,OK,10/20/18 5:00,279.7941374,OK,10/20/18 5:00,126.0646973,OK,10/20/18 5:00,129.3632507,OK,
10/20/18 5:15,2.470623493,OK,10/20/18 5:15,333.6625977,OK,10/20/18 5:15,38260.41797,OK,10/20/18 5:15,333.6625977,OK,10/20/18 5:15,279.1066237,OK,10/20/18 5:15,127.8311768,OK,10/20/18 5:15,130.3017883,OK,
10/20/18 5:30,2.361812115,OK,10/20/18 5:30,322.7383423,OK,10/20/18 5:30,38363.49609,OK,10/20/18 5:30,322.7383423,OK,10/20/18 5:30,276.9675184,OK,10/20/18 5:30,127.2972488,OK,10/20/18 5:30,129.6590576,OK,
10/20/18 5:45,3.706311703,OK,10/20/18 5:45,506.2384644,OK,10/20/18 5:45,38463.41797,OK,10/20/18 5:45,506.184021,OK,10/20/18 5:45,276.8212915,OK,10/20/18 5:45,125.122467,OK,10/20/18 5:45,128.8287811,OK,
10/20/18 6:00,3.300177813,OK,10/20/18 6:00,454.3796082,OK,10/20/18 6:00,38563.90234,OK,10/20/18 6:00,454.3796082,OK,10/20/18 6:00,279.0181128,OK,10/20/18 6:00,125.2581177,OK,10/20/18 6:00,128.5582886,OK,
10/20/18 6:15,2.662572861,OK,10/20/18 6:15,367.8235474,OK,10/20/18 6:15,38665.0625,OK,10/20/18 6:15,367.8840942,OK,10/20/18 6:15,280.0285497,OK,10/20/18 6:15,127.3333817,OK,10/20/18 6:15,129.9959564,OK,
10/20/18 6:30,3.226008892,OK,10/20/18 6:30,440.7341003,OK,10/20/18 6:30,38768.91016,OK,10/20/18 6:30,439.8875427,OK,10/20/18 6:30,276.9154666,OK,10/20/18 6:30,126.5324249,OK,10/20/18 6:30,129.7584229,OK,
10/20/18 6:45,2.90444088,OK,10/20/18 6:45,399.4087219,OK,10/20/18 6:45,38863.20703,OK,10/20/18 6:45,399.4087219,OK,10/20/18 6:45,278.6329814,OK,10/20/18 6:45,124.2889252,OK,10/20/18 6:45,127.1933594,OK,
10/20/18 7:00,3.294543743,OK,10/20/18 7:00,454.3556824,OK,10/20/18 7:00,38962.56641,OK,10/20/18 7:00,454.3556824,OK,10/20/18 7:00,279.453115,OK,10/20/18 7:00,124.3336563,OK,10/20/18 7:00,127.6282043,OK,
10/20/18 7:15,2.831693411,OK,10/20/18 7:15,387.1664734,OK,10/20/18 7:15,39066.01172,OK,10/20/18 7:15,387.1664734,OK,10/20/18 7:15,277.3501432,OK,10/20/18 7:15,126.5770569,OK,10/20/18 7:15,129.4087524,OK,
10/20/18 7:30,2.934103251,OK,10/20/18 7:30,400.81604,OK,10/20/18 7:30,39165.8125,OK,10/20/18 7:30,400.81604,OK,10/20/18 7:30,276.8118512,OK,10/20/18 7:30,125.2686157,OK,10/20/18 7:30,128.202713,OK,
10/20/18 7:45,3.330560684,OK,10/20/18 7:45,457.6227417,OK,10/20/18 7:45,39265.95703,OK,10/20/18 7:45,457.6227417,OK,10/20/18 7:45,278.480244,OK,10/20/18 7:45,123.8648605,OK,10/20/18 7:45,127.1954193,OK,
10/20/18 8:00,3.203716278,OK,10/20/18 8:00,441.8848572,OK,10/20/18 8:00,39363.76172,OK,10/20/18 8:00,441.8848572,OK,10/20/18 8:00,279.4663314,OK,10/20/18 8:00,123.7020874,OK,10/20/18 8:00,126.9058075,OK,
10/20/18 8:15,2.189529419,OK,10/20/18 8:15,302.4113464,OK,10/20/18 8:15,39460.18359,OK,10/20/18 8:15,302.4113464,OK,10/20/18 8:15,279.8297827,OK,10/20/18 8:15,125.1096954,OK,10/20/18 8:15,127.2992249,OK,
10/20/18 8:30,2.497869015,OK,10/20/18 8:30,341.4823608,OK,10/20/18 8:30,39557.53516,OK,10/20/18 8:30,341.4823608,OK,10/20/18 8:30,276.9730198,OK,10/20/18 8:30,123.6097641,OK,10/20/18 8:30,126.1076355,OK,
10/20/18 8:45,2.967977047,OK,10/20/18 8:45,406.5883179,OK,10/20/18 8:45,39648.28125,OK,10/20/18 8:45,406.5883179,OK,10/20/18 8:45,277.3858861,OK,10/20/18 8:45,120.6955338,OK,10/20/18 8:45,123.6635132,OK,
10/20/18 9:00,3.110233784,OK,10/20/18 9:00,429.6177063,OK,10/20/18 9:00,39745.60938,OK,10/20/18 9:00,428.8600769,OK,10/20/18 9:00,279.7206985,OK,10/20/18 9:00,121.0019073,OK,10/20/18 9:00,124.1121368,OK,
10/20/18 9:15,2.017990351,OK,10/20/18 9:15,278.2668762,OK,10/20/18 9:15,39842.17188,OK,10/20/18 9:15,278.2668762,OK,10/20/18 9:15,279.2328306,OK,10/20/18 9:15,121.9654999,OK,10/20/18 9:15,123.98349,OK,
10/20/18 9:30,2.244474411,OK,10/20/18 9:30,307.2426147,OK,10/20/18 9:30,39934.51172,OK,10/20/18 9:30,307.2426147,OK,10/20/18 9:30,277.0928139,OK,10/20/18 9:30,120.1436005,OK,10/20/18 9:30,122.3880768,OK,
10/20/18 9:45,2.712278128,OK,10/20/18 9:45,373.3354797,OK,10/20/18 9:45,40027.85547,OK,10/20/18 9:45,373.3354797,OK,10/20/18 9:45,278.5395225,OK,10/20/18 9:45,118.3535004,OK,10/20/18 9:45,121.0657806,OK,
10/20/18 10:00,2.492665291,OK,10/20/18 10:00,344.3294983,OK,10/20/18 10:00,40114,OK,10/20/18 10:00,344.3294983,OK,10/20/18 10:00,279.3998587,OK,10/20/18 10:00,116.5859375,OK,10/20/18 10:00,119.0786133,OK,
10/20/18 10:15,2.064646244,OK,10/20/18 10:15,282.505249,OK,10/20/18 10:15,40206.32813,OK,10/20/18 10:15,282.505249,OK,10/20/18 10:15,276.7670912,OK,10/20/18 10:15,117.1795731,OK,10/20/18 10:15,119.2442169,OK,
10/20/18 10:30,2.770425558,OK,10/20/18 10:30,383.8322449,OK,10/20/18 10:30,40304.44922,OK,10/20/18 10:30,383.8322449,OK,10/20/18 10:30,280.2282607,OK,10/20/18 10:30,116.3116302,OK,10/20/18 10:30,119.0820465,OK,
10/20/18 10:45,1.687476516,OK,10/20/18 10:45,232.9042816,OK,10/20/18 10:45,40381.32031,OK,10/20/18 10:45,233.1887512,OK,10/20/18 10:45,279.0234515,OK,10/20/18 10:45,115.2994232,OK,10/20/18 10:45,116.9868927,OK,
10/20/18 11:00,2.17300415,OK,10/20/18 11:00,301.1185303,OK,10/20/18 11:00,40471.19922,OK,10/20/18 11:00,301.1185303,OK,10/20/18 11:00,280.0069672,OK,10/20/18 11:00,112.7913361,OK,10/20/18 11:00,114.9643402,OK,
10/20/18 11:15,1.836968184,OK,10/20/18 11:15,253.8273163,OK,10/20/18 11:15,40542.96484,OK,10/20/18 11:15,253.8273163,OK,10/20/18 11:15,279.0653794,OK,10/20/18 11:15,108.9296646,OK,10/20/18 11:15,110.7666321,OK,
10/20/18 11:30,2.778560162,OK,10/20/18 11:30,384.5499573,OK,10/20/18 11:30,40619.46484,OK,10/20/18 11:30,384.5499573,OK,10/20/18 11:30,279.3223507,OK,10/20/18 11:30,107.1810303,OK,10/20/18 11:30,109.9595947,OK,
10/20/18 11:45,2.372884989,OK,10/20/18 11:45,327.4470825,OK,10/20/18 11:45,40731.28906,OK,10/20/18 11:45,327.4470825,OK,10/20/18 11:45,278.6773508,OK,10/20/18 11:45,110.130661,OK,10/20/18 11:45,112.5035553,OK,
10/20/18 12:00,2.811592579,OK,10/20/18 12:00,389.3721008,OK,10/20/18 12:00,40821.65625,OK,10/20/18 12:00,389.3721008,OK,10/20/18 12:00,279.7380491,OK,10/20/18 12:00,110.6846924,OK,10/20/18 12:00,113.4962845,OK,
10/20/18 12:15,2.841960192,OK,10/20/18 12:15,395.5265198,OK,10/20/18 12:15,40907.70703,OK,10/20/18 12:15,394.651123,OK,10/20/18 12:15,281.0095589,OK,10/20/18 12:15,108.9567337,OK,10/20/18 12:15,111.7986908,OK,
10/20/18 12:30,1.640041113,OK,10/20/18 12:30,226.1804657,OK,10/20/18 12:30,41000.39063,OK,10/20/18 12:30,226.1804657,OK,10/20/18 12:30,278.4350608,OK,10/20/18 12:30,109.7608795,OK,10/20/18 12:30,111.4009247,OK,
10/20/18 12:45,2.016813755,OK,10/20/18 12:45,281.7278748,OK,10/20/18 12:45,41065.32422,OK,10/20/18 12:45,281.7278748,OK,10/20/18 12:45,281.6957705,OK,10/20/18 12:45,104.5053558,OK,10/20/18 12:45,106.522171,OK,
10/20/18 13:00,2.676786661,OK,10/20/18 13:00,371.1805115,OK,10/20/18 13:00,41140.21875,OK,10/20/18 13:00,371.1805115,OK,10/20/18 13:00,279.498168,OK,10/20/18 13:00,101.6891632,OK,10/20/18 13:00,104.3659515,OK,
10/20/18 13:15,1.977702379,OK,10/20/18 13:15,273.9511719,OK,10/20/18 13:15,41220.32422,OK,10/20/18 13:15,273.9511719,OK,10/20/18 13:15,279.1997245,OK,10/20/18 13:15,101.3993301,OK,10/20/18 13:15,103.3770294,OK,
10/20/18 13:30,3.599206924,OK,10/20/18 13:30,500.682373,OK,10/20/18 13:30,41326.50391,OK,10/20/18 13:30,500.682373,OK,10/20/18 13:30,280.5534951,OK,10/20/18 13:30,103.340332,OK,10/20/18 13:30,106.9395447,OK,
10/20/18 13:45,1.794009328,OK,10/20/18 13:45,247.3802185,OK,10/20/18 13:45,41418.55469,OK,10/20/18 13:45,247.3802185,OK,10/20/18 13:45,278.5231485,OK,10/20/18 13:45,104.2041016,OK,10/20/18 13:45,105.9981155,OK,
10/20/18 14:00,1.96666503,OK,10/20/18 14:00,274.9906006,OK,10/20/18 14:00,41475.22266,OK,10/20/18 14:00,274.9906006,OK,10/20/18 14:00,281.9949302,OK,10/20/18 14:00,98.48375702,OK,10/20/18 14:00,100.4504242,OK,
10/20/18 14:15,2.745598078,OK,10/20/18 14:15,379.8063965,OK,10/20/18 14:15,41550.98828,OK,10/20/18 14:15,379.8063965,OK,10/20/18 14:15,278.9724413,OK,10/20/18 14:15,97.50936127,OK,10/20/18 14:15,100.2549591,OK,
10/20/18 14:30,3.554639101,OK,10/20/18 14:30,491.4311829,OK,10/20/18 14:30,41649.17969,OK,10/20/18 14:30,491.4311829,OK,10/20/18 14:30,278.7798593,OK,10/20/18 14:30,100.394455,OK,10/20/18 14:30,103.9490967,OK,
10/20/18 14:45,1.811027169,OK,10/20/18 14:45,250.3754883,OK,10/20/18 14:45,41721.84766,OK,10/20/18 14:45,250.3754883,OK,10/20/18 14:45,278.838617,OK,10/20/18 14:45,99.02198792,OK,10/20/18 14:45,100.8330231,OK,
10/20/18 15:00,2.4100492,OK,10/20/18 15:00,332.6297913,OK,10/20/18 15:00,41799.89844,OK,10/20/18 15:00,332.6297913,OK,10/20/18 15:00,278.4119483,OK,10/20/18 15:00,99.41837311,OK,10/20/18 15:00,101.8284149,OK,
