OSU_RTS.MDBUS_C1.375_CDT Time [SNAP],OSU_RTS.MDBUS_C1.375_CDT Value [SNAP],OSU_RTS.MDBUS_C1.375_CDT Status [SNAP],OSU_RTS.MDBUS_C1.375_CHF Time [SNAP],OSU_RTS.MDBUS_C1.375_CHF Value [SNAP],OSU_RTS.MDBUS_C1.375_CHF Status [SNAP],OSU_RTS.MDBUS_C1.375_CHT Time [SNAP],OSU_RTS.MDBUS_C1.375_CHT Value [SNAP],OSU_RTS.MDBUS_C1.375_CHT Status [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CRWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Time [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Value [SNAP],OSU_RTS.MDBUS_C1.375_CSWT Status [SNAP],OSU_RTS.MDBUS_C1.375_CVF Time [SNAP],OSU_RTS.MDBUS_C1.375_CVF Value [SNAP],OSU_RTS.MDBUS_C1.375_CVF Status [SNAP],OSU_RTS.MDBUS_C1.375_HF Time [SNAP],OSU_RTS.MDBUS_C1.375_HF Value [SNAP],OSU_RTS.MDBUS_C1.375_HF Status [SNAP],OSU_RTS.MDBUS_C1.375_HGT Time [SNAP],OSU_RTS.MDBUS_C1.375_HGT Value [SNAP],OSU_RTS.MDBUS_C1.375_HGT Status [SNAP],OSU_RTS.MDBUS_E1.375E_1A Time [SNAP],OSU_RTS.MDBUS_E1.375E_1A Value [SNAP],OSU_RTS.MDBUS_E1.375E_1A Status [SNAP],OSU_RTS.MDBUS_E1.375E_1B Time [SNAP],OSU_RTS.MDBUS_E1.375E_1B Value [SNAP],OSU_RTS.MDBUS_E1.375E_1B Status [SNAP],OSU_RTS.MDBUS_E1.375E_2A Time [SNAP],OSU_RTS.MDBUS_E1.375E_2A Value [SNAP],OSU_RTS.MDBUS_E1.375E_2A Status [SNAP],OSU_RTS.MDBUS_E1.375E_2B Time [SNAP],OSU_RTS.MDBUS_E1.375E_2B Value [SNAP],OSU_RTS.MDBUS_E1.375E_2B Status [SNAP],OSU_RTS.MDBUS_E1.375E_3A Time [SNAP],OSU_RTS.MDBUS_E1.375E_3A Value [SNAP],OSU_RTS.MDBUS_E1.375E_3A Status [SNAP],OSU_RTS.MDBUS_E1.375E_3B Time [SNAP],OSU_RTS.MDBUS_E1.375E_3B Value [SNAP],OSU_RTS.MDBUS_E1.375E_3B Status [SNAP],OSU_RTS.MDBUS_E1.375E_4A Time [SNAP],OSU_RTS.MDBUS_E1.375E_4A Value [SNAP],OSU_RTS.MDBUS_E1.375E_4A Status [SNAP],OSU_RTS.MDBUS_E1.375E_4B Time [SNAP],OSU_RTS.MDBUS_E1.375E_4B Value [SNAP],OSU_RTS.MDBUS_E1.375E_4B Status [SNAP],OSU_RTS.MDBUS_E1.375E_5C Time [SNAP],OSU_RTS.MDBUS_E1.375E_5C Value [SNAP],OSU_RTS.MDBUS_E1.375E_5C Status [SNAP],OSU_RTS.MDBUS_RT.375S_C Time [SNAP],OSU_RTS.MDBUS_RT.375S_C Value [SNAP],OSU_RTS.MDBUS_RT.375S_C Status [SNAP],OSU_RTS.MDBUS_RT.375S_CON Time [SNAP],OSU_RTS.MDBUS_RT.375S_CON Value [SNAP],OSU_RTS.MDBUS_RT.375S_CON Status [SNAP],OSU_RTS.MDBUS_RT.375S_DP Time [SNAP],OSU_RTS.MDBUS_RT.375S_DP Value [SNAP],OSU_RTS.MDBUS_RT.375S_DP Status [SNAP],OSU_RTS.MDBUS_RT.375S_HF Time [SNAP],OSU_RTS.MDBUS_RT.375S_HF Value [SNAP],OSU_RTS.MDBUS_RT.375S_HF Status [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.375S_HGT Status [SNAP],OSU_RTS.MDBUS_RT.375S_I Time [SNAP],OSU_RTS.MDBUS_RT.375S_I Value [SNAP],OSU_RTS.MDBUS_RT.375S_I Status [SNAP],OSU_RTS.MDBUS_RT.375S_P Time [SNAP],OSU_RTS.MDBUS_RT.375S_P Value [SNAP],OSU_RTS.MDBUS_RT.375S_P Status [SNAP],OSU_RTS.MDBUS_RT.375S_T Time [SNAP],OSU_RTS.MDBUS_RT.375S_T Value [SNAP],OSU_RTS.MDBUS_RT.375S_T Status [SNAP],Comments
10/19/18 3:30,10.9890089,OK,10/19/18 3:30,112.4393845,OK,10/19/18 3:30,46755952,OK,10/19/18 3:30,52.07790375,OK,10/19/18 3:30,41.08889008,OK,10/19/18 3:30,244.3505738,OK,10/19/18 3:30,1351.443329,OK,10/19/18 3:30,561071424,OK,10/19/18 3:30,10250866,OK,10/19/18 3:30,1130992,OK,10/19/18 3:30,7279235,OK,10/19/18 3:30,12763514,OK,10/19/18 3:30,18733909,OK,10/19/18 3:30,12860635,OK,10/19/18 3:30,17467503,OK,10/19/18 3:30,11616579,OK,10/19/18 3:30,786551,OK,10/19/18 3:30,394132.5938,OK,10/19/18 3:30,0,OK,10/19/18 3:30,71.46810913,OK,10/19/18 3:30,19992.02344,OK,10/19/18 3:30,509652384,OK,10/19/18 3:30,15.35389453,OK,10/19/18 3:30,174.9409332,OK,10/19/18 3:30,559.4381714,OK,
10/19/18 3:45,11.17913055,OK,10/19/18 3:45,132.3027344,OK,10/19/18 3:45,46755984,OK,10/19/18 3:45,52.0735817,OK,10/19/18 3:45,40.89445114,OK,10/19/18 3:45,282.4098799,OK,10/19/18 3:45,1587.801086,OK,10/19/18 3:45,561071808,OK,10/19/18 3:45,10250930,OK,10/19/18 3:45,1130998,OK,10/19/18 3:45,7279286,OK,10/19/18 3:45,12763602,OK,10/19/18 3:45,18734049,OK,10/19/18 3:45,12860710,OK,10/19/18 3:45,17467629,OK,10/19/18 3:45,11616643,OK,10/19/18 3:45,786557,OK,10/19/18 3:45,394135.875,OK,10/19/18 3:45,0,OK,10/19/18 3:45,66.13596344,OK,10/19/18 3:45,18441.62305,OK,10/19/18 3:45,509656672,OK,10/19/18 3:45,14.16592969,OK,10/19/18 3:45,174.5300903,OK,10/19/18 3:45,558.9094849,OK,
10/19/18 4:00,10.82705879,OK,10/19/18 4:00,131.0767365,OK,10/19/18 4:00,46756016,OK,10/19/18 4:00,51.75210571,OK,10/19/18 4:00,40.92504883,OK,10/19/18 4:00,290.594679,OK,10/19/18 4:00,1576.881226,OK,10/19/18 4:00,561072192,OK,10/19/18 4:00,10250992,OK,10/19/18 4:00,1131004,OK,10/19/18 4:00,7279337,OK,10/19/18 4:00,12763690,OK,10/19/18 4:00,18734188,OK,10/19/18 4:00,12860786,OK,10/19/18 4:00,17467754,OK,10/19/18 4:00,11616707,OK,10/19/18 4:00,786562,OK,10/19/18 4:00,394139.2813,OK,10/19/18 4:00,0,OK,10/19/18 4:00,72.12541199,OK,10/19/18 4:00,22823.95117,OK,10/19/18 4:00,509661056,OK,10/19/18 4:00,17.53180078,OK,10/19/18 4:00,173.0167999,OK,10/19/18 4:00,558.7076416,OK,
10/19/18 4:15,11.25363731,OK,10/19/18 4:15,120.8437805,OK,10/19/18 4:15,46756044,OK,10/19/18 4:15,52.12930298,OK,10/19/18 4:15,40.87566376,OK,10/19/18 4:15,257.8256642,OK,10/19/18 4:15,1450.667084,OK,10/19/18 4:15,561072528,OK,10/19/18 4:15,10251056,OK,10/19/18 4:15,1131009,OK,10/19/18 4:15,7279387,OK,10/19/18 4:15,12763777,OK,10/19/18 4:15,18734328,OK,10/19/18 4:15,12860860,OK,10/19/18 4:15,17467879,OK,10/19/18 4:15,11616770,OK,10/19/18 4:15,786568,OK,10/19/18 4:15,394142.5625,OK,10/19/18 4:15,0,OK,10/19/18 4:15,59.8634491,OK,10/19/18 4:15,16497.05469,OK,10/19/18 4:15,509665344,OK,10/19/18 4:15,12.67895605,OK,10/19/18 4:15,175.8580475,OK,10/19/18 4:15,557.7855835,OK,
10/19/18 4:30,11.13268948,OK,10/19/18 4:30,129.0723724,OK,10/19/18 4:30,46756076,OK,10/19/18 4:30,52.03388214,OK,10/19/18 4:30,40.90109253,OK,10/19/18 4:30,276.3892842,OK,10/19/18 4:30,1556.960815,OK,10/19/18 4:30,561072912,OK,10/19/18 4:30,10251118,OK,10/19/18 4:30,1131015,OK,10/19/18 4:30,7279439,OK,10/19/18 4:30,12763864,OK,10/19/18 4:30,18734467,OK,10/19/18 4:30,12860936,OK,10/19/18 4:30,17468003,OK,10/19/18 4:30,11616833,OK,10/19/18 4:30,786575,OK,10/19/18 4:30,394146,OK,10/19/18 4:30,0,OK,10/19/18 4:30,57.60554504,OK,10/19/18 4:30,14070.68164,OK,10/19/18 4:30,509669824,OK,10/19/18 4:30,10.80978516,OK,10/19/18 4:30,173.6212921,OK,10/19/18 4:30,558.4541016,OK,
10/19/18 4:45,11.29354286,OK,10/19/18 4:45,120.7870865,OK,10/19/18 4:45,46756108,OK,10/19/18 4:45,52.16286469,OK,10/19/18 4:45,40.86932373,OK,10/19/18 4:45,256.5722212,OK,10/19/18 4:45,1452.244537,OK,10/19/18 4:45,561073296,OK,10/19/18 4:45,10251183,OK,10/19/18 4:45,1131021,OK,10/19/18 4:45,7279491,OK,10/19/18 4:45,12763950,OK,10/19/18 4:45,18734606,OK,10/19/18 4:45,12861009,OK,10/19/18 4:45,17468126,OK,10/19/18 4:45,11616898,OK,10/19/18 4:45,786582,OK,10/19/18 4:45,394149.3438,OK,10/19/18 4:45,0,OK,10/19/18 4:45,75.77905273,OK,10/19/18 4:45,22645.83594,OK,10/19/18 4:45,509674176,OK,10/19/18 4:45,17.3932207,OK,10/19/18 4:45,172.3013763,OK,10/19/18 4:45,558.8666992,OK,
10/19/18 5:00,10.94279289,OK,10/19/18 5:00,125.6164017,OK,10/19/18 5:00,46756140,OK,10/19/18 5:00,51.79579163,OK,10/19/18 5:00,40.85299683,OK,10/19/18 5:00,273.8115308,OK,10/19/18 5:00,1507.077759,OK,10/19/18 5:00,561073680,OK,10/19/18 5:00,10251249,OK,10/19/18 5:00,1131027,OK,10/19/18 5:00,7279542,OK,10/19/18 5:00,12764038,OK,10/19/18 5:00,18734749,OK,10/19/18 5:00,12861081,OK,10/19/18 5:00,17468256,OK,10/19/18 5:00,11616963,OK,10/19/18 5:00,786590,OK,10/19/18 5:00,394152.5625,OK,10/19/18 5:00,0,OK,10/19/18 5:00,60.97401047,OK,10/19/18 5:00,17462.6543,OK,10/19/18 5:00,509678336,OK,10/19/18 5:00,13.41314453,OK,10/19/18 5:00,174.2940216,OK,10/19/18 5:00,559.0218506,OK,
10/19/18 5:15,11.35443306,OK,10/19/18 5:15,123.3396378,OK,10/19/18 5:15,46756172,OK,10/19/18 5:15,52.19045258,OK,10/19/18 5:15,40.83602142,OK,10/19/18 5:15,262.3334692,OK,10/19/18 5:15,1491.515259,OK,10/19/18 5:15,561074064,OK,10/19/18 5:15,10251314,OK,10/19/18 5:15,1131035,OK,10/19/18 5:15,7279597,OK,10/19/18 5:15,12764124,OK,10/19/18 5:15,18734893,OK,10/19/18 5:15,12861156,OK,10/19/18 5:15,17468384,OK,10/19/18 5:15,11617033,OK,10/19/18 5:15,786598,OK,10/19/18 5:15,394155.8438,OK,10/19/18 5:15,0,OK,10/19/18 5:15,47.67469788,OK,10/19/18 5:15,11663.0166,OK,10/19/18 5:15,509682624,OK,10/19/18 5:15,8.958495117,OK,10/19/18 5:15,175.2642365,OK,10/19/18 5:15,559.1317139,OK,
10/19/18 5:30,11.41490459,OK,10/19/18 5:30,123.3666916,OK,10/19/18 5:30,46756204,OK,10/19/18 5:30,52.20426178,OK,10/19/18 5:30,40.78935623,OK,10/19/18 5:30,260.0724702,OK,10/19/18 5:30,1482.127808,OK,10/19/18 5:30,561074448,OK,10/19/18 5:30,10251385,OK,10/19/18 5:30,1131044,OK,10/19/18 5:30,7279650,OK,10/19/18 5:30,12764214,OK,10/19/18 5:30,18735039,OK,10/19/18 5:30,12861235,OK,10/19/18 5:30,17468513,OK,10/19/18 5:30,11617103,OK,10/19/18 5:30,786604,OK,10/19/18 5:30,394159.1563,OK,10/19/18 5:30,0,OK,10/19/18 5:30,56.76322556,OK,10/19/18 5:30,16931.53906,OK,10/19/18 5:30,509686944,OK,10/19/18 5:30,13.00293945,OK,10/19/18 5:30,173.447998,OK,10/19/18 5:30,559.3361816,OK,
10/19/18 5:45,11.33794689,OK,10/19/18 5:45,140.4445953,OK,10/19/18 5:45,46756236,OK,10/19/18 5:45,52.18253326,OK,10/19/18 5:45,40.84458542,OK,10/19/18 5:45,296.8823373,OK,10/19/18 5:45,1686.2146,OK,10/19/18 5:45,561074832,OK,10/19/18 5:45,10251456,OK,10/19/18 5:45,1131053,OK,10/19/18 5:45,7279704,OK,10/19/18 5:45,12764304,OK,10/19/18 5:45,18735186,OK,10/19/18 5:45,12861321,OK,10/19/18 5:45,17468642,OK,10/19/18 5:45,11617172,OK,10/19/18 5:45,786612,OK,10/19/18 5:45,394162.375,OK,10/19/18 5:45,0,OK,10/19/18 5:45,62.96482086,OK,10/19/18 5:45,16450.82617,OK,10/19/18 5:45,509691136,OK,10/19/18 5:45,12.63327441,OK,10/19/18 5:45,175.1012421,OK,10/19/18 5:45,559.6582031,OK,
10/19/18 6:00,11.3753643,OK,10/19/18 6:00,128.9017334,OK,10/19/18 6:00,46756272,OK,10/19/18 6:00,52.26669693,OK,10/19/18 6:00,40.89133453,OK,10/19/18 6:00,273.3097955,OK,10/19/18 6:00,1549.945679,OK,10/19/18 6:00,561075264,OK,10/19/18 6:00,10251527,OK,10/19/18 6:00,1131062,OK,10/19/18 6:00,7279761,OK,10/19/18 6:00,12764395,OK,10/19/18 6:00,18735333,OK,10/19/18 6:00,12861415,OK,10/19/18 6:00,17468772,OK,10/19/18 6:00,11617243,OK,10/19/18 6:00,786621,OK,10/19/18 6:00,394165.6563,OK,10/19/18 6:00,0,OK,10/19/18 6:00,55.99697113,OK,10/19/18 6:00,14248.46191,OK,10/19/18 6:00,509695424,OK,10/19/18 6:00,10.94006543,OK,10/19/18 6:00,174.2616119,OK,10/19/18 6:00,559.9657593,OK,
10/19/18 6:15,11.71467972,OK,10/19/18 6:15,135.9407806,OK,10/19/18 6:15,46756304,OK,10/19/18 6:15,52.50534821,OK,10/19/18 6:15,40.79066849,OK,10/19/18 6:15,276.3382741,OK,10/19/18 6:15,1635.52533,OK,10/19/18 6:15,561075648,OK,10/19/18 6:15,10251599,OK,10/19/18 6:15,1131071,OK,10/19/18 6:15,7279817,OK,10/19/18 6:15,12764486,OK,10/19/18 6:15,18735480,OK,10/19/18 6:15,12861506,OK,10/19/18 6:15,17468903,OK,10/19/18 6:15,11617316,OK,10/19/18 6:15,786627,OK,10/19/18 6:15,394168.9375,OK,10/19/18 6:15,0,OK,10/19/18 6:15,59.95094299,OK,10/19/18 6:15,17461.43164,OK,10/19/18 6:15,509699680,OK,10/19/18 6:15,13.40622168,OK,10/19/18 6:15,173.6322479,OK,10/19/18 6:15,560.0262451,OK,
10/19/18 6:30,11.29027939,OK,10/19/18 6:30,134.5308533,OK,10/19/18 6:30,46756340,OK,10/19/18 6:30,52.18536377,OK,10/19/18 6:30,40.89508057,OK,10/19/18 6:30,286.6259147,OK,10/19/18 6:30,1621.639526,OK,10/19/18 6:30,561076032,OK,10/19/18 6:30,10251671,OK,10/19/18 6:30,1131080,OK,10/19/18 6:30,7279873,OK,10/19/18 6:30,12764577,OK,10/19/18 6:30,18735629,OK,10/19/18 6:30,12861597,OK,10/19/18 6:30,17469031,OK,10/19/18 6:30,11617390,OK,10/19/18 6:30,786633,OK,10/19/18 6:30,394172.1875,OK,10/19/18 6:30,0,OK,10/19/18 6:30,67.85825348,OK,10/19/18 6:30,17906.78711,OK,10/19/18 6:30,509703904,OK,10/19/18 6:30,13.74625684,OK,10/19/18 6:30,174.3898773,OK,10/19/18 6:30,560.477417,OK,
10/19/18 6:45,11.59966278,OK,10/19/18 6:45,143.7682495,OK,10/19/18 6:45,46756372,OK,10/19/18 6:45,52.40335846,OK,10/19/18 6:45,40.80369568,OK,10/19/18 6:45,295.3670075,OK,10/19/18 6:45,1717.815674,OK,10/19/18 6:45,561076464,OK,10/19/18 6:45,10251749,OK,10/19/18 6:45,1131089,OK,10/19/18 6:45,7279932,OK,10/19/18 6:45,12764668,OK,10/19/18 6:45,18735780,OK,10/19/18 6:45,12861688,OK,10/19/18 6:45,17469160,OK,10/19/18 6:45,11617465,OK,10/19/18 6:45,786639,OK,10/19/18 6:45,394175.25,OK,10/19/18 6:45,0,OK,10/19/18 6:45,62.43901825,OK,10/19/18 6:45,17306.53516,OK,10/19/18 6:45,509707904,OK,10/19/18 6:45,13.28518457,OK,10/19/18 6:45,177.3335114,OK,10/19/18 6:45,561.0106201,OK,
10/19/18 7:00,12.06984043,OK,10/19/18 7:00,150.3933258,OK,10/19/18 7:00,46756408,OK,10/19/18 7:00,52.87617493,OK,10/19/18 7:00,40.80633545,OK,10/19/18 7:00,296.8560998,OK,10/19/18 7:00,1804.42804,OK,10/19/18 7:00,561076896,OK,10/19/18 7:00,10251830,OK,10/19/18 7:00,1131098,OK,10/19/18 7:00,7279994,OK,10/19/18 7:00,12764760,OK,10/19/18 7:00,18735931,OK,10/19/18 7:00,12861777,OK,10/19/18 7:00,17469287,OK,10/19/18 7:00,11617542,OK,10/19/18 7:00,786646,OK,10/19/18 7:00,394178.5938,OK,10/19/18 7:00,0,OK,10/19/18 7:00,60.7531395,OK,10/19/18 7:00,14876.03027,OK,10/19/18 7:00,509712256,OK,10/19/18 7:00,11.4154082,OK,10/19/18 7:00,173.7694397,OK,10/19/18 7:00,561.3366089,OK,
10/19/18 7:15,11.42396355,OK,10/19/18 7:15,135.3640137,OK,10/19/18 7:15,46756444,OK,10/19/18 7:15,52.38508987,OK,10/19/18 7:15,40.96112823,OK,10/19/18 7:15,286.4421871,OK,10/19/18 7:15,1621.875183,OK,10/19/18 7:15,561077328,OK,10/19/18 7:15,10251913,OK,10/19/18 7:15,1131107,OK,10/19/18 7:15,7280055,OK,10/19/18 7:15,12764852,OK,10/19/18 7:15,18736084,OK,10/19/18 7:15,12861866,OK,10/19/18 7:15,17469415,OK,10/19/18 7:15,11617621,OK,10/19/18 7:15,786653,OK,10/19/18 7:15,394181.75,OK,10/19/18 7:15,0,OK,10/19/18 7:15,59.85092926,OK,10/19/18 7:15,15695.37207,OK,10/19/18 7:15,509716384,OK,10/19/18 7:15,12.0444707,OK,10/19/18 7:15,176.4346924,OK,10/19/18 7:15,561.6661377,OK,
10/19/18 7:30,11.81727886,OK,10/19/18 7:30,141.6251068,OK,10/19/18 7:30,46756480,OK,10/19/18 7:30,52.72434998,OK,10/19/18 7:30,40.90707016,OK,10/19/18 7:30,286.0844651,OK,10/19/18 7:30,1699.09552,OK,10/19/18 7:30,561077760,OK,10/19/18 7:30,10251996,OK,10/19/18 7:30,1131116,OK,10/19/18 7:30,7280123,OK,10/19/18 7:30,12764945,OK,10/19/18 7:30,18736237,OK,10/19/18 7:30,12861957,OK,10/19/18 7:30,17469544,OK,10/19/18 7:30,11617702,OK,10/19/18 7:30,786659,OK,10/19/18 7:30,394185.0313,OK,10/19/18 7:30,0,OK,10/19/18 7:30,56.71992493,OK,10/19/18 7:30,15784.12305,OK,10/19/18 7:30,509720672,OK,10/19/18 7:30,12.11006934,OK,10/19/18 7:30,173.2812042,OK,10/19/18 7:30,561.6894531,OK,
10/19/18 7:45,11.51773262,OK,10/19/18 7:45,152.5494385,OK,10/19/18 7:45,46756520,OK,10/19/18 7:45,52.43920898,OK,10/19/18 7:45,40.92147827,OK,10/19/18 7:45,315.6528299,OK,10/19/18 7:45,1832.483826,OK,10/19/18 7:45,561078240,OK,10/19/18 7:45,10252082,OK,10/19/18 7:45,1131125,OK,10/19/18 7:45,7280191,OK,10/19/18 7:45,12765038,OK,10/19/18 7:45,18736386,OK,10/19/18 7:45,12862052,OK,10/19/18 7:45,17469675,OK,10/19/18 7:45,11617786,OK,10/19/18 7:45,786666,OK,10/19/18 7:45,394188.0938,OK,10/19/18 7:45,0,OK,10/19/18 7:45,60.78146362,OK,10/19/18 7:45,16700.76758,OK,10/19/18 7:45,509724672,OK,10/19/18 7:45,12.81429199,OK,10/19/18 7:45,173.656311,OK,10/19/18 7:45,561.5606689,OK,
10/19/18 8:00,11.77715397,OK,10/19/18 8:00,144.7597198,OK,10/19/18 8:00,46756552,OK,10/19/18 8:00,52.70482635,OK,10/19/18 8:00,40.92767334,OK,10/19/18 8:00,294.1174382,OK,10/19/18 8:00,1743.320801,OK,10/19/18 8:00,561078624,OK,10/19/18 8:00,10252169,OK,10/19/18 8:00,1131134,OK,10/19/18 8:00,7280263,OK,10/19/18 8:00,12765131,OK,10/19/18 8:00,18736542,OK,10/19/18 8:00,12862143,OK,10/19/18 8:00,17469807,OK,10/19/18 8:00,11617869,OK,10/19/18 8:00,786673,OK,10/19/18 8:00,394191.0625,OK,10/19/18 8:00,0,OK,10/19/18 8:00,61.43427277,OK,10/19/18 8:00,16165.61133,OK,10/19/18 8:00,509728544,OK,10/19/18 8:00,12.40629102,OK,10/19/18 8:00,177.127243,OK,10/19/18 8:00,561.5825195,OK,
10/19/18 8:15,11.51723957,OK,10/19/18 8:15,144.3381805,OK,10/19/18 8:15,46756592,OK,10/19/18 8:15,52.44491196,OK,10/19/18 8:15,40.92767334,OK,10/19/18 8:15,301.781361,OK,10/19/18 8:15,1744.047546,OK,10/19/18 8:15,561079104,OK,10/19/18 8:15,10252259,OK,10/19/18 8:15,1131143,OK,10/19/18 8:15,7280337,OK,10/19/18 8:15,12765225,OK,10/19/18 8:15,18736701,OK,10/19/18 8:15,12862239,OK,10/19/18 8:15,17469939,OK,10/19/18 8:15,11617954,OK,10/19/18 8:15,786680,OK,10/19/18 8:15,394193.875,OK,10/19/18 8:15,0,OK,10/19/18 8:15,56.91502762,OK,10/19/18 8:15,15994.89551,OK,10/19/18 8:15,509732192,OK,10/19/18 8:15,12.27808496,OK,10/19/18 8:15,177.3021698,OK,10/19/18 8:15,561.0661011,OK,
10/19/18 8:30,11.62953472,OK,10/19/18 8:30,148.1958618,OK,10/19/18 8:30,46756632,OK,10/19/18 8:30,52.55432892,OK,10/19/18 8:30,40.92479324,OK,10/19/18 8:30,304.5510128,OK,10/19/18 8:30,1781.284058,OK,10/19/18 8:30,561079584,OK,10/19/18 8:30,10252348,OK,10/19/18 8:30,1131152,OK,10/19/18 8:30,7280409,OK,10/19/18 8:30,12765319,OK,10/19/18 8:30,18736860,OK,10/19/18 8:30,12862332,OK,10/19/18 8:30,17470068,OK,10/19/18 8:30,11618040,OK,10/19/18 8:30,786687,OK,10/19/18 8:30,394196.9375,OK,10/19/18 8:30,0,OK,10/19/18 8:30,49.41541672,OK,10/19/18 8:30,13149.09766,OK,10/19/18 8:30,509736192,OK,10/19/18 8:30,10.09129785,OK,10/19/18 8:30,173.2531891,OK,10/19/18 8:30,560.9604492,OK,
10/19/18 8:45,11.56959152,OK,10/19/18 8:45,149.7800751,OK,10/19/18 8:45,46756668,OK,10/19/18 8:45,52.40942001,OK,10/19/18 8:45,40.83982849,OK,10/19/18 8:45,308.5058119,OK,10/19/18 8:45,1802.350525,OK,10/19/18 8:45,561080016,OK,10/19/18 8:45,10252438,OK,10/19/18 8:45,1131160,OK,10/19/18 8:45,7280482,OK,10/19/18 8:45,12765412,OK,10/19/18 8:45,18737022,OK,10/19/18 8:45,12862426,OK,10/19/18 8:45,17470198,OK,10/19/18 8:45,11618128,OK,10/19/18 8:45,786694,OK,10/19/18 8:45,394199.8438,OK,10/19/18 8:45,0,OK,10/19/18 8:45,58.0226593,OK,10/19/18 8:45,17559.86914,OK,10/19/18 8:45,509739968,OK,10/19/18 8:45,13.48023535,OK,10/19/18 8:45,176.3752594,OK,10/19/18 8:45,560.7442627,OK,
10/19/18 9:00,11.76584435,OK,10/19/18 9:00,148.1541138,OK,10/19/18 9:00,46756708,OK,10/19/18 9:00,52.67708969,OK,10/19/18 9:00,40.91124725,OK,10/19/18 9:00,301.0950843,OK,10/19/18 9:00,1773.881104,OK,10/19/18 9:00,561080496,OK,10/19/18 9:00,10252528,OK,10/19/18 9:00,1131169,OK,10/19/18 9:00,7280553,OK,10/19/18 9:00,12765506,OK,10/19/18 9:00,18737182,OK,10/19/18 9:00,12862517,OK,10/19/18 9:00,17470329,OK,10/19/18 9:00,11618216,OK,10/19/18 9:00,786702,OK,10/19/18 9:00,394202.8125,OK,10/19/18 9:00,0,OK,10/19/18 9:00,53.33037567,OK,10/19/18 9:00,15749.05566,OK,10/19/18 9:00,509743840,OK,10/19/18 9:00,12.09147949,OK,10/19/18 9:00,176.0835114,OK,10/19/18 9:00,560.4139404,OK,
10/19/18 9:15,11.76183891,OK,10/19/18 9:15,153.0985107,OK,10/19/18 9:15,46756748,OK,10/19/18 9:15,52.64226532,OK,10/19/18 9:15,40.8804245,OK,10/19/18 9:15,311.5430797,OK,10/19/18 9:15,1841.414429,OK,10/19/18 9:15,561080928,OK,10/19/18 9:15,10252621,OK,10/19/18 9:15,1131178,OK,10/19/18 9:15,7280626,OK,10/19/18 9:15,12765600,OK,10/19/18 9:15,18737345,OK,10/19/18 9:15,12862612,OK,10/19/18 9:15,17470461,OK,10/19/18 9:15,11618304,OK,10/19/18 9:15,786711,OK,10/19/18 9:15,394205.5,OK,10/19/18 9:15,0,OK,10/19/18 9:15,62.00776672,OK,10/19/18 9:15,18039.84766,OK,10/19/18 9:15,509747360,OK,10/19/18 9:15,13.85587402,OK,10/19/18 9:15,174.1114655,OK,10/19/18 9:15,559.1218872,OK,
10/19/18 9:30,11.80399132,OK,10/19/18 9:30,152.423996,OK,10/19/18 9:30,46756784,OK,10/19/18 9:30,52.66355515,OK,10/19/18 9:30,40.85956192,OK,10/19/18 9:30,310.316102,OK,10/19/18 9:30,1832.678284,OK,10/19/18 9:30,561081408,OK,10/19/18 9:30,10252711,OK,10/19/18 9:30,1131187,OK,10/19/18 9:30,7280699,OK,10/19/18 9:30,12765694,OK,10/19/18 9:30,18737505,OK,10/19/18 9:30,12862707,OK,10/19/18 9:30,17470590,OK,10/19/18 9:30,11618391,OK,10/19/18 9:30,786717,OK,10/19/18 9:30,394208.5313,OK,10/19/18 9:30,0,OK,10/19/18 9:30,51.584198,OK,10/19/18 9:30,13001.94043,OK,10/19/18 9:30,509751296,OK,10/19/18 9:30,9.985795898,OK,10/19/18 9:30,176.5679474,OK,10/19/18 9:30,559.6485596,OK,
10/19/18 9:45,11.75986481,OK,10/19/18 9:45,362.8858337,OK,10/19/18 9:45,46756832,OK,10/19/18 9:45,52.7246933,OK,10/19/18 9:45,40.96482849,OK,10/19/18 9:45,741.3087061,OK,10/19/18 9:45,4365.106934,OK,10/19/18 9:45,561081984,OK,10/19/18 9:45,10252801,OK,10/19/18 9:45,1131195,OK,10/19/18 9:45,7280776,OK,10/19/18 9:45,12765788,OK,10/19/18 9:45,18737667,OK,10/19/18 9:45,12862798,OK,10/19/18 9:45,17470722,OK,10/19/18 9:45,11618478,OK,10/19/18 9:45,786725,OK,10/19/18 9:45,394211.2188,OK,10/19/18 9:45,0,OK,10/19/18 9:45,0,OK,10/19/18 9:45,0,OK,10/19/18 9:45,509754784,OK,10/19/18 9:45,0,OK,10/19/18 9:45,170.7606812,OK,10/19/18 9:45,558.4924316,OK,
