OSU_RTS.MDBUS_E3.102_E1 Time [SNAP],OSU_RTS.MDBUS_E3.102_E1 Value [SNAP],OSU_RTS.MDBUS_E3.102_E1 Status [SNAP],OSU_RTS.MDBUS_RT.102_C Time [SNAP],OSU_RTS.MDBUS_RT.102_C Value [SNAP],OSU_RTS.MDBUS_RT.102_C Status [SNAP],OSU_RTS.MDBUS_RT.102_DP Time [SNAP],OSU_RTS.MDBUS_RT.102_DP Value [SNAP],OSU_RTS.MDBUS_RT.102_DP Status [SNAP],OSU_RTS.MDBUS_RT.102_I Time [SNAP],OSU_RTS.MDBUS_RT.102_I Value [SNAP],OSU_RTS.MDBUS_RT.102_I Status [SNAP],OSU_RTS.MDBUS_RT.102_P Time [SNAP],OSU_RTS.MDBUS_RT.102_P Value [SNAP],OSU_RTS.MDBUS_RT.102_P Status [SNAP],OSU_RTS.MDBUS_RT.102_T Time [SNAP],OSU_RTS.MDBUS_RT.102_T Value [SNAP],OSU_RTS.MDBUS_RT.102_T Status [SNAP],OSU_RTS.MDBUS_RT.102S_HF Time [SNAP],OSU_RTS.MDBUS_RT.102S_HF Value [SNAP],OSU_RTS.MDBUS_RT.102S_HF Status [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Time [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Value [SNAP],OSU_RTS.MDBUS_RT.102S_HGT Status [SNAP],Comments
10/15/18 0:00,276663,OK,10/15/18 0:00,306716.5625,OK,10/15/18 0:00,6.488988876,OK,10/15/18 0:00,0,OK,10/15/18 0:00,184.024704,OK,10/15/18 0:00,364.5718689,OK,10/15/18 0:00,0,OK,10/15/18 0:00,677403.875,OK,
10/15/18 0:15,276668,OK,10/15/18 0:15,306728.7813,OK,10/15/18 0:15,1.703552127,OK,10/15/18 0:15,0,OK,10/15/18 0:15,182.411026,OK,10/15/18 0:15,364.6507263,OK,10/15/18 0:15,0,OK,10/15/18 0:15,677418.5,OK,
10/15/18 0:30,276674,OK,10/15/18 0:30,306747.0313,OK,10/15/18 0:30,8.557182312,OK,10/15/18 0:30,0,OK,10/15/18 0:30,182.7184906,OK,10/15/18 0:30,364.1630249,OK,10/15/18 0:30,0,OK,10/15/18 0:30,677440.375,OK,
10/15/18 0:45,276681,OK,10/15/18 0:45,306758.8438,OK,10/15/18 0:45,6.128089905,OK,10/15/18 0:45,0,OK,10/15/18 0:45,181.4485626,OK,10/15/18 0:45,363.7287598,OK,10/15/18 0:45,0,OK,10/15/18 0:45,677454.5625,OK,
10/15/18 1:00,276687,OK,10/15/18 1:00,306766.9063,OK,10/15/18 1:00,53.11803818,OK,10/15/18 1:00,0.38458847,OK,10/15/18 1:00,180.4518433,OK,10/15/18 1:00,363.9942627,OK,10/15/18 1:00,460.7217407,OK,10/15/18 1:00,677464.1875,OK,
10/15/18 1:15,276692,OK,10/15/18 1:15,306782.4375,OK,10/15/18 1:15,17.87332153,OK,10/15/18 1:15,0.08600515,OK,10/15/18 1:15,183.9541168,OK,10/15/18 1:15,364.7794189,OK,10/15/18 1:15,103.051857,OK,10/15/18 1:15,677482.8125,OK,
10/15/18 1:30,276698,OK,10/15/18 1:30,306789.8125,OK,10/15/18 1:30,1.337191939,OK,10/15/18 1:30,0,OK,10/15/18 1:30,183.0855255,OK,10/15/18 1:30,364.5961304,OK,10/15/18 1:30,0,OK,10/15/18 1:30,677491.625,OK,
10/15/18 1:45,276705,OK,10/15/18 1:45,306805,OK,10/15/18 1:45,57.21446991,OK,10/15/18 1:45,0.438580902,OK,10/15/18 1:45,182.912796,OK,10/15/18 1:45,365.0788574,OK,10/15/18 1:45,525.4780884,OK,10/15/18 1:45,677509.875,OK,
10/15/18 2:00,276712,OK,10/15/18 2:00,306815.0313,OK,10/15/18 2:00,2.930768728,OK,10/15/18 2:00,0,OK,10/15/18 2:00,183.6303558,OK,10/15/18 2:00,364.5032349,OK,10/15/18 2:00,0,OK,10/15/18 2:00,677521.875,OK,
10/15/18 2:15,276717,OK,10/15/18 2:15,306827.4688,OK,10/15/18 2:15,0.600572586,OK,10/15/18 2:15,0,OK,10/15/18 2:15,182.7678375,OK,10/15/18 2:15,364.6203308,OK,10/15/18 2:15,0,OK,10/15/18 2:15,677536.75,OK,
10/15/18 2:30,276723,OK,10/15/18 2:30,306844.3438,OK,10/15/18 2:30,19.58808899,OK,10/15/18 2:30,0.090728828,OK,10/15/18 2:30,181.8997955,OK,10/15/18 2:30,364.2454224,OK,10/15/18 2:30,108.6988602,OK,10/15/18 2:30,677557,OK,
10/15/18 2:45,276729,OK,10/15/18 2:45,306854.4688,OK,10/15/18 2:45,57.46487045,OK,10/15/18 2:45,0.440772705,OK,10/15/18 2:45,182.0683746,OK,10/15/18 2:45,364.5285034,OK,10/15/18 2:45,528.078064,OK,10/15/18 2:45,677569.125,OK,
10/15/18 3:00,276735,OK,10/15/18 3:00,306867.375,OK,10/15/18 3:00,58.02484894,OK,10/15/18 3:00,0.447546478,OK,10/15/18 3:00,183.0852203,OK,10/15/18 3:00,364.968811,OK,10/15/18 3:00,536.2254639,OK,10/15/18 3:00,677584.5625,OK,
10/15/18 3:15,276740,OK,10/15/18 3:15,306877.1563,OK,10/15/18 3:15,0.690172672,OK,10/15/18 3:15,0,OK,10/15/18 3:15,182.8532257,OK,10/15/18 3:15,364.5317078,OK,10/15/18 3:15,0,OK,10/15/18 3:15,677596.3125,OK,
10/15/18 3:30,276746,OK,10/15/18 3:30,306889.7188,OK,10/15/18 3:30,0.878093958,OK,10/15/18 3:30,0,OK,10/15/18 3:30,184.2838593,OK,10/15/18 3:30,364.8742981,OK,10/15/18 3:30,0,OK,10/15/18 3:30,677611.375,OK,
10/15/18 3:45,276753,OK,10/15/18 3:45,306902.1875,OK,10/15/18 3:45,0.957253814,OK,10/15/18 3:45,0,OK,10/15/18 3:45,184.5342255,OK,10/15/18 3:45,364.8271179,OK,10/15/18 3:45,0,OK,10/15/18 3:45,677626.25,OK,
10/15/18 4:00,276759,OK,10/15/18 4:00,306914.75,OK,10/15/18 4:00,1.09026885,OK,10/15/18 4:00,0,OK,10/15/18 4:00,183.5051575,OK,10/15/18 4:00,364.7854004,OK,10/15/18 4:00,0,OK,10/15/18 4:00,677641.375,OK,
10/15/18 4:15,276764,OK,10/15/18 4:15,306927.5313,OK,10/15/18 4:15,2.139742851,OK,10/15/18 4:15,0,OK,10/15/18 4:15,182.0592804,OK,10/15/18 4:15,364.4161377,OK,10/15/18 4:15,0,OK,10/15/18 4:15,677656.6875,OK,
10/15/18 4:30,276770,OK,10/15/18 4:30,306939.8438,OK,10/15/18 4:30,9.056371689,OK,10/15/18 4:30,0,OK,10/15/18 4:30,183.3503876,OK,10/15/18 4:30,364.5140076,OK,10/15/18 4:30,0,OK,10/15/18 4:30,677671.4375,OK,
10/15/18 4:45,276777,OK,10/15/18 4:45,306951.7188,OK,10/15/18 4:45,13.70161057,OK,10/15/18 4:45,0.073691696,OK,10/15/18 4:45,182.7744141,OK,10/15/18 4:45,364.2310791,OK,10/15/18 4:45,88.29171753,OK,10/15/18 4:45,677685.625,OK,
10/15/18 5:00,276783,OK,10/15/18 5:00,306963.5313,OK,10/15/18 5:00,22.67228317,OK,10/15/18 5:00,0.111979935,OK,10/15/18 5:00,183.603302,OK,10/15/18 5:00,364.8128052,OK,10/15/18 5:00,134.1722107,OK,10/15/18 5:00,677699.8125,OK,
10/15/18 5:15,276788,OK,10/15/18 5:15,306971.3438,OK,10/15/18 5:15,1.351233721,OK,10/15/18 5:15,0,OK,10/15/18 5:15,183.5490875,OK,10/15/18 5:15,364.8908691,OK,10/15/18 5:15,0,OK,10/15/18 5:15,677709.125,OK,
10/15/18 5:30,276794,OK,10/15/18 5:30,306983.5313,OK,10/15/18 5:30,0.89063406,OK,10/15/18 5:30,0,OK,10/15/18 5:30,184.0042572,OK,10/15/18 5:30,364.8059082,OK,10/15/18 5:30,0,OK,10/15/18 5:30,677723.75,OK,
10/15/18 5:45,276801,OK,10/15/18 5:45,306996.4063,OK,10/15/18 5:45,1.141079426,OK,10/15/18 5:45,0,OK,10/15/18 5:45,184.0198822,OK,10/15/18 5:45,364.7815247,OK,10/15/18 5:45,0,OK,10/15/18 5:45,677739.1875,OK,
10/15/18 6:00,276806,OK,10/15/18 6:00,307008.75,OK,10/15/18 6:00,3.027666569,OK,10/15/18 6:00,0,OK,10/15/18 6:00,183.9087677,OK,10/15/18 6:00,364.9370728,OK,10/15/18 6:00,0,OK,10/15/18 6:00,677753.9375,OK,
10/15/18 6:15,276812,OK,10/15/18 6:15,307020.9063,OK,10/15/18 6:15,6.234548569,OK,10/15/18 6:15,0,OK,10/15/18 6:15,183.8443451,OK,10/15/18 6:15,364.7293396,OK,10/15/18 6:15,0,OK,10/15/18 6:15,677768.5625,OK,
10/15/18 6:30,276818,OK,10/15/18 6:30,307032.8125,OK,10/15/18 6:30,10.93643951,OK,10/15/18 6:30,0.065684296,OK,10/15/18 6:30,182.674118,OK,10/15/18 6:30,364.4956055,OK,10/15/18 6:30,78.69740295,OK,10/15/18 6:30,677782.8125,OK,
10/15/18 6:45,276824,OK,10/15/18 6:45,307041.6875,OK,10/15/18 6:45,56.45930481,OK,10/15/18 6:45,0.427896942,OK,10/15/18 6:45,181.8369293,OK,10/15/18 6:45,364.635376,OK,10/15/18 6:45,512.6450195,OK,10/15/18 6:45,677793.4375,OK,
10/15/18 7:00,276830,OK,10/15/18 7:00,307050.7813,OK,10/15/18 7:00,0.625401676,OK,10/15/18 7:00,0,OK,10/15/18 7:00,182.2115936,OK,10/15/18 7:00,364.2874756,OK,10/15/18 7:00,0,OK,10/15/18 7:00,677804.3125,OK,
10/15/18 7:15,276840,OK,10/15/18 7:15,307062.875,OK,10/15/18 7:15,0.944299817,OK,10/15/18 7:15,0,OK,10/15/18 7:15,183.513382,OK,10/15/18 7:15,364.7215881,OK,10/15/18 7:15,0,OK,10/15/18 7:15,677818.8125,OK,
10/15/18 7:30,276847,OK,10/15/18 7:30,307087.8125,OK,10/15/18 7:30,10.61647606,OK,10/15/18 7:30,0.064901749,OK,10/15/18 7:30,183.1023254,OK,10/15/18 7:30,364.5883179,OK,10/15/18 7:30,77.76169586,OK,10/15/18 7:30,677848.6875,OK,
10/15/18 7:45,276855,OK,10/15/18 7:45,307115.0313,OK,10/15/18 7:45,24.03102684,OK,10/15/18 7:45,0.12042244,OK,10/15/18 7:45,182.7891388,OK,10/15/18 7:45,364.31073,OK,10/15/18 7:45,144.2810059,OK,10/15/18 7:45,677881.25,OK,
10/15/18 8:00,276864,OK,10/15/18 8:00,307148.5,OK,10/15/18 8:00,44.2029953,OK,10/15/18 8:00,0.299712555,OK,10/15/18 8:00,183.3652191,OK,10/15/18 8:00,364.6888733,OK,10/15/18 8:00,359.1037292,OK,10/15/18 8:00,677921.4375,OK,
10/15/18 8:15,276876,OK,10/15/18 8:15,307182.25,OK,10/15/18 8:15,8.816095352,OK,10/15/18 8:15,0,OK,10/15/18 8:15,183.5105133,OK,10/15/18 8:15,364.5635376,OK,10/15/18 8:15,0,OK,10/15/18 8:15,677961.8125,OK,
10/15/18 8:30,276886,OK,10/15/18 8:30,307219.9688,OK,10/15/18 8:30,11.72584724,OK,10/15/18 8:30,0.068319107,OK,10/15/18 8:30,184.721344,OK,10/15/18 8:30,364.9146729,OK,10/15/18 8:30,81.86400604,OK,10/15/18 8:30,678007.0625,OK,
10/15/18 8:45,276897,OK,10/15/18 8:45,307256.0625,OK,10/15/18 8:45,23.19027328,OK,10/15/18 8:45,0.114715157,OK,10/15/18 8:45,183.8027191,OK,10/15/18 8:45,364.8562622,OK,10/15/18 8:45,137.4511414,OK,10/15/18 8:45,678050.25,OK,
10/15/18 9:00,276908,OK,10/15/18 9:00,307290.2188,OK,10/15/18 9:00,52.43399048,OK,10/15/18 9:00,0.377761475,OK,10/15/18 9:00,182.1670685,OK,10/15/18 9:00,364.6274414,OK,10/15/18 9:00,452.5886536,OK,10/15/18 9:00,678091.1875,OK,
10/15/18 9:15,276921,OK,10/15/18 9:15,307326.4688,OK,10/15/18 9:15,10.10558701,OK,10/15/18 9:15,0.064132515,OK,10/15/18 9:15,184.2667999,OK,10/15/18 9:15,364.7044373,OK,10/15/18 9:15,76.84539032,OK,10/15/18 9:15,678134.625,OK,
10/15/18 9:30,276932,OK,10/15/18 9:30,307364.8125,OK,10/15/18 9:30,14.51928806,OK,10/15/18 9:30,0.076072128,OK,10/15/18 9:30,182.8487701,OK,10/15/18 9:30,364.6452332,OK,10/15/18 9:30,91.14416504,OK,10/15/18 9:30,678180.5625,OK,
10/15/18 9:45,276944,OK,10/15/18 9:45,307403.125,OK,10/15/18 9:45,31.16872787,OK,10/15/18 9:45,0.174028442,OK,10/15/18 9:45,183.791275,OK,10/15/18 9:45,364.6983032,OK,10/15/18 9:45,208.5198669,OK,10/15/18 9:45,678226.5,OK,
10/15/18 10:00,276955,OK,10/15/18 10:00,307439.375,OK,10/15/18 10:00,58.5900383,OK,10/15/18 10:00,0.455329803,OK,10/15/18 10:00,182.4376068,OK,10/15/18 10:00,364.5643005,OK,10/15/18 10:00,545.5303345,OK,10/15/18 10:00,678269.9375,OK,
10/15/18 10:15,276967,OK,10/15/18 10:15,307477.3438,OK,10/15/18 10:15,9.563749313,OK,10/15/18 10:15,0,OK,10/15/18 10:15,183.7765961,OK,10/15/18 10:15,364.512146,OK,10/15/18 10:15,0,OK,10/15/18 10:15,678315.4375,OK,
10/15/18 10:30,276978,OK,10/15/18 10:30,307517.1875,OK,10/15/18 10:30,11.48435402,OK,10/15/18 10:30,0.066558304,OK,10/15/18 10:30,178.439209,OK,10/15/18 10:30,363.2294312,OK,10/15/18 10:30,79.72483063,OK,10/15/18 10:30,678363.125,OK,
10/15/18 10:45,276990,OK,10/15/18 10:45,307558.0313,OK,10/15/18 10:45,15.79052162,OK,10/15/18 10:45,0.078987251,OK,10/15/18 10:45,179.5071869,OK,10/15/18 10:45,363.6153564,OK,10/15/18 10:45,94.6182251,OK,10/15/18 10:45,678412.0625,OK,
10/15/18 11:00,277000,OK,10/15/18 11:00,307598,OK,10/15/18 11:00,23.36127663,OK,10/15/18 11:00,0.114784813,OK,10/15/18 11:00,179.7505341,OK,10/15/18 11:00,363.9405823,OK,10/15/18 11:00,137.5020294,OK,10/15/18 11:00,678460,OK,
10/15/18 11:15,277012,OK,10/15/18 11:15,307639.6563,OK,10/15/18 11:15,37.75798035,OK,10/15/18 11:15,0.237647476,OK,10/15/18 11:15,186.4809723,OK,10/15/18 11:15,365.7008057,OK,10/15/18 11:15,284.7925415,OK,10/15/18 11:15,678509.875,OK,
10/15/18 11:30,277023,OK,10/15/18 11:30,307681.9688,OK,10/15/18 11:30,44.33626175,OK,10/15/18 11:30,0.299084656,OK,10/15/18 11:30,185.2564545,OK,10/15/18 11:30,365.1396484,OK,10/15/18 11:30,358.3921509,OK,10/15/18 11:30,678560.5,OK,
10/15/18 11:45,277035,OK,10/15/18 11:45,307724.0625,OK,10/15/18 11:45,59.00105286,OK,10/15/18 11:45,0.469162567,OK,10/15/18 11:45,181.6545258,OK,10/15/18 11:45,364.9563599,OK,10/15/18 11:45,562.0772705,OK,10/15/18 11:45,678611,OK,
10/15/18 12:00,277046,OK,10/15/18 12:00,307765.125,OK,10/15/18 12:00,58.54146576,OK,10/15/18 12:00,0.447005249,OK,10/15/18 12:00,175.5548706,OK,10/15/18 12:00,363.460083,OK,10/15/18 12:00,535.3413696,OK,10/15/18 12:00,678660.125,OK,
10/15/18 12:15,277057,OK,10/15/18 12:15,307813.2188,OK,10/15/18 12:15,62.82353973,OK,10/15/18 12:15,0.504494537,OK,10/15/18 12:15,179.2441864,OK,10/15/18 12:15,364.5657349,OK,10/15/18 12:15,604.3217773,OK,10/15/18 12:15,678717.75,OK,
10/15/18 12:30,277068,OK,10/15/18 12:30,307858.875,OK,10/15/18 12:30,61.25334167,OK,10/15/18 12:30,0.495056702,OK,10/15/18 12:30,181.098999,OK,10/15/18 12:30,366.0688477,OK,10/15/18 12:30,593.0796509,OK,10/15/18 12:30,678772.5,OK,
10/15/18 12:45,277079,OK,10/15/18 12:45,307901.3438,OK,10/15/18 12:45,59.29750061,OK,10/15/18 12:45,0.461140594,OK,10/15/18 12:45,179.7298737,OK,10/15/18 12:45,365.4573975,OK,10/15/18 12:45,552.4047852,OK,10/15/18 12:45,678823.375,OK,
10/15/18 13:00,277091,OK,10/15/18 13:00,307943.4063,OK,10/15/18 13:00,17.78299141,OK,10/15/18 13:00,0.080789986,OK,10/15/18 13:00,185.1291351,OK,10/15/18 13:00,365.4009399,OK,10/15/18 13:00,96.8095932,OK,10/15/18 13:00,678873.8125,OK,
10/15/18 13:15,277101,OK,10/15/18 13:15,307986,OK,10/15/18 13:15,10.46555519,OK,10/15/18 13:15,0.064356255,OK,10/15/18 13:15,182.8856964,OK,10/15/18 13:15,364.3217163,OK,10/15/18 13:15,77.10720825,OK,10/15/18 13:15,678924.8125,OK,
10/15/18 13:30,277112,OK,10/15/18 13:30,308028.7188,OK,10/15/18 13:30,11.49129677,OK,10/15/18 13:30,0.0679132,OK,10/15/18 13:30,185.1405182,OK,10/15/18 13:30,365.729187,OK,10/15/18 13:30,81.37969208,OK,10/15/18 13:30,678976,OK,
10/15/18 13:45,277122,OK,10/15/18 13:45,308073.1875,OK,10/15/18 13:45,12.54771996,OK,10/15/18 13:45,0.070657234,OK,10/15/18 13:45,184.4140778,OK,10/15/18 13:45,365.663208,OK,10/15/18 13:45,84.66416168,OK,10/15/18 13:45,679029.25,OK,
10/15/18 14:00,277133,OK,10/15/18 14:00,308114.375,OK,10/15/18 14:00,17.21401596,OK,10/15/18 14:00,0.08389006,OK,10/15/18 14:00,183.0043945,OK,10/15/18 14:00,364.2859802,OK,10/15/18 14:00,100.5119629,OK,10/15/18 14:00,679078.625,OK,
10/15/18 14:15,277144,OK,10/15/18 14:15,308158.0625,OK,10/15/18 14:15,22.40654564,OK,10/15/18 14:15,0.107808037,OK,10/15/18 14:15,179.3965912,OK,10/15/18 14:15,364.6648254,OK,10/15/18 14:15,129.1417999,OK,10/15/18 14:15,679130.9375,OK,
10/15/18 14:30,277154,OK,10/15/18 14:30,308203.9688,OK,10/15/18 14:30,54.55871582,OK,10/15/18 14:30,0.401987183,OK,10/15/18 14:30,179.640213,OK,10/15/18 14:30,368.6018066,OK,10/15/18 14:30,481.5418091,OK,10/15/18 14:30,679185.9375,OK,
10/15/18 14:45,277166,OK,10/15/18 14:45,308246.25,OK,10/15/18 14:45,53.15197372,OK,10/15/18 14:45,0.383109131,OK,10/15/18 14:45,183.9914246,OK,10/15/18 14:45,370.2872925,OK,10/15/18 14:45,459.0452271,OK,10/15/18 14:45,679236.625,OK,
10/15/18 15:00,277177,OK,10/15/18 15:00,308288.9688,OK,10/15/18 15:00,24.93477631,OK,10/15/18 15:00,0.127777542,OK,10/15/18 15:00,186.2947998,OK,10/15/18 15:00,369.965271,OK,10/15/18 15:00,153.1246643,OK,10/15/18 15:00,679287.8125,OK,
10/15/18 15:15,277188,OK,10/15/18 15:15,308334.0625,OK,10/15/18 15:15,17.54725266,OK,10/15/18 15:15,0.084862129,OK,10/15/18 15:15,182.8320923,OK,10/15/18 15:15,369.6712646,OK,10/15/18 15:15,101.6755905,OK,10/15/18 15:15,679341.8125,OK,
10/15/18 15:30,277199,OK,10/15/18 15:30,308381.2813,OK,10/15/18 15:30,19.27650833,OK,10/15/18 15:30,0.087619209,OK,10/15/18 15:30,183.332901,OK,10/15/18 15:30,371.1675415,OK,10/15/18 15:30,104.9822388,OK,10/15/18 15:30,679398.4375,OK,
10/15/18 15:45,277209,OK,10/15/18 15:45,308426.625,OK,10/15/18 15:45,12.17323399,OK,10/15/18 15:45,0.069165199,OK,10/15/18 15:45,181.8840179,OK,10/15/18 15:45,370.5938416,OK,10/15/18 15:45,82.86411285,OK,10/15/18 15:45,679452.6875,OK,
10/15/18 16:00,277221,OK,10/15/18 16:00,308472.6563,OK,10/15/18 16:00,12.19710922,OK,10/15/18 16:00,0.06932637,OK,10/15/18 16:00,182.4196625,OK,10/15/18 16:00,370.5584717,OK,10/15/18 16:00,83.05980682,OK,10/15/18 16:00,679507.875,OK,
10/15/18 16:15,277231,OK,10/15/18 16:15,308517.5313,OK,10/15/18 16:15,13.56522751,OK,10/15/18 16:15,0.074162956,OK,10/15/18 16:15,185.6178131,OK,10/15/18 16:15,370.3760071,OK,10/15/18 16:15,88.87101746,OK,10/15/18 16:15,679561.625,OK,
10/15/18 16:30,277242,OK,10/15/18 16:30,308564.2813,OK,10/15/18 16:30,13.82742596,OK,10/15/18 16:30,0.07431987,OK,10/15/18 16:30,183.8582001,OK,10/15/18 16:30,372.5615234,OK,10/15/18 16:30,89.04997253,OK,10/15/18 16:30,679617.625,OK,
10/15/18 16:45,277253,OK,10/15/18 16:45,308610.375,OK,10/15/18 16:45,14.26825619,OK,10/15/18 16:45,0.072930367,OK,10/15/18 16:45,169.6444092,OK,10/15/18 16:45,372.9292603,OK,10/15/18 16:45,87.30014038,OK,10/15/18 16:45,679672.8125,OK,
10/15/18 17:00,277264,OK,10/15/18 17:00,308657.5938,OK,10/15/18 17:00,13.98309708,OK,10/15/18 17:00,0.074584923,OK,10/15/18 17:00,182.8163605,OK,10/15/18 17:00,373.7122803,OK,10/15/18 17:00,89.36213684,OK,10/15/18 17:00,679729.4375,OK,
10/15/18 17:15,277274,OK,10/15/18 17:15,308706.25,OK,10/15/18 17:15,12.77458477,OK,10/15/18 17:15,0.07113723,OK,10/15/18 17:15,183.039444,OK,10/15/18 17:15,374.9778137,OK,10/15/18 17:15,85.23248291,OK,10/15/18 17:15,679787.6875,OK,
10/15/18 17:30,277284,OK,10/15/18 17:30,308753.75,OK,10/15/18 17:30,12.7542038,OK,10/15/18 17:30,0.071004982,OK,10/15/18 17:30,182.6277313,OK,10/15/18 17:30,374.9698486,OK,10/15/18 17:30,85.07196808,OK,10/15/18 17:30,679844.625,OK,
10/15/18 17:45,277293,OK,10/15/18 17:45,308801.7813,OK,10/15/18 17:45,11.82662392,OK,10/15/18 17:45,0.068140434,OK,10/15/18 17:45,181.5629425,OK,10/15/18 17:45,374.9203491,OK,10/15/18 17:45,81.63484192,OK,10/15/18 17:45,679902.125,OK,
10/15/18 18:00,277303,OK,10/15/18 18:00,308850.375,OK,10/15/18 18:00,33.37852859,OK,10/15/18 18:00,0.19383168,OK,10/15/18 18:00,181.0431061,OK,10/15/18 18:00,375.8182983,OK,10/15/18 18:00,232.2106628,OK,10/15/18 18:00,679960.3125,OK,
10/15/18 18:15,277309,OK,10/15/18 18:15,308873.25,OK,10/15/18 18:15,9.838094711,OK,10/15/18 18:15,0,OK,10/15/18 18:15,182.1675873,OK,10/15/18 18:15,364.4459229,OK,10/15/18 18:15,0,OK,10/15/18 18:15,679987.75,OK,
10/15/18 18:30,277313,OK,10/15/18 18:30,308887.7813,OK,10/15/18 18:30,0.551305652,OK,10/15/18 18:30,0,OK,10/15/18 18:30,182.4726715,OK,10/15/18 18:30,363.9623718,OK,10/15/18 18:30,0,OK,10/15/18 18:30,680005.1875,OK,
10/15/18 18:45,277318,OK,10/15/18 18:45,308904.8125,OK,10/15/18 18:45,45.19197083,OK,10/15/18 18:45,0.302775696,OK,10/15/18 18:45,179.5813293,OK,10/15/18 18:45,363.3138123,OK,10/15/18 18:45,362.6947937,OK,10/15/18 18:45,680025.5625,OK,
10/15/18 19:00,277322,OK,10/15/18 19:00,308926.5625,OK,10/15/18 19:00,12.35246468,OK,10/15/18 19:00,0.069741096,OK,10/15/18 19:00,182.0009918,OK,10/15/18 19:00,363.7002258,OK,10/15/18 19:00,83.55471039,OK,10/15/18 19:00,680051.625,OK,
10/15/18 19:15,277326,OK,10/15/18 19:15,308939.0938,OK,10/15/18 19:15,1.03657198,OK,10/15/18 19:15,0,OK,10/15/18 19:15,181.8899689,OK,10/15/18 19:15,363.4479675,OK,10/15/18 19:15,0,OK,10/15/18 19:15,680066.625,OK,
10/15/18 19:30,277330,OK,10/15/18 19:30,308958.8125,OK,10/15/18 19:30,53.89877319,OK,10/15/18 19:30,0.393387695,OK,10/15/18 19:30,179.4896088,OK,10/15/18 19:30,362.9595947,OK,10/15/18 19:30,471.2363892,OK,10/15/18 19:30,680090.25,OK,
10/15/18 19:45,277334,OK,10/15/18 19:45,308973.9688,OK,10/15/18 19:45,1.775477409,OK,10/15/18 19:45,0,OK,10/15/18 19:45,183.1205139,OK,10/15/18 19:45,363.696167,OK,10/15/18 19:45,0,OK,10/15/18 19:45,680108.4375,OK,
10/15/18 20:00,277339,OK,10/15/18 20:00,308990.875,OK,10/15/18 20:00,12.13946247,OK,10/15/18 20:00,0.068994888,OK,10/15/18 20:00,181.7441254,OK,10/15/18 20:00,363.6471863,OK,10/15/18 20:00,82.65937805,OK,10/15/18 20:00,680128.6875,OK,
10/15/18 20:15,277343,OK,10/15/18 20:15,309008.0625,OK,10/15/18 20:15,1.641656399,OK,10/15/18 20:15,0,OK,10/15/18 20:15,180.2290192,OK,10/15/18 20:15,363.408783,OK,10/15/18 20:15,0,OK,10/15/18 20:15,680149.3125,OK,
10/15/18 20:30,277347,OK,10/15/18 20:30,309025.0938,OK,10/15/18 20:30,10.61353683,OK,10/15/18 20:30,0.06434491,OK,10/15/18 20:30,179.2030182,OK,10/15/18 20:30,362.7684937,OK,10/15/18 20:30,77.07701874,OK,10/15/18 20:30,680169.6875,OK,
10/15/18 20:45,277350,OK,10/15/18 20:45,309042.6875,OK,10/15/18 20:45,3.600064278,OK,10/15/18 20:45,0,OK,10/15/18 20:45,183.049469,OK,10/15/18 20:45,364.2745361,OK,10/15/18 20:45,0,OK,10/15/18 20:45,680190.75,OK,
10/15/18 21:00,277354,OK,10/15/18 21:00,309054.9688,OK,10/15/18 21:00,40.10171509,OK,10/15/18 21:00,0.256101166,OK,10/15/18 21:00,180.6829071,OK,10/15/18 21:00,363.6921692,OK,10/15/18 21:00,306.8031616,OK,10/15/18 21:00,680205.4375,OK,
10/15/18 21:15,277359,OK,10/15/18 21:15,309077.4063,OK,10/15/18 21:15,4.59190464,OK,10/15/18 21:15,0,OK,10/15/18 21:15,180.7215118,OK,10/15/18 21:15,363.2293091,OK,10/15/18 21:15,0,OK,10/15/18 21:15,680232.375,OK,
10/15/18 21:30,277363,OK,10/15/18 21:30,309089.2188,OK,10/15/18 21:30,0.884480715,OK,10/15/18 21:30,0,OK,10/15/18 21:30,177.9615936,OK,10/15/18 21:30,361.4507751,OK,10/15/18 21:30,0,OK,10/15/18 21:30,680246.5,OK,
10/15/18 21:45,277368,OK,10/15/18 21:45,309112.2188,OK,10/15/18 21:45,14.59068489,OK,10/15/18 21:45,0.075826385,OK,10/15/18 21:45,180.5543671,OK,10/15/18 21:45,362.3314209,OK,10/15/18 21:45,90.8375473,OK,10/15/18 21:45,680274.0625,OK,
10/15/18 22:00,277372,OK,10/15/18 22:00,309124.6875,OK,10/15/18 22:00,0.612259626,OK,10/15/18 22:00,0,OK,10/15/18 22:00,174.5155182,OK,10/15/18 22:00,360.7441711,OK,10/15/18 22:00,0,OK,10/15/18 22:00,680289,OK,
10/15/18 22:15,277376,OK,10/15/18 22:15,309146.75,OK,10/15/18 22:15,14.21367168,OK,10/15/18 22:15,0.074430794,OK,10/15/18 22:15,178.8576508,OK,10/15/18 22:15,362.2728271,OK,10/15/18 22:15,89.15683746,OK,10/15/18 22:15,680315.4375,OK,
10/15/18 22:30,277379,OK,10/15/18 22:30,309159.5625,OK,10/15/18 22:30,0.579955161,OK,10/15/18 22:30,0,OK,10/15/18 22:30,177.4185181,OK,10/15/18 22:30,361.8808899,OK,10/15/18 22:30,0,OK,10/15/18 22:30,680330.75,OK,
