OSU_RTS.MDBUS_E1.085_E1 Time [SNAP],OSU_RTS.MDBUS_E1.085_E1 Value [SNAP],OSU_RTS.MDBUS_E1.085_E1 Status [SNAP],OSU_RTS.MDBUS_RT.085S_C Time [SNAP],OSU_RTS.MDBUS_RT.085S_C Value [SNAP],OSU_RTS.MDBUS_RT.085S_C Status [SNAP],OSU_RTS.MDBUS_RT.085S_HF Time [SNAP],OSU_RTS.MDBUS_RT.085S_HF Value [SNAP],OSU_RTS.MDBUS_RT.085S_HF Status [SNAP],OSU_RTS.MDBUS_RT.085S_I Time [SNAP],OSU_RTS.MDBUS_RT.085S_I Value [SNAP],OSU_RTS.MDBUS_RT.085S_I Status [SNAP],OSU_RTS.MDBUS_RT.085S_P Time [SNAP],OSU_RTS.MDBUS_RT.085S_P Value [SNAP],OSU_RTS.MDBUS_RT.085S_P Status [SNAP],OSU_RTS.MDBUS_RT.085S_T Time [SNAP],OSU_RTS.MDBUS_RT.085S_T Value [SNAP],OSU_RTS.MDBUS_RT.085S_T Status [SNAP],Comments
10/21/18 8:15,5985359,OK,10/21/18 8:15,21828.491,OK,10/21/18 8:15,439,OK,10/21/18 8:15,0.338999987,OK,10/21/18 8:15,174.097,OK,10/21/18 8:15,376.18,OK,
10/21/18 8:30,5985368,OK,10/21/18 8:30,21828.582,OK,10/21/18 8:30,486,OK,10/21/18 8:30,0.373999983,OK,10/21/18 8:30,173.362,OK,10/21/18 8:30,375.8,OK,
10/21/18 8:45,5985378,OK,10/21/18 8:45,21828.673,OK,10/21/18 8:45,463,OK,10/21/18 8:45,0.356999993,OK,10/21/18 8:45,173.524,OK,10/21/18 8:45,375.91,OK,
10/21/18 9:00,5985387,OK,10/21/18 9:00,21828.763,OK,10/21/18 9:00,514,OK,10/21/18 9:00,0.395999998,OK,10/21/18 9:00,173.32,OK,10/21/18 9:00,375.65,OK,
10/21/18 9:15,5985396,OK,10/21/18 9:15,21828.852,OK,10/21/18 9:15,472,OK,10/21/18 9:15,0.362999976,OK,10/21/18 9:15,172.747,OK,10/21/18 9:15,375.15,OK,
10/21/18 9:30,5985405,OK,10/21/18 9:30,21828.942,OK,10/21/18 9:30,443,OK,10/21/18 9:30,0.338999987,OK,10/21/18 9:30,171.892,OK,10/21/18 9:30,374.73,OK,
10/21/18 9:45,5985415,OK,10/21/18 9:45,21829.03,OK,10/21/18 9:45,443,OK,10/21/18 9:45,0.339999974,OK,10/21/18 9:45,172.813,OK,10/21/18 9:45,375.67,OK,
10/21/18 10:00,5985424,OK,10/21/18 10:00,21829.119,OK,10/21/18 10:00,474,OK,10/21/18 10:00,0.365999997,OK,10/21/18 10:00,173.988,OK,10/21/18 10:00,375.68,OK,
10/21/18 10:15,5985433,OK,10/21/18 10:15,21829.206,OK,10/21/18 10:15,458,OK,10/21/18 10:15,0.351999998,OK,10/21/18 10:15,172.964,OK,10/21/18 10:15,375.41,OK,
10/21/18 10:30,5985443,OK,10/21/18 10:30,21829.293,OK,10/21/18 10:30,469,OK,10/21/18 10:30,0.360999972,OK,10/21/18 10:30,173.247,OK,10/21/18 10:30,375.64,OK,
10/21/18 10:45,5985452,OK,10/21/18 10:45,21829.377,OK,10/21/18 10:45,431,OK,10/21/18 10:45,0.331999987,OK,10/21/18 10:45,173.193,OK,10/21/18 10:45,375.74,OK,
10/21/18 11:00,5985461,OK,10/21/18 11:00,21829.46,OK,10/21/18 11:00,407,OK,10/21/18 11:00,0.312999994,OK,10/21/18 11:00,173.121,OK,10/21/18 11:00,375.81,OK,
10/21/18 11:15,5985471,OK,10/21/18 11:15,21829.539,OK,10/21/18 11:15,425,OK,10/21/18 11:15,0.327999979,OK,10/21/18 11:15,173.699,OK,10/21/18 11:15,375.69,OK,
10/21/18 11:30,5985480,OK,10/21/18 11:30,21829.62,OK,10/21/18 11:30,387,OK,10/21/18 11:30,0.296999991,OK,10/21/18 11:30,172.578,OK,10/21/18 11:30,375.49,OK,
10/21/18 11:45,5985490,OK,10/21/18 11:45,21829.699,OK,10/21/18 11:45,432,OK,10/21/18 11:45,0.331999987,OK,10/21/18 11:45,172.856,OK,10/21/18 11:45,375.49,OK,
10/21/18 12:00,5985500,OK,10/21/18 12:00,21829.775,OK,10/21/18 12:00,342,OK,10/21/18 12:00,0.263999999,OK,10/21/18 12:00,174.006,OK,10/21/18 12:00,376.3,OK,
10/21/18 12:15,5985512,OK,10/21/18 12:15,21829.86,OK,10/21/18 12:15,448,OK,10/21/18 12:15,0.346999973,OK,10/21/18 12:15,174.145,OK,10/21/18 12:15,375.8,OK,
10/21/18 12:30,5985525,OK,10/21/18 12:30,21829.934,OK,10/21/18 12:30,376,OK,10/21/18 12:30,0.288999975,OK,10/21/18 12:30,172.765,OK,10/21/18 12:30,375.65,OK,
10/21/18 12:45,5985537,OK,10/21/18 12:45,21830.007,OK,10/21/18 12:45,376,OK,10/21/18 12:45,0.288999975,OK,10/21/18 12:45,172.807,OK,10/21/18 12:45,375.49,OK,
10/21/18 13:00,5985550,OK,10/21/18 13:00,21830.092,OK,10/21/18 13:00,417,OK,10/21/18 13:00,0.32099998,OK,10/21/18 13:00,173.163,OK,10/21/18 13:00,376.1,OK,
10/21/18 13:15,5985564,OK,10/21/18 13:15,21830.154,OK,10/21/18 13:15,339,OK,10/21/18 13:15,0.262999982,OK,10/21/18 13:15,175.067,OK,10/21/18 13:15,376.43,OK,
10/21/18 13:30,5985578,OK,10/21/18 13:30,21830.228,OK,10/21/18 13:30,384,OK,10/21/18 13:30,0.297999978,OK,10/21/18 13:30,174.952,OK,10/21/18 13:30,376.68,OK,
10/21/18 13:45,5985592,OK,10/21/18 13:45,21830.3,OK,10/21/18 13:45,373,OK,10/21/18 13:45,0.288999975,OK,10/21/18 13:45,174.555,OK,10/21/18 13:45,376.09,OK,
10/21/18 14:00,5985607,OK,10/21/18 14:00,21830.375,OK,10/21/18 14:00,357,OK,10/21/18 14:00,0.274999976,OK,10/21/18 14:00,173.356,OK,10/21/18 14:00,375.84,OK,
10/21/18 14:15,5985621,OK,10/21/18 14:15,21830.446,OK,10/21/18 14:15,394,OK,10/21/18 14:15,0.304999977,OK,10/21/18 14:15,174.03,OK,10/21/18 14:15,376.23,OK,
10/21/18 14:30,5985635,OK,10/21/18 14:30,21830.517,OK,10/21/18 14:30,370,OK,10/21/18 14:30,0.285999984,OK,10/21/18 14:30,174.452,OK,10/21/18 14:30,376.27,OK,
10/21/18 14:45,5985649,OK,10/21/18 14:45,21830.588,OK,10/21/18 14:45,366,OK,10/21/18 14:45,0.284999996,OK,10/21/18 14:45,175.495,OK,10/21/18 14:45,376.47,OK,
10/21/18 15:00,5985664,OK,10/21/18 15:00,21830.659,OK,10/21/18 15:00,346,OK,10/21/18 15:00,0.269999981,OK,10/21/18 15:00,175.82,OK,10/21/18 15:00,376.95,OK,
10/21/18 15:15,5985679,OK,10/21/18 15:15,21830.726,OK,10/21/18 15:15,343,OK,10/21/18 15:15,0.26699999,OK,10/21/18 15:15,175.037,OK,10/21/18 15:15,376.42,OK,
10/21/18 15:30,5985694,OK,10/21/18 15:30,21830.793,OK,10/21/18 15:30,351,OK,10/21/18 15:30,0.272999972,OK,10/21/18 15:30,174.94,OK,10/21/18 15:30,376.32,OK,
10/21/18 15:45,5985708,OK,10/21/18 15:45,21830.862,OK,10/21/18 15:45,369,OK,10/21/18 15:45,0.287999988,OK,10/21/18 15:45,175.838,OK,10/21/18 15:45,376.63,OK,
10/21/18 16:00,5985722,OK,10/21/18 16:00,21830.931,OK,10/21/18 16:00,352,OK,10/21/18 16:00,0.273999989,OK,10/21/18 16:00,175.266,OK,10/21/18 16:00,376.42,OK,
10/21/18 16:15,5985735,OK,10/21/18 16:15,21830.997,OK,10/21/18 16:15,341,OK,10/21/18 16:15,0.264999986,OK,10/21/18 16:15,174.982,OK,10/21/18 16:15,376.6,OK,
10/21/18 16:30,5985749,OK,10/21/18 16:30,21831.066,OK,10/21/18 16:30,355,OK,10/21/18 16:30,0.272999972,OK,10/21/18 16:30,173.223,OK,10/21/18 16:30,375.82,OK,
10/21/18 16:45,5985763,OK,10/21/18 16:45,21831.131,OK,10/21/18 16:45,343,OK,10/21/18 16:45,0.260999978,OK,10/21/18 16:45,171.048,OK,10/21/18 16:45,374.79,OK,
10/21/18 17:00,5985776,OK,10/21/18 17:00,21831.196,OK,10/21/18 17:00,343,OK,10/21/18 17:00,0.261999995,OK,10/21/18 17:00,171.825,OK,10/21/18 17:00,374.9,OK,
10/21/18 17:15,5985790,OK,10/21/18 17:15,21831.264,OK,10/21/18 17:15,351,OK,10/21/18 17:15,0.268999994,OK,10/21/18 17:15,171.988,OK,10/21/18 17:15,374.76,OK,
10/21/18 17:30,5985803,OK,10/21/18 17:30,21831.331,OK,10/21/18 17:30,339,OK,10/21/18 17:30,0.261999995,OK,10/21/18 17:30,174.41,OK,10/21/18 17:30,376.47,OK,
10/21/18 17:45,5985817,OK,10/21/18 17:45,21831.399,OK,10/21/18 17:45,362,OK,10/21/18 17:45,0.280999988,OK,10/21/18 17:45,174.994,OK,10/21/18 17:45,376.5,OK,
10/21/18 18:00,5985831,OK,10/21/18 18:00,21831.468,OK,10/21/18 18:00,327,OK,10/21/18 18:00,0.254999995,OK,10/21/18 18:00,175.573,OK,10/21/18 18:00,376.62,OK,
10/21/18 18:15,5985845,OK,10/21/18 18:15,21831.534,OK,10/21/18 18:15,361,OK,10/21/18 18:15,0.279999971,OK,10/21/18 18:15,174.675,OK,10/21/18 18:15,376.68,OK,
10/21/18 18:30,5985859,OK,10/21/18 18:30,21831.606,OK,10/21/18 18:30,358,OK,10/21/18 18:30,0.277999997,OK,10/21/18 18:30,174.958,OK,10/21/18 18:30,376.62,OK,
10/21/18 18:45,5985872,OK,10/21/18 18:45,21831.679,OK,10/21/18 18:45,392,OK,10/21/18 18:45,0.300999969,OK,10/21/18 18:45,172.759,OK,10/21/18 18:45,375.82,OK,
10/21/18 19:00,5985887,OK,10/21/18 19:00,21831.751,OK,10/21/18 19:00,375,OK,10/21/18 19:00,0.285999984,OK,10/21/18 19:00,171.12,OK,10/21/18 19:00,374.79,OK,
10/21/18 19:15,5985904,OK,10/21/18 19:15,21831.819,OK,10/21/18 19:15,357,OK,10/21/18 19:15,0.270999998,OK,10/21/18 19:15,170.409,OK,10/21/18 19:15,374.09,OK,
10/21/18 19:30,5985921,OK,10/21/18 19:30,21831.891,OK,10/21/18 19:30,394,OK,10/21/18 19:30,0.295999974,OK,10/21/18 19:30,168.843,OK,10/21/18 19:30,374.23,OK,
10/21/18 19:45,5985938,OK,10/21/18 19:45,21831.966,OK,10/21/18 19:45,385,OK,10/21/18 19:45,0.298999995,OK,10/21/18 19:45,174.868,OK,10/21/18 19:45,376.43,OK,
10/21/18 20:00,5985954,OK,10/21/18 20:00,21832.04,OK,10/21/18 20:00,376,OK,10/21/18 20:00,0.292999983,OK,10/21/18 20:00,175.76,OK,10/21/18 20:00,376.38,OK,
10/21/18 20:15,5985970,OK,10/21/18 20:15,21832.114,OK,10/21/18 20:15,393,OK,10/21/18 20:15,0.305999994,OK,10/21/18 20:15,175.609,OK,10/21/18 20:15,376.62,OK,
10/21/18 20:30,5985984,OK,10/21/18 20:30,21832.19,OK,10/21/18 20:30,385,OK,10/21/18 20:30,0.297999978,OK,10/21/18 20:30,174.067,OK,10/21/18 20:30,376.22,OK,
10/21/18 20:45,5985998,OK,10/21/18 20:45,21832.264,OK,10/21/18 20:45,386,OK,10/21/18 20:45,0.292999983,OK,10/21/18 20:45,170.861,OK,10/21/18 20:45,374.32,OK,
10/21/18 21:00,5986012,OK,10/21/18 21:00,21832.342,OK,10/21/18 21:00,481,OK,10/21/18 21:00,0.376999974,OK,10/21/18 21:00,176.392,OK,10/21/18 21:00,376.83,OK,
10/21/18 21:15,5986026,OK,10/21/18 21:15,21832.421,OK,10/21/18 21:15,392,OK,10/21/18 21:15,0.302999973,OK,10/21/18 21:15,174.139,OK,10/21/18 21:15,376.08,OK,
10/21/18 21:30,5986040,OK,10/21/18 21:30,21832.506,OK,10/21/18 21:30,402,OK,10/21/18 21:30,0.31099999,OK,10/21/18 21:30,173.922,OK,10/21/18 21:30,375.59,OK,
10/21/18 21:45,5986053,OK,10/21/18 21:45,21832.584,OK,10/21/18 21:45,401,OK,10/21/18 21:45,0.306999981,OK,10/21/18 21:45,172.012,OK,10/21/18 21:45,375.48,OK,
10/21/18 22:00,5986066,OK,10/21/18 22:00,21832.664,OK,10/21/18 22:00,442,OK,10/21/18 22:00,0.332999974,OK,10/21/18 22:00,169.036,OK,10/21/18 22:00,374.07,OK,
10/21/18 22:15,5986080,OK,10/21/18 22:15,21832.744,OK,10/21/18 22:15,402,OK,10/21/18 22:15,0.309999973,OK,10/21/18 22:15,173.338,OK,10/21/18 22:15,376.16,OK,
10/21/18 22:30,5986093,OK,10/21/18 22:30,21832.828,OK,10/21/18 22:30,431,OK,10/21/18 22:30,0.333999991,OK,10/21/18 22:30,174.452,OK,10/21/18 22:30,376.3,OK,
10/21/18 22:45,5986106,OK,10/21/18 22:45,21832.909,OK,10/21/18 22:45,435,OK,10/21/18 22:45,0.338999987,OK,10/21/18 22:45,175.513,OK,10/21/18 22:45,376.8,OK,
10/21/18 23:00,5986119,OK,10/21/18 23:00,21832.995,OK,10/21/18 23:00,429,OK,10/21/18 23:00,0.332999974,OK,10/21/18 23:00,174.386,OK,10/21/18 23:00,376.3,OK,
10/21/18 23:15,5986132,OK,10/21/18 23:15,21833.074,OK,10/21/18 23:15,415,OK,10/21/18 23:15,0.319999993,OK,10/21/18 23:15,174.037,OK,10/21/18 23:15,375.89,OK,
10/21/18 23:30,5986146,OK,10/21/18 23:30,21833.153,OK,10/21/18 23:30,374,OK,10/21/18 23:30,0.287999988,OK,10/21/18 23:30,173.338,OK,10/21/18 23:30,375.85,OK,
10/21/18 23:45,5986159,OK,10/21/18 23:45,21833.239,OK,10/21/18 23:45,465,OK,10/21/18 23:45,0.358999997,OK,10/21/18 23:45,174.091,OK,10/21/18 23:45,376.01,OK,
