OSU_RTS.CALC.1104_DWC Time [SNAP],OSU_RTS.CALC.1104_DWC Value [SNAP],OSU_RTS.CALC.1104_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CDT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_CHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Time [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Value [SNAP],OSU_RTS.MDBUS_RH.1104_CRT Status [SNAP],OSU_RTS.MDBUS_RH.1104_CST Time [SNAP],OSU_RTS.MDBUS_RH.1104_CST Value [SNAP],OSU_RTS.MDBUS_RH.1104_CST Status [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_CVF Status [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Time [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Value [SNAP],OSU_RTS.MDBUS_RH.1104_D1H Status [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Time [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Value [SNAP],OSU_RTS.MDBUS_RH.1104_D1L Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHD Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHR Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHS Status [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_DHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_DVF Status [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Time [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Value [SNAP],OSU_RTS.MDBUS_RH.1104_DWC Status [SNAP],OSU_RTS.MDBUS_RH.1104_EC Time [SNAP],OSU_RTS.MDBUS_RH.1104_EC Value [SNAP],OSU_RTS.MDBUS_RH.1104_EC Status [SNAP],OSU_RTS.MDBUS_RH.1104_EL Time [SNAP],OSU_RTS.MDBUS_RH.1104_EL Value [SNAP],OSU_RTS.MDBUS_RH.1104_EL Status [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HDT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Time [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Value [SNAP],OSU_RTS.MDBUS_RH.1104_HHF Status [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HHT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HMT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Time [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Value [SNAP],OSU_RTS.MDBUS_RH.1104_HRT Status [SNAP],OSU_RTS.MDBUS_RH.1104_HST Time [SNAP],OSU_RTS.MDBUS_RH.1104_HST Value [SNAP],OSU_RTS.MDBUS_RH.1104_HST Status [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Time [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Value [SNAP],OSU_RTS.MDBUS_RH.1104_HVF Status [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Time [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Value [SNAP],OSU_RTS.MDBUS_RH.1104C_HF Status [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Time [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Value [SNAP],OSU_RTS.MDBUS_RH.1104C_HG Status [SNAP],Comments
10/16/18 16:15,14357583,OK,10/16/18 16:15,5.83004427,OK,10/16/18 16:15,13.06879425,OK,10/16/18 16:15,881468.6875,OK,10/16/18 16:15,50.61348343,OK,10/16/18 16:15,44.78343964,OK,10/16/18 16:15,53.62883134,OK,,,,10/16/18 16:15,5199,OK,10/16/18 16:15,20.77602768,OK,10/16/18 16:15,84.95598602,OK,10/16/18 16:15,126.9532471,OK,10/16/18 16:15,147.7292786,OK,10/16/18 16:15,1819978.625,OK,10/16/18 16:15,8.327855152,OK,10/16/18 16:15,51990,OK,10/16/18 16:15,2257814,OK,10/16/18 16:15,83.35299219,OK,10/16/18 16:15,0.153942093,OK,10/16/18 16:15,0,OK,10/16/18 16:15,5902518.5,OK,10/16/18 16:15,1648898.75,OK,10/16/18 16:15,104.8414917,OK,10/16/18 16:15,104.9954376,OK,10/16/18 16:15,100.17833,OK,10/16/18 16:15,156.825531,OK,10/16/18 16:15,10577624.25,OK,
10/16/18 16:30,14357583,OK,10/16/18 16:30,6.877938271,OK,10/16/18 16:30,11.05502319,OK,10/16/18 16:30,881471.9375,OK,10/16/18 16:30,50.29150009,OK,10/16/18 16:30,43.41355896,OK,10/16/18 16:30,38.43628303,OK,,,,10/16/18 16:30,5199,OK,10/16/18 16:30,20.60694695,OK,10/16/18 16:30,76.46073914,OK,10/16/18 16:30,127.1772995,OK,10/16/18 16:30,147.7842407,OK,10/16/18 16:30,1819998,OK,10/16/18 16:30,7.556686979,OK,10/16/18 16:30,51990,OK,10/16/18 16:30,2257835,OK,10/16/18 16:30,81.95746875,OK,10/16/18 16:30,7.944974899,OK,10/16/18 16:30,396.9267578,OK,10/16/18 16:30,5902574,OK,10/16/18 16:30,1648911.25,OK,10/16/18 16:30,106.3996964,OK,10/16/18 16:30,114.3446808,OK,10/16/18 16:30,100.9357345,OK,10/16/18 16:30,132.6602783,OK,10/16/18 16:30,10577663.25,OK,
10/16/18 16:45,14357584,OK,10/16/18 16:45,6.826051712,OK,10/16/18 16:45,7.517089844,OK,10/16/18 16:45,881474.0625,OK,10/16/18 16:45,50.31401062,OK,10/16/18 16:45,43.487957,OK,10/16/18 16:45,26.34548133,OK,,,,10/16/18 16:45,5200,OK,10/16/18 16:45,22.73280716,OK,10/16/18 16:45,84.92410278,OK,10/16/18 16:45,127.4406891,OK,10/16/18 16:45,150.1734924,OK,10/16/18 16:45,1820020.125,OK,10/16/18 16:45,7.612785513,OK,10/16/18 16:45,52000,OK,10/16/18 16:45,2257857,OK,10/16/18 16:45,84.22554688,OK,10/16/18 16:45,5.066764832,OK,10/16/18 16:45,253.8769073,OK,10/16/18 16:45,5902645,OK,10/16/18 16:45,1648923.75,OK,10/16/18 16:45,113.2829895,OK,10/16/18 16:45,118.349762,OK,10/16/18 16:45,101.3289715,OK,10/16/18 16:45,90.20507813,OK,10/16/18 16:45,10577688.75,OK,
10/16/18 17:00,14357585,OK,10/16/18 17:00,7.632483482,OK,10/16/18 17:00,14.47362518,OK,10/16/18 17:00,881476.6875,OK,10/16/18 17:00,51.20735168,OK,10/16/18 17:00,43.57486725,OK,10/16/18 17:00,45.35290492,OK,,,,10/16/18 17:00,5201,OK,10/16/18 17:00,22.97784805,OK,10/16/18 17:00,107.3594894,OK,10/16/18 17:00,127.1677246,OK,10/16/18 17:00,150.1455688,OK,10/16/18 17:00,1820043.375,OK,10/16/18 17:00,9.521510006,OK,10/16/18 17:00,52010,OK,10/16/18 17:00,2257878,OK,10/16/18 17:00,82.86151563,OK,10/16/18 17:00,2.366732597,OK,10/16/18 17:00,117.9003983,OK,10/16/18 17:00,5902711,OK,10/16/18 17:00,1648936.25,OK,10/16/18 17:00,118.1840973,OK,10/16/18 17:00,120.550827,OK,10/16/18 17:00,100.7934953,OK,10/16/18 17:00,173.6835022,OK,10/16/18 17:00,10577720.25,OK,
10/16/18 17:15,14357586,OK,10/16/18 17:15,6.487952709,OK,10/16/18 17:15,12.64119911,OK,10/16/18 17:15,881480.25,OK,10/16/18 17:15,50.25635147,OK,10/16/18 17:15,43.76839828,OK,10/16/18 17:15,46.59720878,OK,,,,10/16/18 17:15,5202,OK,10/16/18 17:15,22.72488022,OK,10/16/18 17:15,60.96984482,OK,10/16/18 17:15,127.4305801,OK,10/16/18 17:15,150.1554565,OK,10/16/18 17:15,1820066.375,OK,10/16/18 17:15,5.467469272,OK,10/16/18 17:15,52020,OK,10/16/18 17:15,2257899,OK,10/16/18 17:15,89.90588281,OK,10/16/18 17:15,0.786217272,OK,10/16/18 17:15,0,OK,10/16/18 17:15,5902711.5,OK,10/16/18 17:15,1648948.875,OK,10/16/18 17:15,114.7637634,OK,10/16/18 17:15,115.5499878,OK,10/16/18 17:15,100.9617034,OK,10/16/18 17:15,151.6943893,OK,10/16/18 17:15,10577763,OK,
10/16/18 17:30,14357587,OK,10/16/18 17:30,6.353638172,OK,10/16/18 17:30,9.152954102,OK,10/16/18 17:30,881482.8125,OK,10/16/18 17:30,50.2299881,OK,10/16/18 17:30,43.8763504,OK,10/16/18 17:30,34.43770453,OK,,,,10/16/18 17:30,5203,OK,10/16/18 17:30,22.03193665,OK,10/16/18 17:30,65.72202301,OK,10/16/18 17:30,127.7740173,OK,10/16/18 17:30,149.805954,OK,10/16/18 17:30,1820087.75,OK,10/16/18 17:30,6.078364566,OK,10/16/18 17:30,52030,OK,10/16/18 17:30,2257922,OK,10/16/18 17:30,103.0769609,OK,10/16/18 17:30,0.18671611,OK,10/16/18 17:30,0,OK,10/16/18 17:30,5902711.5,OK,10/16/18 17:30,1648961.375,OK,10/16/18 17:30,112.0770493,OK,10/16/18 17:30,112.2637634,OK,10/16/18 17:30,101.2892084,OK,10/16/18 17:30,109.7858276,OK,10/16/18 17:30,10577793.75,OK,
10/16/18 17:45,14357588,OK,10/16/18 17:45,6.988200188,OK,10/16/18 17:45,7.08501339,OK,10/16/18 17:45,881484.8125,OK,10/16/18 17:45,50.72522736,OK,10/16/18 17:45,43.73703003,OK,10/16/18 17:45,24.24765698,OK,,,,10/16/18 17:45,5204,OK,10/16/18 17:45,21.49382591,OK,10/16/18 17:45,93.5353775,OK,10/16/18 17:45,127.3085785,OK,10/16/18 17:45,148.8023987,OK,10/16/18 17:45,1820110.125,OK,10/16/18 17:45,8.865047496,OK,10/16/18 17:45,52040,OK,10/16/18 17:45,2257946,OK,10/16/18 17:45,94.13180469,OK,10/16/18 17:45,-0.046081394,OK,10/16/18 17:45,0,OK,10/16/18 17:45,5902711.5,OK,10/16/18 17:45,1648973.875,OK,10/16/18 17:45,109.2946472,OK,10/16/18 17:45,109.2485657,OK,10/16/18 17:45,101.0438421,OK,10/16/18 17:45,85.02016068,OK,10/16/18 17:45,10577817.75,OK,
10/16/18 18:00,14357589,OK,10/16/18 18:00,7.341489792,OK,10/16/18 18:00,8.130465508,OK,10/16/18 18:00,881486.6875,OK,10/16/18 18:00,50.95220184,OK,10/16/18 18:00,43.61071014,OK,10/16/18 18:00,26.48620883,OK,,,,10/16/18 18:00,5205,OK,10/16/18 18:00,21.41278839,OK,10/16/18 18:00,87.52760315,OK,10/16/18 18:00,127.2635574,OK,10/16/18 18:00,148.6763458,OK,10/16/18 18:00,1820132.375,OK,10/16/18 18:00,8.326778878,OK,10/16/18 18:00,52050,OK,10/16/18 18:00,2257970,OK,10/16/18 18:00,94.11701563,OK,10/16/18 18:00,2.06902504,OK,10/16/18 18:00,103.120575,OK,10/16/18 18:00,5902712,OK,10/16/18 18:00,1648986.375,OK,10/16/18 18:00,106.5263367,OK,10/16/18 18:00,108.5953674,OK,10/16/18 18:00,100.559905,OK,10/16/18 18:00,97.56558609,OK,10/16/18 18:00,10577840.25,OK,
10/16/18 18:15,14357590,OK,10/16/18 18:15,6.950753212,OK,10/16/18 18:15,4.498123169,OK,10/16/18 18:15,881488.1875,OK,10/16/18 18:15,51.2376709,OK,10/16/18 18:15,44.28691864,OK,10/16/18 18:15,15.4899684,OK,,,,10/16/18 18:15,5206,OK,10/16/18 18:15,20.73015022,OK,10/16/18 18:15,104.6384888,OK,10/16/18 18:15,127.417038,OK,10/16/18 18:15,148.1471863,OK,10/16/18 18:15,1820155.75,OK,10/16/18 18:15,10.28094495,OK,10/16/18 18:15,52060,OK,10/16/18 18:15,2257993,OK,10/16/18 18:15,89.45246875,OK,10/16/18 18:15,4.772022247,OK,10/16/18 18:15,238.6687012,OK,10/16/18 18:15,5902818,OK,10/16/18 18:15,1648998.875,OK,10/16/18 18:15,114.9691925,OK,10/16/18 18:15,119.7412186,OK,10/16/18 18:15,101.1759981,OK,10/16/18 18:15,53.97747803,OK,10/16/18 18:15,10577858.25,OK,
10/16/18 18:30,14357591,OK,10/16/18 18:30,11.54118156,OK,10/16/18 18:30,7.557717323,OK,10/16/18 18:30,881489.75,OK,10/16/18 18:30,54.61548615,OK,10/16/18 18:30,43.0743103,OK,10/16/18 18:30,15.667039,OK,,,,10/16/18 18:30,5207,OK,10/16/18 18:30,20.67450714,OK,10/16/18 18:30,98.92327881,OK,10/16/18 18:30,127.1939011,OK,10/16/18 18:30,147.8684082,OK,10/16/18 18:30,1820179.125,OK,10/16/18 18:30,9.645154447,OK,10/16/18 18:30,52070,OK,10/16/18 18:30,2258014,OK,10/16/18 18:30,84.82665625,OK,10/16/18 18:30,5.712686062,OK,10/16/18 18:30,285.6793823,OK,10/16/18 18:30,5902891,OK,10/16/18 18:30,1649011.375,OK,10/16/18 18:30,120.2441559,OK,10/16/18 18:30,125.9568405,OK,10/16/18 18:30,101.3131021,OK,10/16/18 18:30,90.69260788,OK,10/16/18 18:30,10577877,OK,
10/16/18 18:45,14357592,OK,10/16/18 18:45,11.4822731,OK,10/16/18 18:45,8.026752472,OK,10/16/18 18:45,881491.875,OK,10/16/18 18:45,55.8394165,OK,10/16/18 18:45,44.35713959,OK,10/16/18 18:45,16.73288572,OK,,,,10/16/18 18:45,5208,OK,10/16/18 18:45,22.5114975,OK,10/16/18 18:45,79.30392456,OK,10/16/18 18:45,127.0082932,OK,10/16/18 18:45,149.5197906,OK,10/16/18 18:45,1820201.875,OK,10/16/18 18:45,7.177846394,OK,10/16/18 18:45,52080,OK,10/16/18 18:45,2258037,OK,10/16/18 18:45,80.61005469,OK,10/16/18 18:45,-1.332337499,OK,10/16/18 18:45,0,OK,10/16/18 18:45,5902910.5,OK,10/16/18 18:45,1649023.875,OK,10/16/18 18:45,120.3000946,OK,10/16/18 18:45,118.9677582,OK,10/16/18 18:45,103.759969,OK,10/16/18 18:45,96.32102966,OK,10/16/18 18:45,10577902.5,OK,
10/16/18 19:00,14357593,OK,10/16/18 19:00,11.21836472,OK,10/16/18 19:00,0,OK,10/16/18 19:00,881492.4375,OK,10/16/18 19:00,56.05034256,OK,10/16/18 19:00,44.83197784,OK,10/16/18 19:00,0,OK,,,,10/16/18 19:00,5209,OK,10/16/18 19:00,22.30123329,OK,10/16/18 19:00,101.4852371,OK,10/16/18 19:00,127.1360931,OK,10/16/18 19:00,149.4373322,OK,10/16/18 19:00,1820226,OK,10/16/18 19:00,9.271911916,OK,10/16/18 19:00,52090,OK,10/16/18 19:00,2258059,OK,10/16/18 19:00,79.26121875,OK,10/16/18 19:00,-0.117534712,OK,10/16/18 19:00,0,OK,10/16/18 19:00,5902910.5,OK,10/16/18 19:00,1649036.75,OK,10/16/18 19:00,115.3258057,OK,10/16/18 19:00,115.2082825,OK,10/16/18 19:00,103.5798954,OK,10/16/18 19:00,0,OK,10/16/18 19:00,10577909.25,OK,
10/16/18 19:15,14357595,OK,10/16/18 19:15,9.440954208,OK,10/16/18 19:15,12.24146366,OK,10/16/18 19:15,881494,OK,10/16/18 19:15,55.59915924,OK,10/16/18 19:15,46.15820694,OK,10/16/18 19:15,31.04658243,OK,,,,10/16/18 19:15,5211,OK,10/16/18 19:15,21.9956665,OK,10/16/18 19:15,57.95130539,OK,10/16/18 19:15,127.0526428,OK,10/16/18 19:15,149.0483093,OK,10/16/18 19:15,1820251.625,OK,10/16/18 19:15,5.312577258,OK,10/16/18 19:15,52110,OK,10/16/18 19:15,2258083,OK,10/16/18 19:15,92.53363281,OK,10/16/18 19:15,-0.209599778,OK,10/16/18 19:15,0,OK,10/16/18 19:15,5902910.5,OK,10/16/18 19:15,1649049.625,OK,10/16/18 19:15,112.2740936,OK,10/16/18 19:15,112.0644913,OK,10/16/18 19:15,104.6640073,OK,10/16/18 19:15,146.8975639,OK,10/16/18 19:15,10577928,OK,
10/16/18 19:30,14357597,OK,10/16/18 19:30,7.07541275,OK,10/16/18 19:30,5.609452248,OK,10/16/18 19:30,881496.125,OK,10/16/18 19:30,54.2649231,OK,10/16/18 19:30,47.18951416,OK,10/16/18 19:30,18.97985957,OK,,,,10/16/18 19:30,5213,OK,10/16/18 19:30,21.68493843,OK,10/16/18 19:30,92.57052612,OK,10/16/18 19:30,126.9628983,OK,10/16/18 19:30,148.6478271,OK,10/16/18 19:30,1820275,OK,10/16/18 19:30,8.742216874,OK,10/16/18 19:30,52130,OK,10/16/18 19:30,2258107,OK,10/16/18 19:30,86.75407813,OK,10/16/18 19:30,8.459705353,OK,10/16/18 19:30,441.6209106,OK,10/16/18 19:30,5902973,OK,10/16/18 19:30,1649062.625,OK,10/16/18 19:30,113.4309311,OK,10/16/18 19:30,121.8906403,OK,10/16/18 19:30,105.6577609,OK,10/16/18 19:30,67.31342697,OK,10/16/18 19:30,10577953.5,OK,
10/16/18 19:45,14357598,OK,10/16/18 19:45,6.125732899,OK,10/16/18 19:45,4.522805214,OK,10/16/18 19:45,881497.25,OK,10/16/18 19:45,53.9724884,OK,10/16/18 19:45,47.84675598,OK,10/16/18 19:45,17.6752355,OK,,,,10/16/18 19:45,5214,OK,10/16/18 19:45,22.20922279,OK,10/16/18 19:45,82.90794373,OK,10/16/18 19:45,126.5253448,OK,10/16/18 19:45,148.7345581,OK,10/16/18 19:45,1820297.75,OK,10/16/18 19:45,7.604707348,OK,10/16/18 19:45,52140,OK,10/16/18 19:45,2258130,OK,10/16/18 19:45,91.12010938,OK,10/16/18 19:45,5.160203934,OK,10/16/18 19:45,267.1063843,OK,10/16/18 19:45,5903047.5,OK,10/16/18 19:45,1649075.625,OK,10/16/18 19:45,120.1549072,OK,10/16/18 19:45,125.3151093,OK,10/16/18 19:45,104.8522272,OK,10/16/18 19:45,54.27366257,OK,10/16/18 19:45,10577967,OK,
10/16/18 20:00,14357599,OK,10/16/18 20:00,9.880968094,OK,10/16/18 20:00,9.078372002,OK,10/16/18 20:00,881499.0625,OK,10/16/18 20:00,56.54458618,OK,10/16/18 20:00,46.66361237,OK,10/16/18 20:00,22.00322326,OK,,,,10/16/18 20:00,5215,OK,10/16/18 20:00,21.94599342,OK,10/16/18 20:00,41.96823502,OK,10/16/18 20:00,126.7324524,OK,10/16/18 20:00,148.6784363,OK,10/16/18 20:00,1820322.75,OK,10/16/18 20:00,3.89566507,OK,10/16/18 20:00,52150,OK,10/16/18 20:00,2258153,OK,10/16/18 20:00,87.49842969,OK,10/16/18 20:00,-0.365343928,OK,10/16/18 20:00,0,OK,10/16/18 20:00,5903111.5,OK,10/16/18 20:00,1649088.5,OK,10/16/18 20:00,123.9982986,OK,10/16/18 20:00,123.6329498,OK,10/16/18 20:00,104.0259086,OK,10/16/18 20:00,108.940464,OK,10/16/18 20:00,10577988.75,OK,
10/16/18 20:15,14357600,OK,10/16/18 20:15,8.560881615,OK,10/16/18 20:15,6.659231663,OK,10/16/18 20:15,881500.9375,OK,10/16/18 20:15,55.32493591,OK,10/16/18 20:15,46.76405716,OK,10/16/18 20:15,18.62545592,OK,,,,10/16/18 20:15,5216,OK,10/16/18 20:15,22.4998455,OK,10/16/18 20:15,49.07476044,OK,10/16/18 20:15,126.5129089,OK,10/16/18 20:15,149.0127563,OK,10/16/18 20:15,1820348,OK,10/16/18 20:15,4.443510804,OK,10/16/18 20:15,52160,OK,10/16/18 20:15,2258175,OK,10/16/18 20:15,88.35925,OK,10/16/18 20:15,-0.250251591,OK,10/16/18 20:15,0,OK,10/16/18 20:15,5903111.5,OK,10/16/18 20:15,1649101.375,OK,10/16/18 20:15,119.4552841,OK,10/16/18 20:15,119.2050323,OK,10/16/18 20:15,104.5062161,OK,10/16/18 20:15,79.91077995,OK,10/16/18 20:15,10578011.25,OK,
10/16/18 20:30,14357601,OK,10/16/18 20:30,8.438596725,OK,10/16/18 20:30,12.21880722,OK,10/16/18 20:30,881501.3125,OK,10/16/18 20:30,55.45143509,OK,10/16/18 20:30,47.01284027,OK,10/16/18 20:30,34.67214118,OK,,,,10/16/18 20:30,5217,OK,10/16/18 20:30,22.2246933,OK,10/16/18 20:30,108.0830994,OK,10/16/18 20:30,126.5397034,OK,10/16/18 20:30,148.7644043,OK,10/16/18 20:30,1820375.375,OK,10/16/18 20:30,9.907056454,OK,10/16/18 20:30,52170,OK,10/16/18 20:30,2258199,OK,10/16/18 20:30,122.9928203,OK,10/16/18 20:30,0.120251305,OK,10/16/18 20:30,0,OK,10/16/18 20:30,5903111.5,OK,10/16/18 20:30,1649114.25,OK,10/16/18 20:30,115.6092529,OK,10/16/18 20:30,115.7295074,OK,10/16/18 20:30,103.5741987,OK,10/16/18 20:30,146.6256866,OK,10/16/18 20:30,10578015.75,OK,
10/16/18 20:45,14357603,OK,10/16/18 20:45,6.189078331,OK,10/16/18 20:45,9.991844177,OK,10/16/18 20:45,881504.6875,OK,10/16/18 20:45,54.22846603,OK,10/16/18 20:45,48.03938675,OK,10/16/18 20:45,38.63749962,OK,,,,10/16/18 20:45,5219,OK,10/16/18 20:45,21.93222427,OK,10/16/18 20:45,28.35723877,OK,10/16/18 20:45,126.3226852,OK,10/16/18 20:45,148.2549133,OK,10/16/18 20:45,1820401.625,OK,10/16/18 20:45,2.633635232,OK,10/16/18 20:45,52190,OK,10/16/18 20:45,2258224,OK,10/16/18 20:45,98.97183594,OK,10/16/18 20:45,-0.250918359,OK,10/16/18 20:45,0,OK,10/16/18 20:45,5903111.5,OK,10/16/18 20:45,1649127.25,OK,10/16/18 20:45,111.7446899,OK,10/16/18 20:45,111.4937744,OK,10/16/18 20:45,105.5753781,OK,10/16/18 20:45,119.8568115,OK,10/16/18 20:45,10578056.25,OK,
10/16/18 21:00,14357605,OK,10/16/18 21:00,5.443032265,OK,10/16/18 21:00,6.086687088,OK,10/16/18 21:00,881506.5625,OK,10/16/18 21:00,53.76559448,OK,10/16/18 21:00,48.32256317,OK,10/16/18 21:00,26.76980012,OK,,,,10/16/18 21:00,5221,OK,10/16/18 21:00,22.17585373,OK,10/16/18 21:00,110.863205,OK,10/16/18 21:00,126.5779114,OK,10/16/18 21:00,148.7537537,OK,10/16/18 21:00,1820429.375,OK,10/16/18 21:00,10.18422773,OK,10/16/18 21:00,52210,OK,10/16/18 21:00,2258249,OK,10/16/18 21:00,118.0487813,OK,10/16/18 21:00,5.226736069,OK,10/16/18 21:00,266.6343994,OK,10/16/18 21:00,5903229.5,OK,10/16/18 21:00,1649140.25,OK,10/16/18 21:00,119.7662354,OK,10/16/18 21:00,124.992981,OK,10/16/18 21:00,103.326741,OK,10/16/18 21:00,73.04024506,OK,10/16/18 21:00,10578078.75,OK,
10/16/18 21:15,14357606,OK,10/16/18 21:15,7.598176956,OK,10/16/18 21:15,9.806549072,OK,10/16/18 21:15,881508.3125,OK,10/16/18 21:15,54.83578873,OK,10/16/18 21:15,47.23760986,OK,10/16/18 21:15,30.91937855,OK,,,,10/16/18 21:15,5222,OK,10/16/18 21:15,22.25765991,OK,10/16/18 21:15,115.4400864,OK,10/16/18 21:15,126.4240417,OK,10/16/18 21:15,148.6817017,OK,10/16/18 21:15,1820458.125,OK,10/16/18 21:15,10.59960672,OK,10/16/18 21:15,52220,OK,10/16/18 21:15,2258274,OK,10/16/18 21:15,107.4617734,OK,10/16/18 21:15,5.505667686,OK,10/16/18 21:15,283.1796875,OK,10/16/18 21:15,5903296.5,OK,10/16/18 21:15,1649153.125,OK,10/16/18 21:15,124.459198,OK,10/16/18 21:15,129.964859,OK,10/16/18 21:15,104.2765158,OK,10/16/18 21:15,117.6785889,OK,10/16/18 21:15,10578099.75,OK,
10/16/18 21:30,14357608,OK,10/16/18 21:30,8.054332733,OK,10/16/18 21:30,10.96175575,OK,10/16/18 21:30,881511.0625,OK,10/16/18 21:30,54.83811188,OK,10/16/18 21:30,46.78377914,OK,10/16/18 21:30,32.5846625,OK,,,,10/16/18 21:30,5224,OK,10/16/18 21:30,21.92306137,OK,10/16/18 21:30,126.191925,OK,10/16/18 21:30,126.2823486,OK,10/16/18 21:30,148.2054138,OK,10/16/18 21:30,1820486.625,OK,10/16/18 21:30,11.72443187,OK,10/16/18 21:30,52240,OK,10/16/18 21:30,2258299,OK,10/16/18 21:30,98.94642969,OK,10/16/18 21:30,-0.660346389,OK,10/16/18 21:30,0,OK,10/16/18 21:30,5903311,OK,10/16/18 21:30,1649166,OK,10/16/18 21:30,123.132576,OK,10/16/18 21:30,122.472229,OK,10/16/18 21:30,104.4982488,OK,10/16/18 21:30,131.541069,OK,10/16/18 21:30,10578132.75,OK,
10/16/18 21:45,14357610,OK,10/16/18 21:45,7.168439865,OK,10/16/18 21:45,10.02285957,OK,10/16/18 21:45,881513.75,OK,10/16/18 21:45,54.00243378,OK,10/16/18 21:45,46.833992,OK,10/16/18 21:45,33.47298186,OK,,,,10/16/18 21:45,5226,OK,10/16/18 21:45,22.01652527,OK,10/16/18 21:45,133.7094421,OK,10/16/18 21:45,126.1087418,OK,10/16/18 21:45,148.1252747,OK,10/16/18 21:45,1820515.75,OK,10/16/18 21:45,12.36993937,OK,10/16/18 21:45,52260,OK,10/16/18 21:45,2258327,OK,10/16/18 21:45,111.8765078,OK,10/16/18 21:45,-0.187396839,OK,10/16/18 21:45,0,OK,10/16/18 21:45,5903311,OK,10/16/18 21:45,1649178.875,OK,10/16/18 21:45,118.1808243,OK,10/16/18 21:45,117.9934235,OK,10/16/18 21:45,103.7659506,OK,10/16/18 21:45,120.2862625,OK,10/16/18 21:45,10578165,OK,
